wavelength,Back_OryMaxf,Belly_OryMaxf,Breast_OryMaxf,Crissum_OryMaxf,Crown_OryMaxf,DorTail_OryMaxf,Rump_OryMaxf,Throat_OryMaxf,WingTip_OryMaxf
439.69,5.67283333333,6.85683333334,6.62416666666,5.2145,4.72733333334,5.53416666666,5.8175,9.71733333332,6.01208333333
440.04,5.71583333334,6.89116666667,6.6745,5.265,4.7715,5.58,5.84033333333,9.77083333334,6.0465
440.40,5.7595,6.915,6.7265,5.29983333333,4.81966666667,5.61116666667,5.8495,9.8085,6.07341666667
440.75,5.79566666666,6.96916666667,6.75866666667,5.33966666666,4.85866666667,5.6295,5.87633333333,9.8655,6.10158333334
441.11,5.80883333334,7.009,6.78091666667,5.35783333333,4.8775,5.63833333333,5.8865,9.90933333332,6.13175
441.47,5.84833333334,7.02383333333,6.81808333334,5.40083333334,4.925,5.65133333333,5.9105,9.94483333334,6.16358333333
441.82,5.83516666667,7.01483333333,6.8215,5.39833333333,4.93383333334,5.63566666666,5.915,9.96849999998,6.17016666667
442.18,5.84283333334,7.04516666667,6.83983333334,5.42266666667,4.946,5.64316666667,5.916,9.99049999998,6.17475
442.53,5.85433333334,7.04666666666,6.86608333334,5.43866666667,4.97083333333,5.64166666666,5.92633333334,9.99433333333,6.2035
442.89,5.88583333333,7.0925,6.90033333334,5.47366666667,5.02016666667,5.67333333334,5.9515,10.0513333333,6.239
443.24,5.89183333334,7.12233333333,6.92775,5.4985,5.04183333333,5.70733333333,5.97,10.0976666667,6.25491666667
443.60,5.89783333333,7.15666666667,6.93625,5.53366666666,5.051,5.7365,5.998,10.0945,6.26225
443.95,5.89633333334,7.204,6.95441666667,5.5395,5.0695,5.74366666666,6.03466666667,10.132,6.28725
444.31,5.8625,7.2075,6.92941666667,5.52783333333,5.0345,5.73333333333,6.03983333334,10.1216666667,6.28516666666
444.66,5.88616666666,7.245,6.96025,5.54816666666,5.047,5.74683333334,6.0515,10.1466666667,6.29141666667
445.02,5.86866666666,7.22383333333,6.952,5.55016666666,5.03883333333,5.74733333333,6.04583333334,10.1271666667,6.27625
445.37,5.86333333333,7.23433333333,6.96358333334,5.54533333333,5.02616666667,5.74383333333,6.03916666667,10.1595,6.28175
445.72,5.87166666667,7.24066666666,6.96941666666,5.56933333333,5.02,5.745,6.05266666666,10.165,6.29058333334
446.08,5.8825,7.27633333333,6.99158333333,5.5845,5.03216666667,5.76266666667,6.07216666666,10.1893333333,6.31275
446.43,5.8795,7.305,7.0135,5.60033333333,5.02966666667,5.77666666666,6.07716666666,10.2185,6.32358333333
446.79,5.84883333333,7.28933333333,6.98633333334,5.57716666667,4.98016666666,5.75316666667,6.05733333334,10.1998333333,6.30033333334
447.14,5.83883333333,7.2815,6.97425,5.5715,4.97116666666,5.738,6.04766666667,10.1738333333,6.2915
447.50,5.87616666667,7.31133333333,7.00183333334,5.5875,4.98883333334,5.749,6.06216666667,10.2225,6.31191666666
447.85,5.87916666667,7.3005,7.01016666667,5.6005,4.98666666667,5.72383333333,6.04516666667,10.2238333333,6.28933333333
448.21,5.88683333333,7.31166666666,7.02216666667,5.6275,4.99666666666,5.72833333333,6.03783333333,10.2635,6.28283333334
448.56,5.88283333334,7.32916666667,7.04216666667,5.632,4.98683333333,5.728,6.0455,10.29,6.29241666666
448.92,5.9285,7.38616666666,7.10383333334,5.684,5.02183333333,5.752,6.09466666667,10.3423333334,6.342
449.27,5.94283333333,7.40383333334,7.10766666666,5.6975,5.01783333334,5.74983333333,6.0865,10.3491666667,6.36625
449.62,5.95166666667,7.43683333334,7.16908333334,5.714,5.043,5.76816666666,6.08983333334,10.3718333334,6.3785
449.98,5.9815,7.44133333334,7.20816666666,5.72616666666,5.07516666666,5.76933333334,6.12616666667,10.3938333333,6.392
450.33,5.99983333334,7.42266666667,7.20766666667,5.713,5.08016666667,5.74666666666,6.13216666667,10.4086666667,6.3755
450.69,6.0455,7.47483333334,7.271,5.75183333334,5.1455,5.778,6.167,10.4541666667,6.39941666666
451.04,6.07483333334,7.5345,7.31033333333,5.79983333334,5.18466666667,5.79666666666,6.21016666667,10.5336666666,6.43933333334
451.40,6.072,7.53033333333,7.31633333334,5.81183333334,5.2025,5.79966666666,6.232,10.5358333333,6.43
451.75,6.08683333333,7.54966666666,7.32933333334,5.8225,5.20833333334,5.801,6.24233333333,10.5573333333,6.44741666667
452.10,6.10683333334,7.56,7.36558333333,5.8605,5.23116666667,5.821,6.27316666667,10.5903333333,6.46325
452.46,6.07733333333,7.51583333333,7.32875,5.8325,5.21533333333,5.78216666667,6.23916666666,10.564,6.42475
452.81,6.06283333333,7.539,7.30975,5.831,5.19366666667,5.7715,6.22583333333,10.5648333333,6.42175
453.17,6.07166666667,7.565,7.32541666667,5.84883333333,5.23383333334,5.79183333333,6.256,10.5865,6.41875
453.52,6.09116666666,7.59583333334,7.33275,5.85183333333,5.239,5.80716666667,6.27683333334,10.6335,6.44058333333
453.87,6.08033333334,7.62383333333,7.32233333334,5.86183333333,5.2225,5.8295,6.2495,10.633,6.43058333333
454.23,6.103,7.686,7.36791666666,5.9125,5.273,5.88083333333,6.2975,10.6726666666,6.47141666667
454.58,6.09983333333,7.69733333333,7.377,5.92283333333,5.257,5.867,6.2975,10.684,6.47175
454.93,6.14433333333,7.706,7.40508333333,5.92716666667,5.27833333334,5.90383333333,6.306,10.7023333333,6.48125
455.29,6.17083333334,7.76483333333,7.42925,6.00083333333,5.32566666667,5.93183333333,6.34083333334,10.78,6.52391666667
455.64,6.20483333334,7.84333333333,7.4875,6.06016666667,5.37533333333,5.974,6.396,10.8278333334,6.56
456.00,6.21666666667,7.9,7.471,6.04733333333,5.389,5.985,6.40433333333,10.828,6.58283333333
456.35,6.24566666667,7.941,7.51016666667,6.0935,5.39933333333,6.0185,6.4335,10.8758333334,6.61833333334
456.70,6.27783333333,7.97533333333,7.52933333333,6.11816666667,5.42633333334,6.03883333333,6.43833333334,10.9021666667,6.62366666666
457.06,6.22866666667,7.99083333333,7.52375,6.101,5.3965,6.01966666666,6.41966666667,10.9123333334,6.59933333334
457.41,6.23066666667,8.002,7.50866666667,6.1285,5.422,6.012,6.44283333334,10.9223333334,6.62333333333
457.76,6.24883333333,8.01416666666,7.54208333334,6.15766666667,5.43366666667,5.99333333334,6.4615,10.9685,6.65025
458.12,6.25066666666,8.022,7.54983333334,6.17283333333,5.43066666667,5.97633333334,6.44866666667,10.9408333333,6.64966666667
458.47,6.236,8.0295,7.54766666667,6.15483333334,5.43116666667,5.96933333333,6.44666666667,10.9423333333,6.63533333333
458.82,6.18483333333,8.00566666667,7.51208333334,6.14483333333,5.39533333333,5.91916666667,6.40116666667,10.9206666667,6.594
459.18,6.14816666667,7.98483333334,7.50383333333,6.0985,5.35316666667,5.89033333334,6.37116666667,10.8738333333,6.56575
459.53,6.1335,7.95116666667,7.48225,6.0785,5.33266666667,5.87566666666,6.3575,10.8726666666,6.55391666666
459.88,6.12966666666,7.9505,7.489,6.07616666667,5.33066666667,5.86316666667,6.36333333333,10.893,6.55991666666
460.24,6.152,7.979,7.52716666666,6.10033333333,5.37883333333,5.89666666667,6.40283333333,10.925,6.5885
460.59,6.13666666666,7.982,7.53933333333,6.09,5.39383333333,5.89983333333,6.42,10.9466666667,6.5905
460.94,6.1985,8.03716666666,7.60375,6.136,5.44433333333,5.946,6.46033333333,10.9935,6.63941666666
461.29,6.2095,8.061,7.65466666666,6.16216666667,5.46033333333,5.95416666667,6.48166666667,11.0183333334,6.64791666667
461.65,6.1685,8.03466666667,7.62825,6.12083333333,5.44133333334,5.93166666667,6.46616666666,10.9968333334,6.61525
462.00,6.155,8.04966666667,7.62516666666,6.09533333334,5.42633333334,5.9315,6.46266666666,11.0376666667,6.61225
462.35,6.185,8.08733333333,7.66733333333,6.13266666667,5.45416666666,5.9675,6.48266666667,11.0706666667,6.66491666667
462.71,6.2355,8.15833333333,7.73408333334,6.15383333334,5.49583333333,6.01966666666,6.53533333333,11.1186666667,6.70091666666
463.06,6.24983333333,8.19266666667,7.74316666667,6.16866666666,5.50866666667,6.02233333333,6.54933333333,11.1658333333,6.729
463.41,6.22916666666,8.21666666667,7.74575,6.151,5.5,6.00883333333,6.53383333334,11.1673333333,6.74308333333
463.76,6.2525,8.2895,7.80141666667,6.19433333333,5.535,6.03366666667,6.56066666666,11.2051666666,6.78075
464.12,6.20816666667,8.2505,7.74841666666,6.15733333333,5.47733333334,5.98,6.51566666667,11.2135,6.74058333333
464.47,6.22916666666,8.27316666667,7.75358333333,6.18016666667,5.48033333334,5.97533333333,6.51166666667,11.2365,6.76258333333
464.82,6.179,8.20333333333,7.688,6.14416666666,5.44466666667,5.904,6.47733333333,11.1933333333,6.709
465.17,6.175,8.22,7.66083333333,6.10016666667,5.42766666666,5.92283333333,6.4345,11.1901666667,6.69725
465.53,6.21666666666,8.30816666667,7.71533333333,6.13816666667,5.48,5.95,6.45433333334,11.2436666667,6.71333333334
465.88,6.24283333333,8.33616666665,7.74641666666,6.16033333333,5.52566666666,5.94966666666,6.48866666667,11.2501666667,6.72958333334
466.23,6.22766666666,8.34716666665,7.72416666666,6.16066666666,5.532,5.91983333333,6.49166666667,11.2736666667,6.71258333334
466.58,6.20583333333,8.33266666665,7.70891666666,6.14366666667,5.51833333334,5.89516666667,6.47966666667,11.265,6.70766666667
466.94,6.207,8.31833333335,7.71425,6.143,5.5285,5.89116666667,6.4585,11.2653333333,6.70658333334
467.29,6.25133333333,8.37616666669,7.76,6.1955,5.57283333333,5.92216666666,6.4955,11.3145,6.73208333333
467.64,6.22433333334,8.34666666665,7.7375,6.19266666666,5.55066666667,5.89683333333,6.4805,11.3176666667,6.72566666667
467.99,6.25533333333,8.44649999999,7.77891666667,6.2275,5.5955,5.92516666666,6.51833333334,11.3641666667,6.74891666667
468.35,6.21066666667,8.44733333335,7.77641666666,6.20566666666,5.601,5.91066666666,6.51116666666,11.3583333334,6.71633333333
468.70,6.24,8.49550000001,7.79325,6.21916666667,5.62183333334,5.91716666667,6.528,11.3913333333,6.7475
469.05,6.2375,8.48833333331,7.79375,6.22916666667,5.6265,5.894,6.5205,11.4068333333,6.71933333333
469.40,6.21083333333,8.44383333332,7.78158333333,6.224,5.59833333334,5.86783333333,6.50166666667,11.3803333333,6.731
469.75,6.22883333334,8.457,7.80741666667,6.23833333333,5.59166666667,5.86166666667,6.49466666666,11.418,6.729
470.11,6.24066666667,8.4815,7.84633333334,6.23833333333,5.59883333333,5.85016666667,6.50583333333,11.4318333333,6.73091666666
470.46,6.276,8.53899999999,7.87041666667,6.25616666667,5.626,5.87316666666,6.5,11.4726666667,6.74708333334
470.81,6.2805,8.58716666665,7.91416666667,6.2785,5.66216666667,5.87216666667,6.52216666667,11.5278333333,6.7545
471.16,6.252,8.56733333332,7.91141666666,6.24466666667,5.63883333334,5.85266666667,6.49883333333,11.5146666667,6.71983333333
471.51,6.27,8.56416666666,7.92808333333,6.21416666667,5.65233333333,5.87416666666,6.50916666666,11.5201666667,6.6995
471.87,6.28983333334,8.55083333335,7.95641666667,6.23933333333,5.65866666667,5.91116666667,6.50883333333,11.5106666666,6.73725
472.22,6.30783333334,8.54566666669,7.93683333334,6.23533333333,5.651,5.91666666666,6.50483333333,11.5185,6.73733333334
472.57,6.317,8.57583333331,7.973,6.26366666666,5.644,5.94266666666,6.5245,11.5473333334,6.75708333334
472.92,6.293,8.58250000001,7.96283333334,6.26366666666,5.62533333333,5.91916666667,6.54033333333,11.5616666667,6.7585
473.27,6.30366666667,8.57883333335,7.94558333333,6.23083333333,5.60333333333,5.8985,6.51266666666,11.5633333333,6.71183333333
473.62,6.2665,8.57116666665,7.92016666666,6.21,5.555,5.8695,6.46166666666,11.5535,6.67625
473.98,6.28466666667,8.59033333335,7.93408333333,6.23216666667,5.55516666667,5.90366666667,6.45216666666,11.5843333333,6.70633333333
474.33,6.26183333333,8.53966666669,7.94325,6.21883333334,5.5265,5.87166666667,6.435,11.5878333333,6.7005
474.68,6.2605,8.52499999998,7.91166666667,6.19866666666,5.4785,5.85116666666,6.40716666666,11.5343333334,6.65775
475.03,6.29466666667,8.5415,7.9115,6.20416666666,5.48066666667,5.8795,6.406,11.5566666667,6.67641666667
475.38,6.28616666667,8.54783333335,7.92975,6.22066666667,5.469,5.84866666667,6.39883333334,11.5428333333,6.69575
475.73,6.27833333334,8.57933333332,7.94041666666,6.205,5.48166666667,5.813,6.3795,11.5298333333,6.68933333334
476.08,6.28516666666,8.5865,7.96216666667,6.21383333333,5.4645,5.7665,6.3795,11.521,6.68141666667
476.44,6.26733333334,8.55533333331,7.93625,6.18,5.459,5.7365,6.36666666667,11.4913333333,6.642
476.79,6.29816666666,8.586,7.95966666667,6.18666666666,5.47016666666,5.7505,6.37466666667,11.4801666667,6.64575
477.14,6.3505,8.66616666666,8.023,6.26233333334,5.533,5.80866666666,6.4685,11.5481666667,6.70066666667
477.49,6.37966666667,8.69449999999,8.05133333334,6.28016666667,5.57466666666,5.841,6.51833333333,11.5738333333,6.76616666666
477.84,6.37016666666,8.66633333332,8.033,6.27233333333,5.56783333333,5.81716666666,6.52566666666,11.5763333334,6.74925
478.19,6.37,8.70083333333,8.0415,6.29166666667,5.59133333334,5.8105,6.55466666667,11.5651666667,6.74775
478.54,6.39333333333,8.75816666665,8.077,6.329,5.62333333333,5.84883333333,6.62083333333,11.5968333333,6.79033333333
478.89,6.385,8.77966666665,8.09766666666,6.37266666667,5.62,5.833,6.642,11.617,6.77225
479.24,6.4025,8.79349999999,8.10683333334,6.3695,5.64866666667,5.84633333334,6.65766666666,11.6613333334,6.74766666666
479.60,6.39466666667,8.79016666668,8.115,6.3715,5.64316666667,5.82983333333,6.67966666666,11.685,6.72891666667
479.95,6.38766666667,8.79283333332,8.12258333334,6.3725,5.6295,5.83233333334,6.67616666666,11.6833333333,6.75033333333
480.30,6.36783333333,8.76866666665,8.12191666667,6.37283333334,5.60833333334,5.82766666667,6.64616666667,11.6636666667,6.75983333334
480.65,6.3575,8.753,8.1015,6.39133333333,5.58016666667,5.81066666666,6.61366666666,11.6646666667,6.76558333333
481.00,6.34516666667,8.7445,8.07733333333,6.38216666667,5.5555,5.7955,6.584,11.6453333333,6.77241666667
481.35,6.33983333334,8.74849999999,8.08216666666,6.40816666667,5.55016666666,5.801,6.57333333333,11.6271666667,6.78066666667
481.70,6.36616666667,8.81333333332,8.11441666667,6.46533333333,5.592,5.82566666667,6.61533333334,11.657,6.81083333334
482.05,6.38933333334,8.84299999999,8.13141666667,6.51016666667,5.60116666666,5.861,6.63266666667,11.6978333333,6.83
482.40,6.39433333333,8.83566666667,8.15541666666,6.50516666667,5.5925,5.87233333333,6.613,11.6981666666,6.81775
482.75,6.399,8.84500000002,8.15525,6.50033333333,5.60383333334,5.88116666667,6.61783333333,11.7141666667,6.83191666667
483.10,6.41216666667,8.86783333331,8.17591666666,6.54366666667,5.6095,5.91133333333,6.63166666666,11.7533333333,6.84525
483.45,6.4355,8.89116666668,8.19325,6.568,5.63233333333,5.95,6.652,11.7985,6.87375
483.80,6.46016666666,8.91266666665,8.21666666666,6.588,5.64516666667,5.9735,6.6605,11.831,6.88258333333
484.15,6.468,8.93316666669,8.22341666666,6.596,5.64866666667,5.9755,6.6755,11.8466666667,6.884
484.50,6.4675,8.96016666665,8.25116666667,6.6065,5.66416666667,5.99883333333,6.69783333333,11.8725,6.89341666666
484.85,6.4685,8.97466666668,8.27416666666,6.62166666666,5.674,6.0125,6.70783333333,11.8881666667,6.90316666667
485.20,6.47333333333,8.98266666667,8.27066666667,6.631,5.676,6.02133333334,6.7145,11.9118333333,6.89591666667
485.55,6.47816666667,8.99066666669,8.2795,6.623,5.67333333334,6.0295,6.70633333333,11.9321666667,6.89716666667
485.90,6.48016666667,9.00066666665,8.28816666666,6.62116666666,5.66266666667,6.02766666667,6.70783333333,11.9475,6.89466666666
486.25,6.49466666667,9.03383333335,8.29516666667,6.6545,5.68366666666,6.03983333334,6.73533333334,11.99,6.9175
486.60,6.51333333333,9.06566666669,8.32466666666,6.68283333333,5.6945,6.04316666667,6.74266666667,12.0075,6.93191666666
486.95,6.52033333333,9.09883333333,8.35441666666,6.687,5.71033333333,6.045,6.74983333334,12.0106666667,6.95133333334
487.30,6.52916666667,9.11816666667,8.37141666666,6.71,5.71166666666,6.04116666667,6.75616666666,12.0118333334,6.95991666667
487.65,6.535,9.14766666665,8.38616666666,6.72933333333,5.73183333334,6.05533333333,6.7745,12.0363333333,6.981
488.00,6.54716666667,9.17533333332,8.40175,6.7585,5.75283333333,6.07866666667,6.77883333333,12.078,6.99666666666
488.35,6.55683333333,9.18516666665,8.40816666667,6.76783333334,5.75766666667,6.06916666666,6.78216666666,12.086,6.9945
488.70,6.56966666667,9.20466666665,8.4125,6.77633333333,5.77283333333,6.066,6.78566666666,12.112,6.99291666666
489.05,6.58266666667,9.23133333331,8.44466666667,6.7935,5.78083333333,6.06783333333,6.8005,12.1361666667,7.01091666667
489.40,6.59483333333,9.24533333331,8.47658333334,6.82116666667,5.78633333333,6.07483333334,6.81833333333,12.1571666667,7.02208333334
489.75,6.60783333333,9.266,8.4945,6.83316666667,5.8125,6.08583333333,6.83666666667,12.171,7.03375
490.10,6.61883333334,9.29299999998,8.52658333334,6.84083333333,5.821,6.07766666667,6.83466666667,12.2016666667,7.0375
490.45,6.62483333334,9.33066666666,8.55825,6.86283333334,5.84366666666,6.09883333333,6.85666666666,12.2463333333,7.048
490.80,6.64866666667,9.35516666665,8.55966666667,6.87266666667,5.8485,6.09433333333,6.8725,12.2751666667,7.04741666666
491.15,6.63483333333,9.36266666665,8.56166666667,6.85383333334,5.83916666667,6.07666666666,6.852,12.2916666667,7.02175
491.50,6.61916666667,9.36683333332,8.561,6.848,5.823,6.05483333333,6.84533333334,12.2836666666,7.001
491.85,6.628,9.39800000001,8.583,6.86116666666,5.82816666667,6.05583333334,6.85666666667,12.3105,7.012
492.20,6.66466666667,9.43833333333,8.599,6.88466666666,5.85433333334,6.07583333333,6.87833333334,12.3443333334,7.04941666666
492.55,6.69483333333,9.482,8.64475,6.92433333334,5.87683333333,6.0935,6.91366666667,12.3951666666,7.09383333334
492.90,6.7065,9.52400000002,8.67866666667,6.94516666667,5.90233333333,6.11183333334,6.9315,12.4413333333,7.1085
493.25,6.7175,9.55716666668,8.68375,6.9385,5.9085,6.0995,6.928,12.4683333333,7.10775
493.60,6.75466666666,9.61266666666,8.7375,6.979,5.944,6.12916666667,6.95516666666,12.548,7.14958333334
493.95,6.77683333333,9.66049999998,8.77758333334,7.01466666666,5.9795,6.162,6.9875,12.5928333334,7.19425
494.30,6.804,9.696,8.79108333333,7.027,6.00166666666,6.1685,6.995,12.6445,7.23
494.65,6.81966666667,9.736,8.83483333333,7.059,6.02216666667,6.1845,7.012,12.6905,7.26575
495.00,6.829,9.78400000002,8.859,7.10316666667,6.03216666666,6.1825,7.03616666667,12.6975,7.30483333333
495.34,6.889,9.84866666667,8.95225,7.16483333334,6.0885,6.20616666667,7.069,12.801,7.355
495.69,6.93983333334,9.90900000002,9.01016666667,7.20466666667,6.1325,6.22016666666,7.111,12.841,7.39041666666
496.04,6.947,9.95883333331,9.0615,7.25733333333,6.17583333333,6.2465,7.15033333334,12.893,7.40675
496.39,6.94666666667,9.98100000001,9.09566666667,7.25166666667,6.177,6.24866666667,7.14733333334,12.9053333334,7.38141666667
496.74,6.98766666666,10.0466666667,9.157,7.301,6.241,6.2915,7.1805,12.9493333334,7.4295
497.09,6.98466666667,10.085,9.18,7.33766666667,6.26766666667,6.31466666666,7.185,12.972,7.44191666666
497.44,6.99683333334,10.1276666667,9.20308333333,7.36033333333,6.29483333334,6.31416666667,7.211,12.9953333334,7.44766666667
497.79,7.00433333333,10.151,9.20541666666,7.37166666666,6.2985,6.30883333334,7.22466666667,13.0028333333,7.45883333333
498.14,7.03683333334,10.182,9.25608333333,7.41433333333,6.31083333333,6.32016666667,7.26433333333,13.0348333334,7.48125
498.48,7.03016666667,10.2033333333,9.272,7.44216666667,6.33066666666,6.3265,7.2735,13.0926666667,7.47466666666
498.83,7.09283333333,10.2665,9.3325,7.48433333333,6.3795,6.35166666667,7.34166666667,13.1895,7.50741666666
499.18,7.12266666666,10.3146666667,9.36025,7.51466666667,6.40066666667,6.386,7.3785,13.2215,7.54241666666
499.53,7.07116666667,10.3015,9.35866666667,7.508,6.38783333333,6.35933333333,7.35866666667,13.2205,7.52858333333
499.88,7.07583333333,10.303,9.389,7.5115,6.36816666667,6.34283333333,7.35766666666,13.2456666667,7.54333333333
