wavelength,Back_ChlPhom,Belly_ChlPhom,Breast_ChlPhom,Crissum_ChlPhom,Crown_ChlPhom,DorTail_ChlPhom,Patch10_ChlPhom,Patch11_ChlPhom,Patch12_ChlPhom,Rump_ChlPhom,Throat_ChlPhom,WingTip_ChlPhom
789.00,1.28133333333,4.74377777778,3.81455555556,5.19344444444,0.215000000002,7.23777777778,17.9383333333,21.0485555556,16.0405555556,6.79560493828,3.13966666667,12.95
789.31,1.17055555556,3.96066666667,3.51177777778,5.05322222222,0.370666666666,7.02366666667,17.4032222222,20.6712222222,15.8132222222,6.29871604939,2.73144444444,12.3498888889
789.62,1.03677777778,3.63855555556,3.06144444444,4.46977777778,0.56711111111,6.72933333333,16.8036666667,19.9531111111,15.8548888889,5.73040740741,2.40611111111,12.5294444444
789.92,1.85177777778,4.56522222222,4.06022222222,5.06033333333,1.71311111111,7.46677777778,17.2705555556,20.5287777778,17.0034444444,6.43686419754,3.15911111111,13.1411111111
790.23,2.73288888889,5.57544444444,5.07677777778,5.69522222222,3.01211111111,8.75722222222,17.7637777778,21.2048888889,17.5643333334,7.6511851852,3.83988888889,14.4524444444
790.54,1.93622222222,4.77488888889,4.65311111111,5.22111111111,2.92966666667,8.4448888889,17.356,20.6812222222,17.1736666667,7.237345679,3.295,14.3855555555
790.85,2.11722222222,4.85144444445,4.53277777778,5.39622222222,2.99111111111,8.521,17.3707777778,20.2795555555,17.3398888889,7.23938271606,3.60777777778,15.613
791.16,3.01077777778,5.85566666667,5.57633333333,6.98322222222,4.10711111111,9.82833333335,18.3426666666,20.8667777778,18.0736666666,8.19269135802,4.50044444444,16.9254444444
791.47,2.48333333333,5.50788888889,5.16833333333,6.67511111111,3.89477777778,9.71011111111,17.5103333334,20.556,17.7756666667,7.70803703703,4.46788888889,16.6613333333
791.78,3.67122222222,6.32766666667,6.11166666667,7.63411111111,4.49177777778,10.6143333333,18.0543333333,21.2936666667,18.3456666667,8.45361728394,5.38833333333,17.5683333333
792.08,3.151,6.26855555555,5.21844444445,7.29688888889,3.98022222222,10.3926666667,17.7115555556,20.3758888889,18.0542222222,8.31645679011,5.25166666667,17.1918888889
792.39,2.22655555555,6.32188888889,4.88977777778,6.92633333333,3.54722222222,9.66766666664,17.8358888889,19.1338888889,18.0934444444,7.50820987653,4.30811111111,17.0416666667
792.70,2.65811111111,6.95877777778,5.30466666667,7.58622222222,3.76466666666,10.0387777778,18.663,19.9177777778,18.5946666667,8.30338271606,4.72277777778,17.7617777778
793.01,1.83666666666,6.474,4.88977777778,7.38044444444,3.21377777778,9.12533333333,18.2276666666,19.7197777778,17.918,8.13177777777,3.82222222222,16.8732222222
793.32,-0.272111111109,4.56744444445,2.66244444444,5.43122222222,0.816333333331,6.98155555555,16.4476666666,18.4355555556,16.1044444444,6.38174074074,1.85766666667,15.5366666667
793.62,-1.25966666667,4.01655555556,1.77055555556,4.49211111111,-0.403777777777,5.94188888889,15.3534444445,17.3382222222,15.532,5.10203703703,1.117,14.9374444444
793.93,-1.18355555556,4.17877777778,1.60611111111,4.40811111111,-0.362444444443,6.08688888889,15.3502222222,16.9565555556,15.4588888889,5.17860493827,1.377,14.9274444444
794.24,-1.89422222222,3.776,1.45988888889,3.82444444444,-0.916888888887,5.48933333333,14.8027777778,16.8175555555,14.9837777778,4.86469135802,1.23044444444,13.4876666667
794.55,-2.34633333333,3.03922222222,1.19133333333,2.78388888889,-1.702,5.17866666667,13.8828888889,16.6666666667,14.7823333333,4.43301234568,0.668666666664,12.8492222222
794.86,-1.27288888889,3.99711111111,2.082,3.83066666667,-0.713666666667,6.57866666667,15.0486666667,17.6897777778,15.834,5.49214814814,1.32055555556,14.2516666667
795.16,-3.56022222222,2.50144444444,0.209333333333,2.01288888889,-2.42,4.84,13.3915555556,16.149,14.4502222222,3.69865432099,-0.139444444443,12.8211111111
795.47,-2.04866666667,4.019,2.03766666666,3.55733333334,-0.630444444443,6.22544444444,14.1618888889,17.922,15.9181111111,4.66202469136,1.33966666667,13.3288888889
795.78,-0.211444444446,5.19411111111,3.10322222222,4.89377777778,0.912111111109,7.71877777778,15.1263333334,19.564,17.3508888889,5.83048148148,2.94733333333,14.0917777778
796.09,-0.0985555555543,5.62666666667,3.66722222222,4.89322222222,1.36833333333,7.94744444445,14.9862222222,19.7263333333,17.3291111111,6.05851851852,3.28388888889,14.2967777778
796.40,0.044,5.413,3.60488888889,4.55833333334,0.986222222221,7.91133333333,14.6944444444,19.5048888889,17.0831111111,5.62982716049,3.50655555556,14.4202222222
796.70,1.33833333333,6.331,4.67388888889,5.68288888889,2.67677777778,9.07144444443,15.8274444445,19.6728888889,17.6545555556,6.80191358026,4.504,15.2115555556
797.01,1.93688888889,6.69433333333,4.78933333333,6.23655555556,3.23544444444,9.39755555557,16.6134444444,20.3704444444,17.5074444445,7.42761728396,4.89555555556,15.3682222222
797.32,2.47611111111,7.18533333333,5.18511111111,6.71955555556,3.66155555556,9.83066666667,17.2275555555,20.8573333333,17.64,7.96812345679,5.32277777778,15.5977777778
797.63,2.12355555556,7.04622222222,4.39722222222,6.05955555556,3.34622222222,9.53433333334,16.8595555556,20.3345555555,17.203,7.45024691357,4.61177777778,15.026
797.93,1.064,6.32922222222,3.13788888889,4.96455555556,2.14911111111,8.36022222221,16.194,19.2133333333,15.9682222222,5.94832098765,3.90077777778,13.3782222222
798.24,2.09788888889,7.68577777778,4.54944444444,5.72677777778,3.297,9.20588888888,16.8164444444,19.664,16.9448888889,7.40387654321,5.15944444444,13.8085555556
798.55,3.76788888889,9.17366666667,6.42255555555,7.04333333334,4.90244444444,10.7898888889,18.6255555556,21.0233333333,18.0155555556,9.22712345679,6.75444444445,14.6652222222
798.85,2.35577777778,8.13055555556,5.17211111111,5.85133333334,3.94488888889,9.70844444444,17.6966666667,20.2826666667,16.6885555555,8.31203703703,5.78577777778,13.8833333333
799.16,1.64766666667,7.45933333333,4.99888888889,5.54433333333,3.38433333333,9.0958888889,17.4683333333,19.7951111111,15.7536666667,8.12230864197,5.52222222222,13.538
799.47,2.15511111111,8.029,5.22622222222,5.86277777778,3.99777777777,9.57022222222,18.4142222222,19.7207777778,16.3036666666,8.61474074073,5.50544444444,13.7131111111
799.78,3.44977777778,10.3942222222,6.92211111111,7.44844444444,6.05966666667,11.5144444445,20.6204444444,21.4381111111,18.1562222222,10.8323580247,7.13488888889,15.1207777778
800.08,2.30433333333,9.75366666666,6.66211111111,6.879,5.32744444446,10.8145555556,20.3057777778,21.4694444444,17.568,10.2187283951,6.91311111111,14.1914444444
800.39,1.28466666667,9.03944444443,6.37744444445,6.493,4.98855555557,10.324,20.0345555556,20.6248888889,17.3378888889,9.63246913581,6.04166666667,13.4955555556
800.70,1.39177777778,9.13933333334,6.25155555555,6.46011111111,5.09155555554,10.3456666667,19.7865555556,20.3898888889,17.4783333333,9.48091358024,5.85733333333,13.9408888889
801.00,1.66544444444,9.83,6.99988888889,7.40744444445,5.52066666668,10.82,20.3587777778,20.4633333333,17.7382222222,9.63706172839,6.47577777778,14.5701111111
801.31,2.70388888889,10.8041111111,7.734,8.60777777777,6.37622222223,11.7724444444,21.3955555555,21.3131111111,18.42,10.5154197531,7.368,16.2707777778
801.62,1.56133333333,9.22277777779,6.33022222222,7.43177777778,4.91388888888,10.5785555556,21.0844444445,20.5397777778,17.3928888889,9.04814814815,5.99122222222,15.2746666667
801.92,1.53655555556,8.72666666667,6.18244444444,7.73111111111,5.02700000001,9.93111111111,20.4154444444,20.1204444444,17.2075555555,8.41122222223,5.55566666667,14.995
802.23,1.54322222222,7.69155555556,5.69122222222,6.90133333333,4.60488888888,9.62966666666,20.1604444444,19.136,16.7037777778,7.80396296296,4.87655555556,15.1482222222
802.54,0.896777777777,6.68911111111,4.87044444445,6.36522222222,3.687,9.04322222221,19.2952222222,18.2984444444,15.8818888889,6.9948765432,3.84911111111,14.3374444444
802.84,-0.22811111111,5.15644444444,3.66144444444,5.39722222222,1.98888888889,8.28588888889,18.3197777778,17.2684444444,14.6206666667,5.91390123456,3.028,13.5434444444
803.15,-1.94855555556,2.64533333333,2.02588888889,4.12955555556,-0.193444444447,6.51677777778,16.5311111111,15.6407777778,12.8661111111,3.98750617284,1.41966666666,11.9885555556
803.46,-0.71766666667,3.473,2.84511111111,5.25455555556,0.320444444443,7.20222222222,16.6986666667,16.0452222222,14.1355555556,4.44269135802,1.512,12.3925555556
803.76,1.07255555555,4.45188888889,4.67633333333,6.54688888889,1.37177777778,8.31777777778,17.633,17.5582222222,15.513,5.92753086421,3.342,13.5427777778
804.07,1.14922222222,4.42477777778,5.463,6.52577777778,1.14944444445,8.14488888889,17.7357777778,17.5256666667,15.4122222222,5.97644444445,3.55955555556,12.8907777778
804.38,1.90855555556,4.48577777778,6.30933333333,6.56466666667,1.81144444445,8.71644444445,17.6147777778,17.9553333333,15.9251111111,6.99962962964,3.79288888889,12.959
804.68,3.56655555556,5.19888888889,7.91922222222,7.31455555556,3.15566666667,9.56344444444,18.438,19.3447777778,17.1441111111,8.76282716049,4.77566666667,13.7951111111
804.99,4.63055555556,6.25366666667,9.18955555557,8.33033333333,4.66644444445,11.0992222222,19.2863333333,20.1216666667,18.1046666667,9.9706419753,5.78833333332,14.7751111111
805.30,5.92277777777,8.06677777777,10.4953333333,9.15655555556,5.68566666667,12.6864444444,20.4453333333,21.5115555555,19.4976666667,11.0307777778,7.22577777778,16.5717777778
805.60,7.32199999999,10.1901111111,12.5567777778,11.0643333333,6.87877777779,13.9558888889,21.686,23.3998888889,20.928,12.8715432099,8.98922222222,17.2904444444
805.91,8.31899999999,11.5745555556,13.5094444444,11.6093333333,8.20288888888,14.9808888889,22.952,24.8175555555,22.0252222222,13.785,10.4158888889,18.4683333333
806.21,8.95133333332,12.5317777778,14.7377777778,12.4854444444,9.41333333333,15.7311111111,23.6428888889,26.2417777778,22.7534444444,14.5002962963,11.1342222222,18.9882222222
806.52,9.99766666669,13.5762222222,15.4965555556,12.8946666667,10.4634444444,16.2236666667,24.1991111111,26.4484444444,23.4151111111,14.924617284,11.7585555556,18.8478888889
806.83,10.5678888889,14.3243333333,16.3611111111,13.2722222222,11.3941111111,16.9383333333,24.7682222222,26.7595555556,23.7043333333,16.0531975309,12.616,19.2123333333
807.13,10.355,14.2497777778,15.3836666667,13.0125555555,11.432,16.7123333333,24.708,26.6322222222,23.4478888889,15.9182839506,12.3366666667,19.0951111111
807.44,8.38055555555,12.2457777778,13.2268888889,11.253,9.66900000001,15.3898888889,23.1443333334,24.9763333333,21.6665555556,13.6065432099,9.79900000001,17.6238888889
807.74,7.32233333334,11.0747777778,12.046,10.1274444444,8.58511111112,14.4868888889,22.5257777778,24.7236666667,20.7893333333,12.2432098765,8.79177777779,17.1097777778
808.05,6.10922222222,10.6121111111,11.3547777778,9.84555555557,7.73999999999,14.4697777778,22.5751111111,23.987,20.4575555556,11.6493209876,8.0688888889,16.4781111111
808.35,5.18933333334,9.98133333334,10.8503333333,9.41022222222,6.86544444444,13.2588888889,22.098,23.9106666667,19.764,10.7828271605,7.37411111112,15.2202222222
808.66,3.73711111111,8.55277777778,9.6438888889,7.86300000001,5.68099999999,11.6376666667,21.357,22.3348888889,19.1373333333,9.49877777778,6.15744444446,13.3055555555
808.97,3.52966666667,7.709,9.23788888888,7.67066666667,5.09677777778,11.3278888889,21.1135555556,21.394,18.6544444445,8.90801234569,5.8358888889,12.7802222222
809.27,2.84855555555,6.45788888889,8.62344444443,7.05077777778,4.13766666667,10.7243333333,20.0567777778,19.8763333333,17.9813333333,8.00045679012,4.51133333333,11.7038888889
809.58,2.03777777778,5.53633333333,7.75333333334,6.11288888889,3.65233333334,9.81677777778,19.4027777778,18.8773333333,17.1601111111,7.31766666667,4.12677777778,11.0983333333
809.88,0.71311111111,4.30433333334,6.43055555556,5.04355555556,2.13944444444,9.02377777778,18.2807777778,18.0603333333,15.8563333333,6.4480617284,2.93011111111,10.1385555556
810.19,0.419111111113,3.90455555555,6.05366666667,5.17555555555,1.49355555556,8.76555555556,18.6451111111,18.5664444444,15.3433333333,6.00824691358,2.83011111111,10.4822222222
810.49,0.80122222222,4.27344444444,7.13133333333,5.66244444445,1.29544444444,9.38844444444,19.0706666667,19.0304444444,15.6652222222,6.02460493828,3.20511111111,10.7905555556
810.80,3.68644444444,6.82544444445,10.056,8.81844444445,4.16833333334,11.606,21.3103333333,21.5058888889,18.1058888889,9.2368888889,6.76044444444,13.6513333333
811.10,5.32655555556,7.87844444444,11.3728888889,10.3782222222,5.30033333334,12.8778888889,22.7718888889,22.1436666667,18.6101111111,10.6793209877,8.32355555557,14.1078888889
811.41,7.03955555555,9.14099999999,13.0024444444,11.7152222222,6.63244444445,14.0527777778,23.168,22.892,19.2802222222,11.5825308642,9.48233333333,15.0514444445
811.71,7.39855555557,9.31444444443,13.1588888889,11.7188888889,6.27544444443,14.0704444444,23.1074444444,22.8563333333,19.2364444444,11.4823950617,9.8561111111,15.722
812.02,6.75844444446,9.00233333333,12.7602222222,11.895,5.66366666666,13.8414444445,22.6818888889,22.9116666667,17.802,10.9713580247,9.51611111111,15.7474444445
812.32,5.96266666667,8.668,12.0496666667,11.0421111111,5.21744444445,13.7473333333,22.098,22.4431111111,16.8255555556,9.87961728396,8.65411111112,15.1417777778
812.63,5.309,8.21,11.5897777778,10.097,4.46422222223,12.8432222222,21.6305555556,22.884,16.0965555556,9.1629506173,7.47788888889,14.9554444445
812.93,6.29444444445,9.16433333336,11.8501111111,11.0401111111,4.5751111111,13.1572222222,21.81,23.3304444444,16.5386666667,9.45502469136,7.71533333333,15.175
813.24,7.34511111111,9.8748888889,13.1953333333,12.3327777778,5.93655555555,14.2015555556,23.0415555556,24.5077777778,17.335,9.95490123458,8.49488888888,16.5443333333
813.54,7.924,9.41511111113,13.538,12.0028888889,6.06722222222,14.4004444445,23.1433333333,24.7366666667,17.2805555555,9.56137037037,8.77200000001,16.7398888889
813.85,9.30311111111,10.6445555556,15.2815555555,13.3858888889,7.64066666668,15.4711111111,24.2783333333,26.5237777778,18.1537777778,10.9879012346,9.84244444443,18.2414444445
814.15,9.16844444445,10.8018888889,15.3642222222,12.4061111111,6.79911111112,15.1581111111,24.2091111111,26.5342222222,17.7482222222,10.3098518518,9.24199999999,17.5863333333
814.46,10.0173333334,11.9171111111,16.1485555556,13.5722222222,7.94466666667,16.1341111111,24.4243333333,27.8928888889,18.9406666666,11.2501234568,10.0461111111,18.8401111111
814.76,9.04922222222,10.9393333333,15.5068888889,12.3712222222,7.20222222222,15.335,23.7687777778,27.6632222222,18.1987777778,10.7724567901,9.36444444443,18.5138888889
815.07,10.3444444445,11.9475555556,16.7015555556,13.969,9.03388888888,17.2451111111,24.9825555555,28.8303333333,19.3504444444,12.407654321,10.679,19.713
815.37,11.709,12.3765555555,17.6331111111,14.7406666667,9.58144444443,18.4118888889,26.1022222222,29.7176666667,20.79,13.4521111111,11.2223333334,20.317
815.68,11.9366666667,12.7351111111,17.8373333333,15.3607777778,10.1502222222,17.9862222222,26.7423333333,30.0038888889,21.2613333333,14.1756296296,11.7876666667,20.9502222222
815.98,12.9542222222,13.7628888889,18.165,16.5338888889,10.7133333333,18.6422222222,27.7381111111,30.4826666667,22.209,15.4762839506,13.4182222222,21.4131111111
816.29,13.3386666667,13.352,18.4073333333,16.2332222222,10.6308888889,18.901,28.2913333333,30.5855555556,22.5691111111,15.4891851852,13.6186666666,22.0887777778
816.59,13.0897777778,13.4695555555,18.108,16.0378888889,10.2593333333,18.3045555555,27.8695555556,30.1756666667,22.4973333333,15.7815308642,13.6267777778,21.4623333333
816.89,12.9287777778,14.2985555556,17.6266666667,16.0393333334,10.266,18.5101111111,27.4193333333,29.621,22.811,16.1645432099,12.9928888889,21.0061111111
817.20,11.4646666667,12.7903333333,15.5933333333,14.1286666667,8.788,17.3357777778,26.0858888889,27.462,22.2726666667,14.2787901235,11.452,19.3558888889
817.50,10.7861111111,11.7485555555,14.4357777778,13.7107777778,8.56133333333,16.8228888889,25.8092222222,26.7091111111,22.0847777778,14.1592345679,10.7737777778,18.485
817.81,10.9021111111,11.578,14.2207777778,13.7168888889,8.67755555554,16.9742222222,26.2167777778,26.6714444445,22.3451111111,14.4911604938,10.9513333333,18.2152222222
818.11,10.4123333333,11.2533333333,13.5632222222,13.5748888889,8.33922222222,16.2402222222,25.9891111111,25.7046666667,22.1276666667,14.0697901234,10.9808888889,18.1945555555
818.41,9.36166666665,10.4275555555,12.3275555555,12.1886666666,7.33400000001,14.4942222222,25.2925555555,24.725,21.4343333333,13.0098271605,10.1031111111,17.4603333333
818.72,8.54966666667,9.67699999999,11.2971111111,11.4067777778,6.73222222223,13.2237777778,24.1926666667,23.93,20.821,12.3153333333,9.63344444444,16.9566666667
819.02,8.59577777778,9.44822222222,11.4333333333,11.163,6.64177777779,13.3768888889,24.1554444444,23.8435555556,20.9957777778,12.3975679012,9.76000000001,16.807
819.33,7.80122222222,8.98277777778,11.0134444444,10.3104444445,6.28788888889,12.8685555556,23.3156666667,23.1108888889,20.4354444444,11.6265432099,9.32444444444,16.6958888889
819.63,6.833,8.972,10.2892222222,9.73211111112,5.43622222222,12.1807777778,23.0266666667,22.7082222222,19.6322222222,11.0432962963,8.73333333333,15.9993333333
819.93,6.94833333333,9.14433333334,10.2386666667,9.67233333332,5.49433333334,12.5956666667,23.4773333333,23.4083333333,20.0488888889,11.1493950617,9.45833333333,16.6742222222
820.24,6.65744444444,8.99844444443,9.96355555554,9.54622222221,5.30766666667,12.3498888889,23.4546666667,23.6764444445,19.8488888889,11.1264197531,9.68966666668,16.7773333333
820.54,6.36966666667,8.83144444444,9.6318888889,9.33388888888,5.12233333333,11.9997777778,23.166,23.7127777778,19.4294444444,11.1209506173,9.5158888889,16.8518888889
820.85,5.52222222222,8.06655555555,8.61922222222,8.44777777779,4.09755555555,11.1396666667,22.2317777778,23.1798888889,18.7247777778,10.0738641975,8.78133333332,16.2377777778
821.15,5.26855555556,8.12988888889,8.43966666667,8.21255555556,3.91422222222,10.8593333333,22.2553333334,23.0396666667,18.688,9.82237037039,8.6171111111,16.3425555556
821.45,5.20911111111,8.10166666667,8.04288888889,8.04288888888,3.76111111111,10.6455555555,22.2002222222,23.0911111111,18.5857777778,9.56487654321,8.40211111112,15.8473333333
821.76,5.09911111111,7.94755555556,7.76477777778,8.04699999999,3.54211111111,10.55,21.9698888889,22.9891111111,18.4574444445,9.46167901233,8.223,15.6791111111
822.06,5.19411111111,8.08522222222,7.78666666667,8.12188888888,3.67811111111,10.7452222222,22.1084444444,23.1202222222,18.6086666667,9.59706172841,8.31577777778,15.6534444444
822.36,5.48022222222,8.43633333334,7.95444444444,8.45966666667,3.91188888889,10.9832222222,22.2251111111,23.3372222222,18.9608888889,9.95269135803,8.53800000001,16.0017777778
822.67,5.86866666667,8.78477777778,8.26777777778,8.87711111111,4.27766666667,11.3598888889,22.58,23.6956666667,19.4205555556,10.3259382716,8.877,16.2193333333
822.97,6.036,8.79577777779,8.32377777778,8.99433333334,4.37966666667,11.4341111111,22.5231111111,23.8036666666,19.6335555556,10.4001234568,9.07433333332,16.3053333333
823.27,5.94466666667,8.63855555556,8.16233333333,8.85411111111,4.25344444445,11.198,22.2697777778,23.53,19.5902222222,10.2743950617,8.75333333332,16.1626666667
823.58,5.93577777778,8.61366666667,8.01655555555,8.8381111111,4.199,11.0848888889,22.3445555556,23.4142222222,19.6723333333,10.0679382716,8.64877777778,16.0562222222
823.88,5.90522222222,8.64600000001,7.83166666667,8.78244444445,3.98533333333,10.9935555556,22.3244444444,23.2564444444,19.5745555556,9.9337037037,8.44477777777,15.7905555556
824.18,6.901,9.56588888889,8.7171111111,9.79011111111,4.94633333333,11.7417777778,23.1862222222,23.9228888889,20.3995555556,10.8589506173,9.42388888889,16.6123333333
824.49,7.12588888889,9.7168888889,8.72144444443,9.82099999999,5.04877777778,11.6502222222,23.1277777778,23.9761111111,20.4972222222,10.8937160494,9.494,16.5012222222
824.79,7.43488888889,9.96188888888,8.93844444446,10.202,5.31744444444,12.0282222222,23.3398888889,24.0917777778,20.9077777778,11.2817654321,9.7531111111,16.8812222222
825.09,7.84822222222,10.2952222222,9.44522222222,10.5227777778,5.64133333333,12.5407777778,23.9096666667,24.5191111111,21.3977777778,11.6796296296,10.1107777778,17.1862222222
825.39,8.09244444444,10.4244444444,9.63177777779,10.6733333333,5.65011111111,12.6686666667,23.9733333333,24.5586666667,21.4986666667,11.8848888889,10.1986666667,17.3002222222
825.70,8.02211111111,10.1401111111,9.42766666667,10.5644444444,5.60677777778,12.5264444444,24.1642222222,24.6864444445,21.4951111111,11.7781111111,10.2376666667,17.0447777778
826.00,7.76211111111,9.89533333334,9.16055555557,10.3511111111,5.37566666667,12.2713333333,24.2336666667,24.4616666667,21.1988888889,11.6403209877,10.0016666667,16.8716666667
826.30,7.988,10.3484444444,9.45166666665,10.6885555556,5.95233333333,12.6264444444,24.768,24.8196666667,21.5677777778,12.1269135802,10.199,17.4347777778
826.61,8.02177777778,10.3842222222,9.29399999999,10.6854444445,6.01766666667,12.6116666667,25.0207777778,24.8754444445,21.4433333333,12.1343950617,10.4413333333,17.2796666667
826.91,8.16755555556,10.4901111111,9.60288888888,10.8397777778,6.08533333333,12.8856666667,25.0614444444,25.1293333333,21.6167777778,12.5160740741,10.5264444445,17.7497777778
827.21,8.781,11.1163333333,10.268,11.5771111111,6.78611111111,13.5825555556,25.3482222222,25.8247777778,22.4368888889,13.0176049383,11.3781111111,18.1484444445
827.51,8.62522222221,11.159,10.087,11.3991111111,6.49711111111,13.3994444445,25.1133333333,25.7426666667,22.2116666667,12.8002469136,10.8497777778,17.6188888889
827.82,8.27311111111,10.8646666667,10.0316666667,11.4342222222,6.29511111111,13.3356666667,24.9561111111,25.4494444445,22.2548888889,12.687962963,10.5577777778,17.5157777778
828.12,8.27066666667,10.8725555555,10.1454444444,11.6111111111,6.11222222222,13.2812222222,25.034,25.443,22.4663333333,12.7288641975,10.7758888889,17.6268888889
828.42,8.443,11.2416666667,10.2277777778,11.9055555556,6.39733333333,13.5478888889,25.068,25.3291111111,22.6728888889,12.902382716,11.0398888889,17.7693333333
828.72,8.83811111111,11.9492222222,10.8825555556,12.4,6.75566666666,13.9426666667,25.5746666666,25.6127777778,23.3206666667,13.5032839506,11.4855555555,18.1081111111
829.02,8.82688888888,12.3186666667,10.7244444445,12.1946666666,6.36988888889,13.8094444444,25.2724444444,25.2656666667,23.0917777778,13.3164567901,11.3181111111,17.633
829.33,9.03222222223,12.6875555555,10.814,12.3523333333,6.33611111111,13.9592222222,25.3368888889,25.4207777778,23.4404444444,13.1995555556,11.4157777778,17.516
829.63,9.17066666665,12.7815555555,11.3473333333,12.5622222222,6.39511111111,14.1992222222,25.2342222222,25.5462222222,23.7997777778,13.2623703703,11.7522222222,17.2191111111
829.93,9.84822222221,13.6942222222,12.2697777778,13.096,6.49588888889,14.9193333333,25.4893333333,26.0114444444,24.5394444445,14.0317901235,12.1368888889,17.9203333333
830.23,9.89377777777,13.6497777778,12.1411111111,12.7548888889,6.32544444444,14.8148888889,25.1354444445,25.7595555556,24.4277777778,13.8727901235,12.4532222222,17.1658888889
830.54,9.23844444444,12.9611111111,11.304,12.1438888889,5.618,14.0165555555,25.1956666667,24.7418888889,23.8108888889,13.4730123457,11.9282222222,16.2525555556
830.84,8.32411111112,11.5776666667,10.4603333333,10.3988888889,4.19877777778,13.0755555555,25.0093333333,23.6218888889,23.6218888889,12.7317530864,11.5162222222,15.9731111111
831.14,7.75344444444,11.1881111111,9.18888888888,9.48366666666,2.717,12.2901111111,24.1317777778,22.8501111111,23.0166666667,12.1462592593,10.8546666667,14.4048888889
831.44,8.13599999999,11.357,9.14511111112,8.87322222222,2.75522222222,12.2104444444,23.9165555556,23.4252222222,22.3774444444,12.1546049383,10.2961111111,13.9568888889
831.74,8.33022222221,11.3043333333,8.67766666667,8.52300000001,2.60066666667,11.845,23.7542222222,24.102,22.0547777778,12.2138395062,10.21,14.0465555556
832.04,7.59766666668,10.0187777778,7.02644444445,7.42388888888,2.34633333333,11.1237777778,23.2028888889,23.7987777778,21.0801111111,11.1731604938,9.65866666667,13.9043333333
832.35,7.36166666667,9.54011111111,6.54755555557,7.75122222223,2.69477777778,11.5241111111,23.2083333333,23.6555555555,21.3736666667,10.8881604938,9.34522222221,14.2643333333
832.65,7.0918888889,9.19622222223,6.4498888889,7.79655555556,3.03033333333,10.9217777778,23.0114444444,23.527,21.191,10.670308642,9.396,13.7837777778
832.95,7.2371111111,9.3411111111,6.49944444445,7.98422222222,2.87122222222,11.0126666667,23.0776666667,23.7362222222,21.1603333333,10.9450493827,8.96755555555,13.5888888889
833.25,8.17977777778,9.93855555557,7.41044444446,8.8851111111,4.19511111111,12.0267777778,24.0541111111,24.7687777778,21.9657777778,11.753308642,9.74622222221,14.4545555555
833.55,8.30477777777,9.8921111111,7.55066666665,9.401,4.55111111111,11.9705555556,24.5197777778,24.7477777778,22.1258888889,11.762037037,9.73422222221,14.8646666667
833.85,8.96455555556,10.4711111111,8.50999999999,10.3451111111,5.51366666666,12.8956666667,24.9663333333,25.6143333333,22.8451111111,12.5831604938,10.5303333333,16.0774444445
834.16,9.63555555557,11.315,9.32599999999,11.6898888889,6.595,14.0132222222,25.2628888889,26.388,23.3308888889,13.3365061729,11.4127777778,16.4995555556
834.46,10.7641111111,12.4667777778,10.3847777778,12.7248888889,7.75433333333,15.307,26.2405555556,27.2733333333,24.1263333333,14.2518641975,12.5475555556,17.9133333333
834.76,11.5121111111,13.1158888889,11.2747777778,13.5983333333,8.83644444444,16.0776666667,27.0087777778,28.0478888889,25.1023333333,14.9683580247,13.6227777778,19.1131111111
835.06,11.7544444444,13.6757777778,11.8462222222,14.2688888889,9.26466666667,16.1237777778,27.6022222222,28.3041111111,25.7642222222,15.2483580247,14.1772222222,19.5741111111
835.36,12.2924444444,14.5164444445,12.6138888889,15.1421111111,9.83411111112,17.0357777778,28.173,28.7985555556,26.4268888889,16.2096666667,14.7337777778,20.0157777778
835.66,13.3687777778,15.7756666667,14.227,15.7944444445,10.9712222222,18.0053333333,29.3591111111,30.0121111111,27.3997777778,17.4829135802,15.7756666667,21.2892222222
835.96,14.3727777778,16.8222222222,15.3367777778,16.6715555556,11.6428888889,19.5523333333,30.011,30.5531111111,28.1041111111,18.3902839506,16.7821111111,22.2424444445
836.26,14.873,17.0471111111,15.4705555556,17.4818888889,12.1657777778,20.1675555556,30.8982222222,30.409,28.3538888889,18.6380617284,17.732,22.8961111111
836.57,15.2286666667,17.8421111111,15.8373333333,18.6656666667,12.615,20.6228888889,31.4595555556,30.636,29.1084444444,18.7931975309,18.6536666667,23.2008888889
836.87,16.3375555556,19.6797777778,17.3053333333,19.8217777778,14.3761111111,22.3383333333,31.9912222222,31.8494444444,30.2877777778,20.2277037037,20.2477777778,24.0032222222
837.17,16.7932222222,20.4781111111,17.806,19.9156666667,14.6133333334,22.7004444444,32.4191111111,32.1097777778,30.8016666667,20.8845679013,20.0,24.2331111111
837.47,16.4344444444,21.2784444445,17.657,19.8545555556,15.2272222222,23.5223333334,33.1631111111,33.0546666667,32.0334444444,21.2782962963,20.1796666667,24.5591111111
837.77,16.5823333333,22.0706666667,18.872,21.0438888889,16.3804444444,25.0843333333,35.0168888889,34.7136666666,33.1144444444,22.3641234568,21.8013333333,25.3536666667
838.07,15.0025555555,21.2715555555,17.327,20.6373333333,15.0555555556,24.5291111111,34.5131111111,33.615,32.3472222222,21.4298148148,20.2501111111,22.6098888889
838.37,13.7696666667,20.4253333333,15.4933333333,19.5268888889,13.8246666667,24.4956666667,33.1865555555,32.3065555556,30.6196666667,20.5497654321,18.2985555556,20.2785555555
