wavelength,Back_TanPerf,Belly_TanPerf,Breast_TanPerf,Crissum_TanPerf,Crown_TanPerf,DorTail_TanPerf,Patch10_TanPerf,Patch11_TanPerf,Rump_TanPerf,Throat_TanPerf,WingTip_TanPerf
401.44,7.73466666667,24.791,17.436,7.2975,4.36566666667,5.281,7.66866666667,6.13166666667,8.16,22.1246666667,6.011
401.80,7.76733333333,24.7483333333,17.4823333333,7.2595,4.352,5.194,7.66766666667,6.15566666667,8.20313333333,22.1186666667,5.9995
402.16,7.67566666667,24.723,17.5063333333,7.225,4.28533333333,5.162,7.61333333333,6.08866666667,8.14146666667,22.079,5.9435
402.52,7.629,24.741,17.5476666667,7.2385,4.26733333333,5.14,7.57833333333,6.08866666667,8.10073333333,22.1196666667,5.902
402.88,7.651,24.7963333333,17.6273333333,7.3215,4.29,5.168,7.65766666667,6.09333333333,8.13806666667,22.1596666667,5.921
403.24,7.61366666667,24.8446666667,17.715,7.3935,4.313,5.251,7.66166666667,6.13733333333,8.17013333333,22.214,5.948
403.60,7.631,24.922,17.808,7.398,4.352,5.297,7.71566666667,6.16633333333,8.18146666667,22.2713333333,5.974
403.95,7.63166666667,24.9756666667,17.894,7.4285,4.399,5.305,7.82733333333,6.21633333333,8.2362,22.305,6.028
404.31,7.64833333333,24.997,17.936,7.401,4.41533333333,5.31,7.85666666667,6.21866666667,8.24146666667,22.3323333333,6.0165
404.67,7.62266666667,25.0216666667,17.9066666667,7.418,4.39166666667,5.266,7.79933333333,6.215,8.2144,22.347,5.987
405.03,7.59933333333,25.0126666667,17.909,7.428,4.38466666667,5.269,7.76066666667,6.18933333333,8.20153333333,22.441,5.9975
405.39,7.58133333333,25.0306666667,17.935,7.4695,4.36533333333,5.251,7.78533333333,6.21533333333,8.19873333333,22.4593333333,5.9775
405.75,7.627,25.123,18.0016666667,7.5525,4.426,5.333,7.82566666667,6.23666666667,8.21946666667,22.5713333333,6.012
406.11,7.72,25.1723333333,18.089,7.636,4.50166666667,5.386,7.92033333333,6.347,8.3042,22.6853333333,6.11
406.47,7.792,25.2086666667,18.1493333333,7.692,4.56733333333,5.379,8.012,6.43966666667,8.3704,22.7266666667,6.2135
406.83,7.748,25.187,18.1263333333,7.6675,4.60166666667,5.376,7.98666666667,6.42966666667,8.36093333333,22.7023333333,6.1825
407.19,7.82666666667,25.269,18.1366666667,7.706,4.63666666667,5.358,8.02633333333,6.42,8.35626666667,22.7306666667,6.1995
407.55,7.888,25.31,18.1566666667,7.8095,4.675,5.381,8.04233333333,6.44966666667,8.3746,22.794,6.2495
407.90,7.93366666667,25.345,18.1393333333,7.828,4.65666666667,5.339,7.956,6.44633333333,8.36166666667,22.848,6.162
408.26,7.96566666667,25.366,18.158,7.828,4.67033333333,5.304,7.967,6.43666666667,8.38746666667,22.9106666667,6.188
408.62,7.89033333333,25.288,18.14,7.7115,4.60166666667,5.22,7.934,6.39733333333,8.33073333333,22.783,6.1095
408.98,7.92833333333,25.3163333333,18.177,7.7665,4.64533333333,5.237,7.97933333333,6.42166666667,8.35806666667,22.818,6.1015
409.34,7.96733333333,25.4036666667,18.2046666667,7.794,4.66833333333,5.321,8.00533333333,6.44766666667,8.41586666667,22.8986666667,6.0995
409.70,7.94966666667,25.372,18.222,7.7515,4.652,5.254,8.052,6.442,8.42046666667,22.9213333333,6.089
410.06,7.98266666667,25.4556666667,18.252,7.7665,4.68833333333,5.238,8.063,6.44033333333,8.4484,22.9576666667,6.092
410.42,7.94333333333,25.4773333333,18.244,7.7815,4.628,5.223,7.99433333333,6.40233333333,8.40553333333,22.9293333333,6.0
410.77,7.96033333333,25.525,18.3086666667,7.7895,4.56833333333,5.279,8.02766666667,6.433,8.41086666667,23.0096666667,6.039
411.13,7.897,25.4833333333,18.3063333333,7.6945,4.51133333333,5.244,7.961,6.41266666667,8.37193333333,23.0663333333,5.973
411.49,7.86333333333,25.497,18.3583333333,7.713,4.56133333333,5.272,7.95866666667,6.41833333333,8.38913333333,23.1053333333,5.9585
411.85,7.86566666667,25.531,18.4096666667,7.7475,4.591,5.315,7.98166666667,6.39433333333,8.40626666667,23.1983333333,6.0085
412.21,7.84633333333,25.5703333333,18.4576666667,7.8145,4.62733333333,5.345,7.97733333333,6.42966666667,8.4178,23.2666666667,5.9745
412.57,7.96766666667,25.7283333333,18.6113333333,7.9805,4.76166666667,5.434,8.071,6.55133333333,8.54646666667,23.4756666667,6.142
412.92,7.98566666667,25.7176666667,18.667,7.972,4.80433333333,5.468,8.07833333333,6.54633333333,8.56166666667,23.5093333333,6.1765
413.28,7.99533333333,25.665,18.6606666667,7.9615,4.83266666667,5.46,8.06,6.51066666667,8.54066666667,23.4993333333,6.181
413.64,7.98333333333,25.6653333333,18.6583333333,7.958,4.83366666667,5.436,7.99333333333,6.483,8.50873333333,23.4573333333,6.15
414.00,7.92733333333,25.6503333333,18.6366666667,7.878,4.77633333333,5.408,7.946,6.43166666667,8.42013333333,23.4163333333,5.978
414.36,7.96133333333,25.5803333333,18.7046666667,7.8295,4.80133333333,5.438,7.949,6.43466666667,8.44773333333,23.4843333333,5.9805
414.72,8.01533333333,25.5563333333,18.773,7.895,4.88766666667,5.454,7.92266666667,6.441,8.465,23.562,5.976
415.07,8.03966666667,25.5686666667,18.9003333333,8.013,4.974,5.482,7.97766666667,6.48466666667,8.53426666667,23.594,6.032
415.43,8.04366666667,25.5523333333,18.919,7.997,4.96533333333,5.532,8.01233333333,6.51266666667,8.57586666667,23.649,6.0495
415.79,8.047,25.5676666667,19.023,8.0165,5.019,5.52,8.06333333333,6.59533333333,8.61766666667,23.6296666667,6.0685
416.15,8.03,25.4863333333,19.0416666667,8.051,5.054,5.508,8.10366666667,6.608,8.6144,23.632,6.0725
416.51,7.98033333333,25.3716666667,19.038,8.0455,5.03666666667,5.504,8.107,6.53533333333,8.57346666667,23.6323333333,6.019
416.86,7.96466666667,25.3516666667,19.0713333333,8.1155,5.062,5.48,8.124,6.561,8.59273333333,23.6336666667,6.021
417.22,7.91366666667,25.2913333333,19.051,8.0985,5.04633333333,5.469,8.12666666667,6.571,8.57626666667,23.622,6.024
417.58,7.932,25.2753333333,19.095,8.1325,5.057,5.445,8.13333333333,6.56666666667,8.57046666667,23.7093333333,6.036
417.94,7.956,25.234,19.1413333333,8.2145,5.10133333333,5.489,8.155,6.614,8.64186666667,23.7576666667,6.141
418.29,7.935,25.193,19.1,8.204,5.10333333333,5.48,8.14733333333,6.60433333333,8.6374,23.7696666667,6.129
418.65,7.942,25.159,19.0786666667,8.207,5.122,5.444,8.199,6.59633333333,8.6412,23.7816666667,6.1205
419.01,7.96833333333,25.127,19.0596666667,8.1995,5.11366666667,5.414,8.208,6.603,8.6332,23.806,6.1325
419.37,7.99033333333,25.1096666667,19.0553333333,8.184,5.116,5.388,8.20533333333,6.59233333333,8.60826666667,23.8553333333,6.114
419.73,7.97,25.078,19.009,8.1815,5.107,5.377,8.18966666667,6.55866666667,8.59346666667,23.846,6.098
420.08,8.00133333333,25.0866666667,19.0146666667,8.195,5.11166666667,5.368,8.17533333333,6.55933333333,8.6122,23.856,6.104
420.44,7.99333333333,25.0393333333,19.0023333333,8.177,5.14766666667,5.367,8.16266666667,6.57233333333,8.60826666667,23.8756666667,6.102
420.80,7.98866666667,24.9793333333,18.996,8.1595,5.151,5.349,8.152,6.53966666667,8.5808,23.881,6.088
421.16,8.022,24.95,19.0426666667,8.182,5.17966666667,5.345,8.13633333333,6.55,8.582,23.927,6.1225
421.51,8.003,24.9146666667,19.031,8.1725,5.19833333333,5.352,8.14733333333,6.55166666667,8.6032,23.9163333333,6.1215
421.87,7.96233333333,24.8236666667,19.0033333333,8.1545,5.17866666667,5.278,8.11733333333,6.49666666667,8.54993333333,23.893,6.096
422.23,7.958,24.81,19.0363333333,8.181,5.207,5.277,8.12133333333,6.487,8.53466666667,23.918,6.1085
422.58,7.92666666667,24.7696666667,19.041,8.1865,5.202,5.258,8.08733333333,6.46433333333,8.50473333333,23.8853333333,6.1195
422.94,7.91133333333,24.741,19.0366666667,8.214,5.23133333333,5.28,8.08333333333,6.45833333333,8.51253333333,23.8803333333,6.1215
423.30,7.86433333333,24.6943333333,19.0346666667,8.254,5.237,5.26,8.043,6.41766666667,8.4932,23.8406666667,6.112
423.66,7.85366666667,24.591,19.0326666667,8.257,5.24233333333,5.273,8.03733333333,6.38333333333,8.46626666667,23.819,6.114
424.01,7.803,24.5233333333,19.0196666667,8.203,5.231,5.275,8.00933333333,6.355,8.42266666667,23.7923333333,6.0975
424.37,7.79266666667,24.507,19.0236666667,8.2105,5.20866666667,5.243,7.98733333333,6.34,8.4014,23.784,6.0655
424.73,7.778,24.465,19.0103333333,8.217,5.18766666667,5.219,7.96433333333,6.338,8.37093333333,23.7556666667,6.069
425.08,7.73133333333,24.427,19.0036666667,8.1915,5.18633333333,5.196,7.96866666667,6.30866666667,8.34613333333,23.729,6.0345
425.44,7.69566666667,24.3876666667,18.9956666667,8.1875,5.16066666667,5.182,7.934,6.30266666667,8.29606666667,23.702,5.9975
425.80,7.70966666667,24.4173333333,19.013,8.192,5.19633333333,5.225,7.92966666667,6.30333333333,8.29593333333,23.7546666667,5.9905
426.16,7.68666666667,24.398,19.007,8.195,5.21133333333,5.191,7.90866666667,6.28066666667,8.2816,23.7233333333,5.982
426.51,7.68133333333,24.3976666667,18.996,8.2035,5.219,5.196,7.887,6.29133333333,8.2892,23.7513333333,5.968
426.87,7.67733333333,24.379,19.0093333333,8.2095,5.23833333333,5.183,7.86833333333,6.27133333333,8.2458,23.7543333333,5.9435
427.23,7.68433333333,24.3413333333,19.015,8.1925,5.27866666667,5.145,7.90466666667,6.311,8.25553333333,23.781,5.948
427.58,7.695,24.3863333333,19.0516666667,8.2245,5.33766666667,5.138,7.931,6.36266666667,8.29693333333,23.8693333333,5.9745
427.94,7.72233333333,24.4236666667,19.128,8.312,5.38966666667,5.148,7.971,6.39033333333,8.33086666667,23.9363333333,6.013
428.30,7.73366666667,24.4636666667,19.156,8.3605,5.42933333333,5.166,7.988,6.388,8.33673333333,23.9556666667,6.059
428.65,7.74333333333,24.5306666667,19.1843333333,8.382,5.48133333333,5.204,8.03466666667,6.40433333333,8.37773333333,24.0513333333,6.081
429.01,7.776,24.5716666667,19.2206666667,8.4485,5.51133333333,5.21,8.03266666667,6.42333333333,8.39,24.0876666667,6.0905
429.37,7.81333333333,24.5936666667,19.244,8.5285,5.56933333333,5.242,8.05766666667,6.431,8.43406666667,24.124,6.1435
429.72,7.81066666667,24.594,19.2956666667,8.562,5.56766666667,5.226,8.08866666667,6.47033333333,8.44466666667,24.0953333333,6.1865
430.08,7.871,24.646,19.3313333333,8.6435,5.604,5.267,8.14533333333,6.513,8.4838,24.1893333333,6.2285
430.44,7.91433333333,24.7063333333,19.4103333333,8.713,5.65633333333,5.289,8.193,6.555,8.50546666667,24.2103333333,6.26
430.79,7.92033333333,24.7716666667,19.4503333333,8.718,5.656,5.258,8.24066666667,6.59833333333,8.55313333333,24.278,6.2945
431.15,7.89833333333,24.8256666667,19.4873333333,8.7235,5.644,5.239,8.205,6.56033333333,8.54186666667,24.2813333333,6.2865
431.50,7.91833333333,24.8613333333,19.5503333333,8.747,5.64133333333,5.234,8.21233333333,6.58133333333,8.56413333333,24.2923333333,6.2655
431.86,7.942,24.916,19.5436666667,8.7435,5.642,5.215,8.19866666667,6.57533333333,8.55906666667,24.3143333333,6.2335
432.22,7.95333333333,24.9686666667,19.5976666667,8.7805,5.65066666667,5.224,8.22866666667,6.61966666667,8.60366666667,24.3613333333,6.2385
432.57,7.95966666667,24.9813333333,19.607,8.786,5.65866666667,5.256,8.233,6.66133333333,8.6274,24.3626666667,6.2235
432.93,7.97966666667,25.0416666667,19.651,8.8415,5.71033333333,5.302,8.26233333333,6.70466666667,8.671,24.3943333333,6.257
433.29,7.99466666667,25.1046666667,19.6926666667,8.842,5.74533333333,5.311,8.28666666667,6.73633333333,8.67746666667,24.4383333333,6.269
433.64,8.00433333333,25.148,19.6846666667,8.87,5.787,5.314,8.282,6.759,8.72046666667,24.4586666667,6.238
434.00,7.969,25.149,19.684,8.8495,5.78466666667,5.311,8.25466666667,6.78333333333,8.71493333333,24.4073333333,6.2115
434.35,7.96333333333,25.1966666667,19.7123333333,8.852,5.80066666667,5.298,8.26866666667,6.81633333333,8.74013333333,24.444,6.207
434.71,7.97633333333,25.2353333333,19.7223333333,8.92,5.85666666667,5.329,8.26733333333,6.858,8.75086666667,24.446,6.197
435.07,8.03266666667,25.304,19.7563333333,8.9615,5.891,5.383,8.31466666667,6.947,8.79946666667,24.462,6.2265
435.42,8.02,25.3563333333,19.722,8.9835,5.88133333333,5.386,8.279,6.94133333333,8.7596,24.4346666667,6.216
435.78,8.02966666667,25.3803333333,19.7406666667,9.066,5.924,5.401,8.29833333333,6.97666666667,8.77306666667,24.4503333333,6.272
436.13,8.02733333333,25.4566666667,19.765,9.0945,5.97366666667,5.431,8.32266666667,6.99733333333,8.7742,24.4463333333,6.2765
436.49,8.06933333333,25.5596666667,19.8226666667,9.1525,6.01233333333,5.426,8.337,7.02933333333,8.81013333333,24.51,6.3265
436.84,8.066,25.5873333333,19.8086666667,9.1655,6.00666666667,5.377,8.34366666667,7.00766666667,8.80493333333,24.4926666667,6.305
437.20,8.054,25.6496666667,19.8243333333,9.197,6.006,5.359,8.36833333333,7.008,8.8216,24.4816666667,6.293
437.56,8.08466666667,25.6903333333,19.829,9.22,6.033,5.36,8.42933333333,7.02366666667,8.81546666667,24.5156666667,6.316
437.91,8.151,25.7956666667,19.8806666667,9.2995,6.084,5.386,8.499,7.05,8.8654,24.597,6.376
438.27,8.143,25.7953333333,19.857,9.322,6.087,5.385,8.497,7.02133333333,8.85086666667,24.5846666667,6.366
438.62,8.12233333333,25.7676666667,19.8633333333,9.305,6.067,5.372,8.49933333333,6.964,8.84233333333,24.5603333333,6.3425
438.98,8.10433333333,25.7563333333,19.8563333333,9.342,6.091,5.365,8.49666666667,6.954,8.81833333333,24.543,6.3515
439.33,8.151,25.7916666667,19.9006666667,9.3865,6.13066666667,5.371,8.551,6.98766666667,8.85486666667,24.5823333333,6.382
439.69,8.146,25.8483333333,19.9586666667,9.4025,6.169,5.39,8.58266666667,7.01533333333,8.91366666667,24.6473333333,6.37
440.04,8.14933333333,25.8393333333,19.972,9.417,6.18933333333,5.388,8.59833333333,7.00933333333,8.91713333333,24.6673333333,6.376
440.40,8.136,25.8153333333,19.9693333333,9.4265,6.21166666667,5.391,8.61566666667,7.01566666667,8.9048,24.6493333333,6.36
440.75,8.118,25.7906666667,19.953,9.4635,6.22,5.416,8.597,7.018,8.89326666667,24.677,6.3645
441.11,8.13566666667,25.754,19.9383333333,9.486,6.26133333333,5.473,8.601,7.02666666667,8.8896,24.6796666667,6.3655
441.47,8.113,25.7776666667,19.9793333333,9.4935,6.276,5.493,8.58733333333,7.03166666667,8.89186666667,24.6716666667,6.37
441.82,8.08166666667,25.731,19.965,9.4675,6.29633333333,5.499,8.568,7.01833333333,8.88,24.6793333333,6.3325
442.18,8.065,25.7203333333,19.974,9.457,6.32166666667,5.523,8.56133333333,7.01766666667,8.88273333333,24.669,6.312
442.53,8.08066666667,25.7336666667,20.001,9.4795,6.36466666667,5.566,8.56833333333,7.05,8.90833333333,24.7253333333,6.326
442.89,8.08966666667,25.7196666667,20.026,9.487,6.37966666667,5.57,8.585,7.03266666667,8.91113333333,24.7856666667,6.292
443.24,8.05533333333,25.6843333333,20.0266666667,9.4645,6.40766666667,5.573,8.55833333333,7.01433333333,8.8872,24.8166666667,6.2835
443.60,8.03866666667,25.6326666667,20.0356666667,9.48,6.41666666667,5.569,8.54266666667,7.00066666667,8.84773333333,24.7923333333,6.275
443.95,8.07333333333,25.5966666667,20.0146666667,9.488,6.44566666667,5.571,8.51133333333,6.98966666667,8.84246666667,24.8123333333,6.295
444.31,8.056,25.557,20.0323333333,9.5085,6.46533333333,5.543,8.48233333333,6.95866666667,8.8304,24.8393333333,6.3155
444.66,8.07666666667,25.5216666667,20.0553333333,9.5005,6.47433333333,5.532,8.48033333333,6.96033333333,8.8192,24.824,6.3145
445.02,8.05366666667,25.485,20.084,9.505,6.47066666667,5.475,8.46966666667,6.95166666667,8.81013333333,24.8836666667,6.326
445.37,8.06966666667,25.4363333333,20.095,9.5485,6.486,5.475,8.47566666667,6.94366666667,8.80406666667,24.9063333333,6.333
445.72,8.04533333333,25.361,20.0803333333,9.574,6.499,5.453,8.45333333333,6.925,8.76733333333,24.873,6.326
446.08,8.02966666667,25.3193333333,20.0853333333,9.591,6.506,5.433,8.45633333333,6.934,8.75686666667,24.898,6.33
446.43,8.005,25.2486666667,20.0643333333,9.6115,6.50966666667,5.383,8.442,6.92733333333,8.73213333333,24.878,6.334
446.79,7.97966666667,25.2,20.066,9.6145,6.53566666667,5.379,8.42966666667,6.907,8.72833333333,24.8596666667,6.363
447.14,7.96,25.1343333333,20.046,9.6545,6.574,5.363,8.431,6.894,8.7258,24.8523333333,6.3685
447.50,7.951,25.0796666667,19.9996666667,9.68,6.58033333333,5.36,8.427,6.89,8.71866666667,24.8546666667,6.387
447.85,7.90933333333,25.0336666667,20.0053333333,9.6995,6.60266666667,5.341,8.43533333333,6.89866666667,8.7138,24.8583333333,6.384
448.21,7.898,24.9776666667,19.9666666667,9.727,6.61566666667,5.334,8.42466666667,6.88133333333,8.68573333333,24.856,6.3585
448.56,7.872,24.9483333333,19.978,9.743,6.66066666667,5.324,8.44566666667,6.886,8.70986666667,24.8873333333,6.3975
448.92,7.88166666667,24.9076666667,19.9363333333,9.787,6.71433333333,5.315,8.45266666667,6.9,8.71533333333,24.877,6.424
449.27,7.85266666667,24.8406666667,19.9076666667,9.79,6.748,5.275,8.44566666667,6.87733333333,8.6968,24.8923333333,6.4605
449.62,7.85166666667,24.8473333333,19.936,9.835,6.77433333333,5.279,8.49,6.87233333333,8.71393333333,24.9526666667,6.4935
449.98,7.88933333333,24.8336666667,19.932,9.9105,6.829,5.297,8.50733333333,6.85733333333,8.7324,24.9973333333,6.5545
450.33,7.914,24.8346666667,19.954,9.945,6.87466666667,5.318,8.51266666667,6.85533333333,8.726,25.0373333333,6.5555
450.69,7.93033333333,24.8016666667,19.934,9.9875,6.901,5.314,8.51066666667,6.87,8.71333333333,25.09,6.5715
451.04,7.939,24.8023333333,19.9686666667,10.003,6.87333333333,5.334,8.51366666667,6.87866666667,8.71973333333,25.1253333333,6.5955
451.40,7.94866666667,24.8213333333,20.0153333333,10.031,6.92,5.349,8.51033333333,6.882,8.7228,25.1673333333,6.5905
451.75,7.98233333333,24.7936666667,20.04,10.0745,6.93766666667,5.447,8.52533333333,6.91266666667,8.75173333333,25.186,6.623
452.10,7.98833333333,24.771,20.0506666667,10.0835,6.93666666667,5.511,8.52133333333,6.90866666667,8.76013333333,25.1596666667,6.6335
452.46,7.99166666667,24.777,20.043,10.122,6.95166666667,5.532,8.49233333333,6.89966666667,8.7478,25.204,6.595
452.81,7.978,24.7993333333,20.0946666667,10.1605,6.947,5.552,8.46766666667,6.888,8.75506666667,25.2093333333,6.5825
453.17,7.96866666667,24.7863333333,20.0783333333,10.1815,6.95033333333,5.582,8.44333333333,6.90566666667,8.7574,25.2123333333,6.551
453.52,7.981,24.7843333333,20.082,10.1985,6.95766666667,5.595,8.40533333333,6.92666666667,8.76313333333,25.207,6.532
453.87,7.94666666667,24.7773333333,20.088,10.1995,6.97866666667,5.6,8.38733333333,6.94533333333,8.74506666667,25.2136666667,6.541
454.23,7.93533333333,24.831,20.113,10.247,6.99966666667,5.621,8.38766666667,6.97066666667,8.7596,25.2026666667,6.5775
454.58,7.925,24.8853333333,20.122,10.3065,7.01566666667,5.654,8.38533333333,6.98633333333,8.7684,25.1963333333,6.5905
454.93,7.93333333333,24.9103333333,20.1483333333,10.3255,7.06,5.69,8.39966666667,7.00033333333,8.7834,25.228,6.578
455.29,7.92,24.909,20.1416666667,10.3205,7.039,5.67,8.381,6.98666666667,8.75393333333,25.2173333333,6.583
455.64,7.904,24.9216666667,20.161,10.329,7.014,5.571,8.361,6.97833333333,8.7248,25.2316666667,6.535
456.00,7.89366666667,24.9863333333,20.228,10.3645,7.043,5.539,8.374,6.99466666667,8.72946666667,25.3003333333,6.552
456.35,7.93066666667,25.106,20.285,10.423,7.09733333333,5.577,8.42666666667,7.029,8.7676,25.3353333333,6.577
456.70,7.93866666667,25.1813333333,20.325,10.4395,7.115,5.589,8.473,7.04866666667,8.8018,25.412,6.5605
457.06,7.95933333333,25.2846666667,20.399,10.468,7.15,5.583,8.52333333333,7.11533333333,8.84726666667,25.497,6.5495
457.41,7.971,25.3573333333,20.4363333333,10.519,7.18,5.581,8.56466666667,7.14233333333,8.8802,25.52,6.533
457.76,8.02,25.509,20.554,10.611,7.21133333333,5.567,8.612,7.17666666667,8.94066666667,25.5903333333,6.555
458.12,8.053,25.6023333333,20.5896666667,10.6405,7.222,5.579,8.66333333333,7.19266666667,8.9768,25.6586666667,6.5565
458.47,8.077,25.6596666667,20.6323333333,10.6685,7.254,5.611,8.71033333333,7.23666666667,9.0258,25.6603333333,6.5395
458.82,8.09833333333,25.761,20.6546666667,10.734,7.278,5.611,8.73366666667,7.278,9.05273333333,25.677,6.544
459.18,8.12733333333,25.8623333333,20.698,10.762,7.31633333333,5.6,8.784,7.31466666667,9.101,25.7096666667,6.547
459.53,8.14566666667,25.96,20.7313333333,10.822,7.35833333333,5.626,8.82833333333,7.34433333333,9.151,25.758,6.577
459.88,8.18033333333,26.0863333333,20.7846666667,10.8685,7.38066666667,5.621,8.87333333333,7.38733333333,9.21206666667,25.7836666667,6.6045
460.24,8.17833333333,26.1293333333,20.7896666667,10.876,7.366,5.621,8.89766666667,7.41,9.2158,25.7923333333,6.594
460.59,8.191,26.2073333333,20.8293333333,10.9085,7.39033333333,5.645,8.91133333333,7.44066666667,9.2258,25.754,6.611
460.94,8.22133333333,26.307,20.8623333333,10.959,7.42433333333,5.678,8.934,7.446,9.24566666667,25.726,6.6265
