wavelength,Back_ConLeum,Belly_ConLeum,Breast_ConLeum,Crissum_ConLeum,Crown_ConLeum,DorTail_ConLeum,Patch10_ConLeum,Patch11_ConLeum,Rump_ConLeum,Throat_ConLeum,WingTip_ConLeum
729.44,18.4773333333,42.2938888889,24.099,36.8681666666,7.77211111111,13.5572777778,24.3256666667,41.5644444444,16.7386666667,20.4335555556,14.1764444445
729.76,18.6653333333,42.7435555556,24.5043333333,37.3335,8.01255555555,13.8250555556,24.6748888889,41.8773333333,16.9588888889,20.6625555555,14.3711111111
730.08,18.5273333334,42.6718888889,24.5042222222,37.4493333333,8.02466666667,13.8510555555,24.5452222222,41.6564444445,17.006,20.6834444445,14.2208888889
730.39,18.4614444444,42.6685555556,24.3142222222,37.316,8.06433333333,13.8823888889,24.4161111111,41.4206666667,16.8944444445,20.6785555556,14.106
730.71,18.3747777778,42.7811111111,24.2558888889,37.3511666667,8.08522222222,13.8648888889,24.3193333333,41.3606666667,16.8588888889,20.6282222222,13.9428888889
731.03,18.3937777778,42.3701111111,24.1247777778,37.2078333333,8.04266666667,13.9311111111,24.1364444444,41.1817777778,16.7766666667,20.5907777778,14.0308888889
731.35,18.3404444444,42.2905555556,24.03,37.369,7.87777777778,14.0873333333,24.1643333333,41.1571111111,16.7382222222,20.4796666667,14.0504444444
731.67,18.177,42.1564444444,24.0304444444,37.2893333334,7.85477777778,13.9612222222,24.059,41.0177777778,16.553,20.2917777778,13.8364444445
731.98,18.2143333333,42.092,24.0362222222,37.1515,7.72944444444,13.9483888889,24.2461111111,41.1535555555,16.539,20.3288888889,13.937
732.30,17.8933333333,41.9772222222,23.981,36.9791666667,7.43966666667,13.9828333333,24.26,41.0176666667,16.3451111111,20.0961111111,13.9428888889
732.62,18.0175555556,42.4366666667,24.039,37.108,7.53211111111,14.1830555555,24.293,41.0571111111,16.4124444444,20.1201111111,13.953
732.94,17.9508888889,42.404,23.8614444444,37.1081666666,7.35622222222,14.1066666667,24.1672222222,40.938,16.2741111111,20.0373333333,13.9222222222
733.25,17.8553333333,42.0904444444,23.7072222222,36.9996666667,7.20522222222,14.0414444444,24.022,40.7396666667,16.0877777778,20.0606666667,13.7334444444
733.57,17.8835555555,41.9518888889,23.6273333333,36.68,7.15455555556,14.0358888889,23.9741111111,40.7788888889,15.8846666666,19.9208888889,13.7448888889
733.89,17.8288888889,41.9492222222,23.6766666667,36.6175,7.10455555555,13.8656111111,24.0426666666,40.9416666667,15.7775555555,19.64,13.6541111111
734.21,17.5391111111,41.705,23.3883333334,36.1941666667,6.73388888889,13.5581666667,23.8752222222,40.6214444444,15.5311111111,19.4368888889,13.4771111111
734.52,17.1013333334,41.4697777778,23.1322222222,35.936,6.373,13.2981111111,23.65,40.4154444444,15.1527777778,19.1944444445,12.975
734.84,17.0036666667,41.3601111111,23.214,35.8223333334,6.36755555555,13.3532222222,23.596,40.5577777778,15.1676666667,19.2118888889,12.9402222222
735.16,17.0741111111,41.5204444444,23.221,35.7088333334,6.34088888889,13.5357222222,23.5725555556,40.548,15.2308888889,19.4165555556,13.0924444445
735.48,16.9696666667,41.2292222222,22.8745555555,35.3858333333,6.24633333333,13.5082222222,23.2024444445,40.3091111111,15.1526666667,19.1776666667,12.6704444445
735.79,16.8094444444,41.0614444444,22.6435555556,35.1901666667,5.97722222222,13.1153888889,22.9497777778,40.123,14.9361111111,19.0942222222,12.4336666667
736.11,16.7536666667,40.8136666667,22.4414444444,35.1343333333,5.56255555555,12.7818888889,22.7721111111,40.3544444445,14.7033333333,18.8284444444,12.2387777778
736.43,17.0314444444,40.65,22.6584444444,35.166,5.847,12.8754444444,22.9343333333,40.4545555555,14.8777777778,19.1256666667,12.2561111111
736.74,17.0345555556,40.8981111111,22.863,35.0661666667,5.846,12.9531111111,22.8702222222,40.4576666666,14.9851111111,18.9611111111,12.298
737.06,16.695,40.6807777778,22.686,35.0488333334,5.59788888889,12.8107777778,22.64,40.2768888889,14.8642222222,18.6105555556,12.0385555556
737.38,16.6402222222,40.6794444444,22.6914444444,34.8368333334,5.42333333333,12.9248333333,22.455,40.0832222222,14.876,18.6195555555,12.0425555556
737.69,16.6174444444,40.4522222222,22.6057777778,34.928,5.55211111111,12.9612222222,22.4263333333,40.0083333334,14.9768888889,18.6381111111,12.051
738.01,16.8516666667,40.7652222222,22.7297777778,34.7395,5.77222222222,13.1496111111,22.4652222222,40.2191111111,15.227,18.7686666667,12.3938888889
738.33,16.9505555556,40.9497777778,22.6146666667,34.8,6.01466666667,13.0827222222,22.5201111111,40.1506666667,15.247,18.8538888889,12.4638888889
738.64,17.0052222222,41.0116666667,22.5622222222,34.8691666667,6.31388888889,13.3013888889,22.5624444445,40.0326666667,15.3216666666,18.9453333333,12.8638888889
738.96,16.9612222222,41.2161111111,22.5428888889,35.2736666667,6.32088888889,13.2900555556,22.6161111111,39.9678888889,15.1692222222,18.9796666667,13.1331111111
739.28,17.0353333334,41.4876666667,22.5173333333,35.5561666667,6.54233333333,13.4392777778,22.5138888889,39.9915555556,15.3145555556,18.9423333333,13.2813333333
739.59,17.0538888889,41.4557777778,22.8142222222,35.6931666667,6.81866666667,13.8951111111,22.6602222222,39.7876666667,15.5435555555,19.0895555555,13.6652222222
739.91,16.8868888889,41.4595555556,22.934,35.7065,6.79444444444,13.9918888889,22.6522222222,39.5777777778,15.5442222222,19.0014444444,13.6484444445
740.23,16.9028888889,41.3265555556,22.8614444444,35.6771666666,6.921,14.1241666667,22.6982222222,39.7675555555,15.5747777778,19.1008888889,13.7568888889
740.54,17.1772222222,41.803,23.0883333333,35.9961666666,7.13077777778,14.5446666667,23.0558888889,40.0562222222,15.7698888889,19.202,14.1314444444
740.86,17.4587777778,41.9346666667,23.331,36.2363333334,7.53288888889,14.9963888889,23.2868888889,40.5188888889,16.1123333333,19.5918888889,14.47
741.18,17.6276666667,42.2287777778,23.6832222222,36.5451666666,7.70988888889,15.3078333333,23.6495555556,40.9686666667,16.2448888889,19.6944444444,14.8248888889
741.49,17.6415555556,42.4007777778,23.946,36.9808333334,7.91933333333,15.4717222222,23.8744444444,41.0756666667,16.422,19.9487777778,14.8751111111
741.81,17.6502222222,42.612,24.0047777778,37.4248333333,7.76455555556,15.5372777778,23.8703333333,41.0982222222,16.3171111111,20.063,14.8416666667
742.12,17.6594444445,42.7407777778,24.0473333333,37.598,7.63322222222,15.6229444444,24.0824444445,41.4091111111,16.3357777778,20.0643333333,14.6986666667
742.44,17.4982222222,42.8922222222,24.1235555556,37.2515,7.53844444444,15.4024444444,23.8813333333,41.2924444445,16.3194444445,20.0585555555,14.5925555556
742.76,17.7458888889,42.9294444444,24.3686666667,37.38,7.586,15.7234444445,24.2525555556,41.6307777778,16.5548888889,20.5553333333,14.6083333333
743.07,17.9491111111,42.8744444444,24.4678888889,37.4666666666,7.73655555556,15.6266666667,24.4032222222,41.9275555556,16.8365555556,20.7978888889,14.6071111111
743.39,18.1881111111,43.2076666667,24.4541111111,37.6948333334,7.98622222222,15.9050555556,24.5976666667,42.282,17.156,21.1245555556,15.014
743.70,18.2305555556,43.0493333333,24.3538888889,37.6976666666,7.93822222222,15.9011111111,24.5925555556,41.9175555555,17.1645555556,21.1437777778,15.0575555556
744.02,18.1201111111,43.0053333333,24.5835555555,37.5575,7.88977777778,15.5997777778,24.3847777778,41.6532222222,17.0243333333,21.3332222222,15.0355555556
744.34,18.0957777778,43.0675555556,24.5211111111,37.5643333333,7.75244444444,15.4108333333,24.2583333334,41.3984444445,16.965,21.292,14.8578888889
744.65,18.2765555556,43.3416666667,24.5324444445,37.4778333334,7.82833333333,15.6584444445,24.218,41.5764444444,17.0775555556,21.5052222222,14.956
744.97,18.2208888889,42.8481111111,24.4418888889,37.2126666666,7.67,15.3461111111,23.9238888889,41.2897777778,16.7721111111,21.3292222222,14.8385555556
745.28,18.1161111111,42.2355555556,24.372,36.8675,7.55622222222,15.1982777778,23.6906666667,40.9442222222,16.7066666667,21.1748888889,14.704
745.60,18.2202222222,42.1267777778,24.7213333334,36.93,7.78044444444,15.1258888889,23.797,40.9574444445,16.8228888889,21.4328888889,14.822
745.91,18.362,42.2645555556,24.8337777778,37.1365,7.83911111111,15.2741666667,23.9873333333,41.1555555556,16.9226666667,21.5998888889,14.9882222222
746.23,18.3458888889,42.3951111111,24.9218888889,37.4281666667,7.88511111111,15.1947777778,24.0405555556,41.3167777778,17.0152222222,21.4734444444,14.9832222222
746.55,18.2548888889,42.5463333333,25.0225555556,37.2258333333,7.68244444444,15.1341111111,23.8895555556,41.11,16.9466666667,21.4996666667,15.04
746.86,18.3116666666,42.6082222222,24.9511111111,37.1016666667,7.83811111111,15.1468333333,23.8246666666,40.8782222222,16.8451111111,21.3552222222,14.9534444444
747.18,18.4353333333,42.8406666667,24.9132222222,36.9761666667,7.93766666667,15.3590555555,23.8088888889,40.8774444444,16.9246666667,21.3378888889,15.0503333333
747.49,18.7694444444,42.8682222222,24.9937777778,36.876,8.25177777778,15.7825555555,24.0238888889,41.025,17.1847777778,21.5743333333,14.9613333333
747.81,18.5836666667,42.8542222222,25.0365555556,36.8801666666,8.15944444444,15.6614444445,24.033,40.8557777778,17.0517777778,21.3855555555,14.8536666667
748.12,18.8364444445,42.9553333333,25.2501111111,37.0911666666,8.41666666667,15.9036666667,24.1763333333,40.6392222222,17.1868888889,21.6794444445,14.9324444444
748.44,18.99,43.4781111111,25.3556666666,37.4293333334,8.51222222222,16.1956666667,24.5125555555,41.0846666667,17.4027777778,21.6054444445,15.1862222222
748.75,19.0055555556,43.7996666667,25.5124444444,37.3316666666,8.65766666667,16.3134444444,24.5693333333,41.2155555556,17.434,21.7158888889,15.2664444444
749.07,19.073,43.8778888889,25.4158888889,37.1826666667,8.67822222222,16.5412222222,24.4283333333,41.0927777778,17.5187777778,21.5258888889,15.1063333333
749.38,19.1173333333,43.8,25.3914444444,37.0606666667,8.66255555555,16.5338888889,24.4047777778,41.2588888889,17.4941111111,21.4931111111,15.1823333333
749.70,18.9221111111,43.7945555556,25.2736666667,36.7075,8.66122222222,16.6766666667,24.2672222222,41.032,17.4345555556,21.5085555556,15.3413333333
750.01,18.9005555556,43.8051111111,25.214,36.9525,8.81511111111,16.9441666667,24.3214444444,41.0503333333,17.4687777778,21.5425555556,15.37
750.33,19.0055555556,44.0411111111,25.5396666667,37.1166666666,8.85488888889,17.0521111111,24.5145555556,41.3568888889,17.7624444445,21.7054444444,15.502
750.64,19.0783333333,44.1457777778,25.7456666666,37.1836666666,9.01655555556,16.8441666667,24.4582222222,41.6474444444,17.8957777778,21.875,15.7807777778
750.96,19.0762222222,44.2686666667,25.7731111111,37.5183333334,8.99211111111,16.7217777778,24.505,41.8833333333,18.0207777778,22.0505555556,15.9671111111
751.27,19.3833333333,44.571,26.0948888889,37.6165,9.25233333333,17.0137777778,24.7712222222,42.1364444445,18.276,22.5244444444,16.1805555556
751.59,19.4506666667,44.6917777778,26.297,37.6516666667,9.21788888889,16.9368888889,24.7338888889,42.4895555556,18.4854444444,22.4161111111,16.2954444444
751.90,19.4257777778,44.7017777778,26.4707777778,37.7581666666,9.06166666665,16.8555,24.6161111111,42.4282222222,18.463,22.5458888889,15.9943333333
752.22,19.3963333334,44.5525555556,26.4901111111,37.822,8.98555555557,16.8564444444,24.7271111111,42.2313333333,18.6045555556,22.5097777778,15.9956666667
752.53,19.1451111111,44.4443333333,26.2222222222,37.8666666667,8.59466666667,16.302,24.5194444444,42.008,18.2852222222,22.3484444445,15.8785555556
752.85,18.9016666667,43.7644444444,26.0243333333,37.5475,8.40711111111,16.183,24.4316666666,41.6178888889,18.1326666667,22.2181111111,15.6991111111
753.16,18.9196666667,43.3166666667,26.1836666667,37.5333333334,8.33644444444,15.8262222222,24.1352222222,41.4711111111,17.847,21.8718888889,15.3932222222
753.47,19.3344444445,43.4337777778,26.4756666666,37.5253333334,8.587,15.8992222222,24.4502222222,41.7596666667,17.9393333334,21.8291111111,15.5252222222
753.79,19.5083333333,43.476,26.6938888889,37.7495,8.67044444444,16.0563333333,24.5776666667,41.957,18.0748888889,21.9703333333,15.8984444445
754.10,19.3623333333,43.5155555556,26.7581111111,37.9405,8.36366666667,15.9668888889,24.6672222222,42.0986666667,17.8417777778,21.747,15.3621111111
754.42,19.18,43.4387777778,26.6964444445,38.1576666667,8.10822222222,15.7852777778,24.507,42.016,17.7743333333,21.4433333333,15.1975555555
754.73,18.8006666667,43.1023333333,26.3365555555,38.0311666666,7.71155555556,15.2827222222,24.24,41.523,17.3445555556,20.8315555556,14.6995555556
755.05,18.7431111111,42.821,26.2265555556,37.7248333333,7.74144444444,15.1875555556,24.257,41.1753333333,17.089,20.6687777778,14.4717777778
755.36,19.1181111111,43.0181111111,26.0284444445,37.5473333333,8.17611111111,15.4160555555,24.4677777778,41.0975555556,17.5011111111,20.8826666667,14.7615555556
755.67,19.4303333333,43.1486666667,26.2137777778,37.1416666666,8.42822222222,15.574,24.5561111111,41.6568888889,17.755,21.0048888889,14.9717777778
755.99,19.4827777778,43.0791111111,26.4934444444,36.8651666666,8.70422222222,16.0038333333,24.7076666667,42.0418888889,17.9466666667,21.1762222222,14.9663333333
756.30,19.5172222222,43.6621111111,26.8187777778,37.079,8.81277777778,16.1229444444,24.8696666667,42.1461111111,18.2357777778,21.1525555556,14.7793333333
756.62,19.3388888889,43.5295555556,26.3448888889,36.9521666667,8.44544444445,15.9491666667,24.8701111111,41.89,18.1616666667,21.107,14.5052222222
756.93,18.9698888889,43.3096666667,25.9526666667,36.8986666667,7.97922222222,15.6501666667,24.4695555556,41.6031111111,17.9466666667,20.9982222222,14.0332222222
757.24,18.6934444444,43.198,25.5717777778,36.6623333334,7.65833333333,15.3751666667,24.0563333333,41.3594444444,17.5903333333,20.7382222222,13.4966666667
757.56,18.5452222222,42.8836666667,25.2952222222,36.1583333334,7.49688888889,15.2286666667,23.6894444445,40.7855555555,17.53,20.6253333333,13.3432222222
757.87,18.8191111111,42.5428888889,25.3675555556,35.799,7.75244444444,15.4271666667,23.8216666667,40.686,17.4331111111,20.6006666667,13.5187777778
758.18,18.9653333333,42.3412222222,25.253,35.4631666666,7.87633333333,15.4152222222,23.6955555556,40.8726666667,17.3898888889,20.567,13.6137777778
758.50,18.7113333333,42.3503333333,24.8454444445,35.8085,7.61377777778,14.9136111111,23.6031111111,40.7677777778,17.3525555556,20.5631111111,13.4608888889
758.81,18.5652222222,42.381,24.9265555556,36.0693333334,7.43155555556,14.8745,23.649,40.837,17.2963333333,20.502,13.653
759.13,18.3832222222,42.694,24.8162222222,36.3985,7.28111111111,14.7898888889,23.7198888889,40.6641111111,17.1561111111,20.4268888889,13.5697777778
759.44,18.3418888889,42.7468888889,24.5441111111,36.7015,7.16777777778,14.5693333333,23.6907777778,40.2857777778,16.99,20.0801111111,13.5454444445
759.75,18.7295555556,43.0166666667,24.687,37.0371666666,7.35777777778,14.8396111111,24.0897777778,40.8575555556,17.0998888889,20.2557777778,13.8224444444
760.07,19.3576666667,43.6157777778,25.4433333333,37.5233333333,8.15744444445,15.3500555556,24.6813333334,41.2858888889,17.6647777778,20.712,14.6127777778
760.38,19.4111111111,43.6608888889,25.6042222222,37.3903333334,8.45511111111,15.3631111111,25.0244444445,41.3457777778,17.9237777778,20.8101111111,14.8651111111
760.69,19.6521111111,43.4105555556,25.6791111111,36.9805,8.51066666667,15.3838888889,25.065,41.2987777778,18.1421111111,20.907,15.0962222222
761.01,19.9004444445,43.6355555556,25.7362222222,36.8538333333,8.74733333333,15.6871666667,25.4077777778,41.6044444444,18.2194444444,21.2868888889,15.5988888889
761.32,19.7647777778,43.6076666667,25.8183333334,36.958,8.77611111111,15.8686666667,25.3162222222,41.6726666667,18.377,21.5608888889,15.4421111111
761.63,20.0807777778,43.5501111111,26.1166666667,37.1983333333,9.08733333332,16.2744444444,25.56,41.7342222222,18.8612222222,21.9906666667,15.8173333333
761.94,20.12,43.1627777778,26.1833333333,37.0545,8.99377777778,16.5412222222,25.3775555556,41.7988888889,18.8195555556,21.8888888889,15.7991111111
762.26,19.9631111111,42.9551111111,26.1186666667,36.8463333334,8.75433333334,16.3886111111,25.2004444444,41.7444444444,18.5534444445,21.7704444444,15.3436666667
762.57,20.123,42.6282222222,26.1655555556,37.116,8.58577777778,16.2109444445,25.09,41.7654444445,18.5093333333,21.9044444444,15.4004444444
762.88,20.1855555556,42.3001111111,26.1778888889,36.7616666667,8.70477777778,16.2801666667,24.9983333333,41.7591111111,18.6831111111,22.1684444444,15.5676666667
763.20,20.002,42.303,26.074,36.6043333333,8.61144444444,15.9578888889,24.7615555556,41.5005555556,18.4822222222,22.1105555556,15.535
763.51,19.8534444444,42.0076666667,26.0231111111,36.3516666667,8.45722222222,15.8665,24.6264444445,41.3887777778,18.3532222222,22.0795555555,15.45
763.82,19.9985555555,42.1826666667,26.0963333333,36.4565,8.47555555556,16.0247777778,24.4811111111,41.6095555556,18.3673333333,22.2188888889,15.7061111111
764.14,19.8084444444,42.2936666667,26.1054444444,36.9196666667,8.41844444444,16.0114444444,24.5125555556,41.6705555556,18.1865555556,22.2871111111,15.8863333333
764.45,19.7217777778,42.2321111111,25.905,37.1141666667,8.233,15.7377777778,24.3186666667,41.6557777778,18.0162222222,22.1227777778,15.7146666667
764.76,19.8128888889,42.374,25.8581111111,36.993,8.30211111111,15.606,24.4213333333,41.615,17.9933333333,22.1034444445,15.9398888889
765.07,19.7877777778,42.7773333333,26.0788888889,37.2163333333,8.484,15.7629444444,24.6217777778,41.9257777778,18.1167777778,22.2152222222,16.173
765.39,19.671,42.8863333333,26.0824444444,37.034,8.32888888889,15.5778333333,24.5134444444,41.948,18.0578888889,22.127,16.2544444444
765.70,19.4876666667,42.87,25.7902222222,36.9166666667,8.16144444444,15.4662222222,24.3193333333,41.6561111111,18.0282222222,21.9957777778,16.373
766.01,19.4968888889,43.2814444444,25.9123333333,36.7975,8.47466666667,15.8832777778,24.5154444445,42.0622222222,18.338,22.101,16.7674444445
766.32,19.5151111111,43.8362222222,26.1543333333,37.0851666666,8.35244444444,16.0733333333,24.6637777778,42.4141111111,18.35,22.0852222222,17.1205555555
766.64,19.4512222222,43.6011111111,26.1354444445,36.8673333334,8.40255555556,16.4858333333,24.5516666667,42.3292222222,18.5585555556,22.3201111111,17.104
766.95,19.1622222222,43.9336666667,25.8446666666,36.7708333333,8.12611111111,16.3126666667,24.3826666667,42.27,18.3886666667,22.2361111111,16.7348888889
767.26,19.0843333333,44.2597777778,25.8174444445,36.9893333334,8.202,16.5645,24.6741111111,42.2894444444,18.5103333333,22.2465555556,16.6812222222
767.57,18.4177777778,43.623,25.1802222222,36.0166666666,7.62422222222,15.8957777778,24.2832222222,41.7635555556,17.9994444444,21.673,15.6765555556
767.88,18.3988888889,43.5966666667,25.5983333334,36.1893333333,7.79755555556,16.3311666667,24.4797777778,41.7916666667,18.2845555555,21.5772222222,15.798
768.20,18.4433333333,44.0476666667,25.8455555556,36.533,7.98088888889,16.6638888889,24.5644444444,41.9252222222,18.6311111111,21.7558888889,15.7742222222
768.51,18.5055555556,44.149,25.7828888889,36.9523333333,7.70655555556,16.6918888889,24.5123333333,41.9757777778,18.4497777778,21.7486666667,15.6468888889
768.82,18.3765555556,44.4097777778,25.6534444444,37.1505,7.61655555555,16.7328888889,24.692,41.8365555555,18.2154444444,21.8077777778,15.5498888889
769.13,18.9782222222,44.7465555556,26.277,37.9238333334,8.13955555556,17.1373888889,25.1167777778,42.4258888889,18.623,22.3643333333,16.1191111111
769.44,18.8605555556,44.6144444444,25.9602222222,37.9208333334,7.87066666667,17.0216111111,24.8013333333,41.7865555555,18.2717777778,22.3132222222,15.6201111111
769.76,18.5938888889,44.6271111111,25.4543333333,37.6913333334,7.38855555556,16.714,24.4042222222,41.5206666667,17.7891111111,21.9893333333,14.8777777778
770.07,18.56,45.0494444444,25.4553333333,37.8221666666,7.07122222222,16.3868333333,24.2651111111,41.5562222222,17.4276666667,21.5066666667,15.0338888889
770.38,19.164,45.114,25.7727777778,38.1075,7.65888888889,17.2375555555,24.3814444445,41.8521111111,17.7265555556,21.7298888889,15.6528888889
770.69,19.3087777778,44.5783333333,25.5976666667,38.0048333333,7.40055555555,16.8510555556,24.1175555556,41.6047777778,17.3801111111,21.7734444444,15.6922222222
771.00,20.1773333333,45.3584444444,26.1224444444,39.0008333334,8.19266666667,17.4893333333,24.7678888889,42.2506666667,18.0648888889,22.1952222222,16.3652222222
771.32,20.9242222222,46.0307777778,26.6583333333,39.4416666667,8.53588888889,18.1465555556,25.2781111111,42.8786666667,18.7268888889,23.0052222222,16.7696666667
771.63,20.8141111111,45.8385555556,26.3132222222,39.2585,7.92144444444,17.8427222222,25.236,42.9026666667,18.3776666667,23.0672222222,16.8781111111
771.94,21.0884444445,45.8334444444,26.4382222222,39.1796666667,8.10677777778,18.1548333333,25.3474444444,43.2042222222,18.665,23.2781111111,17.6092222222
772.25,21.6634444444,46.1701111111,26.699,39.688,8.82666666666,18.5197222222,25.6454444444,43.617,19.4566666667,23.7782222222,17.9998888889
772.56,21.5336666667,46.0012222222,26.8202222222,39.2513333333,8.87288888889,18.4059444444,25.6941111111,43.7485555556,19.4964444445,23.9007777778,18.0328888889
772.87,21.3826666666,46.1965555556,26.9161111111,39.2468333333,8.51966666667,18.0721666667,25.7482222222,44.0574444444,19.4335555556,23.6531111111,18.185
773.18,21.6304444444,46.8116666667,27.4818888889,39.7578333333,8.83277777778,18.3716666667,26.1947777778,44.5554444444,19.8921111111,24.3601111111,18.6862222222
773.50,21.108,46.3885555556,27.5084444445,40.1975,8.50166666667,18.1770555556,26.0804444445,44.3621111111,19.9118888889,24.2485555555,18.3861111111
773.81,21.1211111111,46.8775555556,27.5046666667,40.4481666666,8.00044444444,17.4021111111,26.2261111111,44.737,19.8505555556,24.4398888889,18.2797777778
774.12,20.9013333333,47.1174444444,27.8477777778,40.2565,7.96422222222,17.5290555556,26.0138888889,44.7321111111,20.0,24.289,18.2906666667
774.43,20.7654444445,47.3188888889,27.8447777778,40.243,7.39411111111,17.5840555556,25.1594444445,44.3263333333,19.6865555555,24.057,18.3634444445
774.74,20.4588888889,47.4622222222,27.464,40.1475,7.53711111111,17.3300555555,24.9304444444,44.2221111111,19.2438888889,23.3896666667,18.267
775.05,20.3558888889,47.5792222222,27.4468888889,40.141,7.49777777778,17.3367777778,24.5355555555,43.9098888889,18.9677777778,22.8043333333,18.0108888889
775.36,19.0278888889,47.0943333333,26.3026666667,39.3438333334,6.23422222222,16.2075,23.7015555556,42.7456666667,17.7111111111,21.954,16.3698888889
775.67,19.2231111111,47.2302222222,26.7945555556,38.9993333333,6.18666666667,17.0804444444,23.8938888889,43.1495555555,17.5843333333,22.3615555556,16.6828888889
775.98,19.0595555556,47.4587777778,26.8676666667,38.485,5.96344444444,17.3256111111,23.9932222222,43.4643333333,17.0826666666,22.3128888889,16.5555555556
776.30,19.2331111111,47.1953333333,27.0922222222,38.7038333333,6.44644444444,17.9598888889,24.3,43.5823333333,17.1386666667,22.7396666667,16.8184444444
776.61,19.8653333333,47.269,27.6504444445,38.6671666667,6.882,18.26,24.7926666667,43.8366666667,17.4427777778,22.6821111111,17.0076666667
776.92,20.564,48.0763333333,27.5703333333,38.3955,7.25533333333,18.6360555556,25.3731111111,44.685,17.6616666667,22.9853333333,17.1724444444
777.23,20.1967777778,47.1642222222,27.1741111111,38.4303333333,6.81211111111,18.663,25.1984444445,44.0477777778,17.2536666667,22.3708888889,17.1047777778
777.54,19.4697777778,46.9366666667,26.4266666667,37.9906666667,6.11766666666,17.9882777778,24.9161111111,43.8318888889,16.759,21.9536666667,16.3475555556
777.85,18.8777777778,46.0572222222,26.0927777778,37.5731666666,6.05222222222,17.4221111111,25.1253333333,43.7994444445,16.6455555555,21.9335555556,15.6862222222
778.16,18.7125555556,45.3385555556,26.2464444444,37.4968333333,5.92255555555,17.1727222222,24.964,43.1704444445,16.4347777778,22.3743333333,15.5992222222
778.47,18.5523333334,44.9943333333,26.315,37.6208333333,6.20666666667,17.284,25.2325555556,43.2351111111,16.4552222222,22.6957777778,15.5416666667
778.78,19.0378888889,44.7001111111,26.6495555555,37.3563333334,6.63255555556,17.2156666667,25.1255555556,43.4822222222,16.8668888889,22.6991111111,15.7344444444
779.09,18.5793333334,43.811,26.1514444445,36.664,6.15833333333,16.3456666667,24.8851111111,43.022,16.3501111111,21.6668888889,15.5782222222
779.40,19.0115555556,44.2008888889,26.1204444444,36.988,6.59522222222,16.832,25.2588888889,42.6607777778,16.8364444444,21.9786666667,15.8876666667
779.71,18.6068888889,43.9595555556,25.5203333333,36.2961666666,6.34933333334,16.5035,24.9028888889,42.2487777778,16.6224444444,21.4548888889,15.3261111111
780.02,17.8533333333,43.4645555556,24.8291111111,35.99,5.78011111111,15.9653333333,24.4606666667,41.9184444444,16.1182222222,21.548,15.2644444445
780.33,17.8982222222,43.0331111111,24.9461111111,35.828,6.42755555556,16.1992222222,24.3886666667,41.7026666666,15.8846666667,22.1055555556,15.7318888889
780.64,18.3145555556,43.5131111111,25.0982222222,35.4696666666,6.50977777778,16.4109444444,24.5595555555,42.2988888889,16.4248888889,22.3227777778,15.8677777778
780.95,18.7397777778,43.4682222222,25.198,35.807,6.62433333333,16.4868888889,24.7743333333,42.5834444444,16.5375555556,22.6736666667,16.1967777778
781.26,19.3292222222,42.9612222222,25.4836666667,35.5585,6.68866666667,17.0491111111,24.9953333333,42.5003333333,16.6114444444,22.7751111111,16.8603333333
781.57,18.8822222222,42.6035555556,24.936,35.4825,6.03455555556,16.2444444444,24.6986666667,42.8504444444,16.2824444445,22.2032222222,16.4057777778
781.88,18.8111111111,42.0957777778,24.99,35.4825,5.312,15.8186111111,24.3567777778,42.8948888889,15.9551111111,21.9003333333,16.1695555555
782.19,19.105,42.4582222222,25.349,36.2538333334,5.36866666667,16.2338888889,24.7688888889,42.7727777778,15.949,22.2516666667,16.234
782.50,19.8548888889,43.8673333333,26.4596666667,37.3321666666,6.24677777778,16.6617222222,25.4252222222,43.1413333333,16.6118888889,23.0775555556,16.751
782.81,19.6761111111,43.1763333333,26.0466666667,37.847,5.78711111111,16.2239444445,25.0603333333,42.8141111111,16.7171111111,22.6551111111,16.4652222222
783.12,20.1497777778,44.0035555556,27.0238888889,39.3815,6.10444444445,16.6872222222,25.6695555555,43.2852222222,17.3694444445,23.0018888889,16.5078888889
783.43,21.5481111111,44.8427777778,28.0227777778,39.66,7.39388888889,17.4582222222,26.5727777778,44.1484444445,18.1372222222,23.1208888889,17.1773333333
783.74,21.7394444444,45.2762222222,28.168,40.0956666667,7.21911111111,17.7655,26.8947777778,44.2698888889,18.4431111111,22.6433333333,17.334
784.05,21.6598888889,45.7631111111,28.2528888889,40.478,7.80966666666,18.353,27.1185555556,44.0765555556,18.4093333333,23.3567777778,17.9798888889
784.36,21.6412222222,45.4842222222,28.7462222222,40.1988333333,8.18555555557,18.8836666667,27.523,43.7206666667,18.3995555555,23.5575555555,18.5115555555
784.67,22.1192222222,47.1835555556,29.1526666667,40.8091666667,8.54722222221,19.097,27.9785555556,44.1562222222,18.7518888889,23.3136666667,18.5664444445
784.98,22.39,48.1972222222,29.5071111111,41.1321666666,8.56400000001,19.7170555555,28.1865555555,44.5701111111,19.172,23.8887777778,19.0776666667
785.29,21.8617777778,48.5685555556,28.5942222222,40.5533333333,8.00466666666,18.9090555556,27.8733333334,44.3595555556,18.6386666667,23.4837777778,18.7656666667
785.60,21.1225555556,47.2617777778,27.9924444444,40.2448333334,7.64477777777,18.6512222222,27.3954444444,44.1093333333,18.6196666667,22.8087777778,18.9234444444
785.91,21.2964444444,47.356,27.8395555556,40.0156666667,8.01433333332,19.254,27.3867777778,44.249,19.29,23.4874444444,18.7857777778
