wavelength,Back_SpoFrom,Belly_SpoFrom,Breast_SpoFrom,Crissum_SpoFrom,Crown_SpoFrom,DorTail_SpoFrom,Rump_SpoFrom,Throat_SpoFrom,WingTip_SpoFrom
260.27,7.3035,6.56241666666,7.59566666667,6.90933333333,4.76166666667,10.23975,6.41983333334,5.28816666667,10.3198333333
260.64,6.7905,6.10658333334,7.375,6.48416666666,4.596,10.0045,6.27033333333,5.038,9.89016666666
261.01,6.76083333334,6.26216666667,7.31533333333,6.3675,4.52833333334,9.80433333333,6.27633333333,4.823,9.75850000002
261.39,6.52716666666,6.214,6.88633333333,6.04833333334,4.35866666667,9.6605,6.08366666666,4.64016666666,9.49866666669
261.76,6.75416666667,6.6,7.1765,6.61783333333,4.66266666667,9.71558333334,6.224,5.08516666667,9.80533333332
262.13,7.22316666667,7.25658333333,7.608,7.031,5.284,9.917,6.62383333333,5.336,10.413
262.51,7.25716666667,7.21316666666,7.657,6.769,5.297,9.8055,6.577,5.02466666667,10.4496666667
262.88,6.9135,6.73275,7.4075,6.217,4.92933333334,9.51508333333,6.54316666667,4.603,10.2646666667
263.25,6.618,6.24758333334,6.90083333334,5.85766666667,4.69783333333,9.25433333334,6.53016666667,4.698,10.2828333333
263.63,7.06466666667,6.49208333333,7.48216666666,6.49766666667,5.04166666667,9.45191666666,6.82933333333,4.806,10.7791666666
264.00,7.14783333334,6.8035,7.89533333333,6.821,5.02216666667,9.21508333334,7.21783333334,5.1975,10.8966666667
264.37,7.11116666666,6.43216666667,7.72833333333,6.37016666667,5.11116666667,8.72208333334,6.8025,5.11116666666,10.716
264.75,7.44533333333,7.19816666667,7.953,6.35466666667,5.302,8.77091666667,6.735,5.51733333334,10.6923333333
265.12,8.346,7.69091666667,8.89316666667,6.70466666667,6.24683333334,9.40208333333,7.29,6.20883333334,11.3103333333
265.49,7.65566666667,6.83991666666,8.10733333333,5.67283333333,5.4465,8.33966666666,6.413,5.2335,10.3665
265.87,7.241,6.24075,7.376,4.4795,4.946,7.43733333333,5.7315,4.59033333333,9.573
266.24,6.621,5.50766666666,6.64516666667,3.95133333333,4.011,7.02233333334,5.07683333333,4.39433333334,8.76433333333
266.61,6.34716666667,5.40875,6.4165,4.23916666666,3.98416666667,7.291,5.00366666667,4.49383333334,8.44349999999
266.98,6.18516666667,5.58941666667,6.27533333334,4.2285,4.06,7.24816666666,4.89216666667,4.161,8.0185
267.36,5.83066666667,5.396,5.8525,3.87216666667,3.42133333334,7.10133333333,4.4005,3.586,7.53583333334
267.73,5.2095,4.85641666666,5.0705,3.16666666666,2.62116666667,6.65933333333,3.70133333333,3.15583333333,6.87866666667
268.10,5.399,4.66783333334,4.67833333333,3.11183333333,2.715,6.84525,3.5925,3.0805,6.99666666666
268.48,4.962,4.37408333334,4.61416666667,2.95683333333,2.31233333333,6.68616666667,3.32516666667,3.06916666667,6.507
268.85,4.89966666667,4.14908333333,4.514,2.75933333333,2.31283333333,6.70033333333,3.01283333333,2.7695,6.63416666667
269.22,4.62866666666,3.87558333334,4.00616666666,2.51016666667,1.81733333333,6.30008333333,2.771,2.29933333333,6.53633333333
269.59,5.006,4.25933333334,4.12783333333,3.01533333333,2.18566666667,6.65008333334,3.23,2.43933333333,7.11366666667
269.97,5.44166666667,4.94758333334,4.71966666666,3.46616666667,3.01983333333,7.38841666666,3.87466666667,3.0295,7.74933333334
270.34,6.30783333333,5.85008333334,5.14233333333,3.83833333333,3.92166666666,8.16225,4.52266666667,3.681,8.37966666666
270.71,6.7955,6.10258333333,5.38283333333,3.7465,4.27383333334,8.18591666667,4.59583333334,4.0145,8.69083333334
271.09,7.18716666667,6.23808333334,5.55566666667,4.259,4.65383333333,8.54791666666,5.049,4.671,9.06749999998
271.46,7.1485,5.84408333333,5.50833333333,4.28266666667,4.50633333334,8.53225,5.06116666667,4.349,8.82200000002
271.83,6.795,5.62591666666,5.56916666666,4.24583333333,4.3515,8.601,5.02533333334,4.327,8.67816666665
272.20,6.58,5.39091666666,5.75816666667,3.93366666667,4.17833333333,8.448,5.02366666667,4.38416666667,8.42016666665
272.58,6.78216666667,5.50058333334,5.88166666667,4.0645,4.49583333333,8.71033333334,5.34266666667,4.6805,8.80683333331
272.95,6.99633333334,5.769,5.95733333333,4.549,4.82,8.95833333334,5.89683333333,4.9555,8.96216666667
273.32,7.0065,5.84116666666,6.13416666666,4.8865,5.08183333334,9.27675,6.24733333333,5.36016666667,8.92350000002
273.69,7.245,6.21008333333,6.71983333333,5.1675,5.563,9.47866666666,6.56016666667,5.9055,9.003
274.06,7.08516666666,5.876,6.54233333333,5.08516666666,5.03116666666,9.16283333333,6.41866666666,5.58933333334,8.68216666668
274.44,7.05266666666,5.60675,6.83216666667,5.04316666666,4.86983333334,8.92033333333,6.446,5.45316666667,8.79416666666
274.81,6.93166666667,5.69966666667,7.19783333333,5.15416666667,4.91183333333,8.8625,6.62466666667,5.2995,8.77366666667
275.18,6.49766666667,5.42833333333,7.24333333333,4.74866666667,4.724,8.50341666667,6.19083333333,4.9475,8.61933333333
275.55,6.40166666667,5.82475,7.429,4.88216666667,5.03466666667,8.52866666666,6.028,5.28933333333,8.74516666666
275.93,6.84733333334,5.9915,7.51666666666,4.85716666666,5.26583333334,8.81141666667,6.1785,5.3875,9.01133333335
276.30,6.665,5.77741666667,7.3215,4.57916666666,5.15616666666,8.50183333334,6.03466666667,5.52916666666,9.02550000002
276.67,6.14083333334,5.42225,6.71416666666,4.1665,4.38483333333,8.0515,5.513,5.04916666667,8.46083333333
277.04,5.154,4.58391666666,5.9695,3.27216666667,3.337,7.12808333334,4.69966666667,4.2455,7.31366666667
277.41,5.32133333333,4.65625,6.1065,3.4275,3.44616666667,7.3405,4.65633333333,4.15716666666,7.585
277.79,4.80433333333,3.82575,5.23116666667,2.81966666667,2.458,6.90491666667,3.94183333333,3.30183333334,7.19733333333
278.16,4.58566666667,3.5205,4.92883333333,2.59383333334,2.418,6.85566666666,3.715,3.3445,7.2725
278.53,3.8865,2.99058333333,4.28166666667,2.25116666667,1.92933333333,6.376,3.21583333333,3.12383333333,6.58766666667
278.90,3.40466666667,2.49883333333,3.57866666666,2.03166666667,1.34533333333,6.10933333333,2.53516666667,2.7275,6.187
279.27,3.55266666666,2.75525,3.58916666667,2.26583333333,1.33216666667,6.31233333334,2.5375,2.87266666667,6.10833333334
279.64,3.917,3.13616666666,4.14,2.85516666667,1.92716666667,6.99958333333,3.319,3.41716666667,6.69183333333
280.02,3.6245,3.06308333334,3.87933333334,3.1155,1.79916666666,6.89375,3.414,3.4845,6.44166666667
280.39,3.97633333333,3.549,4.25016666667,3.7285,2.12916666667,7.46541666666,3.81383333334,3.352,6.62716666667
280.76,4.56416666666,3.997,4.92866666667,4.10866666667,2.659,7.69541666667,4.291,3.537,7.0245
281.13,5.2325,4.38266666667,5.68116666666,4.84766666666,3.36533333334,8.30925,4.7755,4.42316666667,7.92483333333
281.50,4.76866666667,4.10175,5.19983333334,4.59616666667,2.89416666667,7.87433333334,4.51733333334,4.22733333334,7.60016666667
281.87,5.02283333333,4.6575,5.60133333333,4.85566666667,3.2115,8.34483333333,4.94683333334,4.8095,7.793
282.25,5.25866666667,4.79833333334,5.73716666667,5.148,3.48366666667,8.51766666667,5.24383333333,4.99316666667,7.90266666666
282.62,5.47866666667,5.20791666666,5.89,5.43516666666,3.69566666666,8.9,5.56516666667,5.13916666666,8.01233333333
282.99,5.362,5.2465,5.824,5.418,3.528,8.792,5.712,4.956,7.672
283.36,5.38416666667,5.20958333334,5.72,5.528,3.53466666667,8.75833333333,5.8365,4.8225,7.49416666667
283.73,5.49116666667,5.20491666666,5.57783333334,5.4315,3.50783333334,8.40991666666,5.6775,4.67266666667,7.4015
284.10,5.64516666667,5.48175,5.89566666667,5.5815,3.64383333333,8.24025,5.6195,4.69616666667,7.56333333334
284.47,5.63833333333,5.34366666666,5.61333333333,5.16083333333,3.63483333334,8.23708333334,5.42133333333,4.5715,7.344
284.85,5.64633333333,5.34366666666,5.404,4.993,3.49783333333,8.20058333334,5.40433333333,4.54483333334,7.29233333333
285.22,5.4395,5.30975,5.32183333334,4.70316666667,3.14716666667,7.87366666667,5.1035,4.06633333333,7.00166666667
285.59,5.3725,5.27708333333,5.32633333334,4.38933333334,2.9725,7.68266666666,4.8865,3.72433333333,6.95133333333
285.96,5.53833333334,5.3965,5.56683333333,4.69683333334,3.298,7.57433333333,5.01533333334,3.82683333333,7.2045
286.33,5.64616666666,5.56958333334,5.74166666666,4.80533333333,3.22066666667,7.538,4.86183333333,3.57583333333,7.20266666666
286.70,5.57616666666,5.43583333333,5.71666666667,4.84683333333,3.13583333333,7.332,4.74566666667,3.38266666667,7.259
287.07,6.01033333333,5.70408333334,6.11683333334,5.17966666666,3.58033333333,7.8705,5.01683333333,3.5465,7.72733333334
287.44,6.41966666667,5.98025,6.63666666667,5.4685,4.02216666667,8.28608333334,5.3295,3.99433333333,8.34983333333
287.82,6.57616666666,6.172,6.77166666667,5.5275,4.06066666667,8.59275,5.39383333333,4.06616666666,8.41133333333
288.19,6.3805,5.918,6.4425,5.15183333334,3.96233333333,8.54758333333,5.236,3.87766666667,8.1955
288.56,6.42616666666,6.1995,6.62433333334,5.46833333333,4.063,8.764,5.51933333333,4.18766666667,8.37
288.93,6.225,6.11383333334,6.49266666667,5.45133333334,3.92633333333,8.61783333333,5.37716666666,4.02283333333,8.30766666666
289.30,6.301,6.0075,6.47933333334,5.5135,4.01283333333,8.77008333334,5.53066666667,4.12783333333,8.3475
289.67,6.47733333334,6.22491666666,6.74683333333,5.8695,4.2685,8.89566666667,5.74333333334,4.56083333334,8.38766666666
290.04,6.479,6.2855,6.6725,5.88733333334,4.23183333334,8.93908333334,5.711,4.60783333333,8.27633333333
290.41,6.48466666667,6.55933333334,6.78216666666,5.95916666667,4.42233333334,9.22191666666,5.851,4.94833333333,8.3305
290.78,6.631,6.61408333333,6.861,6.11933333333,4.624,9.4605,5.92933333333,5.10116666666,8.523
291.15,6.333,6.15408333334,6.5405,5.84816666666,4.526,9.02025,5.73833333333,5.317,8.36483333333
291.52,6.14216666667,6.18933333334,6.34766666666,5.8665,4.54633333334,8.84683333334,5.76083333333,5.27983333334,8.26016666667
291.89,5.81783333333,5.99858333334,6.19083333333,5.74133333333,4.39733333334,8.50791666667,5.68783333333,5.1315,7.98416666666
292.26,6.072,6.31441666667,6.52666666667,6.084,4.63633333334,8.73725,6.09,5.30016666667,8.30916666666
292.64,6.034,6.2295,6.66316666667,6.095,4.52533333334,8.53775,6.0705,5.3315,8.42183333333
293.01,5.94833333334,6.06266666667,6.7195,6.3065,4.486,8.657,6.115,5.43,8.2685
293.38,5.63416666667,5.85433333334,6.24866666666,5.9445,4.18216666667,8.32725,5.83283333333,5.206,8.048
293.75,5.6095,5.75266666667,6.21333333333,5.90833333333,4.30833333333,8.3955,5.85866666667,5.42283333333,7.96916666667
294.12,5.405,5.56791666667,6.31416666666,5.8815,4.17583333333,8.36483333333,5.83133333333,5.34883333333,7.80066666667
294.49,4.99633333334,5.17841666667,5.93416666666,5.317,3.6085,7.90483333334,5.502,4.91633333334,7.34016666667
294.86,4.6905,5.28275,5.77966666667,5.0475,3.4405,7.70841666667,5.262,4.86883333333,6.93466666666
295.23,4.62116666666,5.50208333334,5.685,4.82733333333,3.33433333333,7.62116666667,5.27333333333,4.85566666666,6.97783333333
295.60,4.81566666666,5.52041666666,5.82783333334,4.64133333333,3.31916666667,7.732,5.25083333334,4.96783333334,6.954
295.97,4.83633333333,5.577,5.762,4.55533333333,3.2135,7.847,5.325,4.96133333334,6.94233333334
296.34,4.87933333333,5.79441666667,5.797,4.60666666667,3.27766666667,7.8795,5.306,5.12266666667,7.007
296.71,4.9685,5.88966666667,5.80133333334,4.75916666667,3.44083333334,7.92175,5.31133333333,5.14483333333,6.98166666666
297.08,5.0705,5.987,5.90066666666,4.63216666667,3.52166666667,7.91583333333,5.30816666667,5.336,7.12283333334
297.45,5.40216666667,6.5005,6.41866666667,5.0785,4.1255,8.31525,5.662,5.84883333333,7.44883333334
297.82,5.44366666667,6.536,6.441,5.149,4.19716666666,8.18616666667,5.66116666667,5.616,7.61033333333
298.19,5.57233333333,6.63075,6.59666666667,5.22766666666,4.24383333333,8.23125,5.631,5.7445,7.73933333334
298.56,5.7265,6.60525,6.74283333333,5.43783333333,4.37166666666,8.26683333334,5.76783333333,6.0285,7.9375
298.93,5.696,6.36433333333,6.59616666667,5.25083333333,4.0365,8.07783333334,5.546,5.7385,7.76833333333
299.30,5.98183333334,6.54225,6.85716666666,5.52966666667,4.19783333333,8.26358333333,5.64533333333,5.93383333333,7.8765
299.67,5.94116666666,6.579,6.81316666667,5.56233333333,4.057,8.10891666666,5.64683333333,6.0705,7.80983333333
300.04,6.12816666666,6.8195,6.99983333333,5.731,4.3175,8.08325,5.6485,6.453,8.0365
300.41,5.91666666666,6.42583333333,6.795,5.3725,4.06833333333,7.69483333334,5.41016666666,6.21283333334,7.74866666667
300.78,5.36916666667,6.10675,6.375,4.93366666666,3.42483333334,7.34183333333,4.75483333334,5.928,7.1685
301.15,5.55166666666,6.544,6.60116666666,5.08683333333,3.61316666667,7.57333333333,5.0415,6.0165,7.3985
301.52,5.585,6.66758333333,6.63866666666,5.15516666667,3.231,7.6095,5.132,6.1265,7.57416666667
301.89,5.33033333333,6.66891666666,6.418,4.8825,2.80283333333,7.59525,4.76266666666,6.02966666666,7.45783333333
302.26,5.036,6.70866666667,5.95333333334,4.46033333333,2.494,7.41308333333,4.742,5.97733333334,7.32616666667
302.63,5.37483333333,7.26658333333,6.358,4.60616666667,2.932,7.63333333334,5.19016666667,6.06,7.54383333333
303.00,5.69533333334,7.69291666666,6.964,5.04016666666,3.58833333334,8.04116666666,5.84283333334,6.61583333333,8.044
303.37,5.73333333333,7.78283333334,7.1385,5.03616666667,3.58983333334,8.102,6.06116666667,6.7405,8.11083333334
303.74,5.26266666666,7.29991666667,6.70033333333,4.59883333333,3.1785,7.77458333334,5.56533333333,6.02516666667,7.6845
304.10,4.96316666666,6.947,6.40816666667,4.46816666666,2.9245,7.65766666666,5.4235,5.5985,7.43316666667
304.47,5.442,7.3975,6.788,4.945,3.3795,7.98658333334,5.83483333334,6.08333333333,7.822
304.84,6.16316666667,7.77541666667,7.34916666667,5.3745,3.96066666666,8.351,6.44916666667,6.50183333334,8.4825
305.21,6.10433333333,7.52466666666,7.194,5.47166666666,3.843,7.92941666667,6.2565,6.33283333333,8.37133333333
305.58,6.12216666667,7.48333333334,7.222,5.39283333334,4.01083333333,7.7305,6.12216666667,6.08666666666,8.2275
305.95,6.07416666667,7.43783333333,7.31116666666,5.36116666666,4.03566666667,7.66166666667,6.298,6.25066666666,8.04166666666
306.32,6.42633333334,7.54841666667,7.53366666666,5.597,4.34716666667,7.74116666667,6.4085,6.22483333333,8.25033333333
306.69,6.1035,7.28233333333,7.25866666667,5.54366666667,3.92416666667,7.428,6.05583333334,6.00216666666,7.99683333333
307.06,6.193,7.41575,7.30016666667,5.61283333333,3.89,7.57241666667,6.11016666667,6.0035,7.96933333333
307.43,5.97716666667,7.53325,7.20683333333,5.63016666666,3.89466666667,7.58033333334,5.95366666667,6.01833333334,8.042
307.80,6.11966666667,7.9275,7.55083333333,6.02116666666,4.06233333334,7.73933333333,6.24133333333,6.357,8.34483333335
308.17,6.2295,8.09208333335,7.7625,6.201,4.07166666667,7.70283333334,6.27483333333,6.47366666667,8.38733333334
308.54,6.11466666667,8.08908333335,7.86416666666,6.159,3.99866666666,7.77225,6.209,6.32566666667,8.325
308.90,5.804,8.12708333335,7.99033333333,5.9645,3.88533333333,7.717,6.1415,6.12016666667,8.16183333333
309.27,5.60166666667,8.30508333335,7.99433333333,5.81233333333,3.80466666666,8.00725,5.95616666667,6.249,8.01
309.64,5.38783333334,8.25191666665,7.761,5.67383333334,3.73983333333,7.89675,5.95016666666,6.34,7.88933333333
310.01,5.84133333334,8.63175,8.15333333333,6.10666666666,4.1975,8.30741666667,6.2725,6.94533333333,8.30483333333
310.38,5.61666666667,8.38158333335,8.117,5.98466666666,4.01733333334,8.18858333333,6.10866666667,6.8945,8.08066666667
310.75,5.93066666667,8.61241666665,8.46733333334,6.18516666667,4.41666666666,8.36883333334,6.44433333333,7.31516666667,8.34216666666
311.12,5.85683333334,8.58775,8.353,6.221,4.3255,8.12941666666,6.33516666666,7.515,8.30916666666
311.49,6.01616666667,8.63258333335,8.48666666667,6.43566666666,4.4245,8.07325,6.39633333333,7.62066666667,8.28966666667
311.85,6.26483333333,8.75533333335,8.64,6.61716666666,4.62866666667,8.12008333333,6.57783333333,7.82216666667,8.36166666667
312.22,6.43916666667,8.76591666665,8.69983333335,6.61933333333,4.79766666667,8.21033333334,6.73766666667,7.94033333333,8.48466666667
312.59,6.35816666667,8.59925,8.42866666667,6.518,4.69083333333,8.01633333333,6.5665,7.93216666667,8.32216666666
312.96,6.308,8.55183333335,8.16,6.574,4.64533333333,7.77916666666,6.4115,7.97066666667,8.2185
313.33,6.24766666667,8.405,8.15766666666,6.72866666667,4.65666666667,7.50583333334,6.442,7.945,8.19
313.70,6.355,8.36891666665,8.32883333333,6.93166666667,4.672,7.52758333333,6.35483333333,7.83283333333,8.23316666669
314.07,6.09333333333,8.15925,8.142,6.77933333333,4.338,7.34075,6.13233333333,7.43133333333,7.89683333333
314.43,6.08016666667,8.12466666665,8.18733333334,6.84983333333,4.144,7.30516666667,6.11566666666,7.29233333333,7.83033333333
314.80,5.77566666667,7.73508333333,7.96733333333,6.6885,3.62516666667,7.08833333334,5.67233333334,6.977,7.5135
315.17,5.80933333334,7.70908333334,8.21166666667,6.6085,3.65066666666,7.07941666666,5.492,6.799,7.62433333334
315.54,6.11966666667,8.00083333335,8.3545,6.88583333334,3.94833333333,7.55633333333,5.662,7.14666666667,7.87033333334
315.91,5.9545,7.81391666665,8.18366666667,6.8515,3.96416666667,7.689,5.48116666667,6.91683333334,7.78133333334
316.28,5.78833333333,7.84141666665,8.372,7.069,3.88633333333,7.81108333334,5.45266666667,7.09116666667,7.7615
316.64,5.75633333334,8.12608333335,8.535,7.19816666667,3.81733333334,8.04041666666,5.5465,7.1595,7.87183333333
317.01,5.91033333333,8.49141666665,8.74383333334,7.507,4.07516666667,8.45266666666,5.92716666667,7.55166666667,8.20583333334
317.38,6.31866666666,8.89733333335,9.30866666668,7.86383333334,4.42366666666,8.95016666666,6.31883333333,8.08033333334,8.714
317.75,6.23416666667,8.99241666665,9.29833333334,7.57966666667,4.3155,8.78933333333,6.30633333334,8.06916666666,8.57533333333
318.12,6.27666666667,9.02458333335,9.35616666665,7.6085,4.55133333334,8.69858333333,6.36666666667,8.0915,8.72666666665
318.49,6.17066666667,9.32125,9.443,7.57483333334,4.8915,8.6615,6.41966666666,8.3785,8.79749999998
318.85,5.79916666667,9.26941666665,9.05783333335,7.072,4.77166666667,8.33916666667,6.21583333334,8.305,8.57316666667
319.22,5.644,9.23275,8.65899999998,6.774,4.589,8.23816666667,6.24366666666,8.18633333333,8.19783333333
319.59,5.47366666667,9.10616666665,8.58783333334,6.574,4.29666666667,7.83858333334,6.2405,7.9325,7.868
319.96,5.43,9.16475,8.61933333331,6.5735,3.91466666667,7.51708333334,5.90733333333,8.07083333333,7.74666666666
320.32,5.4945,9.141,8.419,6.30216666667,3.67866666666,7.21908333333,5.64216666667,7.8945,7.39883333334
320.69,5.462,8.95358333335,8.47333333333,6.44616666667,3.55966666667,6.96808333333,5.4325,7.9725,7.13783333333
321.06,5.30066666667,8.47483333335,8.276,6.0535,3.07183333334,6.481,4.9995,7.64383333333,6.5895
321.43,5.20533333334,8.20641666665,7.8985,5.96016666666,2.71133333334,6.09625,4.63166666666,7.15,6.1655
321.80,5.51783333334,8.27666666665,8.25566666667,6.51,3.013,6.47441666667,4.8065,7.38866666667,6.43833333333
322.16,5.47733333334,8.33033333335,8.25116666667,6.42933333334,2.92083333334,6.46741666667,4.67216666667,7.25766666666,6.4
322.53,5.43883333333,8.155,8.03466666667,6.35766666667,2.7395,6.45516666666,4.468,7.0295,6.27733333333
322.90,5.44883333333,8.114,7.844,6.5115,2.72133333334,6.55366666667,4.47616666667,6.888,6.19083333333
323.27,5.487,8.2955,7.97483333334,6.97516666667,2.91183333333,6.76875,4.5525,7.13833333333,6.47
323.63,5.28933333333,8.16716666665,7.92116666667,6.87483333334,2.74783333334,6.785,4.30683333333,7.0335,6.38866666667
324.00,5.16833333333,8.2025,7.9275,6.7045,2.77433333333,7.02575,4.55716666667,7.054,6.32466666666
324.37,5.227,8.36816666665,8.12433333333,6.9595,2.96666666666,7.12858333334,4.6695,7.19833333333,6.611
