wavelength,Back_ThrGlam,Belly_ThrGlam,Breast_ThrGlam,Crissum_ThrGlam,Crown_ThrGlam,DorTail_ThrGlam,Patch10_ThrGlam,Patch11_ThrGlam,Rump_ThrGlam,Throat_ThrGlam,WingTip_ThrGlam
397.12,16.5995,38.1114166667,34.89725,34.1357009804,16.4988333333,13.1305,33.7784166667,20.5175,21.6325,23.8584166667,10.1177916666
397.48,16.565,38.1479166667,34.8365,34.1637794118,16.4238333334,13.0823333333,33.7345,20.4288333333,21.5793333333,23.883125,10.0515
397.84,16.532,38.1624583334,34.7788333333,34.1576078431,16.39275,13.0768333334,33.6988333333,20.3879166666,21.5470833333,23.9019583333,10.016375
398.20,16.5745833333,38.2408333333,34.8175833333,34.2175882353,16.4709166667,13.1546666666,33.7305,20.4270833333,21.52225,24.0272083333,10.0562916667
398.56,16.5763333333,38.4020416666,34.9295833333,34.4354901961,16.5435833333,13.242,33.84225,20.48025,21.5364166666,24.0845,10.073
398.92,16.6286666667,38.3928333333,34.8723333333,34.4892254902,16.5410833333,13.2525,33.8595,20.4605833333,21.5323333333,24.0964166667,10.0932083333
399.28,16.6875,38.4172916667,34.8601666667,34.5864313726,16.606,13.3434166667,33.8685,20.4935,21.5496666667,24.2484166667,10.13575
399.64,16.6988333333,38.413375,34.8081666667,34.6570931373,16.5695,13.3219166667,33.83275,20.4324166666,21.58725,24.2224583333,10.1209583333
400.00,16.75575,38.4302916667,34.8669166666,34.7147598039,16.6445,13.4035833333,33.8463333334,20.54875,21.708,24.3014166667,10.2664166667
400.36,16.8303333333,38.473,34.9073333334,34.8028431372,16.687,13.46125,33.8675833333,20.5221666667,21.7535833333,24.3729166667,10.315625
400.72,16.8091666667,38.4505,34.81925,34.8499460784,16.68625,13.4739166667,33.8578333334,20.4191666666,21.6634166667,24.3909583333,10.328
401.08,16.7706666667,38.4946666666,34.7856666667,34.9074852941,16.6913333334,13.5044166667,33.8150833334,20.4319166667,21.6946666667,24.4505833333,10.3704583333
401.44,16.8355833333,38.5857083333,34.8103333333,35.05975,16.78225,13.56475,33.8636666667,20.4759166667,21.7359166666,24.5675,10.4923333334
401.80,16.9186666667,38.6132916667,34.7735833333,35.1409215686,16.8188333333,13.559,33.902,20.4791666667,21.7583333333,24.617,10.5115416667
402.16,16.8710833333,38.553375,34.6811666667,35.170877451,16.8196666667,13.5221666667,33.8721666667,20.4035833333,21.7269166667,24.5997916667,10.4864166667
402.52,16.8829166667,38.5824166667,34.6373333333,35.1700539216,16.87125,13.5529166666,33.8204166667,20.3659166667,21.7369166667,24.6420833333,10.4957083333
402.88,16.85925,38.637875,34.6099166667,35.2437254902,16.9260833333,13.5691666667,33.81675,20.3684166666,21.73175,24.6685,10.5300416667
403.24,16.8423333333,38.6200416666,34.5319166667,35.2370931373,16.9239166667,13.4799166667,33.7328333333,20.249,21.6708333334,24.597,10.5325
403.60,16.8765833333,38.6855416667,34.487,35.3074117647,16.9811666666,13.51625,33.7388333333,20.2584166667,21.6988333333,24.681875,10.5784583333
403.95,16.8738333333,38.739625,34.41975,35.3940882353,16.9773333333,13.5099166666,33.761,20.1855833333,21.6449166667,24.654875,10.5225833333
404.31,16.7863333334,38.67825,34.27275,35.3525441176,16.8998333333,13.4344166667,33.6711666667,20.1453333333,21.5385,24.574125,10.4500416666
404.67,16.77025,38.6868333334,34.3183333333,35.3942401961,16.8878333334,13.4375833334,33.6886666667,20.1446666667,21.54125,24.6095833333,10.4519166667
405.03,16.7726666667,38.7377916667,34.2920833333,35.5285784314,16.91675,13.40425,33.7475833333,20.0965833333,21.5200833333,24.6019583333,10.4297916667
405.39,16.725,38.681,34.1953333333,35.4732892157,16.8628333334,13.333,33.6743333333,20.0081666666,21.46725,24.5552916667,10.36075
405.75,16.7210833333,38.6326666667,34.0989166666,35.4750392157,16.8600833334,13.36275,33.581,19.9379166667,21.432,24.581125,10.4067083333
406.11,16.71525,38.7052916666,34.0935,35.5297598039,16.8556666666,13.376,33.5390833333,19.90475,21.40125,24.5734166667,10.4124583333
406.47,16.72725,38.682125,33.95325,35.5111666666,16.8375,13.31,33.4641666667,19.8809166667,21.3495,24.560625,10.4023333333
406.83,16.77875,38.7489583334,33.9230833333,35.5637843137,16.8389166667,13.3091666667,33.43375,19.8338333333,21.3381666667,24.572625,10.4035833333
407.19,16.76,38.6822083333,33.8116666667,35.4967598039,16.7998333333,13.3095,33.36175,19.8023333333,21.3008333333,24.559,10.38275
407.55,16.7760833334,38.7137083333,33.8781666667,35.587754902,16.84975,13.3685,33.3558333333,19.78525,21.2944166667,24.64125,10.4233333333
407.90,16.8415833333,38.8382916667,33.91925,35.652,16.9400833333,13.4510833333,33.3528333333,19.8281666667,21.3868333333,24.8027916667,10.4875416667
408.26,16.8570833333,38.8432916667,33.93,35.7403676471,16.9971666667,13.4771666667,33.33025,19.7966666667,21.4169166667,24.872375,10.5196666667
408.62,16.838,38.8863333333,33.80775,35.7351764706,17.00875,13.4589166666,33.2078333333,19.7434166667,21.4005833333,24.8855416667,10.470875
408.98,16.8688333334,38.9534583333,33.7770833333,35.7411323529,17.049,13.5139166667,33.1681666667,19.7538333334,21.39575,24.9555,10.5325833333
409.34,16.9194166667,39.0747916667,33.8029166666,35.8280980392,17.0998333333,13.5869166667,33.1790833333,19.7844166667,21.40825,25.0515,10.5530833333
409.70,16.9008333333,39.1805416667,33.8510833333,35.8654754902,17.12625,13.5656666667,33.1795,19.7576666666,21.406,25.0661666667,10.5222916667
410.06,16.9569166667,39.242375,33.8579166666,35.9455686275,17.24625,13.6289166667,33.2103333333,19.80075,21.4838333333,25.16825,10.5911666667
410.42,16.9330833333,39.299,33.8919166667,36.0015196078,17.2241666666,13.6818333333,33.1878333333,19.7969166667,21.4973333333,25.2361666667,10.615625
410.77,16.8834166666,39.2853333333,33.7936666667,35.972372549,17.2383333333,13.6514166667,33.0803333333,19.7588333334,21.448,25.2689166667,10.5823333333
411.13,16.9791666667,39.45175,33.8574166666,36.1791519608,17.3358333333,13.7323333333,33.15475,19.8535833334,21.5245,25.4143333333,10.6398333333
411.49,17.0045,39.45525,33.7920833333,36.1544509804,17.3570833333,13.7348333333,33.1074166667,19.8373333333,21.52325,25.4068333333,10.687
411.85,16.9825,39.4255416667,33.75975,36.2039607843,17.3265833333,13.70625,33.0885833333,19.8118333333,21.4826666667,25.3614166667,10.676625
412.21,17.09725,39.5135833333,33.8041666666,36.2802450981,17.4149166667,13.8085,33.0984166667,19.8400833333,21.5483333333,25.4457916667,10.761375
412.57,17.0718333333,39.434375,33.71025,36.2771470588,17.3868333334,13.7620833334,33.0173333334,19.7786666667,21.4514166667,25.4032083333,10.7579583333
412.92,17.1156666667,39.431875,33.67975,36.3288480392,17.4488333334,13.80225,32.9953333333,19.7440833334,21.4545,25.4215833333,10.813
413.28,17.1085833333,39.473875,33.6706666667,36.482127451,17.4911666667,13.811,32.9835,19.7390833333,21.4429166667,25.4504166667,10.8262083333
413.64,17.0751666667,39.473375,33.59,36.4732352941,17.4783333333,13.8148333334,32.8934166667,19.69475,21.3773333333,25.4218333333,10.7856666667
414.00,17.1269166667,39.4839583333,33.5509166666,36.522622549,17.5220833334,13.83675,32.8400833334,19.7164166667,21.3564166666,25.4674583333,10.8160833333
414.36,17.1228333333,39.4581666667,33.4815833333,36.5491029412,17.546,13.8143333333,32.7699166667,19.6789166667,21.3276666667,25.4599583333,10.82975
414.72,17.1906666666,39.5749583333,33.5729166667,36.6830392157,17.588,13.8636666667,32.8419166667,19.7625833333,21.3915,25.5302916667,10.8879166666
415.07,17.0855833334,39.51025,33.4649166666,36.6266617647,17.4948333333,13.7493333333,32.69525,19.6013333333,21.2620833333,25.455875,10.8229583333
415.43,17.1176666667,39.6480416667,33.4894166667,36.7823382353,17.5015,13.7608333333,32.73275,19.6388333333,21.2615833333,25.5316666667,10.8141666667
415.79,17.1003333333,39.6805833333,33.4434166667,36.827990196,17.51475,13.7385,32.63675,19.5571666667,21.2240833333,25.5604166667,10.8181666667
416.15,17.0849166666,39.719375,33.4161666667,36.8839068627,17.4931666667,13.6890833333,32.59725,19.5496666667,21.1825,25.6057083333,10.7986666667
416.51,17.08875,39.8066666667,33.4439166666,36.9431666667,17.5229166667,13.7333333333,32.6003333334,19.5433333333,21.22925,25.6625416667,10.8085833333
416.86,17.0805,39.8308333333,33.4125,36.9672058824,17.505,13.72175,32.5190833333,19.5528333333,21.22325,25.710625,10.7680416667
417.22,17.03925,39.7900416667,33.3264166667,36.8736029412,17.4495833333,13.7061666667,32.3538333333,19.5035833334,21.2100833333,25.6625833333,10.76775
417.58,17.0326666666,39.899375,33.31025,36.9656519608,17.4505,13.687,32.33125,19.4939166667,21.1979166667,25.7136666667,10.76875
417.94,16.9476666667,39.9115833333,33.2673333333,36.957504902,17.3671666667,13.6341666667,32.2166666667,19.3611666666,21.1134166667,25.6640833333,10.7004583333
418.29,16.9343333333,39.9820833333,33.27375,37.0271323529,17.38925,13.6248333334,32.1941666667,19.31,21.08775,25.66725,10.7012916667
418.65,16.8761666667,39.9574166667,33.2059166667,37.0405931372,17.3545833333,13.6174166666,32.1094166667,19.2320833333,21.0413333333,25.6791666667,10.7097083333
419.01,16.8660833334,39.9534166667,33.1620833333,37.0419705882,17.3333333334,13.6380833333,32.034,19.2034166667,21.03425,25.7012916667,10.7045416667
419.37,16.8121666667,39.9544583333,33.11925,37.0141127451,17.32875,13.61775,31.9399166666,19.1405833333,20.99875,25.6996666667,10.6861666667
419.73,16.80025,39.952375,33.0715,37.0160539215,17.327,13.5925833333,31.86175,19.1261666667,20.9624166667,25.695125,10.690875
420.08,16.7234166666,39.9832083333,33.003,37.0192303922,17.31975,13.56275,31.77925,19.0800833333,20.9315,25.6709166667,10.6551666667
420.44,16.7119166667,39.9956666667,32.9243333333,37.0504411765,17.30825,13.5538333333,31.7155,19.05425,20.8829166667,25.6645,10.6671666666
420.80,16.6874166667,40.0169166667,32.89825,37.0803284314,17.3025,13.5235833333,31.63725,19.0245,20.8415,25.6632083333,10.6818333333
421.16,16.6848333333,40.0563333333,32.8886666667,37.1598921568,17.3151666667,13.5248333333,31.6239166667,18.997,20.814,25.69525,10.68225
421.51,16.6495833333,40.0099166667,32.8540833333,37.1668088235,17.2928333333,13.5369166667,31.5226666667,18.951,20.7875,25.7084166667,10.6778333333
421.87,16.6410833333,40.0328333333,32.7944166667,37.174377451,17.2825,13.5324166667,31.4524166666,18.9483333333,20.7611666667,25.7220416667,10.6875833333
422.23,16.6138333334,40.0247083333,32.7405,37.1816617647,17.2509166667,13.5304166667,31.3660833333,18.92925,20.7269166667,25.7355416667,10.6793333333
422.58,16.6283333333,40.07975,32.7348333334,37.2257352941,17.2621666666,13.5215833333,31.3181666667,18.9068333333,20.7195,25.73975,10.6815833333
422.94,16.60575,40.1628333333,32.7379166667,37.2957647059,17.2725833333,13.4995,31.2956666667,18.9000833333,20.6946666667,25.74425,10.688375
423.30,16.5919166667,40.1423333333,32.6755,37.3360588235,17.2836666667,13.5025833333,31.22975,18.8741666666,20.6740833333,25.7379583333,10.69425
423.66,16.575,40.1669583333,32.643,37.3777745098,17.2710833333,13.4960833334,31.1684166667,18.8420833333,20.6464166667,25.7268333333,10.6777916667
424.01,16.5855,40.1712083334,32.6174166667,37.3927598039,17.259,13.4936666667,31.1046666667,18.8095833333,20.6090833333,25.7399166667,10.7080416667
424.37,16.60675,40.2414166667,32.6918333333,37.4766666667,17.28725,13.5100833333,31.0856666667,18.825,20.63825,25.7994166667,10.7407083333
424.73,16.59975,40.2628333333,32.6843333333,37.5086862745,17.2846666667,13.5165,31.0525833334,18.7865,20.6008333333,25.8116666667,10.7375
425.08,16.5845833333,40.2671666667,32.64075,37.5077696079,17.2954166666,13.5198333333,30.9966666667,18.7738333333,20.5814166667,25.8185833333,10.747375
425.44,16.6128333333,40.3390833333,32.6483333334,37.552377451,17.3183333334,13.5260833333,30.994,18.7916666667,20.5971666667,25.8494166667,10.7904583333
425.80,16.63975,40.37175,32.67275,37.5987794118,17.353,13.5465833334,30.9743333333,18.7830833333,20.6119166667,25.8922916667,10.83525
426.16,16.6606666666,40.4065833333,32.68,37.6336470588,17.3623333334,13.5324166667,30.946,18.7669166666,20.6119166666,25.9251666667,10.842625
426.51,16.61775,40.3884583334,32.6198333333,37.6087254902,17.3245,13.5018333333,30.846,18.7125,20.5526666667,25.9147916667,10.8115833333
426.87,16.67425,40.4403333333,32.6585833334,37.6802303922,17.3950833333,13.5703333333,30.85425,18.7523333333,20.6005,26.019125,10.8819583333
427.23,16.713,40.5035,32.672,37.690254902,17.385,13.5633333334,30.8176666666,18.778,20.5903333333,26.048,10.9178333333
427.58,16.7511666667,40.570625,32.7219166667,37.7547794118,17.422,13.5945,30.8355,18.7920833333,20.62975,26.12125,10.9482916667
427.94,16.7763333333,40.6178333333,32.7398333333,37.8449509804,17.4691666667,13.63525,30.7936666667,18.81125,20.65375,26.1990833333,10.9761666667
428.30,16.7785,40.6775,32.7045833333,37.8600098039,17.457,13.6303333333,30.71625,18.7834166667,20.6404166667,26.2161666667,10.9562916667
428.65,16.7785833333,40.682625,32.6719166667,37.8608333333,17.4681666667,13.6204166666,30.6768333333,18.7686666666,20.6548333333,26.2384583333,10.942875
429.01,16.8018333334,40.7854583334,32.7244166667,37.9114019608,17.4895833333,13.6309166667,30.6706666666,18.7529166667,20.6816666666,26.2924166667,10.96725
429.37,16.8095,40.784875,32.7308333333,37.9520343137,17.509,13.61975,30.6173333333,18.75325,20.6674166666,26.3151666667,10.9705
429.72,16.8246666667,40.861125,32.7671666667,38.0624509804,17.53575,13.62625,30.634,18.7965833334,20.6915833333,26.3721666667,10.9680416667
430.08,16.8189166667,40.963375,32.7975,38.1282647059,17.5600833334,13.6433333333,30.6303333334,18.8013333333,20.7058333333,26.4147083333,10.9813333333
430.44,16.8859166667,41.053625,32.8451666667,38.2574901961,17.6459166667,13.7233333334,30.65125,18.8771666666,20.7465,26.4922916667,11.0598333333
430.79,16.8463333333,41.0567083333,32.79025,38.2164754902,17.6024166667,13.6859166666,30.52175,18.8373333333,20.6821666667,26.4419583333,11.0362083334
431.15,16.8421666667,41.147,32.8350833333,38.3065196078,17.632,13.6849166667,30.5170833333,18.8504166667,20.681,26.5022083333,11.0173333333
431.50,16.7924166667,41.1692916667,32.775,38.292622549,17.6078333334,13.66625,30.4324166666,18.8391666667,20.65025,26.5200416667,11.0409583333
431.86,16.8163333333,41.2431666667,32.7825833333,38.3645490196,17.60325,13.6978333333,30.44175,18.83025,20.6560833333,26.52375,11.081125
432.22,16.7708333333,41.2459166667,32.7331666666,38.3585147059,17.5646666667,13.68325,30.4009166667,18.7921666667,20.6095,26.5224166667,11.085625
432.57,16.7374166666,41.2637083333,32.71675,38.3884117647,17.542,13.6803333333,30.3604166667,18.7693333333,20.59425,26.5113333333,11.0920833333
432.93,16.73375,41.2652083333,32.7184166667,38.4351519608,17.5330833333,13.6669166666,30.33925,18.7824166667,20.5853333334,26.519875,11.0839166667
433.29,16.7305,41.365625,32.7261666667,38.4966568627,17.53925,13.6800833333,30.3411666667,18.7770833333,20.6059166667,26.544625,11.1101666667
433.64,16.682,41.3437916667,32.6434166666,38.4358039215,17.4906666667,13.63275,30.23425,18.7269166667,20.5635,26.49675,11.0679583333
434.00,16.7066666667,41.3854166667,32.6220833333,38.5018088235,17.4975833333,13.64025,30.1956666666,18.72775,20.5623333333,26.504875,11.0831666667
434.35,16.69775,41.4086666667,32.6308333333,38.520745098,17.4906666667,13.632,30.188,18.7098333333,20.5796666667,26.5235,11.097125
434.71,16.6905833333,41.4382083333,32.6318333334,38.553127451,17.49475,13.6214166666,30.15375,18.7145,20.5864166667,26.56725,11.095625
435.07,16.7004166667,41.450375,32.6386666666,38.5885784314,17.4900833334,13.6543333333,30.1184166667,18.6893333333,20.6026666667,26.58225,11.1360833333
435.42,16.6925833333,41.4449583333,32.6300833333,38.5932892157,17.4639166667,13.6355833333,30.027,18.668,20.5760833333,26.559875,11.1059166667
435.78,16.6779166667,41.5165833333,32.6841666667,38.6117401961,17.4605833334,13.6225833333,29.9964166667,18.67725,20.5836666667,26.59625,11.0858333333
436.13,16.7190833333,41.558,32.72475,38.6716127451,17.5065833334,13.6421666667,29.9781666667,18.7071666667,20.6059166666,26.6293333333,11.0971666667
436.49,16.729,41.6066666667,32.7263333333,38.7320637255,17.502,13.6325,29.9389166667,18.72725,20.6065,26.652,11.1180416667
436.84,16.7405,41.6935416667,32.7311666666,38.7932058824,17.5211666667,13.6338333333,29.8985833334,18.71,20.5946666667,26.66175,11.1493333333
437.20,16.7401666667,41.6850833333,32.7405833333,38.8263529412,17.5099166667,13.6250833333,29.8540833333,18.6998333333,20.566,26.6682083333,11.1264166667
437.56,16.7291666667,41.72,32.7694166667,38.904127451,17.4863333333,13.6303333333,29.82125,18.6774166667,20.5460833333,26.6707916667,11.143875
437.91,16.691,41.690375,32.7445833333,38.8827303922,17.4620833334,13.6188333333,29.7351666667,18.6431666667,20.5095833333,26.629375,11.1575416667
438.27,16.6746666667,41.7463333334,32.7630833333,38.9102156863,17.4348333333,13.59575,29.6645833334,18.638,20.4801666666,26.6164166667,11.15575
438.62,16.6323333334,41.72925,32.7450833334,38.9403676471,17.382,13.5629166667,29.6076666667,18.584,20.4418333333,26.532125,11.145875
438.98,16.5909166667,41.7594583333,32.7103333334,38.9458480392,17.3289166667,13.5020833333,29.54775,18.5711666667,20.3923333333,26.4990416667,11.13825
439.33,16.58775,41.79725,32.7025,38.971627451,17.2929166667,13.48625,29.54825,18.536,20.3613333333,26.5295,11.1430833333
439.69,16.567,41.774125,32.6728333333,38.9730392157,17.2768333333,13.4696666667,29.4831666666,18.5251666667,20.3460833333,26.5182916667,11.132125
440.04,16.5305,41.7609583333,32.6563333333,38.9669852941,17.2563333333,13.4444166667,29.4255833333,18.4945,20.303,26.503625,11.1327083333
440.40,16.4933333333,41.7829583334,32.6505833333,38.9680637255,17.2339166666,13.441,29.3741666667,18.4470833334,20.264,26.4937916667,11.122625
440.75,16.4884166667,41.8104583333,32.6625833333,39.0050147059,17.2129166666,13.43175,29.3411666667,18.4585,20.2565833334,26.4903333333,11.1150833333
441.11,16.477,41.839125,32.6739166667,39.0226372549,17.20025,13.4086666666,29.29125,18.4394166667,20.2285833333,26.4855833333,11.098625
441.47,16.48975,41.8987916667,32.7161666666,39.1014460784,17.2361666667,13.4114166667,29.3183333333,18.4749166666,20.26175,26.546375,11.1267916667
441.82,16.46375,41.8995,32.6801666667,39.0481078431,17.2071666667,13.36325,29.2728333333,18.4548333333,20.2170833333,26.5184583333,11.0769583333
442.18,16.4515833333,41.9437916667,32.703,39.1055784314,17.20525,13.37175,29.26975,18.441,20.2150833333,26.5685416667,11.072125
442.53,16.50025,42.011875,32.728,39.1395147059,17.2366666667,13.4051666667,29.2736666667,18.4745,20.2345833334,26.635375,11.0996666667
