wavelength,Back_IncWatf,Belly_IncWatf,Breast_IncWatf,Crissum_IncWatf,Crown_IncWatf,DorTail_IncWatf,Patch10_IncWatf,Patch11_IncWatf,Patch12_IncWatf,Rump_IncWatf,Throat_IncWatf,WingTip_IncWatf
597.51,13.7462,57.3249333334,30.2853333333,31.7846,11.0704,8.70353333334,14.9356666667,6.81193333333,49.5419333333,13.7314,36.3659333333,10.0196666667
597.84,13.7858666666,57.3565333333,30.3403333333,31.8131333333,11.1140666667,8.73120000001,14.9882666667,6.8492,49.5772,13.7876,36.4259333333,10.0584666667
598.18,13.782,57.3396666667,30.3140666667,31.8094,11.1025333333,8.70926666666,15.0144,6.84433333333,49.5496666667,13.7669333333,36.4041333333,10.0371333333
598.52,13.7714,57.3857333333,30.3068666667,31.8460666667,11.0701333333,8.6852,15.0016666667,6.80486666667,49.5949333333,13.741,36.416,10.0175333333
598.85,13.8006666666,57.3767333333,30.3302,31.8896666667,11.0971333333,8.70433333333,15.0361333333,6.8658,49.5818666666,13.7544666667,36.4316,10.0492
599.19,13.8284666667,57.3601333333,30.3464,31.9345333333,11.1219333333,8.72380000001,15.0676666667,6.91226666667,49.5753333333,13.7934,36.4569333333,10.0552666667
599.53,13.8406666667,57.3812666667,30.3329333333,31.9640666667,11.1334,8.69953333334,15.1025333333,6.91953333333,49.562,13.7857333333,36.4391333333,10.0522
599.86,13.8844,57.4454666666,30.3861333333,32.0292666667,11.1826,8.7218,15.1517333333,6.97326666666,49.6053333333,13.8108,36.5278666667,10.0846666667
600.20,13.9307333333,57.463,30.4048666667,32.0731333333,11.2292,8.7528,15.2272666667,7.0032,49.5945333333,13.8521333333,36.5259333333,10.1277333333
600.53,13.9318,57.4626666667,30.4174,32.0877333333,11.2588,8.77899999999,15.2301333333,7.00173333333,49.5744,13.8673333333,36.5269333333,10.1480666666
600.87,13.9356666667,57.4346,30.4080666667,32.0975333333,11.2838666667,8.78573333333,15.2352666667,7.0066,49.5426,13.8488,36.5242666667,10.1647333333
601.21,13.9274,57.4224,30.4026666667,32.0810666667,11.2691333333,8.77746666666,15.2448666667,6.9694,49.5478,13.838,36.4912666667,10.1480666667
601.54,13.9107333333,57.4201333333,30.3730666667,32.0804666667,11.2446666667,8.743,15.2441333333,6.91473333333,49.5325333333,13.7893333333,36.4195333333,10.123
601.88,13.8729333333,57.3832666667,30.341,32.0494,11.2088,8.71246666667,15.2239333333,6.8764,49.4658,13.7786666667,36.3886,10.0906666667
602.21,13.8551333333,57.3732,30.3463333333,32.0310666667,11.2078666666,8.71086666666,15.2182666667,6.84473333333,49.4284,13.7958,36.364,10.0654666667
602.55,13.8557333333,57.4075333333,30.334,32.0221333333,11.2048666667,8.72880000001,15.2518666667,6.80406666666,49.4377333333,13.8135333333,36.3645333333,10.0541333333
602.88,13.8528666666,57.5018666667,30.3797333333,32.0511333333,11.2212666667,8.76859999999,15.3163333333,6.79906666667,49.4891333333,13.853,36.4122666667,10.1014
603.22,13.8632666667,57.4481333333,30.3468,32.0110666667,11.2024,8.78166666667,15.3367333333,6.795,49.4409333333,13.8523333333,36.3810666667,10.1069333333
603.56,13.8982666667,57.5081333333,30.3738,32.0360666667,11.2062,8.80320000001,15.3596666667,6.78673333333,49.4628,13.8843333333,36.3914666667,10.1305333333
603.89,13.9092,57.5068666666,30.3796,32.0454,11.1925333333,8.80673333333,15.3682,6.78513333333,49.473,13.8628,36.3852666667,10.1346
604.23,13.9088,57.4734,30.372,32.0077333333,11.1974666667,8.79606666666,15.3734666667,6.77846666667,49.4356666667,13.8551333333,36.3474666667,10.1297333333
604.56,13.8937333333,57.4608666667,30.3706,31.9945333334,11.1747333333,8.7932,15.3810666667,6.76946666667,49.3842666667,13.8628,36.3324666667,10.1260666667
604.90,13.8981333333,57.5306,30.4045333333,32.0264666667,11.1810666667,8.80373333334,15.3997333333,6.78166666667,49.3924,13.8886,36.3947333333,10.149
605.23,13.8894,57.5258,30.3949333333,32.0056,11.1751333333,8.80319999999,15.4124,6.78873333333,49.3630666666,13.8988666667,36.4299333333,10.1407333333
605.57,13.9314666667,57.6515333333,30.4614,32.0672,11.2009333333,8.83159999999,15.4487333333,6.80606666667,49.4525333333,13.9157333333,36.4998666667,10.1671333333
605.90,13.9369333333,57.6044,30.4466,32.0524,11.1982,8.82706666666,15.4829333333,6.82953333333,49.3951333334,13.9113333333,36.4793333333,10.1936666667
606.24,13.9736666667,57.6172,30.4790666667,32.0988,11.2169333333,8.83433333334,15.5217333333,6.86126666666,49.424,13.9488,36.5186666667,10.2184
606.58,14.0023333333,57.6391333333,30.5001333333,32.1212,11.2302666667,8.85180000001,15.5692666667,6.88586666667,49.4391333333,13.9579333333,36.5474,10.2042
606.91,14.0336666667,57.6737333333,30.5468666667,32.1599333333,11.2726666667,8.88253333333,15.6230666667,6.92453333333,49.4308666667,13.9986,36.5866,10.2237333333
607.25,14.0424,57.6928,30.5519333333,32.1852666667,11.2964,8.90620000001,15.6775333334,6.9706,49.4621333333,14.0077333333,36.6314,10.2372666667
607.58,14.0551333333,57.6772666667,30.5677333334,32.1874,11.3420666667,8.93606666667,15.7298666667,7.0098,49.4312,14.057,36.6486,10.2652666667
607.92,14.1196,57.7662,30.6289333333,32.3045333333,11.3844,8.99486666667,15.8351333333,7.09213333333,49.5245333333,14.1503333333,36.7512666667,10.3269333333
608.25,14.1571333333,57.7827333333,30.654,32.3592666667,11.4157333333,9.02360000001,15.8913333333,7.1544,49.5517333333,14.1858666667,36.8073333333,10.364
608.59,14.1678,57.7188666667,30.6153333333,32.3642,11.4126666667,9.03346666666,15.9035333333,7.2058,49.532,14.1891333333,36.8004,10.3702666667
608.92,14.215,57.7909333333,30.6807333333,32.4817333333,11.4506666667,9.07113333334,15.9371333333,7.29053333333,49.5974,14.2614666667,36.8771333334,10.4102
609.26,14.2118666667,57.7757333333,30.6798,32.518,11.4626666667,9.0724,15.9715333333,7.35166666667,49.5962666667,14.2914666667,36.9068666667,10.431
609.59,14.2248,57.7645333334,30.6839333333,32.5634666667,11.4556666667,9.06086666666,15.9768,7.39206666667,49.5852,14.2953333333,36.9659333333,10.4128
609.93,14.2112,57.7784,30.6739333333,32.6045333333,11.4446666667,9.05120000001,15.9668666667,7.42686666667,49.575,14.3018,37.0080666667,10.4081333333
610.26,14.2014666667,57.7270666667,30.6166666667,32.6177333333,11.457,9.04373333333,15.9380666667,7.46413333333,49.4962,14.2984666667,36.9948666667,10.4142
610.60,14.1917333333,57.7248666667,30.6240666667,32.6517333333,11.4535333333,9.03833333333,15.9155333333,7.4986,49.5063333333,14.3093333333,37.0216,10.4188
610.93,14.1936666666,57.7354666667,30.6170666667,32.6705333333,11.4546,9.02479999999,15.9180666667,7.54473333333,49.4789333333,14.3374,37.0361333333,10.4228
611.27,14.1905333333,57.8430666667,30.6504666667,32.7492,11.4606,9.0248,15.9305333333,7.5904,49.5332666667,14.3754,37.1382666667,10.4398666667
611.60,14.1615333333,57.7286666667,30.5463333334,32.6702666667,11.4368,8.98193333333,15.8616,7.6042,49.3922666667,14.3259333333,37.0651333333,10.4091333333
611.93,14.1410666667,57.7402,30.5274,32.6697333333,11.4086666667,8.94333333334,15.8276,7.609,49.4071333333,14.3118666667,37.0353333333,10.3798666667
612.27,14.1478,57.8454666667,30.6024666667,32.7713333333,11.4514,8.97559999999,15.8808,7.6338,49.4868,14.3284,37.0882,10.4172
612.60,14.2087333333,57.8442666667,30.6423333333,32.7844666667,11.5117333333,9.041,15.9613333333,7.68086666667,49.4536666667,14.3867333333,37.0987333333,10.4819333333
612.94,14.2196666667,57.7953333333,30.6192666666,32.7670666667,11.5160666667,9.06913333333,15.9740666667,7.66986666667,49.402,14.3946,37.0610666667,10.4754
613.27,14.2494666667,57.8502666667,30.6550666667,32.8106,11.5764,9.13226666667,16.0409333333,7.7208,49.4189333333,14.4694666667,37.0812666667,10.5352666666
613.61,14.3005333333,57.9367333333,30.7158,32.8391333333,11.6350666667,9.19026666667,16.1368666667,7.77213333333,49.4537333333,14.5264,37.1066,10.6032666667
613.94,14.3491333333,58.0110666667,30.8100666667,32.8843333333,11.6671333333,9.24079999999,16.2108,7.80066666667,49.5127333333,14.6010666667,37.1559333333,10.6656666667
614.28,14.3963333333,58.0638666667,30.831,32.8906666667,11.6942666666,9.28306666666,16.2765333333,7.82786666667,49.5322,14.6408,37.1862,10.7155333333
614.61,14.4617333333,58.0796,30.8848,32.9434666667,11.7608,9.35453333333,16.3464,7.83726666667,49.5247333333,14.6851333333,37.2192666667,10.7804666667
614.94,14.4542666667,57.9971333333,30.8454,32.8975333333,11.7316,9.31686666666,16.3266666667,7.7936,49.4958,14.6558666667,37.1298666667,10.7426666667
615.28,14.4437333333,58.1365333333,30.9478,32.9532666667,11.7339333333,9.29686666667,16.3746666667,7.7358,49.5853333333,14.6689333333,37.2093333333,10.7328
615.61,14.4960666667,58.1825333333,30.9698,32.9907333333,11.7895333333,9.34746666667,16.441,7.74493333334,49.5832666667,14.7370666667,37.2525333333,10.7780666667
615.95,14.5317333333,58.1548,30.9430666667,32.9407333333,11.7959333333,9.34520000001,16.4466666667,7.72946666667,49.5092666667,14.7856,37.2142666667,10.7668666667
616.28,14.5165333333,58.1703333333,30.8968666667,32.9337333333,11.7724666667,9.33133333333,16.4728666667,7.7026,49.5168666666,14.7483333333,37.2076,10.7587333333
616.61,14.5611333334,58.2882666666,30.9719333333,33.0058,11.792,9.32566666666,16.5146,7.69933333333,49.5842,14.7662666667,37.2865333333,10.7910666667
616.95,14.5402666667,58.3198,30.9694666667,32.9684,11.7499333333,9.269,16.5146666667,7.61386666667,49.6506,14.6974,37.2795333333,10.74
617.28,14.519,58.3242,30.955,32.9515333333,11.7288666667,9.22993333334,16.4874666667,7.5528,49.6734666667,14.6674,37.2364,10.7087333333
617.62,14.5143333333,58.2951333333,30.9468,32.9420666667,11.7405333333,9.20993333334,16.475,7.5592,49.6481333333,14.6254,37.1998666667,10.7039333333
617.95,14.5166666667,58.2613333333,30.9391333333,32.9536,11.7591333334,9.17886666666,16.4857333333,7.54806666667,49.5938666667,14.5956666667,37.1920666667,10.6858666667
618.28,14.5220666667,58.3912,30.986,32.9997333333,11.7628666666,9.15786666666,16.5014,7.5544,49.7146666667,14.5804666667,37.2419333333,10.6701333333
618.62,14.566,58.5013333334,31.034,33.0657333333,11.782,9.17799999999,16.5598666667,7.59446666666,49.7802666667,14.6106666667,37.3074666667,10.6934
618.95,14.6317333333,58.5509333333,31.0588666667,33.1432,11.8270666667,9.24379999999,16.6556,7.67260000001,49.843,14.6568666667,37.3254,10.7354
619.28,14.6077333333,58.4512666667,30.9979333333,33.0931333333,11.8125333333,9.21773333333,16.6534,7.66713333334,49.7462,14.6140666667,37.2844666667,10.7275333333
619.62,14.5994,58.4662,30.9848666667,33.1141333333,11.7862666667,9.17586666667,16.6681333333,7.64366666666,49.7782666666,14.5796,37.2996666667,10.7094
619.95,14.6189333333,58.5192666667,31.0202,33.1525333333,11.8279333333,9.17620000001,16.6915333333,7.63993333334,49.8518,14.5828666667,37.3213333333,10.6982
620.28,14.6368,58.5554666667,31.0417333333,33.181,11.8722,9.23280000001,16.7411333333,7.65826666667,49.8790666666,14.6266,37.3486666667,10.7385333333
620.62,14.6918666667,58.5609333333,31.0478,33.2050666667,11.932,9.28213333333,16.7571333333,7.70619999999,49.8108,14.6678,37.354,10.7898
620.95,14.7156666667,58.5300666667,31.0178,33.2116666667,11.9271333333,9.30726666667,16.7859333333,7.72826666667,49.7746,14.6653333333,37.3684666667,10.8034
621.28,14.7134666667,58.5956666667,31.0138,33.2376,11.8979333333,9.27506666667,16.7844,7.66039999999,49.7752,14.6366666667,37.3882666667,10.769
621.62,14.7056666667,58.631,31.0182,33.2398666667,11.8756666667,9.28299999999,16.7949333333,7.63253333333,49.7903333333,14.6413333333,37.3591333333,10.7592666667
621.95,14.6275333333,58.4017333333,30.8932666667,33.0967333333,11.8054666667,9.22486666667,16.7294666667,7.56633333333,49.5733333333,14.6204,37.1946,10.709
622.28,14.6365333333,58.3192666667,30.8342666667,33.0542666667,11.8164,9.23706666666,16.7426,7.53346666667,49.4954666667,14.5956666667,37.1310666667,10.6986
622.62,14.6020666667,58.2605333333,30.8170666667,33.0285333333,11.7950666667,9.21186666666,16.6895333333,7.4758,49.4196666667,14.5671333333,37.0768,10.6854
622.95,14.6252,58.3908666667,30.9275333333,33.1022666667,11.7875333333,9.1998,16.7237333333,7.4318,49.5486,14.5835333333,37.1180666667,10.6481333333
623.28,14.6577333334,58.3494,30.9599333333,33.0978,11.8099333333,9.24833333334,16.7616666667,7.4502,49.5134,14.5996,37.1402666667,10.6969333333
623.62,14.6609333333,58.395,31.0246,33.132,11.7786,9.21726666667,16.7755333333,7.39693333333,49.5054,14.5984666667,37.1583333333,10.7066
623.95,14.6604666667,58.4030666667,31.027,33.1305333333,11.7822666667,9.20173333333,16.8238666667,7.3746,49.5184,14.6049333333,37.1353333333,10.7111333333
624.28,14.5928666667,58.3502,30.9841333333,33.0618,11.7378666667,9.14546666667,16.8220666667,7.30173333333,49.4458666667,14.5628,37.0752,10.6577333333
624.62,14.6061333333,58.4171333333,31.0627333333,33.1156,11.7920666667,9.18006666666,16.8756666667,7.2938,49.4975333333,14.594,37.1068,10.6741333333
624.95,14.6314666667,58.503,31.1258,33.169,11.8327333333,9.22093333333,16.9644,7.3152,49.5662666666,14.639,37.1438666667,10.7079333333
625.28,14.6456666667,58.5890666666,31.1828666667,33.1976,11.8383333333,9.22253333333,17.014,7.31466666666,49.6384,14.6602,37.2014666667,10.7270666667
625.61,14.6818,58.6941333333,31.233,33.2668,11.8672666667,9.24940000001,17.0763333334,7.3286,49.7207333334,14.6821333333,37.255,10.739
625.95,14.7106,58.7918666667,31.3096666667,33.3438666667,11.8998666667,9.29413333333,17.1402,7.34246666667,49.7987333333,14.7197333333,37.308,10.7938
626.28,14.7672,58.8418,31.3573333333,33.369,11.9508666667,9.32386666667,17.2352666667,7.3766,49.8698,14.7717333333,37.3780666667,10.8316
626.61,14.8066666667,58.8884666667,31.3662666667,33.3912,11.9982666667,9.38386666666,17.3074,7.421,49.8651333333,14.831,37.4116666667,10.891
626.94,14.8391333333,58.9523333333,31.4023333333,33.4291333333,12.035,9.41913333333,17.3722666667,7.4722,49.9382,14.8740666667,37.4486666667,10.9169333333
627.28,14.8589333333,58.9532666667,31.3994666667,33.3983333333,12.0531333333,9.47566666667,17.4134666666,7.51233333333,49.9380666667,14.888,37.4174,10.938
627.61,14.8744,58.9861333333,31.4043333333,33.4080666667,12.0696,9.48553333333,17.4080666667,7.50980000001,49.9500666667,14.899,37.4612666667,10.9252
627.94,14.9052,59.0836666667,31.4676,33.4854,12.0828,9.48986666667,17.4267333333,7.52039999999,50.0575333333,14.9028666667,37.5058666667,10.9232666667
628.27,14.9090666667,59.0506,31.4493333334,33.4571333333,12.0627333333,9.44913333333,17.4348666667,7.49186666667,50.0382,14.8864666667,37.5024666667,10.9214666667
628.61,14.8875333333,58.9586,31.4048666666,33.4022,12.0396666667,9.42146666667,17.3984,7.49486666667,49.9638,14.8703333333,37.4875333333,10.8981333333
628.94,14.8827333333,58.9586666667,31.3935333333,33.4493333333,12.06,9.43693333334,17.4129333333,7.51533333333,49.9750666667,14.8797333333,37.5228666667,10.9012666667
629.27,14.8592,58.8753333333,31.3524666666,33.4101333333,12.0282,9.42546666666,17.3893333333,7.5088,49.884,14.8338,37.4788,10.9028
629.60,14.8496666667,58.7769333333,31.303,33.3834666667,12.0186,9.41459999999,17.3638666667,7.54046666667,49.8056,14.8496666667,37.4468,10.8904666667
629.94,14.8409333333,58.7568666667,31.2790666667,33.3778666667,12.0079333333,9.41100000001,17.3458666667,7.54326666667,49.7611333333,14.8322666667,37.4373333334,10.8947333333
630.27,14.8396666667,58.7517333333,31.283,33.3810666667,12.0189333333,9.40599999999,17.3333333333,7.5578,49.7472,14.8168,37.4218666667,10.8912
630.60,14.7608666667,58.7057333333,31.2227333333,33.3264,11.9746,9.33066666667,17.2727333333,7.46613333333,49.6767333333,14.7556666667,37.3641333334,10.8061333333
630.93,14.7376,58.6414666667,31.1756,33.3009333333,11.9738,9.30633333334,17.2504666667,7.4444,49.6096666667,14.7638,37.3860666667,10.7817333333
631.26,14.7853333333,58.6648666667,31.2117333333,33.3346666667,11.9742666667,9.32819999999,17.2854666667,7.47813333333,49.5989333333,14.7819333333,37.3675333333,10.8100666667
631.60,14.7615333333,58.6860666667,31.1952666667,33.3230666667,11.9640666667,9.34573333334,17.2974666667,7.46346666667,49.5711333333,14.8,37.3620666667,10.8240666667
631.93,14.7903333333,58.7633333333,31.2492666667,33.3765333333,12.0175333333,9.41146666667,17.3611333333,7.52873333333,49.5912666667,14.8969333333,37.3987333333,10.8432
632.26,14.8350666667,58.8805333333,31.3008,33.4207333333,12.0467333333,9.45086666667,17.3969333333,7.5272,49.6774,14.9311333333,37.44,10.8764
632.59,14.9154,58.9476666667,31.3546666667,33.456,12.0820666667,9.5132,17.4734,7.56026666667,49.7171333333,14.9889333333,37.4876,10.9242
632.92,15.0188,59.1361333334,31.4558,33.5881333333,12.164,9.589,17.575,7.58020000001,49.861,15.0788666667,37.6125333333,10.9656
633.26,15.0612666666,59.1806666667,31.5198666667,33.6234,12.1874,9.63006666667,17.6374666667,7.58946666667,49.8903333333,15.1063333333,37.6579333333,10.99
633.59,15.1182,59.2757333333,31.5546,33.6900666667,12.228,9.71693333334,17.7348,7.61839999999,49.9177333333,15.1708,37.7079333333,11.039
633.92,15.1354666667,59.2394666667,31.5265333333,33.6877333333,12.2344666667,9.7156,17.7632666667,7.60306666666,49.8908,15.1766,37.6766,11.0452
634.25,15.2360666667,59.4068666667,31.6391333333,33.8022,12.301,9.79613333334,17.8636666666,7.65053333334,49.9766666667,15.2434,37.7642666667,11.1320666667
634.58,15.2718666667,59.5078,31.6705333333,33.8411333333,12.3157333333,9.7884,17.8728666667,7.65886666667,50.0597333333,15.2613333333,37.8128,11.1456
634.91,15.2768666666,59.518,31.6917333333,33.8433333333,12.3195333333,9.80566666667,17.917,7.66406666667,50.0864666667,15.2592666667,37.8318,11.1552666667
635.25,15.3755333333,59.5345333333,31.7451333333,33.8947333333,12.386,9.87039999999,18.0122,7.75799999999,50.1438666667,15.329,37.8904,11.2254
635.58,15.3840666667,59.5076,31.7367333333,33.8752,12.3491333333,9.86773333333,18.0236666667,7.74833333333,50.1068,15.2836666667,37.8565333333,11.2463333333
635.91,15.4170666667,59.4459333333,31.7532666667,33.8745333333,12.3783333333,9.88239999999,18.0798666667,7.78013333333,50.0776666667,15.3122,37.8750666667,11.2668666667
636.24,15.4021333333,59.4033333333,31.7552,33.8956666667,12.396,9.90139999999,18.0926666667,7.80306666667,50.0334666667,15.3077333333,37.8382,11.2918666667
636.57,15.4570666667,59.4064666667,31.8004,33.8978666667,12.4125333333,9.92266666666,18.1535333333,7.86353333333,50.0768,15.3425333333,37.8712,11.3572
636.90,15.4667333333,59.4944,31.8216666667,33.9012666667,12.4443333333,9.90946666667,18.1779333333,7.85426666666,50.1276666667,15.3455333333,37.8754,11.3856
637.23,15.4806,59.5174,31.8804666666,33.9382,12.5000666667,9.88373333333,18.1760666667,7.87413333334,50.1886666667,15.3382,37.9110666667,11.3802
637.56,15.5348666667,59.7111333333,31.9879333333,34.0447333333,12.5440666667,9.91946666667,18.2416,7.9106,50.3664666667,15.3706,38.0538666667,11.4296666667
637.90,15.5764,59.6759333333,31.9798,34.0570666667,12.5826666667,9.92139999999,18.2773333333,7.9714,50.3503333333,15.4085333333,38.0575333333,11.4619333334
638.23,15.6327333333,59.7156,32.0392,34.106,12.6146666667,9.96186666668,18.3552,8.02193333333,50.3127333333,15.4398666667,38.0556666667,11.5188666667
638.56,15.6244666667,59.7024,32.0556,34.1394,12.6398666667,9.95066666665,18.3404,8.02313333333,50.2691333333,15.4670666667,38.0554,11.5235333333
