wavelength,Back_TanFucf,Belly_TanFucf,Breast_TanFucf,Crissum_TanFucf,Crown_TanFucf,DorTail_TanFucf,Patch10_TanFucf,Patch11_TanFucf,Patch12_TanFucf,Patch13_TanFucf,Rump_TanFucf,Throat_TanFucf,WingTip_TanFucf
783.12,15.8007777778,48.1303333333,18.5717777778,48.0593333334,24.1762222222,17.1468290598,12.2036666667,18.4742222222,16.3247777778,23.7141111111,23.8385555556,13.6777777778,15.3477777778
783.43,16.146,47.8998888889,18.7488888889,48.0075555556,24.5198888889,16.8845470085,12.1524444445,18.7397777778,16.2626666667,24.0621111111,23.9813333333,13.8932222222,15.464
783.74,16.3462222222,48.2701111111,18.9731111111,48.4714444444,25.2701111111,16.8277692308,12.2552222222,18.7075555556,16.5842222222,24.135,24.3364444444,13.9301111111,15.852
784.05,17.0015555556,48.8393333333,19.9192222222,49.0685555556,26.3144444445,17.5163675214,13.0011111111,19.2311111111,17.0933333333,25.0481111111,25.2592222222,14.6987777778,16.7172222222
784.36,16.5151111111,47.808,18.7023333333,47.7895555555,25.3746666667,16.3840512821,12.0115555556,18.2611111111,15.9266666667,24.1521111111,24.9793333333,14.089,15.9542222222
784.67,16.4495555556,47.3445555556,18.0381111111,47.326,24.7992222222,15.3795683761,11.3791111111,17.7426666667,15.2213333333,23.4136666667,24.0508888889,13.7987777778,15.4522222222
784.98,16.432,47.0588888889,18.0796666667,46.8564444445,24.8551111111,15.4002350428,11.2951111111,17.7483333333,15.4654444445,23.4097777778,24.1737777778,13.928,15.8521111111
785.29,16.1624444444,47.2955555556,18.3718888889,47.0937777778,25.1191111111,15.4675,11.661,18.0418888889,15.7497777778,23.6706666666,24.4681111111,14.3473333333,15.9514444444
785.60,16.3372222222,47.2786666667,18.2597777778,47.0441111111,25.3182222222,15.3680769231,12.384,18.1695555556,15.7234444445,23.7474444445,24.7946666667,14.9381111111,16.0032222222
785.91,15.9155555556,46.8103333333,17.8316666667,46.7657777778,24.8315555556,14.6290769231,11.8126666667,17.49,15.3577777778,23.7426666667,24.5344444444,14.8987777778,15.5104444444
786.22,15.252,46.25,17.0662222222,46.5463333333,24.2882222222,14.1731752137,11.219,16.9765555556,14.3806666667,23.3447777778,24.1803333333,14.5782222222,14.8837777778
786.53,15.3838888889,45.9836666667,16.7637777778,46.1428888889,23.7703333333,13.9672008547,11.0137777778,16.9055555555,14.1012222222,22.9917777778,24.1684444444,14.0392222222,14.4283333334
786.84,14.6067777778,45.8934444444,15.9331111111,46.0783333333,23.0654444444,13.7791752137,10.3031111111,16.1352222222,13.2981111111,22.4857777778,23.3114444445,13.1312222222,13.7196666667
787.14,14.0584444445,44.977,15.4248888889,45.6817777778,22.2393333333,13.6002991453,9.891,15.5193333333,12.6664444444,22.1446666667,22.6432222222,12.3916666667,12.8726666667
787.45,13.0463333333,43.8842222222,13.997,45.1661111111,21.0847777778,12.4573034188,9.06555555557,14.7016666667,11.8241111111,21.3054444445,21.577,11.3064444444,11.7647777778
787.76,12.731,43.9464444444,14.1903333334,45.4484444444,21.041,12.7388846154,9.13688888889,14.8652222222,12.1152222222,21.5643333334,21.3954444445,11.2632222222,11.5327777778
