wavelength,Back_SicOlim,Belly_SicOlim,Breast_SicOlim,Crissum_SicOlim,Crown_SicOlim,DorTail_SicOlim,Rump_SicOlim,Throat_SicOlim,WingTip_SicOlim
617.95,14.0289,39.8308666667,26.1509333333,31.3749515151,14.1080666667,12.8126666667,15.6908666667,28.2754,12.1342
618.28,13.9529666667,39.7896666667,26.0743666667,31.3268545455,14.0276666667,12.7534333333,15.6093333333,28.2221666667,12.0735333333
618.62,13.9557,39.7851333333,26.0724333333,31.3148666667,14.0087333333,12.7746333333,15.5910666667,28.1842333333,12.0272333333
618.95,13.9963666667,39.7700666667,26.0924666667,31.3255878788,14.0411333333,12.8336,15.5756666667,28.1815666666,12.0558666667
619.28,13.9726666667,39.7478,26.06,31.3007515152,14.0043333333,12.8234666667,15.555,28.1657666667,12.03
619.62,13.9456333333,39.6875333333,26.0496666667,31.2606727273,14.0335333333,12.7989,15.5394666667,28.1366333333,12.0238333333
619.95,13.904,39.714,26.0793,31.2143454545,14.0053333334,12.7631666667,15.486,28.1399666667,12.0033666667
620.28,13.9385,39.8072666667,26.1474,31.2862727273,14.0524666667,12.7909,15.5416666667,28.1756,12.0425666667
620.62,13.9316333333,39.7662,26.1431666667,31.2553090909,14.0443333333,12.7747666667,15.5285333333,28.1732666667,12.0412666667
620.95,13.9386,39.8146666667,26.1257666667,31.2193333333,14.0493333333,12.7673333333,15.5116,28.1443333333,12.0045333333
621.28,13.9305666667,39.8402,26.1092666667,31.2477878788,14.0744666667,12.7761666667,15.5000666667,28.1418,12.0116
621.62,13.9745333333,39.8264,26.1384333333,31.2873090909,14.1271333333,12.8095,15.5454,28.1522,12.0705
621.95,14.0509,39.9087333333,26.2094,31.3771878788,14.1795333333,12.8587,15.5964666667,28.2323666667,12.1067333333
622.28,13.9666333333,39.8050666667,26.1591333333,31.3186,14.1306666667,12.7935333333,15.5452,28.1568,12.0565666667
622.62,13.8587666667,39.802,26.0993333333,31.2785515151,14.0498,12.7078333333,15.5175333333,28.1402333333,11.9972
622.95,13.9006,39.8673333333,26.1354666667,31.2828545455,14.0411333333,12.7269666667,15.5488,28.1869333333,12.0117333333
623.28,13.9042,39.8550666667,26.1380666667,31.2945515152,13.9878,12.7654333333,15.5581333333,28.1953333333,12.0515
623.62,14.0058,39.9378,26.2211,31.3861575758,14.0938,12.8649,15.6671333333,28.2642666667,12.1571666667
623.95,14.0647666667,39.9280666667,26.1899,31.3809939394,14.1076666667,12.9245666667,15.7174666667,28.2826333333,12.202
624.28,13.9687,39.83,26.0625333333,31.2877454545,13.9858666667,12.8472,15.6356666667,28.1872666667,12.1068333333
624.62,13.9711333333,39.7919333333,26.0858666667,31.2900727273,13.9720666667,12.8432333334,15.6422666667,28.2159,12.0929333333
624.95,13.9315,39.6831333333,26.0543333333,31.1871030303,13.9238,12.7955666667,15.575,28.1504666667,12.0654
625.28,13.9097,39.6477333333,25.9797,31.1190848485,13.8742666667,12.7564666667,15.5347333333,28.1539,12.0331333333
625.61,13.836,39.5046666667,25.8969,30.982369697,13.7912,12.6519666667,15.4338,28.0269,11.9672333333
625.95,13.7902666667,39.5354666667,25.9030666667,30.9608363636,13.7540666667,12.6222,15.391,28.0240333334,11.9507
626.28,13.8638666666,39.6174666667,26.0085,31.0770363636,13.8161333334,12.7021333333,15.4462666667,28.1016,11.9979333333
626.61,13.7886,39.5327333333,25.9665,31.0152787879,13.7834666667,12.6475,15.3536,28.0523666667,11.9483333333
626.94,13.8283333333,39.5838,26.0075666667,31.0164181818,13.8274,12.6272666667,15.3541333333,28.0502666667,11.9598333333
627.28,13.7735666666,39.571,25.9345,30.9567454545,13.7724666667,12.5877666666,15.3086,28.029,11.9088
627.61,13.6859666666,39.5092666667,25.9063666667,30.8734242424,13.6936,12.4886666667,15.2096,27.9416,11.833
627.94,13.7545333333,39.5786,25.9770333333,30.9776060606,13.7765333333,12.557,15.2659333333,28.0096666667,11.9484333333
628.27,13.7457333333,39.5698666666,25.9907666667,30.964630303,13.7798666667,12.5568,15.2660666667,27.9762,11.9465
628.61,13.7566,39.6347333333,26.0188333333,31.032030303,13.7968,12.5838,15.2748666667,27.9965666667,11.9861666667
628.94,13.8011,39.7127333333,26.1243333333,31.0932848485,13.8581333333,12.6546,15.3162,28.0349333333,12.0494666667
629.27,13.8938666667,39.8304,26.2605,31.2200181818,13.9730666667,12.7635666667,15.4305333333,28.1534333333,12.1536666667
629.60,13.9845666666,39.8488666667,26.3157333333,31.3105575757,14.0470666667,12.8666,15.5429333333,28.2065666667,12.2338
629.94,14.0421333333,39.8296,26.304,31.3204848485,14.0768666667,12.8569333333,15.5616666667,28.2348666667,12.2704
630.27,14.0984333333,39.8596666666,26.354,31.3726727273,14.1127333333,12.9308,15.6468,28.2451,12.3454666667
630.60,14.0213666667,39.7984,26.2973,31.327430303,14.0560666667,12.9274666667,15.6041333333,28.2141666667,12.2852
630.93,14.0477333333,39.7746,26.3489333333,31.4213575757,14.0890666667,12.9559,15.6246,28.2462,12.3346
631.26,14.1471666667,39.8120666667,26.3883333333,31.5003575758,14.1716,13.0597666667,15.6854,28.3260666667,12.4213666667
631.60,14.1271666667,39.8243333333,26.3596333333,31.4375090909,14.132,13.0409333333,15.6724,28.3070333333,12.3598666667
631.93,14.1525,39.8728,26.3744666667,31.501260606,14.163,13.1109333333,15.732,28.3887666667,12.4287
632.26,14.1524333333,39.8023333333,26.3368666667,31.4563939394,14.1381333333,13.1025,15.7576666667,28.3873666667,12.4042333333
632.59,14.0921666667,39.7250666667,26.2719666667,31.3735575758,14.0795333333,13.0713666667,15.7176,28.3527333333,12.3515
632.92,14.0646333333,39.7357333333,26.2237,31.3565393939,14.0536666667,13.0671333333,15.6503333333,28.3747,12.3438
633.26,13.9769666667,39.6711333333,26.1156666667,31.2588060606,13.9886666667,12.9386333333,15.5325333334,28.2964,12.2792
633.59,13.8350666667,39.5911333333,26.0544666667,31.1386363636,13.8926,12.8843666667,15.4189333333,28.1940333333,12.1994333333
633.92,13.9051666667,39.654,26.1049666667,31.2040727273,13.952,12.9092333333,15.4473333333,28.2452,12.2475666667
634.25,13.9516333333,39.7048,26.1135666667,31.256430303,13.9874666667,12.9444,15.4747333333,28.2738333333,12.3136666667
634.58,14.0208666667,39.8312666667,26.2222666667,31.337,14.0583333333,13.0299,15.5780666667,28.3734,12.4014
634.91,13.9751333333,39.8272666666,26.2101333333,31.2970484848,14.0269333333,12.9949,15.5556,28.3502,12.3911666667
635.25,13.9005666667,39.7840666667,26.2060333333,31.2942363636,13.9725333333,12.9618,15.5033333333,28.3077666667,12.3468666667
635.58,13.9954666667,39.8813333333,26.2739666667,31.3396848485,14.0443333333,12.9972666667,15.5451333333,28.3548,12.398
635.91,14.0461333333,39.9573333333,26.3768666667,31.3941878788,14.0886,13.0231,15.5648666667,28.4144333333,12.4556666667
636.24,14.0414666667,39.9774666667,26.4038,31.4787393939,14.0926666667,12.9948,15.5743333333,28.4208333333,12.4365666667
636.57,13.9601,39.8984666667,26.3397333333,31.4192666667,14.0019333333,12.9161333333,15.5348666667,28.3485333333,12.3662333333
636.90,13.935,39.8713333333,26.3827333333,31.3862121212,13.9806666667,12.9218,15.5156666667,28.3438333333,12.3173
637.23,14.0331333333,39.9466666667,26.4371333333,31.4961515152,14.0408,12.9689333333,15.6156,28.4416666667,12.3759666667
637.56,13.9654,40.0051333333,26.3906333333,31.4829151515,13.9965333333,12.9427333333,15.556,28.4160333333,12.2973
637.90,13.9659666667,39.9210666667,26.3755333333,31.4361151515,13.9806,12.888,15.5410666667,28.3979333333,12.2276666667
638.23,13.9103,39.7688666667,26.2358,31.3251515152,13.9032,12.7845,15.4512,28.2799666667,12.0990666667
638.56,13.9388333333,39.8382,26.2457666667,31.3961030303,13.953,12.8426,15.4631333333,28.3287,12.1118666667
638.89,14.0402666667,39.9006,26.3451333333,31.4650909091,14.0519333333,12.8953,15.5213333333,28.4127,12.1891666667
639.22,13.9938,39.8296666667,26.2754,31.4151757576,13.9984666667,12.8565666667,15.4706666667,28.4007666667,12.2012666667
639.55,14.1502,40.0434666667,26.4291333333,31.6097090909,14.1409333333,13.0483333333,15.6643333333,28.5744333333,12.3452
639.88,14.2361,40.1595333333,26.5081333333,31.6767272727,14.2556,13.1669666667,15.759,28.6129666667,12.4415666667
640.21,14.3088,40.1948666667,26.5485,31.7137090909,14.3138,13.2462666667,15.7830666667,28.6423333333,12.5138666667
640.54,14.3928666666,40.3330666667,26.6062666667,31.8393030303,14.3697333333,13.3333666667,15.8166666667,28.7082666667,12.5990666667
640.87,14.4392333333,40.3901333333,26.6682,31.8902363636,14.4324666667,13.3962333333,15.8846,28.7547666666,12.6424666667
641.20,14.3629666667,40.1979333333,26.5816,31.7492545454,14.3142666667,13.3219333333,15.8242666667,28.6197,12.5937333333
641.53,14.3676666667,40.2738,26.5791,31.7835393939,14.3233333333,13.3772666667,15.8553333333,28.6553666667,12.6442666667
641.87,14.3697,40.3648666667,26.6654333333,31.8382181818,14.307,13.3950333333,15.8639333333,28.6969,12.6812666667
642.20,14.3109,40.2984,26.6399666667,31.8084303031,14.2606,13.3718666667,15.8676,28.6227,12.6480666667
642.53,14.3554333333,40.3952,26.6396,31.901830303,14.2834666666,13.4455,15.8954,28.6368666667,12.6684
642.86,14.3032666667,40.4286,26.6550333333,31.9685878788,14.2716,13.4431666667,15.8644,28.6374666667,12.5902
643.19,14.1434,40.2471333333,26.4784666667,31.7965030303,14.1015333333,13.3087,15.6716666667,28.4661,12.4103333333
643.52,14.0922666667,40.2298,26.3947,31.7121515152,14.028,13.2618,15.6338666667,28.4397333333,12.4040666667
643.85,14.1296333334,40.3734666667,26.4697,31.8395333333,14.093,13.35,15.7208,28.4471666667,12.4549333333
644.18,14.1778,40.3854666667,26.4913333333,31.8643090909,14.1173333333,13.3514333333,15.7961333333,28.4887666667,12.5022
644.51,14.1887333333,40.4594666667,26.4935333333,31.8482303031,14.1204,13.3249,15.7712666667,28.4803666667,12.5188666667
644.84,14.3197333333,40.6503333333,26.6391,32.0558363636,14.3138666667,13.4537333333,15.9128,28.6664666666,12.6614333333
645.17,14.2370333333,40.5554666667,26.6122333333,32.0077212121,14.2062666667,13.3453666667,15.7938666667,28.5878,12.5608666667
645.50,14.1638666667,40.5514666667,26.4762666667,31.9095636364,14.1744666666,13.308,15.7267333333,28.5509,12.5048666667
645.83,14.2217,40.5533333333,26.5020666667,31.9003818182,14.1906666667,13.2713,15.7276,28.5731333333,12.5596666667
646.16,14.2182333333,40.5083333333,26.5121,31.8808424242,14.2111333333,13.2699666667,15.7787333333,28.6153666667,12.5698333333
646.49,14.1858666667,40.3844,26.4184,31.7310606061,14.1398666667,13.1774666667,15.7406,28.4566666667,12.5084
646.82,14.295,40.536,26.5715,31.8498969697,14.2538666666,13.2217,15.839,28.5903333333,12.5559666667
647.15,14.2801666667,40.4751333333,26.5848666667,31.8814,14.2651333333,13.1663333334,15.7886666667,28.6447666667,12.498
647.48,14.4184666667,40.5922666667,26.7268666667,31.9599575758,14.4076,13.2327,15.9426,28.8326333333,12.6276666667
647.81,14.4309,40.6644666667,26.7647333333,31.996569697,14.4526666667,13.3129333334,15.9514666667,28.8598333333,12.623
648.14,14.4854333333,40.6805333333,26.8693666667,32.030569697,14.4982,13.3506333333,15.9642,28.8813666667,12.6477
648.47,14.4497333333,40.5918,26.8549,31.9910969697,14.3944,13.2687666667,15.9018,28.8226,12.6141333333
648.80,14.5734666667,40.7077333333,26.9757,32.0790484849,14.5332666667,13.3470333333,15.999,28.9214666667,12.7481
649.13,14.6177333333,40.578,26.9791666667,32.0417272727,14.5327333333,13.3322,15.9648,28.8795333333,12.7332333333
649.46,14.6872,40.6423333333,27.1154,32.1720545455,14.6092,13.4482333333,16.0635333333,28.9889,12.8343333333
649.79,14.7488,40.6585333333,27.1670666667,32.1601333333,14.6445333333,13.4997333333,16.0889333333,29.0106333333,12.8721333333
650.11,14.7488666667,40.7432,27.2791333333,32.2905939394,14.6418666667,13.4921,16.0771333333,29.1581,12.8763666667
650.44,14.5914,40.5533333333,27.1095333333,32.1450909091,14.5188666667,13.3460666667,15.9223333333,28.9739666667,12.7789333333
650.77,14.6687,40.6061333333,27.2084,32.1614545455,14.5815333333,13.4382666667,16.0006666667,28.9942,12.8984
651.10,14.6436666667,40.5712666667,27.2129666667,32.1186848485,14.5426,13.3790666667,15.9183333333,28.9323333334,12.8591333333
651.43,14.6209333333,40.5271333333,27.2249666667,32.1387878788,14.494,13.3208666667,15.8780666666,28.9187666667,12.8489333333
651.76,14.6275333333,40.5202666667,27.2045,32.1919151515,14.4962666667,13.3975666667,15.9866,28.9568,12.9131
652.09,14.6100666667,40.4841333333,27.1593333333,32.1495878788,14.5217333333,13.3983,15.9592666667,28.9457,12.9045666667
652.42,14.604,40.5951333333,27.2301333333,32.2087090909,14.5263333333,13.4628666667,15.9987333333,29.0065666667,12.9347333333
652.75,14.6744666666,40.7878,27.3555,32.397630303,14.5796,13.5396,16.1225333333,29.1018666667,13.0185
653.08,14.6882333333,40.8803333333,27.3591666667,32.4011878788,14.5840666667,13.5438333333,16.1356666667,29.1269,12.9797333333
653.41,14.6338333333,40.8576,27.3072333333,32.3598666667,14.5996666667,13.5483666667,16.1097333333,29.0768666667,13.0178333333
653.74,14.6796333333,40.8052,27.2786333333,32.2974424242,14.6814666667,13.6232666667,16.139,29.0444666667,13.1320666667
654.06,14.7125666667,40.8173333333,27.2935333333,32.3030606061,14.7347333333,13.7321,16.2138,29.0898333333,13.2234333333
654.39,14.6726666667,40.8379333333,27.2064,32.3109090909,14.6862666667,13.6881333333,16.1722,29.1047666667,13.1716
654.72,14.5901666667,40.7237333333,27.0955333333,32.2733454545,14.5878,13.682,16.1084666667,29.0413,13.0406333333
655.05,14.5833666667,40.6765333333,27.0656666667,32.1758121212,14.5818,13.659,16.1270666667,29.0115,13.0250333333
655.38,14.5269,40.5575333333,26.9987666667,32.0484363636,14.559,13.5856666667,15.9787333333,28.9509666667,12.9791
655.71,14.6468333333,40.6839333333,27.1518333333,32.2112181818,14.7068,13.7322,16.1390666666,29.0795333333,13.0809333333
656.04,14.6577666667,40.7094,27.1579666667,32.2137212121,14.7461333333,13.767,16.155,29.1044666667,13.0487333333
656.37,14.6135333333,40.6657333333,27.1503666667,32.1738666667,14.7496666667,13.7626,16.0994,29.1244666667,13.0508666667
656.69,14.5859666667,40.6710666667,27.1618,32.1775757576,14.7558,13.8061333333,16.0644666667,29.1753666667,13.0448333333
657.02,14.5644333333,40.7196,27.2126333333,32.2214424242,14.7252666667,13.7796333333,16.0772666667,29.2653333333,13.0309333333
657.35,14.5913666667,40.8208,27.2726333333,32.2438727273,14.7258,13.7995333333,16.1070666666,29.3156333333,13.0565
657.68,14.6852333333,40.9585333333,27.3813666667,32.3719636364,14.8004,13.8778333333,16.2118,29.4426,13.1447333333
658.01,14.6811,40.9130666667,27.4051666667,32.3219878788,14.7723333333,13.8558333333,16.2088,29.3958333333,13.1346333333
658.34,14.7061666667,40.9173333333,27.4769,32.3504606061,14.7985333333,13.8970666667,16.2142666667,29.4526666667,13.2040666667
658.66,14.8010333333,40.9949333333,27.5518,32.432539394,14.9162666667,14.0309,16.2952666667,29.5768666667,13.3419
658.99,14.8111666667,41.0404666667,27.5771,32.4730121212,14.8838,14.0289,16.3172,29.6210333333,13.3479
659.32,14.7526333333,41.045,27.5390333333,32.4020424242,14.8204666667,13.9765666667,16.2674,29.5878666667,13.3502333333
659.65,14.8216333333,41.0542666667,27.556,32.4228545455,14.897,14.0359333333,16.3533333333,29.61,13.5152666667
659.98,14.8680666667,41.0794,27.6187333333,32.4576060606,14.9341333333,14.0952666667,16.395,29.6545666667,13.5621666667
660.31,14.8698,41.0247333333,27.5931,32.4658060606,14.9168666667,14.0470666667,16.4218666667,29.6185,13.5681333333
660.63,14.8552333333,40.9909333333,27.5618,32.4314727273,14.8666666667,14.0085666667,16.3929333333,29.5535,13.5222
660.96,14.8092333333,40.9292,27.4810333333,32.3959818182,14.8249333334,13.9825,16.3723333333,29.4559666667,13.4728
661.29,14.7709333333,40.7684666666,27.4059,32.2933030303,14.8142666667,13.9502666666,16.3108666667,29.3546,13.4044666667
661.62,14.7377666667,40.6721333333,27.3621333333,32.3209575758,14.7957333333,13.9911666667,16.3043333333,29.3473666667,13.3943333333
661.94,14.8042666667,40.7232,27.3857333333,32.3824969697,14.9156666666,14.0281666667,16.4005333333,29.3709666667,13.481
662.27,14.8022666667,40.7042666667,27.3660333333,32.4030787879,14.9289333333,14.0492333333,16.4044666667,29.2996,13.4708666667
662.60,14.8040333333,40.7032666667,27.3441666667,32.3622363636,14.9814666667,14.0723333333,16.4288,29.2322333333,13.4996
662.93,14.8654666667,40.7630666667,27.3711666667,32.3849636364,15.0246666667,14.1461333333,16.4666,29.3189333333,13.4941
663.26,14.7194,40.5605333333,27.2470333333,32.2716484848,14.8370666667,14.0523,16.3193333334,29.1983666667,13.2784666667
663.58,14.7250666666,40.5548,27.2163666667,32.1872484848,14.8157333333,14.0059333333,16.3565333333,29.1399666667,13.2732666667
663.91,14.6460333333,40.4667333333,27.0908,32.0673878788,14.7602,13.9667333333,16.2831333333,29.0162666667,13.2280666667
664.24,14.7462,40.4967333333,27.1533333333,32.1707272727,14.8209333333,14.0853,16.3873333334,29.1,13.376
664.57,14.7192333333,40.5210666667,27.2032666667,32.1593454545,14.7782,14.079,16.3885333333,29.1393333333,13.3512666667
664.89,14.8553666667,40.7881333333,27.3924666667,32.4022848485,14.8824,14.1719666667,16.5434666667,29.3840666667,13.5384333333
665.22,14.9642,40.9642666667,27.5578333333,32.4938363636,15.0098,14.2785,16.6092,29.4719333333,13.6559
665.55,14.8523,40.9335333333,27.4344,32.3549878788,14.8466,14.2376666667,16.5019333333,29.375,13.5532666667
665.87,14.7052333333,40.8650666667,27.3012333333,32.2468060606,14.7026,14.0881333333,16.4288,29.3262333334,13.4313333333
666.20,14.6953666666,40.8964666667,27.3437666667,32.2738969697,14.6699333333,14.1228333333,16.4094,29.3773,13.4193333333
666.53,14.6666,40.7568,27.3209333333,32.2749575757,14.6965333333,14.0660666667,16.3661333333,29.296,13.4306333333
666.86,14.7705666667,40.8880666667,27.4221333333,32.4108121212,14.8492666667,14.1612666667,16.5018,29.4023333333,13.5839
667.18,14.7267,40.8266666667,27.3527333333,32.4112606061,14.8467333333,14.1809333334,16.4615333333,29.2922333333,13.546
667.51,14.8257,40.8876,27.449,32.5119151515,14.9402666667,14.3920333333,16.5164666667,29.3919666667,13.6680666667
667.84,14.7873333333,40.881,27.4335666667,32.4438545455,14.9717333333,14.4096666667,16.4658666667,29.3713333333,13.6207666667
668.16,14.8993,41.0001333333,27.5662,32.5554969697,15.1508666667,14.5606666667,16.6191333333,29.4909666667,13.8035666667
668.49,14.7565,40.813,27.4276666667,32.3599757576,15.0378,14.4964,16.4788666667,29.3304666667,13.6903
668.82,14.8308,40.8994,27.4549666667,32.4016,15.0632666667,14.5437333333,16.5545333333,29.3950333333,13.7319666667
669.14,14.7821333333,40.8141333333,27.49,32.3816606061,15.0166,14.4509666667,16.5371333333,29.3966666667,13.7060666667
669.47,14.9048666666,40.8576,27.6609666667,32.4787939394,15.113,14.5705666667,16.5914666667,29.4784,13.8283
669.80,15.0270666667,40.8854,27.731,32.5933757576,15.2372666667,14.6636666667,16.7127333333,29.5812333333,13.9354666667
670.13,15.0291,40.9202,27.7293333333,32.5878606061,15.2043333333,14.7004333333,16.7538666667,29.5833333333,13.9476
670.45,15.1232666667,41.0022666667,27.7928333333,32.6500363636,15.2576,14.7666333333,16.8232666667,29.5931,14.0158
