wavelength,Back_OryFunf,Belly_OryFunf,Breast_OryFunf,Crissum_OryFunf,Crown_OryFunf,DorTail_OryFunf,Patch10_OryFunf,Rump_OryFunf,Throat_OryFunf,WingTip_OryFunf
607.58,10.2925,22.37625,15.8690666667,17.2486333333,10.8086,8.85526666667,11.3279333333,10.8602888889,15.5903285714,11.4493666667
607.92,10.3437666667,22.45475,15.9175666667,17.2747333333,10.8288,8.92163333333,11.3856666667,10.9379777778,15.6744095238,11.5058
608.25,10.2934333333,22.4385833333,15.8886,17.2285333333,10.7956666667,8.88769999999,11.3525333333,10.9306666667,15.6619142857,11.5026666667
608.59,10.2367,22.37925,15.8215666667,17.1464333333,10.7364666667,8.81180000001,11.2819333333,10.8877333333,15.6011523809,11.4843
608.92,10.1915333333,22.34625,15.7811333333,17.0412333333,10.6960666667,8.77483333333,11.2482666667,10.8570222222,15.5898428571,11.4601333333
609.26,10.2270333333,22.3614166667,15.8029333333,17.0727666667,10.7438666667,8.85203333333,11.2945333333,10.9076,15.6412190476,11.5295666667
609.59,10.2193333333,22.3356666667,15.7342333333,17.0571333333,10.7032,8.84413333334,11.2720666667,10.8904222222,15.6177904762,11.5123333333
609.93,10.1824333333,22.2615,15.6772333333,16.9827,10.6591333333,8.79893333334,11.2195333333,10.8586,15.5825904762,11.5115666667
610.26,10.1393666667,22.2346666666,15.5829333333,16.9448666667,10.6152666667,8.77603333333,11.1733333333,10.8468,15.5541666667,11.5083
610.60,10.167,22.1975,15.5470666667,16.9456666667,10.6568666667,8.80746666667,11.1952,10.8465777778,15.5508904762,11.5316
610.93,10.1518666667,22.1820833334,15.5251,16.9192666667,10.6310666667,8.79050000001,11.1902,10.8552666667,15.5581285714,11.5241666667
611.27,10.1671333333,22.1935833333,15.5406,16.8716333333,10.6696666667,8.81920000001,11.1978,10.8599555556,15.5677,11.5499333333
611.60,10.1189,22.1661666667,15.4858666667,16.8198333333,10.6541333333,8.77663333333,11.1551333333,10.8175111111,15.5365190476,11.5057
611.93,10.2238666667,22.2124166667,15.5613,16.9394333333,10.7448,8.86489999999,11.2118,10.9055333333,15.5983857143,11.5713
612.27,10.3176333333,22.2965,15.6343,17.0607666667,10.8214666666,8.94926666667,11.2809333333,10.9784888889,15.7044095238,11.6443666667
612.60,10.3118333333,22.30525,15.6231,17.1169,10.8239333334,8.97306666667,11.2676666667,10.9821111111,15.6873857143,11.5935
612.94,10.3589,22.3944166667,15.6604666667,17.1688333333,10.8893333333,8.9932,11.326,11.0352444444,15.7298714286,11.6277666667
613.27,10.3953666667,22.46425,15.7536333333,17.2686333333,10.9642,9.02149999999,11.3748,11.0744222222,15.7757095238,11.662
613.61,10.3951,22.4875833333,15.8001,17.3309333333,10.9564,9.0159,11.3932,11.0942222222,15.8420047619,11.6327
613.94,10.4104,22.556,15.8870333333,17.381,10.977,8.95453333334,11.4015333333,11.0730222222,15.8697714286,11.6146
614.28,10.4065,22.6545,15.9544,17.4537333333,10.9673333333,8.92590000001,11.4082666667,11.0551333333,15.9791571429,11.6329666667
614.61,10.4893666667,22.753,16.0623666667,17.5324333333,11.0653333333,8.96973333333,11.4478,11.1235777778,16.0611857143,11.7018333333
614.94,10.4358666667,22.7859166667,16.0502666667,17.5489666667,11.0285333333,8.94660000001,11.4278666667,11.0864,16.0624380952,11.6731
615.28,10.421,22.8323333333,16.0659666667,17.5397666667,10.9977333333,8.8828,11.4211333333,11.0757555555,16.0711142857,11.6838333333
615.61,10.3624333334,22.8620833334,16.0449333333,17.4768666667,10.9513333333,8.79753333333,11.3954666667,11.0091333333,16.0404190476,11.6124333333
615.95,10.3528333333,22.9505,16.113,17.5126,10.9161333333,8.76650000001,11.3876,11.0054888889,16.0434904762,11.6139333333
616.28,10.3313,23.0246666667,16.1353,17.5435,10.9005333333,8.73436666666,11.4162666667,11.0487333333,16.0868666667,11.6279
616.61,10.2941333333,23.0589166666,16.1577,17.5633,10.8447333333,8.69506666667,11.3932,11.0122666667,16.071247619,11.6179
616.95,10.3454333333,23.1444166667,16.1971666667,17.6414,10.8664666667,8.73239999999,11.4227333333,11.0392,16.1020857143,11.6556333333
617.28,10.3952,23.2426666666,16.1721,17.6394666667,10.8992,8.75176666667,11.4228,11.0605555555,16.0953047619,11.6575333333
617.62,10.3769,23.1703333333,16.1238,17.6144666667,10.8481333333,8.76616666666,11.4054,11.0112666667,16.0571285714,11.6191
617.95,10.47,23.2773333334,16.2435333333,17.7101333333,10.9600666666,8.85763333334,11.4934666667,11.1355111111,16.1677952381,11.6965
618.28,10.3620666667,23.2149166667,16.1464,17.6362,10.8568,8.78436666667,11.4184,11.0462,16.0460428571,11.6272666667
618.62,10.3358,23.233,16.1703666667,17.6783333333,10.8272666667,8.71899999999,11.4214666667,11.0365333333,16.0304380952,11.5943333333
618.95,10.3334666667,23.162,16.1636666667,17.7109333333,10.809,8.6972,11.3856666667,11.0109333333,15.9901666667,11.5322666667
619.28,10.3719,23.1814166667,16.2314333333,17.7633333333,10.8523333333,8.7529,11.4182666667,11.0664444444,15.9821714286,11.5437666667
619.62,10.3278666667,23.1503333333,16.1859333333,17.7313,10.8314666667,8.74536666667,11.3854,11.0360444445,15.9391523809,11.4858333333
619.95,10.4086333334,23.2475,16.2555666667,17.7934,10.9276666667,8.82389999999,11.4449333333,11.0561555556,16.0068238095,11.5927666667
620.28,10.3427666667,23.1985833333,16.1732333333,17.7288666667,10.8588,8.76386666667,11.3672666667,10.9598,15.9669857143,11.4903666667
620.62,10.2807,23.1755,16.1326,17.6600333333,10.8347333333,8.71536666667,11.3299333333,10.9366,15.9192714286,11.4108
620.95,10.3009666667,23.1988333333,16.1611333333,17.7131333333,10.854,8.7491,11.3446,10.9226444444,15.9388285714,11.4489333333
621.28,10.3005666667,23.2731666667,16.2169666667,17.7270666667,10.8498,8.7292,11.3708666667,10.9566,15.9642333333,11.4724666667
621.62,10.2063333333,23.2251666667,16.1764333333,17.6526333333,10.7683333333,8.63226666666,11.3204666667,10.8691111111,15.8577857143,11.3961333333
621.95,10.2491666666,23.3759166667,16.2829666667,17.7377666667,10.8374,8.66186666667,11.386,10.9115333333,15.9834952381,11.4251666667
622.28,10.2094333333,23.3423333333,16.2197,17.6219,10.8414,8.653,11.2974,10.8344888889,15.9295857143,11.3718333333
622.62,10.1398,23.4145,16.2149,17.6344333333,10.8018666666,8.63033333333,11.2536,10.7678888889,15.9082571429,11.3322333333
622.95,10.0835,23.3748333333,16.1593333333,17.6073666667,10.718,8.53403333333,11.1919333333,10.6900222222,15.8811904762,11.2950666667
623.28,10.0881333333,23.4329166667,16.2082333333,17.6105,10.7736,8.53076666667,11.2041333333,10.6652666667,15.9261142857,11.3223666667
623.62,10.1003666667,23.4385,16.2473666667,17.6579666667,10.7633333333,8.54039999999,11.195,10.6714666667,15.8933714286,11.2650666667
623.95,10.1796,23.5884166667,16.3399666667,17.7681666667,10.857,8.60309999999,11.2954666667,10.7468888889,15.9936619047,11.3270666667
624.28,10.1687333333,23.5459166667,16.3441333333,17.7981333333,10.8489333333,8.61870000001,11.2800666667,10.7202666666,15.9771904762,11.3805
624.62,10.2609,23.6434166667,16.4488333333,17.8692,10.9352666667,8.67123333333,11.3914666667,10.8308666667,16.0833714286,11.4663333333
624.95,10.2557666667,23.691,16.5176333333,17.9423333333,10.9585333333,8.66556666667,11.4143333333,10.8222666667,16.0890714286,11.4779666667
625.28,10.2768333333,23.78125,16.5408666667,18.0145333333,11.0008666667,8.68463333333,11.4280666667,10.8536222222,16.1517809524,11.5306666667
625.61,10.3517666667,23.7491666667,16.5145666667,18.0837,11.0507333333,8.705,11.4496,10.8909111111,16.1721952381,11.5749
625.95,10.4805333333,23.8818333334,16.6223,18.2593666667,11.1082666667,8.77836666667,11.576,11.0321777778,16.3062571429,11.7118
626.28,10.5814333333,23.9743333333,16.6619666667,18.3488666667,11.2224,8.85456666667,11.6832666667,11.1384888889,16.4447809524,11.8317
626.61,10.6827666667,24.0829166667,16.7637,18.4526666667,11.3275333333,8.93079999999,11.7584666667,11.2409333333,16.5573666667,11.9213
626.94,10.8091333333,24.2274166667,16.8940333333,18.58,11.4290666667,9.03069999999,11.8800666667,11.3744444444,16.6926714286,12.0179
627.28,10.8062666667,24.22425,16.8784666667,18.5785666667,11.4070666667,9.00060000001,11.8850666667,11.3771111111,16.7106238095,12.0032
627.61,10.7944666667,24.161,16.8442333333,18.5387333333,11.379,8.9764,11.8639333333,11.3765777778,16.6678,11.9903666667
627.94,10.8444666667,24.2460833333,16.8570666667,18.5436,11.4088666667,8.98926666666,11.908,11.4408,16.7780238095,12.0099
628.27,10.7666333333,24.2198333333,16.8214333333,18.5405,11.3576,8.94373333334,11.8547333333,11.3913555556,16.7255142857,11.9462333333
628.61,10.8231333333,24.2788333334,16.836,18.5787333333,11.4151333333,9.00500000001,11.8728666667,11.4499333333,16.796747619,11.9839666667
628.94,10.8082666667,24.19675,16.7466333333,18.5357,11.3722666667,9.00603333334,11.8524666667,11.4344666667,16.7207619048,11.9496666667
629.27,10.6779333333,24.1183333333,16.6828,18.4669333333,11.2358666667,8.94226666667,11.7532,11.3374222222,16.6238,11.8585
629.60,10.6417333333,24.1245833333,16.6884666667,18.4887333333,11.2421333333,8.95596666667,11.7306,11.3083333334,16.5991476191,11.8074666667
629.94,10.6293333333,24.1928333333,16.7425,18.4695333333,11.2430666667,8.96466666667,11.7267333333,11.3519777778,16.5679095238,11.7802
630.27,10.598,24.2285,16.7078666667,18.4987333333,11.2658666667,8.99306666666,11.7571333334,11.3346666667,16.6200476191,11.7871
630.60,10.6788666667,24.2919166667,16.7322,18.5583666667,11.3305333333,9.07843333333,11.8424666667,11.3875777778,16.658252381,11.8376666667
630.93,10.7495666667,24.3685,16.8232333333,18.6690333333,11.4671333333,9.15663333334,11.9048,11.4435333333,16.7673857143,11.9482666667
631.26,10.8053333333,24.48125,16.8732333333,18.8105333333,11.5274666667,9.20599999999,11.9285333333,11.4944,16.8295238095,12.0496666667
631.60,10.8520333333,24.57575,16.9295333333,18.8912333333,11.5710666667,9.19896666667,11.9468,11.5103555555,16.8432952381,12.0605333333
631.93,10.8667,24.6349166667,16.9964,18.9259,11.5592,9.18549999999,11.9282,11.5232666667,16.8635380952,12.0591
632.26,10.9723,24.72275,17.1208666667,19.0359333333,11.6512,9.27823333334,12.0502666667,11.5959555556,16.9341428571,12.1477666667
632.59,11.1390666667,24.93225,17.3622333333,19.2133666667,11.8564,9.474,12.2287333333,11.7477555555,17.147452381,12.3073333333
632.92,11.2731,25.0729166666,17.4937333333,19.2951333333,11.9862,9.5492,12.3728,11.8605777778,17.3136952381,12.4182
633.26,11.2659333333,25.067,17.4734333333,19.2553333333,11.9522666667,9.49900000001,12.3509333333,11.8411555556,17.2974380952,12.4086333333
633.59,11.3789,25.1094166666,17.5902,19.3708333333,12.0305333333,9.55903333335,12.4375333333,11.8865333333,17.4346285714,12.5204666667
633.92,11.469,25.19075,17.6491333333,19.3633333333,12.0552,9.57933333333,12.4638666666,11.9232888889,17.4643047619,12.5576
634.25,11.3155,25.10725,17.5454333333,19.2657666667,11.9165333334,9.44096666667,12.3037333333,11.8016444444,17.3371238095,12.4579
634.58,11.3119333333,25.2036666667,17.6017,19.2648666667,11.8682,9.46296666667,12.3160666667,11.8147333333,17.3489285714,12.4920666667
634.91,11.3217,25.2313333333,17.6913666667,19.2517333333,11.9225333333,9.49100000001,12.3662666667,11.8710222222,17.3898666666,12.5071666667
635.25,11.4155333333,25.32675,17.8070333333,19.4365,12.0512,9.62200000001,12.4803333333,12.0012,17.5562952381,12.6580333333
635.58,11.3802333333,25.3063333334,17.7215666667,19.3907333333,12.0699333333,9.61736666665,12.4872666667,11.9628222222,17.5563952381,12.6444666667
635.91,11.3878666667,25.36625,17.6904666667,19.3834,12.114,9.64246666667,12.4756666667,12.0197111111,17.5946142857,12.6716333333
636.24,11.3510666667,25.31075,17.6227,19.3652,12.0495333333,9.60766666667,12.4143333333,12.0182666667,17.5310428571,12.6250333333
636.57,11.3396,25.3656666667,17.5734,19.4333333333,12.0674,9.65209999999,12.4460666667,12.0264,17.5311761905,12.6024
636.90,11.4343333333,25.4838333333,17.7308333333,19.5179333333,12.1670666667,9.81290000001,12.5613333333,12.1424222222,17.649247619,12.6887333333
637.23,11.4087333333,25.52,17.6813333333,19.5205666667,12.1687333333,9.83266666665,12.5465333333,12.1199111111,17.6024761905,12.6872666667
637.56,11.293,25.5309166667,17.647,19.4922666667,12.1089333333,9.81933333332,12.5114666667,12.1118666667,17.5649238095,12.6743333333
637.90,11.3572333333,25.5945,17.6915,19.5765333333,12.1925333333,9.89473333334,12.5887333333,12.1819555556,17.7003857143,12.7586333333
638.23,11.2900666667,25.4694166667,17.562,19.4873666667,12.1758666667,9.80996666665,12.5302,12.1121777778,17.6587809524,12.6419
638.56,11.2912333334,25.4926666667,17.5221,19.5299333333,12.1577333333,9.83129999999,12.5248,12.1150666667,17.6593428571,12.6272333333
638.89,11.0761333333,25.3701666667,17.339,19.2681666667,11.9144666667,9.65380000001,12.3459333333,11.8570444444,17.4395809524,12.4039333333
639.22,11.1124333333,25.41025,17.3629333333,19.3072,11.8254,9.66089999999,12.3012666666,11.8988,17.4630285714,12.4578
639.55,11.0796,25.3945,17.3477666667,19.301,11.7620666667,9.61,12.2512,11.7922,17.4382333333,12.4263333333
639.88,10.9494666667,25.38775,17.2461666667,19.2123666667,11.6686,9.46980000001,12.1274666667,11.6608222222,17.3739666667,12.2795
640.21,10.9439333333,25.4141666667,17.3411666667,19.1706666667,11.6787333333,9.38326666667,12.0686,11.6550222222,17.341647619,12.3019
640.54,10.8866333333,25.3470833333,17.2585,19.1904,11.6356666667,9.24773333333,11.9807333333,11.5822888889,17.3124238095,12.2374333333
640.87,10.7666,25.2629166667,17.2018,19.1051333333,11.4948,9.14909999999,11.8046666667,11.4969333333,17.1982571429,12.1290333333
641.20,10.7595333333,25.24,17.2115,19.1551333333,11.4500666667,9.10326666667,11.7651333333,11.4838,17.1683380953,12.0803666667
641.53,10.8519,25.3681666667,17.3283666667,19.2311333333,11.5497333333,9.20203333333,11.8514,11.5916444444,17.2136047619,12.1005666667
641.87,10.9987,25.5880833333,17.5050333333,19.3973666667,11.7259333334,9.38879999999,11.9844666667,11.7461333333,17.3519190476,12.2944333333
642.20,11.0195333333,25.6039166667,17.6385666667,19.4041,11.7855333333,9.40039999999,12.016,11.7987777778,17.3874142857,12.3160333333
642.53,11.0670666667,25.65375,17.7279,19.4840666667,11.8185333333,9.39950000001,11.9988,11.8520222222,17.3822238095,12.3306333333
642.86,11.1514333333,25.7643333333,17.8679333333,19.6662666667,11.9812,9.46436666667,12.0874,11.8965333333,17.4886190476,12.3719
643.19,11.0944,25.78425,17.8648,19.6766333333,11.949,9.44906666667,12.0752666667,11.8781777778,17.4073428571,12.2546
643.52,11.1758333333,25.7845833333,17.9806,19.7128333333,11.9842,9.48363333333,12.1119333333,11.8956,17.4724380952,12.3497333333
643.85,11.2372666667,25.819,18.0059333333,19.7296666667,11.9994666667,9.56576666668,12.0878666667,11.8886888889,17.5198238095,12.3462333333
644.18,11.2762666667,25.8855,18.0378,19.7031,12.0162666667,9.59679999999,12.1296,11.9305333333,17.545647619,12.3897333333
644.51,11.3648,25.96275,18.1047666667,19.8047666667,12.1259333334,9.61983333333,12.2867333333,11.9625777778,17.6350857143,12.3750666667
644.84,11.4258666667,26.0395833333,18.1491666667,19.8605333333,12.2164,9.69226666666,12.3404,12.0327777778,17.7089285714,12.4814333333
645.17,11.2331666667,25.8470833333,18.0254,19.7506666667,12.0637333334,9.47696666668,12.1741333333,11.8855333333,17.5839,12.367
645.50,11.2388666667,25.8373333333,18.0107333333,19.7553666667,12.0392666667,9.43183333333,12.1358666667,11.8654222222,17.543952381,12.2822333333
645.83,11.1987666667,25.80575,17.8767666667,19.7370666667,11.9536666667,9.39876666668,12.0851333333,11.8228666667,17.5240190476,12.244
646.16,11.3016,25.95725,17.9705,19.8474333333,12.0930666667,9.52640000001,12.2388,11.9426222222,17.6921952381,12.3512666667
646.49,11.2997666667,25.9395,17.9327333333,19.7683,12.1282666667,9.53403333333,12.2831333333,11.9762888889,17.7043190476,12.3838
646.82,11.2910333333,25.8596666667,17.9111,19.7818,12.0899333333,9.49696666666,12.2521333333,12.0249555556,17.7449380952,12.3811
647.15,11.3967666667,26.0524166667,18.0186,19.9344666667,12.1859333333,9.5659,12.3992666667,12.2035555555,17.8406857143,12.49
647.48,11.3505666667,26.1355833333,18.0192333333,19.9302666667,12.1730666667,9.52163333333,12.4452666667,12.2535333333,17.8551428571,12.4811
647.81,11.2774666667,26.1574166667,17.9321666667,19.9156333333,12.0930666667,9.49860000001,12.3768,12.2129111111,17.8446095238,12.3877
648.14,11.2766666667,26.1841666667,17.9327333333,19.8601,12.0635333333,9.55150000001,12.3336,12.2401777778,17.8783095238,12.3974333333
648.47,11.2538333333,26.12325,17.9273666667,19.8752666667,12.0160666667,9.52676666666,12.2564,12.1652,17.8590095238,12.3050333333
648.80,11.3313666667,26.3095833333,17.9977666667,19.9535,11.9897333333,9.58593333333,12.3411333333,12.2197111111,17.9274809524,12.3492
649.13,11.2085666667,26.2679166666,17.9148,19.9127666667,11.8521333333,9.44676666665,12.2359333333,12.094,17.8616476191,12.2787333333
649.46,11.2618,26.4438333333,18.0443,19.9306333333,11.9551333333,9.48603333333,12.3052,12.1109555556,17.9596571429,12.3659
649.79,11.2555333333,26.4168333333,18.0690666667,19.9383666667,11.9484666667,9.48263333335,12.2888666667,12.1262,17.9482714286,12.3715
650.11,11.2195333333,26.46125,18.0669,19.9757333333,11.8874666667,9.41920000001,12.2551333333,12.1068666667,17.9248619048,12.3273
650.44,11.2516333333,26.58675,18.1391666667,20.0077333333,11.9336,9.43606666667,12.3163333333,12.1278888889,17.9414809524,12.3943
650.77,11.2068666667,26.5238333333,18.1003333333,19.9405333333,11.8695333333,9.3757,12.2377333333,12.0784888889,17.8757285714,12.323
651.10,11.1914666667,26.4635,18.0884,19.9408666667,11.8064,9.31916666667,12.1886,12.0476222222,17.8203285714,12.3034666667
651.43,11.1895333333,26.5045833333,18.1349,19.9598333333,11.8472666667,9.30073333333,12.194,12.0133555556,17.7578333333,12.3397
651.76,11.274,26.6261666667,18.2625666667,20.1177,11.9774,9.37646666666,12.326,12.1211777778,17.8291857143,12.4547
652.09,11.1703333333,26.622,18.2195333333,20.0657,11.8897333333,9.22863333333,12.3007333333,12.0572,17.7522047619,12.3689333333
652.42,11.1363333333,26.5426666667,18.1321666667,20.0814333333,11.904,9.19243333333,12.2096,11.9747333333,17.7078190476,12.3006
652.75,11.0837333333,26.5229166667,18.1280666667,20.0198,11.8295333333,9.17189999999,12.1687333333,11.9725555555,17.6413095238,12.255
653.08,11.0087666667,26.5558333334,18.1660333333,20.0124333333,11.7435333333,9.13270000001,12.1188666667,11.9592444444,17.5905,12.1767
653.41,11.0316333333,26.6095,18.1641666667,20.0497333333,11.7251333333,9.10256666667,12.1352666667,11.9457333333,17.616352381,12.1940333333
653.74,11.1470666667,26.804,18.4252333333,20.2252333333,11.8579333333,9.28146666667,12.2668666667,12.0528666667,17.6991857143,12.3167333333
