wavelength,Back_SalRufm,Belly_SalRufm,Breast_SalRufm,Crissum_SalRufm,Crown_SalRufm,DorTail_SalRufm,Patch10_SalRufm,Rump_SalRufm,Throat_SalRufm,WingTip_SalRufm
757.56,12.1456666666,42.3023333333,14.88675,36.4061666667,18.1573333333,14.7436666667,46.0755,35.7858333333,26.2019166666,17.3846666666
757.87,11.9335,41.9516666666,14.4605833333,36.0911666666,17.7271666667,14.4178333333,45.4543333334,35.2049444444,25.9150833334,17.0728333333
758.18,12.1063333333,42.133,14.6408333334,36.0888333333,17.8173333333,14.341,45.4035,35.2300833334,25.9874166666,17.0361666667
758.50,12.3686666667,42.2733333333,14.892,36.0736666667,17.8558333333,14.7048333333,45.2555,35.01575,26.2015,17.1255
758.81,12.402,42.2125,14.88125,36.1201666667,17.8068333333,14.5738333334,45.3976666666,35.1793055556,26.2605833333,17.0288333333
759.13,12.2723333333,42.0443333333,14.85,35.8811666667,17.698,14.6105,45.0421666667,34.8660555555,26.295,16.9483333333
759.44,12.2166666666,41.7586666667,14.9964166666,35.5583333333,17.4085,14.6555,44.7548333333,34.6602222222,26.2695833333,16.8446666667
759.75,12.3295,41.5311666667,15.019,35.4285,17.4963333333,14.383,44.674,34.5476388889,26.35625,16.9315
760.07,12.4356666667,41.1736666666,15.088,35.3345,17.2125,14.1256666666,44.6713333333,34.7533611111,26.3026666666,17.148
760.38,12.3375,41.1443333333,15.1345833334,35.0913333334,17.2005,14.0203333333,44.342,34.5763888889,26.1346666666,16.9451666667
760.69,12.1625,41.1925,15.2133333334,35.1315,17.2641666666,13.9608333333,44.4615,34.7292777777,25.9995,16.9825
761.01,12.6765,41.4026666666,15.7189166666,35.4396666666,17.8615,14.4993333333,44.6481666666,35.0690555556,26.2033333333,17.5725
761.32,12.8221666667,41.511,16.1349166666,35.6528333334,18.0841666666,14.5831666667,44.9206666666,35.4811666666,26.3745833334,17.9605
761.63,13.0533333333,41.5636666667,16.2420833333,35.9068333334,18.2983333334,14.7108333333,45.0226666666,35.6273333333,26.5263333334,18.113
761.94,13.0598333333,41.6173333333,16.1366666667,36.3805,18.5345,14.6601666666,45.4071666666,36.0424722222,26.5580833333,18.1928333334
762.26,13.0786666667,41.859,16.1035,36.774,18.7528333333,14.8228333333,45.599,36.17425,26.808,18.3061666667
762.57,12.8116666667,41.7721666667,15.8965833334,36.8216666667,18.5138333334,14.4758333333,45.4301666666,36.0715555555,26.5196666667,17.9546666667
762.88,12.6763333333,41.6711666666,15.7664166666,36.9078333333,18.4943333333,14.218,45.4021666667,36.0216111111,26.4656666667,17.7791666667
763.20,12.534,41.7085,15.7630833334,36.922,18.3601666667,14.3416666666,45.42,35.9795277778,26.2089166666,17.6581666667
763.51,12.73,42.1435,16.0684166667,37.2396666666,18.583,14.646,45.6036666666,36.1191666667,26.4675,17.9718333333
763.82,12.955,42.4208333334,16.27575,37.7496666667,18.6241666666,14.7998333333,45.7911666667,36.3055277778,26.7349166667,18.2181666666
764.14,12.8703333333,42.5243333333,16.3865,37.6421666666,18.4521666667,14.7421666667,45.5565,36.0936944445,26.8785,18.0695
764.45,12.7925,42.5808333334,16.3553333333,37.8256666667,18.317,14.7093333333,45.6543333333,36.0171666666,26.946,17.9253333334
764.76,12.6446666667,42.5135,16.1715833334,37.8663333333,18.2325,14.6853333333,45.5171666666,35.8151666667,26.9084166666,17.7256666666
765.07,12.5096666666,42.5693333333,16.13925,37.8181666667,18.0445,14.6568333334,45.491,35.7554444444,26.9099166666,17.498
765.39,12.6543333333,42.6671666667,16.1208333333,37.6668333333,17.981,14.9125,45.3256666667,35.6574444445,27.05325,17.4671666667
765.70,12.4175,42.4795,16.0186666666,37.394,17.649,14.6755,45.009,35.4683055556,26.96,17.252
766.01,12.8441666667,42.6195,16.2700833334,37.4863333334,17.983,15.0198333333,45.1641666667,35.5659722222,27.3958333333,17.6195
766.32,12.8191666667,42.4321666666,16.1094166666,37.4118333334,18.0013333333,15.0433333333,45.0663333333,35.3002222222,27.2155,17.6025
766.64,12.7758333333,42.3273333333,16.0089166667,37.3576666667,17.8848333333,14.7635,45.097,35.4160833334,27.2301666666,17.6423333334
766.95,12.111,41.7203333333,15.42875,36.8683333333,17.5298333334,14.4421666666,44.5748333333,34.9705833333,26.7265,17.215
767.26,11.6881666667,41.3813333333,14.9221666666,36.5011666667,17.316,14.2528333334,44.5361666667,34.8463055556,26.4035833333,16.8111666666
767.57,11.567,41.236,14.4928333333,36.7175,17.2203333333,14.363,44.7086666667,34.8153888889,26.0935833333,16.5435
767.88,11.427,40.942,14.4719166666,36.232,16.9103333333,14.221,44.0355,34.3865833333,25.599,16.4368333334
768.20,11.4331666666,41.1188333333,14.5471666666,36.1088333334,16.847,14.4033333333,44.125,34.4508888889,25.5333333334,16.5366666666
768.51,11.5565,41.087,14.65825,36.1538333334,17.132,14.7836666666,44.2475,34.5431388888,25.3654166666,16.9103333333
768.82,11.5085,41.1508333333,14.9588333334,36.3746666667,17.3393333333,14.8558333334,44.391,34.5891111111,25.3440833333,17.0335
769.13,11.632,41.0671666666,15.0658333333,36.3495,17.2003333333,15.3055,43.9753333333,34.2783055555,25.3208333334,17.0146666667
769.44,11.1696666667,40.9736666667,14.99375,36.4088333334,16.6825,15.1848333333,44.0806666667,34.3930277778,25.3465,16.8658333334
769.76,11.2995,41.4043333334,15.339,36.5288333333,16.6175,15.29,44.1411666667,34.6183888888,25.5121666666,17.0355
770.07,11.6245,41.7676666667,15.8920833334,37.0706666666,16.9276666667,15.7745,44.4696666666,34.8555,25.9215833334,17.2558333334
770.38,12.2581666667,42.6328333333,16.52025,37.724,17.374,16.3818333333,44.9361666666,35.2828888888,26.6994166667,17.4946666666
770.69,12.4365,42.6063333334,16.7540833333,37.5895,17.5231666666,16.4568333333,44.8871666667,35.2195833334,26.7960833334,17.4268333334
771.00,12.9011666666,43.0268333333,17.154,37.9585,17.8538333333,16.6225,45.3481666667,35.8054444445,27.1265833333,17.7211666667
771.32,13.0138333334,43.3973333333,16.9908333334,38.4566666666,17.8813333333,16.7946666666,46.1096666667,36.5662777778,27.5705833334,17.498
771.63,13.1186666667,43.3053333333,16.6945833333,38.8423333333,18.0578333334,16.5451666667,46.3676666666,36.6743055555,27.7965,17.2361666667
771.94,12.6746666667,42.3838333333,15.8079166667,38.4105,17.3745,15.6665,45.5453333334,36.0465277778,27.1046666666,16.4308333333
772.25,12.4235,42.1251666667,15.1708333334,37.997,16.8386666667,14.9273333333,45.4033333334,35.78,26.6915,15.8066666667
772.56,12.2888333334,42.3338333333,15.0615833334,37.8778333333,17.1085,14.4091666667,46.0638333333,36.1895277778,26.6095833333,15.4888333333
772.87,12.5941666667,42.4593333333,15.1950833334,38.0201666666,17.3603333333,14.3378333333,46.195,36.3093055555,26.39225,15.517
773.18,12.6883333334,42.4501666667,15.0941666667,38.135,17.3413333333,14.6525,46.0613333333,36.2994444444,26.95425,15.506
773.50,12.2535,42.379,14.4251666667,38.0456666667,17.105,14.455,45.547,35.8274444445,26.8181666667,15.1225
773.81,11.9545,41.8011666667,14.09125,37.9458333333,16.9655,14.1463333333,45.8456666667,35.8338333334,26.4595833333,15.0925
774.12,11.71,41.601,13.9711666666,38.1383333334,16.5656666666,13.7996666667,46.073,36.032,26.54475,15.2028333334
774.43,11.155,41.22,13.6473333333,37.6471666667,16.2301666666,13.449,45.2903333334,35.4783333334,26.1469166667,15.0323333333
774.74,10.7588333334,40.308,13.4108333334,37.047,15.7106666667,13.2248333334,44.3538333333,34.5176111111,25.7246666667,15.0763333334
775.05,10.5611666667,40.203,13.5885833333,36.5418333333,15.2786666667,13.2668333334,43.9348333333,34.3608888889,25.307,14.8663333333
775.36,10.7795,40.9053333334,14.0476666666,36.9468333333,15.3978333334,13.7131666667,44.2651666667,34.7206388889,25.8625833334,15.398
775.67,10.4815,40.8186666667,13.9649166666,36.8676666667,15.2445,13.7518333333,43.9366666667,34.3591111111,25.9290833334,15.6103333334
775.98,10.5876666666,40.7598333334,14.4175,36.7986666666,14.9746666667,13.8905,43.5055,34.1591388888,25.669,16.0993333333
776.30,10.4153333333,40.6733333334,14.09075,36.3076666667,14.7711666667,13.7831666667,43.1638333333,34.0793333334,25.3375833333,16.1321666667
776.61,10.5821666667,40.6913333333,14.2055833333,35.8398333333,15.1101666667,13.8063333333,43.2788333334,34.3155,24.8229166667,16.1106666667
776.92,10.9521666667,40.8951666667,14.3370833333,35.7796666667,15.2963333333,13.7435,43.4735,34.5836666667,24.95925,16.494
777.23,11.4406666667,40.9126666667,14.0843333333,35.3198333333,15.322,13.804,42.93,34.347,25.11725,16.4121666667
777.54,12.424,41.6465,14.7278333333,35.2571666667,16.0388333333,14.9251666667,43.1246666667,34.52475,25.3999166667,17.0211666667
777.85,12.4011666666,41.6006666667,14.70125,34.7821666667,15.704,14.8428333334,43.0901666667,34.0881944444,25.1369166667,17.1023333333
778.16,12.4745,41.6868333334,14.6978333333,34.4016666667,15.985,14.6723333334,43.2131666667,34.0538611111,25.18325,17.3281666666
778.47,12.199,41.8366666667,14.53575,34.5068333334,16.2031666666,14.7415,43.4835,34.1207222222,25.2420833334,17.552
778.78,12.0696666667,41.8225,14.25875,34.2155,16.1063333334,14.4356666667,43.5968333334,33.9766111111,24.9845833334,17.2583333334
779.09,12.259,42.4623333334,14.4521666667,34.3175,16.3631666666,14.7298333333,43.9906666667,34.4010833334,25.2829166667,17.588
779.40,12.6371666666,42.7848333333,14.5568333333,34.9051666667,17.0886666666,14.863,44.4408333333,34.6871388889,25.9756666666,17.943
779.71,12.5615,43.1366666667,14.4485,35.1295,17.137,14.657,44.4728333334,34.6446666666,26.1119166666,17.9708333334
780.02,12.4431666667,43.314,14.3388333333,35.7205,16.8716666667,14.4848333334,44.6748333333,34.6132222223,26.2420833334,18.2543333333
780.33,12.8378333334,43.5216666666,15.11475,36.1561666667,17.5425,15.3363333333,45.2735,35.0963055556,26.7248333333,18.7
780.64,12.7995,43.78,15.8114166667,36.5248333333,17.6906666666,15.4791666667,45.6206666667,35.3993611112,26.879,19.1613333334
780.95,12.6926666667,43.7911666666,15.3070833334,36.7128333333,17.5473333333,15.0705,45.5305,35.4945833334,26.8106666667,19.2756666667
781.26,13.702,44.1815,15.57875,37.5748333333,18.4765,15.5008333333,46.0693333334,36.1796666667,27.7258333333,19.7866666666
781.57,14.305,44.9956666666,16.08775,38.6305,19.2758333333,16.217,46.9636666667,37.2693611111,28.5705833334,20.0853333334
781.88,14.1806666666,44.6555,15.67825,38.61,18.87,15.8871666667,46.5763333334,36.91725,28.6044166666,19.514
782.19,14.4138333333,45.1535,16.2458333333,39.397,19.363,16.4505,46.985,37.4589444444,29.12975,20.2731666667
782.50,14.2725,44.811,16.2540833333,39.851,19.4386666667,16.403,46.9645,37.5639444445,28.5395,20.1718333334
782.81,13.6331666667,44.671,15.8016666667,39.2616666667,18.8811666666,16.1245,46.3206666666,37.1108333333,27.4914166666,19.631
783.12,13.5698333334,43.9806666666,16.0808333334,39.0976666667,18.824,16.4811666666,46.2306666666,36.8381388889,27.5980833334,19.5895
783.43,13.5003333333,43.8066666667,16.1098333334,38.854,18.8355,16.3071666667,45.7316666666,36.4126666666,27.3778333333,19.3341666666
783.74,13.1181666666,43.4351666666,15.5688333333,38.0491666666,18.4235,15.9036666667,44.7065,35.69875,26.92475,19.1053333333
784.05,12.8886666666,42.755,15.1001666667,37.7215,18.2908333334,15.7221666667,44.2636666666,35.3756666667,26.5318333334,18.6938333333
784.36,12.0145,41.9398333334,14.2359166667,37.1366666667,17.4808333333,15.0848333334,43.545,34.48875,26.006,17.8996666666
784.67,10.8996666666,41.5081666666,13.5718333333,36.7043333334,16.5606666667,14.6698333333,42.8468333333,33.6385277777,25.1526666666,17.3008333333
784.98,10.0948333333,41.4116666666,13.1079166667,36.3108333334,15.7056666666,14.1991666667,41.8386666666,32.5148055555,24.116,16.8683333334
785.29,10.5651666667,42.2481666667,13.8354166667,36.7285,16.5125,14.803,42.4381666667,33.0067222222,24.1631666666,17.6043333333
785.60,10.1898333333,41.8861666666,13.33325,35.789,15.7176666667,14.2346666667,41.815,32.5347777778,23.29175,16.8328333333
785.91,9.88483333332,41.749,13.0345833333,34.9318333333,15.0211666667,14.0808333334,41.1261666667,32.0190833334,23.478,16.5375
786.22,9.85433333333,41.7546666667,12.9375,34.8015,14.811,14.4235,41.555,32.5305833333,23.75525,16.2555
786.53,9.91916666669,41.5163333333,12.6505,34.132,14.8033333333,13.9353333333,41.3078333333,32.1913055556,23.2755833333,15.7408333334
786.84,9.82033333335,41.3095,12.4423333333,34.5206666667,14.9146666667,13.843,41.5858333333,32.4246111111,23.29425,15.6061666667
787.14,9.65900000002,41.194,12.3271666667,34.4741666667,14.6958333333,13.4968333334,41.8511666667,32.5188055556,22.764,15.295
787.45,9.76150000002,41.5461666666,12.5373333333,34.0445,14.7398333333,13.5696666667,41.3396666667,32.232,22.6540833334,15.2671666667
787.76,10.5996666667,42.2743333334,13.6675,34.5943333334,15.5191666667,14.2695,42.0586666666,33.038,23.3865833333,15.7578333333
788.07,10.8681666666,42.1601666667,14.0083333333,34.6566666667,16.0385,14.4568333333,42.4853333333,33.5631944444,23.62625,15.8478333333
788.38,11.0181666667,42.338,14.0884166666,35.0558333334,16.443,14.9328333334,43.3331666667,34.3455833333,24.0881666667,15.9171666667
788.69,10.8145,41.6888333333,13.62375,34.713,15.9435,14.7085,42.7793333333,34.0138055556,24.19325,15.8876666667
789.00,11.7276666666,42.2701666666,14.2469166666,35.692,16.9101666666,15.648,43.2115,34.7231666667,25.54275,16.8773333334
789.31,12.3758333333,42.3118333333,14.81375,36.0138333333,17.549,16.2143333333,43.5913333334,35.0173333333,25.7886666667,17.538
789.62,12.6773333333,42.3981666667,14.9268333334,36.4475,17.7526666667,16.301,43.5395,34.7002222223,25.9974166666,17.9076666667
789.92,13.1218333334,43.5855,15.845,37.7108333333,18.3883333334,17.0718333333,44.2156666667,35.3590555556,27.0594166667,18.9061666667
790.23,13.9175,44.5128333334,16.7006666667,38.5238333333,18.9825,18.0241666667,44.6841666667,36.0085,28.006,19.9065
790.54,14.1161666667,44.5961666666,17.0801666667,38.982,19.0661666667,18.076,45.0153333334,36.2761944444,28.5755,20.3121666667
790.85,13.8986666667,44.5346666666,17.4325833334,39.7998333333,19.1518333334,17.9388333333,45.3591666667,36.4212777777,28.5218333334,20.5773333333
791.16,13.57,44.4405,17.5216666666,40.1723333333,19.2251666667,17.9341666667,45.2176666667,36.2665833333,28.16225,20.9948333334
791.47,13.9936666667,45.1015,18.2993333333,40.7716666666,19.7025,18.5413333334,45.5976666666,36.7481666667,28.5921666667,21.6616666666
791.78,14.3728333334,45.0463333333,18.4603333334,41.0323333333,19.8268333333,17.8991666667,45.4368333333,36.8208055556,28.2511666667,21.6693333334
792.08,15.5938333334,46.3821666666,19.5299166666,42.59,20.8956666667,18.825,46.7813333333,38.0675555556,29.023,22.455
792.39,15.0025,46.1636666667,19.5058333334,42.3528333333,20.1726666667,18.2166666666,46.748,37.6946944445,28.15075,21.8496666667
792.70,14.6156666667,46.2748333333,19.451,42.6661666666,20.1325,17.939,46.8198333333,37.6968055556,28.5305833334,21.4953333333
793.01,14.0591666667,45.938,18.8876666666,42.1908333333,19.5623333334,17.0728333333,46.6456666667,37.5459166667,28.09225,20.7021666667
793.32,13.849,45.7535,18.02875,42.0003333333,18.9103333333,17.1875,46.7815,37.6222222222,27.5174166666,19.8183333333
793.62,13.2506666666,44.796,17.2671666666,40.6993333333,18.2545,16.7866666666,46.1968333333,36.9984166667,26.528,18.6683333333
793.93,12.7186666667,44.6078333333,16.44125,39.812,17.9251666667,16.627,45.31,36.3826388889,25.8546666666,18.0181666666
794.24,12.4161666666,45.0633333334,15.5030833334,39.4671666667,17.8236666666,16.8413333333,45.4263333334,36.3195277778,25.6723333334,17.6891666667
794.55,12.4288333333,45.1938333333,14.9269166666,38.7896666666,17.5603333334,16.274,45.2885,36.0096666666,25.2029166666,17.2488333333
794.86,11.216,44.0983333333,13.3811666666,37.4455,16.1476666667,14.9316666666,44.2211666666,34.7768055555,24.0026666667,16.1748333334
795.16,11.0525,43.9933333333,13.4741666666,36.7696666666,16.139,15.2188333334,43.8988333333,34.1766666667,24.24225,16.1661666667
795.47,10.9521666667,43.1185,13.2989166667,35.8526666666,16.0831666667,14.9165,43.2378333333,33.6382777778,23.9325,16.0435
795.78,11.133,43.0038333334,13.5706666667,36.008,16.5876666667,15.1648333333,43.3728333334,33.7856666667,24.4199166666,16.5611666666
796.09,12.0,43.5818333334,14.242,36.353,17.0456666667,16.0523333333,43.7386666667,34.1744722222,24.7126666667,17.1895
796.40,12.9221666666,44.475,15.03,37.4965,18.1723333333,17.5961666667,44.475,34.8738055555,25.6281666666,18.565
796.70,14.0816666667,45.7521666666,16.7186666666,39.6856666667,20.2,18.771,45.3493333334,36.1003611112,27.0199166666,20.4726666666
797.01,14.2395,46.015,17.0171666666,40.2388333334,20.5996666667,18.7175,45.6388333333,36.2886388889,27.1741666667,20.7943333334
797.32,14.598,46.2425,17.45875,41.1366666667,20.961,19.1805,46.1771666667,36.5890277778,27.73625,21.1311666667
797.63,14.7666666666,46.187,17.49875,40.789,20.8725,18.6716666667,46.2786666666,36.7859166667,28.3675833333,21.1478333334
797.93,14.2951666667,46.2056666667,17.6284166667,40.3686666667,20.7115,19.0908333333,46.4163333333,36.9806388888,28.7483333333,20.9355
798.24,15.3075,47.097,18.8768333333,41.317,21.7341666667,20.2426666667,47.1628333334,37.9100833333,30.0605833333,21.7603333333
798.55,16.467,47.7651666667,19.4200833334,41.9925,22.2266666667,21.2688333334,47.6191666667,38.8337222222,31.0789166667,22.6788333333
798.85,15.9065,47.8013333334,19.07575,41.7343333333,21.9325,21.1726666667,47.4756666666,38.337,30.8360833333,22.34
799.16,15.361,48.0695,18.3679166667,41.6806666666,21.5971666667,20.6528333333,47.4723333334,38.1412777778,30.167,21.9581666667
799.47,14.645,47.9501666667,17.5715,41.4896666666,21.275,19.7625,47.3281666667,37.9627777777,29.4455833334,21.3316666667
799.78,14.6401666666,48.2141666667,17.89225,41.1281666667,21.1875,19.4161666666,47.1515,38.0386111111,29.5493333333,21.3435
800.08,12.8371666666,46.6926666667,15.7674166666,38.5405,18.9731666667,17.2035,46.0546666667,36.4520277778,28.0319166666,19.2631666667
800.39,12.93,47.6126666667,15.7844166666,38.79,19.5285,17.4078333334,46.3818333333,36.5408888889,28.4994166666,19.7211666666
800.70,12.6356666667,48.0225,15.8060833333,38.7678333333,19.5351666666,17.648,46.573,36.6696111111,28.6608333333,19.6408333333
801.00,13.5945,49.017,16.6743333333,40.5378333333,20.5068333334,19.1703333334,47.7113333333,37.829,29.3395833333,21.0753333334
801.31,14.3076666667,49.2755,16.7665833333,42.0135,20.8295,19.1028333333,48.2116666667,38.3031388889,29.5329166666,21.878
801.62,14.2516666667,50.142,16.6904166667,42.2821666667,20.6755,18.9078333333,48.8003333333,38.7440555556,29.1981666666,22.1906666666
801.92,13.2201666667,50.2265,16.3833333334,41.7798333333,20.3721666666,18.1228333334,48.8513333333,38.2094722222,28.22,21.7153333333
802.23,13.0285,50.5571666667,16.7238333334,41.806,20.0918333333,17.5351666666,48.771,38.1896111112,28.4825,21.5666666667
802.54,13.813,50.6685,17.49025,41.9276666667,20.8741666667,18.7215,49.3315,38.6714166667,29.1503333333,21.9015
802.84,14.0801666667,50.21,17.74175,41.5615,20.9506666667,19.302,48.9653333333,38.4226388889,29.4048333333,22.3568333334
803.15,13.7511666667,49.5628333333,17.3146666666,41.1081666666,20.149,19.1123333334,48.2021666667,37.6848055555,28.9274166666,21.9466666667
803.46,14.3086666667,49.4105,18.23625,41.1248333333,20.7138333333,20.2356666666,48.088,37.9300555555,29.103,22.9921666667
803.76,13.9601666667,48.1641666667,18.0359166667,40.0128333333,19.9431666667,19.7055,47.4043333333,37.4276111112,28.9490833334,22.7128333333
804.07,14.0353333333,47.7443333333,17.7161666667,39.4578333333,19.5018333333,19.2825,46.836,37.0693611111,28.8691666667,22.666
804.38,13.881,47.2298333334,17.7731666666,38.3471666666,19.1735,19.1583333334,46.0075,36.3973888889,28.6134166667,21.8816666666
804.68,15.075,47.6278333333,18.8245833333,38.5216666666,19.9571666667,20.447,46.2198333333,36.8303611111,29.20875,22.4976666666
804.99,15.4793333333,47.1446666666,18.9435833333,38.443,20.3486666667,20.9798333334,45.7921666667,36.5421111111,29.3133333334,22.4225
805.30,16.3261666666,47.3948333334,19.1383333333,39.2538333334,20.8408333334,21.9215,45.8406666666,36.861,29.7959166667,23.0611666667
805.60,17.2523333334,47.8765,19.1490833333,39.8213333333,21.2508333333,23.0813333333,46.2215,37.4975833333,29.9355833333,24.0773333333
805.91,17.0173333334,47.6775,18.63125,39.6436666667,20.7275,22.933,45.6763333333,37.2893888888,29.8353333334,23.8533333333
806.21,16.8761666667,47.4886666667,18.296,40.3285,20.4036666667,22.5858333334,45.7251666667,37.3668611111,29.7086666666,23.7518333333
806.52,16.7275,47.5843333333,18.2315,40.6715,21.103,23.0175,46.065,37.6277222222,30.082,23.8983333333
806.83,17.0176666667,47.8783333333,18.3150833334,41.1173333334,21.4285,22.9701666667,46.2148333333,37.7518888888,30.3645833334,23.5348333334
807.13,16.9606666666,48.3441666667,18.1755833333,41.4888333333,21.5258333334,23.3828333333,45.992,37.6354166667,30.2460833334,23.259
807.44,17.4036666667,48.5418333333,18.7990833334,42.4898333333,22.1388333334,23.628,46.6288333333,38.2747222222,30.7775833334,23.7693333333
807.74,16.5231666666,47.3501666666,18.5586666666,42.513,21.1686666666,22.4138333333,46.041,37.6649166667,30.0765833334,23.0685
808.05,14.4268333334,46.3931666667,17.5478333333,41.7493333333,19.7958333333,20.4543333334,45.0756666667,36.5830833334,29.2240833334,21.4921666667
808.35,13.196,45.5061666667,16.7670833334,41.2643333333,18.645,18.9973333333,44.1816666667,35.745,29.0408333334,20.9256666667
808.66,11.9195,44.9061666667,16.0343333333,40.9391666666,18.0178333333,17.6541666666,43.7111666667,35.4010833334,28.6903333333,20.3741666666
808.97,12.2806666666,44.5615,15.9824166666,41.3858333333,18.6841666667,17.386,43.5263333333,35.4971388889,29.4824166666,20.3331666667
809.27,12.4148333333,45.1023333334,16.4333333333,42.0525,19.4295,17.1151666667,44.0618333333,35.6565555555,29.8439166666,20.9901666667
809.58,12.6025,46.0071666667,17.4865,42.2638333334,20.4276666666,17.8788333333,44.7236666667,36.3785277778,30.1959166666,21.6578333333
809.88,12.3686666667,46.2823333333,17.1111666666,41.567,19.8041666666,17.1201666667,44.7406666667,36.232,29.6154166666,21.2731666666
810.19,11.8443333334,46.2045,17.006,41.0708333333,19.6003333334,16.8318333333,44.4993333333,35.9001388889,29.208,21.3236666666
810.49,12.687,47.4028333333,17.92775,42.2458333333,20.6465,17.6008333334,46.1508333334,37.46875,29.961,22.291
810.80,12.6088333333,47.8196666666,17.7286666666,41.5436666666,20.762,17.1215,46.2646666667,37.2866666666,29.2285,21.862
811.10,12.9415,48.6418333334,17.5494166666,41.2688333334,20.8188333333,17.0355,46.2165,37.0359722223,29.12275,21.9635
811.41,12.801,48.6015,16.5889166667,40.9866666667,20.61,17.0746666667,45.435,36.5317777778,29.1085,21.7173333333
811.71,13.5636666667,49.4926666666,16.4131666666,41.1201666667,21.6821666666,18.384,45.804,36.8331111112,29.2155,21.9361666666
812.02,13.7908333334,49.4328333334,16.2755,40.6493333333,21.9483333333,18.2708333333,46.2048333333,36.5446111111,29.0883333334,21.4983333334
812.32,11.9616666667,48.7638333333,16.01875,39.7726666667,20.4345,16.8463333333,45.8931666667,35.7457222222,28.0501666667,20.2951666666
812.63,11.0103333334,47.2625,14.9758333333,38.4258333333,19.1025,15.8413333334,44.364,34.3262777778,26.6506666667,18.579
812.93,11.2403333333,47.6335,14.62675,38.2701666666,18.8493333333,15.463,44.0635,33.7924166667,26.9784166666,18.3395
813.24,11.5538333333,47.3228333333,15.20725,38.748,19.364,16.103,43.8608333333,33.6554722222,26.7710833333,18.8608333334
813.54,11.931,47.6628333334,15.088,39.5035,19.1265,16.2565,43.419,33.169,26.404,18.8395
813.85,11.6726666666,46.9788333333,14.1389166666,38.6971666666,17.8998333333,15.454,42.1701666667,31.6584722222,25.3389166667,17.9408333333
814.15,10.954,45.946,13.0835,38.534,16.8711666667,15.2946666667,41.1546666667,30.68525,24.263,16.9123333333
814.46,11.5803333333,46.2203333333,13.29925,38.9423333333,18.0738333333,16.2243333333,41.8576666667,31.4469444444,24.2461666666,17.4106666667
814.76,12.5698333333,46.423,14.3686666667,38.709,19.4845,17.2061666666,42.9658333334,32.49075,24.4305833334,18.5451666667
815.07,12.3198333333,46.7146666667,14.6535833333,38.9223333333,19.3308333333,16.3661666667,43.0288333334,32.7691666667,24.16875,18.2893333334
815.37,12.8113333333,46.6586666666,15.6781666667,39.8578333333,19.5333333333,17.339,43.4361666666,33.8242222222,24.76275,19.039
815.68,13.3848333333,47.3703333334,15.9449166666,40.2135,20.166,18.4061666667,43.7723333333,34.3615555555,25.23725,19.3948333334
815.98,14.6443333333,48.5608333334,17.3376666667,40.9956666666,20.9256666667,19.6228333334,44.8463333333,35.9069722222,26.9348333333,20.6921666666
816.29,14.4496666666,47.6683333334,17.1063333334,40.1376666667,20.6805,18.9411666666,44.3425,35.6652222222,26.2518333333,20.1261666667
816.59,14.7238333334,47.4286666667,17.2474166667,40.6666666667,20.9905,18.1905,44.3621666667,35.6224444444,26.5048333333,20.1143333333
816.89,15.926,47.963,18.5186666666,41.111,21.852,18.5373333333,45.4631666666,36.8519722222,27.5094166666,21.6111666666
817.20,16.148,47.6038333333,19.1434166667,40.969,22.2821666666,18.7588333333,45.744,37.6399722223,27.8788333334,22.5143333333
817.50,17.313,48.5151666667,20.3006666667,41.5791666667,23.3055,19.7415,46.8028333333,39.2150833333,29.7869166667,23.8643333334
817.81,16.7355,48.882,19.814,41.0901666666,22.308,19.2635,46.7493333334,39.3305277777,30.16,23.8218333333
818.11,15.5743333334,48.2695,18.4141666667,40.9441666666,20.7831666667,17.6578333333,45.951,38.1411944445,29.18325,22.463
818.41,15.0485,47.3786666667,17.9773333333,40.453,20.3721666666,17.3461666667,45.9548333333,37.7589444444,29.0451666667,21.9418333333
818.72,14.6708333334,47.2425,17.2304166667,40.0213333334,20.0183333334,16.6208333333,44.9573333334,36.8475833334,28.7855833333,21.2216666667
819.02,14.879,47.593,17.19475,40.1038333333,20.5518333334,16.9058333333,45.186,37.11775,28.9553333333,21.2413333333
819.33,14.8078333333,47.8971666667,16.9805,40.09,20.5256666667,16.8076666667,44.9615,36.7500833333,28.3590833334,21.0641666666
819.63,14.9255,47.9306666666,17.0795,40.0951666667,20.4885,16.972,45.2848333333,36.75925,28.2055,20.85
819.93,14.8466666667,48.2086666667,17.2860833333,40.2325,20.4593333333,17.3526666667,45.5403333333,37.0497222222,28.3829166667,20.7166666666
820.24,13.9145,47.4736666667,16.2870833334,39.6691666667,19.6851666666,16.9975,45.109,36.4338333334,28.1598333334,19.4671666667
820.54,13.914,47.7595,16.3660833333,40.1568333334,19.6106666667,17.0628333333,45.1091666667,36.1691944444,28.323,19.276
820.85,13.8401666667,47.7283333334,16.474,39.9088333333,19.6215,17.128,45.0596666667,36.0022222222,27.923,19.2768333333
821.15,13.9778333333,47.8185,16.6974166666,40.1928333333,19.7413333333,17.382,45.312,36.1516388889,28.1935833333,19.66
821.45,14.3066666667,48.2053333333,17.1061666667,40.7131666666,20.1121666667,17.7118333334,45.6438333333,36.5315555555,28.5645833334,20.0941666667
821.76,14.566,48.2588333333,17.35525,40.8738333333,20.0915,17.7171666666,45.635,36.5879444445,28.5699166667,20.2346666666
