wavelength,Back_MelMelf,Belly_MelMelf,Breast_MelMelf,Crissum_MelMelf,Crown_MelMelf,DorTail_MelMelf,Patch10_MelMelf,Patch11_MelMelf,Rump_MelMelf,Throat_MelMelf,WingTip_MelMelf
246.42,9.25460000001,9.47383703704,9.62546666667,9.14343333333,8.39816666667,15.5319666667,11.1604666667,8.86523333333,10.10756,10.204,16.523
246.79,9.26739999999,9.44757777778,9.46246666667,9.24066666667,8.172,15.2419666667,11.0686,8.5819,9.88313333335,10.3898,16.091375
247.17,7.74180000001,7.8238,8.14246666667,7.9326,7.06746666667,13.7372666667,9.61193333333,7.5415,8.61842666667,9.07760000001,15.4104583333
247.54,7.5976,7.20652962963,7.44646666667,7.2772,6.6516,12.7772333333,9.27166666666,7.1079,8.179,8.79413333334,14.9250833333
247.92,8.73773333334,8.00883333333,8.1928,8.26153333333,7.3867,13.2673666667,10.0058,7.93723333333,8.93969333333,9.53520000001,15.652
248.29,8.488,7.79711851852,7.89793333333,8.11293333333,6.98166666667,13.0497666667,9.98279999999,7.4857,8.65866666667,9.12946666667,15.3313333333
248.67,8.0878,7.11214814815,7.62,7.97513333333,6.73886666667,12.8046,9.57826666668,7.45246666667,8.19982666667,8.40553333334,14.82525
249.04,7.57873333333,5.94267037037,6.80786666667,7.3406,5.8605,11.7299333333,8.79673333333,6.5636,7.62345333333,7.67866666667,14.18075
249.42,8.02993333333,5.99374444444,7.1708,7.53803333333,6.0101,11.3228666667,8.88246666666,6.72889999999,7.97150666667,7.70613333333,14.26225
249.79,9.06546666666,6.97425555556,7.43613333333,8.31226666667,6.42743333333,11.3804666667,9.60220000001,7.50723333333,8.54439999999,8.23793333333,14.5692083333
250.17,9.10413333334,6.91507037037,7.2296,8.37973333333,6.4812,11.3971666667,9.79733333332,7.65870000001,9.21522666666,8.73326666667,14.6025
250.54,8.97733333333,6.96853333333,7.2262,8.51466666666,6.4478,11.1768666667,9.85293333333,7.6499,8.95009333333,8.6186,14.3074583333
250.92,9.27240000001,6.99932222222,7.79426666667,9.2228,7.27993333333,11.8552666667,10.4837333333,8.54090000001,9.57566666667,9.16553333333,14.780875
251.29,8.23193333334,6.00107407407,6.38073333333,8.093,5.89193333333,10.4608333333,9.11406666667,7.47713333333,8.39404,7.45333333333,12.6838333333
251.66,7.23520000001,5.42684814815,6.08206666667,7.75076666667,5.12786666667,9.65886666667,7.83606666667,6.58543333333,7.71413333333,6.73966666667,11.2565833333
252.04,5.45693333333,4.53324814815,4.82233333333,6.58193333333,3.8113,8.56590000001,6.1506,5.2707,6.31124,5.48233333334,10.14175
252.41,5.00233333333,4.60559259259,4.98446666667,6.8209,3.7341,8.26516666667,5.60993333334,5.44706666667,6.24234666667,5.8828,10.2380833333
252.79,6.10306666667,5.60607777778,5.99753333333,7.54303333333,4.56633333333,8.7055,6.8164,6.65796666667,7.46813333333,7.16860000001,10.991875
253.16,6.01813333333,5.9433,6.1918,7.14146666667,4.30603333333,9.33346666667,6.52966666667,7.17793333333,7.90136,7.7534,11.4840416667
253.54,4.54293333333,4.95278148148,4.82,6.45436666667,3.02393333333,8.24553333333,5.3464,5.88186666667,7.17089333333,6.97146666667,10.38775
253.91,2.87633333333,3.48523333333,3.39046666667,5.57623333333,1.90956666666,7.7238,4.2762,5.08573333333,6.06466666667,6.23806666667,9.56529166667
254.28,3.05886666667,3.84430740741,3.39213333333,6.13726666666,1.95586666667,8.01480000001,4.5294,5.1763,5.81958666667,5.83333333333,10.3248333333
254.66,2.9924,3.36324444445,2.9516,5.6538,1.7405,7.66433333333,3.96953333334,4.81416666667,6.41630666667,5.8526,10.3437083333
255.03,2.564,2.86467037037,1.6954,4.39543333333,0.476233333333,6.26903333334,3.17113333333,3.3649,5.64948,4.95026666667,9.57604166667
255.41,2.69973333333,3.30458888889,2.1708,4.50696666667,0.578399999999,6.62796666667,3.989,3.69683333333,6.60725333333,6.08253333334,10.358125
255.78,2.95153333333,3.03946666667,2.1994,4.52416666666,0.518499999999,7.22503333333,4.19366666667,3.77226666667,6.45249333333,6.16526666667,10.8262083333
256.15,4.26673333333,4.03336666667,3.5222,5.80009999999,1.7334,8.97223333334,5.88886666667,5.12786666667,7.56445333333,7.56646666665,11.0346666667
256.53,3.67193333333,2.78822962963,2.50793333333,4.57143333333,0.592600000001,7.91536666666,4.57146666667,3.79893333333,6.21584,5.87306666667,9.17991666667
256.90,2.8808,2.69034444444,1.94646666667,4.09253333333,0.335733333333,7.42560000001,4.3406,2.9734,5.33141333333,5.9174,9.28225
257.28,1.9136,1.73138888889,0.608333333333,2.7161,-0.277766666667,6.0361,3.78306666667,1.6492,3.57136,3.96833333333,7.51233333333
257.65,1.33486666667,1.56308888889,0.373533333333,1.66866666667,-0.353633333335,5.7331,3.12273333333,0.933566666666,2.53794666667,3.31353333333,7.25054166667
258.02,3.36386666667,3.37173703704,2.49073333333,3.0557,1.82743333333,7.08286666667,4.41293333333,2.7547,4.08113333333,4.50766666667,8.515375
258.40,3.611,3.16535185185,2.62146666667,2.9225,2.18453333333,7.05146666667,4.24193333333,3.03816666667,4.24992,4.6122,8.40558333333
258.77,3.89133333333,3.54926666667,2.92246666667,3.0492,2.35676666667,7.56213333333,4.91633333333,3.36376666667,4.16950666667,4.82493333333,8.9455
259.15,3.37206666667,3.34238888889,2.7994,3.0424,2.188,7.29613333333,4.4988,3.17883333333,3.9636,4.317,9.01216666667
259.52,3.76833333333,3.83244444444,3.15013333333,3.42186666667,2.886,7.8478,4.766,3.44673333333,4.33145333333,4.7494,9.35625
259.89,3.6074,3.63384444444,2.78706666667,3.37936666667,2.96736666667,7.7132,4.60026666667,3.39646666667,4.29214666667,4.7574,9.64154166667
260.27,3.29266666667,3.35436296296,2.536,3.136,2.80363333333,7.38826666667,4.35966666667,3.17086666667,4.16982666667,4.53673333333,9.74766666667
260.64,3.364,3.65164074074,2.7138,3.458,3.00626666667,7.78303333333,4.73,3.5319,4.53824,4.88886666667,10.1763333333
261.01,3.57173333333,3.70124074074,3.0948,3.80106666667,3.3784,8.06066666667,4.85386666667,3.7883,4.93897333333,4.8828,10.4551666667
261.39,3.951,4.36588148148,3.50886666667,4.37123333334,3.86876666667,8.63316666667,5.234,4.2763,5.5124,5.53353333333,11.14525
261.76,4.5686,4.97372962963,3.91666666667,5.15196666667,4.1923,9.0665,5.91386666667,5.08103333333,6.17094666667,5.88413333334,11.7943333333
262.13,4.0618,4.82376296296,3.6024,5.0158,3.8084,8.97080000001,5.64126666667,4.707,5.93589333333,5.4118,11.849125
262.51,4.0544,5.45895555556,4.09333333333,5.40593333333,4.0909,9.45383333334,6.05346666667,5.27623333333,6.424,5.6866,12.1869583333
262.88,4.2416,5.97028888889,4.3832,6.1902,4.42073333333,9.40786666667,6.24193333333,5.75366666667,7.10538666667,6.06753333333,12.4880833333
263.25,5.31573333333,7.13580740741,5.57006666667,7.32663333333,5.38853333334,10.6469666667,7.41999999999,7.05883333333,8.21928,7.31106666667,13.2987916667
263.63,4.7668,6.59756296296,5.097,6.742,4.52936666667,9.83203333334,6.7824,6.6609,7.55052,6.71886666667,13.2021666667
264.00,6.3026,8.69268518518,6.98046666667,8.4715,5.87576666667,11.3842333333,8.48713333334,8.17013333333,9.30837333333,7.90966666667,14.2655833333
264.37,6.3854,8.85344444445,7.22293333334,8.4527,5.8653,11.3773333333,8.51166666667,8.21080000001,9.15009333334,8.165,13.8085833333
264.75,7.19306666667,9.47113703704,7.86226666667,8.86943333333,6.71213333333,11.8226666667,9.03840000002,8.42766666667,9.44762666666,8.43393333334,14.1244583333
265.12,7.87526666667,10.3514592593,8.10673333333,8.91976666667,6.9271,12.7740333333,9.86173333335,8.9843,9.88112,8.85879999999,14.4369166667
265.49,7.52673333333,9.44062962962,7.5078,8.54343333333,6.55993333333,12.4827666667,9.29686666668,8.66929999999,9.4376,8.35520000001,13.6338333333
265.87,7.3864,8.92722962962,7.73413333333,8.52703333333,6.54473333333,12.4763333333,8.99046666667,8.51476666667,9.22472,8.83813333334,13.8646666667
266.24,7.48686666667,8.54765185185,7.70066666667,8.17743333333,6.75913333333,12.3540666667,8.96599999999,8.31313333334,9.24217333333,9.15086666666,13.7277916667
266.61,7.63553333333,8.38093333333,7.5034,7.80343333333,6.71086666667,12.2295,8.74753333333,7.81716666667,8.86093333333,8.97886666667,13.859125
266.98,7.4954,8.31618888889,7.374,7.1973,6.6983,12.3673666667,8.38746666667,7.56933333333,8.58909333333,8.46646666667,13.6776666667
267.36,7.03566666667,7.87707777778,6.98446666667,6.94843333333,6.49753333333,11.6731,7.8146,6.94336666667,8.1578,8.27573333333,13.4704583333
267.73,7.65693333333,8.27277777778,7.63233333333,7.80969999999,7.2235,12.2492,8.54393333333,7.66680000001,8.88597333333,8.78053333333,13.8549583333
268.10,7.1694,7.61482962963,7.4208,7.29023333333,6.894,11.7211333333,8.04446666667,7.44000000001,8.21945333333,8.45539999999,13.5997083333
268.48,6.80486666667,6.97017777778,7.1714,6.96426666667,6.49776666667,11.2237333334,7.4572,6.73333333333,7.79518666666,7.76193333333,13.6964166667
268.85,6.37053333333,6.37586666667,6.85286666667,6.6021,6.06733333333,10.7641333333,7.19673333333,6.38033333333,7.56354666667,7.5262,13.6849583333
269.22,5.07233333333,5.08297037037,5.6892,5.56813333333,5.0653,9.35946666666,5.9312,5.18613333333,6.39610666667,6.27286666667,12.473375
269.59,5.28733333333,5.36858518519,6.293,6.02063333333,5.39326666667,9.36560000001,6.56966666667,5.15106666667,6.57064,6.3714,12.6297083333
269.97,4.76,5.06930740741,5.79673333333,5.30973333333,5.19043333333,8.88876666667,6.17086666667,4.66303333333,5.90844,5.4946,11.5617916667
270.34,4.61986666667,4.71006666667,5.40913333333,5.2419,5.0166,8.59979999999,5.86846666667,4.5797,5.6678,5.30206666667,11.1928333333
270.71,4.0358,4.20565185185,4.90393333333,4.90396666667,4.49383333333,8.01719999999,5.34466666667,4.15563333333,5.08452,5.01746666667,10.5611666667
271.09,3.7176,3.6745037037,4.78433333333,4.66923333333,4.1358,7.4732,4.94666666667,3.80063333333,4.58724,4.94226666667,10.1604166667
271.46,3.60066666667,3.59994074074,4.51193333333,4.42513333333,4.0708,7.40216666667,4.81866666667,3.8098,4.42429333333,4.62393333333,9.99558333332
271.83,3.11386666667,3.24348518519,3.97153333333,3.9452,3.5712,7.13223333333,4.40646666667,3.4919,3.94641333333,4.08133333333,9.47654166668
272.20,2.634,2.82915925926,3.19586666667,3.5067,2.9029,6.7046,4.00466666667,2.9309,3.43252,3.63426666667,8.65695833333
272.58,2.7716,3.1292037037,3.35506666667,3.7059,3.12633333333,6.90116666667,4.31306666667,3.34716666667,3.69417333333,4.04506666667,8.50570833333
272.95,2.7468,3.2954,3.44226666667,3.6558,3.04393333333,6.9696,4.26186666667,3.45396666667,3.61925333333,3.955,8.16820833333
273.32,3.74646666667,4.51811111111,4.69953333333,4.77616666667,3.99926666667,8.02146666667,5.2162,4.5024,4.64372,5.12813333333,9.10108333333
273.69,3.67633333333,4.5622962963,4.4872,4.5126,3.8675,8.00006666667,4.81493333333,4.41513333333,4.45530666667,5.00593333333,9.01308333333
274.06,3.63486666667,4.45862962963,4.3572,4.59723333333,3.83326666667,7.88079999999,4.81346666667,4.2718,4.60796,5.27386666667,8.96833333333
274.44,3.9992,5.30824444444,4.88566666667,5.03743333333,4.16913333334,8.29389999999,5.39966666667,4.79666666667,5.00224,5.8774,9.631125
274.81,4.12966666667,5.4499962963,4.87826666667,5.20476666667,4.0528,8.31153333333,5.50646666666,4.86156666667,5.14534666667,6.1426,9.86691666667
275.18,4.3322,5.70896666667,4.9754,5.3546,4.0661,8.66443333334,5.85293333333,4.8945,5.48244,6.22793333333,9.94958333333
275.55,4.351,5.6586,4.95066666667,5.08633333333,3.79726666667,8.82023333333,5.9138,4.88503333333,5.45937333333,6.0932,9.85983333333
275.93,4.99553333333,6.42169259259,5.73773333334,5.7776,4.34226666667,9.4045,6.5378,5.23556666667,6.0534,7.05773333333,10.4361666667
276.30,5.6316,7.05366296296,6.39453333333,6.352,4.9509,10.067,7.34926666667,5.76743333333,6.87997333333,7.64400000001,11.0885416667
276.67,5.7162,7.05407407407,6.15793333333,6.1244,4.77906666667,10.0133333333,7.162,5.7296,6.84868,7.27353333334,10.860375
277.04,5.9058,7.32062222222,6.21373333333,6.34513333333,5.0521,10.2400333333,7.3596,5.78793333333,6.97197333333,7.7264,11.0989583333
277.41,4.59753333333,5.83006666667,4.87133333333,4.78543333333,3.79953333333,8.65243333333,5.95226666667,4.3098,5.57558666667,6.27693333333,9.67008333332
277.79,4.7712,6.04945925926,5.0578,4.9146,3.89976666667,8.61990000001,6.19966666667,4.5632,5.89654666667,6.4356,9.70295833333
278.16,4.78053333333,6.05412592593,4.90126666667,4.75726666667,3.69796666667,8.64810000001,6.03946666667,4.42506666667,5.83324,6.24866666667,9.84625
278.53,4.4812,5.52458148148,4.54993333333,4.48566666667,3.28756666667,8.22913333333,5.76853333333,3.8877,5.5358,5.69073333333,9.32416666667
278.90,5.15233333333,6.13488888889,5.224,4.92143333333,4.08596666667,8.96513333333,6.52773333333,4.47363333333,6.18997333333,5.96346666667,9.918375
279.27,5.24946666667,6.20315185185,5.33766666667,4.93816666667,4.37973333333,9.00233333334,6.5032,4.73966666667,6.24904,5.86326666667,9.92020833333
279.64,5.2128,6.18591111111,5.385,5.18906666667,4.70536666667,8.86020000001,6.66673333333,4.85593333333,6.3958,6.17626666667,9.846625
280.02,4.76726666667,5.62527037037,4.80093333333,4.69996666667,4.35666666667,8.29223333333,6.1696,4.3967,5.94642666667,5.39053333333,9.14933333332
280.39,4.68246666667,5.5453037037,4.88746666667,4.46303333333,4.37083333333,7.97266666667,5.87966666667,4.36046666667,5.70573333334,5.2932,9.13825
280.76,4.71546666667,5.43048518519,4.83166666667,4.66546666667,4.57723333333,8.00863333333,6.03366666667,4.417,5.64012,5.2564,9.31729166668
281.13,4.73953333334,5.36935925926,4.8914,4.7378,4.51436666667,7.96623333334,5.95186666667,4.56293333333,5.46085333333,5.0504,9.54004166668
281.50,5.2828,5.82687777778,5.34313333333,5.25636666667,5.10176666667,8.75936666667,6.4026,5.27166666667,5.97209333333,5.59566666667,10.38125
281.87,4.8724,5.34500740741,5.07813333333,4.86666666667,4.70673333333,8.58973333333,6.10046666667,4.99906666667,5.73201333334,5.4052,10.0776666667
282.25,5.0462,5.60767777778,5.46653333333,4.904,4.91633333334,8.81756666666,6.3032,5.41123333333,5.95793333333,5.59473333333,10.1875
282.62,4.90053333333,5.61058518519,5.56713333334,4.71036666667,4.8307,8.92669999999,6.12913333333,5.43796666667,5.99090666667,5.4694,10.2945
282.99,4.37793333333,5.3285962963,5.10993333333,4.4002,4.38843333333,8.5206,5.62886666667,4.93293333333,5.66597333333,5.07573333333,9.69091666667
283.36,4.0604,5.11279259259,4.79786666667,4.3384,4.1296,8.21716666666,5.39386666667,4.67003333333,5.35089333333,4.99666666667,9.57716666667
283.73,3.88246666667,4.82254444444,4.6248,4.1827,3.77866666667,8.07183333333,4.96793333333,4.30973333333,4.98106666666,4.6116,9.47945833333
284.10,4.1806,5.17545925926,4.9018,4.41056666667,3.9077,8.36109999999,5.1446,4.54286666667,5.12529333333,4.8762,9.86904166668
284.47,3.76646666666,4.7174,4.41306666667,4.0944,3.46666666667,8.11816666667,4.66726666667,4.26556666667,4.78962666667,4.55126666667,9.484875
284.85,4.6282,5.47315185185,5.17346666667,4.63873333333,4.10563333333,8.6869,5.24906666666,4.8479,5.40788,5.25213333333,10.039125
285.22,4.2926,5.15894814815,4.8544,4.30893333333,3.88033333334,8.37406666667,4.94873333334,4.48343333333,5.26368,5.02586666667,9.50479166667
285.59,4.02033333334,4.82193703704,4.39433333333,4.02313333333,3.35516666667,7.8624,4.55373333333,3.97976666667,4.86604,4.64353333333,9.09775
285.96,4.4132,5.24581851852,4.63826666667,4.38453333333,3.71783333334,8.02556666667,4.71233333333,4.201,5.09278666667,4.8576,9.33070833333
286.33,4.71753333333,5.40541851852,4.7288,4.64603333333,3.92333333333,8.19333333333,4.8782,4.34573333333,5.38796,5.03873333333,9.71345833333
286.70,5.2478,5.73725925926,5.04113333333,5.1207,4.3639,8.3576,5.21726666667,4.72136666667,5.65618666667,5.4488,9.86595833333
287.07,4.91993333333,5.30931851852,4.79326666667,4.77626666667,4.09423333333,8.04783333333,4.97906666667,4.42753333333,5.23894666667,5.14766666667,9.623625
287.44,5.0808,5.40677407408,5.00773333333,4.96133333333,4.15863333333,8.25243333333,5.06106666666,4.47293333333,5.33784,5.33886666667,9.87729166667
287.82,5.3006,5.81311851852,5.34013333333,5.3358,4.4829,8.62416666667,5.44686666667,4.7315,5.6672,5.66313333333,10.2374583333
288.19,4.717,5.0483962963,4.73113333333,4.68746666667,3.95713333333,8.09986666667,4.85853333333,4.0236,5.18782666667,4.97446666667,9.66870833333
288.56,4.87006666667,5.19604444444,4.7542,4.8616,4.09603333333,8.02106666667,4.8814,3.9563,5.19669333333,4.95766666667,9.62758333332
288.93,4.189,4.76287037037,4.13413333333,4.44973333333,3.51346666667,7.52816666666,4.36473333333,3.3765,4.6892,4.627,9.08416666667
289.30,4.29513333333,4.83468518519,4.3066,4.54796666667,3.56446666667,7.61266666667,4.39913333333,3.57716666667,4.89821333333,4.69966666667,9.143875
289.67,4.51093333333,5.10673333333,4.56,4.81573333333,3.75236666667,7.94673333333,4.64086666667,3.94313333333,5.12932,5.03986666667,9.180375
290.04,4.5346,5.13149259259,4.83093333333,4.9907,3.79663333333,8.07636666667,4.8252,4.17783333333,5.12906666667,5.24533333334,9.232625
290.41,4.2298,4.9676037037,4.81593333333,4.901,3.63943333333,7.85763333333,4.64566666667,3.9541,4.84374666667,4.97766666667,8.98495833333
290.78,3.68093333333,4.49359259259,4.20973333333,4.48296666667,3.0557,7.3357,4.14253333333,3.35523333333,4.3324,4.458,8.48825
291.15,3.99306666667,4.85225555555,4.45213333333,4.73893333333,3.1008,7.43603333333,4.20066666667,3.6785,4.622,4.63346666667,8.54891666667
291.52,3.8138,4.64604444445,4.04573333334,4.33746666667,2.68926666667,7.0981,3.94773333333,3.4507,4.35710666667,4.3164,8.067375
291.89,3.48253333333,4.44667407407,3.79026666667,3.91676666667,2.31263333333,6.6681,3.48866666667,3.1026,4.10605333333,4.01633333333,7.453375
292.26,4.02346666667,5.13366296296,4.24053333333,4.60143333333,2.79493333333,6.9864,3.8948,3.70963333333,4.47361333333,4.63226666667,7.75016666667
292.64,3.81266666667,4.94419259259,4.1478,4.3717,2.4484,6.87973333333,3.659,3.47116666667,4.24486666667,4.4048,7.55395833333
293.01,3.60273333333,4.70011481481,4.00246666667,4.21513333333,2.16016666667,6.72636666667,3.39146666666,3.33806666667,4.17698666667,4.0592,7.55579166667
293.38,3.8788,5.00828148148,4.12186666667,4.51596666667,2.26893333333,6.87006666667,3.60453333333,3.47533333333,4.37906666667,4.24773333333,7.85045833333
293.75,3.8484,4.96343703704,3.93373333333,4.33806666667,2.07573333333,6.73456666667,3.4818,3.20063333333,4.36774666667,4.07586666667,7.82191666667
294.12,4.19786666666,5.30906296296,4.2042,4.5724,2.41226666667,6.9439,3.87353333333,3.41663333333,4.815,4.34566666667,8.25654166667
294.49,4.38713333333,5.51088518518,4.28246666667,4.7962,2.47823333333,7.09126666667,4.08553333333,3.5872,5.00725333333,4.57453333333,8.39108333333
294.86,4.9124,6.03147777778,5.03126666667,5.1276,3.02166666667,7.77383333333,4.70173333333,4.34556666667,5.5672,5.20053333333,8.89358333333
