wavelength,Back_ConAlbf,Belly_ConAlbf,Breast_ConAlbf,Crissum_ConAlbf,Crown_ConAlbf,DorTail_ConAlbf,Patch10_ConAlbf,Rump_ConAlbf,Throat_ConAlbf,WingTip_ConAlbf
651.76,9.19906666667,31.0182666667,25.5808,25.7973333333,8.29353333333,9.20686666665,10.9194,15.6154222222,18.8821333333,9.9686
652.09,9.18333333334,31.1119333333,25.6876,25.8000666667,8.312,9.20613333333,10.9543333333,15.6434222222,18.9648666667,10.0173333333
652.42,9.17286666667,31.1626,25.6618666667,25.872,8.30240000001,9.18106666666,10.9676666667,15.6474444445,18.9921333333,10.0307333333
652.75,9.01126666667,31.1178666667,25.559,25.7509333333,8.18653333333,9.02253333333,10.8604666667,15.4430444444,18.9074666667,9.90519999999
653.08,9.1056,31.1445333333,25.592,25.7886,8.29799999999,9.11533333333,10.9592666667,15.5266,19.0550666667,9.98040000001
653.41,9.15726666666,31.183,25.6188666667,25.7894666667,8.36046666666,9.11300000001,10.9911333333,15.5167777778,19.1129333333,10.0581333333
653.74,8.97793333334,31.038,25.5358666667,25.6870666667,8.26600000001,8.96126666667,10.866,15.3569555556,18.9853333333,9.9478
654.06,9.06953333333,31.1390666667,25.6366,25.7386666667,8.34519999999,9.0168,10.9104,15.3773555556,19.0738,10.0134666667
654.39,9.08566666667,31.1388666667,25.6890666667,25.7648,8.35366666667,9.07713333334,10.8882666667,15.3732444445,19.1782666667,10.0658666667
654.72,9.21819999999,31.3138666667,25.7932666666,25.94,8.46273333333,9.2454,10.966,15.4407777778,19.3777333333,10.2095333333
655.05,9.35286666667,31.4178666667,25.945,26.0855333333,8.59973333334,9.36819999999,11.1088666667,15.6319333333,19.4939333333,10.3752666667
655.38,9.33133333333,31.4039333333,25.8788666667,26.001,8.62326666666,9.40766666666,11.0546,15.5728222222,19.4410666667,10.3625333333
655.71,9.28020000001,31.3742,25.8807333333,25.9970666667,8.64260000001,9.34180000001,11.0344,15.4899777778,19.3936,10.3242666666
656.04,9.17026666667,31.2746666667,25.8905333333,25.9154666667,8.5688,9.26893333334,10.8882666667,15.3634444444,19.2731333333,10.2243333333
656.37,9.33573333333,31.437,26.0966666667,26.0769333333,8.72453333333,9.44479999999,11.0626,15.5448666667,19.4334666667,10.3908666667
656.69,9.569,31.6969333333,26.3316,26.2754666667,8.90473333333,9.60999999999,11.2422666667,15.7274222222,19.6022666667,10.6352
657.02,9.539,31.6828666667,26.3107333333,26.2919333333,8.95293333333,9.65626666665,11.2158,15.7355333333,19.615,10.6878666667
657.35,9.74326666667,31.8221333333,26.4402666667,26.4006666667,9.11586666667,9.86673333335,11.3734,15.9729111111,19.8046666667,10.8470666667
657.68,9.91773333333,31.9290666667,26.6174,26.5936666667,9.3012,10.0504666667,11.5033333333,16.1604888889,19.9762,11.0856666667
658.01,9.94786666667,32.0668,26.6422,26.6189333333,9.28066666666,10.0058666667,11.4802666667,16.1728,19.9732,11.0226666667
658.34,9.863,31.9398666667,26.608,26.5134666667,9.19700000001,9.92246666667,11.3898,16.1040666667,19.8778666667,10.9536
658.66,9.84433333332,31.9580666667,26.6313333333,26.4786,9.22873333333,9.97053333332,11.3930666666,16.0652888889,19.8618,10.9774
658.99,9.93013333333,32.0695333333,26.8001333333,26.6116666667,9.27453333334,10.0017333333,11.4772,16.1841333333,19.9642666667,11.0673333333
659.32,10.0123333333,32.0992,26.835,26.6756,9.32073333333,10.0937333334,11.5226,16.2557777778,20.0774,11.1614666666
659.65,10.1656,32.1826666667,26.8489333333,26.7672,9.46079999999,10.2194666667,11.6322666667,16.3498666667,20.2361333333,11.3325333333
659.98,10.2894,32.164,26.8894666667,26.8110666667,9.55379999999,10.3108666667,11.7051333333,16.4146444444,20.3672,11.4521333333
660.31,10.2643333333,32.0565333333,26.8113333333,26.7602666667,9.50439999999,10.2797333334,11.6212666667,16.3627555556,20.3344666667,11.4182
660.63,10.3650666667,32.1781333333,26.8890666667,26.8712666667,9.54473333335,10.3073333333,11.6833333333,16.4462,20.4056666667,11.4508
660.96,10.4122,32.1962666666,26.9515333333,26.9007333333,9.51046666668,10.3113333333,11.7015333333,16.4573777778,20.4724666667,11.4802
661.29,10.375,32.1836666667,26.8639333333,26.8041333333,9.4936,10.2456666667,11.7026666667,16.3849777778,20.4312666667,11.375
661.62,10.418,32.0668,26.7858,26.7610666667,9.56799999999,10.2642666667,11.7519333333,16.3626888889,20.4433333333,11.4447333333
661.94,10.5446,32.1925333333,26.8765333333,26.8630666667,9.76233333335,10.3704,11.8888,16.4663111111,20.5525333333,11.5406666667
662.27,10.5668666667,32.183,26.8253333333,26.8838666667,9.7704,10.3644,11.8569333333,16.4381333333,20.6306666667,11.5384
662.60,10.4931333333,32.0784,26.7084,26.7821333333,9.71266666667,10.2563333333,11.7647333333,16.3413111111,20.615,11.4801333333
662.93,10.3382,31.8959333333,26.5402666667,26.6146,9.58320000001,10.0930666666,11.6235333333,16.1982222222,20.4638666666,11.3358
663.26,10.253,31.7817333333,26.5066666667,26.5818666667,9.53826666667,9.99960000001,11.5407333333,16.1094222222,20.3984666667,11.2602
663.58,10.074,31.6845333333,26.3664666667,26.4404,9.39073333333,9.82719999999,11.3335333333,15.9520888889,20.1139333333,11.1197333333
663.91,10.079,31.7856666667,26.4170666667,26.476,9.48693333333,9.89466666667,11.408,15.9982444444,20.1455333333,11.1411333333
664.24,9.95833333334,31.6778,26.3645333333,26.3698666667,9.40326666667,9.80599999999,11.34,15.8754444444,19.9990666667,11.0944
664.57,9.99913333333,31.6074666667,26.3926,26.3881333333,9.47573333334,9.8234,11.36,15.8105333333,20.0228666667,11.1126
664.89,9.84866666665,31.4416,26.2934,26.257,9.37966666667,9.72786666667,11.2352666667,15.6707333334,19.9405333333,11.016
665.22,9.75253333333,31.4718666667,26.3384,26.2719333333,9.34293333333,9.72813333335,11.1922,15.6274,19.9532666667,10.9789333333
665.55,9.64553333333,31.3099333333,26.2264666667,26.1656,9.18099999999,9.63220000001,11.0944,15.5057777778,19.9266,10.9026666667
665.87,9.54253333335,31.195,26.1856,26.0601333333,9.02006666666,9.4426,10.9668,15.4350666667,19.7396666667,10.7886
666.20,9.59493333334,31.1949333333,26.1562,25.9964666667,9.0704,9.48286666667,10.9852,15.4312222222,19.7104666667,10.8233333333
666.53,9.72026666667,31.2656666667,26.2390666667,26.0651333333,9.21419999999,9.58460000001,11.0328666667,15.5046222222,19.769,10.9701333333
666.86,9.83666666666,31.3562666667,26.318,26.0970666667,9.33299999999,9.71233333333,11.2006,15.6338444444,19.8469333333,11.1150666667
667.18,9.94626666665,31.4104666667,26.3744666667,26.1952,9.47646666668,9.81473333335,11.3249333334,15.7769111111,20.0643333333,11.2284666667
667.51,9.94639999999,31.3698666667,26.3748,26.1806,9.43926666667,9.7972,11.2929333334,15.7434666667,20.0676,11.2298666667
667.84,10.0022666667,31.4428666667,26.4374,26.1860666667,9.54893333333,9.81200000001,11.3238,15.7855555555,20.1630666667,11.2672666667
668.16,9.93839999999,31.4056666667,26.2748,26.1179333334,9.53013333333,9.72966666667,11.2407333333,15.7108666667,19.9908,11.1972666667
668.49,10.0769333333,31.6135333333,26.4302,26.2996666667,9.62946666667,9.82506666668,11.3345333333,15.8581777778,20.0726666667,11.3645333333
668.82,10.2472666667,31.7916666667,26.5987333333,26.4102666667,9.77793333333,9.94120000001,11.4672666667,16.0093777778,20.1812,11.538
669.14,10.2768666667,31.8241333333,26.6377333333,26.3497333333,9.81073333333,9.93219999998,11.472,16.0155111111,20.1320666667,11.5355333334
669.47,10.4788,32.0062,26.7716,26.4656666667,10.0380666667,10.1513333333,11.6422666667,16.1362222222,20.3169333333,11.7245333333
669.80,10.661,32.2503333333,26.9731333333,26.7166,10.2354,10.3637333333,11.8058,16.2850444445,20.491,11.8758666667
670.13,10.6704,32.3620666667,27.0369333333,26.7803333333,10.2864666667,10.4008,11.8799333333,16.3266444445,20.5974,11.9008666667
670.45,10.5368,32.3768,26.9384,26.7332,10.1857333333,10.2808666667,11.7855333333,16.2431777778,20.5636666667,11.7856
670.78,10.4853333333,32.3745333334,26.8871333333,26.7002,10.1134,10.1958666667,11.7178,16.0892444444,20.5084,11.7432666667
671.10,10.4401333333,32.3458,26.7598,26.6317333333,10.1062,10.1024,11.6646,16.0134666667,20.4382666667,11.7157333333
671.43,10.5591333333,32.4322666667,26.8156,26.7824,10.1872,10.2593333333,11.7834666667,16.1622666666,20.5710666667,11.8766
671.76,10.5760666667,32.5121333333,26.9678,26.8932,10.2728666667,10.3534666667,11.8394666667,16.2907777778,20.7195333333,11.9758
672.08,10.2577333333,32.1362666667,26.6416,26.5980666667,9.97146666666,10.0508,11.5503333333,16.0035555556,20.3896666667,11.6596
672.41,10.0842,31.9638666667,26.4292,26.4972666667,9.83986666666,9.87986666667,11.4002666667,15.7846222222,20.1966666667,11.5044666666
672.74,10.1328,32.0384666667,26.5069333333,26.6136666667,9.96713333333,9.94666666668,11.4767333333,15.8679555555,20.2999333333,11.6236
673.06,9.91399999999,31.7575333333,26.3554666667,26.4632,9.7896,9.70066666666,11.2546666667,15.6478888889,20.1453333333,11.461
673.39,9.67473333333,31.4563333333,26.1553333333,26.2031333333,9.52746666667,9.49966666667,10.9946,15.4490444444,19.8587333333,11.2744
673.72,9.63653333333,31.2928,26.0028666667,26.0694666667,9.4576,9.48439999999,10.9365333333,15.3426,19.7622666667,11.2113333333
674.04,9.82806666667,31.4942666667,26.2831333333,26.2790666667,9.67433333333,9.75220000002,11.1296,15.5703333333,19.9222666667,11.4484
674.37,9.81473333332,31.4530666667,26.3074,26.3325333333,9.73473333333,9.80286666667,11.1608666667,15.6973777778,19.8299333333,11.4320666667
674.69,9.813,31.4111333333,26.406,26.4191333333,9.80693333333,9.89733333333,11.1956,15.7484,19.8896666667,11.5274666667
675.02,9.82293333333,31.4566666667,26.419,26.4542666667,9.83593333335,9.88826666666,11.1828666667,15.7428666667,19.8853333333,11.4698666667
675.35,9.831,31.4924,26.3778666667,26.452,9.82486666667,9.91119999999,11.2072666667,15.7294888889,19.8244,11.5133333333
675.67,9.97453333334,31.6613333333,26.4696,26.5366,9.95546666667,10.0894,11.3202666667,15.9063777778,19.958,11.6665333333
676.00,10.1343333333,31.7194666667,26.6547333333,26.6546666667,10.0706666667,10.3114,11.4288666667,16.0835777778,20.1104666667,11.8069333333
676.32,10.165,31.733,26.6382,26.6706,10.1394666667,10.4104,11.4688,16.1516888889,20.139,11.9043333333
676.65,10.3084666667,31.95,26.7174,26.7476,10.2295333333,10.5755333333,11.6108666667,16.2766666667,20.2406666667,12.0494666667
676.97,10.3333333333,31.8858,26.7260666667,26.7272666667,10.2709333333,10.6164,11.6477333333,16.2996666667,20.3291333333,12.1236
677.30,10.2656,31.9294,26.8060666667,26.7208,10.2000666667,10.5482666667,11.5946,16.2926666667,20.2267333333,12.0641333334
677.63,10.2259333333,31.7796,26.7196666667,26.6639333333,10.1339333333,10.4970666667,11.5472666667,16.201,20.1151333333,12.0126666667
677.95,10.2307333333,31.8194666667,26.7936,26.6529333333,10.0909333333,10.5012,11.5591333333,16.1332666667,20.1728,12.0562
678.28,10.2056666667,31.8946666667,26.8405333333,26.6379333333,10.0005333333,10.4592666667,11.5198666667,16.1351333333,20.1101333333,12.0083333333
678.60,10.1452,31.8340666667,26.8817333333,26.5982,9.93466666666,10.4232666667,11.4944666667,16.0777777778,20.0464666667,11.9963333333
678.93,10.2036,31.879,26.9652,26.6278666667,9.98493333333,10.4848666667,11.5348666667,16.1037777778,20.1238,12.0527333334
679.25,10.1870666667,31.7224,26.9270666667,26.5874666667,10.0572666667,10.4694,11.5369333333,16.0440444444,20.0773333333,12.0778666667
679.58,10.1138,31.6852666667,26.8792,26.4857333333,9.97613333333,10.3971333333,11.4792666667,15.9924,19.9974,12.0162666667
679.90,10.0107333333,31.5962666667,26.7840666667,26.4144,9.84113333335,10.2813333333,11.3844666667,15.8703777778,19.87,11.9025333333
680.23,9.91473333333,31.4957333333,26.7952,26.4434,9.81326666668,10.2360666667,11.3368666667,15.8209777778,19.7784666667,11.8123333333
680.55,9.89546666665,31.626,26.864,26.5188,9.87653333332,10.2532666667,11.3707333333,15.8744222222,19.8380666667,11.7930666667
680.88,9.93913333332,31.6042666667,26.9008,26.5905333333,9.98206666667,10.3330666667,11.404,15.9126666667,19.9405333333,11.8816666667
681.20,9.7936,31.5210666667,26.8132666667,26.4766,9.88413333334,10.2214666667,11.2540666667,15.8221333333,19.8324666667,11.754
681.53,9.68533333333,31.5154,26.7353333334,26.3766666667,9.79233333333,10.1806,11.1642666667,15.7226222222,19.783,11.6781333333
681.85,9.63566666667,31.5056666666,26.7037333333,26.31,9.81053333332,10.2377333333,11.1868666667,15.6693333333,19.8155333333,11.6633333333
682.18,9.46499999999,31.3530666667,26.6173333333,26.2204,9.70833333333,10.1554,11.0227333333,15.5330222222,19.6961333333,11.5726666667
682.50,9.40506666667,31.3029333333,26.6288666667,26.2007333333,9.681,10.1012666667,10.9758,15.5196444444,19.6415333333,11.5188
682.83,9.38733333334,31.4272,26.6832,26.2184,9.62799999999,10.1488,10.9305333333,15.4985111111,19.6381333333,11.5634666667
683.15,9.20073333334,31.2971333333,26.5488,26.151,9.51253333334,10.0243333333,10.8458666667,15.426,19.5049333333,11.4776
683.48,9.21279999999,31.2851333333,26.6695333333,26.2222,9.52466666666,10.0872,10.8330666666,15.4637555555,19.5385333333,11.5205333333
683.80,9.13173333333,31.2388,26.5589333333,26.1197333333,9.45826666665,10.0499333333,10.7598,15.4103777778,19.4946666667,11.4734666667
684.13,8.969,31.0695333333,26.3008,25.9626,9.2432,9.89126666667,10.573,15.1828222222,19.2408,11.3026
684.45,8.9098,30.9486,26.1597333333,25.8009333333,9.10126666665,9.79939999999,10.4985333333,15.0847333333,19.0796,11.2186
684.78,8.83899999999,30.9326666667,26.1310666667,25.7360666667,8.98346666667,9.70906666668,10.3828,14.9724888889,19.0532,11.1609333333
685.10,8.81966666666,30.8470666666,26.0835333333,25.7187333333,8.98073333335,9.69926666665,10.3138666667,15.0221111111,18.9796,11.1446
685.43,8.75786666666,30.7430666667,25.9744666667,25.7208,8.96013333333,9.6554,10.2531333333,15.0289555556,18.9051333333,11.084
685.75,8.83040000001,30.7744666667,25.8712666667,25.6513333334,8.89853333333,9.65893333332,10.2687333333,15.0403111111,18.9072666667,11.0456
686.08,8.63646666667,30.5856666667,25.6075333333,25.4717333333,8.70706666665,9.46853333332,10.0078,14.8443111111,18.6752666667,10.8250666667
686.40,8.54133333334,30.5026,25.5410666667,25.3982666667,8.60266666667,9.35593333333,9.96253333332,14.7870222222,18.633,10.6919333333
686.72,8.58586666667,30.4166666667,25.5527333333,25.4403333334,8.667,9.39719999999,9.93386666667,14.7493333333,18.6830666667,10.6973333333
687.05,8.56419999999,30.4638666667,25.4532666667,25.3468666667,8.61126666666,9.29366666667,9.81606666665,14.6635333333,18.6259333333,10.6322666667
687.37,8.58560000001,30.5179333333,25.5564,25.3586,8.66106666666,9.34593333332,9.87273333332,14.6782666667,18.6698,10.651
687.70,8.68446666667,30.5765333333,25.7683333333,25.4255333333,8.86999999999,9.57013333334,10.0441333333,14.8933333333,18.8532666667,10.8301333333
688.02,8.71760000001,30.7032666667,25.8559333333,25.5242666667,8.95246666667,9.67046666667,10.0633333333,14.9638,18.9154666667,10.8718
688.34,8.90780000001,30.7664,25.9364,25.6264666667,9.19779999999,9.88599999999,10.2600666667,15.1684666667,19.0417333333,11.0523333333
688.67,9.00633333333,30.8484,26.0388,25.7324,9.3538,10.0069333333,10.3890666667,15.2497555556,19.1722666666,11.2202666667
688.99,8.94566666667,30.8059333333,26.0823333333,25.6850666666,9.21953333333,9.89220000001,10.2991333333,15.1333777778,19.1586,11.1713333333
689.32,8.82813333333,30.7014,26.1190666667,25.6851333333,9.21073333333,9.82800000001,10.2353333333,15.0633555556,19.1566,11.1398
689.64,8.74539999999,30.8318,26.2310666667,25.7192666667,9.20726666667,9.83860000002,10.3004666667,15.0393777778,19.2719333333,11.1698
689.96,8.69726666667,30.9960666667,26.3181333333,25.8125333333,9.23806666667,9.80559999999,10.2892,15.0641111111,19.3372666667,11.1861333333
690.29,8.60626666666,31.0754,26.2978666667,25.7437333333,9.13466666667,9.70666666667,10.195,14.9958222222,19.2738666667,11.0920666667
690.61,8.53220000001,31.0418666667,26.3718,25.7797333333,9.13226666668,9.70859999999,10.2350666667,14.9920666667,19.2552666667,11.0134666666
690.94,8.38419999999,31.0058666667,26.3485333333,25.7935333333,9.02286666667,9.6286,10.0741333333,14.9489111111,19.1302666667,10.9068666667
691.26,8.33900000001,30.9969333333,26.3061333333,25.7528666667,8.96546666667,9.47186666665,9.97140000001,14.8428666667,19.0209333333,10.829
691.58,8.24919999999,30.9406,26.2898666667,25.6898666667,8.9164,9.3794,9.93439999998,14.7776888889,19.0422,10.7329333333
691.91,8.17446666666,30.9312666667,26.2368666667,25.5887333333,8.8074,9.31239999999,9.89853333333,14.6720666667,18.9864666667,10.6422666667
692.23,7.93620000001,30.7372,26.1154,25.4720666667,8.61100000001,9.11373333333,9.75106666667,14.5176888889,18.8260666667,10.4257333333
692.55,8.07266666666,30.7954,26.1918666667,25.5849333333,8.70533333334,9.21933333333,9.81886666667,14.6818666667,18.8777333333,10.5482666667
692.88,8.28773333333,30.9448666667,26.3108666667,25.6775333333,8.85693333333,9.41113333335,9.99513333334,14.9059333333,18.9887333333,10.7366
693.20,8.31926666667,30.7251333333,26.1546666667,25.5769333333,8.71446666667,9.30593333335,9.89119999999,14.8700444444,18.8629333333,10.5895333333
693.52,8.49893333333,30.5439333333,26.103,25.4991333333,8.83753333334,9.45726666667,10.0062,14.9601555555,18.9269333333,10.6857333333
693.85,8.54599999999,30.5030666667,26.1488,25.4724,8.89186666667,9.53593333333,10.0898666667,15.0184222222,18.9667333333,10.7624
694.17,8.41466666666,30.3678,25.9946666667,25.2753333333,8.72240000001,9.45320000001,9.97499999999,14.8637333333,18.8486,10.6319333333
694.49,8.68506666667,30.4392,26.0312,25.3397333333,8.8582,9.52713333333,10.1464,14.9513555555,19.0170666667,10.7318666667
694.82,8.73353333333,30.6237333333,26.1492666667,25.5102666667,8.87266666667,9.63506666666,10.2380666667,14.9694888889,19.0822666667,10.8076
695.14,8.72319999999,30.6077333333,26.1131333333,25.5175333333,8.73200000001,9.53080000001,10.1634666667,14.9268888889,19.007,10.7838666667
695.46,8.66906666667,30.625,26.138,25.5874,8.68360000001,9.51146666667,10.1062666667,14.9377777778,18.9402666667,10.7398666667
695.79,8.98353333334,30.9155333333,26.3233333333,25.7328666667,8.92540000001,9.77246666666,10.262,15.1372888889,19.1836,10.9202
696.11,9.15906666667,31.1546,26.4824666667,25.8744,9.19,9.96613333334,10.4380666667,15.2797777778,19.3565333333,11.1088
696.43,9.19433333333,31.3944,26.5564,26.0704,9.28793333334,10.0385333333,10.5633333333,15.3758888889,19.5503333333,11.2399333333
696.75,9.36913333333,31.7238,26.8311333333,26.3715333333,9.52833333333,10.3135333333,10.847,15.5524222222,19.8482666667,11.6110666667
697.08,9.42906666667,31.9401333333,26.9282666667,26.4949333333,9.56053333333,10.3879333333,10.8942,15.5191555556,19.894,11.6631333333
697.40,9.72353333333,32.284,27.2184,26.8180666667,9.89526666667,10.6595333333,11.1773333333,15.7362222222,20.2754666667,12.0115333333
