wavelength,Back_SpoLinf,Belly_SpoLinf,Breast_SpoLinf,Crissum_SpoLinf,Crown_SpoLinf,DorTail_SpoLinf,Patch10_SpoLinf,Patch11_SpoLinf,Patch12_SpoLinf,Rump_SpoLinf,Throat_SpoLinf,WingTip_SpoLinf
743.70,22.9179166667,54.2499166667,40.4525833333,49.8248333333,22.0228333333,20.804,21.280875,19.2436666667,34.3453333333,22.8369166667,40.7334166667,17.2938333333
744.02,23.3946666667,54.4685833333,40.7748333333,50.2379166667,22.08175,20.8743333333,21.5261666667,19.18675,34.9066666666,23.1108333333,41.035625,17.6455416667
744.34,23.7996666667,54.363,40.9775833333,50.5840833334,22.54,21.3535833333,21.7734166667,19.9298333334,35.0994166667,23.7085,41.1670833333,18.170375
744.65,23.7388333333,54.5916666667,41.0106666667,50.6051666666,22.2976666667,21.62775,21.3831666667,19.6830833333,35.0058333333,23.7343333333,41.1007083333,18.124
744.97,24.3344166667,54.9409166666,41.602,50.9796666667,22.71675,22.3700833333,21.8502916667,20.3318333333,35.62125,24.3806666667,41.7105416667,18.65425
745.28,25.1005833333,55.1195,42.1375,51.4170833333,23.5694166666,23.3358333333,22.7280416667,21.279,36.36425,25.6765,42.473625,19.7864166667
745.60,25.3035,55.43125,42.45775,51.5496666667,23.8686666667,23.4364166667,22.902875,21.3481666667,36.6215,25.78175,42.6830416667,19.9205
745.91,25.05025,54.9943333333,42.07725,51.1036666667,23.5220833333,23.4445833333,22.49125,21.4558333334,36.1704166666,25.6478333333,42.3325833334,19.8619583333
746.23,25.4368333333,54.9290833334,42.60875,51.4565833333,23.7210833333,23.6116666667,22.7039583333,21.8688333333,36.1049166667,25.9239166667,42.403875,20.027875
746.55,25.8894166666,55.232,42.9080833333,51.711,24.2416666667,24.1241666666,23.22575,22.1154166667,36.4120833333,26.2773333333,42.6462083333,20.5399166667
746.86,25.57275,54.8613333333,42.8390833334,51.44325,24.2288333333,23.9448333333,23.0699166667,22.1184166666,35.9575833334,26.1860833334,42.634,20.4997083333
747.18,26.09175,54.9999166667,43.1374166667,51.9161666667,24.9421666667,24.42075,23.8747916667,22.6916666667,36.582,26.5641666666,42.8164166667,20.9982083333
747.49,25.5484166666,54.7595,42.768,51.4728333333,24.57525,24.0756666667,23.734875,22.5805,35.8235833333,26.1676666666,42.5977083333,20.4328333333
747.81,25.3484166667,54.7619166667,42.5926666667,51.1465,24.1976666667,23.8228333333,23.7742083333,22.3235833334,35.5203333333,25.8158333333,42.233125,20.12125
748.12,25.0611666667,54.6913333333,42.3355833333,50.93575,24.0774166667,23.6488333333,23.8283333333,22.4205,35.5893333333,25.5771666667,41.96825,19.9762916667
748.44,24.6671666666,54.46225,41.9994166667,50.6395,23.7958333334,23.1565,23.594375,22.2236666667,35.16825,25.2320833333,41.4804166667,19.6991666667
748.75,24.4065833333,54.7554166667,41.7501666667,50.48775,23.6856666667,22.7978333333,23.5274166667,21.7345,35.0079166667,24.7628333333,41.4314583333,19.2840416667
749.07,24.3926666667,54.3771666667,41.1678333333,50.3209166666,23.525,22.8006666667,23.596625,21.8158333333,34.8429166667,24.6790833333,41.2176666666,19.2935
749.38,24.6878333333,54.7605,41.4541666666,50.5029166667,23.9246666667,23.03175,23.9681666667,21.9998333333,35.3236666667,25.0304166667,41.3045833333,19.5955833333
749.70,24.9823333333,55.71075,41.759,50.7205,24.2838333333,23.6250833333,24.4882083334,22.1840833333,35.85475,25.0791666666,41.7039166667,19.9130416666
750.01,24.9075,55.6335,41.8163333334,50.4050833333,24.2423333333,23.4628333333,24.2645416667,22.22075,35.8086666666,24.7445,41.7457083333,19.809375
750.33,24.8550833333,55.4441666666,41.6358333333,50.1495,24.0634166666,23.13975,24.3006666667,21.9041666666,35.7036666667,24.4064166667,41.78325,19.78875
750.64,24.9955,55.9326666667,41.9616666667,50.3845,24.1773333333,23.0910833333,24.2535,21.85275,35.8236666667,24.401,42.40875,20.0107916667
750.96,25.3764166667,56.2726666667,42.24025,50.8736666667,24.5026666667,23.1855,24.5967083333,21.9669166667,36.3173333333,24.7266666666,42.7622083334,20.443625
751.27,25.27825,55.8471666666,41.82825,50.5475833333,24.2460833333,22.7428333333,24.3335416667,21.6165,36.1739166667,24.4166666667,42.9412083333,19.99875
751.59,24.97275,55.7639166667,41.9113333333,50.5891666667,24.03475,22.5031666666,24.3204583333,21.3658333333,36.1700833334,24.37,43.261625,19.9405416667
751.90,24.98175,56.01175,42.1181666666,51.1083333334,24.3021666666,22.7010833333,24.4525416666,21.3966666666,36.3573333333,24.2565,43.568875,20.0831666667
752.22,25.2628333333,55.94075,42.1833333333,51.3638333333,24.4065,23.1920833333,24.515,22.1178333333,36.4601666667,24.24775,43.7354166667,20.4685416667
752.53,25.3680833333,56.37775,42.7388333333,51.6705,24.4523333333,23.5000833333,24.436375,22.0688333333,36.9916666667,24.5121666667,43.9145416667,20.6355
752.85,25.1153333334,56.1243333333,42.469,51.7893333334,24.27125,23.5843333333,24.5156666667,21.6796666667,36.6215833333,24.2713333333,44.2677083334,20.4665833334
753.16,24.9495,55.5171666667,42.0793333333,51.7105833333,24.2295833333,23.2985,24.3486666667,21.2941666666,36.4520833333,24.0415,43.8085,20.1660833333
753.47,24.5783333333,55.04725,41.588,51.6361666667,23.5586666667,22.72875,24.0962083333,20.8055,35.8268333334,23.71625,43.363,19.674625
753.79,24.3451666667,54.9563333334,41.4995833334,51.8533333333,23.3835833333,22.9700833333,24.1685833333,20.6288333333,35.8743333334,23.8665833334,43.3110416667,19.5861666667
754.10,24.2128333333,54.2173333333,41.0911666667,51.5883333333,23.1905833333,22.6013333333,24.2172916667,20.5523333333,35.5018333333,23.8674166667,42.7807083333,19.1482916667
754.42,24.0570833334,54.3014166666,40.6865833333,51.5236666667,22.9329166667,22.70525,24.033875,20.1134166667,35.71175,23.6065,42.7675833333,18.8871666667
754.73,24.0431666667,54.59575,40.66275,51.8146666666,23.025,22.54425,24.0809583333,19.9285,35.6714166667,23.4351666667,42.552625,18.8420416667
755.05,24.54875,54.6720833333,40.6655,52.1195833333,23.57125,22.88025,24.516,20.4691666667,35.7444166667,23.6463333334,42.7195,19.26825
755.36,25.1968333333,54.9025833333,40.7620833333,52.2731666667,23.8985833333,23.308,24.9180833333,20.96925,36.1314166667,24.27825,42.885375,19.520875
755.67,25.5008333333,55.0075,40.9721666666,52.3764166667,24.0031666667,23.2661666667,25.304625,20.6726666666,36.2101666667,24.6976666667,43.1169583333,19.6877916667
755.99,26.133,55.64675,41.4164166667,52.8989166667,24.7024166667,23.7440833333,25.8900416666,21.289,36.6098333333,24.91025,43.8267083333,20.262
756.30,26.5020833334,56.2715833334,41.6858333333,53.3580833333,24.9666666667,23.8185,25.9567916666,21.5271666667,37.0025,25.3635833334,43.8672083333,20.4360833333
756.62,26.0941666667,55.6621666666,41.1745,52.9673333333,24.4695833333,23.3323333333,25.6784583333,21.3925,36.5253333333,25.2580833333,43.57325,20.377
756.93,26.27725,56.0034166667,41.46575,53.2960833333,24.5695,23.7035833333,25.9327916667,21.5366666667,36.5910833333,25.4591666666,43.881625,20.4840416667
757.24,26.6038333333,56.203,41.5653333333,53.4831666667,24.6329166667,23.7970833333,25.9227916667,21.7969166666,36.8115833334,25.37675,44.118375,20.5239166666
757.56,26.623,56.6764166666,41.9195,53.7415833334,24.7958333334,24.1544166667,26.0421666666,21.8124166667,37.206,25.6074166666,44.1909583333,20.9230833334
757.87,26.7619166667,56.5569166667,42.0306666667,53.6254166667,24.8641666667,24.1119166667,26.0045,22.1025,37.022,25.8056666667,43.85575,21.158625
758.18,26.519,56.62375,42.0819166667,53.82475,24.4139166667,24.1939166667,25.89625,22.1375,36.8649166667,25.6056666667,44.12375,21.25575
758.50,25.7820833333,56.2869166667,41.4698333333,53.414,23.7356666667,23.6420833333,25.1327916667,21.1480833334,36.1225833333,24.8475,43.5239166667,20.4053333333
758.81,25.3579166667,55.652,41.24525,52.89225,23.36275,23.3528333333,24.7500833333,20.4655833333,35.64725,24.49525,43.3138333333,20.1861666667
759.13,24.8001666667,55.0925833333,40.87725,52.2563333333,23.1724166667,23.1676666666,24.4129166666,20.27775,35.0000833333,24.1179166667,42.8777083333,19.8098333333
759.44,24.2109166667,54.2416666667,40.2188333333,51.5205,22.67575,22.4675,23.9975833333,19.8866666667,34.331,23.7893333333,42.0782083333,19.3369583334
759.75,24.6083333333,54.4505833333,40.5684166667,51.6189166667,23.38575,23.0565,24.5390416667,20.5155833333,34.4460833333,24.25025,42.6337916666,20.1648333333
760.07,25.2446666667,55.04025,41.2443333333,52.42425,23.9919166667,23.37275,24.8368333333,21.0493333333,35.0854166667,24.4048333333,43.3468333333,20.706125
760.38,24.9715,54.8028333333,41.05925,52.1909166667,24.16775,23.0053333333,24.2032916666,21.0774166667,34.71125,24.17725,42.896,20.7185
760.69,24.925,54.4760833334,40.9589166667,51.9968333333,24.3110833333,22.9565,24.0837083333,21.2364166667,34.3925,24.0813333334,42.5994583333,21.0138333334
761.01,24.6506666667,54.66075,41.1058333333,52.1510833334,24.2415833333,23.07875,23.9082916667,21.1573333333,34.2296666666,23.84175,42.6456666667,20.81275
761.32,24.05075,54.3091666667,41.0205833334,51.9473333333,24.1043333333,22.9724166667,23.574,20.83775,33.7344166667,23.4091666667,42.5468333333,20.6350416667
761.63,24.854,54.8779166666,41.8815,52.6860833333,24.9914166667,23.56025,24.0415833333,21.3125,34.4464166667,24.0415,43.1150416667,21.1837083333
761.94,25.76475,55.7415833333,42.8571666667,53.402,25.6115833334,24.2106666666,24.937875,22.3215,35.3424166667,24.8844166667,43.8740416667,22.0610833334
762.26,25.7011666666,55.9394166667,42.82975,53.5731666667,25.5416666667,24.2393333333,25.0296666667,22.395,35.3888333333,24.82475,44.0386666667,22.03025
762.57,25.8045,56.0266666667,43.0575,53.74325,25.5476666667,24.33725,25.0553333333,22.55175,35.544,24.9155833333,44.1897083333,22.1455416667
762.88,26.2774166667,56.2509166667,43.4058333333,54.1944166667,25.9635833334,24.9261666667,25.5595833333,22.84375,36.0913333333,25.4135,44.7347083333,22.411875
763.20,25.8420833333,55.9603333333,42.8841666667,53.8169166667,25.3209166666,24.282,24.92175,21.9851666667,35.6955833333,24.5661666667,44.09275,21.4585
763.51,25.3713333333,55.8091666667,42.6906666667,53.5699166667,24.9965,23.9903333333,24.4105,21.6356666666,35.3345833333,24.3726666667,43.8336666667,20.9902083333
763.82,25.5353333333,56.01725,42.7695,53.6405,25.0000833333,24.27575,24.6573333333,21.63825,35.7280833333,24.6288333334,43.99175,20.97075
764.14,25.6084166667,56.2799166667,42.898,54.0309166667,25.0398333333,24.225,24.7410416666,21.61375,36.0133333333,24.8804166667,44.3448333333,20.750125
764.45,26.0678333333,56.32225,42.961,54.1976666667,25.3949166667,24.89025,25.2139583333,22.18075,36.3830833333,25.3911666667,44.6009166667,21.2922916666
764.76,26.7501666667,56.501,43.402,54.47075,25.7538333334,25.3433333333,25.7707083333,22.81675,36.86,25.7873333333,44.898625,21.6245416666
765.07,26.6796666667,56.8509166667,43.30775,54.3311666666,25.7354166667,25.333,25.8611666667,22.87525,37.0141666666,25.925,45.0361666667,21.7544166666
765.39,26.4319166667,56.3045,42.8404166667,53.9769166667,25.4235833333,24.8991666667,25.373125,22.4548333333,36.69325,25.56075,44.6957916667,21.2890416667
765.70,26.74225,56.60375,43.0264166667,54.1303333333,25.8201666667,25.017,25.6926666666,22.90075,37.1111666666,25.8625,44.8645416666,21.470875
766.01,26.478,56.6739166667,42.859,54.094,25.6075833333,24.75975,25.5079166667,22.68775,37.2733333333,25.8385833333,44.7793333333,21.3775
766.32,26.3800833333,57.0840833334,43.2355833334,54.3338333333,25.7263333333,24.6901666667,25.380125,22.7823333333,37.2166666667,25.6779166666,44.927875,21.4579166667
766.64,27.0043333333,57.1155833333,43.9816666667,54.5,26.2879166667,25.60625,26.408,23.5920833333,37.9535833333,26.5885833333,45.17675,22.361625
766.95,27.277,57.2831666667,43.9955833333,54.6216666667,26.6220833333,25.6498333333,26.7519583334,23.8925833333,38.0951666667,26.8974166666,45.16275,22.3980416667
767.26,28.1399166667,58.4590833333,44.8229166667,55.5154166666,27.47375,26.2013333334,27.8369166667,24.6994166666,38.9579166667,27.5665833333,46.11725,23.2308333333
767.57,28.5450833333,58.6230833333,45.262,55.3456666666,27.6756666666,26.7725,28.255125,25.1003333334,39.4761666667,27.83175,46.084125,23.7319166667
767.88,28.7674166667,58.4999166666,45.44575,55.2264166667,27.7339166667,26.3209166666,28.0897916667,25.1148333333,39.5128333334,27.71075,46.1090833333,23.4550833333
768.20,28.3776666667,58.6273333334,45.05025,55.7655833334,27.5679166667,25.9238333333,27.84375,24.82,39.6748333333,27.6159166667,46.3222916667,23.1159583333
768.51,28.1534166667,57.6538333334,44.66075,55.4066666667,27.19825,25.753,27.6787916667,24.83475,39.4686666667,27.4124166666,45.817875,22.76825
768.82,28.3014166667,58.27575,45.3193333334,55.964,27.3051666667,26.28975,27.886375,25.2045,39.6996666667,27.7521666666,46.3282083333,23.036375
769.13,28.5451666667,58.37925,45.6329166667,56.3995833333,27.2428333333,26.4271666666,27.78525,25.1974166666,39.84475,27.9531666667,46.6685833333,23.3690833333
769.44,29.6484166667,59.14175,46.6788333333,57.4105,28.0650833333,27.0008333333,28.7219583334,26.23275,40.9323333334,28.63775,48.019375,24.1105
769.76,29.2245833334,57.7620833333,45.653,56.6938333333,27.4015,26.29925,28.2822083333,25.619,40.0748333333,28.53075,47.1394583333,23.6735
770.07,29.0566666667,58.2339166666,45.6594166667,57.0356666667,27.2056666666,25.4893333334,27.6525416667,25.43275,40.234,28.4041666666,47.7375,23.5460833334
770.38,29.2181666667,58.5390833333,46.2155833333,57.3706666667,27.0649166667,25.9920833333,28.0680416667,25.25725,40.61575,28.4170833333,48.504625,23.6773333333
770.69,28.7408333334,57.68875,46.1556666666,57.1185,27.0371666667,26.3409166667,27.9518333333,25.33325,40.0520833333,28.25175,48.248125,23.833125
771.00,28.5333333333,58.08925,46.0394166667,57.66175,27.2054166667,25.8241666667,27.8579583333,25.27475,40.0334166667,28.0678333334,48.7790833333,24.12625
771.32,27.79325,57.5921666667,45.7865,57.3814166667,26.8415,24.8361666667,27.28625,24.7268333333,39.2711666667,27.333,48.6539583334,23.7125
771.63,28.3493333333,58.1034166666,46.8810833333,57.008,27.39675,25.0715,27.7340416667,24.84925,39.6905,28.1190833333,48.7779583333,23.9287083333
771.94,28.8144166667,58.8355,47.4085,57.7096666667,28.1988333333,25.4535,27.9600833333,25.0080833334,40.12,28.87925,49.6800416667,24.3440833333
772.25,29.1259166666,58.8540833333,47.4445833333,58.06475,28.833,25.5046666666,28.54825,25.0488333334,40.8201666666,29.0608333333,49.7883333333,24.8454166666
772.56,29.565,59.1379166667,47.7093333334,58.4070833334,29.2939166667,25.6155833333,29.2119166667,25.6899166666,40.9771666667,29.21175,50.2790833333,24.8153333333
772.87,29.8140833333,59.22975,47.60125,58.3665,29.5815833333,26.1289166667,29.224875,25.4979166667,40.6706666667,29.3658333333,49.9542083333,24.6639166667
773.18,30.3926666667,60.9481666666,48.834,59.5336666667,30.487,26.6118333333,29.56125,25.9088333333,42.14675,29.8611666667,51.3460416666,25.00425
773.50,30.0906666667,59.87925,48.2190833333,58.5265,30.645,26.6465833333,29.1582916667,25.8736666666,41.3388333333,29.4188333334,50.3150416667,24.6596666667
773.81,30.0034166667,59.2871666667,47.7325833333,57.7558333333,30.4466666667,26.3136666667,28.978375,26.1964166667,41.1898333333,29.2585833333,50.0542083333,24.4729166667
774.12,29.8814166667,59.1879166667,47.5548333334,57.411,30.1099166667,25.7869166667,28.544625,25.8121666667,41.2520833333,29.0355,49.81375,24.044
774.43,30.2784166667,59.2751666667,48.1501666667,57.3658333333,30.40575,26.7650833333,29.13275,26.00975,41.07275,29.8370833333,49.830375,24.0539166667
774.74,30.8843333333,59.5795,48.1569166667,57.6583333333,30.1574166667,27.02475,29.119125,25.6059166666,41.5108333333,30.0881666667,49.9740833334,24.1562916666
775.05,31.0093333333,59.1830833333,47.9188333333,58.00375,30.0295,27.0378333334,29.3747083333,26.0059166667,41.6145833333,30.0989166667,50.3036666667,24.6835416667
775.36,30.3416666666,58.2813333333,47.15575,56.9545,28.9715833333,26.1448333333,28.5684583334,25.5984166667,40.7996666667,28.9021666667,49.3367083334,24.137125
775.67,30.5326666667,58.79,47.63875,57.1266666667,29.5674166667,27.3353333334,29.1063333333,26.6115833333,41.0635833334,29.7655,49.74125,25.086375
775.98,30.3880833333,57.9674166667,47.242,56.248,29.27325,27.32375,28.5114583333,26.5493333333,40.64525,29.7240833333,49.08075,25.102
776.30,29.07675,56.6031666667,45.8375833333,54.8818333333,27.7493333334,25.48825,27.1282916667,25.197,39.48275,28.3915833333,47.5677916667,23.7752083333
776.61,29.3526666667,57.0266666667,45.81175,55.00175,27.6565,25.8393333333,27.2888333333,25.3114166667,39.35625,28.2190833333,47.434375,23.74525
776.92,30.279,58.2538333334,46.8660833333,56.709,28.1869166667,26.49175,28.456125,26.2885833333,40.4749166667,28.9815,48.6229166667,24.872
777.23,31.2255833333,59.3471666666,47.9634166667,57.8085833333,29.0643333333,26.6896666667,28.5885,26.85875,41.4888333334,30.1315833333,49.141875,26.5744166667
777.54,30.2944166667,57.5933333333,46.5469166667,56.33375,27.98625,25.1409166666,27.1494583333,25.8015833333,40.0634166667,29.237,47.542375,25.577
777.85,29.20725,57.36725,45.8648333333,55.9678333334,26.7965,23.7089166667,25.4831666667,24.8103333333,39.0484166666,27.48275,47.372625,24.4944166667
778.16,29.108,57.6936666667,46.1080833333,56.3155,27.5855,24.1980833333,26.1892916667,25.21625,38.81075,27.9461666667,47.5539583333,24.7252083333
778.47,29.1175,57.7348333333,45.6234166667,55.7518333333,27.6438333333,24.45525,25.5045416666,25.3215833333,38.3260833333,27.5188333333,47.4902916667,24.8569166667
778.78,29.45625,57.84325,46.0428333334,56.15875,28.3065,25.4011666666,26.1407083334,25.713,38.5918333333,28.1371666667,47.2860416667,25.5927083333
779.09,28.6453333333,56.1943333333,44.7680833333,54.5634166667,26.8894166667,23.9306666667,24.670125,24.2958333333,36.9519166667,26.7378333334,45.8911666667,24.1577916667
779.40,27.7326666667,55.6915,44.6254166667,53.72775,26.2848333334,23.23575,24.11775,22.8285,36.2920833333,26.1220833333,45.0281666667,23.6927083333
779.71,28.742,56.571,45.7430833334,55.0254166667,27.3589166667,24.4938333333,24.9954583333,24.0239166667,37.45475,27.3409166666,46.1901666667,24.7560416666
780.02,29.18475,56.4453333333,46.0059166667,55.2560833333,27.787,24.3826666666,24.97725,24.5189166667,37.8541666667,27.6869166667,46.0465416667,25.3449583334
780.33,28.4091666667,55.5801666667,45.3991666667,54.4715833333,26.8199166667,23.9005833333,23.7574166667,23.7899166667,37.1581666667,27.1986666667,45.1864583333,24.4827083333
780.64,26.7533333333,53.4884166667,42.9771666666,52.6024166667,24.8431666667,22.9513333334,23.0757083333,22.18525,34.8744166666,25.51675,43.40625,22.64225
780.95,26.8560833333,54.2519166667,43.7405833333,53.4089166667,25.0756666667,23.1819166667,23.3711666667,22.2348333333,35.6628333334,25.3881666667,44.0768333333,22.6753333333
781.26,27.41425,53.8125833333,43.61475,53.0483333333,25.6619166667,23.4993333333,24.3010416667,22.8281666667,36.2136666667,26.2024166667,43.44725,23.2337083333
781.57,27.8624166667,53.9133333333,43.9376666667,52.73075,25.56325,23.1795,23.80825,23.1044166666,36.72125,25.9478333333,43.440125,23.00575
781.88,27.6694166667,53.99925,43.9245,52.4970833333,25.555,22.4455,23.7227916667,22.388,36.3661666667,25.7174166667,42.6326666667,22.3689583333
782.19,28.5715,55.09375,44.5649166667,53.3859166667,26.4053333333,23.0875833333,24.4925,23.2533333333,37.5195,26.2588333334,42.984,22.9997083333
782.50,28.40725,55.5856666667,44.5245,53.5371666666,26.409,22.7619166667,23.7210833333,23.3014166667,38.3093333333,26.229,42.7908333334,22.7669166667
782.81,28.9160833334,56.544,44.5195833333,54.3966666666,26.6359166667,22.94475,23.8750416667,24.1205,39.0695,26.6565,43.3996666667,22.8374166667
783.12,28.1871666667,55.5925833333,43.6053333333,52.8115833333,26.4615,22.7263333333,23.325125,23.7515833333,38.1445,25.954,42.803375,22.5790833333
783.43,26.42975,54.50375,42.2383333333,51.3173333333,24.69375,21.4256666667,22.37025,22.4571666667,36.3255833333,24.7241666666,41.8350833333,21.04775
783.74,27.6829166667,55.7825,43.4145833333,52.3171666667,26.76825,22.7846666667,24.4460416667,24.0853333334,37.79475,26.4126666667,43.1505416667,22.4085833334
784.05,28.3020833333,57.0625,44.8958333333,53.5208333333,28.1875,23.3541666667,24.8125,24.9270833333,38.84375,27.03125,43.734375,22.5625
784.36,29.3028333333,57.5376666667,45.21575,53.8003333333,29.1458333333,24.4766666667,25.5078333333,25.8165833333,39.6145,27.8893333333,44.6607916667,23.6391666666
784.67,29.8690833333,57.90025,45.4055833333,53.8761666667,29.8584166667,24.64075,25.9506666667,26.4469166667,39.9239166667,28.401,45.01475,23.7905416667
784.98,28.9204166666,57.0440833333,44.3501666667,53.4066666667,29.371,24.6436666666,26.36275,25.9643333333,39.5179166667,28.33325,44.8167916667,23.5325
785.29,27.8971666667,56.0893333333,43.5208333333,52.8445833334,28.38175,24.4206666666,25.9744583333,25.3476666666,39.2013333334,28.0658333333,44.9482083334,22.8665416667
785.60,26.9190833333,54.9644166667,42.7826666667,51.8355833333,27.3468333333,23.592,24.9948333333,24.103,38.2770833333,27.6386666667,44.5244166667,22.3142916667
785.91,27.84975,55.6890833333,43.1483333333,52.2221666667,28.26125,24.5061666667,26.6665,24.3518333333,38.7240833334,28.3538333333,45.447625,23.0248333333
786.22,27.2590833333,54.33025,42.2611666667,51.3179166667,28.12125,24.138,26.6001666666,24.0190833333,37.6041666667,27.3185833333,44.277375,22.8497083333
786.53,27.2889166667,54.74625,42.32075,51.4664166667,27.5961666666,23.7811666667,26.6993333333,23.7416666666,37.78225,27.24925,43.712875,22.5575
786.84,28.7965833333,55.5654166667,43.31025,52.7009166667,28.9696666666,25.0960833334,28.0853333333,25.2595,39.00425,28.6429166666,44.5935,23.7842083333
787.14,27.4070833333,54.9110833333,41.947,52.011,26.86575,23.6273333333,26.1698333333,23.6949166667,37.6160833333,26.4985,43.41175,21.9643333333
787.45,26.9636666667,54.0210833333,41.319,50.9394166667,25.78925,23.2993333333,25.30525,22.6701666667,36.8565,26.0053333334,42.6344583333,21.5944166666
787.76,27.6075833334,54.3126666667,41.4844166667,51.1396666667,26.03025,23.751,26.0255,23.1399166667,37.4725833333,26.4770833333,42.6239166667,22.5429583333
788.07,26.8014166666,54.1575833333,41.1115833333,50.9461666667,24.69075,23.29875,25.3457083333,22.289,36.7176666667,25.8551666666,41.7986666667,22.3844583333
788.38,27.3666666667,54.66025,41.44725,50.7766666667,24.8355,23.5561666667,25.0959583333,22.9805,37.0249166667,25.8405,41.4427083333,22.92125
788.69,27.4346666666,54.4126666667,40.9953333333,50.78775,24.7225,23.7378333334,24.7761666667,23.32625,36.887,25.4745833334,40.5254583333,23.1023333333
789.00,26.9838333333,54.1938333333,40.6248333333,50.5524166667,23.9131666666,22.8531666667,24.3297083333,23.134,35.9330833333,24.31175,39.954625,22.1649166667
789.31,25.3771666667,52.89725,39.9005833333,49.7516666667,22.5901666666,21.29325,22.6635833333,22.1486666667,34.2254166667,22.9488333333,38.4565,20.9529583334
789.62,24.6993333333,53.14725,39.7500833333,49.5114166667,21.9278333333,21.0635,21.6975833333,21.29825,34.1505833333,22.858,38.1761666667,20.36825
789.92,25.9091666666,54.1289166666,41.0890833334,50.8616666667,23.0301666667,22.8409166667,23.3807916667,22.4054166666,35.6914166667,24.0530833333,39.44125,21.751875
790.23,24.5294166667,53.08825,40.06875,49.5980833333,21.0881666667,21.8039166667,21.5930833333,20.5981666667,34.1960833333,22.0489166667,38.1030416667,20.7399583333
790.54,24.822,52.8171666667,39.6105,48.4875,21.1745,21.3324166667,21.5549583333,19.9785,33.82775,21.8565833333,37.796625,20.92725
790.85,25.3233333333,54.0100833333,40.3434166667,48.9899166667,22.0505833333,22.0705833333,21.9645833333,21.202,34.3029166667,22.697,38.5150416667,21.92925
791.16,23.8798333333,53.528,39.751,48.0841666667,20.4774166667,20.6865833334,20.5978333333,20.1735833333,32.6110833333,21.1683333333,37.557625,20.2470416667
791.47,22.3213333334,51.9344166667,38.3821666667,46.7685833334,20.00425,19.0581666667,18.9042083333,18.6224166667,31.2925,19.3981666667,36.3787083333,18.1867083333
791.78,21.3070833333,51.432,37.7045,46.4038333333,19.3475,18.2924166667,18.3352916667,18.02325,30.8465,18.99225,36.6602916666,17.76475
792.08,21.4365,52.3019166667,38.7560833334,46.2261666667,19.699,18.504,18.963,18.7139166667,31.4631666667,19.1566666667,37.3284583333,17.9560416667
792.39,19.9976666667,51.2674166667,37.4158333333,44.437,18.8201666666,17.4743333333,17.93975,17.55275,30.9893333333,18.2255833333,36.2717083333,16.3864166667
792.70,21.17125,52.1846666667,37.5674166667,45.1125833333,19.21175,18.6374166667,19.3355833333,18.3221666667,32.4549166666,19.3356666667,37.2129583334,17.651875
793.01,21.6921666666,52.9853333333,38.3471666666,45.4819166667,19.3176666667,18.8335833333,19.6346666667,18.9373333334,33.06825,19.26,37.384625,17.9922083333
793.32,18.7089166666,51.1384166667,35.8214166667,42.6408333334,17.1830833333,15.2934166667,16.5726666667,16.5258333333,30.2465,16.2324166666,34.8766666667,15.0937916667
793.62,18.5639166667,50.6518333333,35.2304166667,42.5628333333,17.714,15.5144166667,16.713375,16.5616666667,30.354,16.98075,35.1373333333,15.054625
793.93,17.839,49.9770833333,35.58625,43.0575833333,17.6206666667,15.9885,16.500125,16.5863333333,29.8389166667,17.6321666667,34.8332916666,15.2355416667
794.24,17.83075,49.67725,34.84325,43.2803333334,17.09325,15.468,17.1969583334,16.3325,29.9331666667,16.9203333333,34.745125,14.5863333333
794.55,18.1828333334,49.1126666667,34.3665,43.3288333333,17.2170833333,15.9028333333,17.660625,16.3186666666,30.4806666667,17.4191666666,33.844375,14.5664166667
794.86,20.5413333333,51.5948333333,36.8709166667,45.6535833333,18.7445,18.1603333333,19.7833333333,18.6096666666,33.0636666667,19.306,36.6464166666,17.3516666667
795.16,21.5129166667,52.4399166667,37.8565,46.5909166667,19.7081666667,19.25125,20.8221666667,18.8281666667,33.9906666667,19.6524166667,37.1713333333,17.557875
795.47,20.8716666667,51.74575,36.7588333333,46.2009166667,19.0601666667,18.6429166667,20.0977916667,17.8855,32.9820833333,19.3016666667,36.3034166667,16.9795
795.78,22.8818333333,53.4300833333,38.2688333334,48.20425,21.11825,21.0108333333,22.1451666666,19.4625,34.4515833333,21.1075833334,37.7581666666,19.4462083333
796.09,22.5371666667,52.7175833333,38.19525,47.8768333333,20.7006666667,20.722,20.91825,19.10825,33.8851666667,20.4779166666,37.2026666667,18.7685833334
796.40,23.1956666666,53.0036666667,38.3084166667,48.0600833334,21.40175,21.3078333333,21.7250416667,19.8059166667,34.0946666667,21.1096666666,38.511625,19.743375
796.70,24.8533333334,53.9203333334,39.0880833333,49.4758333334,22.4213333333,22.7254166667,22.6938333333,20.608,35.105,21.8344166667,39.41825,21.147625
797.01,25.5708333333,54.9398333334,40.1721666666,49.7615,23.3499166666,23.6093333333,23.791,21.5753333333,35.9485833334,21.9490833333,39.6272083333,21.819
797.32,26.8705,56.5575833333,41.15175,50.7881666666,24.09625,24.62175,25.0315,22.94025,37.59975,22.2783333333,40.6366666667,22.4938333334
797.63,27.0060833333,56.1315833334,41.41975,50.18525,24.4855,25.1439166667,24.8405,23.4360833333,37.6850833333,22.3045833333,40.22625,22.97325
