wavelength,Back_HemAtrf,Belly_HemAtrf,Breast_HemAtrf,Crissum_HemAtrf,Crown_HemAtrf,DorTail_HemAtrf,Patch10_HemAtrf,Rump_HemAtrf,Throat_HemAtrf,WingTip_HemAtrf
459.53,5.13326666667,8.43746666666,9.04323333333,7.12373333333,5.70066666667,7.96566666667,19.8483333333,6.05486666666,6.65226666667,9.31813333334
459.88,5.16766666667,8.49686666666,9.10413333334,7.16560000001,5.72526666667,7.99233333334,19.8941333333,6.08233333334,6.69273333333,9.33520000001
460.24,5.17873333333,8.54426666666,9.15036666667,7.19800000001,5.74066666667,8.01626666666,19.9381333334,6.10726666667,6.7262,9.34573333333
460.59,5.21673333333,8.59413333333,9.20616666666,7.24333333333,5.76573333333,8.05346666666,19.9999333333,6.13566666667,6.77373333333,9.37926666666
460.94,5.21753333333,8.61966666667,9.24083333333,7.26366666667,5.76206666667,8.06186666667,20.0248666667,6.15033333333,6.78906666667,9.38306666667
461.29,5.23526666667,8.67633333334,9.30019999999,7.30060000001,5.767,8.0822,20.0663333333,6.17393333334,6.82453333333,9.40413333334
461.65,5.28873333333,8.76193333333,9.39073333334,7.37666666667,5.80126666667,8.12500000001,20.1565333333,6.22333333334,6.89326666667,9.44266666666
462.00,5.31053333333,8.84033333333,9.45306666666,7.41626666666,5.81133333333,8.14646666667,20.2171333333,6.24993333334,6.92993333333,9.47206666667
462.35,5.3358,8.93319999999,9.54986666667,7.48453333333,5.82993333333,8.17413333333,20.3051333333,6.28746666667,6.98653333333,9.518
462.71,5.3698,9.02660000001,9.63616666667,7.5458,5.85033333333,8.18913333334,20.3758,6.32486666667,7.04353333333,9.54526666667
463.06,5.37586666667,9.10206666667,9.70356666666,7.59433333333,5.84806666667,8.20226666666,20.4180666667,6.34979999999,7.08266666667,9.5606
463.41,5.36646666667,9.15733333335,9.75443333333,7.60713333333,5.82086666667,8.19219999999,20.4543333334,6.33546666667,7.1,9.56246666667
463.76,5.36053333333,9.21833333334,9.82596666666,7.63699999999,5.8004,8.191,20.5268666667,6.33893333333,7.12293333333,9.57533333334
464.12,5.3878,9.30519999999,9.90816666666,7.68179999999,5.797,8.20213333333,20.5932,6.36713333333,7.17533333333,9.59146666666
464.47,5.3824,9.3548,9.97686666667,7.69966666667,5.77293333333,8.17086666667,20.5922666667,6.36206666667,7.18406666667,9.58233333333
464.82,5.37066666666,9.44346666667,10.0371333333,7.73126666666,5.74626666667,8.16766666666,20.6495333333,6.36206666666,7.21293333333,9.58006666667
465.17,5.3434,9.49440000001,10.0748,7.74500000001,5.71686666667,8.14493333333,20.6783333333,6.33906666667,7.23406666667,9.55526666666
465.53,5.32906666667,9.55433333333,10.1268333333,7.76059999999,5.70873333333,8.14093333334,20.7093333333,6.33573333333,7.26173333333,9.56553333333
465.88,5.363,9.65933333334,10.2375333333,7.8364,5.747,8.19360000001,20.7805333333,6.39593333334,7.33813333333,9.60473333334
466.23,5.40486666667,9.74399999999,10.3270666667,7.89653333333,5.76446666667,8.22906666666,20.8275333333,6.43313333333,7.41193333333,9.62833333333
466.58,5.38873333333,9.78446666666,10.3723,7.89053333334,5.733,8.21726666666,20.8258666667,6.41293333333,7.43646666666,9.60640000001
466.94,5.40826666667,9.86259999999,10.4551,7.93573333333,5.74326666667,8.24373333333,20.8796,6.4448,7.49233333333,9.61639999999
467.29,5.43473333333,9.95580000001,10.5649,8.00706666666,5.7694,8.27113333333,20.9544666667,6.48753333334,7.55393333333,9.65546666667
467.64,5.4702,10.0290666667,10.6352666667,8.05686666667,5.7856,8.30440000001,20.9826,6.51993333333,7.6072,9.67260000001
467.99,5.492,10.1107333333,10.7241666667,8.10439999999,5.79606666667,8.32913333334,21.0343333333,6.54093333333,7.65066666667,9.69959999999
468.35,5.53526666667,10.2172,10.8332,8.17553333333,5.824,8.38080000001,21.1251333333,6.59653333334,7.73893333333,9.74593333334
468.70,5.5748,10.2974666667,10.9356666667,8.22793333333,5.8506,8.4186,21.1902666667,6.63386666667,7.79886666667,9.78213333335
469.05,5.59046666667,10.3478,11.0201,8.25639999999,5.86453333333,8.43806666667,21.2582666667,6.6578,7.83933333333,9.79740000001
469.40,5.6222,10.4342666667,11.0983,8.30553333334,5.86633333333,8.4842,21.3222,6.69040000001,7.88353333333,9.82300000002
469.75,5.6214,10.4628,11.1315666667,8.31840000001,5.8534,8.46319999999,21.3686,6.68266666666,7.88873333333,9.80853333333
470.11,5.63013333333,10.5196666667,11.1814,8.3292,5.87413333333,8.46606666666,21.4201333333,6.69120000001,7.9088,9.81973333333
470.46,5.68326666667,10.6114666667,11.2798333333,8.39740000001,5.9286,8.53126666666,21.5321333333,6.75226666666,7.9756,9.90619999999
470.81,5.6926,10.6456666667,11.3328666667,8.407,5.92526666667,8.52919999999,21.562,6.73846666667,7.97653333333,9.90793333333
471.16,5.6896,10.6470666667,11.3309333333,8.41206666667,5.90233333333,8.51813333333,21.5962666667,6.72006666667,7.97406666666,9.88686666668
471.51,5.6678,10.6602,11.3344,8.3972,5.88853333333,8.50813333333,21.6162,6.71253333333,7.9656,9.89126666667
471.87,5.6592,10.6467333333,11.3139666667,8.37919999999,5.87526666667,8.49733333334,21.6403333333,6.692,7.9638,9.88499999999
472.22,5.63706666667,10.6361333334,11.2879666667,8.35006666667,5.85293333333,8.4862,21.6586666667,6.66906666667,7.9458,9.86786666669
472.57,5.6276,10.6294666667,11.2730666667,8.33966666667,5.852,8.49093333334,21.7092,6.66626666667,7.95686666667,9.8712
472.92,5.6782,10.6661333333,11.2874333333,8.38553333333,5.89706666667,8.52840000001,21.7765333333,6.71553333334,7.99086666667,9.91979999998
473.27,5.65966666667,10.6168,11.2622666667,8.35133333333,5.89746666667,8.50346666667,21.7975333333,6.70359999999,7.97746666667,9.90333333334
473.62,5.63886666667,10.5834,11.2212333333,8.31359999999,5.89133333333,8.48753333333,21.8470666667,6.67199999999,7.95213333333,9.90719999999
473.98,5.59566666667,10.5047333333,11.1443333333,8.26606666666,5.8304,8.46006666666,21.8699333333,6.63639999999,7.8996,9.86540000001
474.33,5.589,10.449,11.0927333333,8.22926666667,5.80446666667,8.45099999999,21.9030666667,6.61813333333,7.869,9.84866666666
474.68,5.6096,10.4210666667,11.0388,8.24059999999,5.82406666667,8.47673333333,21.9796,6.63180000001,7.87646666667,9.88853333332
475.03,5.5916,10.3742,10.9843333333,8.21159999999,5.82586666667,8.48833333333,22.0360666667,6.63033333334,7.86306666667,9.91419999999
475.38,5.58053333333,10.3022666667,10.9257333333,8.18100000001,5.82673333334,8.47986666667,22.0994,6.61886666667,7.84333333333,9.92766666665
475.73,5.52466666667,10.2031333333,10.8352333333,8.11680000001,5.7918,8.43886666666,22.1161333333,6.57686666666,7.77713333334,9.90493333333
476.08,5.494,10.1127333333,10.7531666667,8.06686666666,5.77513333333,8.40433333333,22.163,6.54793333334,7.72286666667,9.89266666667
476.44,5.49346666667,10.0320666667,10.6932333333,8.0378,5.77166666667,8.4042,22.1929333333,6.53753333333,7.6838,9.8868
476.79,5.47273333333,9.93180000001,10.6109333333,7.98046666666,5.75773333333,8.39046666667,22.2479333333,6.51393333334,7.6442,9.88553333334
477.14,5.44933333333,9.8568,10.5447333333,7.94206666666,5.7562,8.38779999999,22.2908666667,6.50253333333,7.61586666667,9.89986666666
477.49,5.47153333333,9.81746666667,10.5129,7.9506,5.78426666667,8.41326666667,22.3407333333,6.53126666667,7.6184,9.92886666666
477.84,5.488,9.77306666665,10.4661,7.94266666667,5.83206666667,8.42706666666,22.3822666667,6.55139999999,7.618,9.96700000002
478.19,5.49713333333,9.7204,10.4198666667,7.93133333334,5.8626,8.44113333333,22.461,6.577,7.61433333333,9.98093333335
478.54,5.50666666667,9.66239999999,10.3662333333,7.90326666666,5.88813333333,8.46180000001,22.5000666667,6.5864,7.605,10.002
478.89,5.52146666667,9.61699999999,10.3269333333,7.88986666666,5.925,8.46860000001,22.5450666667,6.60233333334,7.5804,10.006
479.24,5.50573333333,9.53553333334,10.2321,7.84006666667,5.90413333333,8.43566666666,22.5668666667,6.56706666667,7.53326666667,9.977
479.60,5.51733333333,9.48053333333,10.1736333333,7.82906666667,5.92746666667,8.44960000001,22.616,6.5714,7.5194,9.98933333333
479.95,5.52513333333,9.41326666667,10.1157666667,7.80673333334,5.94786666667,8.47766666666,22.6712,6.5704,7.4946,10.0157333333
480.30,5.51286666667,9.33513333332,10.0302333333,7.75479999999,5.95053333333,8.45713333334,22.6987333333,6.54673333334,7.456,10.0181333333
480.65,5.4688,9.26026666667,9.92816666667,7.6996,5.9212,8.42953333334,22.6936,6.50173333333,7.4024,10.005
481.00,5.4516,9.17166666667,9.80743333334,7.63766666666,5.89606666667,8.40120000001,22.7162666667,6.46959999999,7.3452,9.96620000002
481.35,5.42293333333,9.07000000001,9.7317,7.5788,5.86366666666,8.37493333333,22.7513333333,6.43813333333,7.3052,9.94286666668
481.70,5.40033333333,9.00500000001,9.6715,7.53999999999,5.84946666667,8.37046666667,22.8226,6.41326666667,7.26746666667,9.94353333333
482.05,5.382,8.9476,9.61360000001,7.51673333333,5.84153333333,8.35926666666,22.8693333333,6.39226666667,7.24573333333,9.94106666665
482.40,5.34393333333,8.89720000001,9.56690000001,7.48506666666,5.82146666667,8.33213333334,22.8962,6.37499999999,7.20633333333,9.93139999999
482.75,5.3238,8.855,9.52043333333,7.44993333333,5.79193333333,8.31633333333,22.9140666667,6.35059999999,7.18393333333,9.91726666668
483.10,5.32686666667,8.84553333333,9.52653333334,7.45873333334,5.80313333333,8.33666666666,22.9718,6.36386666667,7.1858,9.93720000001
483.45,5.32953333333,8.83346666666,9.51923333333,7.45033333333,5.79986666667,8.33459999999,23.0004,6.36466666666,7.18106666667,9.93546666669
483.80,5.329,8.8246,9.50736666666,7.44466666666,5.79353333334,8.32493333334,23.0140666667,6.3648,7.17853333333,9.93680000001
484.15,5.3286,8.82680000001,9.51119999999,7.44866666667,5.79073333333,8.3214,23.0444666666,6.36826666667,7.1814,9.94146666666
484.50,5.33866666667,8.83546666667,9.52693333334,7.45413333334,5.79653333333,8.32846666667,23.0866,6.3728,7.1922,9.94753333333
484.85,5.33646666667,8.84633333334,9.54816666667,7.46420000001,5.79473333333,8.33493333333,23.1367333333,6.37686666666,7.1988,9.9598
485.20,5.3234,8.84906666666,9.54163333333,7.46293333333,5.7818,8.33066666666,23.1576666666,6.36846666667,7.19806666666,9.95566666666
485.55,5.3218,8.85593333334,9.55113333333,7.4646,5.77046666667,8.318,23.1718,6.3608,7.20446666667,9.94900000001
485.90,5.31706666667,8.87966666666,9.57313333333,7.47139999999,5.75853333333,8.31379999999,23.1998666667,6.3584,7.20913333333,9.9524
486.25,5.332,8.91326666667,9.60910000001,7.49433333332,5.7598,8.32673333334,23.2472,6.36853333333,7.23593333333,9.95933333335
486.60,5.33833333333,8.93746666666,9.6509,7.51213333334,5.75853333333,8.33480000001,23.2877333333,6.37193333334,7.25493333333,9.97266666667
486.95,5.34306666667,8.9676,9.68853333333,7.52759999999,5.7534,8.32926666667,23.3106,6.37533333334,7.2758,9.97820000001
487.30,5.34806666667,9.01299999999,9.73436666667,7.54940000001,5.75346666667,8.34266666667,23.345,6.38120000001,7.3018,9.99266666667
487.65,5.35906666667,9.06213333334,9.78636666667,7.58573333333,5.75953333333,8.36006666667,23.3816,6.39793333333,7.33686666667,10.0071333333
488.00,5.37126666667,9.10513333334,9.83603333333,7.61286666666,5.76266666667,8.37506666666,23.4116,6.41413333333,7.36806666667,10.0218666667
488.35,5.38386666667,9.15580000001,9.88546666666,7.65033333333,5.76866666667,8.39119999999,23.4291333333,6.43713333333,7.4028,10.0305333333
488.70,5.39926666667,9.21700000001,9.95056666666,7.68940000001,5.77066666667,8.40419999999,23.4485333333,6.45239999999,7.44106666667,10.0434
489.05,5.4274,9.31366666665,10.0521,7.74446666667,5.78346666667,8.42786666666,23.5008,6.48600000001,7.4948,10.0716
489.40,5.456,9.42313333332,10.1704333333,7.8138,5.80333333333,8.46713333333,23.556,6.53313333334,7.5654,10.1062666667
489.75,5.4812,9.52579999999,10.2803,7.87453333333,5.811,8.49433333334,23.5866,6.56626666666,7.6406,10.123
490.10,5.4954,9.62960000001,10.3794666667,7.9198,5.80326666667,8.50553333332,23.6159333333,6.58673333333,7.6986,10.1304
490.45,5.5238,9.74006666667,10.4816333333,7.98380000001,5.81286666667,8.51680000001,23.6472666667,6.612,7.77113333333,10.1473333333
490.80,5.53233333333,9.84266666666,10.5657333333,8.02360000001,5.8068,8.53046666666,23.6773333333,6.62306666666,7.82893333333,10.1512666667
491.15,5.5332,9.92293333333,10.6523666667,8.06326666667,5.78186666667,8.52480000001,23.7125333333,6.62680000001,7.86946666667,10.1467333333
491.50,5.53193333333,10.014,10.7389666667,8.09233333333,5.76846666667,8.52033333334,23.7386666667,6.63206666667,7.91413333333,10.1371333333
491.85,5.53833333334,10.1224,10.8387333333,8.15006666667,5.7682,8.53940000001,23.797,6.65373333333,7.97486666667,10.1464
492.20,5.55426666667,10.2227333333,10.9519666667,8.19613333334,5.75933333333,8.54639999999,23.8531333333,6.66946666668,8.0278,10.1676
492.55,5.58893333333,10.3554666667,11.0758,8.26706666666,5.77406666667,8.57153333333,23.9162666667,6.71813333334,8.11233333333,10.2026
492.90,5.60366666667,10.4623333333,11.1765666667,8.31553333333,5.7652,8.58593333333,23.9564666667,6.73119999999,8.17486666666,10.2032
493.25,5.614,10.5858,11.2924,8.3642,5.74386666667,8.59173333334,23.9913333333,6.7378,8.22746666667,10.2066
493.60,5.62233333333,10.7178666667,11.4234,8.42766666667,5.72946666667,8.6018,24.0461333333,6.75166666667,8.29353333333,10.2189333333
493.95,5.68153333333,10.9107333334,11.6195666667,8.54693333334,5.75973333333,8.64806666667,24.1283333333,6.79733333334,8.41366666667,10.2559333333
494.30,5.7344,11.1711333333,11.8747,8.68986666666,5.7888,8.73006666666,24.2434,6.8824,8.55706666667,10.3081333333
494.65,5.802,11.4276,12.1367666667,8.84013333334,5.8116,8.79379999999,24.3483333333,6.96620000001,8.70546666667,10.3524
495.00,5.876,11.7146,12.3914666667,9.00073333333,5.85966666667,8.8664,24.4476666666,7.05473333333,8.88113333334,10.4094
495.34,5.96533333333,12.0187333333,12.6794333333,9.17879999999,5.8898,8.95526666667,24.5645333333,7.14446666667,9.06153333333,10.4790666667
495.69,6.01493333333,12.274,12.9269,9.30540000001,5.89086666667,8.99566666667,24.6045333333,7.1924,9.1968,10.5007333333
496.04,6.08326666667,12.566,13.1995333333,9.46346666667,5.91813333333,9.0586,24.6824,7.27459999999,9.37233333333,10.5456666667
496.39,6.11013333333,12.8170666667,13.4326,9.57553333333,5.9116,9.0902,24.7175333333,7.29879999999,9.4984,10.5482666667
496.74,6.19046666667,13.0929333333,13.6999333333,9.73413333333,5.9498,9.15119999999,24.7792,7.37953333333,9.65693333333,10.6020666666
497.09,6.236,13.3393333333,13.9400333333,9.881,5.9616,9.18919999999,24.8496666667,7.44406666666,9.82126666667,10.6163333333
497.44,6.34066666667,13.6528,14.2385333333,10.0548,6.00626666667,9.27326666666,24.9456,7.56266666667,10.0172,10.6869333333
497.79,6.37793333333,13.9152666667,14.4905666667,10.1696,5.99353333333,9.30753333333,25.0008666667,7.62033333334,10.1634,10.7131333333
498.14,6.40746666667,14.1444,14.6920666667,10.2723333333,5.97753333334,9.31720000001,25.0303333333,7.65000000001,10.2808,10.7048
498.48,6.43333333333,14.3831333333,14.9143333333,10.3794,5.95993333333,9.32833333334,25.0363333333,7.66393333334,10.3977333333,10.702
498.83,6.48206666667,14.6526666667,15.1706,10.5014666667,5.9524,9.36720000001,25.0552666667,7.72613333334,10.5454666667,10.71
499.18,6.53506666667,14.9394666666,15.4316,10.6388666667,5.9586,9.39473333333,25.0907333333,7.78033333333,10.7064666667,10.7128666667
499.53,6.63233333333,15.2691333333,15.7581666667,10.8114666667,5.97973333333,9.45913333333,25.1850666667,7.85900000001,10.9026,10.7562666667
499.88,6.67926666667,15.5892666667,16.0516,10.9600666667,5.9694,9.50440000001,25.2296666667,7.90813333333,11.0681333333,10.7564
500.23,6.76886666667,15.9432,16.3776666667,11.1400666667,5.98333333333,9.56113333333,25.2979333333,7.97959999999,11.2817333333,10.7933333333
500.58,6.8074,16.2968,16.6751,11.2902,5.9616,9.58260000001,25.3447333333,8.01926666667,11.4708666667,10.7974666667
500.92,6.90326666667,16.7033333333,17.0223666667,11.4744666667,5.99406666667,9.65873333334,25.4237333333,8.11199999999,11.6752,10.8457333333
501.27,6.95733333333,17.0727333333,17.3251333333,11.6268,5.9912,9.67400000001,25.4574666667,8.13939999999,11.8530666667,10.8303333333
501.62,7.03286666667,17.4823333333,17.6774,11.8044666667,6.00246666667,9.7134,25.5229333333,8.20486666666,12.0574666667,10.8552
501.97,7.1278,17.908,18.0613,11.9873333333,6.00333333333,9.77046666667,25.5762666667,8.29213333334,12.2895333333,10.8947333333
502.32,7.2446,18.3589333333,18.4633666667,12.2159333333,6.04166666667,9.8554,25.6771333333,8.42146666667,12.5486666667,10.9659333333
502.67,7.3282,18.7876666667,18.8429666666,12.4066666667,6.0508,9.90413333333,25.7528,8.48733333333,12.7744,11.0081333333
503.01,7.3804,19.154,19.1744333333,12.5566,6.0336,9.94500000001,25.7938666667,8.5252,12.9723333333,11.025
503.36,7.44746666667,19.5529333333,19.4944333333,12.7336666667,6.0364,9.9742,25.8236,8.57913333334,13.1821333333,11.0475333333
503.71,7.53706666667,19.9572,19.8205333333,12.902,6.04573333333,10.0153333333,25.8795333333,8.62913333333,13.4023333333,11.0701333333
504.06,7.59593333333,20.3288,20.1399666667,13.058,6.03846666667,10.0573333333,25.9306666667,8.69306666666,13.5866666667,11.0788
504.41,7.66646666667,20.7142,20.4801,13.1919333333,6.03566666667,10.1027333333,25.9944,8.7468,13.7812,11.1048666667
504.75,7.71306666667,21.0646,20.7846333333,13.3183333333,6.01353333333,10.101,25.9974666667,8.76879999999,13.9802,11.1056
505.10,7.75533333334,21.4396666667,21.1046666667,13.4532,5.9786,10.1222,26.0180666667,8.78813333333,14.155,11.1042
505.45,7.80473333333,21.8022,21.4011666667,13.5883333333,5.95433333333,10.15,26.0108,8.82166666667,14.3326666667,11.0979333333
505.80,7.89486666668,22.2157333333,21.7380333333,13.7742,5.9824,10.1936666667,26.0838666667,8.90113333333,14.5566666667,11.1218
506.15,7.9792,22.6371333333,22.0791666667,13.9348666667,5.98586666667,10.2266,26.1392,8.95200000001,14.7791333334,11.1393333334
506.49,8.06146666666,23.0636666667,22.4337666667,14.1008666667,5.97346666667,10.2701333333,26.2118666667,9.01320000001,15.0026,11.1456
506.84,8.14533333334,23.518,22.7946666667,14.2769333333,5.99153333333,10.3236,26.2909333333,9.08086666667,15.2325333333,11.1618666667
507.19,8.1996,23.905,23.1156666667,14.4142666666,5.9742,10.3645333333,26.3227333333,9.13740000001,15.4086666667,11.1662
507.54,8.24413333334,24.2705333333,23.4227333333,14.5380666667,5.9408,10.3532,26.3416,9.17666666666,15.581,11.167
507.88,8.32839999999,24.6696666667,23.7490333333,14.6846,5.9614,10.399,26.3822,9.24146666667,15.7838,11.1993333333
508.23,8.42486666667,25.0612666667,24.0976666667,14.865,5.98226666667,10.4592666667,26.4456,9.32073333334,16.0024,11.2358
508.58,8.50240000001,25.456,24.4112666667,15.0076,5.98546666667,10.525,26.5220666667,9.38946666666,16.1954,11.2736
508.93,8.57053333333,25.8010666667,24.7029666667,15.1364,6.00246666667,10.5492,26.5762,9.44913333333,16.3673333333,11.2951333333
509.27,8.66379999999,26.1598,24.9882666667,15.2834666667,6.00673333333,10.5978,26.6537333334,9.50360000001,16.5536,11.3304
509.62,8.67520000001,26.4468666667,25.2202333333,15.3588,5.96773333333,10.5877333333,26.6466,9.50046666667,16.6878666667,11.3298
