wavelength,Back_DigBarf,Belly_DigBarf,Breast_DigBarf,Crissum_DigBarf,Crown_DigBarf,DorTail_DigBarf,Rump_DigBarf,Throat_DigBarf,WingTip_DigBarf
421.87,8.69911111111,16.4515555555,11.8411111111,10.81,7.47033333333,8.08622222222,8.6718888889,10.9693333333,8.24555555556
422.23,8.686,16.4548888889,11.8196666667,10.8228888889,7.45544444444,8.07511111111,8.67066666668,10.9865555555,8.24277777779
422.58,8.709,16.4825555556,11.8562222222,10.8635555555,7.47888888889,8.09688888889,8.69600000001,11.0161111111,8.26300000001
422.94,8.68844444444,16.4531111111,11.8487777778,10.8364444444,7.44566666667,8.07,8.67944444445,11.0064444444,8.23233333333
423.30,8.65188888889,16.4336666667,11.8345555556,10.8016666667,7.41644444445,8.03833333334,8.63900000001,10.9838888889,8.20888888889
423.66,8.65,16.4402222222,11.8288888889,10.7932222222,7.41155555556,8.03788888889,8.63033333335,10.9864444444,8.20055555556
424.01,8.64155555556,16.426,11.8181111111,10.7686666667,7.38533333333,8.00877777778,8.59777777778,10.9386666667,8.168
424.37,8.64433333333,16.4392222222,11.8216666667,10.7883333333,7.38066666667,8.00144444444,8.60622222223,10.9534444444,8.17433333333
424.73,8.686,16.4821111111,11.8534444445,10.8085555556,7.41688888889,8.02844444444,8.64322222221,11.0012222222,8.21955555555
425.08,8.72033333333,16.5355555556,11.8988888889,10.8311111111,7.473,8.05466666667,8.65755555554,11.0303333333,8.23255555557
425.44,8.74844444446,16.5554444444,11.9266666667,10.8433333333,7.49777777778,8.07588888889,8.67033333332,11.0573333334,8.25977777779
425.80,8.7351111111,16.5422222222,11.9362222222,10.8383333333,7.47644444444,8.05988888889,8.6641111111,11.0562222222,8.2628888889
426.16,8.75644444444,16.5735555556,11.9616666667,10.8402222222,7.50033333333,8.07044444444,8.65033333332,11.0774444444,8.25055555557
426.51,8.71255555555,16.5435555555,11.9088888889,10.8013333333,7.44833333333,8.017,8.58811111111,11.0588888889,8.21799999999
426.87,8.73133333332,16.578,11.9348888889,10.8298888889,7.489,8.02522222222,8.59388888889,11.0795555556,8.24188888888
427.23,8.72788888888,16.5881111111,11.9213333333,10.8466666667,7.48711111111,8.01322222222,8.60244444444,11.0736666666,8.23744444444
427.58,8.71133333334,16.5895555556,11.9237777778,10.8964444444,7.48255555555,7.97266666667,8.57677777778,11.0742222222,8.21311111112
427.94,8.72655555556,16.6117777778,11.9478888889,10.9495555555,7.47966666667,7.97444444444,8.60233333333,11.1304444444,8.23699999999
428.30,8.737,16.6238888889,11.9592222222,10.9822222222,7.47155555556,7.97966666667,8.62111111111,11.1331111111,8.21288888888
428.65,8.71022222222,16.5988888889,11.9468888889,10.9482222222,7.41977777778,7.94522222222,8.58111111111,11.1085555555,8.15855555555
429.01,8.71211111111,16.6416666667,11.9605555555,10.9562222222,7.40222222222,7.94633333333,8.60155555556,11.1334444444,8.17655555557
429.37,8.69844444444,16.6841111111,12.0277777778,10.9921111111,7.41844444444,7.96822222222,8.60844444445,11.165,8.18600000001
429.72,8.72244444445,16.7228888889,12.0696666667,11.0232222222,7.454,8.0,8.59977777778,11.2144444444,8.2021111111
430.08,8.71333333333,16.7323333333,12.1052222222,11.02,7.456,7.98411111111,8.63599999999,11.2084444444,8.21833333334
430.44,8.69766666667,16.7273333333,12.0938888889,10.9875555555,7.44677777778,7.96766666667,8.6408888889,11.2092222222,8.18355555557
430.79,8.65333333333,16.7348888889,12.0797777778,10.9852222222,7.412,7.93311111111,8.61911111111,11.195,8.1568888889
431.15,8.67322222222,16.7307777778,12.111,10.993,7.41266666667,7.93266666667,8.618,11.2105555556,8.14333333333
431.50,8.68622222222,16.7787777778,12.1584444444,10.9996666667,7.43888888889,7.96677777778,8.66711111112,11.2365555556,8.16322222223
431.86,8.66933333333,16.7724444444,12.1604444444,10.9844444445,7.43844444444,7.95011111111,8.63266666666,11.2215555555,8.14322222221
432.22,8.68877777778,16.8065555556,12.201,10.9981111111,7.45822222222,7.97355555556,8.66055555556,11.2492222222,8.17055555557
432.57,8.685,16.8211111111,12.2142222222,11.0334444444,7.48133333333,7.97733333333,8.65577777779,11.2663333333,8.19188888888
432.93,8.70477777778,16.817,12.2287777778,11.054,7.48833333333,7.974,8.66988888888,11.2874444444,8.20133333334
433.29,8.72122222222,16.8282222222,12.2262222222,11.0666666666,7.48833333333,7.94722222222,8.69833333333,11.2991111111,8.1991111111
433.64,8.715,16.8201111111,12.1974444444,11.04,7.44755555556,7.90777777778,8.67833333333,11.2808888889,8.16544444445
434.00,8.73233333333,16.8675555555,12.2274444445,11.0795555556,7.47477777778,7.94388888889,8.6948888889,11.3274444444,8.16655555555
434.35,8.74,16.8924444444,12.2573333334,11.1134444444,7.48633333333,7.95322222222,8.69233333334,11.3381111111,8.1741111111
434.71,8.76333333333,16.8824444445,12.2614444445,11.1002222222,7.459,7.93477777778,8.68833333332,11.3404444444,8.16133333335
435.07,8.75677777778,16.9208888889,12.2735555556,11.1267777778,7.474,7.93444444445,8.68822222223,11.3517777778,8.16966666665
435.42,8.81744444445,16.9596666667,12.3227777778,11.156,7.51611111111,7.94455555556,8.72933333332,11.3935555556,8.21555555556
435.78,8.83577777778,17.0037777778,12.3566666666,11.186,7.54577777778,7.98066666667,8.77455555554,11.4035555555,8.22766666667
436.13,8.81644444444,16.9921111111,12.3204444444,11.1918888889,7.523,7.92522222222,8.71388888889,11.3758888889,8.18300000001
436.49,8.82244444444,17.0336666667,12.3355555555,11.2152222222,7.52055555556,7.905,8.74066666667,11.3911111111,8.15933333334
436.84,8.81944444444,17.0464444444,12.3601111111,11.2404444444,7.53177777778,7.92422222222,8.75644444446,11.4051111111,8.14844444443
437.20,8.814,17.066,12.381,11.2667777778,7.54155555556,7.95822222222,8.74166666667,11.414,8.13933333333
437.56,8.809,17.1228888889,12.414,11.3118888889,7.56522222222,7.97855555556,8.7648888889,11.428,8.15644444443
437.91,8.81,17.1221111111,12.4008888889,11.3072222222,7.56022222222,7.96811111111,8.7498888889,11.4121111111,8.16122222222
438.27,8.78833333334,17.1433333333,12.4092222222,11.3112222222,7.55922222222,7.961,8.76099999999,11.3985555555,8.15622222221
438.62,8.80077777778,17.2091111111,12.4568888889,11.3791111111,7.60122222222,8.00677777778,8.79855555557,11.4392222222,8.16666666667
438.98,8.82477777778,17.2246666667,12.467,11.3957777778,7.61311111111,8.028,8.81666666668,11.4682222222,8.18555555557
439.33,8.75077777778,17.1905555556,12.4038888889,11.3525555556,7.55122222222,8.00266666667,8.74466666667,11.4378888889,8.12855555554
439.69,8.76544444444,17.2181111111,12.43,11.3816666666,7.56755555555,8.00744444444,8.75288888888,11.4672222222,8.13899999999
440.04,8.72955555555,17.229,12.441,11.3736666667,7.57366666666,8.007,8.74633333332,11.4763333333,8.14644444445
440.40,8.69166666667,17.2184444444,12.4262222222,11.3596666666,7.55922222222,7.99177777778,8.69988888888,11.4462222222,8.13155555557
440.75,8.67322222222,17.2494444445,12.4284444444,11.3836666667,7.55244444444,7.98,8.69211111112,11.4453333333,8.13122222222
441.11,8.643,17.2135555556,12.3843333333,11.3365555555,7.50033333333,7.926,8.65666666668,11.4052222222,8.08622222221
441.47,8.65466666666,17.2028888889,12.4024444444,11.325,7.50344444444,7.93855555556,8.65399999999,11.4194444444,8.0858888889
441.82,8.63611111111,17.187,12.3984444444,11.3351111111,7.494,7.91911111111,8.65122222222,11.4331111111,8.06344444446
442.18,8.63922222222,17.1762222222,12.3947777778,11.3532222222,7.48677777778,7.92477777778,8.64088888889,11.4357777778,8.07133333333
442.53,8.61111111111,17.1667777778,12.3636666667,11.3241111111,7.48533333333,7.93311111111,8.62222222223,11.4238888889,8.08044444443
442.89,8.59811111111,17.1876666667,12.397,11.3258888889,7.47755555555,7.92844444444,8.62300000001,11.4292222222,8.08222222223
443.24,8.59477777778,17.2001111111,12.4107777778,11.3524444445,7.47544444444,7.94166666667,8.63133333334,11.4275555555,8.0938888889
443.60,8.56422222222,17.175,12.3677777778,11.3262222222,7.43611111111,7.925,8.6061111111,11.411,8.09622222222
443.95,8.60133333334,17.1824444445,12.404,11.3355555556,7.45511111111,7.97488888889,8.65388888889,11.4336666667,8.12299999999
444.31,8.56511111111,17.1601111111,12.3664444445,11.2942222222,7.42511111111,7.97255555555,8.6538888889,11.4157777778,8.09455555557
444.66,8.55233333333,17.1541111111,12.3544444444,11.27,7.40711111111,7.96855555556,8.63288888889,11.4132222222,8.09866666667
445.02,8.52955555556,17.1631111111,12.3665555556,11.2823333333,7.41455555556,8.00033333334,8.63055555555,11.4333333333,8.12722222222
445.37,8.50466666667,17.1641111111,12.3455555556,11.2987777778,7.407,7.98288888889,8.61566666667,11.4208888889,8.13055555556
445.72,8.50166666667,17.1672222222,12.3608888889,11.3096666666,7.40666666667,8.00355555555,8.62233333333,11.4136666666,8.15022222223
446.08,8.50655555556,17.1907777778,12.3902222222,11.3275555556,7.42855555556,8.03033333333,8.64944444446,11.4444444444,8.17877777779
446.43,8.49088888889,17.1723333333,12.385,11.3226666667,7.39411111111,8.005,8.63066666667,11.4328888889,8.1741111111
446.79,8.48433333333,17.1713333333,12.3873333333,11.3301111111,7.40833333333,8.02,8.63633333333,11.4436666666,8.19366666667
447.14,8.49677777778,17.1975555555,12.4032222222,11.3563333333,7.44711111111,8.03933333333,8.6511111111,11.474,8.21755555556
447.50,8.48455555556,17.2232222222,12.427,11.3812222222,7.45877777778,8.04511111111,8.66,11.487,8.22611111112
447.85,8.44666666667,17.2236666667,12.4073333333,11.388,7.43866666667,8.02644444444,8.63611111111,11.4864444444,8.21533333332
448.21,8.48544444445,17.2616666667,12.4723333333,11.4502222222,7.47122222222,8.07211111111,8.67377777779,11.5434444445,8.26277777779
448.56,8.46833333333,17.2458888889,12.4631111111,11.4491111111,7.46844444444,8.07633333333,8.68477777779,11.5398888889,8.27266666668
448.92,8.49044444444,17.2728888889,12.4784444444,11.474,7.498,8.09688888889,8.7131111111,11.5685555556,8.30666666667
449.27,8.50777777778,17.2998888889,12.4992222222,11.5063333333,7.51611111111,8.11933333333,8.75922222223,11.6144444445,8.33411111112
449.62,8.51055555556,17.3318888889,12.5043333333,11.5167777778,7.51788888889,8.11722222222,8.75511111112,11.6271111111,8.3398888889
449.98,8.49388888889,17.3145555556,12.4954444444,11.4956666667,7.499,8.09111111111,8.73133333333,11.6077777778,8.32222222223
450.33,8.512,17.338,12.5095555555,11.5103333333,7.51933333333,8.10322222222,8.76866666667,11.6252222222,8.34100000001
450.69,8.54288888889,17.361,12.538,11.5507777778,7.54855555556,8.15022222222,8.78755555556,11.6374444444,8.36044444444
451.04,8.51533333333,17.3337777778,12.5332222222,11.531,7.50888888889,8.14222222222,8.77644444445,11.6285555555,8.35333333332
451.40,8.55,17.3417777778,12.5671111111,11.5345555556,7.52866666667,8.173,8.79833333334,11.6484444444,8.39844444443
451.75,8.62411111111,17.3866666667,12.6312222222,11.5826666667,7.57766666666,8.22977777778,8.8478888889,11.6905555556,8.46088888889
452.10,8.66511111111,17.4003333333,12.6465555555,11.6114444444,7.60444444445,8.261,8.88155555555,11.7173333333,8.51433333333
452.46,8.71822222222,17.4667777778,12.7092222222,11.6774444445,7.63366666667,8.32388888889,8.93055555557,11.778,8.5638888889
452.81,8.77033333334,17.5311111111,12.7531111111,11.7155555556,7.65722222222,8.34388888889,8.96566666667,11.8092222222,8.5918888889
453.17,8.80622222222,17.5551111111,12.8087777778,11.7623333333,7.698,8.38822222222,8.98155555557,11.845,8.63355555556
453.52,8.86622222222,17.6191111111,12.8948888889,11.84,7.74633333333,8.45944444444,9.05266666668,11.9291111111,8.70000000001
453.87,8.90788888889,17.6743333333,12.9518888889,11.8914444444,7.77544444444,8.49833333333,9.07855555554,11.9831111111,8.72466666666
454.23,8.94122222222,17.7294444445,13.0104444444,11.9436666666,7.83322222222,8.56977777778,9.11833333334,12.0514444445,8.78388888888
454.58,8.9418888889,17.7536666667,13.0104444445,11.95,7.82166666667,8.54955555556,9.11555555555,12.0772222222,8.78144444444
454.93,8.98288888888,17.8207777778,13.0518888889,11.9921111111,7.86277777778,8.552,9.16266666668,12.1103333333,8.8201111111
455.29,9.01844444445,17.8797777778,13.1037777778,12.0557777778,7.87277777778,8.57888888889,9.17766666667,12.1521111111,8.82777777778
455.64,9.04444444444,17.9326666667,13.127,12.0894444445,7.88488888889,8.586,9.19933333334,12.1781111111,8.85522222222
456.00,9.06433333334,17.9816666667,13.1556666667,12.1372222222,7.92955555556,8.60088888889,9.21799999999,12.2052222222,8.858
456.35,9.07233333333,18.0181111111,13.1654444445,12.155,7.95444444444,8.59433333333,9.20366666668,12.2101111111,8.85211111111
456.70,9.06044444444,18.0381111111,13.199,12.1771111111,7.96477777778,8.59988888889,9.22566666667,12.2211111111,8.84077777777
457.06,9.04277777779,18.0456666667,13.1832222222,12.142,7.93033333333,8.57033333334,9.21455555554,12.1887777778,8.79199999999
457.41,9.01933333335,18.0353333333,13.1588888889,12.1038888889,7.90333333333,8.52866666667,9.19211111111,12.1508888889,8.77533333332
457.76,9.0341111111,18.0836666667,13.1568888889,12.114,7.91977777778,8.53122222222,9.22222222222,12.1605555556,8.78777777777
458.12,9.03066666667,18.1161111111,13.1801111111,12.1196666666,7.90522222222,8.49866666667,9.20833333332,12.1493333333,8.74944444443
458.47,9.01255555556,18.1096666667,13.1857777778,12.0994444445,7.88811111111,8.46822222222,9.19811111111,12.1222222222,8.72655555557
458.82,9.03788888889,18.1515555555,13.2134444445,12.1281111111,7.904,8.49266666667,9.21966666668,12.1517777778,8.73166666668
459.18,9.04633333335,18.1737777778,13.2166666666,12.1253333333,7.91888888889,8.49244444445,9.22766666668,12.1641111111,8.73133333333
459.53,9.04222222221,18.172,13.2323333333,12.1404444444,7.91633333333,8.48588888889,9.21966666668,12.1815555556,8.7161111111
459.88,9.04155555555,18.2146666667,13.2783333333,12.151,7.90888888889,8.47477777778,9.22122222221,12.2116666667,8.72211111112
460.24,9.08144444443,18.2587777778,13.3361111111,12.1788888889,7.93755555556,8.48055555555,9.26388888888,12.2534444444,8.73455555557
460.59,9.13355555556,18.3482222222,13.3961111111,12.2343333333,7.98966666667,8.51455555556,9.30322222221,12.3131111111,8.79333333332
460.94,9.17766666668,18.4273333334,13.4707777778,12.2857777778,8.04177777778,8.53733333333,9.32644444444,12.3774444444,8.84477777778
461.29,9.20633333332,18.5128888889,13.5221111111,12.3375555555,8.06855555556,8.55088888889,9.35811111111,12.4322222222,8.85088888888
461.65,9.23733333333,18.5783333334,13.6114444444,12.3943333333,8.10177777778,8.57033333333,9.38455555556,12.5021111111,8.86899999999
462.00,9.29677777777,18.6796666667,13.6811111111,12.4681111111,8.17011111111,8.61266666667,9.4508888889,12.5952222222,8.92044444443
462.35,9.38177777779,18.8234444445,13.7837777778,12.5782222222,8.24411111111,8.67244444444,9.51755555555,12.7102222222,8.99311111112
462.71,9.44100000001,18.9334444445,13.8984444444,12.651,8.30466666667,8.70955555556,9.57444444444,12.7944444444,9.05311111111
463.06,9.50888888889,19.0391111111,13.9916666667,12.7267777778,8.35233333333,8.73588888889,9.63188888888,12.876,9.08233333333
463.41,9.56366666668,19.1865555556,14.0806666666,12.7973333333,8.41122222222,8.77255555556,9.69766666667,12.9383333334,9.13466666666
463.76,9.63866666666,19.285,14.1443333333,12.8346666666,8.46622222222,8.80633333334,9.73244444443,12.9845555556,9.16666666668
464.12,9.66322222222,19.3403333333,14.2037777778,12.8944444444,8.48777777778,8.83433333333,9.75144444445,13.0208888889,9.18411111111
464.47,9.61700000001,19.3175555555,14.2058888889,12.8707777778,8.42933333333,8.759,9.70888888889,12.9723333333,9.09200000001
464.82,9.64033333332,19.3484444445,14.2477777778,12.899,8.45066666667,8.74133333333,9.73288888889,12.9977777778,9.06933333334
465.17,9.69144444444,19.4216666667,14.3316666666,12.9553333333,8.50877777777,8.78688888889,9.76144444443,13.0494444445,9.10300000001
465.53,9.71566666667,19.4802222222,14.3675555556,12.9676666667,8.5298888889,8.76966666667,9.77400000001,13.0601111111,9.09766666668
465.88,9.73377777778,19.4953333333,14.3973333333,12.9661111111,8.52055555554,8.76988888889,9.76844444443,13.0451111111,9.07433333332
466.23,9.7498888889,19.5397777778,14.427,12.9515555556,8.51877777778,8.76444444445,9.78022222221,13.0637777778,9.05799999999
466.58,9.77588888888,19.5712222222,14.445,12.9546666667,8.52133333334,8.759,9.77033333332,13.0696666667,9.03355555554
466.94,9.76700000001,19.6047777778,14.4805555555,12.9758888889,8.52377777779,8.74366666667,9.78066666665,13.075,9.03066666665
467.29,9.77077777778,19.616,14.515,12.9734444444,8.50211111111,8.73311111111,9.76066666666,13.0961111111,9.01244444443
467.64,9.79133333333,19.6622222222,14.5496666667,13.0117777778,8.50044444445,8.73511111111,9.793,13.1122222222,9.02066666667
467.99,9.775,19.6883333333,14.5103333333,12.9604444445,8.45355555556,8.68244444445,9.75622222222,13.0984444444,8.975
468.35,9.86666666665,19.7771111111,14.5811111111,13.0115555555,8.51866666667,8.72566666667,9.81544444444,13.1871111111,9.04111111111
468.70,9.94100000001,19.8943333333,14.6337777778,13.0726666667,8.54877777778,8.76644444444,9.86844444446,13.2356666667,9.10766666668
469.05,9.973,19.9474444444,14.6691111111,13.0935555555,8.56044444443,8.77044444445,9.89333333333,13.2483333333,9.13399999999
469.40,10.0405555556,20.0393333334,14.754,13.1952222222,8.6121111111,8.84877777778,9.96311111111,13.3325555556,9.19355555554
469.75,10.0993333333,20.1018888889,14.8346666667,13.2331111111,8.6588888889,8.87611111111,10.0138888889,13.3852222222,9.25411111111
470.11,10.1096666667,20.1266666667,14.8626666667,13.275,8.68022222223,8.86866666667,10.0225555555,13.4087777778,9.26433333333
470.46,10.1011111111,20.1366666667,14.8651111111,13.2941111111,8.67022222223,8.84322222222,10.0227777778,13.4061111111,9.23522222223
470.81,10.1216666667,20.1641111111,14.8676666667,13.3005555556,8.66555555557,8.84055555556,10.0075555556,13.4388888889,9.232
471.16,10.1436666667,20.2444444444,14.9045555555,13.3223333333,8.71888888889,8.84933333332,10.035,13.4681111111,9.23033333332
471.51,10.1112222222,20.2487777778,14.8864444445,13.3052222222,8.67866666666,8.82588888889,9.99822222222,13.4611111111,9.17944444445
471.87,10.1475555556,20.2953333333,14.9542222222,13.3764444445,8.73744444446,8.86533333333,10.0353333333,13.4972222222,9.21800000001
