wavelength,Back_HemGuif,Belly_HemGuif,Breast_HemGuif,Crissum_HemGuif,Crown_HemGuif,DorTail_HemGuif,Patch10_HemGuif,Patch11_HemGuif,Rump_HemGuif,Throat_HemGuif,WingTip_HemGuif
766.01,22.2062,54.1343,49.0666666666,41.3254666667,23.1780666667,25.612,34.0202,38.3667333333,27.7524666667,46.7748666666,25.2844
766.32,22.5377333333,54.5688666667,49.2615333334,41.742,23.4388666667,25.6721,34.3218,38.7854666667,28.0982,47.1698666667,25.5302666666
766.64,22.3827333333,54.7943,49.4034,41.8278,23.1386,25.6571333333,34.3380666666,38.8070666667,27.9456666667,47.2472666667,25.5598666667
766.95,22.3061333333,54.8436666667,49.2342,41.6244,23.1927333333,25.502,34.2134,38.8221333333,27.9734666667,47.1134,25.5715333333
767.26,22.6362666667,55.4723666667,49.6644,41.8412666667,23.4314666666,25.7117333333,34.6034,39.0983333333,28.0950666667,47.3549333333,25.9851333333
767.57,22.4732666667,55.3175666667,49.4184666667,41.7274,23.2084,25.3587666667,34.4610666667,38.958,27.7515333333,47.0272,25.6566
767.88,22.499,55.2186666667,49.2576,41.9257333333,23.168,25.3529,34.5389333333,38.9893333333,27.6626,47.0746,25.5273333333
768.20,22.8415333333,55.4174,49.203,42.1556666667,23.4106,25.5004333333,34.8408,39.0239333333,27.9894,47.0849333333,25.5662
768.51,23.3869333333,55.6349333333,49.2021333333,42.1403333333,23.6976666667,25.8841,35.136,39.0486666667,28.3927333333,47.2114666667,25.9186666667
768.82,23.4482,55.7035666667,49.2984666667,42.3067333333,23.6188,26.0128666667,35.3349333333,38.9734666667,28.3235333334,47.3325333333,25.775
769.13,22.7050666667,55.0418666667,48.6188,41.7679333333,23.0734,25.2957666667,35.0316666667,38.4774666667,27.8659333333,46.8099333333,25.2998
769.44,22.9114,55.3227666667,48.9704,41.9914666667,22.9112666667,25.2785333333,35.2236,38.5232,27.8607333333,47.2827333333,25.1899333333
769.76,22.819,54.958,48.7066666667,41.6656,22.7975333333,25.2874,34.8354,38.2139333333,27.5618666667,46.8129333333,24.8632666667
770.07,22.8770666667,54.6758,48.5046666666,41.5456,23.222,25.2805666667,34.6168666667,38.1882,27.4612,46.8500666667,24.9028
770.38,23.264,54.8629,48.8695333333,41.9308666667,23.4515333333,25.6076,34.805,38.408,27.7949333334,47.0323333333,24.8739333333
770.69,23.3286,54.6459,48.7512,41.862,23.3516666667,25.4178333333,34.5684666667,38.3061333333,27.9656,47.2070666667,24.6230666667
771.00,23.0256666666,54.7444666667,48.6514666667,41.6517333334,23.1460666667,25.4545,34.4250666667,38.154,27.976,47.4161333333,24.4506666667
771.32,22.9525333333,54.5363666667,48.5868,41.3828666667,23.088,25.3375666667,34.4358,37.9350666667,27.7505333333,47.3112666667,24.2700666667
771.63,22.3627333333,54.0791,48.1676,41.1552,22.7368,24.9264666667,34.2,37.5,27.2869333333,47.1022666667,23.7784
771.94,21.8392,53.4517,47.6032,40.6757333333,22.2497333333,24.1322333333,33.4154666667,37.2676666667,26.6329333333,46.4398,23.0460666667
772.25,21.9801333333,53.2970666667,47.5817333333,40.5906666667,22.4642,24.0618666667,33.2994,37.3177333333,26.8798,46.2891333333,23.2244666667
772.56,22.7024666667,53.3816,48.2039333333,41.0055333333,22.8571333333,24.7740333333,33.6477333333,37.8825333333,27.2566,46.6666,23.8918
772.87,23.2273333333,53.6705333333,48.0636,41.2812666667,23.4006666667,25.5225666667,33.8390666667,38.2899333333,27.8082666667,46.8015333333,24.6194
773.18,23.0312,53.1847666667,47.6356,40.5562666667,23.271,25.4942666667,33.6883333333,37.976,27.741,46.5132,24.8248666667
773.50,22.9401333333,53.0407,47.4052666667,40.3356666666,23.1655333333,25.2782,33.6881333334,37.7361333333,27.6402,46.2636666667,24.9304
773.81,22.7964666667,53.3041,47.5060666667,40.3904666667,23.1868666667,25.2855333333,33.7480666667,37.9210666667,27.6671333333,46.5788,25.2415333333
774.12,22.2702,52.9657666667,47.4366666667,40.2086666667,22.9905333333,24.8385,33.3583333333,37.7198,27.4416,46.2543333333,24.7889333334
774.43,22.327,53.1661333333,47.8632,40.6386,23.2294,24.7681333333,33.5057333333,38.3675333333,27.6856,46.3777333333,25.0240666667
774.74,22.9286,53.5533333333,48.4472666667,41.3910666667,24.1174,25.6473333333,34.2134,38.9580666667,28.5989333333,46.7626666667,25.9788
775.05,23.7586,53.8114333333,48.8203333333,41.5294666666,24.6037333333,26.3723,34.5610666667,39.4214666667,29.1321333333,47.0491333333,26.7824
775.36,23.8468666667,54.1892666667,49.1237333333,41.7272,24.5769333333,26.7976333333,34.9798666667,39.6022,29.2951333333,47.1198,27.0646
775.67,24.4238666667,55.2392,49.9331333333,42.5822,25.0258,27.5102666667,35.7202666667,40.5812666667,29.8046,47.7418,27.7416666667
775.98,24.0957333333,55.6622333333,49.8933333333,42.5136666667,24.9960666667,27.4784666667,35.4618666667,40.6194,29.7683333333,47.8844666667,27.5931333334
776.30,24.1261333333,55.7532666667,50.3307333334,42.5669333334,25.1232666667,27.6482333333,35.7689333333,40.5774666666,29.7952666667,48.0367333333,27.6325333333
776.61,24.1333333333,56.216,50.7466666666,43.056,25.424,27.744,35.952,40.912,29.936,48.24,27.4453333333
776.92,24.6198666667,56.3264666667,50.9463333333,43.1046666667,25.6354666667,28.2588,36.47,41.1642,30.3722,48.2882,27.6447333333
777.23,24.8004,56.0110333333,51.0176666667,43.0822,25.3607333333,28.3531,36.7328,40.9146,30.3674,47.9197333333,27.7928
777.54,25.2084,56.0441666667,50.8644,42.9843333333,25.6666,28.7369,37.2030666666,40.8646,30.5155333333,47.724,28.1354
777.85,25.7912,56.6614333333,51.1526,43.2944666667,26.2366666667,29.2075333333,37.8503333333,40.917,30.9713333333,48.2000666667,28.7905333333
778.16,25.8442666666,56.9572333333,51.2750666667,43.5193333333,26.52,29.4107666667,38.0466,41.2097333333,31.2491333333,48.4996666667,29.0809333333
778.47,25.9212666667,57.0236333333,51.3804666667,43.9002666667,27.0027333333,29.5853666667,38.3514666667,41.4646666667,31.4907333334,48.6719333333,29.3805333334
778.78,25.8054,56.7863,51.4140666667,43.9606666667,27.0653333333,29.4685,38.2935333333,41.3185333333,31.5312,48.7986,29.4258
779.09,24.7696,55.8387333333,50.6965333333,43.1564666667,26.2593333333,28.4164666667,37.4008,40.2679333333,30.6912666667,47.9743333333,28.4726
779.40,24.7271333333,54.9761333333,49.8409333333,42.5437333333,26.0096,27.9570666667,37.5781333333,39.486,30.4504666667,47.0746666667,28.2088666667
779.71,24.1018,54.0409,49.1837333333,42.2946,25.8982,27.247,37.1382666667,38.9720666667,30.0158666667,46.4758666666,27.7478
780.02,24.2007333333,53.843,49.0205333334,42.5834666667,25.9621333333,27.2618666667,37.2778,38.8310666667,30.1680666667,46.6826666667,27.841
780.33,24.4932,54.2411,49.5012666667,43.3658,26.5583333333,27.3849333333,37.6423333333,39.2466666667,30.6449333333,46.9864666666,28.2060666667
780.64,24.6116,54.7751333333,49.1413333333,43.4232666667,27.0046666667,27.6097,37.5469333333,39.4168,30.8203333333,47.0591333334,28.0404
780.95,23.7744,54.4556,48.6823333333,43.2160666667,26.421,27.2081333333,36.8732666667,38.9727333333,30.3294666667,46.6667333333,27.6326
781.26,23.5346666667,53.7499333333,48.2047333333,42.6454,26.0458666667,26.9210666667,36.0960666667,38.5458666667,29.9161333333,46.0850666667,27.3434
781.57,23.6682666667,54.0005666666,48.2737333333,42.4588,25.8773333333,26.7519333333,36.0080666667,38.7166,29.8695333333,46.0818,27.0300666667
781.88,23.2405333333,53.7073333333,48.1448666667,42.0694,25.6636666667,26.2028333333,35.2695333333,38.6898666667,29.484,45.9594666667,26.429
782.19,22.9240666667,53.5994,47.8830666667,41.8655333333,25.5146,26.2602333333,35.0408666667,38.5673333333,29.1462666667,45.9064666667,26.1052
782.50,23.1984,53.6591333333,48.1104,41.9248666667,25.5515333333,27.0773666667,35.0644666667,38.8557333333,29.5246666667,46.1208666667,26.3145333333
782.81,23.1598666667,54.4778333333,49.1810666667,42.6546,25.7778666667,27.4246333333,35.0319333333,39.3424,29.6986666666,47.1537333333,26.484
783.12,22.6802666667,54.6609333333,48.8703333333,42.0612666667,24.8344,26.8431666667,34.8438,39.0714666667,29.1427333333,46.5862666667,25.8991333333
783.43,22.0056,54.6957333333,48.9687333333,41.5389333333,24.1878,26.2534666667,34.4874666667,38.808,28.2875333333,45.8466666667,25.5125333333
783.74,20.9515333333,54.0134,48.3972,40.6193333333,23.1929333333,25.7311,33.8378,37.8289333333,27.5414666666,45.5682666667,24.9552666667
784.05,19.8192,52.5621333333,47.725,39.5160666667,22.1619333333,25.0242,32.8621333333,36.6762666667,26.3244666667,44.9049333333,24.1626
784.36,19.5050666667,52.6996333333,47.9868666667,39.1221333333,21.7293333333,24.6965,32.5346666667,36.5216,25.7425333333,45.1154,23.6832
784.67,18.1731333333,52.72,47.5188666667,38.4254,20.6612,23.8991666667,31.8472,35.76,24.5603333333,44.3763333333,22.4060666667
784.98,17.1674,52.2291,46.8312,37.4690666667,19.9655333333,22.9116333333,31.0425333333,34.8354,23.6624666667,43.7106,21.5432666667
785.29,17.2556,52.5640666667,46.9647333333,37.4982,19.5148666667,22.8898666667,31.5938,34.6708666667,23.8946,43.9224666667,21.6285333333
785.60,16.9544,52.6430666667,46.9441333333,37.1488,19.3756,22.2685,31.4187333333,34.6792666667,23.9265333333,43.7112666667,21.4568
785.91,16.5501333333,52.3697,46.447,36.7832,19.3895333333,21.3169666667,31.0974,34.2798,23.5254,43.4911333334,21.3854
786.22,16.9225333333,52.2053333333,46.4445333333,36.7474,19.2256666667,21.1817666667,31.1850666666,34.3030666667,23.6700666667,43.0841333333,21.4547333333
786.53,18.1752666667,52.6614333333,47.3583333333,37.9380666667,20.4678666667,22.1309333333,31.66,35.4215333333,24.8814,43.7484,22.6416
786.84,18.8631333333,52.6846666667,47.6493333333,38.1375333333,21.0147333333,22.63,31.8239333333,35.8509333333,25.6454666667,44.2068666667,22.9672666666
787.14,19.0971333333,52.5534666667,47.3232666667,37.9545333333,20.8522666667,22.4366666667,31.6350666667,35.8586,25.5176,44.0592,23.0114
787.45,20.1562666666,53.5177333333,48.0976,39.1439333333,21.3121333333,23.1521666667,32.6648,36.8698,26.4542,45.2046,23.8862
787.76,21.2982666667,53.7620333333,48.8344666667,40.0604666667,22.2342666667,24.3689666667,33.8466666667,37.6751333333,27.3489333333,45.7668666667,25.0906
788.07,23.1746,54.0057333333,49.6162666667,41.0851333333,23.6997333333,25.9855333333,35.0476666667,38.8512666667,29.1082666667,46.5627333333,26.5396666667
788.38,23.4361333333,53.6615333333,49.2067333333,41.1872666667,23.5445333333,26.4412333333,35.1027333333,38.5560666667,29.3093333333,46.2043333333,26.7295333333
788.69,23.4873333333,53.2662,48.9783333333,41.086,23.9239333333,26.7281666667,35.035,38.2254,29.1071333333,46.0621333333,26.7506666667
789.00,24.4057333333,53.3693333333,49.2935333333,41.9452,24.8379333333,27.6087666667,35.611,38.5148666667,29.7810666667,46.6000666667,27.5533333333
789.31,25.3600666667,53.9532,49.9417333334,42.8191333333,25.7547333333,28.6767333333,36.6362,39.1438,30.9536666667,47.2726666666,28.4348666667
789.62,25.2329333333,53.9526,49.774,42.7558666667,26.4323333333,29.0628,36.7644,39.2300666667,31.0293333333,47.4533333333,28.5133333333
789.92,25.2504666667,53.7241666667,49.7875333333,42.4242,26.4513333333,29.1192,36.9412666667,39.0087333333,30.909,47.6409333334,28.4567333333
790.23,25.674,53.8615333333,50.0028666667,42.759,26.6609333333,29.2900333333,37.3854,39.3305333333,30.9957333333,47.8903333333,29.0909333333
790.54,25.9565333333,54.1049333333,50.2228666667,42.8228,26.9953333333,29.7125,37.5292666667,39.7007333333,31.0915333333,47.8051333333,28.9025333333
790.85,26.1661333333,54.1286,50.2531333333,42.6928666667,27.6258666666,29.8899,37.5574666667,40.2086,31.3733333333,47.4590666667,29.0438
791.16,25.8671333333,53.9453,50.0246,42.5091333333,27.3863333333,29.4465666667,37.3001333333,40.006,31.1625333333,47.1464,28.4747333333
791.47,25.2092666667,53.8190666667,49.7473333333,42.4609333333,26.9414,28.7790333333,36.9766666667,39.6546666667,30.5274,46.9289333333,28.0024666667
791.78,25.2097333333,53.7887,50.1008666667,42.5170666667,27.161,28.7219666667,37.1836,40.0521333333,30.4910666667,47.2975333333,27.9023333333
792.08,25.6486666667,54.0952333333,50.2725333333,42.9030666667,27.2840666667,29.1989,37.4056,40.3875333333,30.8636666667,47.3694,28.4401333333
792.39,25.5744666667,54.3585,50.2512,42.9012666667,26.7338666666,29.1928333333,37.7152666667,40.3952,30.6399333333,47.3166666667,27.9867333333
792.70,24.958,53.6831666667,49.7342,42.3882,26.0748,29.0751333334,37.3697333333,39.8318666667,29.815,46.8955333333,27.5412666667
793.01,24.7114666667,53.4453666666,49.3482,42.0637333333,25.085,28.6864,37.169,39.6131333333,29.6742,46.4428,27.332
793.32,24.2449333333,53.5443333333,48.9864666667,42.2109333333,25.0884,28.8400666667,37.1498,39.6190666667,29.7075333333,46.5238,27.2856666667
793.62,23.5297333333,52.9540333333,47.8861333333,41.6868666667,24.2208666667,28.5771,36.6599333333,38.4417333333,29.1258666667,45.9553333333,26.2737333333
793.93,23.7799333333,53.6276333333,48.7366666667,42.7760666667,24.396,29.2142333333,37.2376,39.0030666667,29.692,46.9781333333,26.8327333333
794.24,22.8956666667,53.2222,48.4096666667,41.8262666667,23.3332666667,28.3576333333,36.9028,38.1528666667,28.9444666667,46.8054666667,26.3332666667
794.55,21.9820666667,53.0525333333,47.9555333333,41.5523333333,22.6266,27.5641,36.1676666667,37.4012,28.2258666667,46.0429333333,25.6479333333
794.86,22.0006666667,52.6653666667,47.9145333333,41.3903333333,22.7738666667,27.3008333334,36.0189333333,37.1854666667,28.0977333333,46.1715333333,25.8053333333
795.16,22.0281333334,52.597,48.0386666667,41.0709333333,22.7509333333,27.2523,35.5956666667,36.9145333333,27.7978,45.6292666667,26.1312
795.47,20.6851333333,52.0617333333,47.6841333334,40.4070666667,21.5463333333,26.2055333333,34.5744666666,36.0122666667,26.8498,44.761,25.0050666667
795.78,20.2312666667,52.1462,47.6055333333,39.6802,21.1088666667,25.9524666667,33.9864,35.8368,26.3266,44.6257333333,24.9592666667
796.09,20.4745333333,52.9068666667,47.9531333333,39.9311333333,21.2796,25.6588,33.9112666667,35.9752,26.4946,44.6851333333,25.0704666667
796.40,20.7198666667,53.2813666667,48.3766,40.6507333333,21.7929333333,25.6489666667,33.9426,36.0124666667,26.4659333334,45.0951333334,25.1506
796.70,20.9908,54.2534666667,49.1014,41.2526,21.6702,25.4069,34.1330666667,36.2136666667,26.3056666667,45.5626666667,25.2583333333
797.01,21.1347333333,54.7872,49.5462,41.3616666667,22.1136,25.5956666666,34.2554,36.61,26.7942,45.8155333333,25.5319333333
797.32,20.6406666667,54.0582333333,48.9335333334,40.5842,21.6191333334,24.8151,34.0514,35.8184,26.3428,45.1742666667,25.1602666666
797.63,21.3458,54.6513333334,48.8889333333,41.4650666666,22.3483333333,25.5975333333,34.5741333333,36.3758,27.1012,45.4189333333,25.8186
797.93,23.0688666667,55.1733,49.4404666667,42.0392,24.0576,27.3909,35.8736,37.6313333333,28.7470666667,46.8314,27.5111333333
798.24,22.8393333333,55.2504333333,49.2067333333,42.1433333333,24.0502,27.6757333333,36.2978,37.8704666667,28.9839333333,46.9729333333,27.4878
798.55,22.3114666667,54.6686,48.4990666667,41.8958,23.6434,27.4277333333,35.8562,37.7307333333,28.7174666667,46.7513333333,26.7442
798.85,22.0085333334,54.6723333333,47.9985333334,41.5954666667,23.6396,27.3682666667,36.3534666667,37.6353333333,28.3476,46.8376,26.4386
799.16,22.5346666667,54.6609666667,48.1292666667,42.1795333333,24.3165333333,27.7883333333,36.9471333333,37.8346,29.2438666667,46.7801333333,26.9790666667
799.47,22.9854666666,55.3731333333,48.9421333333,42.6593333333,24.5362,28.4058666667,37.5796,38.5144,30.1086666667,47.4420666667,26.9927333333
799.78,22.7295333333,54.6087666667,48.0957333333,41.5006,24.3372666667,28.5424,37.0489333333,38.3206,29.8034666667,46.6596,26.5881333333
800.08,23.475,54.4375,47.8415333333,41.4226,24.8691333333,29.777,37.4521333333,38.5209333333,30.4742,46.7091333333,27.0418666667
800.39,23.9354,54.4445,48.2724,41.9284,25.5125333333,30.4193,37.6416666667,39.0178666667,30.7669333333,47.018,27.4266
800.70,24.5678,54.6295333333,48.8016666667,42.4764,26.3544,30.69,37.5817333333,39.7966666667,31.1982,47.3783333333,27.4438666667
801.00,24.9616666667,54.0874,49.2969333333,42.2077333333,26.3971333333,30.3750333333,37.1146666667,39.5628,30.8196666667,47.337,27.3297333333
801.31,24.2152,53.6621333333,48.7893333333,41.7562,25.4559333334,29.0171666667,36.4574,38.864,29.7758666667,46.4424666667,26.4424
801.62,24.4967333333,53.4792666666,48.8290666667,41.3093333333,25.3422666667,28.6344333333,35.9146666667,38.1744,29.1956,45.5967333333,26.3372666667
801.92,25.3301333333,54.7618666667,50.0077333333,42.3579333333,25.891,28.8862333333,36.9046666667,38.8864666667,29.9462666667,46.367,27.1735333333
802.23,26.3934,55.7415,51.2178,43.3567333333,26.7992666667,29.3872666667,37.4317333333,40.0156,30.8899333333,47.2522,28.0873333333
802.54,26.3716,56.1363666666,51.5392,43.2137333333,26.6906666667,29.2185333333,37.2648,40.0718,30.6856666667,47.6475333333,27.823
802.84,25.5117333333,55.1532666667,50.7048666667,42.5328,25.9578,28.1242333333,36.5194,39.4344666667,29.5660666667,47.0330666667,27.0889333333
803.15,25.4384,55.2485333333,50.691,43.0544666667,25.6646666667,27.9433,36.7192666667,39.1192666667,29.6565333333,46.9091333333,27.4342666667
803.46,23.967,54.6503333333,50.1069333333,42.5433333333,24.4196666667,26.3909333333,35.3827333333,37.7614,28.6503333333,45.8518,26.4446
803.76,23.6189333333,54.8654666667,49.7887333333,42.6003333333,24.0414666667,25.8386,35.8838666667,37.4740666667,28.6708,45.9792,26.6667333333
804.07,24.0722666667,55.3373,50.1286666666,43.1004666667,24.8434,26.9076,36.7149333333,37.7992,29.8394,46.2490666667,28.265
804.38,22.751,55.4687,49.9545333333,43.0896666667,24.4857333333,26.3775666667,36.4642,37.4307333333,29.2442666667,46.0304666667,27.6990666667
804.68,21.7402666666,55.6705666667,49.8443333333,42.5137333333,23.7242666667,26.0235666667,36.0738666667,37.0072,28.9198,46.0193333333,27.1964666667
804.99,20.452,55.8931,49.6480666667,42.086,22.9291333333,25.2542333333,35.8974,36.9838666667,28.2922,46.2061333333,26.4233333333
805.30,20.3222666667,55.0636,49.0755333333,41.7218,23.1976,25.5215,35.3944666667,36.6412,28.0237333333,45.9287333333,26.3782666667
805.60,21.2833333333,55.0083333333,49.1,41.7583333333,23.975,26.0083333333,35.9916666667,36.875,28.65,45.7333333333,26.8583333333
805.91,21.3182666667,55.1688333333,49.2032,42.2278,24.3303333333,25.8740666667,36.5207333333,37.28,28.5774,45.7405333333,27.1005333333
806.21,22.2852666667,55.6637666667,49.2313333333,42.8359333333,25.3103333333,26.5638333333,37.0900666667,37.5996666667,29.1081333333,46.1898,28.1216666667
806.52,21.5217333333,55.2584333333,48.9785333334,41.9756,24.7668,25.5106666667,36.5866666667,37.377,28.39,45.8764,27.4232666667
806.83,22.4280666667,55.7989,50.1126666667,42.2277333333,25.9907333333,26.5290333334,37.8639333333,38.907,29.3366666667,46.8084,28.0016666667
807.13,21.2174666667,54.7164,49.0684,40.4140666667,24.6707333333,25.1967,36.3644666667,37.2836,27.7432,45.0766,26.1614666667
807.44,18.9006,53.5208666667,47.4956,38.4118,22.4433333333,23.2066666667,34.4327333334,35.8638666667,24.9824666667,43.3769333333,23.5252
807.74,19.3050666667,53.5225333333,47.4318666667,38.5487333333,22.4010666667,23.6015,34.67,35.9454666667,25.3737333333,43.5707333333,23.4564666667
808.05,21.0733333333,53.6519,48.1676,39.7034666667,23.7520666667,24.7644,35.7242,37.3996,26.2477333334,44.1972666667,24.5636666667
808.35,22.6422,54.2782666667,49.1427333333,40.6474666667,24.8644666667,25.7306333333,36.3428666667,38.3026666667,27.6990666667,44.9956666667,25.7392666667
808.66,22.7793333333,53.8873333333,48.6454,40.5628,24.6879333333,25.4265666666,36.2446,37.9243333334,27.8979333333,44.9604,25.4968666667
808.97,21.8288666667,53.2252333334,48.0179333333,40.4864,23.5766666667,24.7160666667,35.1713333333,37.5856,27.4954666667,44.7477333333,24.7206666667
809.27,21.7384666667,52.3566666667,47.3117333333,39.8745333333,23.0735333333,24.6460666667,34.7402,36.792,27.3296666667,44.0144666667,24.0772
809.58,21.0760666667,51.1036333333,47.0951333333,38.8418666667,22.1521333333,24.0720666667,33.9260666667,36.0693333333,26.2654666667,43.2284666667,23.3652666667
809.88,22.8258,52.1625333333,48.0201333333,40.0914666667,23.219,25.5282333333,34.8604666667,37.2290666667,27.499,44.5632666667,24.5267333334
810.19,23.0978,52.4952333333,48.2392,41.0923333333,23.3804666667,25.7110333333,34.8213333333,37.3824,27.6930666667,44.9622666667,25.3295333333
810.49,25.3178,54.3183666667,50.8684666667,43.5904666667,25.3567333333,28.2533333333,36.3319333333,40.3492666667,30.3542,47.6177333333,27.6855333333
810.80,26.2583333333,54.5917,51.4434666666,44.2828666667,25.9542666667,29.4539666667,37.3029333333,40.9972,31.2724666667,48.8033333333,28.6989333333
811.10,26.3470666667,55.3439666667,51.9960666667,44.6801333333,25.9883333333,29.3022666667,37.6742666667,41.3952666667,31.3663333333,48.9922666667,28.9438666667
811.41,24.8241333333,54.8043333333,51.1342,44.0218666667,24.844,28.0684,36.2359333334,40.1882,30.4111333333,48.3309333333,28.004
811.71,24.1176666667,54.3236,50.2646666667,43.7744666667,24.902,28.2892666667,36.2256,39.8922,29.9312666667,47.8529333333,27.902
812.02,23.6326,55.6366666667,51.5980666667,44.2111333333,24.7286,28.4120333333,36.8848,40.5174666667,29.9136,48.5236666667,28.0161333333
812.32,23.3592,55.5711,51.6382666667,43.6382666666,24.2274666667,28.3048666667,36.517,39.9276,28.9406,48.4857333333,27.6382666667
812.63,23.5257333333,54.8882,51.3572666667,43.5361333333,23.7649333333,28.0654,36.0894666667,40.0313333333,28.5387333333,48.934,27.6234
812.93,23.9833333333,55.8658,51.7628666667,44.1394,24.1393333333,28.8298,36.4014666667,40.7177333333,29.4643333333,49.506,28.237
813.24,23.3955333334,56.0853,51.6615333333,43.9668,24.1122,28.9928,36.5109333333,40.5608666667,29.2628,49.1694,28.1516
813.54,23.1731333333,55.3281333333,50.9044666667,43.0387333333,23.1732,28.0725,36.1344,39.8449333333,28.3206,48.1137333333,27.3902
813.85,21.3333333333,54.4604333333,49.6191333333,41.4602,21.9894666667,26.1641333333,35.6296,38.7619333333,26.9418666667,46.7936666667,26.2856666667
814.15,20.384,53.7226666667,48.2666666667,40.32,21.6106666666,24.5706666667,34.528,37.3973333333,26.528,44.992,25.5253333334
814.46,20.5008,53.0150666667,47.5744,39.6975333333,21.4918666666,24.9818,34.3558,37.2040666667,26.6562,44.7260666667,25.5294
814.76,21.677,53.5224333333,48.3946666667,40.2146666667,22.5153333333,26.1708,35.1943333333,38.0470666666,27.4848,45.1532666667,26.4826
815.07,21.4873333333,53.0420666667,48.2267333333,40.2496,21.737,25.6318,34.2382666667,37.6910666667,27.1346,45.1275333333,25.7098
815.37,22.0209333333,52.8594333333,48.25,41.1355333333,21.9686666667,26.4011,34.2291333334,38.4271333333,27.7085333333,45.5312,25.8646666667
815.68,22.0234,52.5138666667,47.6278,40.9914,22.2863333333,26.5097666667,34.2134666667,38.5635333333,28.1941333333,45.2606,25.8978666667
815.98,20.9985333333,53.3280666667,48.2995333333,41.0505333333,22.4337333333,26.4118,34.0510666667,38.6998666667,28.4242,45.398,25.8658
816.29,21.4498666667,54.1906333333,49.0264666667,41.7777333333,23.3016,27.0529333333,35.1429333333,39.6614666666,29.0581333333,46.2857333334,26.5820666667
816.59,22.3184666667,55.0159333333,50.7906666667,42.7991333333,24.0597333333,27.5534,36.0364666667,40.6196,29.9251333333,47.3826,27.3825333333
816.89,22.4923333333,54.0718333333,50.1948666667,42.1436,24.3796,27.8922333333,35.8871333333,39.9590666667,30.3487333333,47.0563333333,27.3949333333
817.20,24.7023333333,54.9355,50.9324,43.9780666667,25.8730666667,29.1715333333,37.2618666667,40.3671333333,31.2797333333,48.6607333333,28.621
817.50,25.9172666667,55.8933666667,51.9116666667,45.1778666667,26.4265333333,30.3985333333,38.1269333333,41.5850666667,31.7866,49.6542,29.2986
817.81,26.1438666667,56.2278666667,52.4556666666,45.5461333334,27.0962666666,30.9664,38.2633333333,41.6805333333,31.5592666667,49.7199333333,29.3743333333
818.11,25.9119333333,56.0649,51.9588,45.1033333333,27.1787333333,30.9703666667,38.4367333333,41.2758666667,31.7162,49.5506666667,29.1015333333
818.41,26.1202,55.8428,51.7780666667,44.3548,27.0114,31.2568,38.8818,41.3114666667,31.7192666667,49.012,29.3316666666
818.72,25.8582,55.6822,51.6047333333,43.3774,26.8107333333,30.7283333334,38.7834666667,40.7362666667,31.1964666667,48.6274666667,29.2437333333
819.02,26.12,57.1593333333,52.6558,44.2494666667,27.3133333333,31.1393333333,39.8383333333,41.1008666667,31.6550666667,49.4149333333,29.9
819.33,26.687,56.9075666667,52.4370666667,44.4195333333,27.5220666667,31.49,39.8914666667,41.3646,31.8668,48.9952666667,30.0949333333
819.63,26.0626666667,55.9218333333,51.3085333333,43.2095333333,26.8852,30.9117,38.8323333333,40.6039333333,31.2050666667,47.8745333333,29.3012
819.93,25.3754666667,54.7923333333,50.1272,42.155,25.9083333333,30.0673666667,37.7154,39.7696,30.4248,47.0600666667,28.5674
820.24,24.8288,54.511,49.8288,41.8623333333,25.3627333333,29.4784,37.1798666667,39.4579333333,30.0447333333,47.0906,28.1132666667
820.54,24.2283333333,54.0007,49.4516666667,41.4298666667,25.1044666667,29.3496666667,36.6106,39.3242,29.8013333333,46.4152666667,27.9233333333
820.85,24.2766,54.1271,49.707,41.7017333333,25.3926,29.3906666667,36.8276666667,39.5665333333,30.0118,46.7517333333,28.2309333333
821.15,24.1409333333,54.1077666667,49.7672666667,41.745,25.2676666667,29.0399,36.6806,39.3946,30.0011333334,46.7278,28.3352666667
821.45,24.372,54.3424333333,50.0703333333,42.1362,25.4943333333,29.2289666667,36.8934666667,39.6098,30.1994,46.9341333334,28.5192
821.76,24.5406,54.5084333333,50.1961333333,42.4230666667,25.6907333333,29.2609,37.0870666667,39.7508666667,30.3624,47.1629333333,28.7139333333
822.06,24.5470666667,54.5665666667,50.2528666667,42.4023333333,25.7678,29.2453333333,37.0668,39.6802666666,30.3186666667,47.0968,28.5886666667
822.36,24.6428,54.4256666667,50.2393333333,42.314,25.7868,29.1922666667,36.9910666666,39.6932,30.3113333333,46.9882666667,28.5796666667
822.67,24.8162,54.4156666667,50.2916666667,42.4732,26.0022,29.2716333333,37.045,39.7724666667,30.4467333333,47.0926666667,28.7319333333
822.97,24.7186,54.5134666667,50.5115333333,42.6685333333,25.9716666667,29.1956,37.1876,39.6644,30.3930666667,47.2886,28.8645333334
823.27,24.8885333333,54.9888333333,50.8314666667,43.0214666667,26.2112666667,29.4216666667,37.5529333333,39.8696,30.5952666667,47.6434666667,29.1231333333
823.58,25.1792,55.415,51.2365333333,43.3770666666,26.5053333334,29.7172666667,37.9051333333,40.2010666667,30.7546,47.967,29.4266
823.88,25.2815333333,55.5867666667,51.4584,43.4628666667,26.5307333333,29.6407333333,38.0065333334,40.2115333334,30.7703333333,48.2352,29.4218666667
824.18,25.3432666667,55.5747,51.4527333333,43.3144666667,26.4528,29.5217666667,37.9995333334,40.0307333333,30.6512,48.2134666667,29.297
