wavelength,Back_ButWetf,Belly_ButWetf,Breast_ButWetf,Crissum_ButWetf,Crown_ButWetf,DorTail_ButWetf,Patch10_ButWetf,Patch11_ButWetf,Patch12_ButWetf,Rump_ButWetf,Throat_ButWetf,WingTip_ButWetf
244.17,-0.396833333335,-6.63566666669,-2.99825,-5.65458333334,-4.0345,0.13233333333,23.677,-5.68783333333,-1.08016666666,-4.233,-5.70983333333,5.11483333334
244.55,-1.46133333334,-7.439,-5.17008333334,-6.4465,-6.65366666666,-1.54883333333,22.7093333334,-6.7845,-2.57416666667,-6.479,-8.31166666667,3.55583333333
244.92,-3.652,-9.36316666667,-7.44158333334,-7.8875,-8.06783333335,-3.50333333333,21.4013333333,-8.55616666668,-4.501,-8.81083333333,-10.3398333334,1.21016666666
245.30,-3.0465,-8.58883333335,-6.20091666666,-7.01633333333,-7.25233333334,-3.28233333333,22.8185,-8.01883333331,-3.51833333333,-7.8225,-10.1415,1.21866666666
245.67,-2.99733333333,-7.74666666666,-6.08516666666,-6.7625,-6.44616666667,-3.57533333333,23.5826666667,-7.58383333334,-2.889,-7.295,-9.22716666666,0.993166666665
246.05,-2.599,-6.90816666667,-5.40766666667,-6.50566666667,-5.88533333334,-3.20233333333,24.6815,-7.6125,-2.76683333334,-7.059,-8.71883333333,0.972666666668
246.42,-3.14666666667,-7.58566666667,-6.40991666666,-7.59341666667,-6.51083333333,-3.58233333333,25.0,-8.16216666668,-3.676,-8.14633333334,-9.5015,0.2025
246.79,-2.952,-6.96316666666,-6.25,-6.80083333333,-6.017,-3.27683333333,25.4236666666,-7.51416666666,-3.65816666667,-7.62733333334,-8.72866666666,0.254166666667
247.17,-2.05916666667,-4.97283333333,-5.05058333334,-5.996,-4.75266666667,-1.813,26.379,-6.0475,-2.823,-6.255,-7.04483333333,1.321
247.54,-1.8425,-4.08733333333,-4.4045,-5.89916666666,-4.55083333333,-1.3545,26.9031666667,-5.68566666667,-2.2085,-5.34433333334,-5.942,1.81783333334
247.92,-1.63283333333,-3.7555,-3.7905,-5.126,-4.12866666667,-0.9565,26.9885,-5.23683333333,-1.90116666667,-4.38516666667,-5.03833333334,2.496
248.29,-1.54866666666,-3.85416666667,-3.57908333334,-5.23041666666,-3.90016666667,-0.952,27.0705,-5.57483333334,-1.7435,-3.84266666667,-4.76016666667,2.48916666667
248.67,-1.34516666666,-3.4995,-3.17491666667,-5.06725,-3.249,-0.490333333335,27.166,-5.495,-1.59616666667,-3.06666666666,-4.11533333334,2.38266666667
249.04,-0.219666666667,-2.381,-2.19583333333,-4.57691666667,-2.40416666666,0.531666666665,28.2825,-4.32283333333,-0.346833333332,-1.9185,-2.68133333334,3.71016666666
249.42,-1.05016666667,-3.27233333333,-3.27233333334,-6.02558333333,-3.28433333333,0.024333333335,27.5581666667,-5.238,-1.11116666667,-2.71066666667,-3.05233333333,3.01566666667
249.79,-1.766,-3.53233333333,-3.73508333333,-6.42333333334,-3.97716666667,-0.143666666665,27.3286666667,-5.46833333333,-1.70083333333,-2.85183333333,-2.99583333333,2.42
250.17,-1.265,-3.183,-3.65591666667,-5.37966666666,-3.503,0.57,27.6061666667,-4.92066666667,-1.00066666667,-1.91833333333,-2.391,3.00233333333
250.54,-1.14066666667,-3.00716666666,-3.54808333333,-4.83708333334,-3.22983333334,0.533166666665,27.689,-5.111,-0.7555,-1.1555,-2.16283333334,3.126
250.92,-1.6445,-3.62133333333,-4.20633333333,-5.64508333334,-3.52616666667,0.142333333335,27.6723333334,-5.62933333333,-0.790666666669,-1.54966666667,-2.34033333333,3.05183333334
251.29,-2.6845,-5.19883333334,-5.86158333334,-6.67675,-5.45366666667,-1.39316666667,26.8605,-7.66233333331,-1.495,-2.1575,-3.8735,1.42716666667
251.66,-3.26316666666,-6.61383333334,-7.17566666667,-7.84191666666,-6.965,-2.19316666667,25.6841666667,-8.63150000002,-2.5265,-2.96483333333,-5.08766666667,-0.05266666667
252.04,-3.079,-6.46266666667,-6.78491666666,-7.95741666666,-7.05316666666,-2.005,26.0293333333,-8.36033333331,-2.25566666667,-2.936,-5.13783333333,-1.03833333333
252.41,-2.92833333333,-5.8025,-6.68833333333,-7.7095,-6.90516666667,-1.59083333333,26.0121666667,-7.80900000001,-2.621,-2.71166666666,-5.02533333334,-0.759166666665
252.79,-2.63633333333,-5.91816666666,-7.19016666667,-7.2825,-7.22733333333,-1.29066666666,26.7515,-7.37466666667,-1.862,-3.52133333333,-4.775,0.184166666665
253.16,-3.02166666667,-6.0435,-7.8735,-6.79458333333,-7.77033333333,-1.42633333333,26.539,-8.277,-2.21466666666,-3.82866666666,-5.7245,-0.43166666667
253.54,-3.60416666666,-5.16766666666,-7.99,-6.29291666667,-8.31433333334,-2.21216666667,26.0296666667,-8.65716666666,-2.44083333334,-4.48133333333,-6.1595,-1.06766666667
253.91,-2.87733333334,-4.77016666667,-7.68625,-6.10258333333,-7.87933333333,-2.0665,26.6128333333,-9.03783333333,-1.87333333333,-4.963,-6.3925,-0.675833333335
254.28,-3.94733333334,-5.303,-8.23341666667,-7.03733333333,-8.33333333333,-2.95066666667,25.4386666667,-10.606,-2.27283333333,-6.29983333334,-7.75533333333,-1.61483333333
254.66,-2.73716666666,-4.197,-7.57325,-6.51875,-7.60333333333,-1.987,25.365,-9.91483333335,-1.52066666666,-5.81916666666,-7.15733333333,-0.9125
255.03,-1.67533333333,-3.53866666666,-7.51691666666,-5.94641666666,-7.03516666667,-1.61233333333,25.3976666667,-9.04516666668,-0.502333333335,-5.56966666667,-6.2395,-1.026
255.41,-0.6345,-2.49583333333,-6.4615,-5.58375,-5.79533333333,-1.58616666667,24.8728333333,-7.84699999998,0.48633333333,-5.626,-4.92783333333,0.084833333335
255.78,1.09716666666,-0.06316666667,-4.135,-2.52108333334,-3.67116666667,0.443,25.8228333333,-4.97883333334,2.72166666667,-4.21933333333,-2.67933333333,2.06766666666
256.15,0.969333333335,-0.273999999998,-4.825,-2.76025,-4.02466666667,0.337166666665,25.4318333333,-4.6775,2.59166666667,-4.97266666666,-3.09733333333,2.27566666666
256.53,0.123,-1.2095,-5.5555,-2.83925,-4.346,-0.4305,24.887,-4.838,2.173,-5.3505,-2.7675,1.5785
256.90,1.13016666667,0.402166666667,-4.1185,-2.04008333333,-2.73933333333,-0.5365,25.5171666666,-3.908,2.75866666666,-3.42916666667,-1.5325,2.299
257.28,1.6965,1.3465,-2.71066666666,-1.24158333333,-1.22416666667,0.000166666665,26.7228333333,-1.76633333333,3.46283333333,-2.4835,-0.087333333333,3.27033333333
257.65,3.52933333333,2.42533333333,-1.36033333334,0.0855,0.668333333331,1.98983333333,28.7935,0.077833333335,4.43083333334,-1.05716666667,1.35266666667,5.09933333334
258.02,4.01916666667,3.0545,-0.515666666665,1.44025,1.42016666667,3.52366666667,29.5821666666,1.01833333333,4.55533333333,0.0266666666665,2.37133333333,6.04233333333
258.40,4.44966666666,3.086,0.231,1.49133333334,1.45616666667,4.0455,30.8023333333,1.56016666667,4.12633333333,0.670333333333,2.716,6.03333333333
258.77,4.671,3.24883333333,0.741583333333,1.76058333334,1.74533333333,4.74166666667,31.578,2.03783333334,4.22716666667,1.584,3.25866666667,6.59833333333
259.15,4.2615,3.0245,0.83525,1.71566666667,1.65216666667,4.78483333333,31.8166666667,1.4535,3.65666666667,1.48066666667,2.90716666667,6.84366666667
259.52,3.52633333333,2.4785,0.623583333333,1.70066666667,1.572,4.466,32.194,1.16433333334,3.069,1.43866666667,2.495,6.50383333333
259.89,3.73983333334,2.638,1.08225,1.9475,2.04066666666,4.70216666666,32.6736666666,1.31916666667,3.18883333334,1.77683333333,2.801,7.13066666667
260.27,4.21666666666,3.2725,1.80741666667,2.81116666666,2.70716666667,5.5555,33.482,1.61366666667,3.69633333333,2.417,3.57716666667,7.7795
260.64,4.5435,3.73516666667,2.31158333334,3.25108333333,3.05816666667,6.11616666667,33.9011666667,1.8495,4.0775,2.6285,3.881,8.20616666667
261.01,4.23616666667,3.3815,1.96816666666,3.05266666666,2.549,5.99633333334,33.8883333333,1.541,3.44716666666,2.045,3.7175,7.97533333334
261.39,3.95433333333,2.80116666666,1.41925,2.66058333333,1.796,5.54333333334,33.3333333333,0.709500000002,2.949,1.5595,3.47366666667,7.5315
261.76,4.05966666667,2.92416666667,1.729,3.15733333333,2.05233333334,5.59316666666,33.4385,1.03,3.18,1.87933333333,3.75883333333,7.91616666666
262.13,3.95383333333,2.7365,1.57125,2.93958333333,2.00483333333,5.30616666666,33.6593333333,1.00233333333,2.96733333334,1.67866666667,3.6675,8.035
262.51,3.91683333334,2.63433333334,1.1365,3.15925,1.87666666667,5.26016666667,33.609,1.09333333333,2.8925,1.20533333333,3.89983333333,8.58316666667
262.88,3.6625,2.65416666667,1.06083333333,3.5675,1.76933333334,4.96583333334,33.8756666666,1.02733333333,2.87283333333,0.6185,3.92916666667,9.11333333333
263.25,3.5015,2.755,0.578333333334,3.99033333334,1.36683333334,5.2575,33.4805,1.1985,2.58666666666,0.3785,3.83816666667,9.17983333335
263.63,4.42466666667,3.82866666666,1.26091666667,5.28991666667,1.8225,6.6025,33.7115,2.3155,3.1865,1.03166666667,4.67683333333,10.5111666667
264.00,4.28933333333,3.66033333334,0.635,5.63533333333,1.44666666666,6.99383333333,33.6981666666,2.302,2.86783333333,0.716833333333,4.692,10.3145
264.37,3.80516666666,3.388,-0.228,5.20583333333,1.0425,6.34633333333,32.6686666666,2.25433333333,2.17633333333,0.390833333331,4.14383333333,9.9425
264.75,4.81266666666,3.95566666667,0.276916666666,5.65666666667,1.75383333333,7.09366666666,33.4386666667,3.38883333334,2.30733333333,1.04166666667,4.549,10.7331666667
265.12,6.08766666667,5.17383333333,2.07866666666,6.9885,3.6295,8.40416666667,34.7231666667,4.7105,4.054,2.74133333334,5.534,12.291
265.49,7.336,6.37616666667,3.37741666666,7.72091666666,4.97466666666,9.59583333335,36.1616666666,6.2625,5.0505,3.952,6.111,13.384
265.87,7.12166666666,6.187,3.24108333334,7.15875,4.428,9.42199999999,35.375,6.10066666667,4.45266666666,3.444,5.9165,12.8288333333
266.24,6.8815,5.99633333334,3.50558333334,7.09991666666,4.19033333333,9.2895,35.4108333333,5.902,4.5325,3.68283333333,6.1025,12.6298333333
266.61,7.03416666666,7.12366666667,4.89458333333,7.53258333333,5.12983333334,9.39733333333,35.5735,6.474,5.12966666666,4.71566666666,6.56366666667,13.1833333333
266.98,7.13816666666,7.39516666667,5.52516666667,7.69575,5.477,9.5175,35.5735,6.77366666667,5.327,5.08033333334,6.79533333333,12.9476666667
267.36,6.80183333333,7.0415,5.60375,7.59883333334,5.38533333333,8.92683333334,35.8748333333,6.76033333333,5.26033333333,4.94783333333,6.7395,12.7395
267.73,6.433,6.88016666666,5.20808333333,7.30691666666,5.2645,8.47566666667,35.6301666666,6.26,5.24383333334,4.75616666666,6.67683333333,12.2866666667
268.10,6.5075,7.2535,5.24125,7.02291666667,5.55566666667,8.15666666667,35.2868333334,6.35066666667,5.26116666666,5.12366666667,6.645,12.3183333333
268.48,6.99733333333,7.59316666666,5.68991666666,7.5595,5.96883333334,8.54483333333,35.5055,6.882,5.4305,5.594,6.9875,12.8891666666
268.85,6.856,7.71783333333,5.81425,7.80291666667,5.97533333333,8.5605,35.3031666667,6.64766666667,5.75766666667,5.54933333334,7.1685,13.0113333333
269.22,6.676,7.66,5.51991666666,7.85975,5.627,8.42166666667,34.6146666667,6.6015,5.506,5.30166666666,7.21466666667,12.7855
269.59,6.2465,7.81033333334,5.62366666667,8.07391666666,5.57366666667,8.4015,34.4063333333,6.15566666667,5.41933333333,5.30083333333,7.33766666667,12.7021666667
269.97,5.725,7.51416666666,5.65333333334,7.65666666667,5.591,8.1285,34.6956666666,5.609,5.2885,5.49316666667,6.96233333333,12.4911666667
270.34,5.49983333333,7.09883333333,5.40341666667,7.50741666666,5.3065,7.59966666666,33.9308333334,5.44716666666,4.91116666667,5.35066666667,6.24666666667,12.1241666666
270.71,4.868,6.2575,4.64775,7.09041666666,4.7385,7.29333333333,33.6441666667,4.85066666667,4.28966666667,5.006,5.688,11.4361666667
271.09,4.50733333333,5.97883333334,4.44416666666,6.66425,4.45683333334,7.299,33.325,4.80983333333,3.81783333333,4.87733333333,5.33116666667,11.0408333333
271.46,5.1765,6.59583333333,4.89841666666,7.01891666667,5.00716666667,7.91,33.5431666667,5.12016666666,4.09616666666,5.3215,5.85383333333,11.5948333333
271.83,5.46166666667,6.7765,5.41075,7.28475,5.23466666667,8.33316666666,33.889,5.47716666667,3.975,5.579,6.23616666667,11.9486666666
272.20,5.23733333334,6.25383333334,5.36433333333,7.21283333334,4.99833333333,8.29466666666,33.988,5.12966666666,3.666,4.9985,5.992,11.8608333334
272.58,5.03133333334,6.29116666667,5.53908333334,7.06966666666,5.22216666667,8.25333333333,34.4403333333,5.10766666666,3.87066666667,4.91683333334,6.05433333334,11.788
272.95,4.4805,5.63666666667,4.96358333334,6.46583333334,4.564,7.59916666666,34.2766666667,4.61733333333,3.081,4.5415,5.40066666667,11.205
273.32,4.43566666666,5.726,4.913,6.20333333333,4.63433333334,7.65783333333,34.4403333333,4.68766666667,2.76366666667,4.57333333333,5.39016666666,11.261
273.69,4.31833333333,5.52466666667,4.91,6.06258333334,4.60283333333,7.66116666667,34.4553333333,4.7565,2.45133333334,4.3185,5.19433333333,11.311
274.06,4.99316666667,6.03316666667,5.15891666667,6.773,4.99316666666,8.11383333333,34.4428333334,5.417,2.6505,4.7465,5.47833333333,11.797
274.44,5.59733333333,6.76366666667,5.85558333333,7.38216666667,5.66,9.026,35.1418333334,6.114,3.1315,5.19016666667,6.255,12.3453333333
274.81,6.26766666666,7.42766666666,6.64916666666,8.12675,6.411,9.53283333333,35.5258333334,6.82383333334,3.67016666667,5.77533333333,6.99883333333,13.1076666667
275.18,6.442,7.47666666666,6.822,8.54333333333,6.84616666666,9.75599999999,35.7338333333,6.83816666666,3.92016666666,6.01366666667,7.15333333334,13.4578333333
275.55,6.1775,7.4215,6.80341666667,8.34166666667,6.8325,9.33666666667,35.4228333333,6.65016666666,3.889,6.01983333333,6.99816666667,13.1426666667
275.93,6.3455,7.53483333333,6.56216666667,8.21016666666,6.6515,9.14016666667,35.406,6.4985,4.17116666667,5.89533333333,6.8385,13.0903333333
276.30,6.94516666667,8.4665,7.10858333333,8.66433333333,7.31466666667,9.58399999999,35.6626666666,7.34933333334,4.7275,6.81616666666,7.375,13.5895
276.67,7.33766666666,8.70833333334,7.07883333333,8.88508333334,7.41516666666,9.72583333332,35.4286666667,7.52716666666,4.95783333333,7.20816666666,7.691,13.899
277.04,7.68083333334,9.20316666667,7.48091666666,9.24683333334,7.95066666667,10.1601666667,35.7341666666,8.22016666666,5.515,7.62016666666,8.15933333334,14.6398333334
277.41,7.59366666666,8.74416666667,7.74066666666,9.23266666667,7.836,10.1628333333,35.4436666667,8.06066666666,5.518,7.49883333333,7.87933333333,14.5303333334
277.79,7.42866666667,8.485,7.35483333333,8.89616666666,7.52383333334,9.65366666666,34.9868333333,7.74033333333,5.16033333334,7.36766666667,7.40266666667,14.303
278.16,6.53066666667,8.04683333333,7.15666666667,8.28925,7.10383333333,9.228,34.6113333333,7.3065,4.636,6.76,7.2005,13.8638333333
278.53,5.61383333334,7.2955,6.45033333334,7.22541666666,6.31466666667,8.154,33.8325,6.35816666667,3.985,6.3145,6.46333333334,13.2508333333
278.90,4.89616666666,6.90916666667,6.09166666666,6.48291666666,5.58183333334,7.48966666667,33.474,5.66966666666,3.29633333334,5.80166666666,5.58183333334,12.544
279.27,4.18633333333,6.57716666667,5.67091666666,5.776,4.747,6.67366666667,32.8516666667,5.21983333333,2.6535,5.43883333334,5.00083333334,12.1388333334
279.64,4.10316666666,6.39066666667,5.74891666667,5.63558333334,4.45266666666,6.67016666667,33.0453333334,5.35183333333,2.37483333333,5.26483333333,4.8105,12.5021666666
280.02,3.9825,6.08933333334,6.23483333333,5.76391666667,4.59083333334,6.75733333333,33.0078333333,5.31866666666,2.08966666667,5.05333333334,4.72766666666,12.2558333333
280.39,3.7,5.2655,6.18633333333,5.508,4.33616666667,6.52933333333,32.9063333334,4.71283333334,1.67416666667,4.512,4.39466666666,12.0208333333
280.76,3.168,4.8705,6.14766666666,5.1,4.04383333333,6.254,32.7685,4.19116666666,1.25233333333,4.052,4.01116666666,11.6405
281.13,3.228,5.05433333333,6.23133333333,5.019,4.04666666666,6.40066666666,32.1366666667,3.75516666666,1.1415,4.07816666667,3.77116666667,11.3211666667
281.50,2.47333333333,4.72833333333,5.38783333334,4.20966666667,3.32383333334,5.68816666667,31.687,3.03516666667,0.366833333333,3.4255,3.18366666667,10.5728333334
281.87,2.65566666667,4.9755,5.4755,4.52516666667,3.62466666667,5.86066666667,31.8985,3.144,0.496,3.50283333333,3.579,10.5388333334
282.25,2.50733333334,4.72233333333,5.14158333334,4.39308333334,3.14316666666,5.49333333334,31.9861666667,2.87366666667,0.187,3.39016666666,3.32283333333,10.268
282.62,2.52616666667,4.74516666667,5.02341666666,4.46691666666,3.22933333334,5.48466666667,31.9198333333,2.87783333333,0.197666666667,3.3245,3.11216666666,10.0395
282.99,3.0465,4.95666666667,5.27283333333,4.64075,3.52233333333,5.80166666666,32.2115,3.3445,0.639000000002,3.52216666667,3.487,10.5026666667
283.36,3.54766666667,5.25183333334,5.34566666667,4.78216666666,3.979,6.2255,32.8605,3.69366666666,1.1825,3.46416666667,3.812,10.58
283.73,3.78483333333,5.5895,5.6165,5.10925,4.42033333333,6.4275,33.2658333334,3.78483333333,1.57466666667,3.81183333334,4.15666666667,10.5906666667
284.10,3.52316666667,5.4945,5.15058333333,4.61691666667,4.07333333333,6.20833333333,33.0125,3.6605,1.506,3.687,3.90283333333,10.1963333333
284.47,3.32583333333,5.49216666666,4.96341666667,4.447,3.7245,6.10016666667,32.8901666667,3.7185,1.5265,3.8705,3.76933333334,9.78083333333
284.85,3.7985,5.73133333333,5.45516666667,4.7095,3.9765,6.34533333334,33.1798333333,4.1115,1.78566666666,4.29533333333,4.00116666667,9.95950000001
285.22,3.70566666666,5.59183333333,5.56441666667,4.84433333334,4.043,6.31466666667,33.8336666667,4.38666666666,1.99466666666,4.3565,4.15166666667,9.94816666666
285.59,4.01416666666,5.88016666666,5.99758333333,5.19358333333,4.4015,6.78983333334,34.2368333333,4.77116666666,2.459,4.8885,4.3545,10.182
285.96,3.8645,5.54983333334,5.98275,4.98308333334,4.23666666667,6.67716666667,34.2225,4.7885,2.54533333333,4.91633333334,4.13183333334,10.0301666667
286.33,4.1295,5.61083333333,6.21725,5.10733333334,4.52416666667,6.79483333334,34.4143333334,4.95883333333,2.80266666667,5.1075,4.25516666667,9.95183333331
286.70,4.07916666666,5.66466666667,6.222,5.0525,4.44683333333,6.72766666666,34.8388333333,4.84883333333,2.7,5.04433333333,4.25716666667,9.80116666667
287.07,3.6325,5.31566666666,5.71316666666,4.83675,4.097,6.53416666666,34.9466666667,4.41633333334,2.46633333333,4.6135,3.98083333334,9.2445
287.44,3.22216666667,4.80416666667,5.50808333333,4.613,3.761,6.16,34.649,4.02183333333,2.02816666667,4.27083333334,3.67416666667,8.86633333333
287.82,2.99216666667,4.69266666667,5.37933333333,4.23683333334,3.43033333333,6.00166666666,34.6776666667,3.89216666667,1.82333333334,4.202,3.43033333333,8.56133333333
288.19,2.80333333333,4.63083333333,5.29325,4.04833333334,3.27683333333,5.64233333334,34.9951666667,3.77333333333,1.5555,4.17533333333,3.18166666666,8.4575
288.56,2.57566666666,4.683,5.30433333334,3.9715,3.338,5.31333333334,35.5488333333,3.59033333334,1.483,3.90266666667,3.002,8.36933333335
288.93,1.877,4.28583333333,4.76858333334,3.31375,2.92233333333,4.81166666667,35.73,3.13633333334,1.082,3.31983333333,2.3965,7.91766666667
289.30,1.6575,4.2705,4.54075,2.84283333334,2.56366666667,4.39483333333,35.8533333333,2.81183333334,0.775833333332,3.1285,1.99266666666,7.51083333334
