wavelength,Back_EmbLonm,Belly_EmbLonm,Breast_EmbLonm,Crissum_EmbLonm,Crown_EmbLonm,DorTail_EmbLonm,Patch10_EmbLonm,Rump_EmbLonm,Throat_EmbLonm,WingTip_EmbLonm
404.31,6.75166666667,30.1143333333,18.592,13.0516666667,6.70666666667,5.09633333333,6.87066666667,5.838,29.7806666667,9.14366666667
404.67,6.80133333333,30.2843333333,18.6603333333,13.1246666667,6.76666666667,5.16966666667,6.949,5.86533333333,29.8656666667,9.22833333333
405.03,6.79133333333,30.3453333333,18.7773333333,13.1716666667,6.78366666667,5.201,6.94033333333,5.911,29.9653333333,9.33233333333
405.39,6.86266666667,30.447,18.73,13.2333333333,6.82666666667,5.246,6.912,5.928,30.1146666667,9.39733333333
405.75,6.838,30.4416666667,18.7443333333,13.2353333333,6.791,5.18666666667,6.88566666667,5.901,30.1213333333,9.40466666667
406.11,6.81366666667,30.484,18.72,13.269,6.79666666667,5.106,6.81566666667,5.89233333333,30.139,9.44166666667
406.47,6.78766666667,30.505,18.711,13.2593333333,6.78766666667,5.071,6.70966666667,5.87433333333,30.1413333333,9.52466666667
406.83,6.79466666667,30.6056666667,18.7163333333,13.2356666667,6.79233333333,5.043,6.72733333333,5.87366666667,30.3293333333,9.46833333333
407.19,6.87166666667,30.6966666667,18.7166666667,13.339,6.82133333333,5.03933333333,6.72833333333,5.89566666667,30.3526666667,9.52933333333
407.55,6.81033333333,30.6953333333,18.6273333333,13.2646666667,6.734,4.922,6.61366666667,5.8,30.342,9.53733333333
407.90,6.81,30.6936666667,18.6396666667,13.1323333333,6.662,4.874,6.56233333333,5.759,30.333,9.543
408.26,6.81966666667,30.7196666667,18.5813333333,13.1263333333,6.688,4.86366666667,6.48933333333,5.756,30.3326666667,9.48433333333
408.62,6.75,30.6943333333,18.546,13.0853333333,6.61066666667,4.753,6.438,5.67366666667,30.3453333333,9.422
408.98,6.71933333333,30.7146666667,18.5033333333,13.065,6.55066666667,4.65066666667,6.38266666667,5.66066666667,30.347,9.367
409.34,6.71766666667,30.8086666667,18.6573333333,13.1666666667,6.53733333333,4.66733333333,6.39733333333,5.69433333333,30.411,9.38466666667
409.70,6.76366666667,30.918,18.661,13.2036666667,6.57133333333,4.701,6.421,5.74666666667,30.5446666667,9.44166666667
410.06,6.73566666667,30.9546666667,18.6206666667,13.2286666667,6.54833333333,4.67433333333,6.39666666667,5.68866666667,30.5853333333,9.31666666667
410.42,6.745,31.0566666667,18.6756666667,13.2903333333,6.54566666667,4.687,6.41533333333,5.717,30.669,9.24766666667
410.77,6.70033333333,31.0623333333,18.7466666667,13.3133333333,6.506,4.705,6.42366666667,5.75733333333,30.5963333333,9.275
411.13,6.63966666667,31.0666666667,18.7176666667,13.2663333333,6.52933333333,4.68566666667,6.34966666667,5.74133333333,30.5983333333,9.249
411.49,6.637,31.1216666667,18.7043333333,13.3096666667,6.51533333333,4.65166666667,6.334,5.696,30.6726666667,9.18
411.85,6.63633333333,31.241,18.7656666667,13.342,6.57033333333,4.65633333333,6.34366666667,5.739,30.73,9.153
412.21,6.60066666667,31.2673333333,18.8626666667,13.3946666667,6.533,4.57666666667,6.28366666667,5.72866666667,30.8313333333,9.14233333333
412.57,6.71366666667,31.364,18.9466666667,13.513,6.63766666667,4.68966666667,6.30433333333,5.84733333333,30.9676666667,9.18166666667
412.92,6.80333333333,31.3976666667,18.9783333333,13.5596666667,6.73533333333,4.762,6.379,5.90933333333,31.0036666667,9.218
413.28,6.80566666667,31.4186666667,18.951,13.517,6.79266666667,4.71366666667,6.337,5.92333333333,30.9916666667,9.18333333333
413.64,6.85966666667,31.4886666667,19.0066666667,13.57,6.85433333333,4.71566666667,6.356,5.94933333333,31.0796666667,9.18733333333
414.00,6.96266666667,31.6953333333,19.2046666667,13.6766666667,7.00033333333,4.779,6.43,6.03633333333,31.234,9.31766666667
414.36,7.02633333333,31.6883333333,19.2943333333,13.7156666667,7.08033333333,4.81233333333,6.437,6.076,31.3686666667,9.309
414.72,7.104,31.814,19.3176666667,13.786,7.08766666667,4.80566666667,6.393,6.061,31.497,9.283
415.07,7.10733333333,31.9143333333,19.394,13.8663333333,7.12166666667,4.81166666667,6.395,6.06833333333,31.5216666667,9.22766666667
415.43,7.191,32.0086666667,19.4996666667,13.979,7.172,4.886,6.38333333333,6.19666666667,31.6356666667,9.26766666667
415.79,7.135,31.9723333333,19.426,13.9873333333,7.10633333333,4.84066666667,6.30166666667,6.14966666667,31.6453333333,9.24233333333
416.15,7.26466666667,32.1256666667,19.504,14.0186666667,7.14566666667,4.88166666667,6.33,6.184,31.7853333333,9.325
416.51,7.19033333333,32.129,19.4633333333,13.9823333333,7.09466666667,4.82133333333,6.22633333333,6.17366666667,31.7523333333,9.21066666667
416.86,7.12,32.2106666667,19.517,14.0026666667,7.05966666667,4.77266666667,6.12733333333,6.117,31.8386666667,9.21066666667
417.22,7.077,32.2363333333,19.4816666667,13.9653333333,6.99666666667,4.72833333333,6.057,6.06533333333,31.8753333333,9.11066666667
417.58,6.99566666667,32.3013333333,19.5066666667,13.999,6.94333333333,4.66133333333,5.99966666667,6.01033333333,31.9113333333,9.05433333333
417.94,6.95733333333,32.3256666667,19.499,13.978,6.90133333333,4.679,5.97766666667,6.00966666667,31.962,9.065
418.29,6.91133333333,32.4053333333,19.467,13.9873333333,6.86266666667,4.64633333333,5.95866666667,5.988,31.9673333333,9.089
418.65,6.884,32.411,19.4826666667,13.9866666667,6.87033333333,4.61833333333,5.93433333333,5.98466666667,31.9463333333,9.10333333333
419.01,6.885,32.491,19.508,14.0373333333,6.83866666667,4.613,5.934,6.01066666667,32.067,9.11633333333
419.37,6.81666666667,32.562,19.5176666667,14.0616666667,6.85066666667,4.56733333333,5.89966666667,5.97933333333,32.0773333333,9.127
419.73,6.84366666667,32.7013333333,19.6086666667,14.111,6.88266666667,4.581,5.89933333333,6.03033333333,32.1936666667,9.15166666667
420.08,6.798,32.7366666667,19.6283333333,14.171,6.878,4.609,5.90533333333,6.04833333333,32.19,9.13466666667
420.44,6.83866666667,32.8303333333,19.7236666667,14.214,6.90633333333,4.613,5.89333333333,6.05066666667,32.2656666667,9.209
420.80,6.85133333333,32.8743333333,19.7466666667,14.22,6.898,4.59566666667,5.88433333333,6.06433333333,32.289,9.168
421.16,6.85166666667,32.9416666667,19.7756666667,14.2793333333,6.929,4.60233333333,5.85066666667,6.07633333333,32.299,9.179
421.51,6.868,32.9956666667,19.7646666667,14.2686666667,6.96966666667,4.62733333333,5.84066666667,6.123,32.2816666667,9.16166666667
421.87,6.83233333333,33.0313333333,19.7203333333,14.2826666667,6.95333333333,4.564,5.75433333333,6.10933333333,32.28,9.155
422.23,6.86533333333,33.1056666667,19.7643333333,14.3216666667,6.97466666667,4.586,5.74366666667,6.13266666667,32.322,9.176
422.58,6.88566666667,33.18,19.7853333333,14.3603333333,6.993,4.61133333333,5.74033333333,6.18,32.4183333333,9.171
422.94,6.91133333333,33.262,19.8196666667,14.3803333333,7.00966666667,4.618,5.714,6.16533333333,32.4413333333,9.17666666667
423.30,6.929,33.309,19.807,14.3503333333,6.98166666667,4.61166666667,5.678,6.15766666667,32.4783333333,9.17166666667
423.66,6.93,33.2763333333,19.776,14.373,6.96966666667,4.58233333333,5.62933333333,6.13166666667,32.411,9.14533333333
424.01,6.95366666667,33.3183333333,19.797,14.3726666667,6.956,4.52766666667,5.56966666667,6.115,32.3946666667,9.14566666667
424.37,6.92766666667,33.345,19.7616666667,14.372,6.92366666667,4.508,5.57266666667,6.10233333333,32.393,9.11366666667
424.73,6.90866666667,33.4226666667,19.7676666667,14.4066666667,6.93166666667,4.5,5.54466666667,6.09566666667,32.4213333333,9.15766666667
425.08,6.91433333333,33.4526666667,19.758,14.409,6.91066666667,4.47333333333,5.54466666667,6.07766666667,32.4583333333,9.13833333333
425.44,6.95366666667,33.5013333333,19.8036666667,14.4496666667,6.916,4.46633333333,5.54533333333,6.092,32.553,9.152
425.80,6.99766666667,33.553,19.865,14.4636666667,6.91933333333,4.46633333333,5.54133333333,6.096,32.604,9.12333333333
426.16,6.98066666667,33.593,19.868,14.473,6.91266666667,4.42,5.519,6.10066666667,32.609,9.08233333333
426.51,6.97966666667,33.6753333333,19.8923333333,14.5253333333,6.94066666667,4.41466666667,5.51133333333,6.09533333333,32.6183333333,9.084
426.87,6.95066666667,33.6933333333,19.9023333333,14.5093333333,6.94566666667,4.39333333333,5.489,6.12433333333,32.6163333333,9.10466666667
427.23,6.985,33.7413333333,19.9476666667,14.6006666667,7.00266666667,4.421,5.52666666667,6.18,32.6246666667,9.12
427.58,7.022,33.8123333333,19.9926666667,14.6086666667,7.026,4.417,5.51866666667,6.195,32.724,9.11366666667
427.94,7.00566666667,33.937,20.0146666667,14.63,7.06666666667,4.44066666667,5.55033333333,6.241,32.872,9.10633333333
428.30,7.02233333333,33.984,20.0643333333,14.6516666667,7.10833333333,4.434,5.505,6.23366666667,32.9473333333,9.08866666667
428.65,7.07833333333,33.994,20.1096666667,14.6503333333,7.13133333333,4.44833333333,5.52233333333,6.24,32.978,9.05733333333
429.01,7.09,34.1096666667,20.201,14.7356666667,7.16866666667,4.48233333333,5.54266666667,6.31733333333,33.096,9.12066666667
429.37,7.074,34.1153333333,20.2173333333,14.7613333333,7.12,4.507,5.48066666667,6.28966666667,33.0636666667,9.14466666667
429.72,7.084,34.213,20.2813333333,14.8126666667,7.16566666667,4.559,5.51833333333,6.36066666667,33.137,9.164
430.08,7.161,34.281,20.3166666667,14.859,7.219,4.608,5.53966666667,6.407,33.2366666667,9.215
430.44,7.194,34.3473333333,20.3726666667,14.8766666667,7.21633333333,4.57833333333,5.49666666667,6.387,33.294,9.22366666667
430.79,7.221,34.4173333333,20.424,14.9366666667,7.25233333333,4.58733333333,5.55333333333,6.37866666667,33.361,9.24733333333
431.15,7.25533333333,34.513,20.472,14.9526666667,7.23433333333,4.576,5.57133333333,6.38066666667,33.5136666667,9.23133333333
431.50,7.24933333333,34.609,20.5226666667,15.003,7.237,4.59366666667,5.59833333333,6.398,33.6206666667,9.27166666667
431.86,7.26966666667,34.68,20.5626666667,15.0456666667,7.25733333333,4.58866666667,5.604,6.39166666667,33.6296666667,9.27766666667
432.22,7.267,34.7443333333,20.577,15.084,7.264,4.588,5.619,6.41133333333,33.703,9.29066666667
432.57,7.251,34.8093333333,20.58,15.103,7.25533333333,4.56,5.62833333333,6.40366666667,33.7466666667,9.29066666667
432.93,7.32566666667,34.8696666667,20.6213333333,15.136,7.28066666667,4.59,5.66866666667,6.41166666667,33.7463333333,9.36966666667
433.29,7.34933333333,34.9803333333,20.67,15.185,7.378,4.572,5.72333333333,6.41766666667,33.849,9.406
433.64,7.36233333333,35.0256666667,20.6803333333,15.2173333333,7.40066666667,4.54666666667,5.75933333333,6.406,33.889,9.426
434.00,7.352,35.063,20.6913333333,15.229,7.429,4.51533333333,5.76433333333,6.354,33.9026666667,9.41133333333
434.35,7.36666666667,35.093,20.703,15.2593333333,7.481,4.53933333333,5.802,6.361,33.9206666667,9.429
434.71,7.40533333333,35.1066666667,20.7126666667,15.2713333333,7.49833333333,4.523,5.78666666667,6.35666666667,33.9056666667,9.39866666667
435.07,7.38933333333,35.1566666667,20.729,15.2906666667,7.50233333333,4.525,5.76633333333,6.34633333333,33.885,9.39766666667
435.42,7.427,35.2186666667,20.7393333333,15.3226666667,7.52833333333,4.54033333333,5.80433333333,6.39066666667,33.836,9.421
435.78,7.42966666667,35.2953333333,20.749,15.3556666667,7.54433333333,4.574,5.83033333333,6.40866666667,33.8753333333,9.41533333333
436.13,7.41266666667,35.3693333333,20.7543333333,15.356,7.516,4.53433333333,5.83033333333,6.35866666667,33.8403333333,9.38966666667
436.49,7.44166666667,35.3946666667,20.7723333333,15.441,7.526,4.57866666667,5.85033333333,6.40766666667,33.8823333333,9.418
436.84,7.427,35.428,20.7406666667,15.446,7.53566666667,4.54966666667,5.82333333333,6.41366666667,33.9373333333,9.37733333333
437.20,7.45166666667,35.4923333333,20.7646666667,15.518,7.50366666667,4.55433333333,5.80433333333,6.43933333333,33.9653333333,9.38666666667
437.56,7.468,35.5373333333,20.7856666667,15.5636666667,7.505,4.56533333333,5.802,6.44633333333,33.966,9.39633333333
437.91,7.48166666667,35.5863333333,20.8563333333,15.6193333333,7.459,4.597,5.81233333333,6.47433333333,33.9943333333,9.39833333333
438.27,7.46233333333,35.6303333333,20.8703333333,15.6093333333,7.433,4.56766666667,5.774,6.47066666667,34.0716666667,9.39233333333
438.62,7.43266666667,35.7086666667,20.8953333333,15.626,7.40033333333,4.56266666667,5.78066666667,6.50933333333,34.1283333333,9.382
438.98,7.441,35.7693333333,20.9173333333,15.6703333333,7.405,4.543,5.77533333333,6.50033333333,34.175,9.389
439.33,7.40566666667,35.7986666667,20.934,15.6926666667,7.404,4.53266666667,5.74966666667,6.471,34.2133333333,9.37133333333
439.69,7.43433333333,35.8233333333,20.982,15.7366666667,7.447,4.52933333333,5.76666666667,6.49366666667,34.2623333333,9.44033333333
440.04,7.48,35.8646666667,21.0273333333,15.8073333333,7.47,4.561,5.78033333333,6.556,34.3353333333,9.468
440.40,7.45933333333,35.937,21.0536666667,15.8023333333,7.46266666667,4.55166666667,5.74933333333,6.539,34.37,9.452
440.75,7.458,36.0246666667,21.121,15.8443333333,7.44433333333,4.55133333333,5.75666666667,6.563,34.4066666667,9.42766666667
441.11,7.41466666667,36.028,21.144,15.8083333333,7.40566666667,4.53933333333,5.743,6.56333333333,34.4063333333,9.39566666667
441.47,7.45066666667,36.1196666667,21.1953333333,15.824,7.415,4.535,5.725,6.59666666667,34.4696666667,9.41466666667
441.82,7.46533333333,36.221,21.2223333333,15.848,7.43533333333,4.53833333333,5.71066666667,6.624,34.5053333333,9.48
442.18,7.466,36.2983333333,21.2313333333,15.8933333333,7.42566666667,4.552,5.706,6.66,34.51,9.48466666667
442.53,7.53133333333,36.4043333333,21.3,15.9943333333,7.482,4.601,5.72166666667,6.70433333333,34.62,9.54233333333
442.89,7.54066666667,36.4273333333,21.341,16.0013333333,7.501,4.60566666667,5.70633333333,6.744,34.6306666667,9.55566666667
443.24,7.57866666667,36.5223333333,21.4006666667,16.0396666667,7.51333333333,4.606,5.73266666667,6.78666666667,34.711,9.616
443.60,7.536,36.5333333333,21.4226666667,16.025,7.42833333333,4.56766666667,5.65866666667,6.74,34.705,9.52366666667
443.95,7.568,36.6223333333,21.4736666667,16.0233333333,7.471,4.553,5.652,6.76766666667,34.78,9.54933333333
444.31,7.641,36.7006666667,21.517,16.0863333333,7.49666666667,4.57433333333,5.67633333333,6.842,34.869,9.57633333333
444.66,7.64233333333,36.701,21.4806666667,16.0956666667,7.49633333333,4.55633333333,5.67,6.82533333333,34.8876666667,9.57066666667
445.02,7.69,36.8236666667,21.5176666667,16.192,7.54233333333,4.558,5.69233333333,6.852,34.9816666667,9.60133333333
445.37,7.652,36.8256666667,21.5236666667,16.2273333333,7.514,4.55733333333,5.672,6.842,34.9753333333,9.55733333333
445.72,7.60533333333,36.8573333333,21.5256666667,16.2523333333,7.48966666667,4.534,5.63733333333,6.825,35.0266666667,9.50833333333
446.08,7.59766666667,36.863,21.557,16.275,7.44266666667,4.505,5.587,6.81033333333,35.0286666667,9.48233333333
446.43,7.54966666667,36.8493333333,21.552,16.2323333333,7.39566666667,4.45166666667,5.524,6.76233333333,35.029,9.43066666667
446.79,7.573,36.9276666667,21.607,16.2773333333,7.40233333333,4.47066666667,5.525,6.783,35.104,9.43833333333
447.14,7.60133333333,36.9643333333,21.618,16.3456666667,7.40733333333,4.49233333333,5.50833333333,6.805,35.1256666667,9.44466666667
447.50,7.628,37.027,21.6053333333,16.3996666667,7.456,4.49066666667,5.514,6.84933333333,35.1976666667,9.495
447.85,7.60966666667,37.0463333333,21.6156666667,16.4723333333,7.434,4.50266666667,5.47366666667,6.843,35.1936666667,9.48333333333
448.21,7.58,37.11,21.6283333333,16.521,7.45233333333,4.50533333333,5.457,6.80966666667,35.2156666667,9.46733333333
448.56,7.6,37.195,21.6953333333,16.608,7.48533333333,4.54066666667,5.457,6.82966666667,35.2573333333,9.48133333333
448.92,7.569,37.1983333333,21.6993333333,16.5926666667,7.44966666667,4.54933333333,5.427,6.805,35.245,9.476
449.27,7.57333333333,37.2423333333,21.7116666667,16.6156666667,7.47833333333,4.54733333333,5.438,6.79233333333,35.2863333333,9.51533333333
449.62,7.59366666667,37.2956666667,21.7326666667,16.6546666667,7.483,4.535,5.41733333333,6.808,35.3163333333,9.55466666667
449.98,7.60033333333,37.3686666667,21.778,16.689,7.51966666667,4.53666666667,5.44066666667,6.833,35.393,9.551
450.33,7.66033333333,37.469,21.8476666667,16.77,7.55,4.59066666667,5.50833333333,6.912,35.4496666667,9.61133333333
450.69,7.62,37.4933333333,21.825,16.8066666667,7.53,4.58666666667,5.49133333333,6.945,35.434,9.6
451.04,7.60233333333,37.5566666667,21.885,16.815,7.551,4.55966666667,5.48,6.944,35.4896666667,9.58366666667
451.40,7.598,37.576,21.952,16.8303333333,7.51566666667,4.52766666667,5.44866666667,6.93066666667,35.492,9.55333333333
451.75,7.61433333333,37.689,21.9856666667,16.8463333333,7.53733333333,4.50333333333,5.47033333333,6.98033333333,35.5346666667,9.574
452.10,7.62933333333,37.7366666667,22.041,16.8386666667,7.52866666667,4.44133333333,5.43666666667,6.992,35.5466666667,9.545
452.46,7.60233333333,37.695,22.0633333333,16.8386666667,7.52866666667,4.39833333333,5.39566666667,6.986,35.5483333333,9.56033333333
452.81,7.62933333333,37.7686666667,22.1123333333,16.918,7.587,4.37966666667,5.36333333333,7.01366666667,35.6076666667,9.54266666667
453.17,7.62766666667,37.8456666667,22.1583333333,16.9606666667,7.56266666667,4.37333333333,5.32866666667,7.024,35.647,9.51166666667
453.52,7.653,37.857,22.2203333333,16.9963333333,7.58233333333,4.37333333333,5.33633333333,7.048,35.6546666667,9.481
453.87,7.687,37.8896666667,22.2273333333,17.056,7.61166666667,4.396,5.35433333333,7.06166666667,35.6903333333,9.553
454.23,7.648,37.9346666667,22.2436666667,17.107,7.615,4.36333333333,5.27766666667,7.031,35.7096666667,9.53433333333
454.58,7.659,37.9966666667,22.29,17.1516666667,7.63633333333,4.32666666667,5.26666666667,6.99166666667,35.7516666667,9.53633333333
454.93,7.65866666667,38.063,22.287,17.1943333333,7.61833333333,4.304,5.23166666667,6.999,35.782,9.49733333333
455.29,7.68833333333,38.1463333333,22.3113333333,17.246,7.64466666667,4.336,5.251,7.04466666667,35.8513333333,9.479
455.64,7.67633333333,38.1416666667,22.3463333333,17.2963333333,7.649,4.38366666667,5.25433333333,7.009,35.891,9.49566666667
456.00,7.636,38.1263333333,22.3286666667,17.325,7.674,4.39133333333,5.277,7.01233333333,35.8933333333,9.49933333333
456.35,7.637,38.2146666667,22.3203333333,17.346,7.646,4.39633333333,5.27366666667,7.00733333333,35.931,9.48166666667
456.70,7.649,38.245,22.32,17.3736666667,7.62233333333,4.36666666667,5.28466666667,6.99466666667,35.93,9.44266666667
457.06,7.68266666667,38.291,22.3543333333,17.3956666667,7.66766666667,4.38566666667,5.31533333333,7.05166666667,35.9773333333,9.47466666667
457.41,7.719,38.378,22.3556666667,17.4486666667,7.691,4.429,5.36,7.09733333333,36.0713333333,9.51533333333
457.76,7.70866666667,38.4653333333,22.4033333333,17.4686666667,7.695,4.44333333333,5.34866666667,7.121,36.117,9.48
458.12,7.71366666667,38.478,22.3696666667,17.4666666667,7.724,4.423,5.36733333333,7.10533333333,36.1316666667,9.463
458.47,7.752,38.5103333333,22.3966666667,17.462,7.732,4.43933333333,5.40033333333,7.12433333333,36.1656666667,9.49133333333
458.82,7.74933333333,38.5263333333,22.4253333333,17.456,7.72466666667,4.45366666667,5.419,7.11433333333,36.193,9.52733333333
