wavelength,Back_SalStrf,Belly_SalStrf,Breast_SalStrf,Crissum_SalStrf,Crown_SalStrf,DorTail_SalStrf,Patch10_SalStrf,Rump_SalStrf,Throat_SalStrf,WingTip_SalStrf
605.90,13.4828,55.7587333333,40.3547333333,48.5447333333,14.3692666667,12.9973666667,14.2695333333,14.9220666667,52.5896,12.3067
606.24,13.4744,55.7264,40.3082666667,48.5436,14.3199333333,12.9600333333,14.2224,14.898,52.5555333333,12.2694
606.58,13.4985333333,55.7433333333,40.3399333333,48.5718666667,14.3558666667,12.9638333333,14.2490666667,14.9178666667,52.583,12.3089666667
606.91,13.529,55.76,40.3783333333,48.6043333333,14.3373333333,12.971,14.2514,14.8908666667,52.5958666667,12.3275666667
607.25,13.5820666667,55.8928,40.4203333333,48.6826,14.3676666667,13.022,14.3096,14.9296,52.6496,12.3502
607.58,13.604,55.9482666667,40.4468666667,48.6994666667,14.3594666667,13.0156666667,14.3110666667,14.9438,52.6979333333,12.3711666667
607.92,13.6068666667,55.9402666667,40.4454,48.7327333333,14.3536666667,13.0166666667,14.3157333333,14.9507333333,52.6966,12.3506
608.25,13.6298666667,55.8622,40.4322666667,48.7120666667,14.3994,13.0282333333,14.3625333333,14.9778,52.6617333333,12.3530666667
608.59,13.597,55.7685333333,40.3533333333,48.6544,14.3786666667,13.0119333333,14.3708,14.9435333333,52.6136,12.3518666667
608.92,13.5977333333,55.723,40.3304,48.6256,14.3946,13.0268333333,14.3782666667,14.9437333333,52.5844666667,12.3511
609.26,13.578,55.6032,40.263,48.5137333333,14.3636666667,12.9908666667,14.4041333333,14.9022,52.4764,12.3343
609.59,13.5981333333,55.5598,40.2582,48.4564666667,14.3491333333,12.9911333333,14.4456,14.9092666667,52.4596666667,12.3295666667
609.93,13.6111333333,55.5451333333,40.245,48.4474666667,14.3645333333,13.0013,14.4814,14.936,52.456,12.3514
610.26,13.6135333333,55.5221333333,40.2091333333,48.4438666667,14.3306666667,12.9894666667,14.4896666667,14.9282666667,52.4457333333,12.3061333333
610.60,13.5692,55.4880666667,40.1605333333,48.4009333333,14.3319333333,12.9552,14.5198,14.9118666667,52.4330666667,12.2767
610.93,13.515,55.3438666667,40.1248,48.3366,14.3088666667,12.8978666667,14.4934,14.8760666666,52.3878666666,12.2399666667
611.27,13.4792,55.3486,40.1323333333,48.3754,14.3040666667,12.9145333333,14.5382666667,14.8836,52.4073333333,12.2182666667
611.60,13.4793333333,55.3167333333,40.1285333333,48.3496,14.305,12.9259666667,14.5399333333,14.8741333333,52.4342,12.2356666667
611.93,13.5254666667,55.2398,40.0926666667,48.3062,14.2976,12.9712333333,14.5766666667,14.8982666667,52.3825333333,12.2793333333
612.27,13.5528,55.3056666667,40.1475333333,48.3486,14.3237333333,13.0025,14.5932666667,14.9064666667,52.4442666667,12.2947333333
612.60,13.4949333333,55.2297333333,40.0779333333,48.2978666667,14.2902666666,12.9610666667,14.5392,14.879,52.3824,12.2446333333
612.94,13.4870666667,55.3022,40.0889333333,48.3646666667,14.283,12.9732,14.4794666666,14.8753333333,52.4381333333,12.2254
613.27,13.5552666667,55.397,40.1580666667,48.4834,14.3773333333,13.031,14.5486,14.9340666667,52.5105333333,12.3306
613.61,13.5667333333,55.5066,40.2304,48.5503333333,14.4222,13.1009333333,14.5716,14.9530666667,52.6006666667,12.3402666667
613.94,13.5638,55.4799333333,40.2583333333,48.5467333333,14.4502,13.1144666667,14.5869333333,14.9712,52.6064,12.3824666667
614.28,13.6246666667,55.5239333333,40.315,48.6468,14.4925333333,13.2153333333,14.5743333333,15.0201333333,52.6596666667,12.4527666667
614.61,13.6922666667,55.6373333333,40.3796666666,48.7581333333,14.5362,13.2703666667,14.6341333333,15.095,52.6853333333,12.4913333333
614.94,13.6415333333,55.5511333333,40.2866666667,48.6522,14.4859333333,13.2360333333,14.5394666667,15.0450666667,52.5782,12.4722
615.28,13.6830666667,55.6644,40.3335333333,48.7373333333,14.5262,13.2672,14.5604666667,15.1041333333,52.6335333333,12.5168333333
615.61,13.6317333333,55.7202666667,40.3342,48.7912666667,14.5092,13.2249,14.5240666667,15.0679333333,52.6898666667,12.4881333333
615.95,13.7013333333,55.8121333333,40.4208,48.8974666666,14.5933333333,13.3064666667,14.5960666667,15.1624,52.7654666667,12.5504
616.28,13.7680666667,55.9779333333,40.5426666667,49.0240666667,14.6847333333,13.3727666667,14.6607333333,15.2334666667,52.8829333333,12.6269666667
616.61,13.8112,55.9999333333,40.5713333333,49.1016666667,14.7264,13.3815666667,14.7132666667,15.2910666667,52.9219333333,12.6776
616.95,13.8132,55.9154,40.5551333333,49.035,14.73,13.3711,14.6983333333,15.2764,52.8950666667,12.6444333333
617.28,13.8526666667,55.9598,40.5912666667,49.1256666667,14.7684666667,13.3857666667,14.7549333333,15.2946,52.9491333333,12.7164666667
617.62,13.9254,56.0674666667,40.6599333333,49.1955333333,14.8206666667,13.4746666667,14.8076666667,15.3362666667,53.0138,12.7578333333
617.95,13.9164666667,56.1132,40.7176666667,49.1653333333,14.8127333333,13.4557333333,14.8026,15.3766666667,53.0203333334,12.7542333333
618.28,13.9534666667,56.1504,40.7862666667,49.2148666667,14.8699333333,13.5130666667,14.8495333333,15.408,53.1218,12.8409666667
618.62,14.0638666667,56.1948666667,40.8616666667,49.2591333333,14.976,13.5835666667,14.9459333333,15.5027333333,53.2246,12.9402333333
618.95,14.1056,56.2015333333,40.9063333333,49.2992,15.0483333333,13.6223333333,15.013,15.5307333333,53.2478,12.9799666667
619.28,14.0797333333,56.2016,40.8803333333,49.293,15.03,13.6401666667,14.9836,15.52,53.2203333333,12.9449666667
619.62,14.0689333333,56.1671333333,40.8661333333,49.2645333333,15.0077333333,13.6063333333,14.9646,15.5208,53.2002,12.9370666667
619.95,14.1154666666,56.058,40.8173333333,49.2036,14.9954,13.6662333333,14.9722666667,15.5594666667,53.1284,12.9912333333
620.28,14.1074,56.0682666667,40.8209333333,49.1892666667,15.0341333333,13.724,14.9965333334,15.5618,53.1373333333,13.0452333333
620.62,14.0948,56.1130666667,40.8486666667,49.1926,15.0322,13.7551,14.9975333333,15.5878,53.1488,13.0474
620.95,14.0679333333,56.0858,40.8172,49.1530666667,15.0242,13.7297333333,14.9490666667,15.5588666667,53.1112,12.9791333333
621.28,14.0088,56.0415333333,40.7591333333,49.1272666667,14.9450666667,13.668,14.8788666667,15.5044666667,53.0664666667,12.9505333333
621.62,14.022,56.0236,40.716,49.108,14.9495333333,13.6626,14.8838666667,15.4671333333,53.0442,12.9008333333
621.95,14.0124,56.0494666667,40.6736666667,49.1228,14.9171333333,13.6282,14.8272666667,15.4339333333,53.0231333333,12.8391333333
622.28,13.9660666667,56.0586,40.6798,49.147,14.8734666667,13.5988333333,14.7758,15.3904666667,53.0292,12.8013333333
622.62,13.9172,56.0541333333,40.6443333333,49.1440666667,14.7928666667,13.5604,14.7029333333,15.3489333333,52.9989333333,12.7565666667
622.95,13.8628,56.0798,40.6666,49.1192,14.7401333333,13.5202666667,14.6603333334,15.2968,53.011,12.7301333333
623.28,13.8224666667,56.0983333333,40.6378,49.1032666666,14.6851333333,13.4733666667,14.5962,15.2499333333,52.9719333333,12.6974
623.62,13.8204666667,56.247,40.7285333333,49.1986666667,14.6927333333,13.4592666667,14.6206,15.2501333333,53.056,12.6943
623.95,13.7835333333,56.1760666667,40.6844666667,49.1035333333,14.6028,13.4158666667,14.5539333333,15.1885333333,52.9414,12.6229
624.28,13.834,56.2782666667,40.7208666667,49.1866,14.6449333333,13.4601333333,14.5988666667,15.2274666667,52.9967333333,12.7033666667
624.62,13.853,56.2713333333,40.7557333333,49.2072666667,14.6535333333,13.5155666667,14.5915333333,15.2795333333,52.9986,12.7447666667
624.95,13.844,56.2386666667,40.7507333333,49.2068666667,14.6959333333,13.5348,14.6203333333,15.3405333333,52.9767333333,12.7653
625.28,13.8989333333,56.3182,40.8428,49.3268,14.7571333333,13.6016333333,14.6822666667,15.4352666667,53.0819333333,12.8500333333
625.61,13.9006,56.3293333333,40.8883333333,49.3464,14.772,13.6514,14.6961333333,15.4494666667,53.12,12.8802666667
625.95,13.9831333333,56.4236,40.9597333333,49.4388,14.8590666667,13.7171,14.7781333333,15.521,53.1590666666,12.9483333333
626.28,14.018,56.4107333333,40.9961333333,49.4624666667,14.9042,13.7652,14.8568666667,15.5528,53.2106666666,12.9872666667
626.61,14.1672666667,56.4995333333,41.0736666667,49.6012666667,15.0312666667,13.8821666667,14.9772666667,15.6811333333,53.3066,13.1545
626.94,14.2306,56.5181333333,41.1303333333,49.6435333333,15.1001333333,13.9625666667,15.0614,15.7328,53.3460666667,13.2193666667
627.28,14.2442666666,56.4416,41.0953333333,49.6198,15.1222,13.9560333333,15.0630666667,15.7360666667,53.3241333333,13.2074333333
627.61,14.2588666667,56.4759333333,41.0918,49.6708,15.1602666667,13.9585333333,15.0792666667,15.73,53.376,13.207
627.94,14.2442,56.3692666667,41.0439333333,49.6224666667,15.134,13.9387333333,15.0866666667,15.7064666667,53.3358666667,13.1963333333
628.27,14.2524666667,56.311,40.9946666667,49.5962666667,15.1391333333,13.9270666667,15.1424,15.7058,53.2882,13.2269333333
628.61,14.3316666667,56.3895333333,41.1042666667,49.6984,15.2128,13.9856,15.2219333333,15.7576,53.3757333333,13.2911
628.94,14.3296,56.3466666667,41.0714,49.6722,15.2083333333,13.9753333333,15.2368666667,15.7344666667,53.3446,13.2942333333
629.27,14.3411333333,56.3300666667,41.0263333333,49.6358,15.2224,13.9470333333,15.2606666667,15.7301333333,53.3274,13.2878333333
629.60,14.3838666667,56.3066666667,41.0416666667,49.6516666667,15.2326,13.9842666667,15.2967333333,15.7572666667,53.3909333333,13.3329333333
629.94,14.3814,56.2984,40.9890666667,49.5770666667,15.2228666667,13.9926666667,15.3155333333,15.7664666667,53.3241333333,13.3560333333
630.27,14.3309333333,56.3392666667,41.0271333333,49.5642,15.1972666667,13.9774666667,15.3167333333,15.7595333333,53.3501333333,13.3493666667
630.60,14.2894666667,56.3079333333,40.9809333333,49.5242,15.1493333333,13.9342,15.2502,15.6992,53.3013333333,13.3018
630.93,14.3018,56.3592666667,41.0305333333,49.5848,15.1638,13.9359666667,15.2886,15.7092,53.3183333333,13.3492333333
631.26,14.2806,56.2987333333,41.0596,49.5506,15.1445333333,13.9301666666,15.2904,15.7417333333,53.2784666667,13.3658666667
631.60,14.2596666666,56.3040666667,41.0740666667,49.5304666667,15.1425333333,13.9081,15.2407333333,15.7191333333,53.2604666667,13.3083
631.93,14.2875333333,56.3732666667,41.1456666667,49.5776666666,15.1599333333,13.9239,15.2256,15.7308666667,53.328,13.3289333333
632.26,14.2108666667,56.3022,41.0393333333,49.4865333333,15.0420666667,13.8421333333,15.1372666667,15.6425333333,53.2667333333,13.2494
632.59,14.2067333333,56.3520666666,41.0978,49.5155333333,15.0387333333,13.8389333333,15.1489333333,15.6622,53.2599333333,13.2766
632.92,14.2388,56.3824,41.1562,49.5594666666,15.0902,13.8988,15.2436,15.7275333333,53.2804,13.3123666667
633.26,14.1606666667,56.2591333333,41.1029333333,49.4876,15.0571333333,13.8587333333,15.1828666667,15.6972,53.1758,13.2479333333
633.59,14.1657333334,56.2374666667,41.0935333334,49.4884666667,15.0928,13.859,15.1532,15.6880666667,53.1512666667,13.2243666667
633.92,14.1515333333,56.217,41.1035333333,49.5283333333,15.0490666667,13.8287333333,15.1026,15.6567333333,53.1827333333,13.1406666667
634.25,14.2359333333,56.2833333333,41.1536,49.6344666667,15.1621333333,13.9087666667,15.1768,15.7551333333,53.2913333333,13.2425
634.58,14.2489333333,56.3331333333,41.1663333333,49.7024666667,15.1708666667,13.9761666667,15.1944666667,15.7763333333,53.3912666667,13.2489666667
634.91,14.3396666667,56.529,41.3386666667,49.9144,15.2671333333,14.0730666667,15.2928666666,15.8388666667,53.5876,13.3412
635.25,14.396,56.5878,41.3511333333,50.0252,15.3098666667,14.1326333333,15.3544666667,15.8896666667,53.6502,13.4007666667
635.58,14.3406,56.4952666667,41.2613333333,49.9576,15.2732,14.1042333333,15.3274,15.847,53.5722666667,13.3178666667
635.91,14.4177333333,56.5637333334,41.3258,50.0284666667,15.3870666667,14.1896,15.4108,15.8921333333,53.636,13.3784333333
636.24,14.4158666667,56.5637333334,41.2971333333,50.0239333333,15.4036666667,14.2089,15.3839333333,15.8771333333,53.6791333333,13.3931333333
636.57,14.4426666667,56.5458666667,41.344,50.0530666667,15.4014,14.2760666667,15.3528666667,15.9050666667,53.6657333333,13.4433
636.90,14.4190666667,56.6067333333,41.3435333333,50.0566,15.347,14.2612333333,15.3591333333,15.8634,53.6698666667,13.4287
637.23,14.3923333333,56.6806666667,41.4192666667,50.1493333334,15.3284666667,14.2642666667,15.3408,15.8576666667,53.7673333333,13.4564333333
637.56,14.4305333333,56.629,41.3546,50.0958,15.3757333333,14.2910666667,15.3826,15.8980666667,53.6751333333,13.5041666667
637.90,14.4346,56.6032,41.3456666667,50.0391333333,15.3677333333,14.3079666667,15.4297333333,15.8968,53.6252666667,13.4909
638.23,14.3773333333,56.5364,41.288,49.8691333333,15.3378666667,14.2727666667,15.377,15.8343333333,53.5122,13.4543333333
638.56,14.3495333333,56.4791333333,41.192,49.7853333333,15.308,14.2854666667,15.3476666667,15.8249333333,53.4772666667,13.4456666667
638.89,14.3045333333,56.4477333333,41.1759333334,49.7014,15.3087333333,14.2629666667,15.3335333333,15.8057333333,53.4464666667,13.4545333333
639.22,14.2966666667,56.4302666667,41.1662,49.7362,15.28,14.2507333333,15.3012666667,15.7898666667,53.4478666667,13.4833333333
639.55,14.2591333333,56.4328,41.1469333334,49.7672,15.2360666667,14.2222,15.2439333334,15.7628,53.4558666667,13.4269333333
639.88,14.259,56.3324666667,41.0734666667,49.6806,15.2236,14.2403666667,15.2568666667,15.7296666667,53.3876,13.4284
640.21,14.2049333333,56.2886,40.9714,49.6056666667,15.1436666667,14.1330666667,15.1952666666,15.6281333333,53.3583333333,13.3904
640.54,14.2899333333,56.3645333333,41.0031333333,49.6765333333,15.2382,14.1832333333,15.2526666667,15.6919333333,53.4554,13.4379
640.87,14.3604,56.3900666667,41.0102,49.7012,15.2802666667,14.2072666667,15.2915333333,15.7414666667,53.5157333333,13.4624333333
641.20,14.3362666667,56.4760666667,41.1218,49.7237333333,15.3004666667,14.2420666667,15.2722,15.7324,53.6051333333,13.4536333333
641.53,14.2758666667,56.4656666667,41.1493333334,49.7280666667,15.2754666667,14.2083,15.2452,15.6913333333,53.5867333333,13.4514
641.87,14.2676666667,56.528,41.1910666667,49.871,15.2866,14.1776,15.2294666667,15.7748666667,53.6587333333,13.4725666667
642.20,14.2841333333,56.478,41.1656666666,49.8566,15.2976,14.1392333333,15.2254,15.8122666667,53.6206666667,13.4508333333
642.53,14.2347333334,56.4038666667,41.139,49.8041333333,15.2336,14.0807333333,15.1716666667,15.7803333333,53.5710666667,13.3845666667
642.86,14.2782,56.4967333333,41.2112,49.8079333333,15.2868,14.1098,15.2094666667,15.7982,53.6238,13.4014333333
643.19,14.2624,56.5032666667,41.1652,49.7743333333,15.2351333333,14.1098,15.1608,15.7937333333,53.6138,13.419
643.52,14.2436666666,56.618,41.1924,49.8721333334,15.2002666666,14.0587,15.1444666667,15.7905333333,53.6534666667,13.3693
643.85,14.3079333333,56.7404,41.2687333333,50.009,15.2516,14.1196666667,15.1745333333,15.8528,53.8230666667,13.4174666667
644.18,14.3021333333,56.7985333333,41.3098666667,50.0561333333,15.2476666667,14.1425666667,15.1280666667,15.8626,53.8549333333,13.4746333333
644.51,14.2842666667,56.6963333334,41.2557333333,49.9690666667,15.2291333333,14.1303,15.0991333333,15.8552,53.7054,13.4442666667
644.84,14.3178,56.7145333333,41.1906,50.0344,15.2142666667,14.1033666667,15.1364,15.8443333333,53.7078666667,13.4388
645.17,14.2934,56.7292,41.1034666667,49.9895333333,15.1604,14.069,15.0581333333,15.8084666667,53.7178,13.3864
645.50,14.2572666667,56.6476666667,41.0128666667,49.9063333333,15.1176666667,14.0624333333,15.0489333333,15.6969333333,53.6284,13.3652666667
645.83,14.2421333333,56.6036666667,40.9628,49.8488666667,15.1028666667,14.0883333333,15.0122666667,15.6733333333,53.5438666667,13.4016666667
646.16,14.3359333333,56.7558666667,41.0499333333,50.0275333333,15.1874666667,14.2039333333,15.1132,15.7362666667,53.6845333333,13.4894333333
646.49,14.3844,56.8894666667,41.1534,50.1471333334,15.267,14.3011,15.1722,15.8432,53.8071333333,13.5789666667
646.82,14.4538,56.9227333333,41.2390666666,50.1602,15.3504666667,14.3812666667,15.2602,15.911,53.7978666667,13.6196666667
647.15,14.5086666667,56.8391333333,41.2864,50.1271333333,15.3907333333,14.4235333333,15.3110666667,15.972,53.7908,13.6652
647.48,14.5022,56.8185333333,41.3200666667,50.0708,15.3992666667,14.4028666667,15.3489333333,15.9957333333,53.7001333333,13.6224
647.81,14.4335333333,56.7138666667,41.2646666666,49.9816,15.3726666667,14.3860666667,15.3407333333,15.9252666667,53.6326,13.5233666667
648.14,14.5405333333,56.8276666667,41.392,50.1296666667,15.4639333333,14.4788666667,15.4841333333,16.0001333333,53.818,13.6232333333
648.47,14.601,56.9167333333,41.5257333333,50.2274,15.5633333334,14.5780666667,15.5608666667,16.0832,53.9094666666,13.76
648.80,14.6476,56.9038,41.61,50.2964666667,15.6195333333,14.6333666667,15.5994,16.1434,53.8835333333,13.8347333333
649.13,14.7316,56.8613333333,41.6648666667,50.2726,15.6764,14.6703,15.6667333333,16.2302666667,53.8571333333,13.8604666667
649.46,14.7412,56.918,41.7370666667,50.3517333333,15.7072,14.6483333333,15.6836,16.225,53.9502666667,13.8214666667
649.79,14.7769333333,56.7903333333,41.714,50.2029333333,15.7225333333,14.6789,15.7044,16.3018,53.8599333333,13.8595333333
650.11,14.7614666667,56.7699333333,41.7032,50.1983333334,15.7356,14.6915666667,15.7332,16.3233333333,53.8354,13.8372
650.44,14.8176666667,56.6854,41.6804,50.16,15.8111333333,14.7134666667,15.8195333333,16.3772666667,53.7895333333,13.9249
650.77,14.8278666667,56.7426666666,41.6904,50.1611333333,15.8679333333,14.7682666667,15.8703333334,16.402,53.8220666667,13.9613666667
651.10,14.8599333333,56.7772,41.6859333333,50.2104,15.8889333333,14.8484666667,15.8954666667,16.3847333333,53.8908,14.0322333333
651.43,14.9545333333,56.8982666667,41.7280666667,50.3437333333,15.9402,14.8718,15.969,16.4561333333,53.9680666667,14.0864666667
651.76,14.8372,56.8445333333,41.645,50.2266,15.8315333334,14.7899333333,15.8362666667,16.376,53.8706,14.0053333333
652.09,14.8124666667,56.7296,41.5664666667,50.1263333333,15.7873333333,14.7405333333,15.8019333333,16.364,53.8251333333,13.9178
652.42,14.8386,56.8044666667,41.6126666667,50.1518666667,15.7872666667,14.7856666667,15.8766,16.3879333333,53.9582,13.9276
652.75,14.8922,56.9124,41.6923333333,50.3148666667,15.8196,14.8785666667,15.9091333333,16.4184666667,54.0976666667,14.0044666667
653.08,14.939,56.945,41.7389333333,50.3162,15.8336666667,14.9468333333,15.9825333334,16.4674666667,54.124,14.0601333333
653.41,14.8655333333,57.0094666667,41.7333333333,50.3996,15.7611333333,14.8976333333,15.9278,16.3629333333,54.1824,13.9795
653.74,14.9292666666,57.0112666667,41.8043333333,50.4370666667,15.7742,14.9142666667,15.9716,16.3813333333,54.2405333333,14.0119666667
654.06,14.858,57.0854666667,41.9195333333,50.4971333333,15.7242666667,14.927,15.9220666667,16.3162666667,54.2704666667,13.9725333333
654.39,14.8709333333,57.0373333333,41.8812,50.4941333333,15.7078666667,14.9737,15.8920666667,16.3270666667,54.2356,13.9995
654.72,14.9506666667,57.122,41.9406,50.5492666667,15.7922,15.0308333333,15.9668666667,16.3874,54.2296666667,14.0565666667
655.05,14.9884,57.0612666667,41.9979333333,50.5362666667,15.8351333333,15.1222,16.0511333333,16.4676666667,54.28,14.1512333333
655.38,15.0401333333,57.0212666667,42.0032666667,50.5369333333,15.8781333333,15.1736333333,16.1115333333,16.4778,54.2392666667,14.2172666667
