wavelength,Back_ConRufm,Belly_ConRufm,Breast_ConRufm,Crissum_ConRufm,Crown_ConRufm,DorTail_ConRufm,Rump_ConRufm,Throat_ConRufm,WingTip_ConRufm
211.03,-38.0392666667,121.7646,56.0785333333,43.5295666666,18.8235333335,18.0392666666,76.4105898147,18.8236666668,-254.3135
211.41,5.4546,66.2120666667,41.3636000001,28.3333333333,30.3030666667,23.7878666667,39.090862963,25.4544666667,-79.3181666667
211.79,-0.987733333326,61.6665666667,33.9506000001,21.3579333333,31.7283333333,19.3826666667,27.2565546296,14.1975333333,-63.8889
212.17,0.28360000002,79.2908,43.9716666667,32.2694666667,39.8580666666,18.7233333333,35.0354861111,16.5956,-73.8299333333
212.55,2.9267333334,96.1789999999,50.0811999999,37.8048333333,43.9023999999,20.4879333333,38.5568787038,13.0082,-84.2278333333
212.92,-0.47613333334,98.016,58.0952666666,31.4284999999,40.6348666667,17.3015333333,34.0476425926,10.4761333334,-72.5395666667
213.30,18.077,99.5512666667,58.2051333333,38.5255666667,48.4615333333,20.5128,41.1271787037,19.359,-34.2308
213.68,31.2,109.933333333,65.4666666666,39.7333333334,57.6000000001,28.9333333333,47.0703703704,27.7333333333,-23.4666666667
214.06,40.8484666667,115.333366667,70.7878666667,48.1212333334,62.9091333333,44.0000666667,50.8804527778,33.9394,-9.81823333332
214.44,55.9349333333,153.1707,89.9185999999,69.3495666666,72.6828666666,54.3088666667,61.7547,39.5122666667,-28.9430666667
214.81,71.4941999999,202.988466667,118.620666667,101.1494,101.3792,51.0344666667,72.7011537037,47.1264666667,-61.9539333333
215.19,62.4999999999,175.0,96.0416666668,87.3958333334,85.2083333333,47.7083333333,67.0341435187,42.0833333334,-65.7291666667
215.57,92.0635999998,259.8415,142.857266667,132.856933333,126.3492,45.3967999999,107.760242593,50.4763333334,-124.761766667
215.95,109.4872,222.435866667,133.846,146.4103,124.6154,52.0513999999,125.772724074,74.3589333333,-81.6667333333
216.32,87.8160666669,178.391,106.8966,125.2876,95.8620666665,54.023,85.7694527779,60.4597333334,-85.6324
216.70,96.9231333334,192.1795,117.948666667,140.8974,106.153733333,68.2052,88.6396518519,74.1024666667,-113.333333333
217.08,105.925866667,169.259333333,97.2838666666,143.456766667,95.0619333333,74.3209333333,80.7476083333,65.4321333333,-126.419866667
217.46,130.666666667,185.866666667,117.6,165.733333333,110.666666667,104.8,97.0111111112,101.6,-123.733333333
217.83,137.037,220.555433333,132.592666667,208.518733333,129.6296,112.2222,100.144000926,108.518666667,-203.5187
218.21,146.060533333,293.0304,163.636333333,249.999966667,158.787866667,105.454533333,96.8097564815,98.7878666665,-402.1212
218.59,47.9013333333,113.950533333,70.8642,88.3951333333,74.3211333335,49.3826666666,38.1344009259,43.9505333333,-163.333366667
218.97,18.1818,70.2021333333,31.7170666667,44.1414333333,42.4242666667,27.8787333333,17.685175,19.7979333333,-138.080733333
219.34,5.53179999997,51.2767333333,20.142,24.1842666667,24.9644666667,17.5886,8.51656111113,15.6027333333,-88.9362
219.72,-3.73333333333,46.8,10.2666666667,24.8666666667,16.5333333333,19.2,-0.73148148148,14.9333333333,-78.9333333333
220.10,-14.4653333333,38.9936,3.77353333335,13.0189333333,8.80499999999,15.7234,-13.4451203704,12.8300666667,-77.1698
220.47,-14.6097333333,44.2554666667,2.97866666667,8.79423333334,17.5886666667,20.9928666667,-6.49144722224,14.0425333333,-72.9076666667
220.85,12.0001333333,49.4665333333,24.7112,26.1777333333,29.4222,30.1333333333,17.706187037,30.3112,-17.5111666667
221.23,5.7408,52.9167333333,23.8889333333,16.9906666667,28.2406666666,19.6294666667,14.6513712963,26.574,-16.5277666667
221.61,-22.5988,36.4405666667,4.40680000001,2.48583333334,9.49153333331,-5.08466666666,-4.79909537036,-0.790933333334,-41.0734666667
221.98,-49.8718666666,22.5639,-8.71786666666,-10.5127666667,-12.1794,-24.6154,-23.6129564815,-11.0258666666,-64.9359666667
222.36,-57.1429333334,14.7022666667,-17.1428,-13.4524333333,-14.4048,-27.2618666667,-26.6815324074,-15.2379333333,-61.6073666667
222.74,-55.2381333334,11.0713666667,-15.3570666667,-9.1667,-10.3572,-31.5477333333,-24.9537740741,-15.2381333333,-53.4521666667
223.11,-67.5756666667,13.8635666667,-19.8483999999,-14.3183,-17.2726666667,-42.4242666667,-32.8367842593,-17.8788,-68.1061666667
223.49,-81.3793999999,32.1839666667,-13.5633333333,-5.63216666666,-10.5746666666,-50.5746,-42.3053037037,-15.1724666667,-97.5861333333
223.87,-89.9998666666,46.3634666667,-14.8482666666,-19.2423333332,-2.72720000001,-49.0909333333,-32.693587037,-11.8182,-116.9696
224.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224.62,-136.363666666,93.6366333334,-18.1817333333,-3.9394,-16.3635999999,-109.697066667,-39.9578990741,-26.0605999999,-250.606033333
225.00,693.3332,-194.444433333,179.999933333,188.888866667,222.2222,571.111133334,271.604901852,322.222199999,1156.66646667
225.38,-72.2223333332,347.222166667,106.6666,232.222233333,132.2222,27.7776666667,145.092598148,216.666666667,-331.111166667
225.75,107.4074,393.703866667,190.370466667,281.8519,242.222266667,200.740733333,244.588369444,312.592533333,-75.9258333333
226.13,346.666666667,760.555866667,464.444466667,593.3333,571.1112,483.333333333,512.57715,563.3334,79.4443000001
226.51,913.333399999,1476.6667,951.111200001,1284.4444,1120.0,973.333266667,1115.67899259,1211.1112,241.1111
226.88,1068.33333333,1444.16666667,891.666666668,1184.16666667,1150.0,1088.33333333,1202.24537037,1270.0,590.0
227.26,-1696.66666667,-2731.66666667,-1503.33333333,-1898.33333333,-2043.33333333,-1906.66666667,-2046.85185185,-2170.0,-658.333333333
227.64,-532.222466667,-863.888933333,-481.111,-516.666733333,-630.000066667,-601.111,-649.93837963,-632.222199999,-211.6668
228.01,-144.8148,-260.185266667,-144.814733333,-140.9259,-194.074066667,-169.6298,-184.789046296,-176.296333333,-36.8518666666
228.39,-111.944466667,-194.861066667,-114.722133333,-109.027866667,-153.333333333,-125.8332,-158.711469445,-143.611266667,-27.2221666667
228.76,-35.9477333333,-76.2747333333,-39.6078666667,-26.7974666667,-50.0653333334,-42.353,-56.8700333333,-47.451,3.07193333333
229.14,-16.2745333333,-45.1469,-18.7256666667,-10.8822,-31.3725333333,-23.9215333333,-29.9933324074,-32.9411333334,7.69600000001
229.52,-12.0833333333,-33.75,-17.5833333333,-5.08333333334,-22.4166666667,-15.1666666667,-21.2106481481,-20.6666666666,8.29166666668
229.89,-0.425533333346,-12.5177,-7.80126666667,7.7658,-7.51773333334,3.61700000001,-7.41524907407,-7.23393333333,17.9431666667
230.27,-0.631666666654,-5.26323333333,-2.52633333333,15.9298666667,-3.43859999999,9.19293333334,-6.82459537037,-4.1404,22.1403
230.65,0.373799999993,-7.13393333333,-3.86293333334,15.1714,-4.11213333333,9.84426666667,-5.0701787037,-6.60433333333,19.5327
231.02,9.12266666666,4.73696666667,3.62566666666,22.7485333333,6.95906666667,16.0235333333,6.64556203704,0.116866666664,30.9648333333
231.40,-15.0182,-12.8572,-20.2930666667,8.1685,-12.0878666667,-1.17219999999,-12.6629296296,-19.7801333333,13.0405
231.78,-6.3044,-5.9057,-14.2752666667,8.87673333332,-6.81160000001,5.36233333333,-7.71241851851,-20.0725333333,17.0288
232.15,-19.7142666667,-17.9999666667,-31.3335333333,-1.57146666666,-15.0474666667,-4.85713333334,-20.845187963,-38.8571333333,9.90486666668
232.53,-15.6910666667,-10.5691,-21.1382666667,-3.00819999998,-4.55286666667,2.19493333334,-11.7164731482,-28.8617333333,10.7723
232.90,-2.58833333333,-1.09823333333,-10.1962,4.6275,4.23520000001,13.2548666667,-3.91173518518,-17.0981333333,19.2548
233.28,-6.3044,-5.54343333333,-7.60866666667,1.70279999999,2.24633333335,12.1738,-6.50764537039,-15.7971333333,14.855
233.66,2.41266666665,3.80963333333,-0.825333333334,7.58736666666,7.17453333334,20.8889333333,0.947174999992,-5.77759999999,21.0793
234.03,-4.48579999999,-6.19936666667,-4.04993333333,-1.55753333332,3.17753333333,13.3956,-4.53622129629,-9.28333333332,16.4176666667
234.41,-5.07660000001,-9.63296666667,-4.77080000001,-1.7126,0.489266666674,10.3364666667,-4.67646851852,-9.78593333333,12.5075
234.78,-5.87873333333,-9.8182,-9.576,-6.21206666666,-1.57586666665,5.63626666667,-9.34668703705,-10.0606,9.36359999999
235.16,0.49026666666,-2.67156666667,-5.14726666668,-0.49033333334,3.8236,9.2158,-4.65211666667,-1.0784,12.9903
235.54,6.549,4.11760000001,3.05886666667,2.29416666666,9.88233333334,10.8626666667,1.28370740741,5.37266666666,17.0979
235.91,5.18926666667,4.55853333334,4.7568,3.8739,10.4144,10.0179333333,1.20163240741,6.95493333333,16.6485666667
236.29,5.60373333333,6.5377,6.18353333333,4.50896666666,10.8855333333,12.2061333333,3.17723055555,7.18206666667,15.7164666667
236.66,3.73326666666,3.86656666666,0.914333333338,0.68563333334,6.24759999999,5.29533333333,0.807293518519,4.22853333333,16.0191666667
237.04,-6.55046666667,-3.93406666667,-9.80599999999,-8.99223333334,-4.45726666667,-5.23246666666,-8.00113981481,-7.44193333335,6.5116
237.41,-3.4092,0.39776666666,-7.65153333333,-6.93183333334,-2.1968,-4.1666,-5.37339074074,-4.05306666666,11.1363
237.79,-3.37086666665,-1.27360000001,-7.00366666667,-8.29576666666,-2.47179999999,-7.22853333334,-5.87492962963,-3.48319999998,11.8728333333
238.17,-8.492,-5.3572,-11.8651333333,-13.4523,-8.69046666667,-12.9364666667,-12.1566851852,-7.81746666667,8.0953
238.54,-2.27886666666,1.4627,-4.79606666666,-8.21409999999,-1.39446666667,-3.8776,-5.89791296296,-2.55086666669,13.4865666667
238.92,-0.0305333333348,4.29656666666,-1.22326666667,-3.53223333333,0.948066666668,0.122266666668,-2.18696574074,-0.1834,16.8501333333
239.29,0.316066666668,3.23273333333,-0.976866666666,-3.39083333333,-0.373533333327,0.373533333333,-0.711156481482,-0.0288,17.9742666667
239.67,2.05133333333,2.42159999999,-1.19660000001,-2.97716666667,-1.08259999999,1.1396,0.953641666667,-0.22786666666,18.2764666667
240.04,2.05726666667,2.79939999999,-3.25519999999,-3.94523333335,-1.51033333333,1.224,2.20815277778,0.390666666666,17.4871
240.42,5.54840000001,5.11806666667,0.0645333333274,0.333166666674,2.4086,4.64533333333,5.18168703705,4.559,19.4301333333
240.79,4.6966,3.78193333333,-0.0002,1.15206666667,1.93493333333,5.78713333333,4.00301388889,3.97533333334,16.1566333333
241.17,5.27973333333,3.58570000001,0.756600000005,1.47363333333,2.3326,7.10799999999,4.43700833333,4.01879999999,16.2806333333
241.54,4.11966666667,2.5261,-0.528800000001,1.3292,1.87893333333,7.48793333333,4.02225092593,3.79959999999,14.4119
241.92,4.43593333333,3.1317,-0.189133333334,2.25586666667,2.31886666666,9.04840000001,4.8696,4.10839999999,13.8311
242.29,5.53893333333,3.82463333333,0.267999999999,3.41703333333,3.071,9.82693333333,5.69008796296,4.71259999999,13.7242
242.67,4.127,1.60923333333,-1.22593333333,1.76246666667,1.861,7.99126666667,4.15360185185,3.3826,12.392
243.05,3.5696,0.6614,-1.50126666667,0.7611,1.44886666667,7.59066666667,3.07146944444,3.24406666666,11.0762
243.42,1.47793333333,-1.5829,-3.19713333333,-1.4518,-0.660333333334,6.35213333333,0.640606481482,1.1322,8.41713333333
243.80,1.20653333333,-0.910033333332,-2.58406666667,-1.71433333333,-0.824399999998,7.04880000001,0.155507407407,1.267,7.8583
244.17,0.900666666667,-0.998466666666,-2.4572,-1.36563333333,-1.0768,7.08746666667,-0.661720370371,0.832133333333,7.62113333333
244.55,-0.077266666666,-2.0046,-2.8406,-2.2416,-2.3382,6.38646666666,-1.17760185185,0.125599999999,6.95663333333
244.92,0.129999999999,-1.21626666667,-2.0242,-1.99623333333,-1.857,7.28879999999,-0.574536111112,0.204200000002,6.79216666667
245.30,0.639733333333,-0.837433333334,-1.62466666667,-1.19946666667,-1.3804,7.34020000001,-0.0188453703719,1.04386666667,6.8983
245.67,2.8604,1.19916666667,-0.0076,0.851266666666,0.136266666668,8.82319999999,1.69060555556,2.12646666667,8.56220000001
246.05,3.13166666667,1.41793333333,0.134466666666,1.24,0.356133333332,8.76340000001,1.89153981482,2.15053333333,8.56176666667
246.42,3.99153333333,2.75143333333,1.46233333333,2.57163333333,1.57226666667,9.58559999998,3.22667222222,2.88233333333,9.86273333333
246.79,4.87333333333,3.87566666667,2.16966666667,3.6576,2.2568,10.4660666667,4.20249537037,3.47233333333,10.4578
247.17,5.09833333333,4.28646666667,2.41553333333,4.18306666667,2.44086666667,10.5043333333,4.98676574074,3.68633333333,10.7766666667
247.54,5.73973333333,4.78946666667,2.96393333333,4.51666666667,3.20393333333,10.9385333333,5.6544712963,4.38473333334,11.1408666667
247.92,6.00706666667,5.12563333333,3.31993333333,5.06513333333,3.8582,11.3010666667,6.17367962963,4.68353333334,11.5566333333
248.29,6.25486666667,5.30006666667,3.75373333333,5.0635,3.99486666667,11.3842,6.66098425926,4.963,11.8004333333
248.67,6.12526666667,5.0973,3.45333333333,4.8025,3.6804,11.0456666667,6.22351481481,4.4662,11.4211666667
249.04,6.2912,5.1181,3.6316,4.92586666667,3.79513333333,11.0449333333,6.34766944445,4.79813333333,11.7429
249.42,6.4122,5.70216666667,4.0574,5.1631,4.15,11.4594666667,6.66381203704,5.0474,12.2275333333
249.79,5.9692,5.55376666667,4.2778,5.0594,3.90193333333,11.3798,6.44950092593,5.183,11.7409666667
250.17,7.04553333333,7.02193333333,5.72486666667,6.38266666667,5.15646666667,12.4439333333,7.77288425926,6.493,12.6258333333
250.54,7.19473333333,6.80686666667,5.69513333333,6.00393333333,4.83573333333,12.5415333333,7.72116574074,6.68353333333,11.9659333333
250.92,6.6484,6.17263333333,4.9272,5.03046666667,4.18786666667,11.9454,7.16113333333,6.26653333333,11.5545
251.29,6.2884,5.52236666667,4.359,4.1763,3.705,11.6857333333,6.35567685185,5.92953333334,10.8494333333
251.66,6.8722,6.3949,4.98333333333,4.62876666667,4.122,12.0277333333,7.02663888889,6.47459999999,11.3255
252.04,5.78513333333,5.03443333334,3.73953333333,3.4228,2.62406666667,10.7437333333,5.95496759259,5.42006666666,10.4407
252.41,6.4968,5.66856666667,3.60226666667,4.01626666667,3.18473333333,11.1040666667,6.27680740741,5.88826666667,10.8703666667
252.79,7.28660000001,6.5514,4.28833333333,4.61256666667,4.15853333333,11.7333333333,7.0709537037,7.17833333333,11.7010333333
253.16,7.66113333334,7.23013333333,4.30913333333,5.26703333333,4.58186666667,12.3905333333,7.52260925926,7.77900000001,12.1474333333
253.54,8.69280000001,8.06453333334,5.01813333333,6.45589999999,5.5628,13.718,8.56313333333,8.79466666667,12.9083666667
253.91,9.0032,7.85320000001,4.70973333333,6.14100000001,6.06066666667,13.5306,8.72838981481,8.5214,13.0558666667
254.28,8.59173333335,7.43603333333,4.162,5.6001,5.75993333333,13.2590666667,8.18245092593,8.31666666667,12.6682333333
254.66,8.74660000001,7.84646666667,4.09793333333,6.17386666667,6.17,13.5506,8.50784629629,8.77753333333,13.4303
255.03,9.82166666667,9.02503333334,5.77093333333,7.46710000001,7.39593333333,14.3482,9.78351296297,10.0831333333,14.2489666667
255.41,11.1544,10.8333,7.49593333334,9.28043333334,9.39833333335,15.7805333333,11.4737203704,11.3657333333,15.8901
255.78,12.1084,11.6812333333,8.18753333333,10.5220333333,10.8590666667,16.6133333333,12.4518851852,12.4372666667,16.6953666667
256.15,13.6284,12.833,9.225,11.7096,12.3492,17.261,13.4727138889,13.7678,17.5029
256.53,11.6908666667,10.5555333333,7.73740000001,9.81476666668,10.5474,15.789,11.5833972222,11.6346,15.4549
256.90,10.7556,9.6739,6.72033333333,8.86853333334,9.53593333333,14.8907333333,10.8124546296,10.1496666667,14.3806
257.28,9.76793333333,8.10996666667,5.75199999999,7.39193333333,7.87413333333,13.4978,9.30188425927,8.3672,13.0868666667
257.65,8.63326666666,6.55506666667,4.91640000001,6.17503333334,6.6076,12.1009333334,8.22661388889,7.132,12.0093
258.02,7.82466666667,6.17646666667,4.3852,5.61203333333,5.76686666667,11.6195333333,7.53607685185,6.58626666667,11.8687666667
258.40,6.75186666667,4.882,3.34333333333,4.325,4.56313333333,10.5873333333,6.19593703704,4.95986666667,10.9387
258.77,6.02346666667,4.05493333333,2.96833333333,3.78736666667,4.2634,9.80866666667,5.50937685185,3.868,10.4064333333
259.15,5.84873333333,3.84456666667,2.75453333333,3.53586666667,4.13966666667,9.72606666667,5.35395,3.476,10.0463
259.52,5.51473333333,3.50666666667,2.51753333333,3.293,3.68346666667,9.32766666667,5.13310555555,3.31926666667,9.79350000001
259.89,5.19533333333,3.20436666667,2.30493333333,3.15666666667,3.34813333333,8.94880000001,4.93562685185,2.9688,9.77783333333
260.27,5.01566666667,3.04663333333,2.14566666667,3.11923333333,3.21686666667,8.98233333334,4.8243712963,2.65613333333,9.59046666666
260.64,5.14753333334,3.08273333333,2.3184,3.11666666667,3.2412,8.98533333334,4.85332037037,2.63846666667,9.69239999999
261.01,5.16253333333,3.0948,2.43386666667,3.1953,3.2818,9.0216,4.84315555556,2.71646666667,9.89516666667
261.39,4.50326666667,2.5579,1.92553333333,2.78643333333,2.82746666667,8.48873333334,4.50634907407,2.3644,9.33880000001
261.76,4.66786666666,2.94566666667,2.12526666667,3.00423333333,2.9502,8.53573333334,4.60994537037,2.53946666667,9.4177
262.13,4.6228,2.95286666667,2.11486666667,2.83683333333,2.96253333333,8.38486666665,4.67399444445,2.30186666667,9.0475
262.51,4.7648,3.1413,2.43426666667,3.00136666667,3.04973333333,8.47160000001,4.92030740741,2.53453333333,9.06633333333
262.88,4.70213333333,3.3924,2.31866666667,2.82523333333,2.82126666667,8.4562,5.05610555556,2.64606666667,8.72259999999
263.25,4.2872,3.28916666667,1.89513333333,2.75246666667,2.31633333333,7.95546666667,4.67303796296,2.46786666667,8.47953333333
263.63,4.728,3.63326666667,1.95266666667,3.0009,2.53373333333,8.26113333333,5.00192685185,2.65466666667,8.47506666667
264.00,4.89946666667,3.84,1.91473333333,3.15243333333,2.53113333333,8.43386666667,4.74349814815,2.53613333333,8.19193333333
264.37,3.41153333333,2.5518,0.415000000002,1.6681,1.16413333334,6.92533333333,3.24751481481,1.11026666667,6.72333333333
264.75,2.80293333333,2.14063333333,-0.044066666666,1.50326666667,0.879333333334,6.50180000001,2.82666759259,0.879333333333,6.10876666667
265.12,2.3306,1.86523333333,-0.7714,0.967,0.297533333333,6.44626666666,2.49142870371,0.457200000001,5.2424
265.49,3.67953333333,3.4106,0.5696,2.2896,1.79446666667,8.22153333334,3.65636018518,1.7254,6.69873333333
265.87,2.7104,1.88226666667,-0.905133333333,1.01453333333,0.905199999999,7.22593333333,2.52000277778,0.718866666667,5.78543333333
266.24,3.20833333333,1.97646666667,-0.552199999999,1.61716666667,1.39053333333,7.72906666666,2.75027037037,1.17186666667,6.4635
266.61,3.77033333333,2.49696666667,-0.124933333334,1.80026666667,1.9476,8.06979999999,3.28336944444,1.5132,7.14866666667
266.98,3.6904,2.4489,0.0382,1.82596666667,1.78286666667,7.93673333334,3.17580185185,1.5194,7.22496666667
267.36,3.2308,1.96223333333,-0.428333333333,1.39656666667,1.33146666667,7.4952,2.83658611111,1.0848,6.741
267.73,3.19406666667,1.916,-0.215533333333,1.25346666667,1.49133333333,7.50666666667,2.76027592593,1.05113333333,7.02823333333
268.10,3.473,1.96333333333,0.126666666667,1.1802,1.49653333333,7.7312,3.16650555556,1.31766666667,7.33646666667
268.48,5.20913333333,3.72833333333,2.2096,2.6678,3.08406666667,9.54379999999,4.87610740741,3.1474,9.246
268.85,6.60513333333,5.14886666667,3.45853333333,3.73556666667,4.34046666667,10.6872,6.14395185185,4.32813333333,10.8041666667
269.22,7.4214,5.916,4.49553333333,4.61276666667,5.35526666667,11.3316,6.82772314815,5.21393333333,11.8846
269.59,7.58213333333,6.0007,4.459,4.788,5.6242,11.2525333333,7.07435185185,5.56073333333,12.1382666667
269.97,7.579,6.06616666667,4.5496,4.8038,5.42333333333,11.1277333333,7.26383425926,5.36946666666,12.2016666667
270.34,7.62113333333,6.08466666667,4.77633333333,5.00646666667,5.50993333333,11.2222,7.37490185185,5.49106666667,12.2945333333
270.71,7.2602,5.55366666667,4.2952,4.85796666667,5.3114,10.7286,7.15729444444,5.23506666666,11.9871666667
271.09,7.58433333333,5.52673333333,4.4962,4.93913333333,5.5832,11.1028666667,7.35896851852,5.45953333333,12.1741333333
271.46,8.01606666667,6.019,5.17546666667,5.52783333333,6.12686666667,11.6464,7.79420092593,6.1134,12.4982666667
271.83,7.063,5.34356666667,4.3508,4.93733333333,5.15366666667,10.8424666667,6.8795537037,5.2594,11.5855666667
272.20,6.56693333333,5.0676,4.01286666667,4.89846666667,4.8792,10.6214666667,6.50469537037,4.96313333333,11.2239
272.58,6.2322,4.53576666667,3.623,4.87096666667,4.54833333333,10.3778,6.22326574074,4.64286666667,10.8434333333
272.95,5.7294,3.91726666667,3.0452,4.46993333333,4.129,9.98280000001,5.83673148148,4.17873333333,10.2055333333
273.32,5.5086,3.41243333333,2.63506666667,4.1911,3.86133333333,9.65173333333,5.66049444444,3.91713333333,9.67803333333
273.69,5.50266666667,3.25966666667,2.63526666667,3.98583333333,3.67686666667,9.37733333333,5.60636666667,3.5514,9.40543333334
274.06,5.64653333333,3.52903333333,2.79446666667,4.1402,4.01346666667,9.48673333334,5.75384351852,3.72793333333,9.55076666667
274.44,5.08073333333,2.95666666667,2.15213333333,3.52253333333,3.4452,8.8878,5.04871481482,3.14246666667,8.92896666666
274.81,5.09773333333,3.0956,2.2774,3.4649,3.3098,8.96780000001,4.91247037037,3.12426666667,8.86293333333
275.18,5.59426666667,3.8899,2.75606666667,4.1769,3.8558,9.317,5.36373425926,3.56566666667,9.36833333334
275.55,5.4078,3.642,2.46446666667,3.67923333333,3.66306666667,9.02846666667,5.13235740741,3.0426,9.32276666667
275.93,6.04926666667,4.06663333333,3.032,4.2101,4.33553333333,9.65513333333,5.87512685185,3.6674,9.96180000001
276.30,6.02573333333,4.12146666667,2.77253333333,4.13836666667,4.47173333334,9.54706666666,5.88975555555,3.5326,9.98879999999
276.67,5.82673333333,4.33963333333,2.5772,3.72286666667,4.2344,9.39673333334,5.90988148148,3.44406666667,9.93703333334
277.04,5.5894,4.1901,2.43946666667,3.3762,3.80566666667,9.20766666667,5.71056666667,3.22013333333,9.74229999999
277.41,5.48706666667,4.32933333333,2.49306666667,3.17746666667,3.64086666667,9.44773333334,5.64404444445,3.11646666667,9.57593333333
277.79,5.28586666667,4.1918,2.37386666667,2.97123333333,3.533,9.47566666667,5.19554907407,3.04266666667,9.276
278.16,5.6368,4.49963333333,2.62153333333,3.31386666667,3.71746666667,10.0798,5.48130648148,3.3548,9.3758
278.53,5.58706666667,4.77553333333,2.48686666667,3.399,3.58206666667,10.1369333333,5.69050092593,3.42393333333,9.4524
278.90,4.95106666666,4.13343333333,1.758,3.1198,3.1352,9.65566666666,5.040875,2.816,8.84216666667
279.27,4.28986666667,3.49816666667,1.1426,2.36346666667,2.4806,9.17013333333,4.47552222222,2.28486666666,8.10053333333
279.64,3.85033333333,3.3144,0.846066666667,2.28436666667,2.40633333333,8.87759999999,4.05402407407,1.88386666666,7.7327
280.02,3.2572,2.71873333333,0.5236,1.883,2.10586666667,8.48286666667,3.45379444445,1.27026666667,7.17916666667
280.39,2.74626666666,2.3115,0.311799999999,1.30963333333,1.60506666667,8.134,2.99514537037,0.8696,6.7335
280.76,2.00853333333,1.48863333333,-0.455733333335,0.694533333332,0.965133333333,7.25786666666,2.12066759259,-0.0569333333341,6.05406666667
281.13,1.99893333333,1.61266666667,-0.477466666666,0.899999999999,0.944533333332,7.09946666667,1.99550555555,-0.00679999999934,5.95056666667
281.50,1.8438,1.54826666667,-0.698533333333,1.01743333333,0.9572,6.72386666667,1.77048518518,-0.157866666666,6.14773333333
281.87,2.26466666667,1.98283333333,-0.182599999999,1.5851,1.43366666667,7.12286666667,2.47496574074,0.475599999999,6.71403333333
282.25,2.23913333333,2.12783333333,-0.073133333334,1.76216666667,1.568,6.98153333333,2.50622685185,0.531133333333,6.81623333333
282.62,2.40786666667,2.2305,0.124266666667,1.9131,1.8012,7.12086666667,2.46489907407,0.6064,6.94826666667
282.99,2.24846666667,2.1408,-0.003066666666,1.6673,1.55846666667,6.8664,2.35247777778,0.581,6.81203333333
283.36,1.69413333333,1.45746666667,-0.699599999999,1.29376666667,1.00353333333,6.30046666667,1.84647685185,-0.0626666666662,6.406
283.73,2.347,1.9812,-0.124733333333,1.71453333333,1.201,6.8174,2.47118796296,0.588866666666,6.93353333333
284.10,2.92626666667,2.7483,0.375,2.16196666667,1.684,7.26413333333,3.17378518518,1.37006666667,7.3587
284.47,3.09446666667,2.73666666667,0.372533333333,2.2737,1.7282,7.3472,3.24469814815,1.52573333333,7.35933333333
284.85,3.683,3.25783333333,0.852399999998,2.77573333333,2.334,7.91693333334,3.81982592592,2.2014,7.7543
285.22,3.82913333333,3.32313333333,1.00426666667,2.90103333333,2.54773333333,8.10833333333,3.92489537037,2.32133333333,7.93913333333
285.59,4.11246666667,3.4869,1.365,3.0707,2.6978,8.34386666667,4.19631018518,2.512,8.09613333333
285.96,3.91466666666,3.3137,1.0038,2.8913,2.4482,8.0354,3.89580648148,2.2108,7.8883
286.33,4.15573333333,3.49413333333,1.1758,3.05266666667,2.59566666667,8.28746666666,4.07603425926,2.37286666667,8.0927
286.70,4.16426666667,3.38606666667,1.21053333333,2.97066666667,2.60573333333,8.26613333334,4.23553611111,2.49513333333,8.0597
287.07,4.2606,3.50816666667,1.4186,3.02013333333,2.71913333333,8.45620000001,4.38956574074,2.4904,8.0432
287.44,4.62413333333,3.88673333333,1.88366666667,3.26133333333,3.1156,8.75733333334,4.59588055555,2.8822,8.26053333333
287.82,4.4584,3.58746666667,1.54033333333,3.08153333333,3.0172,8.49986666667,4.28073888889,2.7316,7.86416666667
288.19,4.09206666667,3.17106666667,1.03046666667,2.55763333333,2.442,7.98966666667,3.66654444445,2.18873333333,7.35896666667
288.56,4.359,3.41966666667,1.28446666667,2.723,2.7096,8.23973333333,3.85953703704,2.44573333333,7.62936666667
288.93,4.4162,3.531,1.4248,2.57356666667,2.683,8.17106666667,3.8691037037,2.48166666667,7.62406666667
289.30,4.23506666667,3.4607,1.29406666667,2.5147,2.6006,8.01346666667,3.83134351852,2.41906666667,7.57203333333
289.67,3.91213333334,3.214,0.954466666667,2.2035,2.22386666667,7.66700000001,3.54832037037,2.14506666666,7.3267
290.04,3.80693333333,3.27086666667,1.13626666667,2.14086666667,2.16266666667,7.81826666667,3.57958518518,2.07826666667,7.2834
290.41,3.41146666667,2.75713333333,0.919266666667,1.72493333333,1.83633333333,7.37853333333,3.24418981482,1.7596,6.91753333333
290.78,3.27366666667,2.79396666667,0.9962,1.78576666667,1.78473333333,7.3774,3.15863796296,1.74566666667,7.05073333333
291.15,3.60066666667,3.06366666667,1.16286666667,2.14846666667,2.03353333333,7.57653333333,3.35700370371,2.05453333333,7.47616666667
291.52,3.7924,3.19466666667,1.2266,2.26896666667,2.22826666667,7.6972,3.5770037037,2.2152,7.72333333333
291.89,3.89213333333,3.4294,1.44113333333,2.40236666667,2.4774,7.92633333333,3.79932962963,2.15126666666,8.05126666667
292.26,4.1942,3.65523333333,1.66866666667,2.85293333333,2.8822,8.22893333333,4.2541787037,2.31533333333,8.54953333333
292.64,3.83933333333,3.36993333333,1.3188,2.57233333333,2.52346666667,7.71413333333,3.95450555556,1.951,8.2053
293.01,3.64733333333,3.25646666667,1.1298,2.63263333333,2.50926666667,7.69793333333,3.77557037037,1.7412,8.07093333333
