wavelength,Back_TanVitf,Belly_TanVitf,Breast_TanVitf,Crissum_TanVitf,Crown_TanVitf,DorTail_TanVitf,Patch10_TanVitf,Patch11_TanVitf,Rump_TanVitf,Throat_TanVitf,WingTip_TanVitf
247.54,13.1943333334,14.1915833333,11.9215,10.3455,7.42525000001,13.8710833334,16.9158333334,7.70116666667,13.5416666667,12.3040833333,12.7403333333
247.92,11.9864166667,13.3618333333,10.3251666667,8.86033333333,6.39508333333,13.24575,15.5235,6.44891666667,12.7368333333,11.1468333333,12.2811666666
248.29,12.16,12.8764166667,9.95649999998,8.43308333333,6.04825,13.4658333333,15.5968333334,6.4835,12.4955,10.6636666667,12.11475
248.67,12.4065,13.6115833333,9.94950000001,8.79125000001,6.35275,13.70525,15.7698333333,6.47425,12.8923333333,11.276,12.4438333333
249.04,12.4124166667,14.1939166666,10.1245,9.24850000002,6.12333333333,13.7363333333,15.7028333334,7.11658333334,12.9185,11.0980833333,12.5973333333
249.42,10.6145833333,12.2916666667,8.92708333333,7.10416666668,3.76041666667,12.1458333333,13.8541666667,5.29166666667,11.0104166667,9.04166666667,11.1145833333
249.79,11.7916666667,13.3758333333,10.464,8.48950000001,4.42883333333,13.3420833333,14.3126666667,5.92375,12.2600833333,9.60491666666,11.7469166667
250.17,10.8404166667,13.0885,10.0401666667,8.19208333332,4.4255,13.7358333333,14.3949166666,6.26183333332,12.5,10.0636666667,11.5113333333
250.54,10.6755833333,11.8400833333,9.10966666666,6.62525000001,3.67508333334,13.7035,13.1985833333,4.29608333333,11.59425,9.058,10.6238333333
250.92,7.28475000001,9.21625000001,5.67066666667,3.82175,0.855583333335,10.182,10.2235,0.427666666665,8.42999999999,6.04316666667,7.76774999999
251.29,8.58541666667,11.3165,7.10083333334,5.93825,3.69741666667,12.353,11.9329166666,2.10091666666,10.336,8.36141666667,9.34175
251.66,6.97866666668,11.52825,6.74316666666,5.99233333334,2.76808333333,12.2790833333,10.4093333333,1.48725,10.5271666667,7.52358333333,9.52591666668
252.04,10.3334166667,13.59425,10.8985833333,9.60875000001,5.69550000001,15.1305833333,12.9565,5.52166666667,12.7680833333,10.9130833333,11.652
252.41,8.96083333333,12.9158333333,10.0408333333,10.143,4.91824999999,13.4559166667,11.7485,4.69933333333,12.17175,10.0555833334,11.1794166666
252.79,7.91525000001,12.06675,9.02025,9.31900000002,3.80816666667,12.91825,10.7826666667,3.83825,12.3358333333,8.34816666668,11.0065
253.16,5.77524999999,9.62033333333,6.6855,6.68541666666,1.56941666667,12.0056666667,8.61575000001,0.957333333332,10.6875,6.30883333333,9.32216666667
253.54,5.70925,10.4008333333,5.48666666667,7.64950000002,2.35375,12.4840833333,9.35116666665,0.477083333333,10.5915833333,6.59991666667,8.95366666665
253.91,2.0005,6.46483333334,-0.033,4.00125,-1.4715,8.56491666667,6.56416666666,-2.94316666667,6.54766666666,3.38958333333,5.65475
254.28,0.598833333335,4.91091666667,-1.96783333333,2.53258333333,-3.9015,6.82741666667,5.04783333334,-4.10683333333,5.30450000001,1.02675,4.63716666668
254.66,0.788750000003,6.1385,-0.994416666667,3.77225,-3.41225000001,7.45883333333,6.51566666668,-2.55475,6.00125,2.94933333333,5.93275
255.03,2.493,6.4505,0.418416666665,5.70091666666,-3.36466666667,8.38558333334,7.53133333333,-0.837,7.20016666667,3.1555,6.41583333332
255.41,2.57883333333,6.15791666667,1.24566666667,6.73675000001,-3.12266666666,7.96491666667,7.89466666667,0.227999999999,7.63166666666,2.92991666667,7.77191666667
255.78,5.61125,7.33133333333,2.88908333333,7.48158333334,-0.0501666666675,10.0700833333,9.83649999998,2.72216666667,7.93258333332,4.15825,9.81966666667
256.15,4.7775,7.58149999999,2.52191666667,7.22116666667,0.203583333333,9.75875,9.13224999998,2.06758333333,7.70683333334,2.85083333333,9.74316666667
256.53,6.14108333333,9.7125,5.1395,7.63641666668,2.45341666666,11.33875,10.1481666667,4.44241666667,9.37866666667,3.7165,10.8594166667
256.90,6.33716666666,9.57925,5.60016666667,7.71691666666,2.93408333333,11.1198333333,10.7583333333,5.19841666667,8.92274999999,4.314,10.5171666667
257.28,8.34491666666,11.2236666667,7.15608333333,9.324,4.99991666667,11.9464166667,12.4358333333,6.8765,10.4079166667,5.4895,12.0164166667
257.65,8.50650000001,10.50325,7.53858333333,8.60833333335,4.81858333333,11.81725,11.8785,6.632,10.4726666666,5.45025,12.08225
258.02,9.3235,11.3039166667,9.271,9.95441666667,5.76583333334,13.0650833333,13.0738333334,7.71983333333,11.6456666667,6.59833333332,13.1615
258.40,10.1990833333,12.0025,10.04375,10.6189166666,6.63083333333,13.55725,13.6736666667,8.21683333333,12.2746666667,7.48608333333,13.6971666667
258.77,10.1165833334,11.6890833333,10.2429166667,10.5659166667,6.19225,13.38825,13.697,8.3685,12.1875,7.37841666667,13.676
259.15,10.72525,12.2920833333,10.91075,10.8404166667,7.03508333333,14.2234166667,14.4921666667,9.21599999999,12.6695,8.46124999999,14.3323333333
259.52,10.9553333333,12.4785,11.1495,10.9370833333,7.02225,14.5909166667,14.6818333333,9.26174999999,12.6244166667,8.50924999999,14.2995
259.89,10.3841666667,12.05075,10.6915,10.402,6.58383333333,13.7825,14.6158333333,8.73524999999,12.44675,8.422,13.9123333333
260.27,10.7940833333,12.00375,10.9055833333,10.5825,6.67733333333,14.24725,15.1163333333,8.99108333334,13.055,8.80308333334,14.3938333333
260.64,10.9480833333,11.9670833333,10.28275,10.4534166667,6.28383333333,14.2873333334,15.3709166667,8.88116666667,13.1506666667,8.79274999999,14.4169166667
261.01,11.194,12.4940833334,10.721,10.916,6.572,15.1949166667,15.8689166666,9.24350000002,13.4278333333,9.19033333333,14.9705
261.39,10.7414166667,12.30375,10.5391666667,10.7904166667,6.07241666667,14.9938333333,15.6188333333,9.14833333335,13.5231666667,9.0625,14.67525
261.76,11.337,13.4739166667,11.6823333333,12.008,6.99766666666,16.0868333333,16.4515833333,10.2293333333,14.5686666667,10.0206666667,16.2430833333
262.13,10.8929166667,12.8696666666,11.4334166667,11.5115833333,6.49883333333,15.6001666667,16.105,10.0399166667,14.3913333333,9.59175,15.7991666667
262.51,10.4865833333,12.0490833333,11.24075,10.9763333333,5.86133333333,15.485,15.8816666667,9.95033333333,13.9380833333,8.90850000001,15.4771666667
262.88,9.25350000001,11.1980833333,10.52075,9.72225,5.18225,14.58325,14.6528333333,9.11449999998,13.0035,7.587,14.4791666667
263.25,8.99491666667,10.7404166667,9.60883333334,9.36900000001,4.52625,14.0581666667,13.9528333333,8.56341666668,12.5239166667,6.86608333333,14.3075833333
263.63,7.89366666667,9.48866666666,8.72191666666,8.12891666667,3.39458333333,13.3538333333,12.85275,7.77099999998,11.9734166667,5.91008333334,13.4253333333
264.00,6.82208333334,8.74349999999,7.89075,7.44808333333,2.24525,12.2625,11.4960833333,6.70333333333,11.62575,4.71716666667,12.5106666667
264.37,6.46933333332,8.07033333332,6.95191666667,6.94075000001,1.37066666667,11.3486666667,10.7565,6.40358333333,10.5811666667,4.2435,12.0615
264.75,5.30591666666,6.72741666667,6.38025,6.32608333333,0.228083333333,9.96091666668,9.80899999999,5.4255,9.40758333332,3.28766666667,10.74225
265.12,6.984,7.43741666667,6.74658333333,7.30791666667,1.40325,10.2871666667,10.6543333333,6.08808333333,10.6540833333,4.36108333333,11.2155833333
265.49,8.13633333332,7.89758333333,7.38891666666,7.53425000001,2.55283333333,11.13525,11.229,6.54841666667,10.8239166667,5.58325,12.12125
265.87,6.43149999999,5.53175,4.67291666667,4.80558333332,0.204333333333,8.83441666666,9.57058333334,4.80566666666,8.91616666666,3.67083333334,9.509
266.24,7.46974999999,6.99475,5.58783333333,5.90808333334,1.58133333333,9.98266666667,10.5840833333,5.80116666666,9.71091666668,4.85058333333,10.73925
266.61,7.68716666668,7.72516666667,5.53016666667,6.09075000001,2.04291666667,10.2814166667,11.089,5.64433333333,10.11025,5.47316666666,11.1554166667
266.98,11.03075,11.10225,8.27075,9.10150000001,5.52875,13.8353333333,14.9248333333,8.93183333333,13.1831666667,8.53866666666,14.532
267.36,10.1515,10.5340833333,8.35958333333,8.42916666667,5.054,13.3524166666,14.6138333333,8.24641666666,12.9958333333,7.94191666667,13.8046666667
267.73,10.8391666666,11.84175,8.62216666667,9.08083333333,6.12458333333,14.0416666667,15.3245833333,8.72399999999,12.9544166667,8.97891666667,14.339
268.10,10.9976666667,11.7199166667,8.39141666668,9.25450000001,6.3745,14.6415833333,15.5460833333,8.61558333334,12.63275,9.17166666667,14.1184166667
268.48,10.9654166667,12.0828333333,9.20783333333,9.37799999999,7.05375,14.9093333333,16.14825,8.49533333333,12.9576666667,9.2485,14.24525
268.85,12.1205,13.1165833333,10.0648333333,10.3415,8.4045,15.7258333333,17.157,9.28991666667,13.8520833333,10.5075833333,15.2750833333
269.22,11.4935833333,12.565,9.92491666666,9.68774999999,7.71350000001,15.1745,16.5900833334,9.32816666667,13.3761666667,10.19275,15.098
269.59,10.831,12.57075,10.1026666667,9.57474999998,7.75341666667,15.0238333333,16.8601666667,9.09158333334,13.3735,9.94633333333,14.9270833333
269.97,10.9330833333,12.8704166667,10.8475833333,10.5555833333,8.35466666668,14.9858333333,16.9159166667,9.09533333332,13.8176666667,9.90741666666,14.96425
270.34,10.9195,12.882,10.3098333333,10.3308333333,8.40341666666,14.7531666666,16.9820833334,8.80991666667,13.5055833333,9.55291666667,14.78825
270.71,11.21125,13.1944166666,11.2646666666,10.8774166667,9.06133333333,14.59675,17.1273333333,9.54858333333,13.50825,9.96925,14.777
271.09,10.21925,12.00075,10.3105833333,10.0496666667,7.83091666667,13.3646666667,15.8508333333,8.32016666666,12.5946666667,9.22749999999,13.7300833333
271.46,10.9190833334,12.59075,10.69375,10.9254166667,8.39591666666,13.6990833333,16.3411666667,9.166,13.0540833333,9.81108333335,14.04325
271.83,11.1235833333,12.5495,11.0678333333,10.95675,8.57424999999,13.2591666666,16.4075,9.50616666666,13.37025,9.92591666666,14.1049166667
272.20,10.9188333333,12.2844166666,11.08875,10.567,8.24825000001,12.8125,15.9564166667,9.63208333334,13.0311666667,9.44383333334,14.0445833333
272.58,10.4121666667,11.8640833333,10.1471666667,10.0144166667,7.79108333333,12.1595833333,15.17825,9.28533333333,12.2378333333,8.94183333334,13.53925
272.95,10.2959166667,11.68575,10.0395,9.78300000001,7.81441666667,12.19875,14.9249166667,9.06108333334,11.9839166667,8.69133333332,13.4276666667
273.32,9.93066666667,11.815,9.82291666668,9.63741666665,7.51374999999,11.8866666667,14.5369166667,8.39308333334,11.91675,8.58449999998,13.3225833333
273.69,10.3378333333,12.32975,9.93075000001,9.93075,7.86566666666,12.0686666667,14.8505,9.20191666668,12.43325,9.15333333335,13.5751666667
274.06,10.9675833333,13.2145833333,10.9238333333,10.4183333333,8.32083333332,12.4718333334,15.6805,10.0625,12.84025,10.3433333333,14.5194166667
274.44,10.5310833333,12.8874166667,11.22975,10.2641666667,7.89508333334,12.0428333333,15.3075,10.2959166667,12.754,10.5944166667,14.3674166667
274.81,10.80825,13.8115,11.7298333333,10.55675,8.41724999999,12.9415833333,15.87375,10.7630833333,13.4443333333,11.49775,15.0811666667
275.18,10.2910833333,13.58475,11.4086666667,10.4430833333,8.24725,12.1891666667,15.357,10.5026666667,12.963,11.05825,14.5635
275.55,9.47866666667,12.9011666667,11.2894166667,10.1645833333,7.73666666667,12.0438333334,14.568,9.82866666667,12.3525,11.17275,14.4856666667
275.93,9.25616666666,12.30925,10.9839166667,9.97783333333,7.52149999999,12.0663333333,14.1965833333,9.42966666667,11.983,10.9631666667,14.3075833333
276.30,8.77233333334,12.5956666667,10.79025,10.1105,7.41291666666,12.0220833334,14.1390833333,9.16883333334,11.9159166667,11.4840833333,13.7990833333
276.67,9.75291666668,13.6936666667,11.7866666667,10.9180833333,8.23441666667,12.7049166667,14.9080833333,9.87274999999,13.32625,12.13275,14.5408333334
277.04,9.90183333333,13.5588333333,11.9616666667,10.4654166667,8.23925,12.55425,14.8815,9.83666666665,13.20475,12.31575,14.4910833333
277.41,9.55633333333,13.093,11.7964166666,10.2268333333,8.05325,12.0173333333,14.3974166667,9.55641666666,12.6805,11.9878333334,13.8151666667
277.79,9.40175,12.6879166667,11.75225,10.2343333333,7.86916666667,11.7595833333,13.7784166666,8.79758333335,12.2825,11.8405,13.59425
278.16,8.95658333334,11.9161666667,10.6906666667,9.58716666666,7.35883333334,11.5288333333,13.0338333333,7.9105,11.608,11.02025,12.5179166667
278.53,9.46416666666,12.4370833333,11.097,9.66641666667,8.05416666667,11.9765,13.1211666667,8.07516666667,11.8508333333,11.2435833333,12.7303333333
278.90,8.10258333333,10.4866666667,9.36808333333,8.33316666666,6.12408333333,10.165,11.3955,6.15216666667,10.2629166667,9.60566666667,11.0948333333
279.27,8.28558333333,10.5173333333,9.58916666667,8.21050000001,6.42225000001,10.61975,11.57525,6.18358333333,10.4561666667,10.1625,11.118
279.64,8.72691666667,11.4290833333,10.0613333333,8.20658333332,7.15891666667,10.8953333333,12.0496666666,6.65849999999,10.88875,10.3283333333,11.6760833333
280.02,9.09199999999,12.07525,10.38925,8.61866666666,7.56158333333,10.7651666667,12.2566666667,7.017,11.20625,10.81075,11.9585833333
280.39,9.84741666666,12.6149166667,11.349,9.36333333334,8.15333333332,11.29925,13.0678333333,7.76858333335,12.2486666667,11.4730833333,12.9498333333
280.76,9.85349999999,12.4189166667,11.2954166667,9.48091666668,8.26725000001,11.145,12.8995833333,7.87066666668,11.8360833333,11.8600833334,12.5388333333
281.13,8.61766666667,11.60275,10.4655,9.19208333332,7.10725000001,10.5246666667,12.0174166667,6.90008333333,10.9216666667,11.29475,11.91075
281.50,9.07275,11.9,10.7453333333,9.4425,7.59391666667,11.1263333333,12.4914166667,7.44591666666,11.075,11.4505,12.07625
281.87,8.56725,11.1351666667,10.2774166667,8.94058333333,7.09100000001,10.8120833333,11.9819166667,7.17458333332,10.4835,10.8845,11.49725
282.25,7.95591666666,10.4509166667,9.70675,7.98849999999,6.52224999999,10.00225,11.3155,6.53325,9.85449999998,10.2155,11.0199166667
282.62,7.16058333333,9.71041666668,8.73683333333,7.26283333333,5.46058333333,9.40925,10.7541666667,5.60583333333,8.88199999999,9.463,10.2325
282.99,8.19958333333,10.93775,9.94425,8.32825,6.62441666666,10.6341666667,11.7408333333,7.00541666666,10.0011666666,10.4075833333,11.4216666667
283.36,7.77825,10.49275,9.75291666668,8.03841666667,6.18366666668,10.2129166667,11.3876666667,6.66366666666,9.68308333332,10.0430833333,10.9929166667
283.73,7.75025,10.1556666667,9.53841666666,7.77941666667,5.99616666666,9.94174999999,11.2343333333,6.35091666667,9.40241666665,9.68416666666,10.7775
284.10,7.50008333333,10.0658333333,9.49158333334,7.679,5.76275000001,10.2116666667,11.064,6.12525,9.34091666667,9.67033333333,10.6404166667
284.47,7.68925,9.905,9.30633333334,7.56583333333,5.83441666667,10.2246666667,10.8781666667,6.18158333333,8.95941666666,9.45258333333,10.5628333333
284.85,6.963,9.1175,8.67116666666,6.67933333334,4.96666666667,9.79808333332,10.1946666667,5.46683333333,8.10341666666,8.52716666668,10.1765
285.22,7.12208333333,9.37775,8.82475,6.56475,5.12558333334,9.707,10.0886666667,5.73091666667,8.37733333334,8.50441666667,10.0755
285.59,7.16508333333,9.36758333333,8.91308333332,6.37341666667,5.07541666667,9.57091666666,9.78291666667,5.80216666667,8.31175,8.72700000002,10.0513333333
285.96,7.76241666666,10.2225,9.32083333334,6.80058333334,5.53833333334,9.97333333333,10.27825,6.23816666667,8.65533333334,9.07175,10.57875
286.33,7.64625,10.152,9.0245,6.85583333333,5.32241666667,9.75916666668,10.0915833333,6.13016666667,8.38966666668,9.072,10.3983333333
286.70,8.37608333333,10.73875,9.64724999999,7.64,6.09050000001,10.2550833333,10.6445833333,6.908,8.88975000001,9.89125000002,10.8714166667
287.07,7.77958333333,9.94241666667,9.02675,6.98591666667,5.3245,9.23591666667,9.72008333333,6.08316666667,8.02366666668,9.14450000001,9.92058333335
287.44,7.7625,9.76024999998,8.75491666667,6.80541666667,5.15441666667,8.95658333334,9.47933333333,5.86158333333,7.92933333334,8.825,9.95774999999
287.82,7.27175,9.41708333334,8.30216666667,6.64366666667,4.68416666667,8.382,9.16483333334,5.56441666667,7.66091666667,8.79333333333,9.35508333334
288.19,6.43266666667,8.40958333333,7.5355,5.61241666667,3.75208333334,7.31125,8.22125,4.774,6.71958333333,7.78183333334,8.56199999998
288.56,6.30475,8.33783333333,7.65408333334,5.41566666667,3.50108333333,7.35766666666,8.12366666667,4.65,6.70133333333,7.91391666667,8.51549999998
288.93,6.91108333333,8.74675000001,8.21975,6.08858333333,3.96683333333,7.6155,8.82416666666,5.24808333333,7.13833333333,8.3015,8.73774999998
289.30,7.15725,8.96008333333,8.50575,6.6075,4.31425,7.69741666667,8.99166666666,5.21791666667,7.28425,8.51958333332,8.75116666667
289.67,7.0195,8.91075,8.438,6.84666666667,4.45541666667,7.73308333333,9.29724999999,5.07375,7.36958333333,8.24683333334,8.81525
290.04,6.90733333333,8.84925,8.63658333334,6.65408333333,4.41333333333,7.686,9.39258333332,5.03358333333,7.53208333333,8.32433333333,8.80866666667
290.41,7.57566666667,9.44741666666,9.25141666666,7.10341666666,4.90208333333,8.37791666668,9.91083333334,5.65058333333,8.1995,8.85916666667,9.25575
290.78,7.20408333333,9.24583333334,9.10108333333,6.77491666667,4.57091666667,8.00816666666,9.60250000001,5.226,8.07141666667,8.55466666667,9.17341666666
291.15,6.62766666667,9.22041666668,8.40158333333,6.09991666666,4.12575,7.96949999999,9.44316666666,4.62616666667,7.47825,8.11041666666,8.74716666667
291.52,6.81683333333,9.82675,8.654,6.43233333333,4.40716666667,8.3425,9.561,4.73708333333,7.54541666667,8.54408333334,9.03408333333
291.89,6.92525,9.95316666665,8.69691666667,6.571,4.38516666667,8.7245,9.42391666667,4.95116666667,7.47741666667,8.31941666667,9.00525000001
292.26,7.3455,10.6553333333,9.07783333333,7.26575,4.95783333333,9.218,10.0420833333,5.2435,8.08541666668,8.86700000002,9.37724999998
292.64,6.72616666666,10.2754166667,8.23908333333,6.81083333333,4.54375,8.50775,9.34200000001,4.81241666667,7.54150000001,8.16375,8.73383333333
293.01,6.60391666667,10.4951666667,8.34291666667,6.70375,4.5515,8.38058333332,9.15058333333,4.67966666667,7.66825000001,8.37124999999,8.68966666666
293.38,6.50775,10.3955,8.05433333333,6.503,4.49775,8.62183333333,9.22733333333,4.81933333333,7.47733333334,8.16775,8.72108333333
293.75,6.49358333333,10.24375,7.64175,6.29116666667,3.93833333333,8.26275,8.69083333332,4.6255,7.02525,7.93808333333,8.31916666667
294.12,6.10733333333,9.59475,6.8495,5.6345,3.1395,7.61449999999,7.77683333334,4.15516666667,6.21875,7.49408333334,7.44766666667
294.49,5.75041666667,9.24408333332,6.38033333333,5.31983333333,2.67808333333,7.06,7.35908333333,3.65683333333,5.94983333333,7.051,6.906
294.86,6.28975,9.59383333334,6.65116666667,5.65316666667,3.162,7.52875000001,7.77841666667,4.15591666667,6.41466666667,7.24925,7.18475
295.23,6.82258333334,9.78624999999,7.24791666666,6.07566666667,3.41758333333,7.77608333333,8.069,4.83733333333,7.21483333332,7.83808333333,7.70575
