wavelength,Back_CorMelf,Belly_CorMelf,Breast_CorMelf,Crissum_CorMelf,Crown_CorMelf,DorTail_CorMelf,Patch10_CorMelf,Patch11_CorMelf,Patch12_CorMelf,Patch13_CorMelf,Rump_CorMelf,Throat_CorMelf,WingTip_CorMelf
238.54,-10.7058333333,-1.88558333335,-11.922,-20.6813333334,-20.4378333333,-5.8395,-21.7763333333,-21.2896666666,-23.9661666667,3.40616666665,-9.61066666669,-19.465,-3.77150000002
238.92,-18.3090833333,-9.18466666666,-19.5863333333,-25.4258333333,-27.9805,-7.78583333334,-28.5888333333,-33.8198333333,-28.8325,-5.47433333335,-17.2748333333,-24.3311666666,-11.4358333333
239.29,-9.07741666667,2.97625,-3.47216666667,-9.02766666668,-11.607,-0.1985,-15.5755,-20.7341666667,-16.4681666667,3.373,-8.13466666665,-11.012,2.18266666666
239.67,-10.1648333333,0.0915,-9.34033333333,-11.6301666667,-13.7361666666,-8.88283333335,-20.3296666666,-25.2745,-16.85,0.8243333333,-13.0951666666,-12.1795,-2.01466666667
240.04,-8.45074999998,2.89508333335,-6.96383333332,-7.12066666667,-9.23316666668,-7.43333333333,-14.7886666666,-23.3175,-15.2581666667,1.17366666665,-9.31149999998,-10.0156666666,0.234666666665
240.42,-3.80308333335,5.754,-3.83616666665,-2.381,-4.36516666666,-2.91,-7.8705,-15.344,-8.53150000002,7.0768333333,-3.37316666667,-5.75383333333,7.07683333335
240.79,0.6035,11.35075,-2.29883333334,-2.12666666666,-3.391,0.689666666665,-4.99983333333,-12.9883333333,-4.42516666668,9.42533333334,-0.9195,-2.414,10.2875
241.17,2.27741666666,10.0534166666,-0.969,-1.64733333333,-1.16266666667,3.05233333334,-3.63366666666,-10.804,-3.2945,8.86633333335,-0.145333333335,-0.096833333333,10.6103333333
241.54,4.40433333333,9.45591666665,-1.03616666667,-1.511,-1.85666666667,2.24516666666,-1.64083333333,-9.15383333335,-2.41799999999,9.15383333333,0.43183333333,0.949833333334,12.0898333333
241.92,5.28225,8.88625,0.457666666665,-0.610166666665,0.0,3.318,-0.305166666665,-7.05566666667,-0.1905,10.145,2.89866666667,3.08933333334,13.3868333333
242.29,7.00283333333,9.87416666665,1.71583333333,1.29566666666,1.82066666666,5.462,1.2255,-5.287,2.80116666665,12.5001666667,4.02666666667,5.07716666667,14.4958333333
242.67,8.45200000001,9.9085,2.77766666666,1.355,1.55816666667,5.35233333333,2.74383333333,-5.6575,5.31849999998,12.534,4.74283333333,5.25066666666,14.6003333333
243.05,7.97325,10.5928333334,4.61683333334,1.17883333333,1.96466666666,6.67983333333,3.04516666667,-5.07516666666,4.61666666667,12.1808333333,5.50083333334,4.19133333333,16.6011666667
243.42,7.05908333333,7.72983333333,2.07916666667,0.637166666665,0.9055,6.06983333333,1.37483333333,-5.49966666667,3.75583333333,11.9718333334,4.527,2.64916666666,16.0296666667
243.80,6.44225,7.01133333334,1.37216666666,0.20066666667,0.20083333333,6.89416666666,2.24233333333,-6.1915,3.28,12.3158333333,4.25033333333,1.004,15.6291666667
244.17,7.75108333333,6.88633333334,2.229,0.199666666665,0.0,7.25216666667,3.12733333333,-4.82366666667,4.491,13.9055,5.45566666667,1.4305,16.6
244.55,7.24233333333,5.62175,2.38116666666,-0.066,-0.760666666665,7.60583333333,2.0505,-4.431,4.795,13.5583333333,5.09266666667,1.38883333334,15.41
244.92,5.03558333334,1.59266666667,0.160833333335,-2.7025,-2.70266666666,5.4055,-0.03233333333,-5.4375,1.9305,12.3231666667,2.188,-0.868666666665,13.803
245.30,5.45158333333,2.52541666666,1.03983333333,-0.59416666667,-2.436,5.43683333333,1.54466666667,-4.486,2.97066666667,14.1116666667,3.50566666667,0.267166666665,14.7653333333
245.67,4.05766666666,2.91408333333,1.36183333334,0.326833333335,-1.90633333333,5.71883333333,1.7975,-4.35716666667,3.89416666667,13.1808333333,3.07716666667,0.27233333333,14.5153333333
246.05,4.26508333334,3.11891666667,1.356,0.493,-2.14516666666,5.2515,1.45483333333,-4.06783333333,3.45183333334,13.5598333334,2.71216666667,0.000166666665,14.8175
246.42,4.228,2.71783333333,1.34216666666,-0.53683333333,-3.33333333333,4.452,1.09633333333,-3.84783333333,2.32683333333,13.1766666667,2.48316666667,-0.20116666667,14.519
246.79,3.64141666667,2.75108333333,0.880333333334,-0.28033333333,-2.58083333333,4.08183333334,1.02033333333,-3.26116666667,2.18083333333,13.3451666666,2.44116666667,-0.42033333333,14.7858333334
247.17,3.23108333333,2.15408333334,0.438166666665,-0.766666666665,-2.3915,2.48283333333,1.2595,-3.50516666667,2.42783333333,13.2168333333,1.3325,-0.365166666665,14.2936666667
247.54,3.00566666667,2.60425,0.119333333333,-1.554,-2.86883333333,2.44183333333,1.79316666666,-3.73983333334,2.13483333333,12.7561666667,1.38316666666,-0.597666666665,14.327
247.92,4.44991666667,3.90783333334,1.95383333333,-0.312,-1.18233333334,3.80966666666,3.05416666667,-1.6915,3.07083333333,13.9573333334,2.62733333333,1.24816666667,15.9768333334
248.29,5.26016666667,5.308,3.24083333333,0.782333333335,0.207499999999,4.7255,4.07066666666,-0.415,3.71933333333,14.7191666667,3.44816666667,2.44266666667,16.0598333333
248.67,4.99691666667,5.645,3.47883333334,0.7275,0.221166666667,4.45933333333,4.34866666667,-0.853666666665,3.58983333333,14.4371666667,3.02033333333,2.3085,15.718
249.04,5.14733333334,6.37225,4.0505,1.873,0.464333333335,4.80316666666,4.94716666667,-0.16,4.56283333333,14.6493333334,3.85833333334,2.3855,15.738
249.42,4.714,5.791,3.43416666667,1.07766666667,0.168333333333,4.62966666667,4.61283333333,-0.067166666665,4.1415,14.0235,2.92933333334,1.56566666667,15.1683333333
249.79,4.75425,5.7105,3.579,0.877166666665,0.0878333333335,4.28083333333,4.7545,-0.561166666665,3.70166666667,13.9646666667,2.877,1.49116666667,14.5965
250.17,4.98133333333,6.403,3.82316666666,1.88333333333,0.715666666665,4.52,5.763,-0.470833333335,4.708,14.3881666667,3.63466666667,2.5235,14.6705
250.54,7.62841666667,8.764,6.5805,5.01366666667,3.85816666667,7.08983333334,8.36283333334,1.70366666667,7.59883333335,16.51,6.639,4.46533333333,16.51
250.92,8.86316666669,8.97775,7.91766666667,5.798,4.6965,8.354,9.28933333333,2.36883333334,7.98016666666,17.0821666667,7.37733333335,5.694,18.0175
251.29,9.80483333334,8.61883333335,7.83916666666,6.1045,4.43566666666,9.11283333334,9.025,2.218,7.53200000001,17.8745,8.10299999999,6.14833333333,17.9403333333
251.66,11.1453333333,9.16925,8.98833333333,6.77533333334,4.58466666667,9.57550000001,9.12383333335,2.21333333333,8.35616666667,18.88,8.356,6.97833333333,18.2023333333
252.04,10.5265833333,8.007,7.87233333333,6.25266666667,2.879,9.13199999999,8.43433333333,1.82166666667,7.71466666668,17.7691666667,7.89483333331,6.07283333333,17.1841666667
252.41,10.5411666667,7.06541666665,7.201,6.18216666667,1.67583333333,8.76349999999,7.81233333333,0.860666666665,7.54066666665,17.7311666667,7.83516666665,5.63866666667,17.3006666667
252.79,10.7825,6.59875,6.62116666666,6.576,1.8595,8.27666666667,6.98416666667,1.04316666666,7.91399999999,18.2315,8.18583333331,5.41966666666,17.5738333333
253.16,11.68,7.90933333335,7.586,7.63049999999,3.03433333334,9.08066666665,7.45216666667,1.53933333333,8.36683333335,19.2546666666,9.32600000002,7.675,19.2771666667
253.54,12.9416666667,9.60166666665,8.605,9.42016666668,4.00833333333,9.71483333335,7.63116666667,1.92483333334,9.692,20.924,10.7336666667,9.126,21.1505
253.91,12.5,9.24608333335,8.0525,9.457,3.18366666667,9.38683333335,6.03933333334,1.61516666667,9.19966666665,21.0205,9.80800000001,8.02883333334,20.0843333333
254.28,12.3116666666,8.357,8.00383333334,8.68633333333,2.6365,8.969,4.8965,0.847333333335,8.87466666667,20.7155,8.94533333335,6.42666666667,18.4793333333
254.66,9.70991666669,5.45541666665,5.30516666667,6.031,-0.22516666667,5.90583333333,2.978,-2.17733333333,6.80666666667,18.4936666667,6.106,3.37833333334,16.1661666667
255.03,9.20758333335,5.4655,4.73266666667,5.78716666666,-0.977166666667,4.861,2.1345,-2.41783333333,6.27583333334,17.4381666667,5.42683333333,2.75183333333,13.966
255.41,9.92233333331,7.3255,5.76216666667,7.77783333333,0.491,5.68483333333,3.64333333333,-0.465333333335,7.726,17.5193333333,6.27883333334,4.47033333333,14.5218333333
255.78,9.14458333331,7.3525,5.4945,7.98016666669,0.366333333333,5.861,3.87233333333,-0.81116666667,7.5875,16.719,6.2795,4.10766666667,12.7418333333
256.15,9.38,7.34033333335,6.36066666667,8.45416666668,0.805166666667,5.341,3.54266666667,-1.50316666666,7.67583333333,17.445,6.41433333333,4.15983333333,12.104
256.53,8.93983333332,5.76208333334,5.64333333334,6.83033333332,0.184666666667,5.19516666667,2.82183333333,-1.6085,6.64566666667,17.3788333333,5.03683333334,3.69216666666,10.8388333333
256.90,9.75150000001,5.8735,5.02016666667,6.95283333332,0.953833333331,5.82333333334,2.93683333334,-0.92883333333,5.773,17.5453333333,5.221,3.63933333333,10.9438333333
257.28,8.50675000001,4.35741666667,3.8835,5.4785,0.832166666666,5.0625,2.7275,-1.22516666666,5.2245,15.58,4.62316666666,2.56583333333,9.98616666668
257.65,7.77308333335,2.92366666666,2.9745,4.33966666667,1.14083333333,4.44166666667,2.56716666667,-1.10016666666,3.93216666666,14.4255,4.3805,2.81166666667,9.37233333333
258.02,8.65799999998,2.79841666666,4.10533333333,4.70166666667,2.54383333333,5.456,4.24566666667,-0.087833333335,4.35083333334,14.6315,5.5965,4.21066666667,11.3685
258.40,8.40883333334,2.86816666667,4.63466666666,5.16316666667,2.76266666666,6.44633333333,4.8915,0.36233333333,3.47216666667,14.0246666666,5.61583333333,4.31766666667,12.832
258.77,8.70166666666,4.09891666666,5.56016666667,6.284,3.84033333333,7.6025,5.52116666666,1.487,3.86583333333,14.2873333333,6.38733333334,5.327,13.9385
259.15,7.75608333331,3.8955,4.94,5.321,3.38183333333,7.30616666666,5.28633333333,0.9695,3.1395,14.0118333333,6.0135,4.386,13.862
259.52,7.0785,3.29316666666,4.60633333333,4.426,2.66833333334,6.98866666667,5.09316666667,0.741166666665,2.6895,13.7653333333,5.89783333333,3.56833333333,13.4373333333
259.89,7.42725,2.9955,4.8425,4.34766666666,3.1985,7.19916666667,5.318,0.8715,2.77266666666,14.171,5.922,4.01066666667,14.3296666667
260.27,7.48399999999,3.5485,5.00166666667,4.53016666667,3.4825,7.418,5.332,0.9625,3.06716666667,14.3166666667,6.30433333334,4.29416666667,14.883
260.64,7.39866666667,3.84908333333,5.16583333333,5.0735,3.96866666666,7.21916666667,5.405,1.13266666667,3.361,14.0605,6.73083333333,4.37383333333,15.4236666667
261.01,6.70266666667,3.3215,4.97083333333,4.309,3.33533333333,6.56016666667,4.8145,0.477666666668,3.05016666667,13.4876666667,6.165,4.006,14.8568333334
261.39,7.01366666666,3.37633333333,5.167,4.43016666667,3.13366666667,6.63133333333,4.6635,0.447666666668,3.22716666667,13.822,6.081,4.12233333333,14.9505
261.76,6.98908333334,3.36758333334,5.67366666667,4.64983333333,2.95616666667,6.63983333333,4.90816666667,0.420999999999,3.32966666667,13.672,6.257,4.17133333334,14.9255
262.13,6.06766666667,3.02116666666,4.927,3.95383333333,2.03783333334,5.79883333334,4.1565,-0.304166666665,2.818,13.1795,5.515,3.48766666666,14.4868333333
262.51,5.75566666667,2.605,4.48866666666,3.2655,1.41966666666,4.90383333333,3.73516666667,-0.633166666665,2.59933333333,13.008,5.45016666666,3.53866666667,14.0125
262.88,4.91383333333,1.6885,3.19466666667,1.8465,0.206333333331,3.4985,2.2715,-1.7615,1.482,12.318,4.62816666666,2.6725,13.0831666667
263.25,5.44408333333,1.43775,3.47783333333,2.24733333333,0.187333333334,3.518,2.14016666667,-1.36416666667,1.9395,12.8278333333,5.11,3.30383333333,13.8578333334
263.63,5.92091666667,1.22825,3.5745,2.6185,-0.0295,3.32466666667,1.16216666667,-1.76516666667,1.91216666667,13.004,5.193,3.398,14.3865
264.00,6.08491666667,1.14391666667,2.73266666667,2.51033333333,-0.556166666666,2.70083333333,0.222333333333,-1.85883333333,1.71566666667,12.5038333333,5.14783333333,2.7485,14.1246666667
264.37,5.74558333333,0.810083333334,2.49683333334,2.21583333333,-0.5455,2.39766666667,0.413333333334,-2.2485,1.43833333334,12.1031666667,4.82816666667,2.4305,13.9548333333
264.75,5.87741666666,1.26208333333,2.5575,2.10033333333,-0.830166666666,2.3885,0.982499999999,-2.81183333333,1.2365,12.1103333333,4.53933333334,2.37133333333,14.1258333333
265.12,6.81958333334,2.09191666666,3.06116666667,3.21416666667,-0.476333333333,3.3845,2.97616666666,-2.381,2.262,12.585,6.0375,3.8265,15.51
265.49,6.59816666666,1.54266666667,2.532,2.515,-0.553333333333,2.96783333334,3.538,-3.303,1.52583333334,12.257,6.06983333333,3.11883333334,15.342
265.87,7.29275,2.83758333334,2.27633333333,2.56916666667,-0.113833333334,3.69116666666,4.01633333333,-2.63433333333,2.29283333333,12.9758333333,6.878,3.59333333333,16.0976666666
266.24,8.49516666668,4.04333333334,3.426,3.42583333333,1.20333333333,4.76866666667,4.72233333333,-1.4505,3.42583333333,13.7961666667,7.99366666667,4.537,16.466
266.61,8.48933333331,4.24091666667,3.5055,3.773,1.5895,5.1545,4.8575,-1.57483333333,4.085,14.2603333334,8.22933333333,4.5455,16.6665
266.98,9.16999999999,4.62816666666,4.2345,4.0915,2.21783333334,5.9085,6.0515,-1.28766666667,4.99266666667,14.7923333334,8.46916666667,5.06433333333,16.9671666666
267.36,8.62758333335,4.12816666666,3.5885,3.35016666667,2.0325,5.3825,5.9575,-1.75233333333,4.80783333334,14.0876666667,7.77983333334,4.61183333333,16.2605
267.73,9.20958333334,5.21183333333,4.49016666667,4.032,3.452,6.014,7.4975,-0.4045,5.97333333333,14.6573333333,8.7245,5.64983333333,16.7745
268.10,9.30783333335,6.39708333333,5.416,4.86666666667,4.43483333333,6.76366666667,8.5035,0.51,6.541,14.8611666667,9.49766666668,6.67183333333,17.1116666666
268.48,9.10250000002,5.59858333334,4.74516666666,4.38316666667,3.7495,6.43916666666,8.12,0.349166666665,6.12866666667,14.4685,8.90883333334,6.32283333333,16.3563333333
268.85,8.58716666665,5.10275,4.2015,3.973,3.61766666667,6.47383333333,7.53983333334,0.533166666665,5.4455,13.7216666667,8.44116666668,5.95316666667,15.664
269.22,8.037,5.364,4.1605,3.51866666667,3.71583333333,6.1605,6.81483333333,0.59266666667,5.111,13.5555,7.85200000001,5.20983333334,15.0125
269.59,7.28641666668,5.39025,3.9125,3.709,3.37383333333,6.35316666666,6.5805,0.837666666665,5.18066666667,13.1011666667,7.56166666667,4.82166666667,14.9078333333
269.97,7.29658333334,5.07825,4.193,3.9015,3.86683333334,6.0795,6.5455,0.978166666666,4.93833333333,13.1145,7.51216666667,4.4375,14.1861666666
270.34,7.14375,4.74708333334,4.29883333333,3.862,3.56333333334,5.79333333333,6.41366666667,0.482833333335,4.28716666666,13.0001666667,7.34483333333,4.0,14.1956666667
270.71,7.55191666667,5.47675,4.97083333333,4.161,4.21716666667,5.98283333333,6.93883333333,1.45066666667,4.27333333333,13.484,7.97333333335,4.32983333333,14.406
271.09,7.0455,4.67691666666,4.67133333333,3.90733333333,3.86366666666,5.49,6.39583333334,1.517,3.59133333333,13.1083333334,7.913,3.85266666666,14.429
271.46,6.90308333334,4.21683333333,4.7785,4.0475,3.539,5.16,5.87,1.22916666667,2.988,12.7886666667,7.69233333334,3.86733333333,14.1766666667
271.83,6.24108333334,3.373,3.83083333333,3.34166666667,2.58183333333,4.622,5.08016666667,0.582833333335,2.39433333333,12.2216666667,6.8915,3.071,13.5333333334
272.20,6.561,3.25516666667,3.87966666666,3.52433333333,2.19366666667,4.58083333333,5.11883333334,0.893833333335,2.50866666667,12.6345,6.9775,2.99616666667,13.6196666666
272.58,7.70766666669,4.45458333334,4.986,4.64833333333,3.14866666667,5.5025,5.9395,2.01633333333,3.54616666667,13.6373333333,7.946,3.7545,14.7996666667
272.95,8.255,4.93141666667,5.50333333333,5.07333333334,3.31366666667,5.62083333333,6.40266666667,2.17983333333,4.213,14.1541666667,8.35783333331,4.13483333334,15.1805
273.32,8.23608333333,4.61816666667,5.575,5.27383333334,3.244,5.51666666667,6.42983333333,2.302,4.24433333333,13.9275,8.03233333335,4.13733333333,15.103
273.69,8.56441666669,4.96583333334,5.83116666667,5.12316666666,3.49083333333,5.52633333333,6.2145,2.7435,4.20866666666,14.1985,7.96483333335,4.26766666666,15.2308333334
274.06,7.84824999999,4.50791666667,5.37683333334,4.55833333333,2.88066666667,5.468,5.7305,2.32466666667,3.66866666666,13.685,7.50966666665,4.04283333334,15.3223333334
274.44,7.65916666669,4.69741666667,5.4125,4.64666666667,3.06366666667,5.84166666666,6.00483333333,2.61416666667,4.2995,13.5211666667,7.77166666665,4.30966666667,15.431
274.81,7.51966666668,4.431,5.172,4.52916666667,2.74666666666,5.81466666667,5.70066666667,2.20766666666,4.4465,12.78,7.26583333334,4.11483333333,15.2053333334
275.18,7.8395,4.9075,5.55883333334,4.855,2.86883333334,6.22116666666,5.83233333333,2.501,4.91816666666,12.7996666667,7.29299999998,4.834,15.416
275.55,8.05458333331,5.96633333334,5.98766666666,5.30216666667,3.30983333333,7.04783333333,6.748,2.67783333333,5.37666666666,12.9926666667,7.86183333335,5.25916666667,15.7561666666
275.93,7.77,6.27716666666,6.32116666667,5.118,3.19333333334,6.868,6.6055,2.4715,4.92116666667,12.7405,7.721,5.08516666666,15.387
276.30,6.985,5.64808333334,5.80333333334,4.36066666667,2.87383333333,6.03633333333,5.892,1.9195,4.09433333334,11.9838333333,7.035,4.43833333333,14.6581666667
276.67,5.16233333333,4.23741666667,4.04,2.67433333333,1.59116666667,4.47966666667,4.34433333334,0.3725,2.50516666666,10.0655,5.38266666667,3.21583333333,13.3263333334
277.04,4.55441666667,4.02425,3.96716666667,2.4965,1.653,4.674,4.2065,0.7525,2.14316666666,9.73566666667,5.15266666667,3.19183333333,13.5318333334
277.41,5.05625,4.28475,3.81266666666,2.69516666667,1.76216666667,4.941,4.36533333334,0.760166666665,1.87733333333,10.1011666667,5.4365,3.4555,14.0865
277.79,5.1365,3.94958333334,3.48616666667,3.1735,1.749,4.77183333333,4.33166666666,0.45166666667,1.7725,9.90250000001,5.36283333333,3.741,14.1996666667
278.16,5.82591666667,4.46066666667,3.82666666667,3.884,2.239,5.04916666667,5.03766666667,1.03966666667,2.2505,10.361,5.6775,4.238,14.7131666667
278.53,6.42058333334,4.61083333334,3.791,3.91616666667,2.53866666667,5.4755,5.328,1.57083333334,1.65066666666,10.8263333334,5.863,4.20083333333,14.6403333333
278.90,6.849,4.73033333334,3.98833333333,4.05616666666,2.84383333334,5.78966666667,5.8575,1.96,1.54083333334,11.3303333333,6.12966666667,4.31666666667,14.9673333334
279.27,6.52916666666,4.62883333334,3.68733333334,3.76633333333,2.65016666667,5.78466666667,6.12316666667,1.75916666667,1.6575,11.4233333333,5.97666666667,4.01433333334,14.5693333334
279.64,6.53,4.45325,3.38466666666,3.3735,2.49383333333,5.39966666667,5.65583333333,2.20433333333,1.904,11.5563333333,5.7115,3.78533333334,14.3063333334
280.02,7.47958333333,5.16633333334,3.88033333333,4.0315,3.71816666666,6.12833333334,6.23633333334,2.85333333334,2.7235,12.3756666667,6.44166666667,4.7665,15.0346666667
280.39,8.15841666666,5.72541666666,4.4425,4.6225,4.44233333334,6.91266666667,6.87033333334,2.96883333333,3.37183333333,13.3481666667,7.17766666666,5.48133333333,15.7975
280.76,9.14641666665,6.48958333334,5.24133333333,5.74866666667,5.14816666667,7.50966666667,7.69633333333,3.53216666666,4.37116666667,14.7088333333,8.266,6.38083333333,16.2626666666
