wavelength,Back_PooWhim,Belly_PooWhim,Breast_PooWhim,Crissum_PooWhim,Crown_PooWhim,DorTail_PooWhim,Patch10_PooWhim,Patch11_PooWhim,Patch12_PooWhim,Rump_PooWhim,Throat_PooWhim,WingTip_PooWhim
209.90,36.16668,53.1173333333,10.5556,39.6913333333,56.6049333333,19.4753666667,68.8887666667,27.1603333333,41.2825419753,34.6297333334,36.358,60.9877333333
210.28,19.9569266667,39.5698333333,-7.0968,27.8135333333,47.025,2.29386666666,57.2401666667,13.2615333333,23.9624370371,21.8637333333,19.2830666667,50.8244
210.66,25.4564266667,39.5146333333,4.14226666667,34.0452666667,53.5274666667,10.5500666667,56.3755,20.4531333333,30.0911938272,32.2331,25.6957333333,53.5922666667
211.03,24.8319466667,40.8540333333,9.36633333333,35.9779333333,52.4519333333,16.6115,52.1488666667,23.4711333333,33.5650061729,34.5179,27.3278,48.9256666667
211.41,24.4746666667,41.2,9.54666666667,35.3066666667,49.0666666667,17.0933333333,48.9066666667,22.08,34.4671604938,34.2666666667,27.4666666667,46.56
211.79,24.90268,37.3334,7.84606666665,33.5386,48.0513333334,16.8975,45.9486,19.7949333333,31.8065234568,32.9743,28.1027333333,43.2308666667
212.17,24.2124333333,35.9881666667,3.59879999999,33.9822,51.7404,17.6991,47.6105333333,18.8791333333,30.3747654321,31.0029666667,30.9734666667,44.9556
212.55,15.2082266667,28.6459666667,-8.68053333333,28.0556,48.8889333333,7.0139,40.7291666667,11.4584666667,24.9884876543,25.4513333333,20.3472,36.6666666667
212.92,-6.47932,11.4606333333,-31.6856,12.4343333333,29.9626,-9.70043333333,20.487,-5.7678,6.84152098765,9.73773333334,3.14606666667,20.2996
213.30,8.89558666667,23.064,-14.8148666667,25.5218666667,39.3938666667,2.0877,29.5286333333,7.87886666665,18.6383851852,23.367,14.8822,29.0234666667
213.68,13.0863733333,28.0863,-5.98766666667,32.7778,41.2345333333,6.45073333333,31.4814,17.5308,24.0247802469,27.6544333333,21.5432,33.4567333333
214.06,13.6364733333,25.3197,-11.7846,32.9965333333,38.9226,1.8182,29.1582666667,16.4982,19.4015111111,23.8046333333,19.4613333333,32.4578
214.44,0.53760666666,13.5484666667,-28.2438,17.1326,22.7957333333,-11.9355,15.5555,2.29393333333,-0.509656790134,10.2509333333,3.79913333332,19.6414666667
214.81,-4.50004666666,7.75356666667,-38.6956,10.4346666667,15.7246,-17.2100333333,11.1233,-5.21760000001,-9.04986296295,0.03626666668,0.290000000014,12.9710666667
215.19,-16.5122133333,-5.6098,-57.3984666667,-2.11393333336,-0.569066666666,-38.374,2.8049,-18.0487333333,-26.7600666667,-13.1707333333,-8.12999999999,0.894333333334
215.57,-16.8800866667,-9.86673333332,-62.8445333333,-2.0444,-3.91113333333,-40.0000333333,-0.444466666674,-18.8444666667,-29.4879679012,-16.0445666667,-6.39993333334,0.889000000014
215.95,-20.22214,-7.3233,-65.6565333333,-0.10093333334,-3.53533333334,-40.6565666667,2.27276666668,-18.0808666667,-31.7265530864,-16.5655666667,-5.45459999999,4.64640000001
216.32,-26.85054,-10.4598,-79.5401333333,-4.82746666668,-10.2298666667,-47.6437,-0.68956666666,-28.5056666667,-41.4898839506,-21.724,-14.9424,-1.83893333335
216.70,-21.82216,2.5554,-70.2224666667,-3.88886666666,-7.88886666667,-45.0555666667,4.2777,-24.1112,-36.2737246914,-16.389,-10.2221333333,2.66673333333
217.08,-8.45968666666,17.5287333333,-53.4481333333,6.09199999999,0.804600000006,-33.6780333333,20.7470666667,-12.8736,-25.3214185185,-2.47126666665,1.60920000001,17.9310666667
217.46,-5.97724666668,19.2654333333,-50.3955333334,6.10179999999,-1.24306666667,-24.2374,24.0678666667,-10.7344666666,-24.4254555556,4.35033333332,3.95486666667,19.661
217.83,-28.6667066667,5.18523333334,-85.6296000002,-17.6297333333,-22.5186,-46.0740666667,7.18530000002,-40.7407333333,-52.7078160495,-16.8888666667,-14.8148666667,2.51840000001
218.21,-28.1521066667,12.7485333333,-58.3625333334,-14.2688,-16.0234,-28.4793666667,7.19293333331,-32.9824666667,-38.9149320988,-10.3507333333,-12.3976,-0.46773333332
218.59,-6.28735333334,41.7816,-30.4597333333,11.4941333333,8.85053333333,-2.98843333333,32.3563,-8.96533333335,-13.1864567901,14.4253333333,10.9195333333,26.5518
218.97,8.89556000002,55.8333,-5.2086,25.8332,22.8123333333,12.2916333333,43.6977333333,10.7290666667,1.58932469136,31.1456666666,25.4166,41.2498
219.34,10.7977466667,62.6189333333,-2.02373333334,35.1192666667,33.2142,23.9286333333,54.4046999999,5.71426666665,8.3642382716,42.9761,28.8095333333,50.7142
219.72,-10.69846,64.4444999999,-20.7936,26.0319333333,35.8729333333,11.2697333333,64.4444,-18.0952,-9.92660493826,43.7302333333,14.127,46.8253333334
220.10,17.8788133333,71.9999333333,8.60613333333,46.7878,51.6364,32.3029666667,74.6059333334,5.93933333333,17.8158987654,56.5456,29.6969333333,60.1212666667
220.47,22.4155933333,61.5458,17.0047333333,49.1786666667,47.0530666667,33.14,66.4250666667,10.1448666667,19.5115654321,52.5121,29.9517333333,54.9758666667
220.85,19.4050066666,44.6594666667,17.3477333333,39.8566666667,41.0752,32.2581666667,52.4374,11.4696666667,17.6596061728,40.4659333333,27.957,43.8709333333
221.23,26.2435333333,47.5320333333,24.7436666667,45.7692,47.5641333333,36.0576666667,53.1731,18.5897333333,25.9617246914,41.0896666667,33.0128666666,46.6027333333
221.61,18.5686,40.5555666667,17.6471333333,40.3269333333,44.3789333333,29.5751333333,47.6797,13.9869333333,18.7981691358,31.2092333333,25.2941333333,41.8954666667
221.98,27.47538,43.1789333333,25.7406,47.9629333333,49.8765333333,36.574,55.2778666667,24.3209333333,27.0004530864,36.5123666667,33.0863333333,48.0864
222.36,30.3883266667,41.1327,23.3008666667,50.2912,52.0388666667,34.2719333333,55.5985666667,21.7474666667,26.2016074074,35.5663333333,34.3689333333,47.6374666667
222.74,30.4688066667,35.9886666667,24.5198,47.5706666667,51.0734666667,33.6440333333,49.0678,20.678,30.3306382716,34.2938333333,35.0847333333,42.5987333333
223.11,22.7287133333,34.1525333333,18.4745333333,43.5028666667,45.5932,27.0904333333,42.7966,13.8982,26.9064259259,29.6328,30.1130666667,34.2938666667
223.49,20.3362733333,34.3068,18.7612,41.5339333333,43.8347333334,25.5752,41.8880333333,12.8613333333,26.0678555556,27.2272666667,29.3805333333,33.1564
223.87,25.8810133333,35.1667333333,24.2857333333,43.1429333333,41.9048,29.2619333333,39.0952333333,18.7143333333,30.1297888889,29.3334666667,32.5716,34.2382
224.24,18.76762,26.0353666667,16.4141333333,34.5959333333,32.1716666667,17.5505666667,30.7070666667,8.33333333332,22.4933864197,18.6110666667,23.0302666667,23.9394666667
224.62,22.80752,29.1784333333,17.418,34.9295333333,34.1784,22.3944666667,32.582,13.8498666667,25.6285481481,18.1219666667,25.3990666667,24.9296666667
225.00,33.5507466666,37.8023333334,24.7902,45.3826666667,41.8272666667,33.2098666667,40.0741333333,21.926,35.5674111111,25.4815666667,34.9135333333,32.1481333333
225.38,31.0327933333,33.8263666667,21.8309333333,41.7369333333,37.7934,32.4412333333,36.7840333333,22.0657333333,36.6457740741,24.7182333334,34.507,29.0141333333
225.75,29.04284,34.5238333333,22.5237333333,40.2857333333,36.0474666666,29.5476333333,35.4525,20.5714666667,36.051108642,24.2618666667,34.619,27.1427333333
226.13,23.9909266667,33.6054,18.6397333333,35.6009333333,33.1066,26.508,31.3152,15.6916,31.5640691358,23.0839666666,31.1112,24.3084666667
226.51,17.9489733333,30.1273,16.4886,31.8575333333,29.6183333334,25.2927666667,27.2518333333,12.2646666667,29.1132123457,19.3894,27.9388666667,22.9517333333
226.88,14.7727533333,26.7847,10.0886,26.4307333333,22.7138666667,20.2656333333,23.9528666667,5.95873333335,27.9681098765,13.9233333333,24.3068,18.761
227.26,19.8640533333,24.3366,8.15539999998,24.4011333333,22.6537333333,21.7152,23.5922333333,5.37206666668,31.7989888889,12.9773,26.9902666667,23.1715333333
227.64,18.7740333333,24.2654666667,3.72866666667,20.6214,21.2994,19.4067333333,18.7571,7.51399999999,28.7004469136,9.63276666666,24.6892666667,20.2258666667
228.01,15.9712666667,27.3835333333,-3.15406666665,15.9139333333,16.2723333333,17.3118,16.7381666667,6.16493333333,30.2999296296,5.98566666667,26.3798,19.7848666667
228.39,14.55066,31.5217666667,-1.95646666668,16.3768666667,19.2753333333,23.9129333333,16.8478,11.8840666667,29.6953765432,11.2318333333,32.0290666667,23.2608
228.76,22.0594533333,39.6040666667,10.2310666667,23.6963333333,26.6006,27.4916666667,24.8516333333,20.396,37.4208592592,24.6536,42.1782,35.2474
229.14,13.72332,27.2955666667,-0.188666666666,12.2642,17.107,13.5849333333,18.9937333333,10.0002,28.0433975309,18.7422,30.6289333333,27.7358
229.52,1.01713333333,16.2543,-11.4777333333,-4.055,4.46726666667,0.549933333334,8.93460000001,-4.2612,11.8695382716,8.65996666665,21.6494666667,20.8246666667
229.89,13.28298,22.7987,0.125800000006,5.91193333333,14.9685333333,12.1385333333,15.1257666667,6.10066666666,20.4448925926,18.2389333333,30.3774,28.2389333333
230.27,18.7675533333,22.8851666667,3.86546666668,8.79553333333,19.8879333333,15.1541,16.1904,10.3079333333,21.759554321,20.4201333333,27.7870666667,28.9634666667
230.65,22.28148,24.9629,6.22219999999,12.0494,21.3829333333,14.9877,21.2593333333,15.8519333333,23.8252938272,23.9505333333,30.8641333333,30.5679333333
231.02,20.1259066667,21.8182,5.035,13.4266666667,20.6059333333,12.9372333333,20.6759666667,14.8718666667,21.0568679012,21.8414333333,30.2098,28.4848666667
231.40,18.4957133333,20.0000666667,5.89746666667,14.6582,18.8462,11.7734333333,19.4229333333,12.4787333333,20.2699135802,21.0255,27.3930666666,26.6238666667
231.78,22.89046,19.7587666667,8.94733333333,18.7719333333,19.8246666667,15.1972333333,23.092,13.5528,22.8710111111,24.0569333333,30.3069333333,29.5613333333
232.15,23.0958333333,15.7708333333,10.8333333333,19.875,20.9583333333,14.4166666667,24.5625,12.5833333333,24.3618827161,23.2083333333,27.5416666667,29.2083333333
232.53,25.2647066667,17.6971,13.8990666667,24.2828666667,24.0405333334,16.4242666667,25.5556,14.6666666667,29.7329469136,26.6465666667,30.7475333333,32.3636666667
232.90,19.5761533333,11.2552,8.84779999999,19.9588666667,19.9177333334,13.7449666667,20.3703666667,8.93013333331,27.3724876543,23.0865,26.5020666666,28.2717333334
233.28,20.3738133333,11.9533666667,12.3142,22.5052,21.9957333333,16.0511333333,20.2548666667,12.3566666667,32.1545234568,23.9702333333,29.1294666667,30.7432
233.66,21.7820866667,12.4836666667,12.6798,25.5772666667,23.2242666667,19.8475666667,20.087,13.3768,33.8134679012,22.7886666667,27.5381333333,30.1088666667
234.03,16.96756,10.7114666667,8.69906666667,19.7969333333,19.3496,16.2194333333,17.4594333333,9.79673333334,31.4785876543,18.5569,22.5204666667,26.1382666667
234.41,10.5208333333,7.62499999999,6.16666666667,17.0416666667,13.0416666667,12.9791666667,12.1875,5.58333333333,29.1311728395,12.25,21.4583333333,21.5833333333
234.78,12.7377333333,9.05319999999,10.138,19.9211333333,14.3588,18.5009666667,12.2288666667,6.86379999999,33.0952074074,13.5896666667,20.9074,21.4991333333
235.16,12.7037866667,11.611,13.1481333333,19.3333333333,12.8518,19.3888,11.2776666667,7.88893333333,30.976054321,13.2407,19.3704,20.3704666667
235.54,11.5991666667,11.8944666667,14.2440666667,20.6556,12.1674666667,20.6010333333,11.2203333333,10.6374,28.4618209877,11.4026333333,17.887,18.1785333334
235.91,11.37086,15.3933666667,16.8914666666,19.8126,14.4195333333,21.854,11.7414333333,13.0712,29.893137037,13.0898666667,18.2022,21.0860666667
236.29,10.5319,16.3902666667,14.6458666667,19.0673333333,14.5078,22.2280333333,12.0725,14.1278666667,26.4697567901,13.3679,17.6856666667,20.9326666667
236.66,10.05292,16.3849,15.6218,18.2752666667,14.0299333333,21.2603,12.7528333333,14.3616,23.3725654321,12.2718,15.8208666667,20.3980666667
237.04,5.68822666667,13.4767,12.9032666667,14.9462,9.10386666667,16.4517666667,7.65233333333,10.7885333333,17.6397407407,5.7349,8.24366666667,14.4444666667
237.41,-1.15152666667,11.4582333333,8.03033333333,10.7575333333,5.26506666667,12.5188666667,3.48466666668,6.62873333334,10.5983679012,0.795466666666,1.36360000001,10.4546
237.79,1.27624666667,14.2782333333,10.5527333333,14.0106666667,8.62746666667,14.4562333333,6.5063,9.804,12.8861962963,4.8307,5.38320000001,12.9411333333
238.17,0.41282666666,12.6136666667,10.0378666667,14.9243333333,6.55300000001,16.1553333333,5.5683,9.65920000001,11.0509580247,5.3031,3.56053333334,12.6514
238.54,2.6204,12.9093,11.0597333333,15.4143333333,8.67046666667,15.2793333333,8.92103333333,11.0983333333,14.7255740741,7.55293333334,3.738,15.1830666667
238.92,-3.52147999999,7.17653333334,3.25486666667,7.68626666666,5.45080000001,7.17649999999,3.60779999999,5.72553333333,9.9185493827,3.52950000001,-1.80386666667,11.1764666667
239.29,-6.08284000001,3.82643333333,-0.670666666667,3.62913333333,3.98426666666,3.19540000001,-0.019666666666,0.789,9.24315925927,1.32153333334,-5.12813333334,9.11239999999
239.67,-3.81159333334,5.25353333333,-1.95653333333,0.9058,6.34066666665,3.5689,-0.380366666667,-0.18106666666,12.5690234568,0.869533333327,-3.51453333333,12.1738666667
240.04,-2.72900666666,4.32603333333,-2.93333333333,0.859200000005,4.7704,2.6815,-1.6,-0.325866666667,12.362662963,0.266633333334,-2.75546666667,10.4
240.42,-1.189,4.77690000001,-1.54846666667,-0.0262000000014,4.19953333333,3.62213333333,-2.20463333333,-1.3648,15.0996790123,0.879266666665,-1.02366666667,8.9764
240.79,1.12190666667,3.8296,-1.57493333333,0.3236,4.66013333333,5.25343333333,-0.366733333334,0.6256,16.2242222222,2.29763333333,0.043133333334,8.62993333331
241.17,2.96552,4.79236666667,-1.66226666667,1.27313333333,5.4996,6.86113333333,0.0883000000014,2.52873333333,16.9263160494,3.05043333333,2.22813333333,9.4076
241.54,5.32117333334,5.78393333333,-0.274133333333,2.78546666667,5.40333333334,7.8844,0.875133333334,3.36386666667,18.0942839506,4.901,4.52046666667,9.90866666665
241.92,4.57357333333,4.18046666667,-1.4028,1.62506666667,4.0,6.6736,-0.743033333333,1.8888,16.991862963,4.1667,3.41666666667,8.51400000001
242.29,5.33578666667,4.90903333333,-0.602666666667,3.02573333333,4.88386666667,6.7671,0.646566666666,3.076,17.5644530864,4.9528,4.92160000001,9.32826666667
242.67,7.22895333333,7.00053333334,1.05466666667,4.94440000001,6.50266666667,9.24423333334,2.05026666667,5.0498,19.2970802469,6.96533333334,6.44406666666,10.6854666667
243.05,8.62220000001,8.239,2.6444,6.14453333333,7.10006666667,10.2222,3.31663333333,6.25566666667,19.1978938272,7.77213333333,7.56673333333,11.7889333333
243.42,9.37754666667,9.14243333333,3.30093333333,7.70213333334,7.90733333333,11.8825333333,4.5686,8.31713333333,20.0545185185,8.47896666667,8.82413333333,13.4304
243.80,8.87824666667,8.1713,3.0196,7.69806666667,7.06006666665,11.5151,4.3273,7.8362,19.2855950617,8.47423333334,8.30406666666,12.9824
244.17,9.78238666666,8.21026666667,3.63086666667,8.70779999999,7.55899999999,12.3283,5.2667,8.0512,19.463845679,9.71279999999,8.62573333333,13.1896666667
244.55,11.0679066666,8.9281,4.95353333333,10.3572666667,8.85953333333,13.4948333333,5.99123333333,9.5154,19.7435827161,10.4453666667,9.40773333333,14.0774
244.92,11.0871866667,9.28943333334,5.38866666667,11.1398,8.55506666667,13.9962333333,5.40773333333,9.39426666667,19.9045320988,10.019,9.92846666666,14.0868666667
245.30,10.7815333333,9.32790000001,6.03466666667,11.1971333333,8.89193333333,13.8362,6.02133333333,9.34573333333,19.7646876543,10.2625666667,9.76413333332,14.348
245.67,10.7799133333,9.51113333334,6.6424,11.5716,9.15553333332,14.2907333333,6.7071,9.25253333333,18.7539617284,9.9758,9.26059999999,14.3596666667
246.05,9.61803333333,9.3297,6.13046666667,10.9131333333,8.60140000001,13.6159,6.26083333333,8.77540000001,17.8066530864,9.23186666667,8.36233333333,13.6014666667
246.42,9.50956666667,9.5313,6.15173333333,10.6602,8.66673333332,13.9702,6.33343333333,8.71286666667,17.7107716049,9.16813333333,8.31033333331,13.6897333333
246.79,8.31607333333,8.17073333333,5.01986666666,9.57153333333,7.6938,12.8046,5.34483333333,7.48726666667,16.2293222222,8.06436666667,7.41420000001,12.7621333333
247.17,7.85702666667,7.90783333333,4.86293333333,9.41479999999,7.53173333334,12.6294333333,5.1852,7.32273333333,15.9899308642,7.7297,7.14166666667,12.2874
247.54,7.59546666667,7.41663333333,4.4728,8.57206666667,7.28586666667,12.1083666667,5.1055,6.69873333333,15.4533703704,7.24853333333,6.62393333334,11.5452
247.92,7.13466666667,7.14363333333,4.394,8.06353333333,7.13573333334,11.8529,4.86316666667,6.64066666667,15.3854790123,6.75773333333,6.44253333333,11.0815333334
248.29,6.06709333333,6.45616666667,3.44506666667,6.99413333334,6.07426666667,10.8288,3.69446666667,5.87166666667,14.5752975309,5.38316666667,5.3884,10.117
248.67,5.20570666667,5.97603333333,2.57973333333,6.09620000001,5.3742,9.86136666667,3.2601,5.0916,13.8506024691,4.59466666667,4.5578,9.56573333333
249.04,4.17914,4.9929,1.10826666667,4.63433333333,4.14546666667,8.47846666667,2.20306666667,4.00426666667,12.6825185185,3.50163333333,3.2382,8.43240000001
249.42,3.05945333333,3.68196666667,-0.3662,3.5222,2.79,7.2595,1.1101,2.6794,11.5014580247,2.2289,2.06353333333,7.11426666667
249.79,3.03941333333,3.5974,-0.789066666667,3.20593333333,2.95126666667,7.1855,1.19296666667,2.81466666667,11.8444395062,2.2336,2.51626666667,7.24453333334
250.17,2.61278,2.90986666667,-1.47533333333,2.5068,2.67773333333,6.4037,0.730766666665,2.1516,11.6486333333,1.51633333333,2.26786666667,7.16533333334
250.54,1.29127333333,1.2523,-2.78446666667,1.39966666667,1.02386666667,4.82506666667,-0.832366666667,0.449266666666,10.9526617284,-0.151066666668,0.876666666666,5.54686666667
250.92,0.099933333334,0.467666666667,-4.01273333333,-0.175866666666,-0.3278,3.46113333333,-1.91043333333,-0.7914,10.1511320988,-1.73463333333,-0.639466666667,4.30053333333
251.29,-0.424106666666,0.521633333334,-4.46146666666,-0.924533333333,-0.669933333335,3.6005,-1.8702,-1.49273333333,10.6810703704,-2.13326666667,-0.856666666667,4.30013333333
251.66,0.483533333333,1.76723333333,-3.06373333333,0.445066666665,0.513400000001,4.92523333333,-0.637499999999,-0.0512,12.1117716049,-0.829933333334,0.667533333334,5.32326666667
252.04,1.5537,3.24336666667,-1.8766,1.84226666667,1.988,6.43096666667,0.561233333333,0.873999999999,13.4862098765,1.0025,2.25366666667,6.341
252.41,2.67274,3.85623333333,-0.662266666667,3.24186666667,3.7472,7.7691,2.06086666667,1.80393333333,14.7663493827,2.51406666667,3.78206666666,7.64286666666
252.79,4.21278,5.11536666667,1.0024,4.91486666667,5.28113333333,9.44223333333,3.68636666667,3.08506666667,16.1764901235,4.50546666667,5.68193333333,9.28099999999
253.16,5.10764,6.37503333333,2.55673333333,6.4094,6.66666666667,10.6649666667,4.94213333333,4.1872,16.7986049383,5.57706666666,6.48659999999,10.7509333333
253.54,7.45648,8.59343333333,4.86886666667,8.92226666667,8.88053333334,12.4885,7.09106666667,6.50026666667,18.8089481481,7.99413333333,8.54753333335,12.6675333333
253.91,6.56606666667,7.9399,4.94913333333,8.79013333333,8.46860000001,11.8274666667,6.45086666667,5.98133333333,19.2299222222,7.58473333332,7.46193333333,12.3603333333
254.28,8.68771999999,9.94073333333,6.98046666667,10.7039333333,9.85586666667,13.8802,8.37149999999,7.70986666667,21.0825320988,9.48253333332,9.2026,13.6810666667
254.66,9.08882666665,10.8700666667,7.04153333333,10.8164666667,10.5398666667,13.7081333333,8.33106666667,8.26413333333,21.2691012346,9.5404,9.353,13.7616666667
255.03,9.11899333333,11.0037,7.40226666666,11.5984666667,10.7902,14.2552333333,8.33330000001,8.70106666667,21.2588962963,9.73659999999,9.67320000001,13.8056666667
255.41,9.17899999999,11.0506666667,7.57766666667,12.1524666667,10.9810666667,14.4957333333,8.02886666667,9.50260000001,20.7048049383,10.0929333333,9.65133333333,13.417
255.78,7.93174000001,9.90060000001,6.57186666667,11.3069333333,9.42239999999,13.0113666667,6.69516666667,8.07753333333,18.9709814815,9.47923333334,8.40906666667,12.6988
256.15,7.23262666666,8.70506666667,5.67793333333,10.3672666667,8.20146666667,12.241,6.031,6.80793333333,17.154962963,8.44626666665,6.96786666668,11.7608666667
256.53,6.98753333333,8.97933333333,5.7288,9.93099999999,7.71499999999,12.1931333333,5.8023,6.52866666667,16.7427049383,7.82053333333,6.98853333333,11.3286666666
256.90,7.37884666667,9.36513333334,6.04893333333,10.1158666667,7.89353333333,12.2178666667,5.69726666667,7.0614,16.6050172839,7.30600000001,6.79546666666,10.9652
257.28,7.06927333333,8.29929999999,4.98593333333,8.83539999999,7.0828,11.2243333333,4.92193333333,6.52246666667,16.2181629629,6.4747,6.65866666667,10.22
257.65,6.76812666667,8.14586666667,4.9374,8.20273333333,6.95966666667,11.1397,4.72663333333,6.23086666667,16.1061296296,5.9593,6.75946666667,10.2393333333
258.02,7.09673333333,8.61426666667,4.79626666667,8.10813333333,6.9612,11.2175666667,4.7472,6.44,15.6477506173,5.90026666667,7.0286,10.3222
258.40,6.50169333333,7.8089,3.941,7.23773333333,6.26686666667,10.3686666667,4.21596666667,6.0022,14.6078432099,5.5166,6.0384,9.9064
258.77,6.55465333333,7.4905,4.33126666666,7.2338,6.30513333333,10.5894,4.8024,6.05053333333,14.623254321,5.979,6.33186666667,10.0557333333
259.15,6.47705333333,7.3966,4.1328,6.93733333333,6.00653333333,10.1573,4.70376666667,5.8194,14.5053617284,5.92873333333,6.26086666667,9.7614
259.52,5.86718,6.49263333333,3.49073333333,6.09466666667,5.1998,9.20433333333,4.02636666667,4.9028,13.9125123457,5.07156666666,5.49686666667,9.19699999999
259.89,6.02666,6.427,3.40266666667,5.97213333333,5.37146666667,9.07789999999,3.83693333333,4.87493333333,13.7821777778,4.80203333333,5.26046666667,8.94440000001
260.27,6.06672666667,6.61133333333,3.4054,6.04926666667,5.50246666667,9.05716666667,3.97926666667,5.1602,14.0929111111,4.9204,5.32453333333,9.03539999999
260.64,6.27327333333,6.6896,3.4202,6.35213333333,5.67406666666,9.0975,4.06223333333,5.36933333333,14.256845679,5.23676666667,5.4382,9.32346666667
261.01,5.73932,6.20826666667,2.84546666667,5.96033333333,5.1684,8.7367,3.7638,5.00413333333,14.0417839506,5.01893333333,5.06006666667,9.07513333333
261.39,5.3948,6.15126666667,2.69326666667,5.83533333333,4.90453333333,8.66676666667,3.66256666667,4.7914,13.8798765432,4.91766666667,4.71146666667,8.79466666667
261.76,4.84790666666,5.57163333333,2.06993333333,5.21806666667,4.18126666667,8.26646666667,3.22523333333,4.3804,13.3197740741,4.62923333333,4.2498,8.16006666666
262.13,4.97268,5.48066666667,2.0856,5.07793333333,4.22926666667,8.2881,3.33146666667,4.44686666667,13.2742432099,4.79876666667,4.12413333333,8.04853333333
262.51,4.91461333333,5.3811,1.83886666666,5.0188,4.13546666667,8.20096666667,3.2498,4.2746,13.3590271605,4.50543333333,4.12353333333,7.82093333333
262.88,4.42719333333,5.09756666667,0.997333333333,4.77846666667,3.7854,7.70176666667,2.7302,3.71906666667,12.9891061728,3.87393333333,3.48413333333,7.3404
263.25,3.77994666667,4.44363333333,0.358466666667,4.24706666667,3.1466,7.35626666667,2.02143333333,3.01726666667,12.4694,3.08446666667,2.76813333333,6.84586666667
263.63,5.04311333333,5.62376666667,1.4624,5.656,4.30646666667,8.465,3.23396666667,3.84933333333,13.5418296296,4.3335,4.24726666666,7.8924
264.00,5.60115333333,6.49946666667,2.049,6.4416,4.82533333333,9.09373333333,4.3175,4.34633333333,14.5403950617,5.1804,4.8312,8.85426666667
264.37,6.02224666667,6.69983333333,2.27433333333,6.769,4.7774,8.86583333333,4.0283,4.1636,14.6660135803,5.00006666667,5.01206666667,8.97726666666
264.75,6.20002,6.88616666667,2.73853333333,6.6788,4.96493333333,9.20416666667,4.33063333333,4.35493333333,15.0157308642,5.40106666667,4.86120000001,8.90506666667
265.12,6.2011,6.95856666667,3.0352,6.227,5.17326666667,9.06649999999,3.97166666667,4.2216,14.6498753086,5.22723333334,4.9322,8.51553333333
265.49,6.7478,7.2793,3.61793333333,6.83486666667,5.7782,9.41643333333,4.20156666667,4.62833333333,14.9278641975,5.63886666667,5.42393333333,8.93733333333
265.87,6.97802666667,7.35406666667,3.99773333333,7.14026666667,6.05073333333,9.50936666667,4.20003333333,4.91593333333,15.2895827161,5.62293333333,5.46353333333,9.31846666666
266.24,7.06588,7.4331,4.23346666667,7.40866666667,6.0284,9.8854,4.40523333333,4.96993333333,15.3632975309,5.93013333333,5.90286666667,9.75440000001
266.61,6.37541333333,6.62466666667,3.89153333333,6.9246,5.49233333333,9.24173333333,4.0256,4.6654,14.7571506173,5.53703333333,5.30273333333,9.33653333334
266.98,7.19426000001,7.30383333333,4.5494,7.36226666667,5.89506666667,10.0558666667,4.4401,5.30593333334,15.0625728395,6.19946666667,5.9964,9.93646666667
267.36,8.62713333334,8.52620000001,5.67586666667,8.38946666667,7.30113333334,10.8981666667,5.72466666667,6.4568,16.5339888889,7.69156666667,7.23279999999,11.0981333333
267.73,8.24655999999,8.28786666667,5.11746666667,7.81766666667,6.96406666667,10.5803666667,5.05506666667,6.4268,16.0455839506,7.34536666667,6.65706666667,10.6330666667
268.10,6.95958,6.8558,3.92906666667,6.58526666667,5.79546666667,9.55490000001,3.64693333333,5.34573333333,14.9373444444,6.20253333333,5.67106666667,9.21260000001
268.48,6.49502,6.33753333333,3.66246666667,6.19173333333,5.369,9.17966666667,3.59183333333,4.93186666667,14.4989160494,5.84866666667,5.3362,8.90466666667
268.85,6.47434666667,6.13466666667,3.30306666667,6.08586666667,5.1568,8.94543333333,3.49586666667,4.7572,14.4883160494,5.60283333333,5.56573333333,8.74793333333
269.22,6.24672666667,5.88536666667,3.10706666667,5.83526666667,4.95773333333,8.6726,3.5298,4.50993333333,14.2727691358,5.35763333333,5.51986666667,8.63599999999
269.59,6.71289333333,6.3959,3.65346666667,6.16973333333,5.5966,9.2857,4.25556666667,5.15333333333,14.8003654321,6.15176666667,6.12506666666,9.16946666667
269.97,6.34828,6.0715,3.2716,5.92593333333,5.185,9.08506666667,3.67943333333,4.43126666667,14.184582716,5.85766666667,5.80693333333,8.69913333333
270.34,5.46442666667,5.51313333333,2.54846666667,5.15346666667,4.64466666667,8.31346666667,3.02413333333,3.75453333333,13.4219296296,5.1513,5.11393333333,7.87286666667
270.71,5.52804,5.79466666667,2.97893333333,5.35546666667,4.79093333333,8.7312,3.04456666667,3.747,13.5351777778,5.42963333333,5.43186666666,7.90573333333
271.09,5.04176,5.3174,2.64946666667,4.95573333333,4.50106666667,8.28063333333,2.78586666667,3.6456,13.4084938272,5.23266666666,5.32766666667,7.54713333333
271.46,4.07991333333,4.5244,1.66666666667,4.16873333333,3.74893333333,7.6857,1.82656666667,2.86966666667,12.3529333333,4.28056666667,4.5884,6.7946
271.83,4.76702666667,5.1886,2.30033333333,4.58106666667,4.218,8.43786666667,2.5894,3.47586666667,13.0023530864,4.80383333333,5.1552,7.55313333333
272.20,5.44524666667,5.95476666667,2.8956,5.13426666667,4.77753333333,8.99353333333,3.16806666667,4.1954,13.5902419753,5.41596666667,5.7502,8.3042
272.58,5.37698666667,5.84483333333,2.517,4.85426666667,4.64853333333,8.81113333333,3.01596666667,4.18273333333,13.4581148148,5.34583333333,5.52186666667,8.05733333333
