wavelength,Back_PooHypm,Belly_PooHypm,Breast_PooHypm,Crissum_PooHypm,Crown_PooHypm,DorTail_PooHypm,Patch10_PooHypm,Patch11_PooHypm,Patch12_PooHypm,Rump_PooHypm,Throat_PooHypm,WingTip_PooHypm
238.92,6.75393333334,2.40536666667,7.48886666667,7.9198745098,-0.9972,5.28166666667,6.70746666667,-4.67833333333,11.4875,3.84339999999,8.65506666667,10.5768666667
239.29,9.73413333333,6.03933333335,9.81913333332,10.2491411764,1.3178,8.17833333333,10.1144,-1.21826666667,13.80575,5.49644761907,10.7456666667,13.8390666667
239.67,10.7167333333,6.99920000001,12.0008666667,11.9975803921,3.53339999999,11.1929666667,11.9359333333,3.88193333334,15.5361666667,7.63238095237,11.1022,14.8106666667
240.04,9.61720000001,4.98946666667,9.98533333333,10.4008941176,2.5892,8.89233333333,9.37053333334,2.14626666667,15.0118333333,6.89460000001,9.28513333332,13.2174666667
240.42,6.94886666668,2.78693333333,6.92906666666,7.85319215685,0.778933333334,6.38099999999,6.5766,0.523466666661,12.8475,4.93465714285,6.72186666667,13.1543333333
240.79,5.80459999999,1.60560000001,5.61846666667,6.2504627451,0.464733333331,5.60716666667,4.84599999999,-0.1002,13.4710833333,4.88457142859,5.89439999999,12.5655333333
241.17,5.5166,1.47166666667,4.38886666667,5.83640000001,0.523466666668,5.11726666667,3.79453333333,1.0552,14.1158333333,4.7607904762,5.76846666667,12.0743333333
241.54,5.23386666667,1.57799999999,3.19946666667,5.21870196078,-0.225333333332,5.55756666667,2.768,0.518733333333,13.7,4.66865714286,5.64626666667,10.8327333333
241.92,5.59746666667,1.71223333334,2.45446666667,4.78744705883,-0.263933333334,5.7095,1.85586666667,0.750066666665,13.8116666667,4.35967619048,5.57559999999,10.2860666667
242.29,4.56786666667,0.143033333339,0.971066666667,2.92127843138,-0.913066666668,4.7837,-0.007666666668,-0.629133333332,12.3130833333,2.9505047619,4.09253333333,8.9082
242.67,4.81293333334,0.352866666668,1.34373333333,3.00638431372,0.0843333333326,5.3615,0.363599999998,0.167333333333,11.9508333333,3.30956190476,4.17726666667,8.61780000001
243.05,4.9428,0.0043666666674,1.55626666667,2.38295294118,0.566333333333,4.8299,0.524866666666,0.367,12.4841666666,3.83858095238,3.85646666667,8.66726666666
243.42,4.44399999999,-0.667800000001,0.983066666666,1.10029411765,-0.0797333333327,4.5585,-0.427333333332,-0.449266666667,12.2251666667,2.97906666667,3.1614,7.2614
243.80,4.90786666666,-0.577466666672,0.824933333335,0.941474509804,-0.027199999998,4.65496666667,-0.005800000002,-0.740066666668,13.1115,2.72431428571,3.42686666667,8.0362
244.17,4.34493333333,-1.62083333333,0.250066666674,0.449835294112,-0.224466666667,4.5898,-0.108266666664,-1.53653333333,12.8874166667,1.77494285714,2.76953333333,7.41393333333
244.55,4.70606666667,-1.17409999999,0.723866666666,1.15992941177,0.357,4.2999,0.062066666666,-0.787333333333,13.55825,2.22636190476,3.24246666666,7.35613333333
244.92,5.74473333334,0.341500000007,1.74380000001,2.19344705882,2.015,4.95746666667,1.36206666667,0.506933333333,14.5331666666,2.95098095238,4.4168,8.29106666666
245.30,5.54793333333,0.451433333333,1.5508,2.72430980392,2.11626666667,4.44496666667,1.4292,0.0200666666666,14.17975,2.49017142857,4.15386666667,7.50126666667
245.67,6.01053333333,1.992,2.52453333333,3.94916470588,3.1914,5.29176666667,2.7636,1.39186666667,14.88025,3.14281904762,4.84853333333,8.41886666667
246.05,6.20373333333,2.53456666667,2.596,4.60388235294,3.3994,5.38086666667,3.35033333333,2.045,14.6175833333,3.3454,4.97813333333,8.63806666667
246.42,6.00026666667,2.97276666667,2.7942,5.2277372549,3.57946666667,5.13403333333,3.69993333333,2.41726666667,14.7990833333,3.80616190476,5.29593333333,8.99600000001
246.79,6.93166666667,4.278,3.6678,6.34520784313,4.604,6.16336666667,4.96693333333,3.47793333333,16.148,4.93248571429,6.6224,10.0916
247.17,6.7802,4.61466666667,3.81086666667,6.35809803921,4.72526666667,6.6604,4.98273333333,3.34813333333,16.19225,4.63347619047,6.68153333333,9.96946666668
247.54,6.76226666667,5.01483333333,4.11653333333,6.60782745097,4.95593333333,6.7411,5.11320000001,3.51033333333,16.0899166666,4.82375238095,7.17933333333,10.4524666667
247.92,6.30546666667,4.65746666667,3.64626666667,6.12432156862,4.52266666667,6.19536666667,4.30546666667,3.116,15.1891666667,4.31967619048,6.62386666667,9.75853333333
248.29,6.42926666667,5.012,3.78666666667,6.38184313725,4.8324,6.36856666666,4.26826666667,3.59993333333,15.4091666667,4.4193047619,6.8532,9.75333333333
248.67,7.04886666667,5.58383333333,4.53493333333,7.04512941175,5.40653333333,7.23393333334,5.15639999999,4.17273333333,15.9915,5.08416190476,7.43193333333,10.379
249.04,7.02293333334,5.9778,4.7636,7.26885490196,5.43926666667,7.47833333333,5.37706666666,4.3052,16.2911666667,5.412,7.4714,10.6744666667
249.42,7.37260000001,6.31893333333,5.04266666667,7.40676078431,5.53073333333,7.92393333333,5.7278,4.4028,16.84775,5.80224761905,7.71546666667,11.0707333333
249.79,7.12213333334,5.6991,4.7526,6.91459999999,5.03333333333,7.21513333333,5.4314,3.85926666667,16.3419166667,5.44925714286,7.5144,10.711
250.17,6.78160000001,5.52983333333,4.58833333333,6.49807843138,4.8284,6.64883333333,5.4524,3.53906666667,16.1634166667,5.43347619048,7.381,10.6099333333
250.54,6.8602,5.80913333333,4.5144,6.11321176471,4.62533333333,6.85266666667,5.34886666667,3.47133333333,16.1471666667,5.4392,7.25993333333,10.3385333333
250.92,6.03973333333,4.73486666667,3.81066666667,5.2720745098,3.25793333333,6.0491,4.055,2.23766666667,14.794,4.64331428571,6.14953333333,9.30440000001
251.29,5.99219999999,4.38693333333,3.47833333333,5.39086666667,3.24033333333,5.7398,3.88466666667,2.2492,14.4629166667,5.07963809524,6.27446666667,9.6474
251.66,5.00493333333,3.35483333333,2.13806666667,4.42025490196,2.47366666667,5.1732,2.70226666667,1.58493333333,13.5353333333,4.71895238095,5.16253333333,8.95813333333
252.04,4.96166666667,3.59413333333,1.97486666667,4.72204313725,2.56426666667,5.54253333333,2.43546666667,1.74326666667,14.1076666667,5.04726666667,5.56826666667,9.53826666667
252.41,4.70299999999,3.4052,1.80386666667,4.30289803922,2.02853333333,5.15186666667,2.1218,1.24666666667,13.32225,4.90129523809,5.40906666666,9.48700000001
252.79,4.05933333333,2.72346666667,1.22593333333,3.40890196078,1.20853333333,4.18003333333,1.1062,0.463333333334,12.63025,3.95668571429,5.36593333333,8.76133333333
253.16,3.54213333333,1.84543333333,0.9606,2.68119607843,0.714466666666,3.84413333333,0.581466666669,0.0967333333334,11.5634166667,3.21223809524,4.96586666667,8.1754
253.54,2.17873333333,0.936733333333,-0.0114,1.80789803922,-0.173533333335,2.96106666667,-0.648999999999,-0.611733333333,10.1980833333,2.22966666667,4.15733333333,6.90133333333
253.91,2.24233333333,1.15366666667,0.374866666665,2.38677647059,-0.126533333331,3.2725,-0.513933333335,-0.445266666667,10.74475,2.38654285714,3.96253333333,7.254
254.28,1.87766666667,0.390833333333,0.7206,2.13199215686,-0.299733333332,3.4122,-1.0818,-0.791599999999,10.2565833333,1.93521904762,3.85173333333,7.22426666667
254.66,2.68413333333,0.821533333335,1.75913333333,2.78555686274,0.548866666668,3.95926666667,-0.542400000001,-0.207600000001,10.8096666667,2.22085714286,4.86946666667,7.61419999999
255.03,2.8028,1.0216,2.01226666667,2.92530980392,1.30506666667,3.7579,0.0026666666654,0.601999999999,11.49,2.20765714286,5.36773333333,7.98073333334
255.41,1.8732,0.2495,1.30986666667,2.02923529412,0.301333333334,2.79353333333,-0.608999999998,-0.0979333333326,11.1733333333,0.890961904762,4.33466666667,7.09126666667
255.78,1.94893333333,-0.205366666667,1.72006666667,2.0987372549,-0.084866666668,2.02206666667,-0.594666666666,-0.117933333333,11.3236666667,0.174190476194,4.06406666667,6.06846666666
256.15,2.72619999999,0.223633333334,3.10126666667,2.33869803922,0.579466666665,2.18603333333,1.15753333333,0.693333333334,11.82725,0.516199999999,4.291,5.86293333334
256.53,2.392,-0.399833333333,2.7864,1.93331372549,0.265866666666,1.3053,0.952266666667,0.261266666665,11.6115,0.303752380954,3.504,5.2762
256.90,2.13906666667,-0.675966666667,2.31586666667,1.80292549019,-0.0594,1.1687,0.628399999998,-0.484933333333,11.7445833333,0.123561904764,2.45606666667,4.71433333333
257.28,1.8138,-0.764133333334,1.4584,1.34910980392,-0.350866666667,0.5378,-0.090400000002,-1.2036,11.6243333334,-0.159828571431,2.34346666667,4.0854
257.65,2.45693333333,0.127666666666,2.223,1.88123921569,0.307466666665,1.16046666667,0.806666666667,-0.604466666665,11.7325833333,0.692571428572,2.63093333333,5.04333333333
258.02,3.353,1.19166666667,3.13106666667,2.63126666667,1.39266666667,2.30993333333,1.85266666667,0.390199999999,12.3425,1.69677142857,3.44606666667,6.0404
258.40,4.32233333333,2.39066666667,3.7572,3.69101176471,2.58933333333,3.6976,2.96613333333,1.30953333333,13.043,2.65563809524,4.2998,7.1086
258.77,4.20673333333,2.4636,3.4158,3.89890980392,2.70913333333,3.897,3.03226666667,1.4388,12.9699166667,2.67236190476,4.14153333333,7.44713333333
259.15,4.33986666667,2.74436666667,3.4402,4.07962352941,2.8546,4.65786666667,3.16706666667,1.5816,13.0184166667,2.9778,4.394,7.61246666666
259.52,4.54013333333,3.15673333333,3.597,4.31597647059,3.20846666667,5.36923333333,3.47306666667,1.82373333333,13.25775,3.37082857143,4.7594,8.01579999999
259.89,4.67673333333,3.3986,3.67953333333,4.48946666667,3.4842,5.7806,3.80733333334,2.1262,13.3899166667,3.64252380952,5.05873333333,8.52873333333
260.27,4.6382,3.56143333333,3.6788,4.62982352941,3.43373333333,5.884,3.63713333333,2.09726666667,13.2895,3.65786666667,5.2762,8.66360000001
260.64,4.63513333333,3.68483333333,3.8164,4.7336627451,3.52006666667,6.22706666667,3.82006666666,2.19933333333,13.2688333333,3.7654952381,5.50306666667,8.87193333333
261.01,4.7436,3.84143333333,3.911,4.85041176471,3.7368,6.38743333333,3.99213333333,2.62006666667,13.1509166667,4.01041904762,5.6246,9.18139999999
261.39,4.81593333333,3.94246666667,3.97293333333,5.06196862745,3.86853333333,6.67156666667,4.09713333334,2.80786666667,13.26325,4.14301904762,5.6108,9.23026666666
261.76,4.79920000001,3.74756666667,3.71613333334,4.8539254902,3.81653333333,6.6986,3.96846666667,2.75506666667,13.3066666667,4.00925714286,5.61453333333,9.17106666667
262.13,4.03200000001,3.00743333333,2.7536,4.08854509804,3.3918,6.10216666667,3.05873333333,2.06886666667,12.6245,3.41631428571,5.29713333333,8.5684
262.51,3.47073333333,2.5752,2.08806666667,3.60609019608,2.89846666667,5.63493333333,2.48313333334,1.67506666667,12.2704166667,3.0652,4.84473333333,8.2464
262.88,3.54713333334,2.60253333333,2.14106666667,3.52049411765,2.83546666667,5.80193333333,2.50126666667,1.72826666667,12.4686666667,3.26475238095,4.96533333333,8.36886666666
263.25,3.22066666667,2.29436666667,1.9912,3.29843529412,2.73646666666,5.29316666667,1.99846666667,1.48773333333,12.1283333333,2.88454285714,4.5838,8.07213333333
263.63,3.38906666667,2.11866666667,2.09146666667,3.16795686275,2.93213333334,4.9116,1.9128,1.56353333333,12.1549166667,2.95478095238,4.66073333333,7.93793333333
264.00,4.60966666666,2.86413333333,2.85153333333,4.14649411765,3.72793333333,5.59306666667,2.6036,2.099,12.7059166667,3.64467619048,5.31193333333,8.46240000001
264.37,4.538,2.4951,2.6664,4.02514509804,3.70886666667,5.41236666667,2.653,1.84113333333,12.3711666667,3.76103809524,4.85733333333,8.06853333333
264.75,5.37726666667,3.08396666667,3.11133333333,4.5527372549,4.4278,5.6774,3.4788,2.34886666667,12.9925833333,4.35970476191,5.222,8.62133333334
265.12,5.49486666667,3.40396666667,3.14266666667,4.50861568628,4.41373333333,5.75043333333,3.7588,2.43313333333,13.27475,4.50894285714,5.3648,8.61373333333
265.49,6.59333333333,4.41223333333,4.31973333333,5.4359490196,5.23666666667,6.74106666667,5.05159999999,3.6854,14.15825,5.69125714286,6.633,9.50013333333
265.87,7.06773333333,4.90333333333,4.7202,6.13209803922,5.58426666667,7.03036666667,5.6004,3.9712,14.5519166667,6.24574285714,7.02006666666,9.76226666667
266.24,7.46406666667,5.4864,5.179,6.49875294118,5.6032,7.27466666667,5.99426666666,4.34886666667,15.01075,6.41047619047,7.03913333333,9.77520000001
266.61,7.5266,5.58873333333,5.10066666667,6.59338431373,5.4312,7.26799999999,6.06486666667,4.43053333333,15.1160833333,6.38556190476,7.31713333333,9.37139999999
266.98,7.26926666666,5.42883333333,4.95566666667,6.47549019609,5.25053333333,7.23986666667,6.01739999999,4.60906666667,15.10925,6.22426666667,7.2828,9.00660000001
267.36,7.67393333334,6.00606666667,5.1822,6.7978117647,5.41326666667,7.67139999999,6.50733333333,5.02306666667,15.6546666667,6.57867619047,7.7424,9.55273333333
267.73,7.83106666666,6.1742,5.36933333334,7.27106666667,5.48146666667,8.09489999999,6.62459999999,5.2128,15.95875,6.75535238095,7.95893333333,10.1186
268.10,7.237,5.73436666667,4.85633333333,6.59606666667,4.79366666667,7.46296666667,6.20653333333,4.78,15.7894166667,6.45704761905,7.65653333333,9.69746666668
268.48,6.79566666667,5.2649,4.3474,5.9436,4.33646666667,6.95006666667,5.585,4.15186666667,15.6948333333,6.01462857143,7.24933333333,9.65693333332
268.85,6.54139999999,5.30886666667,4.24153333333,5.66948235294,4.16866666667,6.91333333333,5.13386666667,4.1668,15.7526666667,5.81024761905,7.1818,9.31413333333
269.22,6.33986666667,4.93736666667,4.1996,5.62468235294,4.05606666667,6.7025,4.68366666667,3.92866666667,15.71725,5.53953333333,7.06593333333,9.04399999999
269.59,5.929,4.35523333333,3.8944,5.27738823529,3.8752,6.29216666667,4.08266666667,3.48813333333,15.477,5.01325714286,6.2668,8.59286666667
269.97,5.7224,4.00473333333,4.10553333333,5.10089411765,3.8406,6.3065,4.06786666667,3.38286666667,15.4535,4.87595238095,6.22633333333,8.53773333333
270.34,6.41593333333,4.60263333333,4.89506666667,5.9152,4.55626666667,7.0569,4.81706666667,4.00986666667,15.8034166666,5.57812380952,6.63873333333,9.53326666666
270.71,6.7874,4.77923333333,5.4174,6.10378039216,4.94546666667,7.49803333333,5.1406,4.255,15.9296666667,5.86415238095,6.68193333333,9.79906666667
271.09,6.58753333333,4.72306666667,5.3542,6.00953333333,4.9654,7.474,5.01753333334,3.78446666667,15.4538333333,5.66862857143,6.5414,9.91526666667
271.46,6.09513333333,4.4077,5.11313333333,5.68791764706,4.64173333333,7.32726666667,4.7554,3.26073333333,14.9058333333,5.404,6.29813333333,9.70133333334
271.83,5.54146666667,3.91593333333,4.65673333333,5.05328627451,4.206,6.87046666667,4.2256,2.85713333333,14.358,4.88689523809,5.74406666667,8.99866666667
272.20,5.27006666667,3.64826666667,4.5186,4.96550980392,4.35973333333,6.90603333333,3.9364,2.93,14.203,4.6816,5.5144,8.85646666666
272.58,5.2286,3.79536666667,4.46213333333,5.18058823529,4.50673333333,7.11476666667,3.9728,3.07653333333,14.2296666667,4.54800952381,5.69573333333,8.72853333333
272.95,4.94173333334,3.36326666667,4.08846666667,4.95472941176,4.30673333334,6.91613333333,3.86333333333,2.80646666667,13.9310833333,4.08724761905,5.53593333333,8.47573333334
273.32,4.82546666667,3.40776666667,3.88946666667,4.78673333333,4.24506666667,6.9785,3.837,2.61346666667,13.6049166667,3.93636190476,5.43686666667,8.37633333334
273.69,4.644,3.50773333333,3.78846666667,4.70076470588,4.1896,6.8871,3.82386666667,2.4744,13.4913333333,3.8251047619,5.5552,8.41800000001
274.06,4.501,3.63626666667,3.4522,4.50113333333,4.022,6.67503333333,3.50933333334,2.42433333333,13.3820833333,3.72398095238,5.33566666667,8.36853333334
274.44,4.023,3.3325,3.01873333333,4.02477647059,3.6658,6.39433333333,3.11726666667,2.16353333333,13.1395,3.31542857143,5.1164,7.87373333333
274.81,4.06233333333,3.5804,3.12386666667,4.20541960784,3.8306,6.46496666667,3.21306666667,2.3882,13.2170833333,3.43947619048,5.351,7.99406666667
275.18,4.27453333333,3.74846666667,3.29993333333,4.24751764706,3.72166666667,6.49253333333,3.28446666667,2.6156,13.5078333333,3.64854285714,5.43053333334,8.028
275.55,4.22493333333,3.1922,3.07,3.94255686274,3.44953333333,6.01393333333,2.91486666667,2.49753333333,13.4415,3.36693333333,5.05053333333,7.41593333333
275.93,4.29613333333,3.51313333333,3.35353333333,4.07655686275,3.52026666667,5.99443333333,3.01073333333,2.61986666667,13.4015,3.52065714286,5.20706666667,7.32633333333
276.30,3.83366666667,3.18583333333,2.9552,3.55632156863,2.85593333333,5.44513333333,2.66386666667,2.10873333333,13.0096666667,3.19781904762,4.91946666667,6.80566666667
276.67,4.0004,3.33386666667,3.20873333333,3.61489411765,2.98253333333,5.5021,3.04793333333,2.43493333333,13.0113333333,3.41121904762,5.1824,6.95233333333
277.04,4.38793333333,3.75773333333,3.5274,3.9056627451,3.0794,5.83933333333,3.161,2.66346666667,13.4093333333,3.87117142857,5.32873333333,7.52279999999
277.41,4.76746666667,4.0219,3.9708,4.18108627451,3.47153333333,6.2006,3.53066666667,3.04226666667,13.8145833333,4.33741904762,5.6,7.8414
277.79,4.78413333333,3.7965,3.77386666667,4.2125372549,3.2234,6.025,3.37546666667,3.03046666667,13.47225,4.17187619047,5.55266666666,7.77753333333
278.16,4.73046666667,3.48306666667,3.688,4.15468627451,3.19093333333,6.0377,3.31886666667,2.98013333333,13.40475,3.95497142857,5.22886666667,7.77686666667
278.53,4.92253333333,3.50216666667,3.77226666667,4.12267843137,3.05686666667,5.8888,3.3832,2.87446666667,13.442,3.81144761905,5.1912,7.76446666667
278.90,4.33193333333,3.11873333333,3.11273333333,3.55787843137,2.58473333333,5.29573333333,3.01126666667,2.26746666667,12.7629166667,3.25174285714,4.61473333333,7.3436
279.27,4.81206666667,3.4349,3.22826666667,4.01110980392,3.23193333333,5.7412,3.3182,2.84006666667,12.8415833333,3.58256190476,4.8662,7.75873333333
279.64,4.8406,3.83266666667,3.27753333333,4.05832156863,3.5946,5.85253333333,3.45506666667,3.02166666667,12.7764166667,3.75149523809,4.92446666667,8.21533333333
280.02,4.97066666667,3.84713333333,3.21806666667,4.08091372549,3.72566666667,5.88826666667,3.5182,3.1684,12.6615,3.82621904762,4.91486666667,8.4516
280.39,5.44466666667,4.3147,3.82153333333,4.57521176471,4.29833333333,6.29003333333,4.01673333333,3.50166666667,12.7241666667,4.12156190476,5.12066666666,8.95446666667
280.76,5.62106666667,4.313,4.0796,4.77892941176,4.3922,6.34986666667,4.02933333333,3.52053333333,12.7873333333,4.27970476191,5.06413333333,9.07246666667
281.13,5.44126666667,4.0203,3.95653333333,4.57750588235,4.25433333333,6.04506666667,3.77593333334,3.39933333333,12.4646666667,4.12431428571,5.01046666667,8.78526666667
281.50,5.3554,4.11833333333,3.78173333333,4.67952941177,4.12206666667,6.0247,3.8784,3.50033333333,12.5315,4.02079047619,5.02226666666,8.75093333334
281.87,5.47566666667,4.27553333333,3.74373333333,4.50351372549,4.05086666667,5.9709,3.9808,3.20473333333,12.6545833333,3.99269523809,4.9104,8.54773333333
282.25,5.4768,4.4205,3.74073333333,4.42706666667,4.00406666667,5.77933333333,4.1618,2.9986,12.4750833333,3.97155238095,5.02913333333,8.52853333334
