wavelength,Back_SalNigm,Belly_SalNigm,Breast_SalNigm,Crissum_SalNigm,Crown_SalNigm,DorTail_SalNigm,Patch10_SalNigm,Rump_SalNigm,Throat_SalNigm,WingTip_SalNigm
762.26,17.4953333333,35.0993333333,20.5527777778,43.2144444444,9.26799999999,15.4078472222,31.3354444445,19.3972222222,8.89011111112,16.5859444445
762.57,17.0488888889,34.6108888889,20.0837777778,43.095,8.87688888888,14.9237708333,31.0568888889,18.8995555556,8.3431111111,16.1432777778
762.88,17.1617777778,34.703,20.254,43.399,8.924,14.9520763889,31.1635555556,18.94,8.41277777778,16.1423888889
763.20,17.1904444444,34.6643333333,19.9695555556,43.3597777778,8.88722222223,14.7540208333,31.1234444444,18.8648888889,8.29766666667,16.1628888889
763.51,17.3051111111,34.6782222222,19.9412222222,43.3505555556,9.03877777779,14.7293680556,31.0297777778,18.9601111111,8.37622222222,16.2662777778
763.82,17.5206666667,34.8552222222,20.1751111111,43.6255555556,9.126,14.7861666667,31.3934444444,19.1303333333,8.52766666667,16.3391666667
764.14,17.575,34.9393333333,20.3372222222,43.7866666667,9.20066666668,14.8613819445,31.5965555555,19.2296666667,8.43722222222,16.3036111111
764.45,17.5184444445,34.9554444444,20.2925555555,43.7538888889,9.135,14.7998819445,31.4297777778,19.126,8.28766666668,16.1805
764.76,17.4342222222,34.817,20.2568888889,43.918,8.875,14.6873263889,31.3893333333,19.0142222222,7.942,16.1007777778
765.07,17.1128888889,34.4853333333,20.0212222222,43.6241111111,8.48766666666,14.3768611111,30.9635555556,18.7251111111,7.57344444444,15.8668333333
765.39,16.3395555555,33.7472222222,19.1856666667,42.9261111111,7.73588888889,13.6597708333,30.4313333333,18.0615555556,6.79966666667,14.9707777778
765.70,15.7436666667,33.1571111111,18.6336666667,42.263,7.11477777778,13.06225,30.1043333333,17.5655555556,6.14688888889,14.3315
766.01,15.7752222222,33.075,18.7587777778,42.1304444444,7.15644444445,12.9930416667,30.0081111111,17.4962222222,6.22855555555,14.3654444445
766.32,15.5417777778,33.1676666667,18.5698888889,41.9015555555,6.692,12.8739305556,29.8195555556,17.2098888889,5.88288888889,14.2299444444
766.64,15.7176666667,33.0343333333,18.8591111111,41.9574444444,6.61755555555,13.0756805555,29.7641111111,17.1632222222,5.88255555556,14.2461111111
766.95,15.5034444444,32.7991111111,18.7345555555,41.6846666666,6.35288888889,12.8064722222,29.69,16.997,5.44811111111,13.8541111111
767.26,15.4441111111,32.7318888889,18.6218888889,41.7375555556,6.24211111111,12.9000902778,29.5411111111,16.8301111111,5.12166666667,13.742
767.57,15.5528888889,32.6014444445,18.3903333333,41.8418888889,6.12255555555,12.8017916666,29.6103333333,16.8767777778,5.02011111111,13.7701111111
767.88,15.7467777778,32.5622222222,18.4271111111,42.0708888889,6.32211111111,12.9467847222,29.9423333333,17.2426666667,5.15133333333,13.868
768.20,16.2082222222,33.1957777778,18.7544444444,42.4634444445,6.76444444444,13.4991111111,30.3595555555,17.7662222222,5.56255555555,14.1251666667
768.51,17.0468888889,33.8987777778,19.4395555556,43.0993333333,7.812,14.3180208333,31.15,18.4647777778,6.29133333333,14.8026666667
768.82,17.33,34.1062222222,19.5341111111,43.5267777778,8.099,14.6058194444,31.0841111111,18.5467777778,6.64766666668,15.0534444444
769.13,17.9988888889,34.704,20.3523333334,44.1794444444,8.67577777779,15.3932986111,31.3668888889,18.9973333333,7.57555555554,15.9127222222
769.44,18.1797777778,35.1304444444,20.5866666667,44.4131111111,8.86588888889,15.8534375,31.6507777778,19.2322222222,7.89722222221,16.2916111111
769.76,18.4901111111,35.3985555556,20.9534444444,44.7364444444,9.34855555557,16.0453055555,32.0378888889,19.4828888889,8.2178888889,16.6507222222
770.07,18.3438888889,35.3102222222,20.7745555555,44.655,9.37177777777,16.0178333334,31.9831111111,19.4027777778,8.17266666668,16.683
770.38,18.599,35.4656666667,21.0272222222,44.7896666667,9.86122222221,16.5140208333,32.3958888889,19.5583333333,8.60577777777,17.1766111111
770.69,18.7534444444,35.5808888889,21.4617777778,44.8328888889,10.212,16.9042361111,32.9503333333,19.919,9.08522222223,17.4658333333
771.00,18.434,35.4415555556,21.5737777778,44.4838888889,10.0286666667,16.9438680556,32.8261111111,19.6912222222,9.1212222222,17.1742222222
771.32,18.1258888889,35.074,21.2917777778,43.9847777778,9.46788888889,16.4623680556,32.2647777778,18.9875555556,8.82444444446,16.9711111111
771.63,17.8495555555,34.6811111111,21.0158888889,43.9031111111,9.11022222222,16.0526041667,31.9856666667,18.4794444444,8.82188888889,16.8665
771.94,18.153,35.1733333333,21.1555555556,44.3304444445,9.04344444443,16.1189930556,32.3084444444,18.7343333333,9.06166666666,17.1282777778
772.25,18.7804444444,35.4805555555,21.587,44.7406666667,9.59299999999,16.5420069444,32.9523333333,19.3432222222,9.40522222222,17.9520555556
772.56,18.9838888889,35.4637777778,21.7263333333,44.9708888889,9.97244444443,16.7818680555,33.4253333333,19.7428888889,9.54377777779,18.1021666667
772.87,19.3294444444,35.7222222222,21.7678888889,45.4772222222,10.2525555556,17.0717013889,33.8621111111,20.2436666667,9.80466666667,18.1473888889
773.18,19.7062222222,35.6752222222,21.7802222222,45.8206666667,10.5133333333,17.5841875,33.8256666667,20.4972222222,10.3263333333,18.6067222222
773.50,20.005,35.9365555556,22.378,45.989,11.086,17.9336527778,34.1617777778,20.9454444445,10.8057777778,18.9741666667
773.81,20.031,35.7608888889,22.6205555555,46.038,11.3537777778,17.9224444444,34.0742222222,20.9586666666,11.024,19.1503333333
774.12,20.1153333333,35.7973333333,22.5044444444,46.15,11.4998888889,17.9801597222,34.0165555555,20.9994444444,11.017,19.1464444444
774.43,20.3357777778,35.7795555555,22.8572222222,46.5007777778,11.7022222222,17.9820208333,33.9874444444,21.2665555555,11.1615555556,19.2982222222
774.74,20.5002222222,35.6146666667,23.0518888889,46.575,12.1165555555,18.2354027778,33.8988888889,21.5057777778,11.2367777778,19.3437777778
775.05,20.2177777778,35.4753333333,23.1366666667,46.2232222222,12.1133333333,18.1930347222,33.6341111111,21.5457777778,10.9734444444,19.1937777778
775.36,19.5883333333,34.9286666667,22.7477777778,45.652,11.6992222222,17.8976597222,33.202,21.046,10.6231111111,18.8316111111
775.67,19.3233333333,34.9833333333,22.5153333334,45.744,11.5315555555,17.8631111111,33.5436666667,21.0245555555,10.321,18.3201111111
775.98,18.9497777778,34.847,21.9053333333,45.4146666667,11.0398888889,17.357125,33.2684444445,20.4177777778,9.62366666667,17.9247222222
776.30,18.6732222222,34.4818888889,21.8223333333,44.9153333333,10.9368888889,17.0489930556,32.8751111111,19.8606666667,9.3691111111,17.7570555555
776.61,18.7161111111,34.5843333333,21.9746666667,44.9594444445,11.1892222222,17.0132986111,33.0334444445,19.9413333333,9.38422222223,17.4617777778
776.92,18.5076666667,34.5185555555,21.6594444445,45.08,10.7931111111,16.8152847222,32.8034444444,19.6531111111,8.959,17.0870555556
777.23,18.0075555556,34.2205555556,20.8242222222,44.7266666667,9.82711111111,16.2986041667,32.231,19.1035555556,8.07266666667,16.2195555555
777.54,17.9723333333,34.2582222222,20.8827777778,44.9613333334,9.63555555557,16.2114861111,32.0006666667,18.8155555555,7.72477777777,16.4115555555
777.85,18.1866666667,34.4581111111,20.9611111111,44.792,9.60455555555,16.4728125,31.9904444444,18.807,7.5801111111,16.8337222222
778.16,18.14,34.9305555556,21.1621111111,45.0641111111,9.36255555555,16.5135902778,32.2456666667,18.725,7.46244444446,16.646
778.47,18.7394444444,35.4901111111,21.6431111111,45.9171111111,9.74311111112,16.9365694444,33.2424444444,19.0953333333,7.83800000001,16.9984444444
778.78,19.3405555555,35.8135555556,22.1587777778,46.6707777778,10.3078888889,17.4959236111,33.9884444444,19.6363333333,8.63822222222,17.5368888889
779.09,19.4884444445,35.9477777778,22.2432222222,46.6442222222,10.4714444445,17.4207638889,33.8322222222,19.5235555556,9.22755555554,17.9808333333
779.40,19.3843333333,36.0086666667,22.3067777778,46.5483333333,10.1511111111,17.3823472222,33.7073333333,19.5044444445,9.4381111111,18.1137222222
779.71,19.5538888889,36.4105555556,22.5381111111,47.0554444445,9.97777777777,17.4735694444,33.9286666667,19.9124444444,9.68366666667,18.5606666667
780.02,19.2784444445,36.2193333333,22.482,46.9841111111,9.84855555554,17.3313472222,33.7734444445,20.0721111111,9.44455555556,18.4126666667
780.33,19.8077777778,36.5863333333,22.844,47.3071111111,10.3882222222,17.9154791667,34.3308888889,20.6824444445,10.2363333333,18.8644444445
780.64,20.3546666667,37.1047777778,23.4865555556,47.7508888889,11.1983333333,18.6546527778,34.8448888889,21.321,11.1841111111,19.6061666667
780.95,20.085,37.1594444445,23.4265555555,47.5728888889,11.0448888889,18.4231805555,35.0151111111,21.4364444444,11.5298888889,19.2552777778
781.26,19.8355555556,36.8617777778,23.4084444444,47.6318888889,11.2368888889,18.2136111111,34.8602222222,21.4143333334,11.7633333333,19.1906111111
781.57,20.4223333333,36.8445555555,23.4594444444,47.7332222222,11.763,18.9407708334,35.0815555555,21.874,12.4738888889,19.9333888889
781.88,20.6773333333,36.876,23.4254444444,47.601,12.1806666667,19.2689861111,34.3361111111,21.7914444445,12.9085555556,20.0756666667
782.19,19.8494444444,36.0754444444,22.3954444444,46.4857777778,11.1562222222,18.3516875,33.0172222222,20.7758888889,11.6685555556,19.194
782.50,19.634,35.776,22.6434444444,46.2975555556,10.8201111111,18.52175,32.4221111111,20.6984444444,11.3256666667,19.029
782.81,19.7727777778,35.3423333333,22.6856666667,46.1521111111,11.0956666667,18.4398819445,32.1665555556,20.7155555555,10.8328888889,18.7991666667
783.12,20.1747777778,35.3502222222,22.782,45.9703333333,11.6556666667,18.8291527778,32.0067777778,21.026,10.996,18.9863888889
783.43,20.2486666667,35.439,22.813,45.9906666667,11.4997777778,18.7320833333,31.7173333333,20.777,10.8703333333,19.355
783.74,19.9998888889,35.0941111111,22.6682222222,45.6103333333,11.1734444445,18.3189513889,31.5023333333,20.5243333333,10.5868888889,19.2255555556
784.05,20.0561111111,34.9385555555,22.6585555556,45.3014444444,11.0798888889,17.9577916667,31.0814444445,20.3521111111,10.3943333333,19.1834444444
784.36,20.212,34.6111111111,22.526,44.8183333333,10.9942222222,17.8860763889,30.7233333333,20.251,10.3317777778,19.0511111111
784.67,20.6013333333,35.2907777778,22.5982222222,45.3056666667,11.1034444444,18.4279444445,31.5088888889,20.8755555555,10.8917777778,19.6421666667
784.98,20.9182222222,35.7752222222,22.9965555556,45.6614444445,11.4114444444,18.4216319445,32.3215555556,21.4714444445,11.4272222222,19.8355
785.29,20.9033333333,35.5917777778,23.0751111111,45.8026666666,11.2848888889,18.4919027778,32.7567777778,21.7798888889,11.4585555556,19.8214444444
785.60,21.8387777778,36.6354444445,24.0924444444,46.6511111111,12.2535555555,19.497,33.9515555556,22.8638888889,12.2768888889,20.7005555556
785.91,22.1218888889,36.9135555555,24.1743333333,46.7052222222,12.4384444445,19.5894930556,34.4214444444,22.8781111111,12.3534444444,20.7172777778
786.22,21.9023333334,36.9965555556,24.0726666667,46.5768888889,12.0934444444,19.5444375,34.5286666667,22.5952222222,12.558,20.5317222222
786.53,21.596,37.205,24.0703333333,46.8347777778,11.997,19.6104791666,35.166,22.4818888889,12.6764444445,20.4350555555
786.84,21.1443333334,36.9441111111,23.4205555556,46.4195555556,11.4426666667,19.1901597222,35.0368888889,22.1393333333,12.3096666667,19.6893888889
787.14,21.2316666667,37.072,23.5326666667,46.7904444445,11.7737777778,19.3557222222,34.8226666667,21.9987777778,12.1017777778,19.7052222222
787.45,21.5456666667,37.525,23.7667777778,47.0917777778,12.1406666667,19.8824930555,35.0981111111,22.2588888889,12.4934444445,19.7807777778
787.76,22.0121111111,38.027,24.1924444444,47.5085555556,12.7261111111,20.3143958333,35.6074444444,22.7436666667,12.6466666667,19.9115
788.07,22.1934444444,37.9124444444,24.097,47.1273333334,12.7995555555,20.201375,35.4937777778,22.4011111111,12.5635555556,19.278
788.38,21.576,37.1247777778,23.4077777778,46.5176666667,12.1476666667,19.3228541667,34.5261111111,21.4695555556,11.4662222222,18.3814444444
788.69,21.1225555556,37.2361111111,23.2356666667,46.2986666667,11.7221111111,18.6005,34.2963333333,21.216,10.7946666667,17.9566666667
789.00,20.5792222222,36.6628888889,22.5696666667,45.9355555555,11.6032222222,17.7883263889,33.5142222222,20.7745555555,10.3076666667,17.2710555555
789.31,20.2915555556,37.0248888889,22.3326666667,46.0875555556,11.627,17.5153888889,33.0973333333,20.7853333334,9.991,17.186
789.62,20.1552222222,37.0493333333,22.2295555556,46.2055555556,11.6784444445,17.3644027778,32.4977777778,20.8045555555,9.7827777778,17.0995555556
789.92,19.6952222222,36.7728888889,21.8525555556,45.4402222222,11.2546666667,16.9037291667,31.651,20.4118888889,9.22533333333,16.2705555555
790.23,20.1024444444,37.2587777778,22.3446666667,45.9061111111,11.8993333333,17.5433333333,31.9867777778,20.753,9.9097777778,16.7700555555
790.54,19.8395555556,37.4065555555,21.9391111111,45.7027777778,11.7165555555,17.3011458333,31.8472222222,20.7284444445,9.9711111111,16.7176111111
790.85,19.621,37.0103333333,21.8608888889,45.729,11.7052222222,17.1067916667,31.5912222222,20.6246666667,10.0836666667,16.9194444444
791.16,19.0733333333,36.3352222222,21.4961111111,45.3663333334,11.1602222222,16.7817569444,30.8613333333,20.1826666667,10.0915555556,16.9604444444
791.47,18.904,36.5593333333,21.8451111111,45.7265555556,11.22,16.7049236111,31.1042222222,20.5211111111,9.8961111111,17.4418888889
791.78,18.7187777778,37.0772222222,21.999,45.7754444444,11.2312222222,16.9118263889,31.1696666667,20.7882222222,10.098,17.3836111111
792.08,19.0917777778,37.0141111111,21.9214444445,45.571,11.739,17.4067638889,31.5704444444,20.9237777778,10.707,17.4148888889
792.39,19.7167777778,37.5065555555,22.4726666667,45.9996666667,12.0096666667,18.1733611111,32.2445555556,21.2457777778,11.12,17.9713888889
792.70,19.8806666666,37.0053333333,22.5762222222,45.775,11.8627777778,18.1619513889,32.7026666667,21.0904444444,11.0851111111,17.9022222222
793.01,20.7403333333,37.8054444444,23.349,46.3773333333,12.4112222222,18.7751944444,33.723,21.529,11.6311111111,18.7036666667
793.32,21.1416666667,37.499,23.4771111111,46.3965555556,12.3922222222,18.4896527778,33.5077777778,21.2113333333,11.8256666667,18.697
793.62,20.4518888889,37.0226666667,22.6931111111,45.6043333333,11.9395555555,17.4412847222,32.8276666667,20.67,11.1808888889,17.9053333333
793.93,20.237,37.1387777778,22.6227777778,45.4721111111,11.5288888889,17.4291111111,32.6976666667,20.6373333333,11.0938888889,17.9073888889
794.24,19.4972222222,36.9111111111,21.8706666667,45.0422222222,10.5222222222,16.534875,32.6123333333,20.0773333333,10.2408888889,17.1765555556
794.55,19.4203333333,37.0017777778,21.5566666667,45.425,10.7607777778,16.4503680556,32.6503333333,20.1383333333,10.1655555555,17.0823333333
794.86,18.605,36.1976666667,20.803,45.0068888889,10.2198888889,16.1118125,31.6977777778,19.2456666667,9.57966666668,16.4893888889
795.16,19.3422222222,36.1705555556,21.1911111111,45.1943333333,10.7702222222,16.8061111111,31.9443333333,19.845,9.84133333334,17.2887777778
795.47,18.8676666666,35.4455555556,20.8365555555,45.0442222222,10.2494444444,16.3602222222,31.3226666667,19.4677777778,9.12566666668,17.2708888889
795.78,18.2492222222,34.8647777778,20.308,44.8103333333,9.37555555555,15.6999444444,30.4492222222,18.8872222222,8.2611111111,16.5518333333
796.09,18.1941111111,35.0343333333,20.0896666667,44.7997777778,9.37644444445,15.8605555556,29.8975555556,18.7525555555,8.29322222222,16.5017777778
796.40,17.9957777778,34.9267777778,19.8992222222,44.4864444444,9.55966666668,15.7787638889,29.4758888889,18.7673333333,8.33522222221,16.2387777778
796.70,17.8012222222,35.2423333333,19.7355555555,44.6201111111,9.84677777779,16.2124305556,29.8921111111,19.3418888889,8.08833333332,16.6415555555
797.01,18.5517777778,35.2761111111,20.6101111111,44.8907777778,10.5984444444,17.3636527778,30.316,19.8745555556,8.22566666668,17.6629444444
797.32,18.7971111111,35.1371111111,20.8737777778,44.792,10.8048888889,17.4779722222,30.7105555556,19.8062222222,7.96733333333,17.6883888889
797.63,19.0092222222,35.1403333333,21.1681111111,45.0467777778,11.0692222222,17.8282430555,30.8901111111,19.846,8.06555555556,18.0219444445
797.93,18.9447777778,35.1203333333,21.0705555556,44.8085555556,10.5691111111,17.6103611111,31.106,19.5374444444,7.90144444446,17.9497777778
798.24,19.2933333333,35.6486666667,21.5396666667,44.8765555555,10.4974444445,17.7780277778,31.6312222222,19.8288888889,8.1908888889,17.8415555556
798.55,18.1035555556,35.0413333333,20.6918888889,44.5868888889,9.48311111111,16.7479722222,31.2695555555,18.6726666667,7.793,16.8757777778
798.85,17.992,35.2305555556,21.006,44.7712222222,9.43177777778,16.8250972222,31.4452222222,18.5456666667,7.98844444446,17.0435
799.16,17.7577777778,35.5517777778,21.3766666667,44.4263333333,9.80177777779,17.0126180556,31.6786666667,18.4668888889,8.60155555557,17.6306666667
799.47,18.5978888889,36.2531111111,22.2223333333,45.021,10.8,17.8187222222,32.8391111111,19.5956666667,9.71077777779,18.5657222222
799.78,18.1207777778,36.307,21.9612222222,44.7334444445,10.2722222222,17.7818194444,32.8767777778,19.5097777778,9.63844444444,18.8386666667
800.08,18.1905555556,36.343,22.4305555555,44.9365555555,9.99433333334,17.7940833333,33.1343333333,19.4491111111,9.805,18.9427777778
800.39,18.3233333333,36.5025555556,22.5102222222,45.2318888889,9.67055555554,17.6100347222,33.3524444444,19.3316666667,10.487,18.9332777778
800.70,18.4444444444,36.5702222222,22.4347777778,45.7874444444,9.86477777779,17.65225,33.2558888889,19.4395555555,10.947,19.174
801.00,18.3861111111,37.0917777778,22.4935555556,45.9461111111,9.99700000002,17.6164444444,33.4011111111,19.6552222222,10.6656666667,18.7977222222
801.31,18.4663333333,37.3435555556,22.506,46.0485555556,10.3483333333,17.7052152778,32.9421111111,20.0018888889,10.231,18.6667777778
801.62,18.7862222222,37.6406666667,22.6725555556,46.4317777778,10.6413333333,17.6725,32.9614444444,20.2055555556,10.3181111111,19.0210555555
801.92,19.7391111111,38.3581111111,23.5271111111,46.9472222222,11.3643333333,18.4693402778,33.4598888889,21.0343333333,10.7508888889,19.7977222222
802.23,19.1162222222,37.713,22.9081111111,46.1493333334,10.729,17.8485208333,32.7257777778,20.3802222222,9.7,19.0963888889
802.54,19.279,37.422,22.5777777778,46.2024444444,10.6766666667,17.5629444444,32.6913333333,20.4937777778,9.521,19.0566111111
802.84,18.5318888889,36.1936666667,21.5623333333,45.4945555555,9.581,16.5349930556,31.313,19.2818888889,8.21066666667,17.8167777778
803.15,18.9706666667,35.9763333333,21.5241111111,46.0602222222,9.56522222221,16.5383125,31.5083333333,19.3596666667,8.29833333332,17.8287777778
803.46,18.4684444444,35.4155555555,20.871,45.7457777778,9.00911111112,16.1141527778,30.5604444445,18.8688888889,7.98777777779,17.3174444444
803.76,18.3634444444,35.5553333333,20.495,45.3132222222,8.68688888888,16.0076666667,30.5554444444,19.1414444445,7.43422222222,16.9240555556
804.07,18.3953333333,35.5616666667,20.7534444445,44.8641111111,8.79288888888,16.3255902778,30.4556666667,19.4244444444,7.65377777778,16.8567222222
804.38,19.2062222222,35.3966666667,21.3693333333,45.0595555556,9.48411111112,16.9574375,31.0614444445,20.1288888889,8.353,17.7629444444
804.68,19.3976666667,35.3604444444,21.5233333333,44.7887777778,9.48733333334,16.9670069445,31.444,19.9882222222,8.59166666667,17.9263888889
804.99,19.4493333333,34.9574444444,21.4102222222,44.9494444444,9.606,17.1396180556,31.2831111111,19.9345555555,8.31844444443,17.8402222222
805.30,19.7056666666,34.895,21.0685555556,44.5936666667,9.51955555556,16.9277083334,31.1651111111,19.994,7.8087777778,18.2284444444
805.60,20.911,36.7052222222,22.1235555556,45.4895555555,10.4997777778,17.9440486111,32.0814444445,20.9308888889,9.22811111113,19.304
805.91,20.5912222222,36.5657777778,21.9651111111,45.0473333333,9.99400000001,17.8262222222,31.613,20.4725555556,8.9758888889,18.5893888889
806.21,20.3373333333,37.0635555555,22.3115555556,45.3173333333,10.248,18.1498819445,31.9841111111,20.7043333333,9.4741111111,18.6307777778
806.52,20.3754444444,36.9865555556,22.4948888889,45.1407777778,10.7074444444,18.4724861111,32.1827777778,20.9203333333,9.2641111111,18.4426111111
806.83,20.9685555556,37.4987777778,22.4345555556,45.3744444445,11.5357777778,18.6006875,32.6862222222,21.221,9.74644444447,18.6685555555
807.13,20.3907777778,37.8291111111,22.5308888889,45.9363333334,11.5844444444,18.1770972222,32.7467777778,21.0185555556,9.6812222222,18.6830555556
807.44,20.2472222222,38.0016666667,22.6448888889,46.3455555556,11.8081111111,17.8113263889,33.0692222222,20.902,9.75922222223,19.0059444445
807.74,20.247,38.5722222222,22.8125555556,46.409,12.1631111111,18.1910902778,33.2687777778,20.9233333334,9.973,18.9693888889
808.05,19.811,38.1667777778,22.3092222222,45.7476666667,11.828,18.0469166667,33.2027777778,20.6147777778,9.7101111111,18.7955
808.35,19.0723333333,37.8935555556,21.4785555556,45.1225555556,11.308,17.7307152778,32.8846666667,20.2097777778,9.44888888887,18.3836111111
808.66,18.7651111111,38.2374444445,21.5597777778,45.306,11.6413333333,18.2826597222,32.8144444444,20.0795555556,10.0507777778,17.9258888889
808.97,17.6255555556,37.2036666667,20.8604444444,44.8983333333,10.9522222222,17.5575277778,32.153,19.5211111111,9.23866666667,16.9561111111
809.27,18.8217777778,38.178,21.7444444444,46.1048888889,12.4303333333,18.8216944444,33.2425555556,20.6187777778,10.292,18.2928333333
809.58,18.853,38.6175555556,21.7608888889,46.5443333333,12.3687777778,18.7817986111,34.0143333333,21.0914444445,10.084,18.7261111111
809.88,18.2938888889,38.8192222222,21.5945555556,46.397,12.0176666667,18.5900416667,33.6355555555,20.6415555556,10.1114444445,18.1776666667
810.19,18.2084444445,38.4061111111,21.792,46.0384444445,11.8207777778,18.5698055555,33.8453333333,20.7794444445,10.1453333333,18.0456111111
810.49,18.6618888889,37.836,21.8497777778,45.8291111111,12.135,19.2619166667,34.3571111111,21.1402222222,10.2386666667,18.2196666667
810.80,18.6483333333,36.8385555556,21.7182222222,44.9025555556,11.9816666667,19.5339652778,33.6998888889,21.0883333333,9.96577777777,17.5083888889
811.10,18.2415555556,36.2522222222,20.8838888889,44.7905555555,11.5494444444,19.0730416667,32.8948888889,20.8144444444,10.1187777778,17.5609444444
811.41,18.4442222222,36.4677777778,21.1812222222,45.3916666667,12.0701111111,19.4604722222,32.4911111111,20.9591111111,10.7366666667,17.5206111111
811.71,18.8267777778,36.3892222222,21.391,45.2171111111,12.7035555555,19.3889375,32.2562222222,20.9577777778,11.1815555555,17.8434444444
812.02,18.7685555556,36.1438888889,21.5911111111,45.4923333333,12.7543333333,18.8274375,32.2137777778,20.8168888889,10.5155555556,18.2386666667
812.32,19.2726666667,36.1052222222,21.6062222222,45.2498888889,13.1012222222,19.0847222222,32.6817777778,21.156,10.6373333333,19.1008333333
812.63,18.5862222222,35.4503333333,21.2415555556,44.5881111111,12.5582222222,18.6460902778,32.3406666667,21.038,10.3335555556,18.9272777778
812.93,18.5024444444,34.9636666667,21.1108888889,43.9372222222,12.5483333334,18.0494861111,31.5823333333,20.459,10.0723333333,18.919
813.24,18.9478888889,34.5106666667,21.4126666667,44.6406666667,12.8404444444,17.9199930556,32.2421111111,21.0572222222,10.044,19.7448888889
813.54,19.6225555555,34.8081111111,22.0973333333,45.7191111111,13.4607777778,18.8952222222,32.9083333333,21.9471111111,10.9237777778,20.7160555556
813.85,19.8314444444,35.1325555555,21.832,46.2313333333,13.4265555555,19.2062430556,32.5657777778,22.2601111111,11.6648888889,20.8255
814.15,20.3553333333,36.821,22.4427777778,47.9578888889,13.9634444444,20.1194236111,33.7872222222,22.8446666667,12.2003333333,21.7426666667
814.46,20.331,36.84,22.4586666667,47.9512222222,13.6591111111,19.6471388889,33.6221111111,22.4455555556,11.4133333333,21.0073333333
814.76,21.1464444444,37.3212222222,23.6127777778,48.4978888889,14.4428888889,20.0085763889,34.4614444445,23.1404444444,11.9243333333,21.8417777778
815.07,21.0873333333,37.9522222222,24.0564444445,48.7728888889,14.265,20.0827638889,34.6266666667,23.1325555556,11.6653333333,22.3740555556
815.37,21.977,38.4564444444,24.2353333333,48.6772222222,14.8793333333,21.1552638889,34.9206666667,23.7448888889,12.5563333333,23.0353888889
815.68,22.4638888889,38.5263333333,24.1822222222,48.7973333333,15.0183333333,21.5881944444,35.0642222222,23.8512222222,13.3892222222,22.7758888889
815.98,22.6525555556,38.294,23.6775555556,48.7217777778,14.895,21.4361805556,35.2568888889,23.5382222222,13.2625555556,22.4815555555
816.29,22.4352222222,37.9804444445,23.5,48.3404444444,14.6185555556,21.7885902778,35.2247777778,23.5123333333,13.253,22.7295555556
816.59,22.2344444445,38.269,23.0247777778,47.3741111111,14.5755555556,21.8499861111,34.1964444444,23.0366666666,13.3356666667,22.3803333333
816.89,21.2088888889,38.436,22.4724444444,46.4473333333,14.4014444444,21.0992708334,32.8925555556,21.7811111111,12.3986666667,21.3518888889
817.20,20.5064444445,38.2676666667,22.5063333333,46.1128888889,13.9982222222,20.4939166667,32.4218888889,20.8613333333,11.5608888889,20.6364444444
817.50,20.0575555556,37.2482222222,21.704,45.4002222222,13.3676666667,19.2717569444,31.9058888889,20.5297777778,11.3185555555,20.2648333333
817.81,19.4276666667,36.5077777778,21.205,45.0032222222,12.7991111111,18.6732916667,31.9918888889,20.2996666667,10.8763333333,20.1599444444
818.11,18.6995555555,35.584,20.2326666667,44.8575555555,11.7416666667,18.2675069444,31.8656666667,19.7977777778,10.0237777778,19.5423333333
818.41,19.2988888889,35.5911111111,20.2455555556,45.3807777778,11.8913333334,18.7364513889,32.085,20.1623333333,10.5493333333,19.3717222222
818.72,18.8581111111,35.1636666667,20.085,45.523,11.3288888889,17.9566944444,32.2054444444,19.9267777778,10.2007777778,18.5365555555
819.02,18.7523333333,35.2882222222,20.7914444445,46.072,11.532,17.7563958333,32.4915555556,20.0523333333,10.0825555556,18.4202222222
819.33,18.4371111111,35.2384444444,20.5781111111,45.3717777778,11.1955555555,16.9517847222,31.8832222222,19.5834444445,9.71166666667,17.7499444445
819.63,18.2443333333,35.2414444445,20.3948888889,44.8627777778,10.7736666667,16.4945069444,31.6527777778,19.3306666667,9.12977777777,16.9862222222
819.93,18.3032222222,35.0663333333,20.6571111111,44.6803333333,10.7011111111,16.3566388889,31.5198888889,19.3901111111,9.167,17.1015
820.24,18.6492222222,35.0204444445,21.0052222222,44.4757777778,10.5887777778,16.4494027778,31.6823333333,19.7982222222,9.20444444446,17.2908333333
820.54,18.6622222222,34.8952222222,21.0297777778,44.3784444444,10.5345555556,16.3840694444,31.7668888889,19.9384444445,8.92411111111,17.2565
820.85,18.5804444444,34.9967777778,21.0171111111,44.1601111111,10.323,16.3231875,31.3891111111,19.7588888889,8.5001111111,17.1385555556
821.15,18.8632222222,35.2937777778,21.3522222222,44.2604444444,10.4906666667,16.6056388889,31.3664444445,19.9173333333,8.71077777778,17.5335
821.45,19.1561111111,35.8008888889,21.6177777778,44.3947777778,10.6702222222,16.7231180556,31.3824444444,20.0815555556,8.95588888888,17.8727222222
821.76,19.1827777778,35.9412222222,21.7213333333,44.4737777778,10.7968888889,16.9359722222,31.4341111111,20.2324444445,9.03344444446,18.0573888889
822.06,19.2452222222,36.1144444445,21.83,44.4641111111,10.9198888889,17.0797916667,31.5952222222,20.4245555556,9.14966666667,18.1998888889
822.36,19.378,36.4517777778,21.8913333333,44.5515555556,10.9015555556,17.1197986111,31.7174444444,20.5894444445,9.1688888889,18.4398333333
