wavelength,Back_RamBref,Belly_RamBref,Breast_RamBref,Crissum_RamBref,Crown_RamBref,DorTail_RamBref,Rump_RamBref,Throat_RamBref,WingTip_RamBref
259.89,6.39,9.15086666666,8.94876666667,5.3582,6.97093333333,12.6970666667,5.2392,8.1606,13.809
260.27,6.629,9.0592,9.02160000001,5.63986666667,7.12906666667,13.3413333333,5.69346666667,8.47853333333,13.9300666667
260.64,6.60873333333,8.93793333333,8.67993333334,5.46256666667,7.1832,13.0486666667,5.84986666667,8.353,13.8868666667
261.01,7.1496,9.13919999999,8.67460000001,5.8504,7.35953333333,12.9395,6.1732,8.58259999999,14.1522666667
261.39,7.49346666667,8.86593333333,8.27226666667,6.06793333333,7.39253333333,12.7053,6.10486666667,8.46833333333,14.2076666667
261.76,5.8804,7.0428,6.32956666667,4.4678,5.6052,10.8313,4.33026666667,6.23986666667,12.5022
262.13,4.9466,6.29286666667,5.59603333333,3.89986666667,4.66793333333,9.98503333334,3.26813333333,5.255,11.4886666667
262.51,5.54393333333,6.99026666667,6.24163333333,4.53843333333,5.45513333333,10.9577333333,4.11666666667,6.22893333333,12.0836666667
262.88,3.6748,4.97706666667,4.5865,2.60816666667,3.54793333333,9.33109999999,2.75973333333,4.43506666667,10.799
263.25,2.96486666667,4.10186666667,3.67046666667,1.7216,2.6038,8.4823,2.2668,4.15693333333,10.5334
263.63,1.11973333333,2.60986666667,2.2997,3.70074341541e-18,0.568599999999,6.07236666667,0.628733333335,2.70453333333,8.76833333333
264.00,3.088,5.05893333333,4.1689,2.59773333333,2.99733333333,8.16996666667,3.04253333333,4.96833333333,10.9084
264.37,3.44506666667,6.23846666667,4.85103333333,2.93296666667,3.36126666667,7.83523333333,3.69653333333,5.63333333333,11.9926666667
264.75,2.0202,5.1082,3.2035,0.961966666666,1.04853333333,6.5514,1.57773333334,4.3194,10.1395333333
265.12,2.8006,5.5822,3.9794,1.78206666667,2.10286666667,7.47763333333,2.546,4.7336,10.9476
265.49,3.88566666667,7.27446666667,5.92073333333,2.97433333333,3.36106666667,8.78456666667,4.01473333333,5.93006666667,12.4678
265.87,6.88393333333,10.1172666666,8.89176666667,6.15376666667,6.3016,11.5386,7.0666,9.15253333333,15.3412666667
266.24,7.99826666667,10.5528,9.59383333333,6.98096666667,7.13560000001,12.4705666667,7.98993333333,9.34679999999,16.4322
266.61,7.40013333333,9.6494,8.72043333333,6.21436666667,6.48726666667,11.6910333333,6.95173333333,8.48419999999,15.7619333333
266.98,7.26993333333,9.14213333333,8.02573333333,6.05166666667,6.2358,11.0850666667,5.95386666667,7.4892,15.1978
267.36,6.9332,8.54099999999,7.46286666667,5.91226666667,6.03433333333,11.0664666667,5.42466666667,6.46093333333,14.5599333333
267.73,8.43046666667,9.23020000001,8.60229999999,7.11503333333,7.49626666667,13.1203666667,6.3976,7.683,15.6726
268.10,6.6886,7.435,6.97766666667,5.7226,5.60546666667,11.4709333333,4.7346,6.02253333333,14.2773333333
268.48,5.87646666667,6.10626666667,6.74193333333,4.99646666667,5.5172,11.4009,4.15946666667,5.4166,13.3908
268.85,6.82986666667,7.00706666667,8.2518,6.6629,6.53186666667,12.5604,5.69506666667,6.55313333333,14.4893333333
269.22,5.68893333333,6.185,7.51696666667,5.6891,5.44106666667,12.1856333333,4.65446666667,6.18493333334,13.6663333333
269.59,3.86333333333,4.38633333333,5.57186666667,4.09703333333,4.0794,10.7566,2.9778,4.68613333333,11.7643333333
269.97,1.296,2.31633333333,3.2506,1.76853333333,2.09586666667,8.8211,0.696266666666,2.64733333333,9.37606666667
270.34,1.58913333333,2.8618,3.70373333333,1.90563333333,2.59253333333,9.03706666667,1.05713333334,3.20526666667,9.34686666667
270.71,1.37093333333,2.99733333333,3.66266666667,1.3945,2.3052,8.88773333333,1.0484,3.16546666667,9.39526666667
271.09,1.62406666667,3.57566666667,4.0176,1.6993,2.37726666666,9.08633333333,1.34246666666,3.66746666667,9.72506666666
271.46,0.827733333333,2.86526666667,3.05003333333,0.882033333335,1.34986666667,7.95906666667,0.700466666669,2.95446666667,8.86980000001
271.83,0.754933333333,2.73366666667,3.01083333333,0.776066666667,1.07766666667,7.25726666667,0.773266666668,2.9224,8.77933333334
272.20,1.29033333333,3.1542,3.67376666667,1.27833333333,1.70846666667,7.47606666667,1.34406666667,3.74553333333,9.3548
272.58,1.23846666667,3.1348,3.1673,0.989666666667,1.0014,6.74956666667,0.859200000001,3.2354,8.99553333333
272.95,1.69453333333,3.26006666667,2.98736666667,0.820766666667,1.53033333333,6.80156666667,0.908866666666,3.35986666667,9.31693333335
273.32,1.62473333333,3.1628,2.68003333333,0.219766666667,1.43966666667,6.37756666667,0.670733333335,3.26686666667,9.29746666667
273.69,2.9406,4.096,3.76073333333,1.4241,2.09713333333,7.4408,1.889,4.27506666667,10.4217333333
274.06,3.9814,4.551,4.3796,2.0489,2.60393333333,8.17203333333,2.691,4.95786666667,11.3163333333
274.44,3.4994,3.82566666667,3.54673333333,1.40276666667,1.86826666666,7.57423333333,2.04033333333,4.41866666667,10.9787333333
274.81,3.83606666667,4.02153333333,3.7282,2.22326666667,2.17833333333,7.79456666667,2.58513333333,4.76946666667,11.5378666667
275.18,4.04746666667,3.9502,3.9593,2.2211,2.40646666667,7.53576666667,3.12366666667,5.23866666667,11.6681333333
275.55,6.05326666667,5.81173333333,6.14306666667,4.02723333333,4.3742,9.64053333333,4.84513333333,7.18706666667,13.5316666667
275.93,5.26846666667,4.82846666667,4.98383333333,3.13263333333,3.55993333333,8.92883333333,4.23306666667,6.53726666667,12.8026
276.30,4.56993333333,4.25266666667,4.08063333333,2.31166666667,2.652,8.43909999999,3.39286666667,5.7938,12.1890666667
276.67,5.4874,5.25026666667,4.84513333333,3.34643333333,3.41246666667,9.33126666667,4.3544,6.75233333333,13.2542
277.04,6.198,6.2178,6.02626666667,3.93743333333,4.00653333333,10.2739,5.3466,7.3072,13.9274666667
277.41,7.343,7.4146,6.97883333333,5.4407,5.1576,11.5122333333,6.7512,7.90233333334,14.5496
277.79,6.69966666667,6.85793333333,6.04996666667,4.74443333333,4.7544,11.0385666667,5.75673333333,7.24026666666,13.9664
278.16,6.01466666667,6.11453333333,5.4293,3.74916666667,4.165,10.4457333333,4.69733333333,6.4538,13.1138
278.53,6.18906666667,6.24873333333,5.51253333333,4.16936666667,4.3848,10.859,4.52413333333,6.44786666667,12.9354
278.90,6.66026666667,7.01686666667,6.28086666667,4.93183333333,5.20766666667,11.7412,5.13613333333,7.0298,13.2230666667
279.27,5.35806666667,6.06126666667,5.1953,3.87373333333,4.323,11.2825666667,3.69793333333,5.78773333333,11.9922
279.64,4.1194,4.97926666667,3.79533333333,2.80713333333,3.3044,10.0128666667,2.68213333333,4.69026666667,10.9912
280.02,4.12606666667,5.45566666667,3.8982,2.90873333333,3.61433333333,9.88766666666,2.64673333334,4.46313333333,11.005
280.39,4.2926,5.80453333333,4.42026666667,2.72933333333,3.93433333333,9.82993333333,3.00546666666,4.77233333333,11.2566666667
280.76,3.976,5.30946666667,4.11353333333,2.27213333333,3.7548,9.65613333334,2.69066666667,4.3288,10.7205333333
281.13,2.65173333333,4.0724,3.1205,1.6709,2.9738,8.2772,1.185,3.3362,9.68060000001
281.50,1.24473333333,2.82466666666,2.3133,0.687766666667,2.02333333333,6.9366,-0.466133333333,2.353,8.77526666667
281.87,1.0128,2.76013333333,2.3401,0.815366666667,1.89766666667,6.59696666667,-0.684333333333,2.10913333333,8.66446666666
282.25,1.7756,3.75033333333,3.2984,2.11716666667,2.8034,7.22633333333,0.468,2.97013333334,9.50760000001
282.62,3.24313333333,4.75153333333,4.79533333333,3.44413333333,4.0618,8.0311,2.1468,4.35513333333,10.5534
282.99,3.1134,4.4928,4.27033333333,2.99346666667,3.73806666667,7.10146666667,1.7692,3.88313333333,9.94000000001
283.36,4.21966666667,5.43353333333,5.12513333333,4.01976666667,4.658,7.53366666666,2.8708,4.7928,10.9151333333
283.73,4.46166666667,5.50566666667,5.33463333333,4.11973333333,4.5974,7.61933333333,3.09453333333,5.1732,11.0579333333
284.10,4.66626666667,5.57593333333,5.8384,4.49203333333,4.90606666667,8.06513333333,3.4352,5.58493333333,11.2967333333
284.47,4.4738,4.99546666667,5.4178,4.4075,4.48733333333,8.12996666667,3.2538,4.9116,10.9681333333
284.85,4.04533333333,4.58406666667,5.0972,4.1501,4.06666666667,7.74646666667,2.72393333333,4.51566666667,10.7931333333
285.22,4.5954,4.868,5.42573333333,4.5703,4.45286666667,8.45906666667,3.2034,5.0608,11.2704
285.59,5.01346666667,5.1502,5.66806666667,4.7337,4.66533333333,8.91656666667,3.88646666667,5.31173333333,11.5311333333
285.96,5.6386,5.75686666666,6.0873,4.95726666667,5.0714,9.39419999999,4.41046666667,5.8426,11.8279333333
286.33,5.62493333333,5.42893333333,5.88453333333,4.6753,4.93466666667,9.21773333333,4.14633333333,5.6088,11.6176666667
286.70,4.41426666667,4.78953333333,4.8494,3.60963333333,4.03873333334,8.59733333333,3.06926666667,4.6824,10.7755333333
287.07,3.84406666667,4.05666666667,4.34023333333,2.9708,3.1938,8.08003333333,2.25146666667,4.09426666667,10.4815333333
287.44,3.7718,3.90986666667,4.28783333333,2.8759,2.98253333333,8.16626666667,2.122,4.0184,10.2548666667
287.82,3.73393333333,4.07373333333,4.1115,2.9053,3.29766666667,8.13306666667,2.10213333333,3.65853333333,10.3251333333
288.19,3.7652,4.13846666667,4.03766666667,2.7527,3.0944,7.9916,2.16773333333,3.55546666666,10.3814666667
288.56,4.80493333333,5.42266666667,5.0218,3.61286666667,4.23706666667,9.1068,3.02633333333,4.7924,11.1834666667
288.93,5.45613333333,6.00666666667,5.53176666667,4.16766666667,4.82973333333,9.56093333333,3.65713333333,5.3342,11.4712666667
289.30,4.9788,5.69193333333,4.9281,3.6393,4.18973333333,8.78276666667,3.10973333334,4.77213333333,10.7342
289.67,5.3046,5.83193333333,4.8788,3.70236666667,4.28013333333,8.85516666667,3.0278,4.89153333333,10.8537333333
290.04,4.78446666667,5.23466666667,4.4506,3.11246666667,3.87933333334,8.35986666667,2.57913333333,4.43166666667,10.4823333333
290.41,5.3552,5.8454,5.07856666667,3.7168,4.39553333333,9.03833333334,3.22246666667,4.9236,11.1377333333
290.78,5.38053333333,5.57786666666,5.0337,3.59593333333,4.2834,8.78520000001,2.9676,4.73306666666,11.0594
291.15,5.54286666667,5.8006,5.34006666667,3.80433333333,4.9218,9.22273333334,3.23193333333,5.00633333333,11.0856666667
291.52,6.08186666667,6.18353333333,5.87186666667,4.18943333333,5.41213333333,9.59323333335,3.5728,5.4928,11.5406
291.89,5.96133333333,6.2364,6.00443333333,4.20636666667,5.22586666667,9.8065,3.5698,5.85806666667,11.2732
292.26,5.81313333334,6.1388,5.92963333333,4.08996666667,5.20566666667,9.89,3.3222,5.6678,10.9658
292.64,4.392,4.63926666667,4.72466666667,2.80296666667,3.812,8.222,2.09466666667,4.46393333334,9.71453333333
293.01,4.80846666667,5.2548,5.36093333333,3.47993333333,4.4114,8.90843333333,2.8868,5.1872,10.3654
293.38,5.54433333333,6.27293333333,6.23663333333,4.31773333333,5.2862,10.0271,3.95573333333,6.47666666667,11.2559333333
293.75,5.47506666667,6.2198,6.3643,4.28803333333,5.10493333333,9.92313333334,4.20226666667,6.581,11.0720666667
294.12,5.78806666667,6.66666666667,6.8123,4.79233333333,5.37313333333,10.1920666667,4.80353333333,7.1478,11.2803333333
294.49,4.56286666667,5.64153333333,5.53256666667,3.57526666667,4.48293333333,8.88816666667,3.71053333333,6.12073333334,10.1331333333
294.86,4.8438,6.00346666667,5.66746666667,3.8574,4.82253333333,9.14,4.42453333333,6.38013333333,10.6462
295.23,5.48866666667,6.495,6.27196666667,4.501,5.12886666667,9.62773333333,5.41106666667,7.09213333333,11.3209333333
295.60,5.4204,6.42366666667,6.19633333333,4.37586666667,5.0126,9.34153333333,5.29106666667,6.80386666667,11.2678666667
295.97,6.2372,6.94046666667,6.6926,4.97306666667,5.6636,9.67430000001,5.70786666667,7.1848,11.8676
296.34,6.73746666667,7.22986666667,6.97313333333,5.34173333333,5.9404,9.92210000001,5.8944,7.51326666667,12.051
296.71,7.32986666667,7.814,7.50923333333,6.16063333333,6.57533333333,10.4958666667,6.51106666666,7.95593333333,12.5991333333
297.08,6.73653333333,7.05853333333,6.72306666667,5.18023333333,5.8196,9.7161,5.74993333333,7.24793333333,11.9381333333
297.45,6.68946666667,6.70573333333,6.55573333333,4.9713,5.76613333334,9.2315,5.5736,6.71893333333,11.6592666667
297.82,6.95973333333,6.99226666667,6.8167,5.4488,6.20746666667,9.49856666667,5.72866666667,6.9076,12.0729333333
298.19,6.94273333333,6.95913333333,6.7817,5.57426666667,6.38066666667,9.53173333333,5.80246666667,6.89353333333,12.1667333333
298.56,7.33526666667,7.26913333333,7.13,5.90683333333,6.55413333333,10.1290333333,6.14366666667,7.3486,12.6117333333
298.93,7.6986,7.52726666667,7.4635,6.16563333333,6.73053333333,10.2452,6.26306666667,7.5946,12.5128666667
299.30,7.17613333333,7.1558,6.9422,5.61823333333,6.3256,9.71776666665,5.52006666667,7.07993333333,12.0867333333
299.67,6.71326666667,6.85973333333,6.5326,5.3792,6.00146666667,9.79256666666,5.304,7.00286666667,11.7919333333
300.04,5.824,6.13346666667,5.77916666667,4.63256666667,5.2348,9.14246666667,4.56733333333,6.23413333333,11.1558666667
300.41,4.89126666667,5.05973333333,4.6816,3.77036666667,4.3308,8.32063333333,3.8448,5.2988,10.6292
300.78,4.11293333333,4.34626666667,3.87363333333,2.8381,3.58506666667,7.69586666667,2.9058,4.6246,9.98153333333
301.15,4.13873333333,4.46413333333,3.98846666667,3.05863333333,3.78353333333,7.83133333333,2.82826666667,4.69653333333,10.112
301.52,4.55866666667,5.33513333333,4.8016,3.69973333333,4.41113333333,8.9221,3.46993333333,5.32206666667,11.0561333333
301.89,4.38033333333,5.22686666667,4.83643333333,3.46443333333,4.20146666667,8.68236666667,3.30713333333,5.28813333333,10.8593333333
302.26,4.2144,5.03466666667,4.47486666667,2.9428,3.8498,8.7499,2.96873333333,5.09106666666,10.4991333333
302.63,3.34193333333,4.5644,4.04413333333,2.25183333333,3.32466666667,8.00163333333,2.1284,4.44733333333,9.7962
303.00,2.60026666667,4.049,3.5406,1.551,2.52613333333,7.4518,1.1824,3.92653333333,9.39353333333
303.37,2.57853333333,4.14886666666,3.66,2.0377,2.8424,7.52763333333,1.47093333333,4.019,9.36186666668
303.74,2.23946666667,3.70813333333,3.36576666667,1.6614,2.6642,6.82906666667,1.03093333333,3.50446666667,8.97559999999
304.10,2.14273333333,3.418,3.2356,1.36846666667,2.44206666667,6.60153333333,1.04966666667,3.40486666667,8.60113333334
304.47,2.37273333333,4.25533333333,3.8706,1.9385,2.9658,7.0857,1.51293333333,3.9458,8.88453333334
304.84,3.54973333333,5.38966666667,4.90046666667,2.90466666667,3.8658,8.16656666667,2.64066666667,4.90053333333,9.82253333334
305.21,3.4936,5.43293333333,5.03246666667,2.96976666667,3.987,8.3117,2.84833333333,4.9222,9.83973333334
305.58,3.29433333333,4.8848,4.06783333333,2.5249,3.43773333334,7.77476666667,2.61626666667,4.75013333333,9.3048
305.95,3.6344,5.12873333333,4.05023333333,2.80906666667,3.98106666667,8.2608,2.95433333333,5.16793333333,9.58639999999
306.32,3.39666666667,4.69333333333,3.46866666667,2.56503333333,3.53193333333,7.80176666667,2.4362,4.6846,9.25999999999
306.69,4.36753333333,5.2094,3.88693333333,3.3034,3.9744,8.21379999999,3.05553333333,5.44873333333,9.782
307.06,4.7546,5.43866666667,4.03853333333,3.92596666667,4.63986666667,8.51723333333,3.6202,5.78273333333,10.1635333333
307.43,5.47726666667,5.9212,4.4388,4.0307,5.06273333333,8.94256666666,3.99493333333,6.01346666667,10.3684666667
307.80,6.1626,6.52746666667,4.72443333333,4.6158,5.44966666667,9.59443333334,4.50313333334,6.46186666667,10.9444666667
308.17,6.61086666667,7.086,5.32846666667,5.24273333333,5.97166666667,10.2418333333,4.977,6.78646666667,11.48
308.54,7.3108,7.32233333333,5.99566666667,5.72746666667,6.57093333333,10.3872,5.70446666667,7.35286666667,11.8381333333
308.90,6.2164,6.07133333333,4.91823333333,4.84006666667,5.6734,9.2131,4.67266666667,6.52533333333,10.8705333333
309.27,6.4688,6.3466,5.0934,4.92443333333,5.85033333333,9.19806666668,4.7644,6.62726666667,11.0535333333
309.64,6.22146666667,6.16646666666,5.20526666667,4.82743333333,5.7004,8.99426666667,4.40646666666,6.35953333333,10.828
310.01,5.72486666667,5.805,4.76296666667,4.40216666667,5.01,8.31666666667,3.81113333333,5.89513333333,10.3406666667
310.38,4.99406666667,5.48713333333,4.29943333333,3.88696666667,4.46526666667,7.5718,3.2594,5.4314,9.913
310.75,5.04573333333,5.44686666667,4.22686666667,3.9481,4.49466666667,7.56686666667,3.3658,5.1826,9.78806666667
311.12,5.03046666667,5.3288,4.30376666667,3.707,4.4786,7.395,3.29493333333,5.14906666667,9.65033333333
311.49,4.54433333333,4.89526666667,3.97753333333,3.37513333333,3.99046666667,7.06286666667,2.8114,4.79546666667,9.459
311.85,4.02013333333,4.45753333334,3.70103333333,2.88786666667,3.67346666667,6.71193333333,2.47493333333,4.331,9.17713333333
312.22,3.8142,4.195,3.58756666667,2.7181,3.58433333333,6.47136666667,2.21573333333,4.31633333333,8.97086666667
312.59,3.10966666667,3.54366666667,2.81973333333,1.775,2.88913333333,5.99543333333,1.414,3.642,8.42666666667
312.96,3.50513333333,3.98626666667,3.0653,1.86073333333,3.02753333333,6.34193333333,1.6564,3.77313333333,8.53953333333
313.33,3.1006,3.6896,2.85183333333,1.57503333333,2.776,6.1358,1.42153333333,3.63313333333,8.06346666667
313.70,1.64093333333,2.4558,1.36926666667,0.0349333333341,1.3988,4.57956666667,-0.109999999999,2.31286666667,6.65926666667
314.07,0.630666666667,1.506,0.638466666666,-1.03026666667,0.573466666667,3.9259,-0.955733333332,1.52146666667,5.76433333333
314.43,1.2932,2.16553333334,1.56143333333,-0.455433333333,1.41666666667,4.68633333333,-0.131333333333,2.293,6.37326666667
314.80,0.759533333333,1.85746666666,1.45803333333,-0.739866666667,1.14133333333,4.44703333333,-0.432999999999,2.34546666666,6.32806666667
315.17,0.236799999999,1.64653333333,1.1746,-0.967933333334,0.626466666665,4.1284,-0.8274,2.03606666667,5.85946666667
315.54,0.4632,1.73613333333,1.3897,-0.912433333333,0.720999999999,3.9959,-0.563866666666,2.32026666667,5.7804
315.91,0.250733333334,1.4352,1.14206666667,-1.31386666667,0.379999999999,3.4302,-0.998533333333,2.15486666667,5.21526666667
316.28,-0.619399999999,0.517533333333,0.210033333333,-2.30256666667,-0.562400000001,2.51226666667,-1.96406666667,1.2102,4.43746666667
316.64,-0.117333333334,1.2622,1.03973333333,-1.20953333333,-0.0242666666654,3.0179,-1.58986666667,1.9498,5.1132
317.01,-0.519466666666,0.903933333334,0.7956,-1.43983333333,-0.179933333333,2.60523333333,-2.06953333333,1.78733333333,4.9408
317.38,-0.203999999999,0.943066666667,0.440966666667,-1.42696666667,-0.400066666666,2.4045,-2.13906666667,1.69426666667,4.92346666667
317.75,0.7268,1.591,1.32846666667,-0.470533333332,0.407866666666,3.03243333333,-1.28413333333,2.37446666667,5.80253333333
318.12,0.878133333332,1.79653333333,1.287,-0.338133333334,0.483466666666,2.84803333333,-1.14006666667,2.3122,5.9092
318.49,0.738400000001,1.31373333333,1.03226666667,-0.499733333333,0.102000000001,2.6622,-1.47686666667,2.1094,5.74866666667
318.85,1.139,1.7164,1.3931,-0.058933333334,0.585733333334,2.81466666667,-1.07386666667,2.41206666667,5.88553333333
319.22,1.03746666667,1.15733333333,1.0106,-0.584866666665,0.132266666667,2.635,-1.35986666667,2.1204,5.7122
319.59,0.617799999999,0.843533333335,0.568833333333,-0.828500000001,-0.315266666667,2.6924,-1.6314,1.8958,5.59733333333
319.96,1.40826666667,1.672,1.33813333333,0.348833333334,0.570066666667,3.66523333333,-0.599866666667,2.65473333333,6.3604
