wavelength,Back_ChrChrf,Belly_ChrChrf,Breast_ChrChrf,Crissum_ChrChrf,Crown_ChrChrf,DorTail_ChrChrf,Patch10_ChrChrf,Rump_ChrChrf,Throat_ChrChrf,WingTip_ChrChrf
638.56,11.5865,54.8326666667,36.4386666667,27.1828333333,11.1583333333,11.0093333333,9.67966666667,13.8996666666,44.8331666667,12.7463333333
638.89,11.5726666667,54.874,36.5048333333,27.1585,11.1721666666,10.9918333333,9.64433333333,13.9101666666,44.8928333333,12.7521666667
639.22,11.5313333333,54.854,36.3875,27.2425,11.2016666667,10.9478333333,9.61466666667,13.8878333333,44.8398333334,12.736
639.55,11.6838333333,54.8703333333,36.5418333333,27.3121666667,11.2936666667,10.9611666667,9.761,13.9595,44.9353333334,12.8468333334
639.88,11.6625,54.8616666667,36.5365,27.4173333333,11.3956666667,10.9801666666,9.80466666667,14.0348333334,44.858,12.9193333334
640.21,11.6003333333,54.8486666666,36.5831666667,27.5003333333,11.3426666667,10.9491666667,9.65233333333,13.9983333334,44.8883333333,12.9113333333
640.54,11.7025,54.771,36.6318333333,27.5678333334,11.4696666667,11.0438333334,9.769,14.0971666667,44.9393333333,13.0231666666
640.87,11.8216666667,54.9225,36.7558333333,27.7145,11.56,11.156,9.904,14.1356666667,45.0375,13.043
641.20,11.8925,55.1606666667,36.887,27.8878333333,11.6826666667,11.1835,9.93966666667,14.2116666667,45.1911666666,13.1943333333
641.53,11.9673333333,55.2826666667,36.9168333333,27.9701666667,11.8046666667,11.3048333334,10.0216666667,14.2846666667,45.3323333334,13.3361666667
641.87,11.9901666667,55.3446666666,36.9465,27.9586666667,11.8306666666,11.3891666666,10.08,14.3565,45.3745,13.3951666667
642.20,12.0083333333,55.3428333334,36.9771666666,28.0791666666,11.8333333333,11.496,10.049,14.3696666667,45.3306666667,13.4536666667
642.53,11.9966666667,55.3288333333,36.9676666667,28.0723333333,11.8595,11.5768333333,10.0666666667,14.3438333334,45.2688333334,13.4618333334
642.86,12.0978333333,55.4993333333,37.193,28.1661666666,11.9305,11.7125,10.2013333333,14.5148333334,45.4101666667,13.6203333333
643.19,12.0686666666,55.5828333334,37.2465,28.3025,11.9786666666,11.7655,10.235,14.5463333333,45.4151666667,13.6123333334
643.52,12.0055,55.4886666666,37.1141666667,28.2461666666,11.874,11.7241666666,10.2403333333,14.434,45.4046666667,13.5161666667
643.85,12.0101666667,55.4648333334,37.0316666666,28.178,11.8678333333,11.7191666667,10.252,14.4126666667,45.355,13.4278333333
644.18,11.9615,55.6448333334,37.0205,28.1141666667,11.7371666667,11.6156666667,10.1886666667,14.3931666666,45.413,13.3388333333
644.51,11.8838333333,55.4841666666,36.917,27.9745,11.6521666667,11.519,10.055,14.3801666667,45.3153333333,13.2876666667
644.84,11.8688333334,55.3785,36.9555,27.933,11.5735,11.4731666666,10.046,14.3463333333,45.3293333333,13.1978333334
645.17,11.7886666667,55.2353333333,36.8201666667,27.8908333333,11.4696666666,11.3325,9.96666666667,14.2868333333,45.1018333333,13.101
645.50,11.7031666667,55.1006666666,36.6326666667,27.7925,11.2948333333,11.1271666667,9.81,14.0935,44.9241666667,12.957
645.83,11.74,55.0456666667,36.643,27.7875,11.3531666667,11.1205,9.78966666667,14.0935,45.0128333334,12.962
646.16,11.7471666666,54.9631666666,36.5176666667,27.7841666667,11.2898333333,11.0853333334,9.789,14.0688333333,45.0116666667,12.9431666667
646.49,11.7013333333,55.0376666666,36.5181666667,27.6926666667,11.2526666667,11.0528333333,9.72566666667,13.9203333333,44.9875,12.8501666667
646.82,11.7926666666,55.0696666667,36.452,27.5633333334,11.3086666666,11.1426666667,9.771,13.9968333334,44.9738333334,12.9533333333
647.15,11.746,54.9595,36.3376666667,27.507,11.2706666666,11.0931666666,9.69066666667,13.967,44.8616666666,12.9258333333
647.48,11.7876666667,55.015,36.4161666667,27.5208333334,11.2711666667,11.1221666666,9.66133333333,13.9823333334,44.933,13.0073333334
647.81,11.7748333333,54.9671666667,36.4508333333,27.569,11.311,11.212,9.69366666667,13.9626666666,44.9391666667,13.0775
648.14,11.6823333333,54.9575,36.467,27.5548333334,11.2516666667,11.2015,9.64066666667,13.8396666667,44.8113333333,13.0271666667
648.47,11.7038333333,55.0766666666,36.499,27.5516666667,11.2418333333,11.2433333334,9.65733333333,13.8228333333,44.8246666667,13.0221666666
648.80,11.7028333333,55.2836666667,36.6608333333,27.6276666667,11.274,11.4281666667,9.693,13.8583333334,44.9625,13.0376666667
649.13,11.689,55.2576666667,36.7578333333,27.6113333334,11.3501666667,11.5138333334,9.66733333333,13.8985,45.0095,13.0853333334
649.46,11.7895,55.3816666667,36.8101666666,27.6716666667,11.428,11.5846666666,9.771,14.039,44.9863333333,13.1581666667
649.79,11.9428333334,55.4853333333,36.9808333334,27.7835,11.5941666667,11.7603333334,9.88266666667,14.172,45.1153333334,13.3191666667
650.11,12.0928333333,55.4368333334,37.0566666667,27.8601666667,11.6928333334,11.9366666667,9.96766666667,14.3451666666,45.1921666667,13.4523333333
650.44,11.9888333333,55.4106666667,37.0325,27.8058333333,11.6201666667,11.8671666667,9.88866666667,14.2833333334,45.2006666667,13.3956666666
650.77,12.0578333333,55.4891666667,37.144,27.821,11.6745,11.8965,9.912,14.32,45.1921666666,13.417
651.10,12.0831666667,55.438,37.125,27.897,11.7238333333,11.9815,9.96766666667,14.4166666667,45.1211666667,13.4818333333
651.43,12.0861666667,55.509,37.1331666666,27.9493333333,11.705,11.8973333333,9.91366666667,14.3673333334,45.155,13.447
651.76,12.207,55.577,37.0621666667,28.0591666667,11.7843333334,11.9946666667,9.956,14.5141666666,45.1535,13.535
652.09,12.2043333334,55.5491666666,37.0813333334,28.0043333333,11.829,11.991,10.003,14.5513333333,45.131,13.5803333333
652.42,12.2986666666,55.4646666667,37.0458333334,27.9768333334,11.8061666667,11.9191666666,9.92066666667,14.6083333334,45.1793333334,13.6031666667
652.75,12.3823333334,55.5685,37.1116666667,28.0766666667,11.8506666667,11.9665,10.0,14.7088333333,45.258,13.6041666667
653.08,12.2113333333,55.4653333333,37.0828333334,27.9645,11.7565,11.8561666667,9.87133333333,14.6005,45.2316666666,13.4805
653.41,11.9973333333,55.2576666667,36.8743333333,27.7648333333,11.6023333333,11.5735,9.684,14.4661666667,45.0963333334,13.254
653.74,11.9198333333,55.2255,36.8048333334,27.6861666667,11.5793333334,11.422,9.61433333333,14.3788333334,45.0146666667,13.1086666667
654.06,11.9428333334,55.0701666666,36.795,27.5943333333,11.5545,11.3576666667,9.57666666667,14.3543333333,44.9696666667,13.0835
654.39,11.9775,55.1666666667,36.8923333333,27.5858333333,11.6175,11.407,9.68,14.403,45.125,13.1198333333
654.72,11.9725,55.2478333334,36.952,27.5143333334,11.6596666667,11.4136666667,9.767,14.399,45.152,13.0761666666
655.05,12.0001666667,55.202,36.9088333334,27.4308333333,11.6863333333,11.5215,9.762,14.4655,45.1618333334,13.0823333334
655.38,11.9115,55.1726666667,36.9863333333,27.27,11.6148333333,11.3785,9.759,14.3468333333,45.2021666667,12.9726666666
655.71,12.0033333333,55.219,37.023,27.3881666667,11.7271666666,11.474,9.769,14.413,45.296,13.0018333333
656.04,12.0565,55.318,37.0678333333,27.4531666666,11.8095,11.5345,9.879,14.4525,45.2793333333,13.1056666667
656.37,12.0396666666,55.3496666666,37.1495,27.4451666666,11.8361666666,11.555,9.83333333333,14.462,45.2851666667,13.1263333334
656.69,12.301,55.5498333333,37.2721666666,27.7191666666,12.0108333333,11.8066666666,9.99666666667,14.6745,45.4403333333,13.3858333333
657.02,12.4676666667,55.8245,37.4336666666,27.9906666667,12.1636666667,12.0453333334,10.1963333333,14.8638333333,45.5246666667,13.5851666667
657.35,12.3778333334,55.6993333333,37.3665,27.9198333333,12.0901666667,12.0631666667,10.1333333333,14.7976666667,45.4796666667,13.6108333333
657.68,12.2825,55.6603333333,37.4063333334,27.9795,12.0536666666,12.1113333334,10.091,14.7711666667,45.4913333333,13.5665
658.01,12.194,55.5095,37.27,27.8373333333,11.8708333333,11.9846666666,9.90466666667,14.6535,45.3468333333,13.4163333333
658.34,12.266,55.3955,37.2595,27.873,11.9073333333,11.9725,9.87466666667,14.6741666666,45.3771666667,13.4583333333
658.66,12.3593333333,55.4046666667,37.3623333333,27.9448333334,11.9703333333,12.0781666667,9.98133333333,14.7665,45.3371666667,13.5863333334
658.99,12.581,55.5475,37.5181666667,28.144,12.1405,12.2946666667,10.085,14.9358333333,45.4798333334,13.7765
659.32,12.5321666666,55.434,37.4278333333,28.0605,12.0421666667,12.256,10.058,14.8881666667,45.4068333333,13.7695
659.65,12.4765,55.3355,37.364,28.0918333333,12.0708333334,12.2603333334,10.0933333333,14.8528333333,45.3175,13.757
659.98,12.5371666667,55.375,37.4098333334,28.209,12.0991666666,12.2925,10.192,14.927,45.3453333333,13.8471666667
660.31,12.453,55.2776666667,37.3638333334,28.0845,12.0525,12.1803333333,10.1196666667,14.8198333334,45.3045,13.6988333334
660.63,12.4698333333,55.3441666666,37.404,28.0678333334,12.058,12.2268333334,10.1396666667,14.8343333333,45.4785,13.699
660.96,12.4981666667,55.4181666666,37.4345,28.0523333333,12.0553333333,12.2121666666,10.1876666667,14.8306666667,45.5713333333,13.7071666667
661.29,12.5326666667,55.4731666667,37.3106666666,27.9398333333,12.0593333334,12.1405,10.2336666667,14.8178333334,45.5378333333,13.7175
661.62,12.6045,55.5878333334,37.3458333334,28.0236666667,12.2201666667,12.238,10.4036666667,14.9271666666,45.565,13.8005
661.94,12.6243333334,55.6386666666,37.3555,28.029,12.1943333333,12.257,10.5133333333,14.9326666667,45.5456666666,13.8176666667
662.27,12.528,55.543,37.3685,27.9873333334,12.1425,12.2036666667,10.4,14.8665,45.5336666666,13.7371666667
662.60,12.4125,55.4615,37.2193333334,27.8526666667,12.0695,12.087,10.3873333333,14.8093333334,45.4271666666,13.628
662.93,12.383,55.5841666667,37.3116666666,27.8528333333,12.0451666667,12.1043333333,10.336,14.7998333333,45.5466666666,13.662
663.26,12.299,55.5628333333,37.2881666666,27.7338333333,11.8896666667,12.012,10.2156666667,14.768,45.6031666666,13.591
663.58,12.1473333334,55.5326666667,37.1006666667,27.4838333333,11.8001666667,11.847,10.0836666667,14.5938333333,45.587,13.433
663.91,12.1105,55.6736666666,37.0811666666,27.4563333333,11.7631666667,11.8638333333,10.0683333333,14.585,45.5935,13.5053333333
664.24,12.0935,55.5036666667,37.0396666666,27.2026666666,11.6053333333,11.7031666666,9.93066666667,14.4981666667,45.3823333333,13.3623333334
664.57,12.0961666666,55.487,37.061,27.2038333334,11.638,11.6768333334,9.906,14.5211666667,45.3303333333,13.3815
664.89,12.1048333334,55.4456666667,37.1291666667,27.3038333333,11.6578333334,11.7265,9.83366666667,14.5305,45.3596666666,13.3863333333
665.22,12.1553333334,55.5188333333,37.1908333333,27.2595,11.5885,11.7563333333,9.82466666667,14.5196666667,45.467,13.4393333333
665.55,12.1258333334,55.604,37.321,27.2436666667,11.6656666667,11.761,9.81133333333,14.543,45.4591666667,13.5158333333
665.87,12.2915,55.7168333333,37.3315,27.3741666667,11.8033333333,11.8608333333,9.981,14.6815,45.5595,13.558
666.20,12.2586666667,55.776,37.3858333333,27.3588333333,11.7881666666,11.848,9.97133333333,14.6671666667,45.5743333333,13.5533333334
666.53,12.3195,55.7131666666,37.285,27.3591666667,11.7956666666,11.788,9.959,14.66,45.4255,13.4541666666
666.86,12.4473333333,55.9121666666,37.3891666666,27.3583333334,11.8476666667,11.8615,9.958,14.7018333333,45.5478333333,13.4828333333
667.18,12.5133333333,55.8523333333,37.3165,27.3655,11.8275,11.949,9.996,14.6918333334,45.4821666667,13.5105
667.51,12.5613333333,55.785,37.3316666666,27.3926666667,11.9071666667,11.9831666667,10.099,14.732,45.4431666667,13.552
667.84,12.6608333334,55.7781666667,37.3975,27.6673333333,12.0758333334,12.1415,10.2976666667,14.798,45.4478333333,13.7301666666
668.16,12.5855,55.84,37.3223333333,27.734,11.9535,12.1425,10.1466666667,14.7423333334,45.4563333334,13.6676666667
668.49,12.7563333333,56.0546666667,37.5145,27.9265,12.0685,12.2836666667,10.2566666667,14.9256666667,45.573,13.7343333333
668.82,12.7288333333,56.0196666666,37.6273333333,27.9876666667,12.1315,12.3091666667,10.2583333333,14.924,45.5853333333,13.8205
669.14,12.7378333334,55.9296666667,37.5453333334,28.0243333333,12.1655,12.372,10.2123333333,14.8821666667,45.606,13.7851666667
669.47,12.6828333334,55.8405,37.461,27.9211666666,12.0761666667,12.245,10.11,14.766,45.5748333333,13.7753333333
669.80,12.5585,55.7851666667,37.426,27.8463333333,11.928,12.1446666667,9.907,14.6648333333,45.5766666666,13.6821666666
670.13,12.5715,55.7368333333,37.4285,27.8963333334,11.8978333334,12.1528333333,9.91933333333,14.6435,45.597,13.7263333333
670.45,12.6056666666,55.7155,37.4566666667,27.9311666667,11.9595,12.128,9.95466666667,14.6733333333,45.5788333333,13.7943333334
670.78,12.6798333334,55.774,37.656,27.9718333333,12.02,12.269,9.976,14.7866666667,45.7188333333,13.898
671.10,12.7116666667,55.6638333333,37.6566666666,27.8966666667,11.9408333333,12.3033333334,9.96133333333,14.7546666667,45.6346666666,13.8348333333
671.43,12.6815,55.6348333334,37.5578333334,27.8033333334,11.951,12.2428333333,9.805,14.7053333334,45.6406666666,13.8178333333
671.76,12.8881666667,55.8136666666,37.7908333334,27.9008333334,12.1765,12.3936666666,10.042,14.9276666667,45.7938333333,13.9686666666
672.08,12.6693333333,55.5408333333,37.553,27.6601666666,11.972,12.2471666667,9.895,14.7485,45.5768333333,13.8923333333
672.41,12.7271666667,55.5746666667,37.5381666667,27.7173333333,11.9291666667,12.2973333334,9.89066666667,14.8153333334,45.5546666667,13.8668333333
672.74,12.6763333333,55.7028333334,37.5165,27.6385,11.7586666667,12.1823333333,9.80733333333,14.79,45.5055,13.833
673.06,12.7088333334,55.7325,37.5893333333,27.6423333334,11.834,12.2921666667,9.86933333333,14.79,45.561,13.8586666667
673.39,12.8005,55.8036666667,37.72,27.8056666667,11.9831666666,12.4428333333,9.885,14.8945,45.6321666667,14.006
673.72,12.6768333334,55.7661666666,37.6866666667,27.7163333334,11.8516666667,12.3598333333,9.74333333333,14.785,45.4871666667,13.8086666666
674.04,12.6603333333,55.7863333334,37.7003333334,27.7288333334,11.8566666667,12.4008333334,9.80066666667,14.826,45.4896666667,13.7585
674.37,12.6678333333,55.7248333333,37.6621666667,27.7315,11.9063333333,12.3248333333,9.80833333333,14.8671666667,45.3581666666,13.742
674.69,12.5973333334,55.7765,37.6216666667,27.7053333333,11.8383333334,12.1995,9.70366666667,14.8063333333,45.4671666667,13.7178333333
675.02,12.6225,55.8708333333,37.6286666667,27.6605,11.8071666667,12.3116666666,9.715,14.8678333333,45.4618333333,13.6846666666
675.35,12.5425,55.7128333334,37.5085,27.6543333333,11.677,12.2788333333,9.64366666667,14.6588333333,45.344,13.557
675.67,12.7883333333,55.95,37.645,27.9631666667,11.9298333334,12.4651666666,9.91933333333,14.7755,45.6013333333,13.7766666667
676.00,12.7305,55.862,37.5613333333,27.9956666666,11.8826666666,12.407,9.87633333333,14.6498333333,45.6026666667,13.7365
676.32,12.799,55.8521666666,37.6561666667,27.9783333334,12.0081666667,12.5558333333,10.0173333333,14.7223333334,45.6498333333,13.8308333333
676.65,12.6963333333,55.7803333333,37.5703333333,27.8738333333,11.8046666667,12.4401666667,10.0113333333,14.6545,45.5025,13.7523333333
676.97,12.7161666667,55.6315,37.516,27.7736666667,11.7483333334,12.3895,10.1,14.6053333333,45.4125,13.703
677.30,12.9351666666,55.8965,37.7725,27.9765,12.1246666667,12.6563333333,10.4143333333,14.8111666666,45.6923333333,14.051
677.63,13.0011666667,55.9121666667,37.9078333333,28.072,12.2213333333,12.7648333334,10.451,14.8446666666,45.874,14.1443333333
677.95,12.9771666666,56.0021666666,37.9045,28.0941666667,12.1926666667,12.7655,10.478,14.8141666666,46.0056666667,14.1831666667
678.28,13.0638333334,56.1543333334,38.022,28.2666666666,12.3975,12.9156666667,10.6226666667,15.0321666667,46.063,14.3033333334
678.60,12.9688333334,56.2156666667,38.1436666667,28.3403333333,12.3733333334,12.861,10.652,15.096,46.1551666667,14.3701666667
678.93,12.9223333334,56.156,38.0978333333,28.321,12.4923333333,12.8385,10.6763333333,15.204,46.0915,14.4373333334
679.25,12.8331666666,56.1588333334,38.1503333333,28.1905,12.4658333333,12.7955,10.5616666667,15.1583333333,46.0356666667,14.3846666667
679.58,12.9858333333,56.2906666666,38.32,28.2851666667,12.6855,12.9488333333,10.7083333333,15.3803333334,46.1585,14.6081666667
679.90,12.8543333333,56.3263333334,38.2576666667,28.3226666667,12.5946666666,12.8333333334,10.5823333333,15.3333333333,46.2246666666,14.5018333333
680.23,12.9441666667,56.6056666667,38.4335,28.467,12.8531666667,12.9421666666,10.6793333333,15.4898333333,46.4063333333,14.6831666666
680.55,12.9321666667,56.72,38.4453333333,28.513,12.92,12.9828333334,10.748,15.5405,46.442,14.6921666667
680.88,12.8351666667,56.5445,38.3745,28.401,12.7846666667,12.8981666666,10.614,15.5201666666,46.2893333334,14.5748333333
681.20,12.8065,56.473,38.1873333333,28.2521666667,12.7641666667,12.8948333334,10.5846666667,15.4738333334,46.0151666667,14.5218333333
681.53,12.8418333333,56.4546666666,38.1518333333,28.2533333333,12.89,12.9395,10.6406666667,15.5536666666,45.9388333333,14.517
681.85,12.7428333333,56.3895,37.9605,28.117,12.7771666667,12.815,10.4906666667,15.4158333334,45.7831666666,14.3765
682.18,12.7546666666,56.287,37.9138333333,28.009,12.8023333333,12.7525,10.4126666667,15.3208333334,45.7196666666,14.3248333333
682.50,12.8208333333,56.4358333334,37.9726666667,27.9888333334,12.7888333333,12.723,10.4213333333,15.3585,45.8393333333,14.3893333333
682.83,12.7715,56.45,37.8985,27.9095,12.7293333333,12.6366666667,10.4436666667,15.3805,45.7988333334,14.3388333333
683.15,12.7221666667,56.4513333334,37.78,27.8666666667,12.62,12.5788333333,10.3483333333,15.2898333333,45.8241666667,14.146
683.48,12.7635,56.3368333333,37.7593333333,27.7091666666,12.5996666667,12.5838333334,10.3416666667,15.2491666667,45.7553333333,14.1233333334
683.80,12.8235,56.3166666666,37.714,27.6988333333,12.6023333333,12.6043333333,10.3523333333,15.2625,45.8405,14.0818333333
684.13,12.8055,56.1828333334,37.597,27.6723333334,12.6041666667,12.5898333333,10.34,15.2593333333,45.808,14.0856666666
684.45,12.7333333334,56.2716666666,37.5716666667,27.5798333334,12.506,12.5223333333,10.2236666667,15.1726666667,45.8536666666,13.9416666667
684.78,12.7608333333,56.208,37.5778333334,27.5848333333,12.4708333333,12.4328333334,10.2383333333,15.2093333333,45.9736666667,13.9048333334
685.10,12.676,56.0898333333,37.508,27.4425,12.2908333334,12.3143333333,10.087,15.077,45.913,13.868
685.43,12.74,56.0298333333,37.6796666667,27.5465,12.288,12.4195,10.0833333333,15.1383333333,45.9355,13.9496666667
685.75,12.6356666667,55.963,37.5373333333,27.5173333334,12.1425,12.3695,10.1043333333,15.0785,45.8156666667,13.8646666666
686.08,12.5828333333,55.846,37.506,27.498,12.0128333334,12.3206666667,10.036,14.9651666666,45.7385,13.71
686.40,12.5683333333,55.837,37.4773333333,27.5546666667,11.9888333334,12.2905,9.98966666667,14.954,45.7953333334,13.6058333333
686.72,12.5906666666,55.8328333333,37.5893333333,27.5745,12.1021666666,12.3843333333,10.102,15.036,45.6611666666,13.6851666666
687.05,12.7401666666,55.9396666667,37.7401666666,27.6871666667,12.2031666666,12.4988333333,10.24,15.1621666667,45.7343333333,13.8145
687.37,12.6851666666,55.9061666666,37.672,27.6121666667,12.1713333333,12.5001666666,10.1446666667,15.147,45.6135,13.7648333334
