wavelength,Back_HemRusf,Belly_HemRusf,Breast_HemRusf,Crissum_HemRusf,Crown_HemRusf,DorTail_HemRusf,Patch10_HemRusf,Rump_HemRusf,Throat_HemRusf,WingTip_HemRusf
410.06,5.48613333333,5.748,4.56306666667,5.39986666667,4.73986666667,5.74366666667,4.9206,5.75101111111,5.25433333333,6.4936
410.42,5.4648,5.72666666667,4.53266666667,5.3752,4.71266666667,5.72773333333,4.90066666667,5.73447777778,5.24593333333,6.46793333333
410.77,5.45906666667,5.74846666667,4.54733333333,5.39426666667,4.71046666667,5.74966666667,4.9252,5.73751111111,5.25266666667,6.49413333333
411.13,5.43793333333,5.76366666667,4.5346,5.3868,4.69253333333,5.73726666667,4.9128,5.73315555556,5.24153333333,6.4858
411.49,5.45473333333,5.79253333333,4.55746666667,5.4142,4.71046666667,5.75746666667,4.94673333334,5.75474444444,5.28993333333,6.51086666667
411.85,5.48,5.81106666667,4.58813333333,5.44306666667,4.7538,5.80373333333,5.00206666667,5.79012222222,5.3302,6.5312
412.21,5.47786666667,5.8164,4.629,5.49366666667,4.77586666667,5.84966666667,5.01913333333,5.8163,5.36286666667,6.53646666667
412.57,5.49893333333,5.88033333333,4.67393333333,5.5436,4.80806666667,5.8736,5.06913333333,5.86198888889,5.37833333333,6.5702
412.92,5.4838,5.8894,4.67886666667,5.54026666667,4.79853333333,5.8474,5.06866666666,5.86242222222,5.3884,6.56253333333
413.28,5.42926666667,5.85266666667,4.61966666667,5.5126,4.74313333333,5.80033333333,5.0572,5.81431111111,5.36906666667,6.49206666666
413.64,5.4052,5.84053333333,4.59946666667,5.50333333333,4.73246666667,5.78673333333,5.05706666667,5.79864444444,5.37766666667,6.46646666667
414.00,5.42766666667,5.8712,4.63646666667,5.52626666667,4.75673333333,5.7862,5.07346666667,5.82193333333,5.40493333333,6.45593333333
414.36,5.4396,5.89973333333,4.6652,5.56346666666,4.7716,5.819,5.09793333333,5.83731111111,5.401,6.47153333333
414.72,5.49113333333,5.9476,4.70773333333,5.6152,4.818,5.84226666667,5.13946666667,5.88251111111,5.44513333333,6.5284
415.07,5.51046666667,5.96053333333,4.727,5.6478,4.84926666667,5.85686666667,5.134,5.90068888889,5.4498,6.5642
415.43,5.49986666667,5.97893333333,4.72646666667,5.65253333333,4.85173333333,5.8378,5.12626666667,5.89743333334,5.43993333333,6.53953333333
415.79,5.5018,6.00086666667,4.74586666666,5.64713333333,4.8498,5.8324,5.12806666667,5.89834444444,5.46306666667,6.54213333333
416.15,5.53526666667,6.02666666667,4.76886666667,5.66866666667,4.87546666667,5.84133333333,5.1578,5.91656666667,5.4928,6.55993333333
416.51,5.5764,6.04606666667,4.78366666667,5.678,4.8942,5.86946666667,5.16866666667,5.9172,5.51213333333,6.58786666667
416.86,5.6014,6.05706666667,4.79853333333,5.69133333333,4.9096,5.88573333333,5.18153333333,5.93646666667,5.52166666667,6.61206666667
417.22,5.60333333333,6.07006666667,4.8098,5.68,4.91933333333,5.88373333333,5.1678,5.94885555555,5.50606666667,6.63186666667
417.58,5.61493333333,6.09693333333,4.84446666667,5.69,4.9276,5.90386666667,5.177,5.96285555556,5.50993333333,6.665
417.94,5.57886666667,6.07186666667,4.81346666667,5.6652,4.886,5.8694,5.13733333333,5.93645555556,5.4798,6.64373333333
418.29,5.55366666666,6.0548,4.78633333333,5.6392,4.85353333333,5.81913333333,5.10386666667,5.89175555556,5.45593333333,6.62106666667
418.65,5.53026666667,6.0388,4.77173333333,5.61773333333,4.82473333333,5.80386666667,5.08386666667,5.87281111111,5.43066666667,6.59333333334
419.01,5.502,6.02593333333,4.75106666667,5.5966,4.78973333333,5.77613333333,5.0714,5.85095555556,5.41746666667,6.56293333333
419.37,5.5334,6.04313333333,4.77706666667,5.61826666667,4.80126666667,5.80806666667,5.0998,5.87128888889,5.4386,6.58873333333
419.73,5.54106666667,6.05286666667,4.77546666667,5.6264,4.7972,5.80853333333,5.11493333333,5.88043333333,5.43793333333,6.59046666667
420.08,5.516,6.04906666667,4.75966666667,5.61506666667,4.782,5.80053333333,5.1174,5.86276666667,5.42473333333,6.58726666666
420.44,5.485,6.03046666667,4.74053333333,5.5834,4.75333333333,5.7782,5.1076,5.84895555555,5.41486666667,6.57513333333
420.80,5.49893333333,6.05206666667,4.76206666667,5.59926666667,4.7536,5.78966666667,5.12086666667,5.86143333333,5.42706666667,6.58946666667
421.16,5.54053333333,6.092,4.8124,5.63806666667,4.78626666667,5.8242,5.15933333333,5.90093333333,5.46886666667,6.64293333333
421.51,5.54093333333,6.099,4.8094,5.63866666667,4.78406666667,5.82233333333,5.16046666667,5.90636666667,5.46986666667,6.6262
421.87,5.54273333333,6.10746666667,4.81113333333,5.63973333333,4.78786666667,5.82953333333,5.17733333333,5.90078888889,5.47013333333,6.64206666666
422.23,5.55993333334,6.1302,4.83506666667,5.65126666667,4.80053333333,5.83773333333,5.20806666667,5.93374444445,5.4978,6.66746666667
422.58,5.57133333333,6.14,4.83693333333,5.66866666667,4.81413333333,5.8386,5.217,5.94098888889,5.51213333333,6.66613333333
422.94,5.5872,6.1586,4.85046666667,5.6798,4.83026666667,5.86106666667,5.2444,5.95686666667,5.53446666667,6.68886666667
423.30,5.5724,6.16566666667,4.85213333333,5.6786,4.82413333333,5.85066666667,5.24193333333,5.95485555556,5.52513333333,6.68326666667
423.66,5.58066666667,6.17206666667,4.86433333333,5.69313333333,4.84186666667,5.8564,5.24646666667,5.96266666667,5.5324,6.69066666667
424.01,5.59586666667,6.20413333333,4.88826666667,5.71086666667,4.86086666667,5.8764,5.26286666667,5.98277777778,5.55246666666,6.7064
424.37,5.6156,6.24633333334,4.91613333333,5.75153333333,4.89626666667,5.8932,5.28766666667,6.00508888889,5.58466666667,6.72453333333
424.73,5.61606666667,6.2552,4.911,5.75286666667,4.9052,5.8936,5.29726666667,6.00761111111,5.60273333333,6.72406666667
425.08,5.60433333333,6.24666666667,4.88753333333,5.75013333333,4.88726666667,5.87753333333,5.28486666667,5.99078888889,5.58693333333,6.69473333333
425.44,5.6056,6.248,4.89686666667,5.75873333333,4.88706666666,5.8756,5.299,5.99531111111,5.5982,6.70866666667
425.80,5.6164,6.2598,4.9098,5.76946666667,4.90326666667,5.87366666667,5.30006666667,6.00992222222,5.61326666667,6.70633333333
426.16,5.64593333333,6.27993333333,4.9348,5.791,4.92533333333,5.90566666667,5.32073333333,6.0311,5.63566666667,6.70973333333
426.51,5.65886666667,6.3108,4.96266666667,5.796,4.93653333333,5.9152,5.35146666667,6.0514,5.65226666667,6.7322
426.87,5.6594,6.32153333333,4.97306666667,5.80473333333,4.9432,5.9,5.34486666667,6.0636,5.66133333333,6.72086666667
427.23,5.65733333333,6.31366666667,4.95713333333,5.7944,4.94326666667,5.88093333333,5.34606666667,6.06291111111,5.67506666667,6.7188
427.58,5.68353333334,6.34826666667,4.9724,5.81273333333,4.9572,5.90573333333,5.37493333333,6.08813333333,5.69866666667,6.74526666667
427.94,5.7162,6.3608,4.9772,5.82106666667,4.97833333333,5.90893333333,5.385,6.11592222222,5.71973333333,6.76126666667
428.30,5.73566666667,6.35813333333,4.9878,5.8292,4.9832,5.90926666667,5.4004,6.13273333333,5.73346666667,6.76553333333
428.65,5.73893333333,6.37186666667,5.00053333333,5.8484,4.9772,5.90326666667,5.40986666667,6.13373333333,5.73473333333,6.76613333333
429.01,5.75933333333,6.41173333333,5.04573333333,5.86826666667,4.99946666667,5.93126666667,5.44713333333,6.15848888889,5.76993333333,6.79946666667
429.37,5.78653333333,6.45506666667,5.06686666667,5.891,5.0272,5.9508,5.48273333333,6.17448888889,5.8046,6.8322
429.72,5.81613333333,6.50286666667,5.10306666667,5.9176,5.0324,5.97953333333,5.51673333333,6.20201111111,5.85,6.85986666667
430.08,5.7874,6.5044,5.08246666667,5.93033333333,5.0214,5.98026666667,5.50966666666,6.1875,5.85813333333,6.8648
430.44,5.7538,6.46746666667,5.05333333333,5.90493333333,4.99406666667,5.95613333333,5.4746,6.15495555556,5.83973333333,6.83793333333
430.79,5.76653333333,6.46513333333,5.0548,5.903,4.98866666667,5.9648,5.49046666667,6.15101111111,5.8362,6.83353333333
431.15,5.7978,6.48746666667,5.09706666667,5.93293333333,5.00106666667,6.0094,5.52046666667,6.17958888889,5.85726666667,6.86013333333
431.50,5.78333333333,6.48606666667,5.11526666666,5.94073333333,4.98646666667,6.00726666667,5.51373333333,6.1702,5.85913333333,6.83986666666
431.86,5.7764,6.50513333333,5.14086666666,5.96013333334,4.98773333333,6.01146666667,5.53673333334,6.17561111111,5.86566666667,6.83366666666
432.22,5.77853333333,6.5158,5.1452,5.97433333333,4.98546666667,6.02646666667,5.55246666667,6.18001111111,5.8802,6.8342
432.57,5.7816,6.52186666667,5.1484,5.97733333333,4.9858,6.03773333333,5.56246666667,6.19116666667,5.883,6.83386666667
432.93,5.758,6.49493333333,5.1122,5.96893333333,4.95746666667,6.01526666666,5.543,6.172,5.86666666667,6.7964
433.29,5.735,6.492,5.0836,5.9508,4.9436,5.99746666667,5.51986666667,6.16535555556,5.8334,6.76593333333
433.64,5.76033333333,6.51473333333,5.11286666667,5.9738,4.98466666667,6.0338,5.56733333333,6.19917777778,5.84473333333,6.79486666667
434.00,5.77886666667,6.53193333333,5.14813333333,5.9794,5.0082,6.04833333333,5.5952,6.22534444445,5.84766666667,6.8014
434.35,5.8114,6.5616,5.15906666667,5.9958,5.01446666667,6.05986666667,5.6238,6.24978888889,5.871,6.811
434.71,5.80633333333,6.55586666667,5.1496,6.00413333333,5.013,6.057,5.62353333333,6.2451,5.86726666667,6.81633333333
435.07,5.8378,6.61653333333,5.18233333333,6.03306666667,5.05213333333,6.08586666667,5.65826666667,6.26984444444,5.9048,6.83273333333
435.42,5.85933333333,6.6358,5.20106666667,6.05686666667,5.0848,6.09226666667,5.6802,6.29156666667,5.9308,6.8598
435.78,5.87386666667,6.6446,5.20353333333,6.06113333334,5.08686666667,6.10173333333,5.6822,6.29514444445,5.94333333334,6.86326666667
436.13,5.89266666667,6.66926666667,5.2184,6.06953333334,5.11093333333,6.11266666667,5.69686666667,6.31604444444,5.95053333333,6.8778
436.49,5.87793333333,6.64706666667,5.20246666667,6.03946666667,5.0928,6.089,5.6778,6.28948888889,5.94553333333,6.85846666667
436.84,5.88833333333,6.67786666666,5.2234,6.04653333333,5.11686666667,6.09853333333,5.69046666667,6.30702222222,5.9576,6.89666666667
437.20,5.92033333333,6.7008,5.25753333333,6.06446666667,5.1352,6.12233333333,5.71493333333,6.32606666666,5.99286666667,6.92913333334
437.56,5.87486666667,6.6766,5.218,6.03993333333,5.07986666667,6.06553333333,5.67686666667,6.28131111111,5.9552,6.88373333333
437.91,5.84953333333,6.67046666667,5.18433333333,6.0298,5.05726666667,6.03726666667,5.6628,6.2644,5.9534,6.86333333333
438.27,5.83626666667,6.68706666667,5.20246666667,6.03893333333,5.067,6.04913333333,5.67653333333,6.26482222222,5.96753333333,6.87706666667
438.62,5.8346,6.71593333333,5.22213333333,6.03393333333,5.06573333333,6.0426,5.6902,6.27601111111,5.98686666667,6.87746666667
438.98,5.8098,6.69593333333,5.19826666667,6.02953333333,5.04113333333,6.0212,5.6672,6.2641,5.97306666667,6.86826666667
439.33,5.79033333333,6.69053333333,5.17433333333,6.01206666667,5.0256,6.0122,5.6648,6.24636666667,5.951,6.8386
439.69,5.77433333333,6.68073333333,5.16113333333,5.99173333333,5.01406666667,5.9994,5.65213333333,6.23301111111,5.94126666667,6.83466666667
440.04,5.7728,6.6776,5.15846666667,5.98293333333,5.00293333333,5.99953333333,5.66226666667,6.23258888889,5.937,6.8254
440.40,5.79533333333,6.7114,5.18553333333,6.0154,5.0296,6.0224,5.69273333333,6.26374444444,5.966,6.86013333333
440.75,5.7894,6.71193333333,5.19793333333,6.015,5.02773333333,6.0194,5.70353333333,6.26553333333,5.9708,6.841
441.11,5.79613333333,6.72826666667,5.21893333333,6.03866666667,5.03566666667,6.02246666667,5.7268,6.28573333333,5.9806,6.85686666667
441.47,5.8212,6.754,5.2338,6.05653333333,5.05353333333,6.054,5.75226666667,6.30497777778,6.0168,6.87866666667
441.82,5.81893333333,6.7438,5.2268,6.0428,5.04,6.03953333333,5.73866666667,6.28684444444,6.00686666667,6.86386666667
442.18,5.83573333333,6.7536,5.2342,6.06166666667,5.0432,6.04786666667,5.74613333333,6.28485555556,6.01846666667,6.86646666667
442.53,5.86306666667,6.77986666667,5.26913333333,6.09153333333,5.07053333333,6.0876,5.78026666667,6.31587777778,6.04553333333,6.88746666667
442.89,5.86806666667,6.78206666667,5.27413333333,6.08033333333,5.07433333333,6.08233333333,5.78413333333,6.30922222222,6.04486666667,6.88413333333
443.24,5.85686666667,6.78953333333,5.2546,6.06973333333,5.04926666667,6.06146666667,5.76493333333,6.29653333333,6.0388,6.87533333333
443.60,5.84926666667,6.80553333333,5.25433333333,6.08173333333,5.04953333333,6.04086666667,5.77686666667,6.30273333333,6.04746666667,6.87126666667
443.95,5.8492,6.8314,5.27106666667,6.09953333334,5.04833333333,6.04846666667,5.7744,6.30816666667,6.05613333333,6.89133333333
444.31,5.8114,6.7926,5.23606666667,6.06733333333,5.01513333333,5.9988,5.7388,6.27775555556,6.01033333333,6.83913333333
444.66,5.8176,6.80606666667,5.22826666667,6.07266666667,5.01346666667,5.9914,5.75146666667,6.2745,6.01933333334,6.8438
445.02,5.77593333333,6.775,5.19426666667,6.02786666667,4.9688,5.9516,5.70253333333,6.21831111111,5.97613333333,6.8016
445.37,5.7874,6.7978,5.2152,6.049,4.9912,5.96286666667,5.72666666667,6.25004444445,6.0082,6.8196
445.72,5.82286666667,6.83946666667,5.2558,6.08126666667,5.0204,5.99613333333,5.7638,6.2854,6.05,6.86333333333
446.08,5.81253333333,6.842,5.25446666667,6.07873333333,5.02006666667,5.98713333333,5.76226666667,6.29047777778,6.05506666667,6.86286666667
446.43,5.77206666667,6.8058,5.21673333333,6.04633333333,4.9868,5.94146666666,5.73033333333,6.25001111111,6.02246666667,6.82793333333
446.79,5.7598,6.80033333333,5.20813333334,6.04426666667,4.97573333334,5.93206666667,5.73033333333,6.24902222222,6.01486666667,6.8166
447.14,5.79286666667,6.82433333333,5.25066666667,6.07473333333,5.01126666667,5.96553333333,5.77426666667,6.29031111111,6.05586666667,6.85533333333
447.50,5.80006666667,6.82253333333,5.25913333333,6.06353333333,5.00413333333,5.96486666667,5.77373333334,6.28587777778,6.054,6.84213333333
447.85,5.8022,6.82526666666,5.2514,6.06306666667,5.0116,5.9514,5.77533333334,6.28214444445,6.067,6.8314
448.21,5.84833333333,6.88233333333,5.29713333333,6.10313333334,5.05753333334,6.00406666667,5.82313333333,6.31686666667,6.1124,6.87706666667
448.56,5.8614,6.90286666667,5.31906666667,6.11926666667,5.06713333333,6.02746666667,5.83266666667,6.3313,6.12873333333,6.89093333333
448.92,5.8912,6.93333333334,5.34713333333,6.15893333333,5.106,6.05833333333,5.87353333333,6.37771111111,6.17233333333,6.915
449.27,5.8864,6.93606666667,5.3466,6.15233333333,5.10253333333,6.0534,5.86513333333,6.3772,6.1542,6.91113333333
449.62,5.8738,6.95033333333,5.3382,6.15386666666,5.094,6.05166666667,5.87173333333,6.3759,6.1432,6.90693333333
449.98,5.93566666667,7.00873333333,5.38346666667,6.19973333333,5.13686666667,6.09733333334,5.9224,6.4242,6.1768,6.94826666667
450.33,5.99493333333,7.0804,5.44266666667,6.24566666667,5.19046666667,6.15146666667,5.977,6.48306666667,6.2294,7.00086666666
450.69,6.02486666667,7.13046666667,5.48353333333,6.27193333333,5.22193333333,6.17693333333,6.0096,6.51038888889,6.26466666667,7.0314
451.04,5.99586666667,7.11753333333,5.45766666667,6.24366666667,5.1892,6.1494,5.9768,6.47422222222,6.2422,6.98793333333
451.40,5.9804,7.12193333333,5.4362,6.2524,5.17973333333,6.142,5.97273333333,6.47117777778,6.23326666667,6.97766666666
451.75,5.94773333334,7.09546666667,5.435,6.2398,5.14986666667,6.12786666667,5.96206666667,6.45716666667,6.21573333333,6.95486666667
452.10,5.926,7.10273333333,5.43906666667,6.2274,5.12366666667,6.1166,5.9568,6.45085555556,6.21393333333,6.93666666667
452.46,5.93633333333,7.10613333333,5.4336,6.2288,5.133,6.10153333333,5.967,6.45811111111,6.22653333333,6.94213333333
452.81,5.92706666667,7.1016,5.42793333333,6.21346666667,5.11926666667,6.09493333333,5.97313333333,6.44095555555,6.2266,6.92773333333
453.17,5.91886666667,7.0826,5.41446666667,6.2,5.09133333333,6.07106666667,5.95393333333,6.39785555556,6.21086666667,6.90206666667
453.52,5.92886666667,7.09753333333,5.41766666667,6.20626666666,5.10366666667,6.0784,5.96853333333,6.41254444444,6.23093333333,6.9002
453.87,5.91853333333,7.10406666667,5.43453333333,6.21726666667,5.10626666667,6.0894,5.9954,6.42811111111,6.24853333333,6.90126666667
454.23,5.93706666667,7.1228,5.44366666667,6.24153333333,5.1126,6.10933333334,6.0088,6.44666666667,6.2718,6.91666666667
454.58,5.941,7.12986666667,5.4406,6.25493333333,5.11933333333,6.11686666667,6.01646666667,6.45008888889,6.2932,6.9152
454.93,5.97046666667,7.16833333333,5.47366666667,6.2816,5.14286666666,6.13786666667,6.05873333333,6.48381111111,6.33126666666,6.94646666667
455.29,6.0264,7.235,5.53873333333,6.33426666667,5.20026666667,6.20946666667,6.13073333333,6.54276666667,6.40466666667,7.01573333333
455.64,6.0522,7.2808,5.57446666667,6.34193333333,5.2286,6.23266666667,6.16626666667,6.55641111111,6.43686666667,7.04186666667
456.00,6.062,7.28653333333,5.57133333333,6.35986666667,5.24606666667,6.23413333333,6.17986666667,6.56383333333,6.45773333333,7.046
456.35,6.0674,7.30013333333,5.58466666667,6.3672,5.2546,6.25006666667,6.2008,6.57794444444,6.46506666666,7.04406666667
456.70,6.08,7.3296,5.60246666667,6.38513333333,5.26726666667,6.2562,6.21493333333,6.60645555555,6.50066666667,7.06446666667
457.06,6.09046666667,7.3602,5.63166666667,6.39806666667,5.29533333333,6.2848,6.25166666667,6.64483333333,6.543,7.08986666667
457.41,6.06366666667,7.33446666667,5.61886666667,6.3764,5.27173333333,6.24593333333,6.237,6.60914444444,6.52253333333,7.05593333334
457.76,5.99953333333,7.27966666667,5.56006666667,6.31006666667,5.20806666667,6.1808,6.16846666667,6.54588888889,6.46373333333,6.99226666667
458.12,5.96886666667,7.26953333333,5.5462,6.28373333333,5.1788,6.1482,6.16513333333,6.51204444445,6.4526,6.96546666667
458.47,5.95206666667,7.265,5.53266666667,6.27613333333,5.1548,6.1372,6.16586666667,6.50875555556,6.44213333333,6.94953333333
458.82,5.941,7.2552,5.52466666667,6.274,5.14133333333,6.12993333333,6.15466666667,6.49642222222,6.43266666667,6.9496
459.18,5.92566666667,7.2292,5.51326666666,6.25353333333,5.118,6.10173333333,6.1328,6.46076666667,6.41193333333,6.92533333333
459.53,5.9412,7.2458,5.51613333333,6.269,5.13546666667,6.11226666667,6.14373333333,6.47654444444,6.41553333333,6.94353333333
459.88,5.93806666667,7.2492,5.51526666667,6.265,5.12313333333,6.11613333334,6.16166666667,6.48031111111,6.41033333333,6.95073333333
460.24,5.92833333333,7.2548,5.52166666667,6.2638,5.12273333333,6.1082,6.1624,6.48062222222,6.41033333333,6.948
460.59,5.9312,7.25526666667,5.5194,6.262,5.1148,6.11013333333,6.16766666667,6.4765,6.39586666667,6.9464
460.94,5.91833333333,7.23993333333,5.50386666666,6.2584,5.1034,6.0876,6.1542,6.45674444445,6.385,6.93046666667
461.29,5.93573333333,7.26086666667,5.53266666667,6.2794,5.118,6.11266666667,6.17046666667,6.47935555555,6.41366666667,6.95526666667
461.65,5.97793333333,7.31546666667,5.57146666667,6.31593333333,5.163,6.1484,6.23,6.51944444444,6.46253333333,6.9914
462.00,6.01713333333,7.34933333333,5.60273333333,6.35653333333,5.2034,6.18586666667,6.26406666667,6.57114444445,6.50553333333,7.0342
462.35,6.02886666667,7.3648,5.6264,6.35793333333,5.21573333333,6.19146666667,6.28553333333,6.5784,6.5142,7.06093333333
462.71,6.0446,7.38693333333,5.6414,6.3588,5.23173333333,6.2044,6.32033333333,6.60908888889,6.5292,7.05966666667
463.06,6.044,7.40506666666,5.64453333333,6.36813333333,5.2246,6.1912,6.32993333333,6.63173333333,6.53346666666,7.05853333333
463.41,6.0294,7.39273333333,5.62633333333,6.3562,5.18686666667,6.16193333333,6.3138,6.61392222222,6.5304,7.03246666667
463.76,6.02373333333,7.38846666667,5.62493333333,6.34646666667,5.19146666666,6.1446,6.299,6.61093333333,6.5364,7.02506666667
464.12,6.0224,7.39713333333,5.60966666667,6.34373333333,5.18026666667,6.141,6.30166666667,6.60367777778,6.55713333333,7.0264
