wavelength,Back_ChaEucf,Belly_ChaEucf,Breast_ChaEucf,Crissum_ChaEucf,Crown_ChaEucf,DorTail_ChaEucf,Patch10_ChaEucf,Patch11_ChaEucf,Patch12_ChaEucf,Rump_ChaEucf,Throat_ChaEucf,WingTip_ChaEucf
788.07,18.8553333333,55.0084444444,39.1836666667,32.0286666667,11.4898888889,11.8265555556,38.0893333333,34.9407013889,28.1566666667,16.9193333333,42.4662222222,21.9696666667
788.38,19.4646666667,54.1766666667,39.3754444444,31.387,12.0844444444,12.7736666667,38.1995555556,35.1378680555,27.6562222222,17.4372222222,42.8628888889,22.3033333334
788.69,20.4721111111,55.8813333333,39.7232222222,31.2576666667,12.6576666667,13.5938888889,39.194,36.2255763889,27.9608888889,19.3732222222,44.6886666666,22.6698888889
789.00,20.7695555556,54.9666666667,40.6753333333,31.3704444445,14.6445555556,14.4483333333,39.4975555556,36.5478472222,27.876,20.6124444444,44.9943333333,24.46
789.31,20.5555555556,54.6032222222,40.873,32.1031111111,14.6427777778,14.6825555555,39.6826666667,37.2272986111,28.0158888889,20.7541111111,45.5951111111,25.2381111111
789.62,20.397,54.2461111111,41.8253333334,31.9841111111,14.9204444444,14.9604444444,40.357,37.7627986111,28.3333333333,20.2778888889,45.4762222222,25.0794444445
789.92,20.459,55.1456666667,41.3691111111,30.914,14.35,13.817,40.5083333333,37.6253333333,28.823,18.778,46.4534444445,24.231
790.23,18.7091111111,52.9003333333,39.3382222222,29.2075555556,12.9495555555,12.5816666667,38.3988888889,35.5368055556,27.2875555555,17.4426666667,45.2207777778,22.7533333333
790.54,17.4602222222,53.2818888889,39.2106666667,29.2151111111,12.2694444445,11.7545555556,38.4384444444,35.3953125,27.5847777778,16.302,46.2892222222,21.1497777778
790.85,18.0285555556,53.6531111111,38.824,29.0531111111,12.6675555556,12.019,38.0888888889,35.7950972222,28.1884444445,17.6394444444,46.6925555556,21.4872222222
791.16,18.0988888889,53.3421111111,40.0607777778,29.8611111111,12.8038888889,12.5434444445,38.1076666667,35.9536805556,28.1683333334,18.4027777778,46.4844444444,21.7448888889
791.47,18.2382222222,53.6521111111,40.5488888889,29.969,13.0145555556,11.4652222222,37.76,35.7319305556,27.18,18.2381111111,46.3921111111,22.4434444444
791.78,17.4276666667,54.3105555556,40.1565555556,30.2905555556,11.5723333333,10.8345555555,37.529,35.9007777778,26.971,17.7961111111,45.8276666666,22.0841111111
792.08,18.9777777778,54.4,40.9333333333,31.7777777778,12.9777777778,12.6666666666,38.7111111111,37.0611111111,28.0444444445,18.7555555555,45.6888888889,23.6888888889
792.39,17.8423333333,54.7718888889,39.419,31.3508888889,11.0651111111,11.2494444444,38.1282222222,36.5030972222,27.0632222222,17.2891111111,45.136,21.8996666667
792.70,18.8697777778,57.4234444444,40.0862222222,31.9444444444,12.1648888889,10.8717777778,39.703,37.8233472222,27.7777777778,18.2471111111,45.5937777778,22.797
793.01,19.5183333333,59.1445555556,40.069,32.1534444444,11.7502222222,10.2262222222,39.5772222222,36.6703194444,27.5811111111,18.3382222222,45.8704444444,23.009
793.32,19.6312222222,59.7408888889,40.2592222222,32.1875555556,12.7552222222,10.7126666667,40.1597777778,37.8365,27.7031111111,19.1331111111,46.1384444445,23.4678888889
793.62,20.02,61.2112222222,41.1411111111,32.132,14.4145555556,11.1612222222,40.8908888889,39.1861875,28.1282222222,20.1702222222,45.7456666667,24.2242222222
793.93,20.558,61.5271111111,41.5566666667,31.9628888889,14.2436666667,11.4048888889,41.6054444444,39.1611805556,28.2425555556,20.0684444444,45.2276666667,25.7465555555
794.24,21.1014444444,62.6706666667,42.9824444445,32.5048888889,15.2533333334,12.3293333333,42.5436666667,39.4645555555,29.386,20.7603333333,46.4425555555,26.657
794.55,21.2121111111,63.0592222222,42.4721111111,31.8903333333,15.5364444444,13.0351111111,42.9532222222,39.9981805556,30.1107777778,21.8856666666,46.9936666667,27.2245555556
794.86,22.3658888889,64.0803333333,42.9596666667,32.3275555556,16.2355555555,13.841,43.3906666667,41.0351666666,31.6571111111,23.1323333333,47.7967777778,28.0172222222
795.16,24.2678888889,64.0633333333,42.6777777778,33.008,17.1548888889,15.1093333333,44.0725555555,40.6612222222,32.171,23.1984444444,47.9312222222,28.5913333333
795.47,23.2151111111,63.2623333333,41.844,32.3875555556,15.6974444444,13.2387777778,43.1681111111,38.8327083333,31.0164444444,21.2291111111,46.9504444445,27.2813333333
795.78,24.2553333333,63.7826666667,42.7895555556,33.0971111111,16.0284444445,13.759,42.5058888889,39.1222569445,32.104,22.0331111111,47.8014444444,28.3688888889
796.09,24.3142222222,62.8081111111,42.4453333333,32.264,15.7136666667,13.6682222222,42.3057777778,38.3572430555,31.7991111111,21.246,48.3031111111,28.1731111111
796.40,27.1702222222,62.7604444445,44.2708888889,34.7656666667,19.0536666667,18.0122222222,44.4446666667,41.8077083333,34.5486666667,23.9584444444,50.1735555556,30.5555555555
796.70,28.3614444445,63.986,46.5196666667,36.5326666667,20.3632222222,19.7578888889,46.0442222222,43.423125,36.2732222222,25.8971111111,52.0103333333,33.5063333333
797.01,28.5834444444,63.3164444444,46.6073333333,36.6836666667,20.0168888889,19.9745555556,46.3527777778,43.1270277778,36.3867777778,25.5301111111,53.0108888889,33.5455555555
797.32,29.8018888889,63.9535555556,47.5882222222,37.5968888889,21.1023333333,20.5426666667,47.3731111111,44.6302083333,36.9078888889,26.6578888889,54.9094444444,34.4961111111
797.63,28.5838888889,62.7015555556,46.8845555556,37.4291111111,19.4334444444,19.0414444445,46.6667777778,44.1585,35.8171111111,25.3157777778,54.4661111111,33.3767777778
797.93,28.0231111111,62.6952222222,46.6755555556,36.9031111111,18.7863333333,17.3136666667,46.6308888889,43.4906319445,34.9843333333,23.1594444444,53.7705555556,32.3961111111
798.24,27.7777777778,64.0954444445,47.7962222222,36.9146666667,20.0184444444,17.6308888889,48.3471111111,44.3984930555,34.7566666667,23.1863333333,55.0962222222,32.966
798.55,24.5311111111,63.6363333333,46.8495555556,35.3535555556,18.5667777778,15.9211111111,47.2824444444,43.2390555555,34.103,21.9336666667,54.7378888889,31.8422222222
798.85,23.0091111111,63.422,45.9685555555,34.6607777778,18.9772222222,15.7818888889,47.1975555555,43.058625,34.0706666667,21.7306666667,54.3263333333,31.4651111111
799.16,22.173,62.4875555556,45.4277777778,33.5298888889,18.7807777778,15.7324444445,46.8044444444,43.0463611111,33.1366666667,21.239,53.3431111111,30.9243333334
799.47,22.0741111111,61.2346666667,44.9875555555,33.3826666667,18.321,15.5062222222,45.5802222222,42.1945833333,32.6914444445,20.9876666667,52.3951111111,29.926
799.78,19.9118888889,62.5413333334,43.9492222222,31.7931111111,15.1814444444,12.2111111111,44.9944444444,41.0271875,29.318,19.0318888889,52.4752222222,28.0528888889
800.08,19.8092222222,62.5702222222,42.6487777778,31.4254444444,13.0752222222,10.9988888889,44.6126666667,39.4780902778,28.2267777778,18.4625555556,50.8416666667,25.8136666667
800.39,18.0781111111,63.4233333333,41.5615555556,30.5705555555,11.7715555556,9.00877777777,44.1441111111,39.6320902778,26.4265555555,17.4175555555,49.4895555556,24.4444444444
800.70,18.1071111111,63.6096666667,41.0346666667,30.4525555556,12.8747777778,9.58255555554,44.0916666667,38.5030416667,26.1612222222,18.1658888889,47.7954444445,25.4556666667
801.00,19.3686666667,64.2378888889,39.8906666667,30.419,13.2362222222,9.411,44.9301111111,38.289375,26.0474444445,18.2757777778,46.8123333333,25.5617777778
801.31,21.377,65.3985555555,40.0363333333,31.0386666667,12.8621111111,10.2053333333,45.3503333334,38.2585555556,26.7512222222,20.29,46.9807777778,25.9057777778
801.62,21.6495555556,61.9701111111,36.4834444444,30.5842222222,10.8821111111,10.252,43.299,36.2865555556,25.8304444445,19.4731111111,44.4444444444,24.7996666667
801.92,24.2165555555,63.5897777778,38.2335555556,32.3076666667,12.9914444444,11.8518888889,45.584,38.7108819445,28.0343333333,21.7664444445,45.3562222222,26.2108888889
802.23,24.5791111111,62.7384444444,37.9911111111,30.4712222222,11.5038888889,11.055,44.3883333333,37.4752708333,26.824,22.5027777778,43.659,26.0381111111
802.54,25.3967777778,64.7853333334,37.9776666667,32.0398888889,10.2293333333,10.5821111111,46.0314444445,37.5109583333,26.8077777778,22.9277777778,43.6803333333,25.9258888889
802.84,25.6456666667,66.7867777778,38.6786666667,32.5523333333,10.2704444445,10.7507777778,47.868,38.626125,27.3273333334,23.6636666667,43.123,26.066
803.15,22.104,64.2435555556,36.2294444445,29.7873333333,8.86522222222,8.39233333333,45.9808888889,35.6382986111,26.6548888889,21.513,40.1298888889,24.1724444444
803.46,20.3295555556,63.6143333333,35.5922222222,28.2051111111,7.50911111112,6.83766666666,44.5054444445,34.4285208333,25.9464444445,19.2918888889,40.1098888889,23.1381111111
803.76,21.458,62.8454444444,36.0963333333,28.3951111111,8.58322222223,7.7601111111,44.2093333333,32.2603125,26.3963333333,19.0477777778,39.7413333333,23.4568888889
804.07,21.5507777778,63.1257777778,37.3626666667,28.6324444444,7.50933333333,6.89855555554,43.2845555556,33.0433819444,27.2283333334,18.8035555556,39.1941111111,21.7338888889
804.38,23.1183333333,66.3083333333,40.6811111111,32.1982222222,10.3944444444,9.85677777778,45.9975555556,36.2455138889,30.1075555556,21.3261111111,41.3978888889,24.2533333333
804.68,22.3416666667,65.3523333334,41.159,32.1385555556,10.454,10.454,45.2808888889,36.7644375,30.6451111111,20.7885555556,41.0395555555,24.552
804.99,22.2223333333,69.5737777778,43.8631111111,33.2686666667,10.5943333333,9.36688888889,46.4468888889,38.0128472222,32.2351111111,21.3824444444,41.6665555556,25.1292222222
805.30,22.0326666667,67.6137777778,43.3711111111,33.1438888889,10.7322222222,9.09099999999,45.2018888889,38.2656944444,31.4394444444,20.4544444444,40.5933333334,26.5782222222
805.60,22.5528888889,70.1058888889,45.5686666667,36.9708888889,11.1771111111,10.9787777778,46.0977777778,40.6084444445,34.127,20.1058888889,43.4525555556,28.2407777778
805.91,22.3528888889,69.4773333333,46.2745555555,35.6863333333,11.3725555555,11.5686666667,46.0132222222,40.9190902778,33.9215555556,19.2157777778,43.7255555556,28.4966666667
806.21,23.268,70.5883333333,48.4967777778,36.8628888889,13.4638888889,13.2026666667,46.8626666667,42.0017569444,35.7516666667,20.1307777778,46.1436666667,30.5227777778
806.52,27.3308888889,72.4776666667,52.1712222222,38.8888888889,15.8365555556,16.603,48.4674444444,43.3149722222,37.6115555556,22.4137777778,48.3398888889,32.5671111111
806.83,27.2382222222,71.8095555555,51.0477777778,37.7143333333,15.7458888889,16.1271111111,48.5078888889,43.0555694444,37.016,22.603,46.6031111111,31.3648888889
807.13,26.4485555555,72.87,52.0111111111,37.4231111111,13.9058888889,16.0191111111,49.966,44.5254027778,37.696,22.0175555556,47.9208888889,31.6291111111
807.44,24.8611111111,71.3194444444,49.5833333333,34.3055555556,10.9722222222,14.9305555556,49.375,42.3524305556,34.7916666667,19.4444444444,46.4583333333,30.9027777778
807.74,25.0733333333,71.4911111111,50.2193333333,32.6755555555,8.69888888891,13.304,49.3421111111,41.3559375,33.7718888889,18.5672222222,47.5877777778,29.9706666667
808.05,27.3345555555,69.3252222222,49.4886666667,33.2651111111,11.6562222222,15.5418888889,48.6708888889,41.6027986111,33.1967777778,21.1994444444,46.8983333333,31.5608888889
808.35,28.2767777778,68.0637777778,50.0333333333,33.0671111111,13.0405555555,17.0325555556,49.3681111111,41.1759861111,33.6658888889,22.0225555556,47.638,32.2688888889
808.66,30.1873333333,68.2061111111,53.5475555556,34.6721111111,13.8555555555,18.1391111111,51.004,42.2021527778,33.4003333333,23.6947777778,48.862,32.1284444444
808.97,34.5328888889,68.0555555555,54.7348888889,36.3636666667,17.7398888889,21.3385555555,53.5352222222,44.1090555555,35.0378888889,26.6414444444,50.8208888889,34.9117777778
809.27,36.5168888889,69.9127777778,56.6167777778,39.5133333333,20.5992222222,23.4082222222,55.2435555556,45.9972638889,37.7028888889,29.1508888889,51.9974444444,36.3295555556
809.58,37.995,71.0726666667,56.7048888889,39.4634444445,20.1148888889,23.9464444445,55.8108888889,46.4198819445,36.5261111111,30.8428888889,51.9795555556,35.8236666667
809.88,37.6468888889,70.1308888889,55.0324444444,39.3464444445,19.1503333333,22.2221111111,55.2941111111,46.4215069445,35.6862222222,30.1305555555,50.196,36.0784444445
810.19,39.8845555556,71.869,57.4824444445,42.4533333334,21.9012222222,24.9197777778,56.7118888889,48.2979027778,37.8292222222,33.3332222222,51.8304444444,39.0495555556
810.49,42.2732222222,74.585,60.281,44.5722222222,25.1595555556,28.0971111111,58.557,51.3689375,39.9745555556,37.1647777778,53.3844444444,41.2516666667
810.80,44.76,75.8205555556,61.9318888889,47.98,28.346,31.3763333333,60.3535555555,54.1785069444,43.4343333333,40.7197777778,55.6186666667,43.5604444444
811.10,43.8095555556,76.635,61.0158888889,47.4285555556,30.0952222222,31.6825555555,59.4921111111,53.8888263889,42.9842222222,40.2537777778,54.6032222222,43.873
811.41,43.383,80.7502222222,63.4818888889,47.9123333333,29.1578888889,30.1485555555,61.8542222222,55.0335277778,43.3828888889,40.3397777778,56.334,43.8782222222
811.71,42.4372222222,78.7813333333,62.5093333333,47.1684444445,28.172,28.3155555555,60.2151111111,54.5789027778,41.792,40.5735555556,54.9818888889,42.6523333333
812.02,43.7686666667,82.5075555556,62.3874444444,46.9218888889,29.8798888889,29.5796666667,61.4863333333,54.6499027778,43.9937777778,42.1923333333,57.2073333334,42.6426666667
812.32,41.385,86.0706666667,62.5604444445,44.847,29.8713333333,27.7778888889,62.8826666667,53.7894166667,43.3171111111,43.6393333333,57.6491111111,40.8213333333
812.63,39.0885555556,81.8545555555,58.1935555556,41.9663333333,27.9776666666,22.7817777778,58.4332222222,49.10575,38.6091111111,41.167,53.1574444444,36.1311111111
812.93,37.7777777778,79.4635555556,56.9347777778,42.682,28.5057777778,23.8313333334,56.1685555556,47.9261111111,39.0038888889,40.0001111111,52.3372222222,35.7854444445
813.24,37.7462222222,80.6147777778,59.5745555556,44.0504444444,29.4718888889,25.8471111111,57.6832222222,49.2317152778,39.6373333333,41.45,54.3736666666,36.3277777778
813.54,34.7517777778,76.5957777778,56.6587777778,40.5833333333,27.5022222222,23.7194444445,55.7132222222,46.7938194444,36.7217777778,37.5887777778,52.4035555555,33.4122222222
813.85,32.309,73.8377777778,53.9006666667,38.6131111111,24.5073333333,20.725,51.2213333334,43.9865069445,35.3821111111,35.6974444444,50.5123333333,31.6784444444
814.15,28.0195555556,70.2093333333,50.8052222222,34.6215555555,19.6457777778,14.9758888889,47.8262222222,39.4625694444,30.757,30.9984444444,46.1351111111,26.3284444444
814.46,29.8611111111,65.8952222222,50.926,35.1081111111,18.3642222222,15.7407777778,47.608,39.7859930555,30.7871111111,31.9444444444,45.6017777778,26.0803333333
814.76,31.2453333333,65.8463333333,51.0065555556,36.6891111111,20.3578888889,17.748,48.1727777778,40.2170277778,31.7674444444,34.1535555556,45.4884444444,27.1438888889
815.07,32.4786666667,67.094,52.4216666667,37.1795555556,22.4358888889,20.94,48.8605555555,42.3878194444,33.0484444444,36.8234444444,46.0826666667,27.7777777778
815.37,31.2756666667,63.8545555556,52.1946666667,36.214,20.8504444445,20.4391111111,47.5308888889,41.6709513889,31.8928888889,36.4885555556,43.69,27.7093333333
815.68,33.6741111111,64.8262222222,55.3511111111,38.9911111111,22.9038888889,22.8355555556,49.3524444445,44.3251041667,33.1287777778,38.3094444444,44.7853333333,29.7205555555
815.98,35.1026666666,66.9497777778,58.1033333333,39.6318888889,24.4161111111,26.044,52.7246666666,47.8636041667,36.0934444444,40.2688888889,48.5493333333,33.0501111111
816.29,35.3333333333,68.7406666667,60.9628888889,38.963,23.6296666667,25.7778888889,54.0742222222,50.1759375,37.4073333333,41.4074444445,50.1481111111,34.4445555556
816.59,35.7455555556,66.9592222222,60.0145555556,37.7924444444,22.8071111111,24.4884444445,53.2162222222,49.7623680556,36.6226666667,40.7163333333,49.5614444444,32.8947777778
816.89,39.7352222222,70.2722222222,64.2383333333,41.7217777778,24.945,27.3731111111,56.1441111111,52.5479583333,40.7652222222,44.4446666667,52.98,35.5408888889
817.20,39.8734444445,69.5497777778,63.7833333333,42.0531111111,26.5117777778,27.5667777778,56.7512222222,53.0282222222,40.0842222222,44.1632222222,52.813,34.951
817.50,41.751,72.1212222222,65.7912222222,44.1751111111,30.8417777778,30.3031111111,59.5958888889,54.9368680556,42.8284444444,47.6093333333,55.017,37.9125555556
817.81,41.5813333333,75.5965555556,68.1664444445,45.0578888889,32.1063333333,31.9697777778,60.8726666667,56.2286805556,44.0353333333,48.5343333334,56.3736666666,39.2636666667
818.11,44.2472222222,77.7778888889,70.9401111111,47.7975555556,34.3854444444,36.2262222222,63.445,58.8224166667,47.7974444444,49.9014444445,58.9744444444,40.3682222222
818.41,44.5096666667,77.323,70.6303333333,47.6932222222,33.2684444444,35.2176666667,62.573,57.1190208333,47.3033333333,48.4081111111,59.5192222222,39.961
818.72,46.3937777778,81.8712222222,72.7743333333,50.4224444444,34.9576666667,36.1923333333,64.3924444444,58.7921805555,49.3827777778,49.9025555555,61.8582222222,40.2857777778
819.02,42.2808888889,77.0174444444,67.4267777778,46.9591111111,31.9298888889,32.2806666667,59.1814444445,55.3874097222,46.3156666667,45.9064444444,57.6024444445,36.7836666667
819.33,39.7197777778,74.143,64.538,44.6003333333,29.3354444445,30.3737777778,55.3998888889,51.5608611111,43.6655555555,43.4061111111,53.9978888889,34.7872222222
819.63,34.8265555556,68.5112222222,58.9372222222,40.7994444445,26.7896666667,26.4384444444,52.3935555555,46.9531805556,39.5696666667,39.2621111111,50.6806666667,31.4447777778
819.93,32.2892222222,66.6295555556,56.1521111111,39.1498888889,25.354,24.4594444444,49.8506666666,44.9502083334,38.1431111111,36.8382222222,49.0304444444,30.0521111111
820.24,28.7116666667,63.691,52.928,37.2587777778,22.7604444445,21.1142222222,46.4387777778,43.148625,35.5175555555,33.7447777778,46.5654444444,27.857
820.54,27.3383333333,61.8971111111,51.7985555556,36.7973333334,21.6361111111,19.5575555556,46.4694444445,42.1295277778,34.6656666667,32.5606666667,45.377,26.9385555556
820.85,25.7432222222,60.4252222222,50.7773333333,36.2368888889,20.8962222222,18.1525555556,45.0161111111,41.9179930556,33.4933333334,31.3212222222,44.6274444445,26.0401111111
821.15,24.8954444444,59.0464444444,49.8704444444,35.1487777778,20.1676666667,16.6766666667,44.1252222222,41.2316458333,32.5753333333,30.2213333333,44.185,25.1946666667
821.45,24.331,58.6745555556,49.1761111111,35.1407777778,19.7411111111,15.8782222222,43.9128888889,41.1317847222,32.2877777778,29.5231111111,43.7533333333,25.1993333333
821.76,23.5305555556,57.8973333334,48.7564444444,34.7706666666,19.2667777778,15.2941111111,43.9758888889,40.8682638889,31.9606666667,28.8435555556,43.1687777778,24.9192222222
822.06,22.7733333333,56.628,47.9,34.1227777778,18.6028888889,14.5665555556,43.1784444444,40.2432222222,31.397,28.3735555555,42.6868888889,24.7095555556
822.36,22.478,56.2374444445,47.5844444445,33.9443333334,18.5422222222,14.5213333333,42.8672222222,40.101125,31.202,28.1472222222,42.7678888889,24.6518888889
822.67,23.2158888889,56.7565555555,48.3228888889,34.6583333333,19.3512222222,15.1691111111,43.7405555556,41.131,31.9806666666,28.7647777778,43.8232222222,25.5072222222
822.97,24.2762222222,57.9128888889,49.2971111111,35.9113333333,20.306,15.9497777778,44.472,42.2465138889,33.1264444445,29.7488888889,44.6237777778,26.2888888889
823.27,24.7207777778,57.8726666666,49.6927777778,36.4322222222,20.8682222222,16.3875555555,45.0448888889,42.7642013889,33.6685555556,30.444,44.9191111111,26.8983333333
823.58,25.6845555556,58.4816666667,50.0796666667,36.8388888889,21.5704444444,17.0215555556,45.7772222222,43.3761875,34.3183333333,31.4644444445,45.6177777778,27.6837777778
823.88,26.8338888889,59.4861111111,51.006,37.8365555556,22.5627777778,17.9511111111,46.3945555555,44.5072430555,35.3606666667,32.5595555556,46.7965555556,28.8764444445
824.18,27.8778888889,60.0934444444,51.7685555556,38.5218888889,23.0731111111,19.0023333333,47.3973333333,45.1482222222,36.3196666667,33.5334444445,47.7143333333,29.5295555555
824.49,28.5227777778,60.2223333333,52.1628888889,39.5802222222,23.5505555555,19.9246666667,48.1242222222,45.9858263889,37.3721111111,34.6436666667,48.0163333333,29.9587777778
824.79,29.25,60.424,52.9054444445,39.9685555556,24.0478888889,20.5928888889,48.7434444444,46.5068680556,37.8091111111,35.8066666666,48.7633333333,30.742
825.09,30.2974444444,60.8053333333,53.7213333333,40.6493333333,24.6255555555,21.5898888889,49.1247777778,47.5555902778,38.7517777778,36.8542222222,49.6311111111,31.4991111111
825.39,31.5118888889,62.204,55.0318888889,41.8261111111,26.0018888889,22.8368888889,50.6374444444,49.2130694444,39.8223333333,37.8643333333,50.9107777778,32.0582222222
825.70,33.2384444444,63.2552222222,56.6688888889,43.1415555556,27.0315555555,23.8566666667,51.7885555556,50.0487569444,41.0092222222,39.3506666667,51.765,33.0966666667
826.00,32.9711111111,62.5846666667,55.9178888889,42.5845555556,26.3767777778,23.3093333333,51.2318888889,49.2270972222,40.3622222222,39.1305555556,51.0384444444,32.1255555555
826.30,32.6913333333,61.9997777778,55.6048888889,42.4692222222,25.4073333333,23.0864444445,51.037,48.9814444444,39.7036666666,38.9628888889,50.8395555556,31.6048888889
826.61,33.0542222222,63.242,56.4686666667,42.9225555555,25.2917777778,23.4652222222,51.4966666667,49.6543888889,40.1318888889,39.1934444444,51.7504444444,31.5068888889
826.91,32.9207777778,63.7277777778,57.4374444444,43.4905555556,25.6767777778,24.2845555555,52.0237777778,50.2770694444,40.6546666667,39.6235555556,52.1525555556,31.6061111111
827.21,31.7312222222,62.6738888889,56.5275555555,42.0278888889,24.4813333333,23.2203333333,50.6173333333,49.0576805556,39.6637777778,38.7441111111,51.0375555556,30.4438888889
827.51,31.7616666667,63.1707777778,56.8021111111,41.5717777778,24.2546666667,22.4661111111,50.488,48.8601041667,39.729,38.8616666666,51.897,30.2982222222
827.82,31.6944444444,62.8888888889,56.3055555556,40.7777777778,24.2222222222,22.0833333333,49.6666666667,47.6232638889,39.0555555556,38.2222222222,51.8055555556,30.1111111111
828.12,31.4622222222,61.9747777778,55.757,39.9828888889,24.0066666667,21.9917777778,48.5608888889,47.1107916667,38.5434444444,38.3132222222,51.9287777778,29.246
828.42,31.6974444444,62.6234444444,55.9258888889,40.6482222222,24.1665555556,21.7284444444,48.3333333333,47.0699375,38.5185555556,39.1976666667,51.7902222222,29.1667777778
828.72,31.078,62.2885555555,55.7877777778,40.3317777778,23.2835555556,21.0282222222,47.6947777778,46.6437569444,38.375,39.602,52.1393333333,29.0546666667
829.02,30.7103333333,61.9673333334,55.5191111111,39.9637777778,22.623,20.5465555555,47.4682222222,46.9012777778,38.3242222222,39.7085555555,52.3133333333,28.0145555555
829.33,30.8231111111,62.7983333333,56.8312222222,40.2467777778,22.4281111111,20.6172222222,48.3126666667,48.0015069444,38.3538888889,40.5761111111,53.9094444444,27.6133333334
829.63,30.2822222222,62.3405555556,57.1036666667,39.0255555556,22.04,19.6265555556,47.7686666667,47.5551458334,37.705,39.9817777778,53.9162222222,25.9562222222
829.93,29.1346666667,62.0073333333,56.4772222222,37.8392222222,21.7613333333,17.87,47.363,46.7998333333,36.9687777778,40.5531111111,53.4052222222,24.0656666666
830.23,29.9833333333,61.8648888889,56.784,36.3484444444,20.938,16.7506666667,46.7894444444,46.4369930556,36.4601111111,41.2061111111,53.5455555556,22.6131111111
830.54,30.7262222222,64.3078888889,59.1557777778,37.8646666667,21.4774444444,17.5668888889,49.0998888889,49.1503888889,38.4233333334,43.4512222222,55.8657777778,21.7877777778
830.84,32.1338888889,63.0681111111,58.9015555556,38.8257777778,22.98,19.3182222222,49.1793333333,50.0710555556,38.7626666667,42.8028888889,54.4823333333,22.8535555556
831.14,33.3332222222,66.8698888889,62.0594444444,39.2954444444,22.6964444444,19.7831111111,52.71,53.3705069444,39.6341111111,45.3928888889,55.7588888889,23.645
831.44,31.7073333334,66.8022222222,61.721,39.16,21.206,17.5474444444,51.8971111111,53.5020555555,38.7532222222,43.5635555556,53.5907777778,22.9675555555
831.74,30.9292222222,66.7317777778,60.8186666666,39.0512222222,21.3124444444,18.2584444445,52.9565555556,53.6468263889,38.7914444445,42.9501111111,55.2306666667,23.5866666667
832.04,27.8408888889,64.6464444445,57.5125555556,35.4797777778,18.1187777778,13.384,49.4316666667,50.0394097222,35.4796666667,39.0783333333,51.8307777778,20.1388888889
832.35,25.6411111111,64.8352222222,57.1428888889,36.3247777778,16.9717777778,12.0878888889,49.2672222222,49.6717291667,35.4701111111,38.6447777778,51.5262222222,20.4517777778
832.65,26.7344444444,65.2002222222,58.8832222222,38.0146666666,19.4022222222,14.4387777778,49.5207777778,50.1303888889,38.6915555556,40.8347777778,52.9045555555,23.9142222222
832.95,27.109,63.5802222222,58.1788888889,38.1172222222,19.7017777778,15.2264444444,47.9938888889,49.8648402778,38.8888888889,39.9691111111,52.0575555556,25.6173333333
833.25,28.6797777778,63.4853333333,58.927,40.171,21.0351111111,16.5716666666,48.8604444445,51.0951319444,40.3134444444,40.5508888889,53.6087777778,27.9203333334
833.55,28.7501111111,62.8703333334,58.5185555556,41.2035555556,21.4351111111,16.5277777778,49.3056666667,51.2354583333,40.0924444444,40.1388888889,53.2405555555,28.1945555556
833.85,29.3008888889,61.0038888889,57.3573333333,40.798,21.922,16.8166666667,48.4772222222,50.4263333333,39.082,39.1248888889,52.8528888889,28.1424444444
834.16,28.846,62.094,57.4785555555,41.0683333333,20.9828888889,16.0256666667,49.2306666667,50.363375,39.1023333334,39.7007777778,52.8634444444,27.2221111111
834.46,29.9626666667,62.2138888889,58.1356666667,43.2791111111,23.8452222222,18.0606666667,50.312,51.7661458333,40.5743333334,41.0318888889,54.3904444444,29.2551111111
834.76,29.8155555556,62.5913333333,58.6013333333,43.5435555556,24.1527777778,17.6747777778,51.6516666667,51.8635347222,40.755,41.0982222222,55.3411111111,29.215
835.06,31.3253333333,63.4983333333,59.9285555555,44.9352222222,25.3013333333,18.2506666666,53.5474444444,52.7693541667,42.5256666667,42.5703333333,55.4216666667,29.8973333333
835.36,35.8276666667,66.0771111111,63.0837777778,48.8435555556,28.7527777778,23.2653333333,57.7323333334,55.5187222222,46.2132222222,46.2585555555,57.9138888889,33.5603333334
835.66,38.2714444444,66.8567777778,64.8148888889,49.2878888889,29.8672222222,25.0711111111,58.2621111111,56.3983958333,47.3884444445,47.5782222222,59.1167777778,34.0457777778
835.96,36.6351111111,66.1425555555,62.5261111111,48.1132222222,27.6727777778,23.0083333333,58.1236666667,55.2967361111,45.021,46.3312222222,58.2286666667,30.5032222222
836.26,41.228,69.7661111111,67.2513333333,52.3976666667,31.4035555555,26.8421111111,62.9238888889,58.6878125,48.421,52.1637777778,62.6315555556,33.3334444445
836.57,40.577,68.0171111111,65.2548888889,50.5217777778,30.3253333333,27.7471111111,62.0013333333,57.2588958334,47.9436666667,51.7494444444,60.8962222222,32.7808888889
836.87,40.9597777778,68.6391111111,66.8638888889,50.559,31.624,28.6653333333,63.6422222222,57.7867361111,48.2578888889,52.3997777778,61.7357777778,33.2675555556
837.17,42.032,70.2486666667,68.9326666666,51.7544444444,31.6522222222,29.6783333333,65.2046666667,57.9543125,48.8304444445,53.4355555556,62.2807777778,32.9678888889
837.47,44.9771111111,69.9391111111,71.5373333333,53.1202222222,34.7792222222,32.3441111111,65.7535555556,59.6273055555,50.761,56.0124444444,63.3943333333,35.5403333333
837.77,48.0127777778,70.803,73.1548888889,53.1224444444,34.712,32.6845555556,65.5313333333,60.503,52.2303333333,59.043,64.5581111111,35.3608888889
