wavelength,Back_SpoAmef,Belly_SpoAmef,Breast_SpoAmef,Crissum_SpoAmef,Crown_SpoAmef,DorTail_SpoAmef,Rump_SpoAmef,Throat_SpoAmef,WingTip_SpoAmef
448.92,6.42773333333,22.3458,9.21203333333,11.1002,5.37946666667,7.1184,6.48373333333,14.4153333333,8.15626666667
449.27,6.41566666667,22.3287333333,9.21426666665,11.0938,5.3792,7.10233333333,6.4738,14.4268,8.14553333333
449.62,6.39166666667,22.3410666667,9.20246666668,11.0885333333,5.3738,7.08853333333,6.44613333333,14.4406,8.1382
449.98,6.39153333333,22.3928,9.21043333333,11.1038666667,5.37726666667,7.086,6.44813333333,14.4724,8.13066666667
450.33,6.3946,22.4394,9.23543333333,11.1266,5.38666666667,7.1144,6.45653333333,14.5048666667,8.1498
450.69,6.4038,22.4660666667,9.24613333333,11.1588666666,5.40026666666,7.13306666667,6.4748,14.5235333333,8.16426666667
451.04,6.41613333333,22.4906666667,9.24823333333,11.1761333333,5.39726666667,7.14006666667,6.4802,14.5212,8.1546
451.40,6.39086666667,22.4495333333,9.2161,11.1496666667,5.37286666667,7.10266666667,6.44806666667,14.4962666667,8.1268
451.75,6.3636,22.4394,9.20769999999,11.1521333333,5.34433333333,7.06733333333,6.4336,14.4908666667,8.11513333333
452.10,6.3508,22.4556,9.1957,11.1455333333,5.32146666667,7.04293333333,6.42266666667,14.5082666666,8.0998
452.46,6.32253333333,22.4662666667,9.16923333333,11.1108666667,5.28633333334,7.01206666667,6.3864,14.4904,8.07406666667
452.81,6.33793333333,22.48,9.19996666667,11.1404,5.29066666667,7.025,6.40473333333,14.5117333333,8.08853333333
453.17,6.3568,22.5348,9.22496666667,11.1737333333,5.29426666667,7.04,6.43053333333,14.5421333333,8.10973333333
453.52,6.3796,22.5867333333,9.26173333334,11.2182666667,5.31386666667,7.0536,6.45586666666,14.5750666667,8.13026666667
453.87,6.38133333333,22.6123333333,9.26426666667,11.2422666667,5.3052,7.0436,6.4566,14.5871333333,8.13753333333
454.23,6.4008,22.658,9.2928,11.2756666667,5.3284,7.05746666667,6.4706,14.6220666667,8.1404
454.58,6.41713333333,22.6968,9.31123333333,11.3073333333,5.3256,7.05373333333,6.4684,14.6300666667,8.1356
454.93,6.421,22.7596666667,9.34619999999,11.3393333333,5.34166666667,7.06346666667,6.483,14.6683333333,8.1646
455.29,6.456,22.8636,9.3934,11.4078666667,5.35486666667,7.0934,6.51753333333,14.7046666667,8.18453333333
455.64,6.4834,22.9267333333,9.42063333333,11.4437333333,5.38226666667,7.11533333333,6.548,14.7316666667,8.20306666667
456.00,6.4974,22.9845333333,9.45893333333,11.4814,5.40246666667,7.125,6.5658,14.7626666667,8.218
456.35,6.52333333333,23.0586,9.48809999999,11.5415333333,5.42713333333,7.14333333333,6.60153333333,14.7927333333,8.22753333333
456.70,6.54546666667,23.1566,9.51549999999,11.5986666667,5.46466666667,7.17093333333,6.62853333333,14.8433333333,8.26373333333
457.06,6.52326666667,23.1533333333,9.51643333333,11.5873333333,5.44253333333,7.14333333333,6.60326666667,14.8159333333,8.2334
457.41,6.54273333333,23.2053333333,9.5386,11.61,5.44993333333,7.15013333333,6.6252,14.8311333333,8.23873333333
457.76,6.52826666667,23.2362,9.55199999999,11.6242,5.44413333333,7.1546,6.6268,14.8134666667,8.24026666667
458.12,6.5264,23.2592,9.55363333333,11.6288666667,5.42913333333,7.13633333333,6.6104,14.8057333333,8.2358
458.47,6.52493333333,23.289,9.56319999999,11.6413333333,5.43193333333,7.1304,6.6218,14.8194666667,8.23953333333
458.82,6.5152,23.3206666667,9.55873333333,11.6414,5.40853333333,7.10886666667,6.61386666667,14.8228666667,8.2254
459.18,6.51673333334,23.3496,9.5633,11.6592666667,5.42,7.1066,6.61053333333,14.824,8.22073333333
459.53,6.5234,23.3906,9.58126666667,11.6793333333,5.41933333333,7.1136,6.62373333333,14.8405333333,8.22213333333
459.88,6.53093333333,23.4266,9.58883333333,11.6886,5.42386666667,7.11313333333,6.62346666667,14.8448666667,8.22053333333
460.24,6.5548,23.4766666667,9.62633333335,11.7123333333,5.44866666667,7.11793333333,6.63973333333,14.8825333333,8.2396
460.59,6.56133333333,23.4935333333,9.63753333333,11.7224666667,5.452,7.11246666667,6.6444,14.8848666667,8.229
460.94,6.58473333333,23.57,9.66463333333,11.7672,5.48693333333,7.13293333333,6.6744,14.9316666667,8.25626666667
461.29,6.58906666667,23.6155333333,9.68186666667,11.8048666667,5.50333333333,7.1376,6.69453333333,14.9614666667,8.26226666666
461.65,6.63506666667,23.7072,9.72686666667,11.8616666666,5.5458,7.15233333333,6.73133333333,15.0151333333,8.27993333333
462.00,6.67746666666,23.8036,9.78730000001,11.9314666667,5.5904,7.1738,6.77566666667,15.0807333334,8.30713333333
462.35,6.69413333333,23.8859333333,9.83453333333,11.9778666667,5.61946666667,7.18253333333,6.7964,15.1174666667,8.31926666667
462.71,6.7174,23.9599333333,9.88866666667,12.0334,5.66953333333,7.19493333333,6.826,15.1585333333,8.32366666667
463.06,6.71706666667,24.018,9.92030000001,12.0603333333,5.67173333333,7.17853333333,6.8436,15.1942,8.31793333333
463.41,6.73586666667,24.1132,9.96156666667,12.1110666667,5.6978,7.17766666666,6.8542,15.2325333333,8.3188
463.76,6.76073333333,24.2084666667,10.0019333333,12.1752666667,5.7178,7.19353333333,6.88733333333,15.2735333333,8.33333333333
464.12,6.7456,24.2687333333,9.99350000001,12.1978666667,5.7136,7.18253333333,6.8692,15.28,8.32706666667
464.47,6.7376,24.3477333333,10.0159666667,12.2266666667,5.7016,7.16433333333,6.85833333333,15.3071333333,8.31153333333
464.82,6.74173333333,24.4175333333,10.0458,12.2394666667,5.69453333333,7.15533333333,6.86373333333,15.3196666666,8.3
465.17,6.76273333333,24.4853333333,10.0769666667,12.2786666667,5.71233333333,7.16493333333,6.87566666667,15.3391333333,8.29966666667
465.53,6.76453333334,24.5431333333,10.1087,12.3142,5.73886666667,7.17853333333,6.89986666667,15.3801333333,8.30586666667
465.88,6.72973333333,24.5824,10.0879,12.2996666667,5.70566666667,7.16126666667,6.89833333333,15.3706,8.2804
466.23,6.7202,24.6395333333,10.1022666667,12.3046,5.69586666667,7.159,6.9072,15.3838,8.26026666667
466.58,6.70826666667,24.6688,10.0826,12.3105333333,5.67533333333,7.14326666667,6.88853333334,15.3848,8.23886666667
466.94,6.7208,24.7506,10.1079666667,12.3348,5.6822,7.14153333334,6.89826666667,15.389,8.25486666667
467.29,6.7092,24.7896666667,10.1138,12.3304,5.67693333333,7.1258,6.88886666667,15.3695333333,8.25006666667
467.64,6.71646666667,24.8608,10.1507333333,12.3676,5.69713333333,7.12486666667,6.90293333333,15.3948,8.2584
467.99,6.74333333333,24.9267333333,10.2044666667,12.4337333333,5.72206666667,7.15586666667,6.9462,15.4352666667,8.26426666667
468.35,6.78906666667,24.9973333333,10.2489333333,12.4974666667,5.7644,7.1976,6.99306666667,15.4714,8.30973333333
468.70,6.82273333333,25.0896,10.277,12.5726,5.8014,7.2232,7.02766666667,15.5166666667,8.3522
469.05,6.83033333333,25.1729333333,10.2998333333,12.577,5.79773333333,7.20533333333,7.0264,15.5284,8.3672
469.40,6.86066666667,25.2622666667,10.3342,12.6111333333,5.80613333333,7.2222,7.047,15.5642,8.38506666667
469.75,6.928,25.349,10.4013,12.6943333333,5.86626666667,7.269,7.084,15.6046,8.42966666667
470.11,6.93933333333,25.4054,10.3958333333,12.7188666667,5.875,7.2648,7.09406666667,15.6211333333,8.4382
470.46,6.9648,25.4981333333,10.4469,12.7610666667,5.89646666667,7.28786666667,7.12033333333,15.6588666667,8.47086666667
470.81,7.0152,25.5684,10.4924,12.8230666667,5.9374,7.32973333333,7.1646,15.7338,8.507
471.16,7.07933333333,25.6476,10.5601333333,12.9024,6.0004,7.392,7.22906666667,15.8243333333,8.5684
471.51,7.1022,25.683,10.5795666667,12.9326,6.01026666667,7.40646666667,7.2298,15.8554,8.58506666667
471.87,7.1122,25.7340666667,10.5941333333,12.9454,6.01573333333,7.39046666667,7.2274,15.8555333333,8.5904
472.22,7.12426666667,25.7772666667,10.6045,12.9489333333,6.01506666667,7.4016,7.2358,15.8898,8.60046666667
472.57,7.11846666667,25.7615333333,10.612,12.9632666667,5.9934,7.38833333333,7.2244,15.8683333333,8.58573333333
472.92,7.12826666667,25.7657333333,10.622,12.9946666667,6.00373333333,7.403,7.2214,15.898,8.58453333334
473.27,7.13173333333,25.7578,10.6333,13.0149333333,6.009,7.3974,7.2208,15.8958666667,8.58693333333
473.62,7.10113333333,25.7642666667,10.6252,13.0124666667,5.9968,7.38026666667,7.2142,15.8966,8.5686
473.98,7.1108,25.8005333333,10.6668666667,13.0614,6.00133333333,7.37233333333,7.2104,15.9144666667,8.57866666666
474.33,7.13333333333,25.8015333333,10.6995,13.0998,6.03093333333,7.38873333333,7.2304,15.9242,8.60113333333
474.68,7.1278,25.7992,10.7162666667,13.1081333333,6.029,7.39353333333,7.22706666667,15.9192,8.58780000001
475.03,7.10573333333,25.7925333333,10.7137666667,13.0891333333,6.0158,7.362,7.19626666667,15.9081333333,8.56680000001
475.38,7.10813333333,25.7986666667,10.7286666667,13.1027333333,6.03186666667,7.35986666667,7.221,15.9136666666,8.57973333333
475.73,7.1132,25.8313333334,10.7480333333,13.1302666667,6.0456,7.38526666666,7.24393333333,15.9452,8.60813333333
476.08,7.09753333333,25.8520666667,10.7562333333,13.1456,6.04573333333,7.37166666667,7.23486666667,15.9371333333,8.59953333334
476.44,7.08573333333,25.8560666667,10.7509,13.1226666667,6.03986666667,7.373,7.23153333333,15.9416,8.586
476.79,7.08866666667,25.8734,10.7747,13.1480666667,6.04273333333,7.38893333333,7.25333333333,15.9430666666,8.58913333334
477.14,7.09593333333,25.9302,10.783,13.1856666667,6.04726666667,7.40973333333,7.27346666667,15.9768,8.61733333334
477.49,7.11826666667,25.9317333333,10.7956,13.1958,6.05293333333,7.4178,7.2832,15.9918666667,8.62713333334
477.84,7.12113333333,25.9303333333,10.7926666667,13.1922666667,6.04633333333,7.42433333333,7.28633333333,16.0082,8.6256
478.19,7.08373333333,25.9004666667,10.7585,13.1796,6.0088,7.4178,7.2612,15.9936,8.60786666666
478.54,7.06406666667,25.8762,10.7317666667,13.1576666667,5.98766666667,7.40073333333,7.24533333333,15.9606,8.59853333334
478.89,7.04926666667,25.8669333333,10.7219,13.1589333333,5.958,7.4,7.24073333333,15.9556,8.58573333333
479.24,7.03446666667,25.8586666667,10.7051333333,13.1451333333,5.9292,7.3924,7.21453333333,15.9337333334,8.5662
479.60,7.03046666667,25.8265333333,10.6963,13.1465333333,5.9054,7.3824,7.19513333333,15.9192666667,8.55686666667
479.95,7.0256,25.8039333333,10.6887,13.1458666667,5.89653333333,7.386,7.20053333333,15.9234,8.56313333333
480.30,7.0532,25.832,10.7073666667,13.1891333333,5.926,7.4226,7.22386666667,15.9682666667,8.59200000001
480.65,7.0636,25.8298666667,10.7109,13.1963333333,5.9314,7.43446666667,7.23353333333,15.9651333333,8.61573333334
481.00,7.05826666667,25.8082666667,10.71,13.1834666667,5.91826666667,7.4486,7.2146,15.9532,8.60346666667
481.35,7.04846666667,25.8521333333,10.7170333333,13.1909333333,5.89966666667,7.467,7.21093333333,15.9654666667,8.60953333333
481.70,7.05926666667,25.9156666667,10.7267333333,13.2194666667,5.8972,7.48386666667,7.2086,15.9916666667,8.6254
482.05,7.0748,25.9882666667,10.7506666667,13.2430666667,5.90586666667,7.49693333333,7.22113333334,16.0375333333,8.64526666666
482.40,7.0736,26.0395333333,10.778,13.2718,5.91153333333,7.51386666667,7.22553333334,16.0734666667,8.65553333333
482.75,7.07006666667,26.0822,10.7844,13.2878666667,5.91673333333,7.52186666667,7.22300000001,16.0792666667,8.66773333333
483.10,7.06526666666,26.0908,10.7955666666,13.3006,5.91686666667,7.52246666667,7.21973333334,16.0956,8.67313333333
483.45,7.0466,26.0870666667,10.7873333333,13.2959333333,5.90626666667,7.50353333333,7.20833333333,16.0953333333,8.65626666666
483.80,7.0524,26.0955333333,10.7957333333,13.3107333333,5.91246666667,7.50273333333,7.21193333333,16.0952,8.65893333333
484.15,7.0332,26.0836666667,10.7899333333,13.3022666667,5.90146666667,7.48413333333,7.19766666667,16.0826,8.64473333333
484.50,7.01666666666,26.1020666667,10.7942666667,13.3108666667,5.89026666667,7.47393333333,7.1864,16.0905333333,8.63560000001
484.85,7.01486666667,26.1382,10.8073,13.3320666667,5.89866666667,7.46993333333,7.1944,16.1121333333,8.64453333333
485.20,7.01673333333,26.1685333333,10.8212333333,13.3543333333,5.90206666667,7.46026666667,7.2,16.1308666667,8.64746666667
485.55,7.02273333333,26.1896,10.8457,13.3772,5.91826666667,7.4648,7.2162,16.1475333333,8.65386666667
485.90,7.031,26.2109333333,10.8667333333,13.4096,5.92726666667,7.46826666667,7.22953333333,16.1544666667,8.65873333333
486.25,7.03286666666,26.2380666667,10.8781,13.4345333333,5.93266666667,7.46186666667,7.2338,16.1662666667,8.6618
486.60,7.04,26.2565333333,10.8858666667,13.4548666667,5.9324,7.45806666667,7.245,16.18,8.65680000001
486.95,7.042,26.293,10.9012333333,13.4765333333,5.93966666667,7.45266666667,7.25326666667,16.1886666667,8.65446666667
487.30,7.066,26.3629333333,10.9324666667,13.5125333333,5.96033333333,7.4682,7.27873333334,16.2251333333,8.67546666666
487.65,7.06853333333,26.398,10.9438333333,13.5259333333,5.9604,7.46266666667,7.28340000001,16.2388666667,8.67333333333
488.00,7.09046666667,26.4604,10.9774,13.5646666667,5.96953333333,7.4714,7.30486666667,16.2623333333,8.68259999999
488.35,7.09966666667,26.5010666667,10.9896333333,13.5744666667,5.97933333333,7.4636,7.31159999999,16.2725333333,8.67566666667
488.70,7.1086,26.5373333333,11.0185,13.5902666666,5.97253333333,7.46026666667,7.31806666667,16.2752666667,8.66360000001
489.05,7.1246,26.5918666667,11.0531,13.6233333333,5.99286666667,7.46813333333,7.33406666666,16.2882,8.66753333333
489.40,7.1368,26.6671333333,11.0839666667,13.6618,6.00493333333,7.47426666667,7.36153333334,16.3101333333,8.6738
489.75,7.14666666667,26.7393333333,11.1129666667,13.6964666667,6.01686666667,7.4742,7.37100000001,16.3321333333,8.67379999999
490.10,7.18213333333,26.8117333333,11.1560333333,13.7365333333,6.04,7.48366666667,7.39853333333,16.3416,8.68519999999
490.45,7.20513333333,26.8807333333,11.2129333333,13.7898,6.0762,7.4966,7.42586666667,16.3752666666,8.70019999999
490.80,7.22486666667,26.957,11.2508,13.8280666667,6.08926666667,7.50646666667,7.44999999999,16.3998,8.71026666667
491.15,7.24893333333,27.0301333333,11.2971666667,13.8796666667,6.1138,7.52293333333,7.47646666666,16.4294666667,8.72379999999
491.50,7.2678,27.1150666667,11.3477333333,13.9296,6.13873333333,7.53846666667,7.49926666667,16.4597333333,8.73293333333
491.85,7.29833333333,27.2035333333,11.3910333333,13.9875333333,6.1776,7.5602,7.53046666667,16.502,8.75880000001
492.20,7.3296,27.2786,11.4367,14.0465333333,6.20193333333,7.57833333333,7.56220000001,16.5412,8.78773333332
492.55,7.3466,27.3575333333,11.4640666667,14.0937333333,6.23566666667,7.57866666667,7.58673333334,16.5701333333,8.80506666667
492.90,7.35273333333,27.3952666666,11.4818333333,14.1200666667,6.24833333333,7.5662,7.58786666666,16.5792666667,8.80253333334
493.25,7.35713333333,27.4419333333,11.5132,14.1528666667,6.25746666667,7.55046666666,7.58466666667,16.5976,8.79506666667
493.60,7.3862,27.5224,11.5609666667,14.2055333333,6.29333333333,7.5552,7.61473333333,16.637,8.80759999999
493.95,7.39806666667,27.6269333334,11.6167333333,14.2705333333,6.32513333333,7.56253333333,7.64473333333,16.7065333334,8.8214
494.30,7.4382,27.7592,11.6725333333,14.3441333333,6.35186666667,7.57006666667,7.68840000001,16.7484666667,8.84206666666
494.65,7.46873333333,27.8758,11.7298333333,14.4151333333,6.38506666667,7.57213333333,7.71366666666,16.7975333333,8.8574
495.00,7.4706,27.96,11.7638,14.4575333333,6.3998,7.56086666666,7.72179999999,16.8047333333,8.85699999999
495.34,7.50653333333,28.0883333333,11.8258,14.5442666667,6.42866666667,7.574,7.74773333333,16.8666666667,8.8838
495.69,7.52866666667,28.1919333333,11.8819,14.5836666667,6.44366666666,7.57493333333,7.76480000001,16.8958666667,8.88779999999
496.04,7.56846666667,28.328,11.9628,14.6646666667,6.48873333333,7.59726666667,7.80373333333,16.9457333333,8.90933333333
496.39,7.5968,28.4450666667,12.021,14.7286,6.51573333333,7.61833333333,7.83073333333,16.9855333333,8.9172
496.74,7.6476,28.5846666667,12.0922,14.8208,6.56193333333,7.65113333333,7.88460000001,17.0478666667,8.95159999999
497.09,7.70686666667,28.7032,12.1696,14.8947333333,6.6216,7.69366666667,7.94586666667,17.1026,8.99573333334
497.44,7.71686666667,28.7955333333,12.2173666667,14.9288,6.636,7.69073333333,7.97086666666,17.1247333333,9.00953333333
497.79,7.73133333334,28.8693333333,12.2418333333,14.9696,6.66113333333,7.68566666667,7.97479999999,17.1138,9.00766666667
498.14,7.71786666667,28.9326666667,12.2519,14.9875333333,6.65286666667,7.65233333333,7.96320000001,17.1247333333,8.98706666666
498.48,7.757,29.0586666667,12.3187,15.0612666667,6.7048,7.6782,8.01966666667,17.172,9.0108
498.83,7.78713333333,29.1559333333,12.3698666667,15.1186,6.73566666666,7.68426666667,8.04666666667,17.2173333333,9.0182
499.18,7.79013333333,29.2555333333,12.4073666667,15.1478,6.73926666667,7.68426666667,8.07073333334,17.2361333333,9.0062
499.53,7.77946666667,29.347,12.4402666667,15.2075333333,6.7328,7.65133333333,8.0724,17.262,8.98906666667
499.88,7.79753333333,29.4498,12.4686,15.2539333333,6.7538,7.6608,8.09160000001,17.2966666667,8.99306666666
500.23,7.81346666667,29.5022666667,12.4945,15.2974,6.761,7.64973333334,8.10766666667,17.3149333333,8.99026666666
500.58,7.8202,29.5930666667,12.5236,15.3288666667,6.77373333333,7.64826666667,8.13500000001,17.3396666666,8.98713333334
500.92,7.82493333333,29.7051333333,12.5472666667,15.3743333333,6.77553333333,7.64833333333,8.14693333333,17.3556,8.98833333334
501.27,7.867,29.8122,12.6093666667,15.4578666667,6.81466666667,7.66953333333,8.18933333334,17.4001333333,9.00319999999
501.62,7.9026,29.9119333333,12.6636,15.4974,6.8242,7.69193333334,8.23433333333,17.4748666667,9.02240000001
501.97,7.96226666667,30.0494666667,12.7431,15.5773333333,6.88306666667,7.75046666667,8.28806666667,17.5232666667,9.06066666667
502.32,8.01906666667,30.1563333333,12.8221333333,15.6606666667,6.93726666667,7.793,8.33999999999,17.5868,9.07853333333
502.67,8.04913333333,30.2524666667,12.8701,15.7024,6.95693333333,7.8082,8.37220000001,17.5998666667,9.08793333334
503.01,8.0816,30.3108,12.9095666667,15.7476,6.9958,7.81333333333,8.38693333334,17.6344666667,9.10573333333
503.36,8.13133333334,30.4102,12.9613666667,15.7864,7.06046666667,7.86906666667,8.4426,17.683,9.14746666667
503.71,8.173,30.5102,13.0419,15.8655333333,7.10433333333,7.90813333333,8.4952,17.7419333333,9.181
504.06,8.21580000001,30.6155333333,13.0949333333,15.9151333333,7.1414,7.9376,8.5284,17.8015333333,9.21166666666
504.41,8.24780000001,30.7204666667,13.1614,15.9744,7.18853333333,7.96253333333,8.55913333333,17.8622666667,9.24753333333
504.75,8.25413333334,30.7463333333,13.1873,16.0002,7.2026,7.9484,8.53560000001,17.8664,9.22746666666
505.10,8.23193333333,30.8001333333,13.1874333333,15.9929333333,7.19233333333,7.93466666666,8.50586666666,17.8672,9.18826666667
505.45,8.24940000001,30.9219333333,13.2303333333,16.0751333333,7.22133333334,7.93486666667,8.52846666666,17.9022,9.19746666666
505.80,8.25286666667,31.0053333333,13.2654,16.1354666667,7.2264,7.92966666667,8.54,17.958,9.19826666667
506.15,8.21733333333,31.0348,13.2373666666,16.1318,7.1834,7.8822,8.49786666666,17.9408666667,9.17440000001
506.49,8.21713333334,31.0855333333,13.236,16.1595333334,7.18493333333,7.87666666667,8.50293333334,17.9610666667,9.17133333333
506.84,8.25553333333,31.2063333333,13.2922333333,16.2222,7.2254,7.90326666667,8.54893333334,18.0058666667,9.20473333334
507.19,8.26393333334,31.2653333333,13.3316666667,16.2758666667,7.22546666667,7.91546666667,8.56200000001,18.0188,9.20826666666
507.54,8.25666666666,31.3007333333,13.339,16.2796,7.21593333333,7.88833333333,8.5464,18.0002,9.19019999999
507.88,8.28166666666,31.4232666667,13.4161666667,16.3638666667,7.25033333334,7.90886666667,8.58773333333,18.0396666667,9.22053333334
