wavelength,Back_CoeFlaf,Belly_CoeFlaf,Breast_CoeFlaf,Crissum_CoeFlaf,Crown_CoeFlaf,DorTail_CoeFlaf,Patch10_CoeFlaf,Patch11_CoeFlaf,Rump_CoeFlaf,Throat_CoeFlaf,WingTip_CoeFlaf
420.44,8.37118333333,10.6978,6.62653333333,14.7917,7.26906666667,7.9263,17.5928,14.0167333333,9.76232222222,18.8434666667,10.2856
420.80,8.37093333334,10.634,6.59046666667,14.7866333333,7.28886666667,7.92996666667,17.6206,13.9973333333,9.7484111111,18.8564666667,10.2869333333
421.16,8.36198333333,10.5598666667,6.5328,14.7424,7.26646666667,7.9291,17.6279333333,13.951,9.73113333333,18.8513333333,10.2741333333
421.51,8.40168333333,10.5262666667,6.51413333333,14.7800666667,7.292,7.9537,17.6802,13.9660666667,9.74401111111,18.9041333333,10.3178666667
421.87,8.38693333334,10.4357333333,6.45393333333,14.7548333333,7.28093333333,7.9482,17.6843333333,13.925,9.70333333334,18.9025333333,10.3003333333
422.23,8.37166666666,10.339,6.39866666667,14.7095333333,7.25113333333,7.91363333333,17.6848,13.8714,9.66246666668,18.8906,10.2777333333
422.58,8.34721666666,10.2582,6.32986666667,14.6839,7.2178,7.8893,17.6875333333,13.8236,9.62796666667,18.8812,10.2586666667
422.94,8.33790000001,10.192,6.29346666667,14.6904666667,7.21413333333,7.88646666667,17.6991333333,13.7926666667,9.60317777777,18.8769333333,10.2570666667
423.30,8.34746666667,10.1239333333,6.26386666667,14.6852,7.2128,7.88563333333,17.7208666667,13.7772,9.60666666666,18.8800666667,10.2650666667
423.66,8.35723333333,10.0638666667,6.23153333333,14.6883333333,7.20346666667,7.88483333333,17.7561333333,13.7625333333,9.5945,18.8859333333,10.2732
424.01,8.3489,10.0144,6.1826,14.6729666667,7.20073333333,7.88053333333,17.7864,13.7369333333,9.57688888887,18.8980666667,10.2636
424.37,8.32533333334,9.95220000001,6.1348,14.6451666667,7.17366666667,7.8629,17.7872,13.6950666667,9.53793333334,18.8986,10.2402
424.73,8.31165000001,9.89579999999,6.09193333333,14.6259,7.15413333334,7.8465,17.7881333333,13.6569333333,9.52276666668,18.8893333333,10.232
425.08,8.31756666667,9.8474,6.07206666667,14.6280333333,7.16833333333,7.83076666667,17.8112666667,13.6458,9.51545555555,18.9120666667,10.2284
425.44,8.27741666667,9.76246666667,6.02953333333,14.5783,7.13766666667,7.8013,17.8106,13.5890666667,9.47702222223,18.8753333333,10.1950666667
425.80,8.30085,9.76533333334,6.02946666667,14.6043666667,7.1494,7.808,17.8577333334,13.5964666667,9.49562222221,18.9074666667,10.2223333333
426.16,8.31291666667,9.76093333333,6.02513333333,14.6338666667,7.17526666667,7.84173333333,17.9014666667,13.6005333333,9.51411111112,18.9246666667,10.2404
