wavelength,Back_OryNutm,Belly_OryNutm,Breast_OryNutm,Crissum_OryNutm,Crown_OryNutm,DorTail_OryNutm,Rump_OryNutm,Throat_OryNutm,WingTip_OryNutm
201.57,28.2424,38.6667666667,61.0909,17.0909333334,42.4647333333,60.3031333333,81.3333999998,38.7878666667,95.3939999999
201.95,45.5319333333,56.8795,86.3121333333,37.0212666667,72.4351555556,77.8724333333,104.3262,64.5389333334,134.893533333
202.33,61.5385333333,66.6666333333,109.2307,54.5298666667,100.170955555,83.5042666667,134.3588,80.5128000001,165.1282
202.71,71.2727333334,76.0605333333,99.3332666666,58.9090666667,96.8484666667,78.3635333333,117.757633333,82.4241333332,142.302933333
203.09,61.8604,68.4496666667,96.4341666666,48.3720666667,94.211911111,71.0852,120.852833333,67.2869333333,151.628
203.47,100.555533333,106.805466667,155.694333333,82.2222666666,155.092533333,102.499966667,191.5278,100.8334,264.444466667
203.85,101.25,100.729166667,128.958333333,97.2916666667,148.680555556,106.770833333,165.3125,98.7499999999,217.708333333
204.22,206.3636,206.515466667,235.757633333,222.121133334,277.676711111,209.545366667,311.212133333,198.788,383.6364
204.60,133.741533333,137.551066667,149.795966667,147.619133333,169.9772,129.2518,174.081666667,130.204133333,218.911533333
204.98,107.8788,121.696866667,128.909233333,123.515133333,148.242444445,113.696866667,148.909066667,119.394066667,185.696933333
205.36,112.9884,127.471233333,137.298966667,126.7816,146.551688889,117.011366667,145.2874,126.781666667,183.218333333
205.74,101.826533333,115.022866667,121.9178,114.520466667,123.957488889,99.4521,127.351633333,110.411,145.2968
206.12,109.435666667,126.5129,125.846133333,125.230733333,130.940311111,107.692433333,134.4103,115.897533333,161.1282
206.50,102.801866667,127.004966667,114.299466667,117.2946,122.318777778,107.681266667,131.8358,110.531333333,153.14
206.87,94.4293333334,118.310666667,104.9315,114.338,115.190266667,103.3791,125.022866667,104.201,144.018466667
207.25,96.2792,121.666766667,103.914733333,106.589,112.764955556,103.527133333,123.2558,106.744133333,137.829266667
207.63,74.6429333333,99.4047666667,80.2974999999,84.2261333334,87.1231333333,83.75,97.5891666665,85.2381333334,108.154866667
208.01,66.3360666667,92.7273666667,74.6281333333,75.3718666667,79.7059555556,75.7026333334,89.7521666667,76.0881333334,99.6694666666
208.39,57.6744,81.2662,67.5968666666,68.6821333334,69.1127333333,66.7442,78.4237666667,68.8373333333,89.3539999998
208.77,52.3496666667,80.8197666667,63.6885333333,63.0600666667,64.8450888889,66.8579333334,77.5683,66.3934666667,84.2620666666
209.14,47.5630666667,70.4203,57.1709,58.7115333333,60.0373111111,59.3836666666,71.5406333333,59.4958,77.5351333333
209.52,41.8428,61.5989333333,48.3469666667,52.7914,54.9232222222,52.7100666667,65.6640333333,51.7073333333,75.0136
209.90,37.2276666667,62.6073666667,40.0330333333,48.8448666667,56.7434444444,49.241,62.3102333333,49.3069333333,87.1287333334
210.28,32.6984,54.2221,35.6508,40.2538,50.836,43.3650666667,56.5395666667,42.3492666667,79.1746666667
210.66,35.1413333333,50.9322333333,37.1468,42.3728,52.2033111111,43.2486666667,53.4180666667,43.5594,76.3842
211.03,35.9221333333,51.5211333333,35.1457333333,46.9902666667,55.7282222222,42.6215,57.3462666667,43.1068,81.1003333333
211.41,30.145,44.9636333333,29.8550666667,50.2898666667,55.7729777778,36.7392,53.0073,40.1449333333,81.7392000001
211.79,16.0359333333,34.0990666667,12.7478,38.3783333333,51.3213777778,21.3963,46.2613666667,29.7298666667,79.7296666667
212.17,11.9999333333,31.7333333333,4.75546666666,37.3334666667,50.8741333334,19.7332666667,49.3334333333,25.9556,74.0445999999
212.55,0.965066666674,28.8157666667,-8.85966666666,27.9823333333,44.3860666667,9.56143333334,42.0614,15.965,59.1229333333
212.92,-0.76186666668,23.5238333333,-13.1906666667,31.238,47.4921333333,4.09533333333,40.0477333333,11.619,61.0475333333
213.30,15.9477333333,35.2941666667,9.90206666668,43.0718666667,47.2985333333,17.7125333333,44.9019,25.3594666667,60.6536666667
213.68,12.7725333333,32.2741666667,12.6168333333,41.1214666667,42.3468,15.2335666667,41.1839333334,22.056,49.6573333333
214.06,22.8125333333,37.2657666667,24.6875333333,50.2604666667,49.9305555556,25.2345,47.1353666667,30.7291333333,52.1354
214.44,21.2722,40.0764,22.7989333333,50.7888666667,46.4801111111,25.9287,46.5140333333,30.5342,46.9212666667
214.81,19.5121333333,40.9215333333,20.6503,53.3876,45.0587555556,23.2249333333,46.8565,29.7560666667,44.6613333333
215.19,22.08,41.92,26.6933333333,52.4266666667,46.88,28.0,51.5733333333,33.1733333333,48.2133333333
215.57,30.7207333333,45.6306666667,31.2162,52.3875333333,48.8739333333,33.1306333333,54.9324,36.6666666667,50.6306
215.95,37.5556,52.5778666667,38.2888,60.6222,53.7184888889,40.9777,59.4000666667,42.0000666667,56.7556
216.32,37.3333333333,53.6923333333,36.4872333333,61.3334,50.3077333333,36.1539333333,58.5383333333,43.2820666667,57.0769333333
216.70,39.3988666667,51.8032333333,38.2239,60.4919333333,49.4353555555,38.1967333333,59.2075333333,41.7485333333,59.6175333333
217.08,31.9999333333,49.0303333333,31.8485333333,56.3636,44.6464666667,30.4243333333,53.5152333333,38.3635333333,56.7878666667
217.46,29.2682,56.9512666667,30.2033666667,56.1788666667,50.9485555555,30.8943,59.7967333333,37.6422,64.0651333333
217.83,34.0083333333,62.152,35.1900333333,58.7340666667,59.4655777778,30.0422333333,64.3039,38.9874,69.1983333334
218.21,29.5936,58.4553666667,31.8699666667,50.7316000001,51.3821555556,27.8047333333,63.3740333334,37.7235333333,62.5204666667
218.59,32.2222,54.9630333333,36.3334333333,53.9257999999,53.5308888889,30.7036666667,63.7407666667,43.4073333333,65.0369999999
218.97,30.4562666666,49.9648666667,35.7194333333,48.6316,50.6197777778,27.8247333333,59.4736333334,39.7894,59.4385333333
219.34,25.296,40.997,27.9751,40.2491333333,43.1775555556,16.6666666667,45.4204666667,30.1558666667,49.2836666667
219.72,16.9174666667,36.8817,26.2723333333,35.9139333333,41.7203777778,11.5055,41.2903666667,22.4372666667,48.0287333333
220.10,15.1890666667,33.1958666667,24.2954333333,32.3712,41.3974,9.07216666667,39.3126666667,22.6116666667,45.5670666667
220.47,12.1638,28.0701333333,24.8245333333,27.0176,40.4872888889,10.5263333333,32.8069,23.6842666667,40.5262
220.85,8.4298,26.8871666667,19.9999333333,20.7162666667,39.2469555556,7.19003333333,29.3939666667,23.5262,34.1599333333
221.23,12.1859333333,28.7431333333,25.3825666667,23.3334666667,41.7668,13.1694666667,35.5463666667,26.011,34.9726666667
221.61,15.99,29.2230333333,28.9222333333,29.6240666667,42.4227111111,16.8922333333,36.7919333333,29.7243333333,35.9899333333
221.98,14.8991333333,28.0808,29.0151666667,28.2323333333,38.9730444444,17.2979666667,35.6566,27.1717333334,35.4041333333
222.36,6.91133333333,21.2540333333,24.9234,21.4679333333,34.2507111111,10.1835,30.5199,18.5932666666,28.8073333333
222.74,4.02646666666,20.9240666667,23.4653,14.5215333333,34.3454222222,4.45543333333,27.5578,11.3531333333,25.0825333333
223.11,4.60313333335,27.1032,18.4919666667,13.1746,38.0423777778,3.7301,26.4682,7.69826666667,32.2221333333
223.49,0.655800000006,35.4097666667,16.5574333333,15.7377333333,48.2331777778,6.44806666667,33.9891666667,8.08753333332,36.1748666667
223.87,1.21206666667,32.9090666667,11.5150666667,13.091,46.6263111111,5.33330000002,30.6060666667,12.0,34.1816666667
224.24,0.617333333326,28.7037333333,12.3456666667,8.02473333332,43.9918444444,8.8888,27.9628666667,5.80266666668,27.284
224.62,10.2778,48.4028333333,20.7639,26.3888,53.5646666667,25.1390333333,41.6667666667,5.5556,48.1945333333
225.00,-0.360333333346,48.919,11.8018666666,36.3964,54.1140444444,28.7387666667,42.9729,-9.5496,59.4594
225.38,12.8205333333,55.2990333333,15.1282333333,48.3760666667,60.2847999999,27.3504000001,41.5385333333,-3.07686666666,71.4530666667
225.75,8.33333333333,50.1041666667,-7.70833333326,25.8333333334,46.8055555556,13.2291666667,23.75,-38.3333333333,56.25
226.13,22.3932,61.1965666667,3.16243333326,40.0,57.3219333333,32.5642333333,39.7436,2.39299999999,58.9743333333
226.51,23.2652666667,60.7482666667,10.8843,46.5306,57.7777555556,35.9864333333,42.7890333333,19.3196666667,66.6666666667
226.88,29.0196,50.7842666667,24.2647333333,51.8628,52.6142888889,40.8333,42.0588,25.8823333334,59.5096666667
227.26,28.3871333333,44.3368333333,35.0897666667,46.5950666667,47.4073555556,40.1792666667,41.7204333333,31.7562666666,49.8924666666
227.64,17.5404,32.5243666667,28.0259,33.0096666667,33.9589333333,30.3236666667,30.3237333333,20.3236666667,40.906
228.01,9.59506666666,25.5139,24.5793333333,29.4704666667,26.2098222222,22.9594333333,26.5731333333,16.6977333333,35.0156
228.39,12.2899333333,23.0725666667,27.0434333333,29.1013333333,26.1643777778,22.8695333333,26.7535333333,15.0724666666,36.0579333333
228.76,20.5674666667,25.7209666667,33.9479,33.7589333333,31.5524888889,27.967,34.0189333333,23.7353333333,36.5485333334
229.14,22.4691333333,25.4527333333,34.6708333333,33.6625333333,31.3032444444,27.5513666667,34.3621333333,22.469,35.6379333333
229.52,20.0383333333,20.6131333333,29.6550666667,29.6552,28.1098444445,26.1876666667,31.6092666667,19.2719333333,31.6092
229.89,20.7207333333,19.4594,29.5675333333,29.982,29.5737777778,26.3604,31.7117666667,22.7028,34.3784666667
230.27,24.4804,22.5807666667,33.2257666667,33.2616666667,32.4611333333,29.3906666667,34.4803666667,24.0501333333,37.6345333333
230.65,23.1745333333,20.7056,30.7761666667,28.9594,30.6055333333,28.3068333333,31.2168666667,20.9876666667,33.3332666667
231.02,23.9238,22.5905666667,29.8857666667,28.3048666667,33.2190444444,28.2096333333,34.3429,22.5142666667,34.7047333333
231.40,23.3138666667,22.1442333333,30.0194,27.7582,31.0462222222,27.3880333333,34.5420666667,21.6764,33.2164
231.78,26.7018,25.6140333333,31.9123,32.07,33.3918222222,28.965,37.1403333333,26.9472,34.2807333333
232.15,28.9101333333,27.9967333333,31.7948333333,32.8205333333,36.4957777778,30.689,38.2693666667,27.2436,34.6795333333
232.53,27.3464,29.2071666667,31.1327333333,33.6246,35.4153333333,29.8544,38.3979666667,27.5403333333,33.7864
232.90,22.8464666667,24.1197333333,27.5657,28.1647333333,30.5742888889,26.9664333333,32.0787,19.8126,29.1012
233.28,24.7452,25.2352333333,28.3725666667,26.1568666667,29.4115777778,27.6078666667,32.1176333333,19.8430666667,30.0
233.66,25.8278666667,31.0817666667,33.1127,30.7284666667,31.8764444444,32.6269333333,36.49,22.3842,32.2737333333
234.03,25.9701333333,33.607,31.8409,31.194,32.6533333333,35.3235,38.5821,19.7512666667,30.7960666667
234.41,17.4676,27.2609333333,20.5686333333,22.8422666667,25.2369555556,27.8554333333,30.0517333333,10.6459333333,24.1344
234.78,20.1515333333,28.0050666667,22.9797666667,28.0303333333,27.1885111111,28.4343,30.3787333333,11.8182666667,27.4746666667
235.16,20.892,31.7369666667,25.3287,30.1878,25.4928666667,31.5961666667,28.4977333333,13.6149333333,28.7792666667
235.54,13.1128666667,27.0523,19.4489333333,27.2727333333,22.8099555556,28.7877666667,24.9310666667,5.95039999998,24.5730666667
235.91,17.345,32.3598333333,23.0973,33.0383333333,28.3186666667,35.4277333334,27.9351,7.90560000001,29.9704
236.29,9.19539999999,25.8621333333,16.4367666667,29.8082666667,17.7522888889,32.4904333333,19.1187666666,-7.27966666667,25.6705333333
236.66,14.2087333333,27.2390666667,17.2053,30.8418666667,25.5891777778,36.7676333333,23.4006,0.336666666654,26.8686
237.04,11.0169333333,21.8644666667,12.4009,24.5762666667,26.2522444445,28.6723666667,19.1526,3.67226666667,24.9717333333
237.41,16.3308,25.6846333333,19.0439333333,29.8707333333,32.5580666666,33.23,23.9793,13.3333333333,29.7156666667
237.79,17.0698666667,23.1210333333,19.0657666667,23.6092,29.6248888889,30.1484666667,19.5116333333,16.3059333334,27.8978666667
238.17,19.4412666667,25.1396333333,23.0166666667,26.7412666667,30.7012666667,32.2719,23.5753333333,20.9682666667,29.6461333333
238.54,13.5272,16.9766333333,17.5387666667,21.5890666667,24.0827333333,26.841,17.8684,16.2016,22.5195333333
238.92,12.806,16.5158666667,17.8155,20.5650666667,21.9084666667,25.1788333333,19.6234666667,16.2710666667,21.9964
239.29,5.99626666666,8.45446666667,13.4079,14.1154,14.5003777778,19.3854333333,14.879,11.0242,16.4991333333
239.67,10.8816666667,11.0603666667,15.6061666667,16.7493333333,17.3279111111,21.0193666667,15.4959,14.2148,18.9256666667
240.04,11.3849333333,11.6784333333,15.6455333333,16.9483333333,16.1814888889,21.5845333333,15.1994,14.5070666667,18.5446
240.42,12.1534,13.7759333333,16.1257666667,16.0077333333,16.9059333333,21.0422666667,15.8604,15.2801333333,18.5054666667
240.79,9.14893333333,11.445,13.3333,13.4221333333,13.4456888889,17.2606666667,12.1809333333,12.1453333333,15.3723333333
241.17,10.9419333333,13.0383666667,14.2343,15.2335333333,13.9667555556,18.2802333333,14.1114666667,13.3496666667,16.6093333333
241.54,9.34846666667,12.0380333333,11.5227666667,13.9242666667,12.6463777778,16.4318,12.4924666666,11.7424666667,14.8333333333
241.92,7.31046666667,8.94846666667,8.60516666667,11.3447333333,10.2622444444,13.1402,10.4935666667,7.86833333334,12.5322
242.29,3.88786666667,5.8036,5.99996666667,8.36493333334,6.90977777778,9.85950000001,7.12283333334,4.29466666666,10.0069333333
242.67,5.22526666667,7.69616666667,7.529,9.70400000001,8.63160000001,10.9202666667,8.22396666665,5.5084,11.5703333333
243.05,6.73986666667,8.785,8.66916666667,10.4272666667,10.0691777778,12.4236333333,8.99263333333,7.33813333333,12.8694666667
243.42,7.34273333333,9.7271,8.44603333333,10.2135333333,11.1703111111,12.2182,9.27640000001,6.89213333333,12.4910666667
243.80,4.73706666667,7.51236666667,5.18796666667,7.28066666667,8.21222222223,9.4862,7.14283333334,3.6216,10.0752666667
244.17,4.29906666667,6.2865,4.96546666667,5.90653333333,8.04162222221,8.268,6.94703333333,2.405,9.59513333335
244.55,5.13653333333,6.72736666667,5.19733333333,6.75166666666,8.37077777777,9.70866666667,7.49243333333,3.23013333333,10.5041333333
244.92,7.7606,9.0541,7.75486666667,8.74073333334,10.4804222222,12.3703333333,9.84036666667,6.1994,12.8430666667
245.30,6.98613333333,8.16303333333,7.12986666667,7.72086666666,9.32213333333,11.8425,8.28526666667,5.67633333333,11.5974666667
245.67,6.29033333333,6.70053333333,6.5652,6.93673333333,8.28422222221,11.5532666667,7.33236666667,4.75646666667,10.275
246.05,7.9502,8.3635,8.54006666667,8.88893333333,9.76755555555,13.5315333334,9.00509999999,6.97666666667,11.6711333333
246.42,9.4666,9.6859,9.9773,10.0340666667,10.9951555556,14.8278666667,10.1550666667,8.65686666666,12.6522
246.79,10.1213333333,9.75383333334,10.2742,10.3848666667,11.3770444444,15.0504,10.7284,9.13626666667,13.0975333333
247.17,8.55206666667,8.69363333333,8.54883333333,9.08633333334,9.69111111112,13.5199,9.37916666666,7.40006666666,11.2549333333
247.54,8.33513333333,7.87826666667,8.09906666667,9.11393333333,9.21417777778,13.1218,9.0374,7.25573333333,11.2604666667
247.92,9.17553333333,8.28333333333,9.27863333333,9.97059999999,10.1414,13.8278,9.5966,8.29213333334,12.2086666667
248.29,8.545,8.43203333333,9.11893333333,9.67546666667,9.76413333333,13.5710333333,9.1102,7.90133333333,11.5015333333
248.67,8.564,8.6277,9.59086666667,10.1016666667,9.9700888889,13.2871,9.1993,8.19833333333,11.2562
249.04,8.6596,8.45606666667,10.0149333333,9.976,9.71664444444,13.1208333333,9.11426666667,8.055,11.3702666667
249.42,9.18666666667,9.10969999999,10.8565,10.4806666667,10.3922222222,13.3857333333,9.80903333332,8.41033333333,11.9716
249.79,10.4110666667,10.5459,12.2575,11.5542666667,11.3381111111,14.027,10.9183333333,9.46673333332,13.3654666666
250.17,10.4654666667,10.8868333333,12.3173666667,11.4237333333,11.2606,13.9482666667,10.8323666667,9.2422,13.5370666667
250.54,9.99273333333,10.5398333333,11.4465,10.7120666666,11.0768444445,12.9773333333,10.2277,8.47286666667,13.2525333333
250.92,9.08946666666,10.2057333333,11.2494666667,9.99626666668,10.1104,12.2513666667,9.48176666667,7.9466,12.297
251.29,10.4399333333,11.2327,12.9766333333,11.209,11.5179555555,13.0637,10.3806333333,8.98133333333,13.7931333333
251.66,10.9254666667,12.3058666667,13.5959333333,11.8039333333,12.1227111111,13.5254,10.7412,9.48246666666,14.3374666666
252.04,10.0934666667,12.6402666667,12.4337333333,10.8099333333,11.4615111111,12.7142333333,10.3893,8.96406666666,13.3566
252.41,10.4344,12.9147666667,11.8879333333,10.6793333333,11.7378222222,12.8515,10.5331333333,9.16273333333,13.8389333333
252.79,11.5661333333,13.5186666667,12.8086,10.8164666667,12.6891333334,13.7277,11.2425666667,9.72779999999,14.7376666667
253.16,11.3533333333,13.6807333333,11.7085666667,10.8264,12.6786,13.2774,10.9462,9.06186666667,14.5948
253.54,10.8262666667,13.5287,10.7082666667,10.4273333333,12.2725111111,13.0932333333,10.6756333333,8.5388,14.3751333333
253.91,9.43746666667,12.0696333333,9.36173333333,8.55593333333,10.5430222222,11.7002333333,9.15620000001,7.036,12.5692
254.28,8.85986666666,11.4839333333,9.12093333334,8.32886666667,10.0550666667,11.0051666667,8.79023333334,6.56233333333,11.3924
254.66,8.0,10.2084666667,8.30380000001,7.52826666667,8.68328888889,10.0589666667,7.95013333334,5.11566666667,10.1133333333
255.03,7.65646666667,9.9562,7.34586666666,7.09353333333,8.85966666668,9.74300000001,7.50606666667,4.22113333334,10.2667333333
255.41,6.12306666667,8.32803333333,5.4103,5.42566666667,7.64444444445,8.90763333333,6.15370000001,2.94373333333,9.47706666666
255.78,5.69273333333,6.9373,4.71316666667,4.881,7.26555555556,8.94483333334,5.92526666667,2.4242,8.61466666665
256.15,6.55653333333,6.79346666667,5.93933333333,5.8292,7.61424444445,9.84036666666,6.3582,2.876,9.46546666668
256.53,6.2046,4.6149,5.7371,4.97233333333,6.47602222222,9.19153333333,5.52796666667,2.11213333333,8.43786666667
256.90,3.7554,2.32596666667,2.89033333333,3.09066666667,4.2862,6.80376666667,3.58656666667,0.0844000000014,7.02560000001
257.28,2.3524,0.880833333333,1.84763333333,1.80946666667,2.61926666667,5.64776666667,2.36186666667,-0.590399999999,5.38086666667
257.65,2.61346666667,0.965466666666,2.27623333333,2.1474,2.45797777778,5.84253333333,2.268,0.524400000001,5.33486666667
258.02,4.20073333333,2.4802,3.94633333333,4.27246666667,4.69064444444,7.48023333333,3.8387,2.48753333333,7.04686666667
258.40,3.17313333333,1.35856666667,2.4091,3.23473333333,3.68046666667,6.46333333333,2.3506,1.4418,6.34013333333
258.77,4.20686666667,2.7922,3.3123,4.33346666667,4.6854,7.59573333333,3.29626666667,2.90833333333,7.39506666667
259.15,4.81933333333,3.56426666667,4.23366666667,4.94046666667,5.12411111111,8.2132,4.0425,3.7554,7.79566666667
259.52,5.24873333333,3.90696666667,4.62013333333,5.11746666667,5.30513333333,8.3365,4.21373333333,3.94506666666,7.7842
259.89,5.71726666667,4.42286666667,4.876,5.32313333333,5.47808888889,8.55596666667,4.4642,4.40886666667,8.15213333333
260.27,5.63613333333,4.47436666667,4.7799,5.1676,5.51491111111,8.63776666667,4.50243333333,4.1784,8.07973333333
260.64,5.50386666666,4.69296666667,4.682,5.21973333333,5.38237777778,8.5401,4.52353333333,4.22806666666,8.01906666667
261.01,5.85,4.89033333333,4.92823333333,5.43273333333,5.63113333333,8.96033333333,4.61613333333,4.45286666667,8.09306666666
261.39,6.23206666667,5.16753333333,5.2726,5.59113333333,6.1264,9.11423333333,4.83423333333,4.7476,8.34253333334
261.76,6.63273333333,5.5727,5.84746666667,6.08293333333,6.70304444444,9.62909999999,5.25426666667,4.79466666667,8.6554
262.13,6.23626666667,5.4273,5.20826666667,5.63246666667,6.4364,9.13549999999,4.98713333333,4.4484,8.47053333333
262.51,6.85293333333,6.15063333333,5.99423333333,6.10406666667,7.12644444445,9.72499999999,5.6832,5.02113333333,9.099
262.88,6.11046666667,5.45916666667,5.56316666667,5.25253333334,6.73624444444,8.88503333334,5.08816666667,4.15853333333,8.04826666666
263.25,6.256,5.60936666667,5.65833333333,5.54266666667,7.17306666667,9.36369999999,5.04243333333,4.16733333333,8.14473333334
263.63,6.37653333333,5.83266666667,5.87996666667,5.8466,7.39371111111,9.50346666667,5.37513333333,4.45753333333,8.04466666667
264.00,4.93573333333,4.79813333333,4.8348,4.74626666667,6.23242222222,8.29663333333,4.14683333333,3.07033333333,6.67893333333
264.37,4.148,4.06686666667,3.92743333333,4.1156,5.35755555555,7.71173333333,3.46643333334,2.44733333333,5.93326666667
264.75,3.9188,3.59193333333,3.42816666667,3.95153333333,5.34511111111,7.46153333334,3.16,2.015,5.7178
265.12,3.2,2.7643,2.99526666667,3.17406666667,4.74804444444,6.6502,2.97896666667,1.28113333333,5.15786666667
265.49,2.40646666667,2.11113333333,2.3492,2.86986666667,4.02548888889,6.45083333333,2.51126666667,0.9144,4.59706666667
265.87,1.5438,1.40516666667,0.929433333333,1.63826666666,2.97628888889,5.40633333334,1.67613333333,-0.006333333332,3.45326666667
266.24,1.70053333333,1.7898,1.5125,2.09493333333,2.9206,6.10903333333,1.72213333333,0.191,3.592
266.61,1.5012,1.67713333333,1.34333333333,2.29966666667,2.95288888889,5.99943333333,1.89463333333,0.178733333333,3.43773333333
266.98,1.96113333333,1.9782,1.88676666667,2.79006666667,3.28004444444,6.62953333333,2.14693333333,0.8176,4.20813333333
267.36,1.793,1.66536666667,1.81523333333,2.5368,2.77535555555,6.2087,2.06776666667,0.377333333333,3.99106666667
267.73,1.43366666667,1.1093,1.59703333333,2.3712,2.61097777778,6.16523333333,1.82626666667,0.0600666666661,3.95746666667
268.10,2.316,1.85396666667,2.5444,3.10746666667,3.50415555556,6.90043333333,2.4993,0.669399999999,4.92453333333
268.48,2.43133333333,2.06003333333,2.9361,3.43526666667,3.80666666667,6.62216666667,2.5072,0.993533333333,5.1556
268.85,2.34593333333,2.54966666667,3.2655,3.49526666667,4.09435555556,6.7293,2.89966666667,1.2802,5.65826666667
269.22,2.2686,2.59606666667,3.20443333333,3.36673333333,3.89788888889,6.53763333333,2.6708,1.18073333333,5.6612
269.59,2.75226666667,3.11453333333,3.55216666667,3.53706666667,4.34051111111,6.7874,3.13463333333,1.59993333333,6.10813333333
269.97,2.66273333333,2.83643333333,3.73,3.6956,4.09688888889,6.65933333333,3.21103333333,1.77193333333,6.18206666667
270.34,3.2838,3.1327,4.06096666667,4.15293333333,4.49342222222,7.0234,3.85556666667,2.3766,6.61933333333
270.71,3.71593333333,3.66546666667,4.75836666667,4.54073333333,4.80031111111,7.65176666667,4.20613333333,2.97813333333,7.0056
271.09,3.70673333333,3.93836666667,4.76833333333,4.5794,4.6888,7.95336666666,4.35206666667,3.02746666667,7.184
271.46,3.72586666667,3.8385,4.4827,4.20293333333,4.64688888889,7.8119,4.05343333334,3.084,7.03106666667
271.83,4.47786666667,4.5758,4.9676,4.828,5.14344444444,8.4698,4.44853333333,3.38953333333,7.52553333333
272.20,4.47006666666,4.4397,5.04153333333,4.57146666667,5.10911111111,8.5856,4.37483333333,3.7202,7.41653333333
272.58,4.18746666667,3.93433333333,4.47806666667,4.21106666667,4.57766666667,8.25043333333,3.87906666667,3.35693333334,7.08586666667
272.95,5.02313333333,4.4484,5.21046666667,5.0848,5.108,8.88893333333,4.37676666667,4.23986666667,7.61953333333
273.32,5.60013333333,5.12666666667,5.7154,5.63866666667,5.47753333333,9.48406666667,4.7392,4.88693333333,7.9746
273.69,5.47226666667,4.69753333333,5.4781,5.46846666667,5.00117777778,9.29336666667,4.2915,4.59026666667,7.75553333334
274.06,5.27633333333,4.24063333333,4.994,5.11226666667,4.87711111111,9.1388,3.83,4.21886666667,7.54386666667
274.44,4.64373333333,3.47466666667,4.3816,4.43493333333,4.41582222222,8.3906,3.1593,3.46853333333,6.83046666667
274.81,4.587,3.25576666667,3.94766666667,4.20973333333,4.29071111111,8.00213333333,3.18033333333,3.38373333333,7.06066666667
275.18,4.60213333333,2.99056666667,3.52066666667,4.2274,4.09126666667,7.55646666667,3.2014,3.04393333333,6.9222
275.55,4.17546666666,2.77413333333,3.13803333333,4.04373333333,3.76742222222,7.08316666667,3.0789,2.78953333333,6.71046666667
275.93,2.846,1.77356666667,1.9878,2.68666666667,2.69124444444,5.94036666667,2.1379,1.981,5.72853333333
276.30,2.6194,1.6783,1.55316666667,2.9068,2.49095555555,5.67213333333,2.03756666667,1.60406666667,5.55846666667
276.67,2.5658,1.64986666667,1.6642,2.83466666667,2.51468888889,5.76013333333,2.04333333333,1.49626666667,5.38126666667
277.04,1.21173333333,0.137433333334,0.134966666667,1.50613333333,1.10866666667,4.27026666667,0.544466666667,-0.166866666666,3.93433333333
277.41,0.211400000001,-0.629266666667,-0.7301,1.0718,0.493222222223,3.57913333333,-0.218800000001,-0.653866666667,3.22513333333
277.79,-0.336866666667,-0.9566,-1.1444,0.917533333334,0.286355555555,3.24296666667,-0.500233333333,-0.678333333335,2.7524
278.16,-0.0095999999992,0.161366666667,-0.491233333333,1.35346666667,0.6294,3.65126666667,0.00723333333334,-0.0337333333332,3.15986666667
278.53,-0.468933333333,-0.0096333333334,-0.592266666667,0.937866666667,0.124088888887,3.7443,-0.3045,-0.256066666667,3.12306666667
278.90,-0.499866666667,0.0865,-0.3845,0.773866666667,-0.0976666666665,3.99906666667,-0.442166666668,-0.523933333334,2.59546666667
279.27,-0.629066666665,0.283566666667,-0.0214666666674,0.953000000001,0.247711111111,4.14343333333,-0.493166666667,0.019066666666,2.66366666667
279.64,-0.748466666667,0.1279,0.148733333333,0.971599999999,0.0448888888894,4.11656666666,-0.771766666667,-0.158133333333,2.59406666667
280.02,0.154666666666,0.848166666667,1.0413,1.90093333333,0.826111111111,4.6406,0.2093,0.527533333334,3.45613333333
280.39,1.0696,1.62873333333,1.62413333333,2.56693333333,1.55231111111,5.33183333333,0.877800000001,1.1674,4.2248
280.76,1.67846666667,2.40436666667,2.14396666667,2.98526666667,2.09848888889,5.76986666667,1.4222,1.70406666667,4.7236
281.13,1.73733333333,2.79926666667,2.5498,3.08386666667,2.40522222222,6.1408,1.7372,2.05753333333,4.90853333333
281.50,1.10026666667,1.8643,2.08633333333,2.00486666667,1.70326666667,5.39326666667,0.980100000001,1.1164,4.20133333333
281.87,1.604,2.24276666667,2.6268,2.25673333333,2.20353333333,5.89256666667,1.5403,1.2736,4.5332
282.25,1.38466666666,1.84613333333,2.2726,2.21833333333,2.2068,5.7941,1.5959,0.989066666667,4.40573333333
282.62,1.90573333333,2.34666666667,2.41223333333,2.7424,2.70991111111,5.97996666666,2.08766666666,1.48946666667,4.7984
282.99,1.98066666667,2.4359,2.35196666667,2.87633333333,2.92851111111,5.86566666666,2.09723333333,1.56946666667,5.07193333333
283.36,2.234,2.5537,2.5839,2.85553333333,3.00233333333,6.04503333333,2.05823333333,1.5414,5.23513333333
283.73,2.9012,3.25736666667,3.00656666667,3.33326666667,3.67691111111,6.6374,2.80263333334,2.10233333333,5.75726666667
284.10,2.55313333333,2.9088,2.6339,3.033,3.35397777778,6.31613333333,2.419,1.77153333333,5.23406666667
284.47,1.86053333334,2.508,2.1302,2.4128,2.70995555555,5.7865,1.91053333333,1.28886666667,4.79346666667
284.85,1.73686666666,2.20716666667,1.93993333333,2.25546666667,2.67837777778,5.70773333333,1.90576666667,1.21513333333,4.71726666667
285.22,2.03686666667,2.41606666667,1.9477,2.51753333333,2.93746666667,5.90806666667,2.052,1.34193333333,4.8988
