wavelength,Back_NesAcuf,Belly_NesAcuf,Breast_NesAcuf,Crissum_NesAcuf,Crown_NesAcuf,DorTail_NesAcuf,Rump_NesAcuf,Throat_NesAcuf,WingTip_NesAcuf
261.76,2.48033333333,0.309916666667,1.19241666667,-1.39266666666,0.286,3.32933333334,-1.51666666667,-1.17091666667,6.22033333333
262.13,1.82733333334,0.08525,1.40566666667,-1.07433333333,0.261,3.12266666666,-1.64666666667,-1.754375,5.58233333333
262.51,1.96266666667,0.173416666666,2.07625,-1.37716666667,0.303833333335,3.37233333333,-1.43133333334,-1.62375,5.205
262.88,1.12533333333,-1.16716666667,0.97,-2.02333333334,-0.514833333335,2.67,-2.4665,-2.538375,4.08266666667
263.25,0.493000000002,-1.3055,0.692583333335,-2.1715,-1.18566666666,1.99833333333,-3.051,-3.40404166667,3.47683333334
263.63,0.481333333335,-1.72091666666,0.947666666665,-2.47883333334,-1.44366666667,1.86616666667,-2.65383333334,-3.579625,3.35383333333
264.00,0.696999999999,-1.44841666667,1.30116666667,-2.1685,-0.9295,2.07533333333,-2.44733333334,-3.60541666667,3.609
264.37,0.45,-1.24558333333,0.900083333335,-2.0895,-0.9805,1.65516666666,-2.04133333333,-3.97783333333,3.2305
264.75,0.1155,-1.97808333334,-0.19775,-2.9015,-1.28583333334,1.352,-2.8685,-4.92083333333,1.99466666667
265.12,0.461666666665,-2.34083333333,-0.2805,-2.8685,-0.95616666667,1.66466666667,-2.852,-4.79729166667,3.08266666667
265.49,0.919666666666,-2.06041666667,-0.67325,-2.72583333333,-1.248,1.051,-2.9395,-4.95075,3.49733333333
265.87,1.51533333334,-2.44225,-0.588083333335,-2.40166666667,-0.548,1.37016666666,-2.94983333333,-4.81145833333,4.15866666666
266.24,2.29816666666,-1.95408333333,-0.046916666665,-2.267,-0.093666666665,1.5165,-2.3295,-3.287125,5.37833333334
266.61,1.1195,-2.33191666667,-1.25166666667,-2.95383333333,-0.7305,0.311166666665,-3.234,-3.99970833334,4.71083333333
266.98,0.452666666667,-1.84008333333,-0.972666666665,-3.5595,-1.32733333333,-0.226333333335,-3.49916666666,-4.37408333333,4.53983333334
267.36,0.941666666667,-1.86816666667,-0.463416666665,-3.58933333333,-0.588500000001,0.5885,-2.7215,-2.95295833334,5.3545
267.73,0.244,-2.15341666667,-1.44258333333,-4.17733333333,-0.918666666669,0.201,-3.56016666666,-3.42020833333,4.92383333333
268.10,0.840999999999,-1.28283333333,-0.77825,-3.56033333333,-0.07016666667,0.3785,-2.97183333333,-2.46370833333,5.62116666667
268.48,0.835333333333,-1.5805,-0.926,-3.23033333334,-0.00016666667,0.598666666665,-3.59233333334,-2.46441666667,6.21
268.85,2.28133333333,0.210916666666,0.784666666667,-1.17366666666,1.6745,2.34716666666,-1.55583333333,-0.266875,7.71366666667
269.22,2.73066666667,0.7085,0.99175,-0.425166666667,2.24133333334,3.05266666667,-0.772833333331,0.814708333335,8.11433333333
269.59,2.4685,0.501166666667,1.32216666667,-0.751833333333,2.48116666667,3.27066666667,-0.852166666668,0.977458333334,8.1705
269.97,1.65183333333,0.07975,0.599833333333,-1.98233333333,1.26033333333,2.33733333333,-2.03133333334,0.504791666665,7.232
270.34,1.7495,-0.2155,0.18575,-2.14466666667,1.162,2.54,-1.95316666667,0.485208333335,7.4525
270.71,2.313,0.0230833333335,0.39875,-1.411,1.43416666667,2.822,-1.64233333333,0.902166666665,7.9575
271.09,4.3975,2.0615,2.12733333333,0.923499999998,3.30933333334,4.59533333334,0.143,2.798,9.89433333334
271.46,4.729,2.59975,2.3435,1.5275,3.15983333333,4.71866666667,0.0416666666665,2.75175,9.542
271.83,4.9055,2.58483333334,2.96566666667,1.81783333333,3.04683333333,4.63133333333,0.0406666666668,3.08770833333,9.476
272.20,4.975,2.71658333334,3.10433333334,1.801,2.86583333333,5.25366666667,0.199,3.198875,9.88066666667
272.58,5.09016666667,2.7975,3.14125,1.63883333334,2.84066666667,5.59416666667,0.610666666667,3.32545833333,9.9475
272.95,5.11033333333,3.22791666667,3.56866666666,1.77683333334,2.5745,5.70616666667,0.759,3.379,10.2305
273.32,5.0265,3.953,3.57266666666,1.90066666667,2.70816666667,5.54933333333,0.845833333333,3.22116666666,9.90116666665
273.69,5.24,4.04491666667,3.79116666667,2.25683333333,2.9835,5.51733333333,1.13783333333,3.349125,9.61
274.06,5.74283333333,4.33841666667,4.6775,3.08916666667,3.50566666667,6.13,1.90783333334,3.77691666666,10.488
274.44,5.78216666666,4.71833333333,5.10733333333,3.41816666666,3.7135,6.59966666667,2.2065,4.06329166667,10.274
274.81,5.8875,4.83083333333,5.11775,3.77416666667,3.95516666666,6.9245,2.64683333334,4.20441666667,10.5373333333
275.18,4.97033333333,4.1075,4.51025,2.87266666667,3.62683333333,6.4995,2.263,3.85679166666,10.1155
275.55,4.23183333333,3.72716666667,4.28058333334,2.41966666667,3.57,5.95733333334,2.04,3.72991666667,10.1128333333
275.93,5.1385,4.47925,4.618,3.45516666667,4.69533333334,6.67766666667,3.16716666667,4.51275,11.1185
276.30,4.80233333333,4.39541666666,4.42941666667,3.1525,4.75716666667,6.12433333334,2.73433333333,4.46616666666,11.0056666667
276.67,5.09083333334,5.27541666667,5.17158333334,3.74333333334,5.22916666666,6.36933333333,3.202,5.17179166667,11.0801666666
277.04,4.864,5.14533333334,4.58258333334,3.61016666667,5.56733333333,6.38766666667,2.98866666666,5.43254166667,11.1113333333
277.41,4.70633333333,4.83008333333,5.14866666667,3.6565,5.74433333333,6.64066666667,3.16116666667,5.86191666666,11.3471666667
277.79,4.65383333334,5.27425,5.51583333334,3.957,5.72883333334,6.91,3.47266666667,6.05666666666,12.237
278.16,4.74333333334,5.72016666666,5.57325,3.93133333334,5.49666666666,7.08566666667,3.80183333333,6.29133333334,12.453
278.53,5.74383333334,6.52816666666,6.43016666667,4.80966666667,6.21666666666,7.52016666667,4.302,7.07920833333,13.3218333333
278.90,5.65033333334,6.95766666667,6.87825,4.74083333333,6.105,7.46933333334,4.30883333334,7.02316666667,12.8353333334
279.27,6.354,7.53491666667,7.22575,5.2745,6.42133333333,7.78233333333,4.99333333333,7.36345833334,13.3491666667
279.64,6.21466666666,7.46933333333,7.04033333333,5.26933333333,6.30166666666,7.9315,5.0195,7.097625,13.0486666666
280.02,5.883,7.45783333333,6.92933333334,4.6445,5.477,7.68733333335,4.35616666667,6.51545833333,12.3101666667
280.39,5.9085,7.09716666667,7.03958333333,4.75583333333,5.27966666666,7.34333333331,4.53583333333,6.45820833333,11.7221666667
280.76,5.50133333333,6.7675,6.086,4.037,4.7795,6.90466666667,3.90466666666,5.78104166666,11.3078333333
281.13,4.80466666666,5.7915,5.52225,3.08016666667,3.72816666667,5.79133333333,3.01033333333,4.71241666667,10.4766666667
281.50,4.9065,5.71958333334,5.53441666666,2.862,3.3685,5.78283333333,2.648,4.36395833333,10.1536666667
281.87,4.08766666667,4.4035,4.68608333334,2.154,2.757,5.19816666667,1.61783333334,3.70225,9.1995
282.25,4.178,4.94425,4.466,2.51633333333,3.2405,5.43166666667,2.07983333333,4.28745833333,9.15483333334
282.62,3.51166666667,4.52125,4.01175,1.81033333334,2.875,5.04016666666,1.74683333333,3.54133333333,8.76999999999
282.99,4.081,5.07475,4.78458333334,2.40983333334,3.518,5.68166666667,2.5065,4.18625,9.63949999998
283.36,3.86916666666,4.67916666667,4.79141666667,2.456,3.26616666667,5.91183333334,2.5165,4.168875,9.488
283.73,4.24816666667,4.77616666667,4.86041666666,2.623,3.52766666667,6.04166666667,2.84083333333,4.61483333333,9.88766666665
284.10,4.443,4.689,5.40225,2.9995,3.8945,6.217,3.3865,5.15845833334,10.1031666667
284.47,4.4775,4.727,5.70025,3.50833333333,4.00083333334,6.68866666667,3.68816666667,5.094625,10.5251666666
284.85,4.6805,4.98008333334,6.02741666667,4.18,4.17216666667,7.22966666667,4.32416666667,5.43170833333,10.9998333333
285.22,5.2335,5.38116666666,6.5385,4.82083333333,4.6735,8.04216666667,5.08616666667,5.99095833333,11.3888333333
285.59,5.43983333334,5.63133333334,6.54875,5.021,4.9415,7.97566666667,5.46166666666,6.37729166667,11.4651666667
285.96,6.2605,6.57875,7.31125,5.66633333333,5.60283333333,8.89216666667,6.54383333333,7.21383333333,12.111
286.33,6.194,5.99416666667,7.10941666667,5.5345,5.56233333333,8.86633333335,6.40433333333,6.70954166667,11.9948333333
286.70,6.35016666667,5.73475,7.13425,5.865,5.35133333333,8.70600000001,6.54716666667,6.76329166667,12.0605
287.07,6.1685,5.49325,6.70983333334,5.58833333333,5.35516666667,8.34733333333,6.31716666667,6.69545833333,12.0186666667
287.44,5.83,5.2515,6.31658333334,4.99916666667,4.99216666666,7.90383333333,5.6315,6.140875,11.6531666667
287.82,5.40966666667,5.03641666666,6.13058333334,4.348,4.42683333333,7.69133333334,5.29483333333,5.707375,11.2786666667
288.19,5.01733333333,4.78091666667,5.47183333333,3.91216666666,4.22466666667,7.3735,4.77033333333,5.24483333333,11.031
288.56,4.83433333333,4.44091666667,4.95608333334,3.32583333333,3.77483333333,7.07133333333,4.18683333334,4.924625,10.5076666667
288.93,4.42983333333,4.05141666667,4.89408333333,2.36733333333,3.42833333333,6.53016666667,3.66583333333,4.41320833333,9.88449999998
289.30,3.91233333333,3.675,4.36833333334,1.7715,3.20366666666,6.0755,3.04533333333,3.972625,9.61083333332
289.67,4.04616666667,3.70433333333,4.39633333334,1.7,3.204,6.28,3.22666666666,3.92583333333,9.73216666668
290.04,3.7105,3.67633333334,4.25716666667,1.365,2.783,5.67133333333,2.7225,3.53483333334,9.59283333335
290.41,3.666,3.97591666667,4.47466666666,1.4135,2.5095,5.60866666667,2.4415,3.72441666667,9.60666666666
290.78,3.27716666666,4.28591666666,4.23683333333,0.956,2.33666666666,5.6365,2.13916666666,3.90104166666,9.39183333331
291.15,2.73033333333,3.85725,3.61475,0.361333333332,1.392,5.22216666667,1.27683333333,3.13616666666,8.76033333333
291.52,3.4885,4.59875,3.99183333334,1.26016666667,2.19766666667,5.74766666667,2.30516666666,4.066875,9.47449999998
291.89,4.37516666666,5.589,4.56475,2.25733333334,2.7905,6.25383333334,3.02266666667,4.67108333333,9.99549999999
292.26,4.05316666666,5.36,4.38983333333,2.12033333334,2.47266666666,5.95466666667,2.9735,4.368125,10.0076666666
292.64,3.9715,5.59358333333,4.56341666667,2.3685,2.81866666666,6.11083333334,3.324,4.44683333333,10.0585
293.01,4.26866666667,5.73966666667,4.60033333333,2.82966666667,3.2295,6.243,3.70916666667,5.021875,10.4956666666
293.38,4.4475,6.06991666666,4.93025,3.20516666667,3.324,6.434,4.23383333334,5.44470833333,10.6126666667
293.75,3.5405,5.20633333333,4.50808333333,2.79383333334,2.80983333333,5.70833333333,3.43583333333,4.90108333333,10.236
294.12,3.50683333333,4.98166666667,4.34008333333,2.957,2.71,5.8345,3.31566666667,4.88991666667,9.89133333335
294.49,3.3505,5.02966666667,4.46733333334,3.23316666667,2.679,5.82616666667,3.43666666666,5.04133333333,9.747
294.86,3.846,5.07566666667,5.00733333333,3.65,3.06183333334,6.04066666667,3.62,5.24704166666,9.81150000002
295.23,4.5345,5.44433333333,5.79583333334,4.39916666667,3.86616666667,6.83,4.442,6.05370833333,10.3413333334
295.60,4.04116666667,5.02108333333,5.753,4.02766666666,3.519,6.584,3.7835,5.59391666666,9.90649999999
295.97,3.64416666667,4.21833333333,5.54683333333,3.8055,3.30883333333,6.43066666667,3.1925,5.41804166667,9.53300000002
296.34,4.09883333333,4.64225,6.05558333333,4.46916666667,3.84566666667,6.82133333333,3.5495,6.03379166667,9.83350000002
296.71,4.12916666667,4.62533333333,5.922,4.446,3.86616666667,6.83033333334,3.44216666667,6.11479166666,9.96150000002
297.08,4.24966666667,4.63158333333,5.96341666667,4.57616666666,3.87083333333,6.77983333334,3.4335,6.03220833333,9.9745
297.45,4.55866666667,4.835,6.19808333334,4.86383333334,4.063,6.96183333333,3.53283333333,6.093,10.2351666667
297.82,4.8535,5.38283333334,6.39591666667,5.27116666666,4.35566666667,7.49766666667,3.96633333334,6.58183333333,10.5713333333
298.19,5.2875,5.82191666667,6.78741666666,5.55166666666,4.799,7.8335,4.454,6.93666666667,10.9771666666
298.56,5.6445,6.04725,6.84675,5.54016666666,5.22733333333,7.99716666667,4.6765,7.15979166666,11.3758333334
298.93,5.44733333333,5.77783333333,6.672,5.3235,5.12883333334,7.77266666667,4.51483333333,6.83,11.296
299.30,4.93866666667,5.55466666666,6.43133333334,5.0965,4.8355,7.33533333334,4.27733333333,6.55870833333,10.9696666666
299.67,5.04166666667,5.75916666667,6.47016666666,5.14866666667,4.85266666667,7.37683333334,4.67633333334,6.97691666667,11.1151666667
300.04,5.5315,6.47725,6.8835,5.668,5.31716666666,7.67,5.434,7.46529166666,11.7846666667
300.41,5.0535,6.14433333334,6.27266666666,5.24933333334,4.70216666666,7.2085,5.11433333333,6.965375,11.4378333333
300.78,5.14633333333,6.41541666666,6.568,5.47233333333,4.66066666666,7.1785,5.18783333333,7.16295833334,11.5203333333
301.15,5.34283333333,6.59033333333,6.84183333333,5.91,4.78316666667,7.4475,5.35716666666,7.5415,11.4798333333
301.52,5.76883333333,7.05683333333,7.33725,6.56033333334,5.10733333334,7.77583333333,5.74733333333,8.00595833334,11.682
301.89,5.59683333333,6.6245,7.18583333333,6.40033333333,4.8435,7.508,5.21266666667,7.68183333333,11.3451666667
302.26,5.5795,6.3075,6.97075,6.661,4.56333333333,7.53333333334,4.98866666666,7.76733333334,11.1376666666
302.63,5.37266666666,5.57133333333,6.79341666666,6.62766666667,4.1035,7.1685,4.558,7.23883333333,10.2338333333
303.00,5.63216666667,5.93725,7.02233333334,6.882,4.20266666667,7.42816666666,4.98583333334,7.75866666667,10.2298333333
303.37,5.61316666667,5.67425,6.8925,6.7055,3.93833333334,7.39533333333,4.76483333333,7.81945833333,10.1193333333
303.74,5.769,5.84716666667,7.35158333334,6.94983333334,4.16133333333,7.53316666667,4.695,7.88158333333,10.2006666667
304.10,5.36883333334,5.46558333334,7.07366666666,6.73983333333,3.7755,7.264,4.17733333333,7.59591666667,9.74733333333
304.47,6.1055,6.06258333333,7.91941666667,7.49766666669,4.49866666667,8.012,4.77,8.58320833333,10.4685
304.84,6.5025,6.2005,8.0095,7.88366666667,4.67583333334,8.143,4.9705,8.89074999999,10.8043333333
305.21,6.26433333334,6.15233333333,7.68966666666,7.58083333333,4.18816666666,7.86333333333,4.5285,8.67325,10.67
305.58,5.626,5.29366666667,7.15316666667,6.91216666667,3.4925,7.336,3.829,8.211,10.1053333333
305.95,6.18666666667,5.65366666666,7.65883333334,7.59366666668,3.93083333334,7.7025,4.53283333333,8.83725,10.5525
306.32,5.71933333334,5.64216666667,7.622,7.32516666666,3.65183333333,7.29583333334,4.26,8.5185,10.2876666667
306.69,5.71416666667,5.879,7.95983333334,7.63366666669,3.70716666667,7.56783333333,4.55683333333,8.87904166667,10.8203333333
307.06,5.26733333333,5.576,7.73033333334,7.67949999998,3.531,7.3235,4.29383333333,8.72579166666,10.978
307.43,5.43733333334,5.44441666667,7.96783333333,7.98583333332,3.65633333334,7.25466666667,4.4815,8.97229166667,11.063
307.80,4.95416666667,5.01875,7.35975,7.89666666667,3.02816666667,6.75116666667,4.317,8.42641666667,10.388
308.17,5.01333333333,4.77908333334,7.52708333333,7.91083333331,3.0095,6.8915,4.51766666666,8.42258333333,10.3826666666
308.54,4.3915,4.344,6.76808333333,7.24900000002,2.43466666667,6.3625,3.8665,7.56770833334,9.70416666666
308.90,4.53,4.80033333333,7.173,7.27416666665,2.6985,6.75266666667,4.1,7.90325,9.79
309.27,5.037,5.2315,7.74058333334,7.67783333332,3.53783333333,7.1885,4.85516666667,8.44145833333,10.3183333333
309.64,5.59566666667,5.989,8.12891666667,8.30933333332,4.13066666667,7.71483333334,5.4815,9.15875000002,10.6986666667
310.01,5.76933333334,6.29258333334,8.31316666666,8.50966666666,4.2665,7.897,5.654,9.19041666667,10.7351666667
310.38,6.11233333334,6.664,8.51833333334,8.75633333332,4.75066666666,8.30249999998,5.95533333333,9.60220833331,10.958
310.75,6.43733333334,7.30041666666,8.855,9.10916666665,5.3005,8.66116666665,6.18583333334,10.1433333333,11.4098333333
311.12,6.75683333333,7.62683333334,9.08791666666,9.63033333335,5.55366666667,8.91083333332,6.31133333333,10.2253333333,11.4243333333
311.49,6.98933333333,8.26433333333,9.45641666666,9.95950000001,5.71183333333,9.15583333331,6.41433333333,10.3415416667,11.4553333333
311.85,7.313,8.86475,9.99733333333,10.3151666667,6.24466666666,9.59916666666,6.47983333333,10.81325,11.9978333334
312.22,7.1345,9.21566666666,9.96508333334,10.1605,6.36583333334,9.58100000002,6.27366666667,10.9030833333,11.9086666667
312.59,7.3465,9.4625,10.3755833334,10.4496666667,6.65583333333,9.69283333333,6.44216666666,11.2719166667,12.0065
312.96,7.15716666667,9.21616666666,10.0675,10.5976666667,6.4805,9.49266666667,6.396,11.0871666666,11.8103333334
313.33,6.77416666667,9.01016666667,9.82875,10.662,6.06866666666,9.3545,5.77916666667,10.897625,11.4948333333
313.70,6.4995,9.02325,9.62658333335,10.5676666667,5.80633333333,9.116,5.51366666667,10.663125,11.2781666667
314.07,6.28333333333,8.99725,9.77883333335,10.4886666666,5.7125,9.05600000002,5.27866666666,10.5712083334,11.2266666667
314.43,5.9155,8.65683333334,9.58058333335,10.3768333333,5.4455,8.56816666667,4.88683333333,10.477125,11.088
314.80,5.86366666667,8.73333333334,9.85625,10.6598333334,5.62933333333,8.636,4.86133333333,10.6096666667,11.044
315.17,5.8175,8.80933333334,9.82091666665,10.45,5.48483333334,8.6795,4.74566666667,10.6412916667,10.8426666667
315.54,5.587,8.40775,9.70975,10.2698333334,5.47233333333,8.54233333333,4.54783333333,10.4689166666,10.6615
315.91,5.9375,8.44508333333,9.83783333335,10.5393333334,5.429,8.58716666667,4.6495,10.6633333333,10.6073333333
316.28,6.165,8.32658333333,9.86966666665,11.052,5.39033333333,8.38116666666,4.4725,10.5322083333,10.5016666666
316.64,6.027,8.15558333334,9.91858333335,11.1246666667,5.28216666667,8.2615,4.29133333333,10.3644583333,10.2705
317.01,6.05383333333,8.0175,10.1305,10.9728333333,5.4015,8.06483333333,4.15116666667,10.4005833333,10.1235
317.38,6.54283333334,8.64258333334,10.94925,11.4758333333,5.97916666666,8.3435,4.763,10.8337083333,10.4088333333
317.75,6.56616666667,8.4385,11.3315833334,11.5926666667,6.10516666666,8.43183333333,4.84333333333,10.814625,10.4398333334
318.12,6.29066666667,8.16025,10.8105,11.4955,5.76816666666,8.26566666667,4.601,10.7560416667,10.0368333333
318.49,6.58483333334,8.37408333334,11.20325,11.9358333334,5.93033333333,8.45283333334,4.83316666667,10.9355,10.3133333334
318.85,6.54916666667,8.13166666666,10.66775,11.8471666667,5.6945,8.01866666667,4.7785,10.3620416667,9.851
319.22,6.40083333334,8.19475,10.7613333333,12.074,5.76316666667,7.904,4.64133333333,10.4807916666,9.82983333335
319.59,6.4065,8.37166666666,10.5140833334,12.1521666667,5.65533333334,7.72116666666,4.58383333333,10.5575833333,9.55766666666
319.96,6.16983333333,7.78083333333,10.0394166667,11.9741666666,5.354,7.29566666667,4.3265,10.4349166667,9.42716666666
320.32,6.7645,8.197,10.8715833333,12.4228333333,5.8825,7.82933333333,5.231,11.1309166667,10.0493333333
320.69,7.56166666667,8.8805,11.6335,13.2433333333,6.5515,8.628,6.15183333334,11.9790833333,10.9146666667
321.06,7.90033333334,9.41433333333,11.7484166666,13.5826666667,6.75983333333,8.9425,6.30883333334,12.211375,11.1323333334
321.43,8.11666666667,9.41625,11.5430833333,13.4113333333,6.8875,9.011,6.33566666667,12.2815833333,11.316
321.80,8.20866666666,9.64483333334,11.327,13.1853333333,6.96983333333,8.51333333333,6.07716666667,12.237,11.0605
322.16,8.4665,10.2249166667,11.67325,13.2515,7.43666666667,8.52766666666,6.3735,12.5050416666,11.3973333333
322.53,7.95866666667,9.86958333334,11.342,12.992,7.02133333333,8.20616666667,6.01066666667,11.967875,10.8498333333
322.90,7.77416666667,9.73775,11.36525,12.6218333333,6.6825,7.97816666666,5.847,12.0082916667,10.6221666666
323.27,7.995,9.90075,11.4336666666,12.746,6.72433333334,7.95,5.98983333333,11.9780833333,10.709
323.63,8.48566666666,10.3379166666,11.8335833333,13.3158333333,7.26083333333,8.5975,6.53983333334,12.3135833333,11.2333333334
324.00,8.37833333334,10.587,12.0845833334,13.4138333333,7.44216666667,8.8705,6.64383333333,12.19525,11.007
