wavelength,Back_ParCapf,Belly_ParCapf,Breast_ParCapf,Crissum_ParCapf,Crown_ParCapf,DorTail_ParCapf,Rump_ParCapf,Throat_ParCapf,WingTip_ParCapf
627.28,5.91677777778,69.8726666667,64.4674444444,60.5261111111,29.3858888889,6.44033333333,6.70944444444,6.84744444444,8.47011111111
627.61,5.88622222222,69.8474444444,64.4057777778,60.5538888889,29.4714444444,6.40333333333,6.70644444444,6.82955555556,8.44255555556
627.94,5.88388888889,69.8022222222,64.3672222222,60.5077777778,29.6217777778,6.40444444444,6.71855555556,6.82822222222,8.448
628.27,5.93522222222,69.8362222222,64.3887777778,60.5167777778,29.8167777778,6.46866666667,6.76155555555,6.88133333334,8.50211111111
628.61,5.96277777778,69.8097777778,64.3567777778,60.5528888889,29.9725555556,6.48466666667,6.80622222222,6.91388888889,8.51144444444
628.94,5.959,69.824,64.3584444444,60.6264444444,30.1117777778,6.52366666667,6.81544444444,6.93833333333,8.51344444445
629.27,5.93588888889,69.7251111111,64.3265555556,60.6417777778,30.2316666667,6.50611111111,6.76233333333,6.912,8.46488888889
629.60,5.87788888889,69.6088888889,64.2016666667,60.5456666667,30.3077777778,6.46088888889,6.68555555556,6.86511111111,8.388
629.94,5.86211111111,69.6255555555,64.1998888889,60.5367777778,30.4424444445,6.45011111111,6.68666666667,6.89166666666,8.37877777778
630.27,5.87055555555,69.5486666667,64.1733333333,60.5203333333,30.5677777778,6.46111111111,6.71066666667,6.94044444444,8.40577777778
630.60,5.82488888889,69.538,64.1815555555,60.518,30.6634444444,6.40333333333,6.64877777778,6.90755555556,8.33466666667
630.93,5.81,69.4733333333,64.1234444444,60.4601111111,30.7698888889,6.38422222222,6.61366666667,6.90844444444,8.29955555555
631.26,5.89144444445,69.5768888889,64.2115555556,60.5068888889,31.004,6.47944444444,6.653,6.93977777778,8.37488888889
631.60,5.95855555556,69.6177777778,64.3002222222,60.5926666667,31.1635555556,6.55433333333,6.71466666667,6.97944444444,8.446
631.93,5.93477777778,69.7128888889,64.4421111111,60.6995555556,31.3758888889,6.548,6.69133333333,6.97966666667,8.40711111111
632.26,5.90066666667,69.7615555556,64.4782222222,60.7197777778,31.5128888889,6.52933333333,6.647,6.96344444444,8.37944444445
632.59,5.95777777778,69.7815555555,64.5363333333,60.74,31.658,6.537,6.67855555556,6.98533333333,8.41588888889
632.92,5.995,69.8916666667,64.626,60.8011111111,31.8295555555,6.56366666667,6.73622222222,7.04977777778,8.46422222222
633.26,6.04233333333,70.0788888889,64.8382222222,60.995,32.0263333333,6.61722222222,6.78766666667,7.10466666667,8.51077777778
633.59,6.06944444445,70.1653333333,64.9293333333,61.0815555555,32.1875555555,6.68711111111,6.80333333333,7.142,8.53888888889
633.92,6.08822222222,70.2853333333,65.0564444445,61.1474444444,32.4131111111,6.76888888889,6.82322222222,7.14222222222,8.54555555556
634.25,6.13033333333,70.3613333333,65.0637777778,61.2141111111,32.5776666667,6.82988888889,6.85833333333,7.18488888889,8.59444444445
634.58,6.12855555556,70.4015555556,65.1117777778,61.2914444444,32.7163333333,6.84611111111,6.85055555556,7.18911111111,8.61444444444
634.91,6.11044444445,70.4077777778,65.166,61.2895555556,32.8105555556,6.82344444444,6.84488888889,7.22244444444,8.63988888889
635.25,6.05533333333,70.4133333333,65.1902222222,61.2688888889,32.9445555556,6.79566666667,6.81,7.22122222222,8.62444444445
635.58,6.05555555555,70.4765555556,65.23,61.3128888889,33.0653333333,6.78911111111,6.82911111111,7.21522222222,8.63444444444
635.91,6.11077777778,70.5106666667,65.3146666667,61.4033333333,33.2232222222,6.80588888889,6.88377777778,7.22677777778,8.70266666666
636.24,6.10022222222,70.4805555556,65.2736666666,61.3768888889,33.3422222222,6.80144444444,6.88511111111,7.24522222222,8.69311111112
636.57,6.10277777778,70.4376666667,65.2273333333,61.3551111111,33.4623333333,6.77922222222,6.867,7.235,8.70266666667
636.90,6.09144444444,70.4502222222,65.3085555556,61.3734444444,33.5995555556,6.74844444444,6.84044444445,7.223,8.68433333332
637.23,6.00744444444,70.3405555556,65.1633333333,61.2788888889,33.6221111111,6.63244444444,6.77288888889,7.17666666667,8.58755555554
637.56,5.94644444444,70.2764444444,65.0815555556,61.2128888889,33.6637777778,6.52,6.718,7.14166666667,8.53566666668
637.90,6.01333333333,70.2628888889,65.1063333333,61.2071111111,33.8262222222,6.59766666667,6.79211111111,7.23277777778,8.59077777778
638.23,6.04044444445,70.3086666667,65.1155555556,61.1908888889,33.9763333333,6.59477777778,6.85588888889,7.26333333334,8.60633333333
638.56,6.07022222222,70.3267777778,65.0732222222,61.2448888889,34.1153333333,6.57244444444,6.861,7.27477777778,8.58222222222
638.89,6.11766666667,70.3971111111,65.1832222222,61.3367777778,34.3074444444,6.57566666666,6.86833333333,7.30455555556,8.59122222222
639.22,6.20077777778,70.3466666667,65.1945555555,61.3404444444,34.422,6.63511111111,6.92377777778,7.37122222222,8.6638888889
639.55,6.22766666666,70.4004444444,65.2228888889,61.3567777778,34.591,6.66211111111,6.95522222222,7.45077777778,8.68777777779
639.88,6.221,70.4801111111,65.3027777778,61.4445555556,34.7165555556,6.65722222222,6.90888888889,7.47533333333,8.71677777777
640.21,6.227,70.481,65.315,61.4546666667,34.8488888889,6.70266666667,6.93333333333,7.51655555555,8.69766666666
640.54,6.26277777778,70.3894444445,65.14,61.4227777778,34.9486666667,6.74777777778,7.01022222222,7.54977777778,8.72922222221
640.87,6.39711111111,70.5338888889,65.3125555556,61.5291111111,35.1583333333,6.86577777778,7.12311111111,7.617,8.89833333334
641.20,6.45533333333,70.603,65.3665555555,61.6756666667,35.334,6.93111111111,7.19022222222,7.69822222222,8.96100000001
641.53,6.42344444444,70.5441111111,65.3385555555,61.6256666667,35.438,6.85788888889,7.126,7.67933333333,8.92677777779
641.87,6.40544444444,70.5494444445,65.3556666667,61.726,35.5436666667,6.85177777778,7.09755555556,7.722,8.93222222221
642.20,6.44055555556,70.5076666667,65.3761111111,61.6798888889,35.7463333333,6.94388888889,7.15066666667,7.80366666667,8.99100000001
642.53,6.50766666667,70.6185555556,65.3725555556,61.8158888889,35.8825555556,7.05122222222,7.23944444444,7.92855555555,9.07966666667
642.86,6.56333333333,70.6204444444,65.313,61.8407777778,35.9561111111,7.09033333333,7.26111111111,7.979,9.12
643.19,6.60566666667,70.7043333333,65.3851111111,61.9418888889,36.0994444444,7.15855555556,7.31477777778,8.08422222222,9.18633333332
643.52,6.58511111111,70.7075555555,65.3522222222,61.8881111111,36.2283333333,7.18655555555,7.345,8.08322222222,9.16655555556
643.85,6.56455555556,70.74,65.3621111111,61.9217777778,36.29,7.20377777778,7.34988888889,8.08788888889,9.18399999999
644.18,6.63133333333,70.759,65.4442222222,62.0193333333,36.4302222222,7.25188888889,7.38311111111,8.18733333332,9.25499999999
644.51,6.61388888889,70.728,65.3948888889,62.0035555555,36.5628888889,7.21833333334,7.35777777778,8.19655555555,9.24266666666
644.84,6.66144444444,70.6982222222,65.3497777778,61.9837777778,36.6654444445,7.24888888889,7.37688888889,8.22600000001,9.25444444445
645.17,6.60277777778,70.7547777778,65.3671111111,61.9863333333,36.6857777778,7.26277777778,7.35822222222,8.18244444445,9.23955555555
645.50,6.63255555556,70.7471111111,65.3998888889,61.9378888889,36.8048888889,7.31866666667,7.37655555555,8.20366666667,9.29311111111
645.83,6.53033333333,70.7161111111,65.334,61.809,36.7431111111,7.16333333333,7.26077777778,8.10944444444,9.17166666666
646.16,6.47455555556,70.5877777778,65.2212222222,61.6797777778,36.77,7.07633333333,7.19166666667,8.04388888889,9.14233333335
646.49,6.39944444445,70.5412222222,65.2437777778,61.6315555556,36.8023333333,6.98488888889,7.10033333333,7.96366666667,9.05011111112
646.82,6.34188888889,70.5394444445,65.2195555556,61.5418888889,36.8506666666,6.92588888889,7.02688888889,7.877,8.98933333332
647.15,6.46088888889,70.5624444444,65.2523333333,61.5842222222,36.9661111111,6.99722222222,7.104,7.97255555556,9.10766666666
647.48,6.52266666667,70.5651111111,65.2467777778,61.582,37.0853333334,6.993,7.13511111111,7.99244444445,9.16666666667
647.81,6.44533333333,70.6562222222,65.2362222222,61.5534444445,37.1486666667,6.92466666667,7.05933333333,7.936,9.07877777778
648.14,6.46122222222,70.6218888889,65.1697777778,61.5084444444,37.2223333333,6.98766666667,7.10422222222,7.98988888889,9.12188888889
648.47,6.35988888889,70.5665555555,65.0604444445,61.3973333333,37.1386666667,6.87022222222,7.01077777778,7.88244444444,9.02722222222
648.80,6.43366666667,70.5576666667,65.03,61.4066666667,37.2808888889,6.89144444445,7.07433333333,7.93644444445,9.07722222222
649.13,6.38788888889,70.7262222222,65.1087777778,61.5142222222,37.398,6.83244444445,7.04966666667,7.91588888889,9.02066666667
649.46,6.509,70.8255555556,65.208,61.6775555556,37.5692222222,6.97955555556,7.162,8.02566666667,9.15322222223
649.79,6.49488888889,70.8406666667,65.2174444444,61.6628888889,37.6071111111,6.97222222222,7.14111111111,7.99144444445,9.13244444443
650.11,6.45088888889,70.8563333333,65.1384444444,61.6353333333,37.7084444444,6.96822222222,7.13844444444,7.98855555556,9.12133333332
650.44,6.43255555556,70.8738888889,65.2164444444,61.716,37.8314444444,6.92,7.108,7.97911111111,9.13766666666
650.77,6.34677777778,70.9327777778,65.2883333333,61.8114444444,37.8574444444,6.80988888889,7.04322222222,7.92011111111,9.06444444444
651.10,6.33844444445,70.8605555555,65.2327777778,61.7536666667,37.8888888889,6.8,7.00722222222,7.931,9.02344444445
651.43,6.33311111111,70.8554444445,65.2147777778,61.7473333333,37.9181111111,6.79022222222,7.01,7.90655555556,9.01211111112
651.76,6.27766666667,70.8892222222,65.3127777778,61.8108888889,37.978,6.71477777778,6.95177777778,7.81888888889,8.93133333333
652.09,6.37,70.9762222222,65.4936666667,61.9401111111,38.1693333333,6.804,7.00022222222,7.928,9.026
652.42,6.30233333333,70.9154444444,65.5081111111,61.9635555555,38.1891111111,6.74433333333,6.938,7.88677777778,8.96977777779
652.75,6.37633333333,70.7587777778,65.4004444445,61.8143333333,38.2162222222,6.79366666667,6.967,7.91166666666,9.00444444443
653.08,6.31566666667,70.7943333334,65.4085555556,61.8095555555,38.2801111111,6.74011111111,6.95733333333,7.84788888889,8.98277777779
653.41,6.34922222222,70.7807777778,65.4247777778,61.819,38.3797777778,6.76977777778,7.03244444444,7.89911111111,9.02033333333
653.74,6.29055555556,70.8617777778,65.5068888889,61.8748888889,38.4365555556,6.707,6.99577777778,7.83333333333,8.96277777777
654.06,6.289,70.9437777778,65.4946666667,61.8744444445,38.4523333334,6.76322222222,7.00766666667,7.82122222222,8.92444444446
654.39,6.25222222222,70.9574444445,65.5401111111,61.865,38.5372222222,6.76,6.97911111111,7.81277777778,8.89644444444
654.72,6.2,71.1384444445,65.71,61.9756666667,38.6375555555,6.69266666667,6.95966666667,7.771,8.91155555555
655.05,6.12544444444,71.0614444444,65.6718888889,61.9333333333,38.6944444445,6.62466666667,6.92144444445,7.72555555555,8.899
655.38,6.04944444444,71.0934444444,65.6893333333,61.9177777778,38.7051111111,6.57122222222,6.838,7.67833333333,8.8481111111
655.71,5.94977777778,71.0952222222,65.6318888889,61.8458888889,38.8123333333,6.52766666667,6.80266666667,7.59388888889,8.82644444446
656.04,5.91577777778,71.0711111111,65.5456666667,61.6743333333,38.7984444444,6.47722222222,6.73222222222,7.54055555556,8.79855555555
656.37,5.813,71.1053333333,65.5807777778,61.6427777778,38.837,6.36677777778,6.64988888889,7.47044444444,8.7501111111
656.69,5.71822222222,71.0472222222,65.5374444444,61.5811111111,38.8094444444,6.28277777778,6.55044444445,7.41366666667,8.65833333333
657.02,5.57411111111,71.0177777778,65.4731111111,61.4284444445,38.7624444444,6.167,6.369,7.26422222222,8.514
657.35,5.53633333333,70.9127777778,65.3733333334,61.3073333333,38.7908888889,6.12577777778,6.31788888889,7.22277777778,8.50355555556
657.68,5.444,70.7312222222,65.2042222222,61.1161111111,38.7525555555,5.97044444445,6.23611111111,7.12655555556,8.39966666667
658.01,5.439,70.6253333333,65.0686666667,60.9605555556,38.7287777778,5.976,6.22166666667,7.05966666667,8.35955555555
658.34,5.426,70.4736666667,64.8938888889,60.8331111111,38.748,6.03966666667,6.16577777778,7.061,8.31222222222
658.66,5.42477777778,70.5547777778,64.9602222222,60.7755555556,38.7657777778,6.03266666666,6.13244444445,7.067,8.33477777778
658.99,5.40711111111,70.5227777778,64.9682222222,60.7912222222,38.8448888889,6.00477777778,6.12611111111,7.04477777778,8.31377777778
659.32,5.38722222222,70.5056666667,64.9397777778,60.7687777778,38.8316666667,5.96333333333,6.09911111111,7.01555555556,8.28633333333
659.65,5.39466666667,70.5054444444,64.9275555556,60.7863333333,38.9275555556,5.93033333333,6.11655555556,7.02433333333,8.281
659.98,5.40511111111,70.4965555555,64.9103333334,60.8091111111,38.9855555556,5.98611111111,6.141,7.09911111111,8.30188888889
660.31,5.36211111111,70.4321111111,64.8537777778,60.784,39.0802222222,5.93166666667,6.09433333333,7.05966666667,8.235
660.63,5.37133333333,70.512,64.948,60.9208888889,39.244,5.93,6.12133333333,7.10488888889,8.24544444444
660.96,5.38111111111,70.492,64.9593333333,60.9811111111,39.3036666667,5.96011111111,6.16688888889,7.14144444444,8.24611111111
661.29,5.41333333333,70.6066666667,65.0483333333,61.0993333333,39.4633333333,6.00844444444,6.17066666667,7.168,8.30711111111
661.62,5.42988888889,70.6618888889,65.1511111111,61.1828888889,39.5886666667,5.998,6.16533333333,7.21611111111,8.30788888889
661.94,5.36622222222,70.8206666667,65.2872222222,61.3463333333,39.6445555556,5.89922222222,6.14044444444,7.15388888889,8.25688888889
662.27,5.39522222222,70.8085555556,65.3663333333,61.5062222222,39.7388888889,5.93366666667,6.18888888889,7.15477777778,8.232
662.60,5.37722222222,70.7925555555,65.301,61.443,39.7747777778,5.87655555556,6.12222222222,7.12877777778,8.20666666667
662.93,5.31855555555,70.7763333333,65.282,61.368,39.7947777778,5.83366666666,6.07133333333,7.13611111111,8.13811111111
663.26,5.19144444444,70.9171111111,65.4372222222,61.5238888889,39.8575555555,5.84888888889,5.99811111111,7.08788888889,8.08811111111
663.58,5.11866666667,70.9557777778,65.5851111111,61.6428888889,39.9528888889,5.83733333334,5.98077777778,7.02155555556,8.05522222222
663.91,5.15544444445,71.0545555556,65.6318888889,61.7037777778,40.01,5.88322222222,5.99433333334,7.07188888889,8.09944444445
664.24,5.16633333333,71.0134444444,65.6427777778,61.6984444444,40.0626666667,5.93577777778,6.02022222222,7.08733333333,8.13322222222
664.57,5.13277777778,71.2186666667,65.8091111111,61.755,40.2402222222,5.90577777778,5.96066666667,7.072,8.11088888889
664.89,5.133,71.1454444445,65.8081111111,61.6941111111,40.2234444444,5.88255555555,5.98433333333,7.103,8.10233333333
665.22,5.18311111111,71.2166666667,65.8257777778,61.7854444445,40.4446666667,5.97244444444,6.08733333333,7.14022222222,8.23666666667
665.55,5.18277777778,71.1025555556,65.7282222222,61.6022222222,40.5012222222,5.95644444444,6.084,7.11388888889,8.26
665.87,5.18988888889,71.2325555556,65.7982222222,61.6795555556,40.7437777778,5.94711111111,6.08033333333,7.14955555556,8.33511111111
666.20,5.23822222222,71.3174444445,65.8732222222,61.7371111111,40.8794444444,6.03288888889,6.15033333333,7.16744444444,8.4028888889
666.53,5.31955555556,71.341,65.9094444445,61.7557777778,41.0158888889,6.13488888889,6.21288888889,7.219,8.46066666667
666.86,5.406,71.2528888889,65.8552222222,61.6351111111,41.1028888889,6.16477777778,6.29488888889,7.24055555555,8.50255555554
667.18,5.46922222222,71.0853333333,65.6058888889,61.4791111111,41.0797777778,6.11366666666,6.32855555556,7.25233333333,8.50122222222
667.51,5.54377777778,71.086,65.6054444444,61.4934444444,41.1932222222,6.17477777778,6.38233333333,7.279,8.58022222223
667.84,5.56577777778,71.1886666667,65.702,61.5297777778,41.2713333333,6.19111111111,6.44533333334,7.30366666667,8.60699999999
668.16,5.66444444444,70.9457777778,65.5228888889,61.3746666667,41.1894444444,6.33233333333,6.58511111111,7.42455555556,8.72866666666
668.49,5.65277777778,70.9923333334,65.585,61.4426666667,41.3245555556,6.40277777778,6.60622222222,7.42255555556,8.71833333332
668.82,5.53733333333,71.0178888889,65.5344444444,61.3103333334,41.1856666667,6.23755555556,6.43066666667,7.32566666666,8.5611111111
669.14,5.50833333333,71.1323333334,65.672,61.4545555555,41.2892222222,6.26288888889,6.43811111111,7.33455555556,8.55188888889
669.47,5.38677777778,70.895,65.4411111111,61.1695555555,41.0953333334,6.15777777778,6.31711111111,7.22711111111,8.36966666667
669.80,5.45155555556,70.8942222222,65.4527777778,61.2391111111,41.1242222222,6.23044444444,6.35588888889,7.36777777778,8.37477777779
670.13,5.488,70.9026666667,65.4381111111,61.3412222222,41.2067777778,6.23288888889,6.39466666667,7.39922222222,8.449
670.45,5.494,70.9894444444,65.4954444445,61.4095555556,41.2622222222,6.21166666667,6.34211111111,7.42977777778,8.46166666667
670.78,5.42411111111,71.0574444444,65.5777777778,61.4421111111,41.2742222222,6.18433333333,6.24166666667,7.35344444445,8.40422222221
671.10,5.41611111111,71.0734444444,65.6155555556,61.4391111111,41.3208888889,6.25355555556,6.28255555556,7.38733333333,8.39777777777
671.43,5.40111111111,71.0778888889,65.6244444445,61.4392222222,41.388,6.211,6.21944444445,7.30666666667,8.37799999999
671.76,5.26655555556,71.0664444444,65.569,61.4824444445,41.3921111111,6.00755555555,6.01788888889,7.06466666667,8.17822222222
672.08,5.25777777778,71.0071111111,65.497,61.3942222222,41.3942222222,5.95988888889,5.98222222222,7.06377777778,8.18322222223
672.41,5.43722222222,71.0796666667,65.5986666667,61.5444444445,41.6804444445,6.20222222222,6.20322222222,7.25533333333,8.4101111111
672.74,5.59488888889,71.0297777778,65.5866666667,61.4666666667,41.737,6.33688888889,6.34133333333,7.45677777778,8.58522222223
673.06,5.66211111111,71.1895555556,65.7027777778,61.6433333333,41.9912222222,6.442,6.39966666667,7.47211111111,8.66866666668
673.39,5.65666666667,71.2565555555,65.7771111111,61.5667777778,42.1245555556,6.43666666667,6.47444444445,7.49466666667,8.74655555557
673.72,5.64588888889,71.2787777778,65.8658888889,61.6005555555,42.1996666667,6.415,6.47611111111,7.46711111111,8.72944444443
674.04,5.70477777778,71.1813333333,65.778,61.5871111111,42.264,6.49544444444,6.568,7.52666666667,8.76177777777
