wavelength,Back_CamParm,Belly_CamParm,Breast_CamParm,Crissum_CamParm,Crown_CamParm,DorTail_CamParm,Rump_CamParm,Throat_CamParm,WingTip_CamParm
408.98,10.4610666667,25.6766333333,5.80786666667,20.4771333333,4.98346666667,6.9482,8.02522148148,5.71926666667,8.76333333334
409.34,10.4109333333,25.699,5.76273333333,20.5155,4.92864,6.8934,8.00549703704,5.6856,8.72253333333
409.70,10.4066666667,25.7360666667,5.73026666667,20.5649333333,4.90365333333,6.86946666667,8.0038037037,5.6478,8.70753333333
410.06,10.3825666667,25.7982333333,5.71866666667,20.5822666667,4.85885333333,6.8308,7.98731777778,5.64153333333,8.66806666667
410.42,10.3705666667,25.8179666667,5.69586666667,20.6116,4.84469333333,6.79646666667,7.97748074074,5.6268,8.64373333334
410.77,10.3629333333,25.8166,5.68713333333,20.6038,4.8242,6.76453333333,7.98057481481,5.61326666667,8.62553333333
411.13,10.3608666667,25.8122666667,5.67673333333,20.6305333333,4.81036,6.77866666667,7.9874237037,5.6062,8.63833333333
411.49,10.3062333333,25.8154333333,5.6228,20.6433333333,4.73956,6.72053333333,7.93750222222,5.53693333333,8.58773333333
411.85,10.2688333333,25.8558,5.61526666667,20.6675333333,4.74854666667,6.7064,7.9382,5.50833333333,8.58786666666
412.21,10.2799666666,25.9389333333,5.6448,20.7273666667,4.7618,6.702,7.96231259259,5.50686666667,8.61366666667
412.57,10.2517333333,25.9668333333,5.62186666667,20.7664,4.76016,6.70266666667,7.94866814815,5.50106666667,8.63393333333
412.92,10.2192666667,25.9802333333,5.5808,20.7615666667,4.72285333333,6.69106666667,7.89462592593,5.489,8.59866666667
413.28,10.2227,25.9867333333,5.5682,20.7600333333,4.72461333333,6.71246666667,7.88468074074,5.44873333333,8.58080000001
413.64,10.2206666667,26.0410333333,5.55626666667,20.8161333333,4.72125333333,6.7236,7.89734962963,5.44586666667,8.57380000001
414.00,10.2084333333,26.0445,5.53173333333,20.8356666667,4.71177333333,6.6942,7.88137259259,5.41626666667,8.55260000001
414.36,10.2855333333,26.1755333333,5.59353333333,20.9532,4.78817333334,6.76833333333,7.95966222222,5.4846,8.61746666667
414.72,10.3362333333,26.2634666667,5.62153333334,21.0413333333,4.84737333333,6.8186,7.98710666666,5.52526666667,8.66853333333
415.07,10.3913,26.3701666667,5.67586666667,21.1291666667,4.89046666666,6.8662,8.01936296296,5.572,8.68993333332
415.43,10.463,26.4310666667,5.72393333333,21.1968666666,4.94305333334,6.933,8.07214074074,5.62586666667,8.76593333334
415.79,10.4680333333,26.4493666667,5.6976,21.1829333334,4.9088,6.90833333333,8.04671481481,5.58186666667,8.73619999999
416.15,10.4574333333,26.4768333333,5.6944,21.1919666667,4.88628,6.89446666667,8.04579481482,5.5848,8.71273333333
416.51,10.4590666667,26.4666666667,5.6792,21.2076,4.87478666667,6.87473333333,8.02876592592,5.57213333333,8.69386666667
416.86,10.4538666667,26.4956,5.6716,21.231,4.8622,6.87166666667,8.03014148148,5.55613333333,8.69179999999
417.22,10.4466666667,26.5338666667,5.651,21.2690666667,4.87466666667,6.87033333333,8.0206837037,5.57306666667,8.71606666667
417.58,10.4286666667,26.5303333333,5.62666666667,21.2476666667,4.85452,6.85026666667,7.99974814815,5.54886666667,8.71546666667
417.94,10.4405333333,26.5759666667,5.61866666667,21.2553333333,4.84965333333,6.85093333333,7.99562740741,5.5514,8.7166
418.29,10.4025666667,26.5362,5.5822,21.2082,4.81614666667,6.82033333333,7.95957481481,5.517,8.679
418.65,10.3518666667,26.5459666667,5.53953333333,21.183,4.76741333333,6.7874,7.93111037037,5.47566666667,8.6356
419.01,10.3283333333,26.5405333333,5.51546666667,21.1673666667,4.74322666667,6.76633333333,7.89927481482,5.449,8.62593333333
419.37,10.3309,26.5484333333,5.5364,21.1716333333,4.78006666667,6.77386666667,7.92584592593,5.4742,8.64126666666
419.73,10.3310333333,26.5542666667,5.5372,21.1726,4.78496,6.7698,7.93176148148,5.47813333333,8.63919999999
420.08,10.3362,26.5732666667,5.526,21.1895666667,4.79525333334,6.78073333334,7.92523777778,5.47506666667,8.64966666667
420.44,10.3277333333,26.5964333333,5.51366666667,21.202,4.78201333333,6.78893333333,7.92785481481,5.46733333333,8.63966666667
420.80,10.3123,26.6161,5.4894,21.2064666667,4.76848,6.76453333333,7.91394962963,5.436,8.62566666666
421.16,10.3382,26.6570666667,5.504,21.2177333333,4.77356,6.7792,7.92128740741,5.43486666667,8.62906666667
421.51,10.3414,26.6824,5.50873333333,21.2282333333,4.77574666667,6.78146666667,7.91622296296,5.42086666667,8.63066666667
421.87,10.3376333333,26.6967666667,5.50773333333,21.2444666667,4.76945333333,6.78433333333,7.90475185185,5.41,8.63213333333
422.23,10.3305,26.7223333334,5.50766666667,21.2818333333,4.77421333333,6.78293333333,7.90050962963,5.40773333333,8.64000000001
422.58,10.3498666667,26.7552333333,5.52366666667,21.3084666667,4.79766666667,6.79886666667,7.90595481482,5.4256,8.66120000001
422.94,10.3555,26.7966333333,5.52986666667,21.3413666667,4.80802666667,6.80173333333,7.92265111111,5.4382,8.67093333333
423.30,10.3667,26.8572,5.52706666667,21.3852333333,4.79718666667,6.80453333333,7.92447037037,5.42586666667,8.67613333334
423.66,10.3944666667,26.8931333333,5.54346666667,21.4283,4.8242,6.83626666667,7.94534444445,5.4494,8.70646666667
424.01,10.3919666667,26.9185,5.54866666667,21.4415666667,4.82229333333,6.8266,7.94121481482,5.44926666667,8.71033333334
424.37,10.4255,26.9702333333,5.58373333333,21.4708333333,4.8614,6.849,7.97025037037,5.47486666667,8.74593333333
424.73,10.4712666667,27.0345333333,5.62073333333,21.5435333333,4.89981333334,6.8908,7.99752962963,5.50873333333,8.77939999999
425.08,10.4513666666,27.049,5.61506666667,21.5640666667,4.89034666667,6.87253333333,7.98157777778,5.50426666667,8.76973333333
425.44,10.4567333333,27.0635,5.63166666667,21.5923666667,4.89781333333,6.8712,7.98551111111,5.51726666667,8.76993333333
425.80,10.4432333333,27.0738333333,5.62013333333,21.6030666667,4.89290666667,6.86506666667,7.97254962963,5.51106666667,8.75086666667
426.16,10.4744333333,27.1346666667,5.64513333333,21.6319666667,4.91537333333,6.87926666667,8.00368814815,5.53166666667,8.77966666667
426.51,10.4933333333,27.1812,5.6506,21.6837333333,4.92009333333,6.8902,8.01761777778,5.5352,8.79113333333
426.87,10.5206666667,27.2327666667,5.66153333333,21.7338666667,4.9334,6.90153333333,8.03565407408,5.54273333333,8.80293333333
427.23,10.5184,27.2552666667,5.64493333333,21.7473333333,4.94128,6.8866,8.01902518519,5.5456,8.787
427.58,10.5103666667,27.3204666667,5.64613333333,21.8139666667,4.92766666667,6.87786666667,8.0258837037,5.5556,8.80013333334
427.94,10.5083333333,27.3468333333,5.63246666667,21.8546,4.92236,6.88693333333,8.03035333333,5.54126666667,8.78446666667
428.30,10.4859,27.3894333333,5.60833333333,21.9052666667,4.89532,6.85673333333,8.00135185185,5.49566666667,8.77313333333
428.65,10.4603666667,27.3896666667,5.58413333333,21.8965,4.85808,6.83826666666,7.99926518519,5.48246666667,8.75346666667
429.01,10.4678666667,27.4433,5.57,21.9374666667,4.85750666667,6.82953333333,8.0190762963,5.47086666667,8.74246666667
429.37,10.4863,27.5264666667,5.55613333333,21.9929333333,4.86469333333,6.8452,8.02607481482,5.46786666667,8.75080000001
429.72,10.5076666667,27.6056333333,5.57466666667,22.0640666667,4.88912,6.88266666667,8.07028962963,5.49053333333,8.78373333334
430.08,10.4883666667,27.6453,5.55466666666,22.0769,4.85561333333,6.88546666667,8.05341925926,5.46406666667,8.76453333333
430.44,10.4938,27.6696666667,5.56106666667,22.0996,4.85708,6.8974,8.06238518518,5.46806666667,8.76293333334
430.79,10.4929666667,27.7143666667,5.5712,22.1251333333,4.86950666667,6.9052,8.07431481482,5.47473333333,8.78773333334
431.15,10.4859666667,27.741,5.56926666667,22.1387333333,4.85356,6.91333333333,8.08210888889,5.46806666667,8.7882
431.50,10.4767,27.7841333333,5.54553333333,22.1493666666,4.83764,6.9034,8.06480222222,5.444,8.75059999999
431.86,10.4954333333,27.8549,5.5438,22.1980666667,4.83877333333,6.9166,8.06899037037,5.4464,8.77600000001
432.22,10.5418,27.9386333333,5.59173333333,22.2492,4.87852,6.96786666667,8.11626296296,5.50866666667,8.80533333334
432.57,10.5768,28.0245,5.6352,22.3057,4.91642666667,6.99546666667,8.13918518518,5.54286666667,8.83266666667
432.93,10.6503,28.1114333333,5.70326666667,22.3914666667,4.96816,7.06366666667,8.19853111111,5.59993333333,8.89706666666
433.29,10.6691,28.1583,5.72273333333,22.4356,4.96722666667,7.08053333333,8.22096074074,5.62033333333,8.9096
433.64,10.6842333333,28.2066666667,5.7372,22.4524,4.98358666667,7.09373333333,8.23444814815,5.63433333333,8.927
434.00,10.7168333333,28.2587666667,5.75866666667,22.5113333333,5.00950666667,7.11733333333,8.25151333334,5.66,8.946
434.35,10.7124333333,28.2945333333,5.75166666667,22.5379666667,4.99772,7.108,8.25924740741,5.6514,8.93320000001
434.71,10.7002666667,28.3284,5.71613333333,22.5517333333,4.96770666667,7.09526666667,8.23535185185,5.62653333333,8.89553333333
435.07,10.7256333333,28.4031666667,5.733,22.6145,4.99289333333,7.11053333333,8.2591562963,5.65506666667,8.90999999999
435.42,10.7425333333,28.4402666667,5.7504,22.6341333333,5.00024,7.1216,8.27423037037,5.67593333333,8.92533333333
435.78,10.7407333333,28.4986,5.76993333333,22.6810666667,5.01125333333,7.13053333333,8.2916762963,5.6912,8.92540000001
436.13,10.7684666667,28.5796666667,5.78853333333,22.7432666667,5.02764,7.15086666667,8.31772148148,5.7174,8.93746666667
436.49,10.7963666667,28.661,5.8052,22.8005666667,5.03522666667,7.17453333333,8.34898740741,5.7342,8.95513333333
436.84,10.7524,28.6714666667,5.771,22.8012666667,5.00554666667,7.15013333333,8.32828814815,5.70093333333,8.92693333333
437.20,10.7549,28.7246666667,5.78013333333,22.8232,5.03434666666,7.15906666667,8.35154296296,5.716,8.9482
437.56,10.7818333333,28.8009333333,5.79893333333,22.8915333333,5.03801333333,7.17626666667,8.37888222222,5.72946666667,8.96333333333
437.91,10.7689,28.8366,5.76793333333,22.9286666667,5.01134666667,7.1584,8.37218222222,5.719,8.95200000001
438.27,10.7710666667,28.9008,5.7708,22.9664333333,5.01297333333,7.15073333333,8.37171851852,5.71546666667,8.96106666667
438.62,10.7748,28.9478,5.7868,22.9977,5.01109333333,7.1668,8.39315703704,5.7202,8.97073333334
438.98,10.7619666667,28.9898666667,5.77593333333,23.0135,4.98408,7.1636,8.38545259259,5.69113333333,8.95666666666
439.33,10.7646,29.0383333333,5.76966666667,23.0520333333,4.98069333333,7.15873333333,8.38893555556,5.68146666667,8.95879999999
439.69,10.7793333333,29.0582666667,5.7872,23.0753333333,4.97912,7.1682,8.40784740741,5.69633333333,8.96913333333
440.04,10.7817666667,29.0884333333,5.77953333333,23.1135,4.97565333333,7.1764,8.41334296296,5.6854,8.98173333333
440.40,10.7486333333,29.0976333334,5.73486666667,23.1201666667,4.94148,7.1578,8.38899703704,5.6512,8.96200000001
440.75,10.7518,29.1407333333,5.72386666667,23.1397666667,4.93888,7.14413333333,8.39657777778,5.65553333333,8.95453333333
441.11,10.7695333333,29.1766,5.72786666667,23.1872666667,4.92304,7.15966666667,8.40865259259,5.65946666667,8.9572
441.47,10.7765333333,29.1847333333,5.7338,23.2143666667,4.93696,7.1752,8.42185703704,5.67306666667,8.96259999999
441.82,10.7940666667,29.2433,5.76473333333,23.2483,4.9608,7.19986666667,8.4517562963,5.69086666667,8.98146666667
442.18,10.8379,29.3053333333,5.8028,23.3,5.00036,7.26166666667,8.49791851852,5.72653333333,9.01833333334
442.53,10.8793333333,29.3722,5.83553333333,23.3678,5.04137333333,7.28593333333,8.54366296296,5.7548,9.0552
442.89,10.9467333333,29.4457666667,5.88706666667,23.4234666667,5.09989333333,7.32906666667,8.60885407408,5.80853333333,9.11306666667
443.24,10.9849333333,29.5085,5.9234,23.4776,5.13937333333,7.37106666667,8.64922148148,5.84466666667,9.14713333334
443.60,10.9955,29.5686666667,5.92353333334,23.5216,5.14676,7.37033333333,8.66651259259,5.84166666667,9.15533333333
443.95,10.9527333333,29.5515666667,5.89986666667,23.4954666667,5.11945333333,7.34753333334,8.64664222222,5.824,9.12433333334
444.31,10.9648666667,29.5832,5.90666666667,23.5149333333,5.12953333333,7.33853333333,8.66039481481,5.82413333333,9.12773333333
444.66,10.9709,29.5830666667,5.91706666667,23.5346666667,5.13544,7.34613333333,8.66410666667,5.8336,9.15186666667
445.02,10.9725333334,29.5962,5.91293333333,23.5604,5.14082666667,7.34253333333,8.67067185185,5.8316,9.1492
445.37,10.9595333333,29.5997,5.8976,23.5624,5.11488,7.3092,8.65782888889,5.8146,9.13286666666
445.72,10.9572333333,29.5905666667,5.89986666667,23.5677666667,5.11297333333,7.30013333334,8.66322222222,5.80766666667,9.13106666666
446.08,10.9303333333,29.5717666667,5.8864,23.5658,5.08813333333,7.26753333333,8.63970074074,5.7816,9.11466666666
446.43,10.9164333333,29.5444666667,5.88586666667,23.5568,5.08134666667,7.26646666667,8.63094222222,5.78353333333,9.10286666667
446.79,10.8809666667,29.5123333333,5.84613333333,23.5489333333,5.04066666667,7.23973333333,8.59118814815,5.74573333333,9.07573333334
447.14,10.8694333333,29.507,5.83993333333,23.5585666667,5.02809333333,7.2324,8.58122222222,5.73893333333,9.05793333333
447.50,10.8763666667,29.5113,5.8316,23.5655666667,5.02708,7.23306666667,8.57525703704,5.73653333333,9.04973333334
447.85,10.9018666667,29.5483,5.83946666667,23.6108333333,5.04374666667,7.23906666667,8.59919481482,5.74293333333,9.06833333334
448.21,10.9188666667,29.5513666667,5.86206666667,23.6467,5.06684,7.26593333333,8.62917111111,5.76713333333,9.0876
448.56,10.9440333333,29.592,5.8902,23.6912666667,5.08681333333,7.29093333333,8.65807925926,5.77653333333,9.1008
448.92,10.9474,29.6156,5.904,23.6989333333,5.10337333333,7.30673333333,8.66980962963,5.787,9.11100000001
449.27,10.9626,29.6500333333,5.91053333333,23.728,5.10841333333,7.31793333333,8.67766,5.78446666667,9.11713333334
449.62,10.9579,29.6682333333,5.89373333333,23.7459,5.09142666667,7.31466666667,8.66846962963,5.76606666667,9.09633333334
449.98,10.9709666667,29.6823,5.89146666667,23.7732,5.10472,7.32666666667,8.6990562963,5.8022,9.10966666667
450.33,10.9862,29.7158,5.893,23.8128,5.10949333333,7.334,8.70884888889,5.80346666667,9.12866666667
450.69,11.0077333333,29.7687666667,5.93266666667,23.8759333333,5.14158666667,7.3706,8.74812962963,5.82606666667,9.15873333334
451.04,11.0369666667,29.8177,5.9594,23.9203333333,5.16432,7.38246666667,8.78870814815,5.85053333333,9.21286666667
451.40,11.0552333333,29.8586666666,5.98273333333,23.9780333334,5.18204,7.40913333333,8.82410518519,5.8752,9.24993333333
451.75,11.0498666667,29.8647666667,5.99053333333,23.9937666667,5.17642666667,7.4128,8.82351333333,5.8786,9.24873333333
452.10,11.0283333333,29.8589,5.96326666667,23.9819,5.15274666667,7.3786,8.78406962963,5.84673333333,9.22306666667
452.46,11.0163,29.8846333333,5.94146666667,23.9894666667,5.13253333333,7.3744,8.78323851852,5.83213333333,9.20020000001
452.81,10.9948333333,29.8804333333,5.93,23.9868333333,5.1182,7.3594,8.76863925926,5.80653333333,9.19206666667
453.17,11.0302666667,29.9372,5.97133333333,24.0458333333,5.1766,7.40706666667,8.81855925926,5.8536,9.23906666666
453.52,11.0536,29.9804333333,5.99086666667,24.0878333333,5.21052,7.43193333333,8.85435259259,5.8848,9.28753333334
453.87,11.0724666667,30.0356,6.00433333333,24.1504666667,5.23026666667,7.44086666667,8.85855777778,5.87926666667,9.2974
454.23,11.0479,30.0442,5.97453333333,24.1534666667,5.21070666667,7.395,8.84223703704,5.85206666667,9.27346666666
454.58,11.0587333333,30.0876,5.97213333333,24.1962333333,5.21961333333,7.4014,8.84731481482,5.8652,9.26626666666
454.93,11.0365,30.0956,5.92633333333,24.2093,5.19392,7.37693333333,8.81704518519,5.82393333333,9.22800000001
455.29,11.0539333333,30.1309333334,5.94053333334,24.226,5.21794666666,7.37926666667,8.83462814815,5.83933333333,9.23399999999
455.64,11.0796333333,30.2012666667,5.95133333333,24.2774666667,5.22593333333,7.3876,8.85363333333,5.83206666667,9.24766666667
456.00,11.1085333333,30.3011666667,5.9864,24.3554,5.25381333333,7.422,8.9003762963,5.857,9.28486666667
456.35,11.0987,30.3432666667,5.98173333333,24.3862666667,5.26265333333,7.42073333333,8.89217111111,5.85273333333,9.29693333333
456.70,11.1373,30.4403333333,6.00593333333,24.4572,5.29098666667,7.42813333333,8.93276518519,5.88066666667,9.32753333334
457.06,11.1238,30.4916333333,5.98346666667,24.4897666667,5.25056,7.41373333333,8.9266874074,5.8588,9.30979999999
457.41,11.1188333333,30.5569,5.9898,24.5367666667,5.2516,7.41646666667,8.9303362963,5.866,9.30513333333
457.76,11.0948666667,30.6012666667,5.966,24.5508333333,5.22205333333,7.4036,8.92142740741,5.8374,9.28466666667
458.12,11.1199,30.6803333333,5.98566666667,24.6227,5.24141333333,7.44773333333,8.94239481482,5.84193333333,9.3022
458.47,11.1002,30.6804,5.96366666667,24.6197,5.22316,7.4106,8.91913925926,5.82693333333,9.28186666666
458.82,11.1086666667,30.7373333333,5.9826,24.6569,5.22888,7.4366,8.93547333333,5.84,9.28993333334
459.18,11.1029,30.7679,5.96913333333,24.6870333333,5.21933333333,7.4402,8.93121259259,5.82806666667,9.28319999999
459.53,11.127,30.8370333333,5.98166666667,24.7390666667,5.24638666667,7.4588,8.95584592593,5.86273333333,9.31506666668
459.88,11.1197666667,30.8455666667,5.97086666667,24.7522,5.24212,7.4548,8.95960962963,5.8572,9.30606666667
460.24,11.1229,30.891,5.95533333333,24.7861333333,5.22749333333,7.44813333333,8.95502296296,5.84853333333,9.29766666667
460.59,11.0946,30.9178666667,5.9156,24.8078333333,5.18172,7.4176,8.92087851852,5.81053333333,9.25886666667
460.94,11.0667,30.9414666667,5.8872,24.8220666667,5.16133333333,7.38253333333,8.89225777778,5.78246666667,9.23966666667
461.29,11.0643666667,31.0091333333,5.876,24.8692666667,5.15209333333,7.37313333333,8.88785111111,5.77133333333,9.23053333333
461.65,11.0795333333,31.0925666667,5.88153333333,24.9215333333,5.16017333333,7.37973333333,8.89885851852,5.78086666667,9.24366666667
462.00,11.1102,31.1926666667,5.90773333333,24.9911333333,5.18464,7.40653333333,8.94013407407,5.81573333333,9.2754
462.35,11.137,31.3568666667,5.9182,25.0908333333,5.19925333333,7.4386,8.98476296296,5.827,9.30773333333
462.71,11.1398666667,31.4606333333,5.9054,25.1627666667,5.19845333333,7.42026666667,8.99544444444,5.8138,9.30953333333
463.06,11.1386333333,31.5621333333,5.9092,25.2299666667,5.18762666667,7.40986666667,9.00108666667,5.8132,9.30919999999
463.41,11.1084666667,31.6153666667,5.86493333333,25.2712,5.15298666667,7.38066666667,8.96749259259,5.76766666667,9.26713333333
463.76,11.1316333333,31.7565333334,5.87486666667,25.3663333333,5.15417333333,7.38773333333,8.96739777778,5.77173333333,9.28040000001
464.12,11.1708,31.8703,5.9172,25.4719666667,5.19450666667,7.42606666666,9.00884592593,5.80313333333,9.31746666666
464.47,11.2258333333,32.0178,5.96226666667,25.5789333333,5.25168,7.4668,9.06936,5.85666666667,9.36739999999
464.82,11.265,32.1553,5.9826,25.685,5.28302666667,7.49453333333,9.1136362963,5.87333333333,9.39700000001
465.17,11.2963,32.2495333333,5.98613333333,25.7692666667,5.29777333333,7.5136,9.1313,5.864,9.42813333334
465.53,11.3190333333,32.3673333333,6.00786666666,25.8664333334,5.32732,7.532,9.16734962963,5.87486666667,9.44413333333
465.88,11.2890333333,32.4416,5.97453333333,25.9176,5.30292,7.5092,9.1420562963,5.85286666667,9.41380000001
466.23,11.2884333333,32.5079333333,5.98066666667,25.9797333333,5.29365333333,7.51806666667,9.14446,5.85186666667,9.41780000001
