wavelength,Back_HemCalm,Belly_HemCalm,Breast_HemCalm,Crissum_HemCalm,Crown_HemCalm,DorTail_HemCalm,Patch10_HemCalm,Rump_HemCalm,Throat_HemCalm,WingTip_HemCalm
596.50,12.4388,33.6348,31.7495333333,21.071,8.35793333334,14.4504866667,28.4759333333,13.9144,35.9794,14.2534
596.83,12.4216666667,33.619,31.7492666667,21.0580666667,8.36906666667,14.4774088889,28.5186666667,13.9289,35.995,14.2378666667
597.17,12.3986,33.6196666667,31.7344666667,21.0536666667,8.31866666666,14.4651977778,28.5325333333,13.8841,36.0356666667,14.2068333333
597.51,12.3619333333,33.5547333333,31.7172666667,21.0136666667,8.29786666667,14.4494466666,28.5514,13.8747666667,36.0494,14.1789333333
597.84,12.3157333334,33.4668666667,31.6398666667,20.9354,8.25906666667,14.3985822222,28.5292666667,13.8079,35.9916666667,14.1391
598.18,12.2813333333,33.4656666667,31.6308,20.8620666667,8.22086666666,14.3624177778,28.5158666667,13.7706333333,36.0116666667,14.1146333333
598.52,12.3074666667,33.4818,31.6139333333,20.8592666667,8.23873333333,14.3848666667,28.5671333334,13.8007,36.0142666667,14.1645666667
598.85,12.254,33.4417333333,31.5706666667,20.7874,8.21586666666,14.3509488889,28.5418666667,13.7323666667,36.0150666667,14.0963333333
599.19,12.2346666667,33.42,31.5292666667,20.7648,8.19586666666,14.3540866667,28.5386666667,13.7361333333,36.0372666667,14.0746
599.53,12.2514,33.404,31.5636666667,20.7744666667,8.23893333334,14.3962466667,28.6009333333,13.7734333333,36.1174666667,14.0995333333
599.86,12.2241333333,33.432,31.5755333333,20.7385333333,8.21313333334,14.3973711111,28.6224,13.7584666667,36.1207333333,14.0573
600.20,12.2055333333,33.4256,31.5822,20.6899333333,8.21480000001,14.3706711111,28.6898666667,13.7579666667,36.1439333333,14.0680333333
600.53,12.3109333334,33.5540666667,31.7151333333,20.8007333333,8.30973333334,14.45546,28.8543333333,13.8712666667,36.3128666667,14.1577333333
600.87,12.3708666667,33.5706,31.7382,20.8206,8.37160000001,14.5040177778,28.9355333333,13.9378,36.3431333333,14.2171
601.21,12.4092,33.7048,31.7856,20.8834666667,8.41900000001,14.54822,29.0756666666,13.9857,36.4232666667,14.2869333333
601.54,12.4515333333,33.7738666667,31.8714,20.9466666667,8.4512,14.6065022222,29.168,14.0373666667,36.5618,14.3637
601.88,12.4546666667,33.8513333333,31.9157333333,21.0000666667,8.45853333334,14.6239755556,29.2468666666,14.0615666667,36.6532666667,14.3791666667
602.21,12.3970666667,33.8221333333,31.9193333333,20.9471333333,8.41280000001,14.5824933333,29.2474666667,13.9897666667,36.6865333333,14.3007666667
602.55,12.4198,33.8255333333,31.9692666666,21.002,8.40880000001,14.5915933333,29.3119333333,13.9960666667,36.7316,14.3301
602.88,12.4152666667,33.7913333333,31.9554666667,21.0041333333,8.42566666667,14.6066111111,29.3682666667,13.9834333333,36.7372,14.3467666667
603.22,12.4444666667,33.8592,32.0212,21.0929333333,8.44413333333,14.6425111111,29.4478,14.0325333333,36.7848666667,14.3932666667
603.56,12.4790666667,33.8837333333,32.0222,21.1156666667,8.47300000001,14.7077133333,29.5222666667,14.0797666667,36.8617333333,14.4547
603.89,12.5626,33.9284666667,32.1077333333,21.1834666667,8.51220000001,14.7746955555,29.6263333333,14.1447333333,36.9956,14.5134
604.23,12.5305333333,33.9134666667,32.0753333333,21.1555333333,8.46393333334,14.7290644444,29.6282666667,14.0933,36.9761333333,14.4916333333
604.56,12.5174,33.9498666667,32.073,21.1484666667,8.45266666666,14.73084,29.6614,14.1021666667,37.0445333333,14.5071666667
604.90,12.5207333333,33.8986,32.0463333333,21.1582,8.45946666667,14.7230222222,29.6211333333,14.1027666667,37.059,14.4985
605.23,12.5295333333,33.8684,31.9968,21.139,8.47166666667,14.7124444445,29.6537333334,14.1162333333,37.022,14.4827333333
605.57,12.5514666667,33.8481333333,32.0115333333,21.1340666667,8.46006666667,14.7309022222,29.6698,14.111,36.9981333333,14.4962
605.90,12.5871333333,33.8946666667,32.0338,21.1677333333,8.5112,14.7476288889,29.6907333333,14.1497333333,37.0345333333,14.5558
606.24,12.6435333333,33.9485333333,32.0797333333,21.2004,8.57560000001,14.8332688889,29.7678666667,14.235,37.0923333334,14.5852
606.58,12.6870666667,34.0389333333,32.1834666666,21.2594,8.59586666667,14.8659777778,29.8948666667,14.2836,37.2459333333,14.6349
606.91,12.7421333333,34.0404666667,32.2341333333,21.2909333333,8.66333333334,14.91266,29.9818666667,14.3297,37.3156666667,14.7047666667
607.25,12.7081333333,33.9945333333,32.2497333333,21.3092666667,8.65520000001,14.8923688889,29.9959333333,14.2955666667,37.3256,14.6877333333
607.58,12.6796666667,34.0258,32.2234666667,21.2842666666,8.64026666666,14.9031177778,30.0474666667,14.2840666666,37.3129333333,14.6829
607.92,12.6986,34.0372666667,32.2712666667,21.3374,8.68826666667,14.9421844445,30.0677333333,14.3393333333,37.3564,14.7241
608.25,12.7288,34.111,32.3874666667,21.4265333333,8.74326666667,14.99494,30.1992,14.3912333333,37.467,14.7411333333
608.59,12.7287333333,34.1448,32.4404666667,21.422,8.74633333334,15.0457044445,30.3121333333,14.4184333333,37.5593333333,14.7858333333
608.92,12.7102,34.1354,32.4666666667,21.4577333333,8.7374,15.0446,30.3328666666,14.3985666667,37.5867333333,14.7906333333
609.26,12.6844666667,34.1237333333,32.4116666667,21.4353333333,8.73606666667,15.0421777778,30.3738666667,14.3911666667,37.642,14.7866
609.59,12.7118666667,34.1170666667,32.4342,21.4626,8.74333333333,15.1044711111,30.4892666667,14.4387,37.6564666667,14.814
609.93,12.688,34.0984666667,32.4242666667,21.4246666667,8.71806666667,15.0672555556,30.5301333333,14.4208333333,37.6807333333,14.8255
610.26,12.6716,34.0296666667,32.3556,21.3727333334,8.70946666667,15.04124,30.4860666667,14.3957666667,37.6069333333,14.7931333333
610.60,12.5798666667,33.9455333333,32.2320666667,21.2332,8.61060000001,14.9472133333,30.3798666667,14.3051666667,37.5026666667,14.7012333333
610.93,12.5655333333,33.9187333333,32.2413333333,21.2080666667,8.59946666667,14.9165333333,30.393,14.3025333333,37.5457333333,14.6914666667
611.27,12.5399333333,33.8621333333,32.1806666667,21.1842,8.56880000001,14.86592,30.3400666667,14.2719666667,37.5183333333,14.6690333333
611.60,12.5334,33.8866666667,32.1654,21.1286,8.56653333333,14.8669577778,30.4140666667,14.2387333334,37.5538666667,14.6445
611.93,12.4621333334,33.8211333333,32.0806,21.0580666667,8.50606666667,14.8217177778,30.3658,14.1859,37.5024666667,14.6051
612.27,12.4675333333,33.8509333333,32.1069333333,21.0626666667,8.49393333334,14.8121022222,30.3822666667,14.1800333333,37.5001333333,14.5735
612.60,12.4894666667,33.9706,32.1951333333,21.0725333333,8.50493333334,14.8600866667,30.5006666667,14.2336,37.6019333333,14.612
612.94,12.5300666667,34.0448,32.2855333333,21.1248666667,8.5466,14.8684422222,30.5738,14.2905,37.6638,14.6226666667
613.27,12.4828666667,34.0587333333,32.2784,21.1064666667,8.5312,14.8212888889,30.5855333333,14.2437,37.7302666667,14.5939
613.61,12.5247333333,34.0957333333,32.3435333333,21.1666,8.55546666667,14.8789244444,30.6664666667,14.2679,37.8474666667,14.6450666667
613.94,12.6065333333,34.2492,32.4826666667,21.2432,8.61326666667,14.9643688889,30.8194666667,14.3333333333,37.9872666667,14.7257333333
614.28,12.6292,34.3786,32.6262666667,21.3566666666,8.63486666667,15.04158,31.0407333333,14.3941333333,38.1597333333,14.7678333333
614.61,12.6363333333,34.4234,32.6042,21.338,8.6082,15.0294266667,31.0941333333,14.3765666666,38.1345333333,14.8008333333
614.94,12.6539333333,34.4271333333,32.6433333333,21.3656666667,8.65453333333,15.0343844444,31.1878,14.3858666667,38.1710666667,14.8154333333
615.28,12.697,34.3900666667,32.6696666667,21.3938666667,8.67046666666,15.0716133333,31.1904666667,14.4163333333,38.1896666666,14.8545333333
615.61,12.7708666667,34.4628,32.7518666667,21.3994,8.72286666666,15.1302444444,31.29,14.4654,38.2729333333,14.9130333333
615.95,12.7432,34.3961333333,32.7145333333,21.3862,8.70979999999,15.08908,31.2428,14.4344666667,38.2425333333,14.8979333333
616.28,12.7554,34.3879333333,32.7196,21.3616666666,8.73200000001,15.0771488889,31.2592,14.4246333333,38.2768,14.8816333333
616.61,12.6992,34.356,32.6482,21.311,8.65733333333,15.0189955555,31.2482,14.3839,38.241,14.8586333333
616.95,12.6630666667,34.3587333333,32.6262,21.2643333333,8.58073333333,14.9877177778,31.2448,14.3602666667,38.2562666667,14.8329333333
617.28,12.6656,34.4395333333,32.6004666667,21.2634,8.5642,14.9546377778,31.262,14.3197333333,38.2686,14.8247
617.62,12.6406666667,34.4284,32.5767333333,21.2384666667,8.53473333334,14.9064822222,31.2753333333,14.3348666667,38.3007333333,14.8225666667
617.95,12.6399333333,34.3732,32.5372,21.2104,8.50499999999,14.8723044445,31.2031333333,14.3160333334,38.2854,14.848
618.28,12.6789333333,34.3791333333,32.6167333333,21.2751333333,8.54553333334,14.9366377778,31.2623333333,14.3671333333,38.3446666667,14.8425666667
618.62,12.6609333333,34.4304,32.6532666666,21.3108666667,8.56553333333,14.9863488889,31.3617333333,14.3871666667,38.4378,14.8336333333
618.95,12.6704,34.5276666667,32.7433333333,21.3456,8.59499999999,14.9907955555,31.5135333333,14.4444,38.5861333333,14.8812666667
619.28,12.6535333333,34.5452,32.7345333333,21.3685333333,8.5816,14.9552844445,31.5544,14.4423333333,38.6019333333,14.8427666667
619.62,12.6987333333,34.6220666667,32.7798,21.3672666666,8.61386666667,14.9994066667,31.6514666667,14.5246333333,38.6852666667,14.8783666667
619.95,12.7300666667,34.6103333333,32.788,21.3585333333,8.6226,14.9920355555,31.6624,14.534,38.6949333333,14.9273666667
620.28,12.8481333333,34.7091333333,32.9283333333,21.4690666667,8.74913333333,15.0935066667,31.855,14.6161666667,38.8404,15.0599666667
620.62,12.93,34.8101333333,33.0391333333,21.5818666667,8.87773333333,15.1732088889,31.9912,14.7017,38.9382,15.1396666667
620.95,12.8564666667,34.7316666667,33.0396666667,21.5608666667,8.85726666667,15.1571222222,32.0006,14.7303333333,38.9249333334,15.1189666667
621.28,12.7785333333,34.7354666667,33.0659333333,21.5431333333,8.78779999999,15.1148155556,31.9927333333,14.6477,38.9658,15.0474
621.62,12.7954,34.7744666667,33.0950666667,21.5211333333,8.80499999999,15.1087555556,32.0844,14.6344333333,39.0433333333,15.0078666667
621.95,12.6993333333,34.7901333333,33.0418666666,21.4823333333,8.73053333333,15.0549711111,32.1206666667,14.579,39.0489333333,14.9576333333
622.28,12.6796,34.8504,33.1113333333,21.5000666667,8.68646666667,15.0515688889,32.1364,14.5685,39.1333333333,14.9642666667
622.62,12.6195333334,34.786,33.0543333333,21.4734666667,8.63933333334,15.0219488889,32.0598,14.5115333333,39.0726666667,14.9027
622.95,12.6528666667,34.7850666667,33.0572666667,21.4853333333,8.68366666667,15.0591911111,32.1156666667,14.5255666667,39.0747333333,14.9429666667
623.28,12.6544666667,34.7814666667,33.1132,21.5180666667,8.66986666667,15.05438,32.2429333333,14.4978333333,39.1677333333,14.9191
623.62,12.6014,34.6863333333,33.003,21.5068666667,8.60453333333,15.0297866667,32.1972,14.4351666667,39.1005333333,14.8533666667
623.95,12.5888666667,34.6784666667,33.0429333333,21.5034,8.59026666667,15.0518222222,32.2378,14.471,39.1644666667,14.8265666667
624.28,12.5763333334,34.5872,32.97,21.4499333333,8.56273333333,15.0359666667,32.2244666667,14.458,39.1318666667,14.8034666667
624.62,12.6659333333,34.7067333333,33.0654,21.5348666667,8.62640000001,15.1300911111,32.3760666667,14.5231666667,39.2392666667,14.8814666667
624.95,12.7186666667,34.6992,33.0376666667,21.5379333333,8.67306666667,15.1856244445,32.4606,14.5815666667,39.2366666667,14.9216333333
625.28,12.7792,34.7718666667,33.1262,21.6418666667,8.74173333333,15.2921466667,32.5876666667,14.6613,39.2887333333,15.0179333333
625.61,12.8270666667,34.7696,33.1144666667,21.6228666667,8.77226666667,15.31952,32.6198666667,14.6781,39.2767333333,15.0489333333
625.95,12.9055333333,34.7516,33.1293333333,21.6416666667,8.85140000001,15.3734222222,32.6831333333,14.7409333333,39.2922,15.1212
626.28,12.9596,34.7988666667,33.123,21.6654666667,8.89193333334,15.4264644444,32.7700666667,14.7945,39.2886666667,15.1605333333
626.61,12.9764,34.729,33.1282666666,21.679,8.91080000001,15.4441577778,32.7583333333,14.8312666667,39.3584,15.2044333333
626.94,13.0206,34.7454,33.0878666667,21.6836666667,8.96879999999,15.5195644444,32.7538666667,14.8314,39.2936,15.2519333333
627.28,13.0774,34.8854,33.1975333333,21.7372666667,9.05413333333,15.6096333333,32.9028,14.9298333333,39.4717333333,15.3094666667
627.61,13.1080666667,34.8746,33.2050666667,21.7557333333,9.10960000001,15.6399288889,32.9431333333,14.9463,39.4632666667,15.3427
627.94,13.1724666667,34.9594,33.2812666667,21.8444666667,9.16453333333,15.7395133333,33.0297333333,15.0012333333,39.5142,15.4364333333
628.27,13.1338,34.8724666667,33.2091333333,21.7534,9.15073333333,15.7032733333,32.9984,14.9674666667,39.4804,15.3840333333
628.61,13.1400666667,34.8486666667,33.2544,21.7591333334,9.17886666667,15.75568,33.0481333333,14.9629666667,39.5057333333,15.4067
628.94,13.0712666667,34.8448,33.2208666667,21.6988,9.12219999999,15.6975577778,33.0314666667,14.9293333334,39.5254,15.3512
629.27,13.1034666667,34.9074,33.314,21.7448,9.15553333333,15.6981733333,33.0934,14.9529666667,39.6472,15.4002
629.60,13.079,34.9184666667,33.3047333333,21.7194,9.1218,15.68934,33.16,14.9410333333,39.6761333333,15.3732666667
629.94,13.0671333333,34.9320666667,33.3543333334,21.7406666667,9.13246666667,15.6619777778,33.2136,14.9369,39.7972666667,15.3838333333
630.27,12.9948,34.9691333333,33.3706,21.7046,9.08833333333,15.6563844445,33.2669333333,14.8940333333,39.7709333334,15.3530333333
630.60,13.0012666667,35.0238666667,33.4582666667,21.7494666667,9.09753333334,15.6813688889,33.3428,14.9505666667,39.9104666667,15.3964333333
630.93,13.0441333333,35.0976666667,33.5292666667,21.7811333333,9.13399999999,15.7109177778,33.4424666666,14.9693,39.9346666667,15.4467
631.26,12.9879333333,35.1569333333,33.5258,21.7163333333,9.03593333334,15.6466822222,33.4931333333,14.9217333333,39.9829333333,15.3893
631.60,12.9152666667,35.1285333333,33.4767333333,21.6301333333,8.94120000001,15.5273644444,33.4709333333,14.8509666667,40.0143333333,15.2946333333
631.93,12.9815333333,35.2162666667,33.5893333333,21.69,8.97966666666,15.5848666667,33.5831333333,14.895,40.1351333334,15.3884333333
632.26,12.9288666667,35.2562,33.5335333333,21.6797333333,8.93513333334,15.5152866667,33.6096,14.8885333333,40.1376666667,15.3240666667
632.59,12.945,35.2512666667,33.5618666667,21.6774666667,8.91473333334,15.5293555556,33.609,14.8988666667,40.1744666667,15.3129333333
632.92,12.9863333333,35.2773333333,33.5604,21.6842,8.96220000001,15.6137111111,33.7497333333,14.9938333333,40.2592666667,15.3509
633.26,12.9713333333,35.253,33.5704,21.6544666666,8.92873333333,15.5763088889,33.7547333333,14.9916333333,40.2365333333,15.3051
633.59,12.972,35.2251333333,33.5646666667,21.6047333333,8.90473333334,15.5906444444,33.804,14.9701,40.2291333333,15.2956333333
633.92,12.9951333333,35.2362,33.5656666667,21.6520666667,8.92013333333,15.60182,33.8478666667,14.9915333333,40.2386666667,15.278
634.25,12.9061333333,35.1748,33.4705333333,21.5379333333,8.80840000001,15.4977311111,33.8307333333,14.8808666667,40.1917333333,15.2182333333
634.58,12.8838666667,35.0736666667,33.4916,21.5888,8.8134,15.4971911111,33.8955333333,14.9056666667,40.2129333333,15.2288
634.91,12.9536,35.153,33.5579333333,21.7093333333,8.91193333334,15.6089644445,34.0370666667,15.0194,40.3174,15.3298666667
635.25,12.9702,35.2133333333,33.6366666667,21.7418,8.94326666666,15.6543466667,34.1691333333,15.065,40.4588,15.3478333333
635.58,12.8787333334,35.152,33.573,21.7150666667,8.88613333332,15.5686844444,34.1406,14.9950333333,40.3980666666,15.2595333333
635.91,12.9646,35.1786666667,33.6362,21.7707333333,8.95933333334,15.6558,34.1657333333,15.0393,40.4594666667,15.346
636.24,12.9886,35.1516666667,33.5888,21.8069333333,9.00993333333,15.65142,34.2237333333,15.0420666667,40.4148,15.3776
636.57,12.9723333333,35.1269333333,33.5756666667,21.8246666667,8.9856,15.6324066667,34.1956,15.0018666667,40.399,15.3880666667
636.90,12.9418,35.1139333333,33.5372,21.8139333334,8.95993333333,15.6249288889,34.1856666667,14.9817666667,40.3678666667,15.4387666667
637.23,12.8663333333,35.0950666667,33.5159333333,21.8523333333,8.94793333334,15.6032155556,34.1826666667,14.954,40.3914,15.4317333333
637.56,12.8814666667,35.1006666667,33.4713333333,21.8163333333,8.94213333333,15.5881,34.2285333333,14.9706,40.444,15.4489666667
637.90,12.9374666667,35.1674666667,33.5464666667,21.9168,9.04820000001,15.6508333333,34.271,15.0954333333,40.5307333333,15.4954333333
638.23,12.8677333333,35.1386,33.458,21.8222666667,8.9702,15.6137977778,34.1702666667,15.0268,40.4932666667,15.4321
638.56,12.8454,35.0495333333,33.4242666667,21.774,8.95266666666,15.5738355556,34.1080666666,14.9782,40.4587333333,15.4000333333
638.89,12.8479333334,35.0454,33.3674666667,21.7491333333,8.96499999999,15.5453911111,34.083,14.9655666667,40.3490666667,15.4025
639.22,12.9046666667,35.0595333333,33.3899333333,21.8103333333,8.97206666667,15.6175777778,34.0994666667,14.9954333333,40.4417333333,15.4689666667
639.55,12.8228666667,34.9612666667,33.3546,21.7402,8.91366666667,15.5394888889,34.1412,14.9595333333,40.3923333333,15.4107333333
639.88,12.8582666667,35.0708666666,33.4834,21.7924666667,8.95019999999,15.6136088889,34.3012666667,15.0088,40.5604,15.4568333333
640.21,12.846,35.1200666667,33.4977333334,21.7596,8.982,15.6259911111,34.356,15.023,40.6128,15.4303333333
640.54,12.8594,35.214,33.5600666667,21.7714666667,8.97453333333,15.6142577778,34.4720666667,15.0124333333,40.7205333333,15.3802333333
640.87,12.9452,35.1574666667,33.5941333334,21.7092666667,8.96246666667,15.6113666667,34.5396,15.0824666667,40.6605333333,15.4004666667
641.20,12.9756666667,35.1794666667,33.7308666667,21.7451333333,8.93213333333,15.6061466667,34.6417333333,15.0852666667,40.7068666667,15.4485333333
641.53,12.9846,35.0849333333,33.7668,21.7246,8.91046666667,15.6282244444,34.7518,15.0858666667,40.6632666667,15.4537
641.87,13.0868,35.1570666666,33.8718666667,21.7619333333,8.97653333334,15.6676266667,34.8811333334,15.1342,40.7641333333,15.5095
642.20,13.0424666667,35.1540666667,33.8572,21.73,8.96446666666,15.6606822222,34.8712666667,15.1256666667,40.7729333333,15.5084666667
642.53,13.0667333333,35.1224,33.9454,21.7636666667,9.01940000001,15.7884888889,34.9364,15.1564666667,40.8104,15.5880666667
642.86,13.0016,35.0986666666,33.866,21.6584666667,9.02880000001,15.6950511111,34.9358666667,15.1483,40.6746666667,15.5268333333
643.19,12.9849333333,35.1244,33.8326,21.6278666667,8.99786666666,15.6926333333,34.9318666667,15.1186666667,40.6801333333,15.5104333333
643.52,12.9325333333,34.9938,33.7180666667,21.5349333333,8.94220000001,15.6225355556,34.8557333333,15.0562333333,40.5896,15.4863666667
643.85,12.976,35.0266,33.8018,21.5724,8.97713333334,15.6839266667,34.8637333333,15.0779666667,40.5776666667,15.5537666667
644.18,13.0386666667,35.0764,33.8465333333,21.6507333333,9.08460000001,15.8234711111,34.9605333333,15.1739333333,40.6866666667,15.6898
