wavelength,Back_SpoPerf,Belly_SpoPerf,Breast_SpoPerf,Crissum_SpoPerf,Crown_SpoPerf,DorTail_SpoPerf,Patch10_SpoPerf,Patch11_SpoPerf,Rump_SpoPerf,Throat_SpoPerf,WingTip_SpoPerf
749.70,25.9235833333,73.5046666667,46.5524166667,62.9875,21.3296666667,23.1319166667,24.19375,33.3724166667,29.0417222222,38.7394166667,21.0199583333
750.01,26.0335,73.0194166667,46.3486666667,62.8216666667,21.4469166667,23.160875,24.2643333333,33.40475,29.0901805556,38.745,21.0388333333
750.33,25.8038333333,72.6896666667,46.2116666667,62.4686666667,21.3468333333,22.892125,24.1365833333,33.1934166667,28.9514166667,38.5673333333,20.7352916667
750.64,25.8560833333,72.36975,46.1275,62.37225,21.41,22.870375,24.2364166667,33.18775,29.0902916666,38.4390833333,20.6951666667
750.96,26.011,72.4504166666,46.2261666667,62.4334166667,21.567,23.046375,24.4516666666,33.27125,29.2478194445,38.50925,20.74
751.27,25.7815833333,72.2468333333,45.9799166667,62.1698333333,21.3085,22.8167083333,24.4463333333,33.2415833334,29.1005416667,38.2740833333,20.4632083333
751.59,25.75675,72.1568333333,45.9652916667,62.129,21.1775833333,22.7950416667,24.5220833334,33.3125,29.11875,38.2241666667,20.451875
751.90,25.5974166667,72.1415833333,45.9333333333,62.2611666666,20.902,22.5059166667,24.3070833333,33.2886666667,28.9997916666,38.1034166666,20.394375
752.22,25.6499166667,71.8215833334,45.7147916667,62.0340833333,21.029,22.6643333334,24.4213333333,33.0780833333,29.0810416667,38.0370833333,20.4890833333
752.53,25.64475,72.0331666667,45.6944583333,62.2045833334,20.95575,22.6673333334,24.46275,33.0945833333,29.1223055555,38.091,20.4647916667
752.85,25.55,71.64625,45.400125,61.6511666667,20.6600833333,22.63725,24.40225,32.9476666667,28.9808055556,37.9990833333,20.29675
753.16,25.6166666667,71.4546666667,45.315,61.5571666667,20.5339166667,22.6909583333,24.4010833333,32.8625833333,29.08575,37.96025,20.346
753.47,25.8495,71.6918333333,45.4385416666,61.6445,20.6508333333,22.8300833333,24.56925,32.70525,29.1647916667,38.0715,20.5415833333
753.79,25.6634166667,71.54775,45.0572916667,61.35925,20.4041666667,22.7169583334,24.3005,32.3635833334,28.9954861111,37.8781666667,20.4702916666
754.10,25.41125,71.5729166667,44.856375,61.1221666667,20.0665,22.4985416666,23.9413333333,32.1355,28.7544027778,37.8825833333,20.3312083333
754.42,25.2468333333,71.2065,44.53075,60.69475,19.7289166667,22.2135833333,23.77225,31.80075,28.4857083334,37.60825,19.9024583334
754.73,25.3905,71.4051666667,44.65725,60.89475,19.78775,22.2786666667,23.7146666667,31.6665833334,28.4860277778,37.7214166667,19.8893333333
755.05,25.2353333333,71.2311666667,44.537375,60.7766666667,19.5498333333,21.9000833334,23.4176666666,31.3638333334,28.187,37.5915,19.465875
755.36,25.343,71.1951666666,44.631,60.819,19.6826666667,22.1884166666,23.60275,31.4776666667,28.2217361111,37.7714166666,19.4687916666
755.67,25.3595,71.3156666667,44.7917083333,61.0848333334,19.82475,22.12575,23.62575,31.6378333333,28.2023055555,37.8689166667,19.429125
755.99,25.3776666667,70.893,44.727375,60.85725,19.7728333333,22.2322083333,23.4453333333,31.5835833333,28.0473611111,37.6509166667,19.3575416667
756.30,24.924,70.6658333333,44.3774583333,60.736,19.4929166667,21.973,23.0209166667,31.2561666667,27.6054444445,37.24375,19.0945416667
756.62,24.6731666667,70.5921666667,44.391,60.7705833333,19.3958333333,21.9502083333,22.9879166667,31.22925,27.3613888889,37.11925,18.9831666667
756.93,24.62625,70.9691666667,44.7122083333,61.1025,19.52525,22.1876666666,23.1825833333,31.5606666667,27.5745,37.23975,19.1149166667
757.24,24.7671666667,70.91475,44.8558333333,61.13675,19.8143333333,22.3322083333,23.3925833333,31.6620833333,27.5657083333,37.2623333333,19.2195416667
757.56,25.2039166667,71.2789166667,45.233375,61.52275,20.3145,22.7367916666,23.9113333333,31.9679166667,27.8824027778,37.4235833333,19.668125
757.87,25.6038333333,71.777,45.7649583334,62.0930833333,20.9349166667,23.008875,24.3166666667,32.5388333333,28.337625,37.8081666667,20.3168333334
758.18,25.8471666667,71.8543333333,45.9424583333,62.0826666666,21.24125,23.3372083333,24.63325,32.8559166667,28.609875,38.0374166667,20.646875
758.50,26.0545833333,71.9429166667,45.9275416667,62.172,21.4375,23.684875,25.0408333333,33.1324166667,29.0219444444,38.1920833333,20.9918333334
758.81,26.4894166667,72.2149166667,46.2517083333,62.3235,21.79025,23.7977916667,25.3495833333,33.4208333334,29.34575,38.4226666667,21.39225
759.13,26.7910833334,72.63375,46.4835416666,62.4,21.746,23.8012916667,25.5438333333,33.5209166667,29.3781111111,38.5535,21.5632916667
759.44,26.9339166666,73.1384166667,46.8522916667,62.56925,21.739,23.7153333333,25.8018333334,33.6006666666,29.5676388889,38.783,21.685625
759.75,27.1876666667,73.4243333333,47.423125,62.84375,21.9994166667,23.7413333333,26.0358333333,33.8291666667,29.8803055556,39.0740833333,21.9350416667
760.07,27.1693333334,73.7955833333,47.536125,62.9524166667,21.8881666667,23.4802083333,25.87975,33.6833333333,29.909,39.1631666667,21.8121666667
760.38,26.9370833333,73.7423333334,47.2332083333,62.7891666667,21.5206666667,22.8636666666,25.50575,33.4504166667,29.4781111111,38.93625,21.473375
760.69,27.011,73.7828333333,47.2980416667,62.93125,21.5196666667,22.891,25.6103333333,33.7131666667,29.5750138889,38.9149166667,21.585
761.01,26.6824166667,73.5734166666,47.1761666667,62.7409166667,21.1015833333,22.617875,25.27125,33.385,29.2545555555,38.85925,21.1167083333
761.32,26.6903333333,73.7655833333,47.1609583333,62.9365833333,20.9916666667,22.66725,25.2754166667,33.2416666667,29.1478888889,38.94025,20.9562083333
761.63,26.5990833334,73.826,47.1035833334,63.156,20.91225,22.5642916666,25.2066666667,33.1869166666,29.0452361111,38.7904166667,20.8060416667
761.94,26.4248333333,73.824,47.1142916667,62.91775,20.7974166667,22.4339583333,24.9806666667,33.0346666667,28.8144722222,38.6675,20.7215
762.26,26.1915833333,74.0455,47.1781666667,63.0996666667,20.6786666667,22.5208333333,25.0374166667,33.0589166666,28.8510555556,38.89425,20.6453333333
762.57,26.0651666667,73.43775,47.018375,62.8286666667,20.7848333334,22.6694166667,25.0178333333,33.1090833333,28.8796111111,38.718,20.7302083333
762.88,25.7888333333,72.9714166667,46.6825416667,62.612,20.6669166667,22.4907916667,24.8200833333,32.91425,28.6810833333,38.571,20.6657916667
763.20,25.60175,72.721,46.3952083333,62.5025,20.5169166667,22.4129583333,24.76325,32.7243333334,28.5038888889,38.3169166667,20.5398333333
763.51,25.7985833333,72.8843333333,46.5576666667,62.7175833333,20.7090833333,22.705125,24.9641666667,32.8218333333,28.68875,38.45625,20.680375
763.82,25.9319166667,72.6441666666,46.6139166666,62.5673333333,20.9196666667,22.9977083333,25.1914166666,32.9430833334,28.89625,38.549,20.794375
764.14,26.2883333333,72.8838333333,46.9319583333,62.8016666667,21.1828333333,23.2810833333,25.3888333334,33.2115833333,29.2745694444,38.8609166667,21.0183333333
764.45,26.4845,72.7816666667,46.907375,62.8644166667,21.4134166667,23.4306666666,25.5423333333,33.4035833333,29.456,38.7653333333,21.2232083333
764.76,26.2963333333,72.5570833333,46.6834583333,62.53625,21.2483333334,23.3484166667,25.3838333333,33.2959166667,29.3569583334,38.55075,21.11875
765.07,26.2050833334,72.56175,46.6347916667,62.48575,21.0981666667,23.36075,25.3050833334,33.3643333334,29.4227361111,38.4191666667,21.176
765.39,26.3226666667,72.89075,46.9519166666,63.0225,21.2389166666,23.5903333333,25.57975,33.5945833334,29.6552777778,38.6945833333,21.3830416667
765.70,26.2485833333,72.4374166667,46.6717916667,62.6984166667,21.2175,23.561625,25.3399166667,33.34475,29.4634027778,38.2958333333,21.3317916666
766.01,26.1614166667,72.7866666667,46.718125,63.00325,21.0903333333,23.5908333333,25.3040833333,33.2906666667,29.4781944444,38.5230833334,21.335
766.32,26.40225,72.7685,46.7665416666,63.0235,21.2159166667,23.8714166667,25.4355,33.38125,29.5181805555,38.51,21.4304583333
766.64,26.9733333333,72.832,47.0213333333,63.19975,21.5565833333,24.2901666667,25.7315833333,33.5581666667,29.8597222222,38.87775,21.7278333333
766.95,26.8743333334,71.8151666667,46.681125,62.4363333333,21.5676666667,24.313875,25.83925,33.4981666667,29.8247916667,38.5404166667,21.8274583333
767.26,26.6925833334,71.9665,46.631125,62.5896666667,21.3568333334,24.361625,25.68475,33.2580833333,29.7050138889,38.522,21.724375
767.57,26.4741666666,71.8518333333,46.4833333333,62.3221666666,21.2149166667,24.2888333333,25.6,32.8776666667,29.2437777778,38.37775,21.520375
767.88,26.42675,72.08525,46.5293333333,62.3216666667,21.0768333333,24.23675,25.5560833333,32.804,29.1947083333,38.5605,21.4180833333
768.20,26.7209166666,72.0534166666,46.86475,62.5570833333,21.3224166666,24.4676666667,25.7660833333,33.2155,29.5392638889,38.8731666667,21.821625
768.51,27.2215833333,72.2985833333,47.2605416667,62.8366666667,21.8835,24.796375,26.1730833333,33.2889166667,29.890375,39.50575,22.194125
768.82,27.5669166667,72.3179166666,47.3100416667,62.8059166667,22.2154166667,25.1847916667,26.4455,33.6455,30.3577916667,39.7568333334,22.4537083333
769.13,27.9311666667,72.4413333334,47.6946666667,62.93125,22.5713333333,25.6637916667,26.9305833334,34.0035,30.7768333333,40.1129166667,22.97525
769.44,27.848,72.5946666667,47.6588333333,62.8994166667,22.5429166667,25.7389166667,26.9415833333,33.9434166667,30.8641527778,40.1115833333,22.67175
769.76,27.89175,72.656,47.6997916667,63.1746666667,22.6690833333,25.977,27.05925,34.1439166667,31.1462777778,40.4705,22.7525416666
770.07,27.83675,72.64125,47.3712916667,63.0464166667,22.8448333333,25.847375,27.1640833333,34.2229166667,31.2643194444,40.7461666666,22.9089166667
770.38,28.0631666666,73.1375833333,47.6504166667,63.6125,22.9699166667,25.6525,27.1796666667,34.285,31.4700416666,41.1003333333,23.01525
770.69,28.1833333333,73.3898333333,47.6565416666,64.07075,23.0196666667,25.6985833334,27.30425,34.6658333334,31.6721527778,41.07425,23.0775416666
771.00,28.0574166666,73.7533333333,47.4972916666,64.7373333333,22.6725,25.6967916667,27.2849166667,34.7885,31.8962361111,41.2305833333,23.2151666666
771.32,27.5356666667,73.1669166667,47.1516666667,64.55925,22.2671666667,25.423375,26.91975,34.4495833333,31.5683333333,40.6515,22.9911666666
771.63,27.0759166666,72.6554166667,46.646625,64.1609166667,21.98125,25.19775,26.5875,33.8999166667,31.1587777778,40.1574166667,22.7505416667
771.94,26.5650833333,71.4836666666,46.0779583333,63.1210833334,21.6500833333,24.7455833333,26.2225,33.6021666666,30.7479722222,39.3779166667,22.2734166667
772.25,26.043,71.2624166667,45.7659583333,62.899,21.2525833333,24.1518333333,25.6686666667,32.86925,30.0730833333,38.7424166667,21.6640833333
772.56,25.269,70.6659166667,44.8512083333,62.32725,20.331,22.929375,24.7614166667,32.0595,29.1988333333,37.9566666667,20.61
772.87,25.3086666666,70.5863333333,44.8972083333,62.217,20.29825,22.7597916666,24.753,32.0781666666,29.0722916666,37.5875833333,20.6327083333
773.18,25.4661666667,70.4111666667,44.9942083333,61.86025,20.3284166666,22.7445,24.7823333333,32.1213333333,29.2727083334,37.1711666667,20.7090416667
773.50,24.7248333333,69.9365,44.6137083333,61.1428333333,19.3175,22.4525,23.9154166666,31.5608333334,28.5035416667,36.09525,19.87025
773.81,24.1915,70.1768333333,44.260125,60.9971666667,18.7609166667,22.5368333333,23.4320833333,31.4725,28.2586805556,35.4980833333,19.311375
774.12,24.5391666667,69.9956666667,44.6054583333,60.6864166667,18.9980833333,22.8150833333,23.6825833334,31.4736666667,28.4799861111,35.6105,19.402
774.43,24.7658333334,69.7004166666,44.8665833334,60.4195,19.3191666667,22.8540833333,23.7308333333,31.5685833333,28.3540833333,35.39225,19.31925
774.74,24.9508333333,69.66525,44.9288333333,60.0716666667,19.5729166667,23.1637916667,23.794,31.6765,28.3328333333,35.70725,19.6165
775.05,25.0595,69.513,44.8926666667,59.705,19.6865833333,23.4168333333,23.9588333334,31.6471666667,28.2611805556,35.9141666667,19.5618333334
775.36,24.94475,69.9834166667,45.102125,60.25375,19.2660833333,23.4850833333,23.76375,31.6059166666,28.2202222222,36.0816666667,19.547375
775.67,25.1489166666,70.0175833333,45.2738333333,60.3451666667,19.472,23.8840416667,24.0298333333,31.873,28.6660694444,36.3536666666,19.9048333333
775.98,25.3786666666,69.84525,45.5313333333,60.1943333333,19.85075,24.3633333333,24.3029166667,31.9004166667,29.0779583333,36.38,20.2707083333
776.30,26.0580833333,70.1951666666,46.1495416666,60.4111666667,20.468,25.0873333333,24.7764166667,32.3734166667,29.7592361111,36.8945833333,20.8087083333
776.61,26.0774166666,70.4429166667,46.4379583333,60.5375833333,20.7234166666,25.0110416667,24.8516666667,32.5583333333,29.6502638889,37.1920833333,20.91025
776.92,26.85975,71.42375,47.3675,61.5564166667,21.6115,25.593375,25.8000833333,33.3555,30.5104444444,38.1788333333,21.857125
777.23,27.0043333333,71.013,47.2223333334,61.5033333333,21.9064166667,25.77875,26.1710833333,33.2025,30.6226388889,38.60575,22.01525
777.54,27.11775,71.4906666667,47.5303333333,62.06275,22.1945833333,26.102875,26.3695833333,33.4048333333,30.7857777778,39.0099166667,22.4174166666
777.85,26.94725,71.66125,47.5578333333,61.72175,22.1945833333,26.364125,26.4575833333,33.21225,30.8581944444,39.3234166667,22.4395
778.16,27.3705,72.2930833333,48.0217083333,62.458,22.2315833333,26.6869166667,26.8046666667,33.5070833333,31.2823888889,39.57625,22.2793333333
778.47,27.57725,72.67275,48.7398333333,63.0335833334,22.3660833333,26.7655,27.11725,33.918,31.6455277778,39.8955,22.3575
778.78,28.0376666667,73.23475,49.169,63.43425,22.6671666667,27.2381666667,27.7510833333,34.2675833333,31.9320416667,40.1593333333,22.552625
779.09,27.6846666666,72.7511666666,48.721375,62.8779166667,22.0364166666,26.5517083333,27.2955833333,33.78075,31.1754444444,39.6618333334,21.98975
779.40,28.1779166667,73.32275,49.1585416667,63.8006666667,22.4104166667,27.1304583333,27.57175,34.1631666667,31.4550694444,40.272,22.2840416667
779.71,27.8995833333,72.6720833333,48.6501666667,63.3368333333,22.2065833334,26.8032916667,27.4281666667,33.9225833333,30.9985833334,40.2169166667,22.421625
780.02,27.5185833333,72.5645833334,48.1020833334,63.2691666667,21.8281666667,26.99875,27.23925,33.5234166667,30.9853055556,39.9561666667,22.36875
780.33,27.0220833334,72.08325,47.5245,62.61625,21.3791666667,26.49725,26.7419166667,32.9575833334,30.4094861111,39.3044166667,21.9726666667
780.64,27.6346666667,72.2143333333,47.821375,62.8415,21.87575,26.625625,27.12125,33.7018333334,30.5544444444,39.56375,22.6129583333
780.95,27.3239166667,71.4114166667,47.2977916667,62.1278333333,21.8288333333,26.4310416667,26.852,33.5875,30.2812638889,39.2944166667,22.367375
781.26,27.2784166667,71.3399166667,47.27025,62.374,21.8495833333,26.305,26.7195,33.94125,30.6088194444,39.08125,22.442375
781.57,27.3675833333,72.03275,47.5480833333,62.8123333333,22.0454166667,26.32125,26.5616666666,34.2203333333,30.9168611111,39.474,22.6354583333
781.88,26.5889166667,71.9945833333,46.6340833333,62.7169166667,21.4585833333,25.7912083333,25.5423333333,33.4929166667,30.2057638889,38.7568333334,21.7966666667
782.19,26.262,71.2265,46.0648333333,61.8531666666,21.8035833333,25.491375,25.14575,33.1240833334,29.9710833333,38.299,21.7464583333
782.50,27.16925,72.3345833333,46.959125,62.74175,22.9133333333,26.450375,26.06875,34.00125,30.8810416667,39.1030833333,22.7640416667
782.81,27.1075833333,73.1256666667,47.28275,63.022,23.035,26.5595,26.31,34.5070833333,31.0558888889,39.3320833333,22.954125
783.12,26.96125,73.4284166667,47.2003333333,63.649,23.3096666667,26.6704583333,26.2941666667,34.522,31.201625,39.1836666667,22.7482083333
783.43,27.3495833333,74.33725,47.941875,64.324,23.775,26.8439166667,26.6265,34.8461666667,31.5428888889,39.4175833333,23.068875
783.74,27.5080833333,74.6329166667,48.2294166667,64.8111666666,23.892,27.195375,26.6039166667,35.0531666667,31.6873611111,39.53925,22.9234583333
784.05,26.9155,74.82725,48.1154583333,64.502,23.33325,26.6839166666,26.1063333334,34.1633333333,31.1766388889,39.018,22.3652083333
784.36,26.6219166667,74.9509166667,47.5670833333,64.4434166666,22.7068333333,25.9367916667,25.5941666667,33.4381666666,30.6126944444,38.50675,22.0357083334
784.67,25.9929166667,75.0708333333,47.308375,64.48225,22.0638333333,25.343875,25.0993333333,32.5530833334,29.6939444444,38.0,21.2234583334
784.98,25.0843333333,73.5655,45.82625,62.9464166667,21.4698333333,24.476125,24.5145833333,31.51175,28.6978055556,36.9266666667,20.41825
785.29,25.77725,74.0475833333,45.8157083333,63.0671666667,21.8908333333,24.9615416667,25.063,31.99575,29.1620972222,37.339,20.840375
785.60,25.5265,74.03125,45.426125,63.0861666667,21.244,24.961375,24.7544166666,31.9643333333,28.8942083333,37.3910833333,20.562875
785.91,25.1040833334,73.243,44.9028333333,62.5208333333,20.8331666667,24.763875,24.1874166667,31.7984166666,28.7000694445,37.0000833333,19.7674583333
786.22,25.1283333333,72.2628333333,44.2450416666,61.8885,20.9516666667,24.766625,23.9998333333,31.3598333333,28.60225,36.53675,19.6167083334
786.53,25.0799166667,72.16475,44.0761666666,61.6014166666,20.5936666667,24.7837083333,23.935,31.3231666667,28.5022777778,36.65475,19.5885833333
786.84,24.5624166667,70.82025,43.1066666666,60.717,19.9646666667,23.909375,23.5044166667,30.85825,27.7070694444,36.27225,18.7240833333
787.14,24.65875,70.6015833333,43.3410833333,61.0059166667,19.88025,23.7249166667,23.7378333333,30.9505833333,27.9291111111,36.46325,18.8625833333
787.45,24.99375,70.87775,43.7912916666,61.5930833333,20.1039166667,24.3309583333,24.0678333333,31.5449166667,28.4648194445,36.80875,19.225625
787.76,25.06225,70.7679166667,44.11,61.5121666667,20.2444166667,24.5730416667,24.4204166667,31.84375,29.0212083334,37.0230833333,19.2814166667
788.07,25.4870833333,70.3251666667,44.113875,61.0786666667,20.5805,24.9664583333,24.8600833333,32.0671666667,29.4699166667,37.2595,19.8592916667
788.38,26.1481666667,71.2835,45.232,61.935,21.344,25.6525,25.6949166667,32.8558333333,30.3410555555,38.0046666666,20.7124166667
788.69,26.3908333333,70.89325,45.7014583333,62.1163333333,21.2530833333,25.6445,25.7015,33.1354166667,30.4616388889,38.1234166667,21.1991666667
789.00,27.2365833334,70.9671666667,46.4282083333,62.5506666667,22.02,26.1033333334,26.40375,33.6605,31.3258333333,38.8174166667,21.9575833333
789.31,26.52125,70.3824166667,46.107,62.08525,21.218,25.2495833333,25.8176666667,32.8041666666,30.9232777778,38.1493333334,21.4707083334
789.62,25.8094166667,70.39775,45.8055416667,61.5395,20.2185833333,23.9683333333,24.9813333333,32.1534166667,30.20875,37.5649166666,20.77775
789.92,25.5685,70.4699166667,45.8270416667,61.29625,20.0466666667,23.1204166667,24.3365833333,31.8105833333,29.8394166667,37.22525,20.44475
790.23,25.8333333333,71.3281666666,46.7514583333,62.0833333333,20.2538333333,23.548,24.694,32.2721666667,30.44825,37.7278333333,21.02225
790.54,25.5073333333,70.6586666667,45.79375,61.1726666667,20.1054166667,23.4618333334,24.17,31.85775,30.1053611111,37.2069166667,20.8727916667
790.85,24.8780833333,70.3125833333,44.8761666667,60.3016666667,19.467,22.794875,23.2685,31.1755,29.2940416667,36.4041666666,20.170625
791.16,24.54125,70.06525,44.2555416667,59.68875,18.724,22.1399583334,22.4076666667,30.4768333333,28.5052083333,35.71725,19.8707916667
791.47,24.5998333333,69.6364166667,44.0782083333,59.49175,18.4921666667,22.0618333333,22.1709166667,30.3988333333,28.4845,35.4184166667,19.9592083333
791.78,24.6813333333,68.8475,43.843875,59.2749166667,18.4295833333,22.1255416667,21.8350833333,30.1825833333,28.3642777778,35.0608333333,20.1678333333
792.08,24.0031666667,68.3736666667,43.04725,58.233,18.0721666667,21.5720416667,21.4356666667,29.1739166667,27.8172083333,34.4951666667,19.191
792.39,22.937,68.848,42.221125,57.7419166667,17.347,20.8628333334,20.6744166666,28.3054166667,26.6489166667,33.82125,18.152875
792.70,23.78075,69.41725,41.9865,58.036,18.29475,21.7217916666,21.454,28.9399166666,26.7705,34.4559166666,18.9598333333
793.01,24.837,70.2118333334,42.7732083333,58.93275,19.5455833333,23.3163333333,22.6169166666,29.9511666667,27.8432638889,35.5165,20.0155833333
793.32,25.1935,70.4835833333,42.9575416667,59.762,19.6429166667,24.0477083333,23.1175833333,30.439,27.9884861111,35.7738333333,20.5432083334
793.62,25.3324166667,70.54525,42.9041666666,59.7001666667,19.7546666666,24.61225,22.8944166666,30.3339166667,28.1348333333,35.6383333333,20.9738333334
793.93,25.2743333333,71.35225,43.5053333333,60.3723333333,19.9214166667,24.8554166667,23.2280833333,30.5605,28.3314027778,35.8839166667,21.1594166667
794.24,25.2824166667,70.5835,43.5419166666,60.223,19.8669166666,24.652375,23.4724166667,30.34325,28.3461527778,35.7443333333,21.0433333333
794.55,25.9703333333,70.66925,44.47075,61.0159166666,21.1115833333,25.6814166667,24.6361666667,31.0215833333,28.9871944444,36.4155,21.6039166667
794.86,26.32825,71.6009166667,45.5727916667,61.611,21.9508333333,26.0782083333,25.4499166667,31.5623333333,29.7842916667,37.1036666666,22.190125
795.16,26.3074166667,72.1838333333,45.8405833333,62.0831666667,21.7528333333,25.6897083334,25.7541666667,31.6453333333,29.7784861111,37.385,21.70975
795.47,26.6694166667,72.4564166667,46.3554583333,62.3898333333,22.3501666667,26.2076666667,26.2006666667,32.0049166666,30.2382361111,37.4823333333,22.3607916666
795.78,27.26875,73.10575,47.370625,63.0124166667,22.7806666666,26.7105,26.767,32.5769166667,30.936125,37.73675,23.05975
796.09,27.6098333334,73.6878333333,47.9006666667,63.4678333333,22.5746666667,26.553,26.78725,32.6595833333,31.0602777778,37.9289166667,23.078
796.40,26.8534166667,73.0759166667,47.2835,63.05175,21.7600833333,25.799375,26.0328333333,32.2651666667,30.3750972222,37.2876666667,22.2940416667
796.70,27.2925,73.0800833333,47.4473333333,63.0451666667,21.9550833334,26.3256666667,26.5189166667,32.55275,30.9728194444,37.75675,22.3559583333
797.01,27.3719166667,72.4819166666,46.8697916667,62.0965,21.5568333333,25.9981666667,26.4329166667,32.4360833333,30.7294722222,37.40975,21.8593333334
797.32,27.6575,72.2453333334,46.79425,61.69175,21.843,26.1171666667,26.4293333334,32.49375,30.5334722222,37.3649166667,21.8395
797.63,27.8764166667,72.4478333334,47.22925,61.9500833334,22.08825,26.4275,26.4310833333,32.55075,30.6541944444,37.7538333333,22.2398333333
797.93,28.2023333333,72.801,47.4274583334,62.2331666667,22.125,26.885875,26.4729166667,32.7569166667,30.8960277778,38.12275,22.8294583333
798.24,27.773,72.4805,46.5030833333,62.1054166667,21.8724166667,26.3722083333,25.7963333333,32.3848333334,30.1270694445,38.0466666667,22.2197083333
798.55,27.8383333334,72.5253333333,46.3137083333,61.9434166667,22.3069166667,26.845125,25.7569166666,32.7075,30.0741527778,38.3114166667,22.441625
798.85,28.3026666667,72.4956666667,46.5034166666,62.16325,22.642,26.9405,25.908,33.2893333333,30.3540277778,38.60575,22.7227083333
799.16,28.3698333333,71.601,46.0341666667,61.7175833333,22.4195833334,26.802,25.7309166667,33.1359166667,30.1790972222,38.3699166666,22.5108333333
799.47,28.0679166666,71.2756666667,46.3017083333,61.8584166667,22.4705,26.898875,25.6048333333,33.3775,30.4166111111,38.1858333333,22.75075
799.78,28.6258333333,71.3965833333,46.9002083333,62.1979166667,23.00075,27.6187083333,26.2681666667,33.7735,30.9560972222,38.72725,23.6196666667
800.08,28.99275,72.17925,47.614125,62.5905833333,23.6690833333,28.1722083333,26.92075,34.566,31.4365972222,39.0729166667,24.4252916667
800.39,28.7356666667,72.6079166667,47.7205416667,63.2883333333,24.068,28.2814583333,27.0813333333,34.809,31.3504027778,39.3211666667,24.4368333333
800.70,28.0924166667,72.3913333333,47.4984583333,63.075,23.0891666667,27.5294166667,26.4985833333,34.5068333333,30.9282638889,38.9310833333,24.0248333333
801.00,27.88475,72.556,47.2795833333,62.9806666667,23.0209166667,27.0953333333,26.6345833333,34.7756666666,31.1311805556,39.2309166667,23.9743333333
801.31,27.2861666667,72.8778333333,46.886125,62.5859166667,22.4843333333,26.0365833333,26.229,34.5951666667,30.5870277778,38.9380833334,23.3242916667
801.62,27.8589166667,72.6284166666,47.035375,62.5325833333,22.5471666666,26.2913333333,26.5108333333,34.9901666667,31.0780555556,38.8725833333,23.5095833334
801.92,28.3023333333,72.3909166666,47.0849166667,62.3288333334,22.6433333334,26.7327916667,27.014,34.8581666667,31.4090138889,38.6498333334,23.4955
802.23,27.8023333333,71.9673333333,46.6552083333,61.6699166667,22.1400833333,26.5697083333,26.9148333333,34.4756666666,31.2679444444,38.1738333333,22.9905833333
802.54,27.7974166667,73.14625,47.291125,62.6054166667,22.4723333333,26.8285,27.174,34.8669166667,31.6706944444,38.7934166667,23.3442083334
802.84,27.9051666667,73.80225,47.3157083333,62.5720833333,22.7743333334,26.7329166667,27.3954166667,34.9473333333,31.6768333333,39.1096666667,23.122625
803.15,27.5136666666,73.2701666667,46.502125,61.9376666667,22.2136666667,25.6219583334,26.6701666667,34.29625,30.9844027777,38.1221666667,22.0900833333
803.46,27.6441666667,73.3963333334,46.50725,62.0008333333,22.3813333333,25.4563333333,26.8679166667,34.0240833333,30.9209583333,38.1695,21.7459583333
803.76,27.5144166667,73.2245833333,46.2114166666,61.6038333333,22.1966666666,24.9744166667,26.7159166667,33.7495,30.7594861111,37.8866666667,21.8569583333
804.07,28.3735,73.2799166667,46.3843333333,61.90725,23.4218333334,25.497,27.5300833333,33.9345,31.2878333333,38.4268333333,22.4364166667
804.38,29.0718333333,73.5794166667,46.6920833333,61.9590833334,24.09975,26.6229166666,27.8328333333,34.3658333333,31.6746388889,38.5366666666,22.6544166667
804.68,29.7230833333,73.93675,47.4694583333,62.6360833334,24.522,27.176125,27.8600833333,34.65225,32.3717361111,38.9466666667,22.7415416667
804.99,30.4208333333,74.1500833333,48.3168333334,63.09425,25.099,27.867125,28.4816666666,35.0,32.8218611111,39.2821666666,23.3125416666
805.30,30.3076666667,74.3468333333,48.7641666667,63.5333333333,24.95875,27.616625,28.0506666667,35.4415,32.9310833334,39.7983333333,23.8260833333
805.60,31.0445833333,75.6455833333,49.7149583333,65.1911666667,25.33525,27.9217083333,28.5460833334,35.9741666666,33.1529166667,40.6856666667,25.1131666667
805.91,30.437,74.0815,48.3739583333,64.0350833333,24.942,26.9819166667,28.1613333333,35.154,32.3693055556,39.9868333333,24.85925
806.21,30.4698333333,73.6886666666,48.1325416667,64.0271666667,24.8256666667,27.1083333333,28.6189166667,34.8855,32.3054583334,39.99,24.9294583333
806.52,30.9083333333,73.9333333333,48.5875,64.5083333333,25.1416666667,27.8291666667,29.5416666666,35.5166666667,32.7236111111,40.6083333333,25.6666666667
806.83,30.06125,73.3469166667,48.2489583333,64.7409166667,23.7900833334,27.1345416667,28.41675,34.7733333333,32.1759722222,39.8431666666,25.0895833333
807.13,29.6183333333,72.0263333333,48.036,64.0594166666,23.1593333333,26.5465,27.633,33.88725,32.0454027778,39.1615833333,24.135125
807.44,28.9679166666,71.499,47.7696666666,63.3470833333,22.4066666667,26.0762083333,27.1351666667,33.60125,31.7945138889,38.7535,23.4526666666
807.74,29.1883333334,71.8149166667,48.2024583333,63.6736666667,22.7398333333,26.3525416667,27.775,34.1098333333,32.3603333333,39.43275,24.0358333333
808.05,28.39125,70.82875,47.1915833333,62.8723333333,22.4236666667,26.2662083333,27.6726666667,33.7013333333,31.9971111111,38.76625,23.909125
