wavelength,Back_CamPsif,Belly_CamPsif,Breast_CamPsif,Crissum_CamPsif,Crown_CamPsif,DorTail_CamPsif,Rump_CamPsif,Throat_CamPsif,WingTip_CamPsif
186.39,-212.395833333,-215.625,-289.166666667,-233.395833333,-268.75,-176.041666667,-195.833333333,-224.583333333,-282.916666667
186.77,-153.1624,-172.9914,-223.162433333,-164.666633333,-201.880466666,-130.769166667,-125.982833333,-158.461533333,-206.495533333
187.15,-151.171066667,-166.8468,-221.801766667,-149.946013333,-196.216266667,-138.108166667,-115.495533333,-159.8198,-201.982033333
187.53,-729.629633333,-811.851866666,-988.518533334,-685.185133333,-874.814799999,-638.1483,-581.481466667,-739.259333333,-874.074
187.91,1206.11113333,1336.6666,1531.11106667,1097.33335333,1405.55553333,1151.66663333,999.999966667,1205.5556,1355.55556667
188.29,332.857033333,387.3016,428.571466667,304.603126667,390.1588,330.635033333,286.825333333,313.015933333,387.301433333
188.67,189.349533333,213.6586,235.447333333,170.926773333,218.861866667,180.325166667,157.642233333,175.122,219.756133333
189.05,163.484766667,198.636333333,206.666566667,152.10612,206.212066667,161.969833333,135.606033333,156.212266667,205.606133333
189.43,125.282933333,170.3146,172.327033333,119.056546667,162.767333333,128.616233333,110.629,126.415133333,168.679333333
189.81,127.948766667,179.1026,177.756266667,120.92308,174.2308,131.794833333,119.6153,124.358866667,169.102466667
190.19,116.205,157.538466667,158.615433333,107.979413333,154.666733333,112.0513,106.4103,109.025733333,144.6665
190.57,99.9435333333,146.892666667,148.587533333,94.6892400001,146.7796,97.6836666667,98.7005666669,94.2374000001,125.536633333
190.95,95.0273000001,135.519066667,138.4152,91.0162000001,141.2022,93.6065666667,99.5627666667,92.6775333333,123.387966667
191.33,91.5942999999,131.304533333,135.217466667,88.4251399999,136.231866667,85.0725000001,95.8453666665,88.5023333333,117.536266667
191.71,114.9072,190.740866667,198.5183,104.72208,212.963,111.296333333,120.462966667,104.073933333,170.5556
192.09,105.520833333,196.25,219.166666667,102.166666667,214.583333333,91.4583333333,111.354166667,86.6666666667,178.125
192.47,105.392066667,178.823466667,197.646966667,92.3922400001,202.549133333,79.2156666666,102.843133333,91.3727333333,160.686433333
192.85,115.3703,268.518466666,255.9259,106.629633333,292.5928,76.8517666667,122.036966667,101.481466667,203.147933333
193.23,116.666666667,344.0,378.666666667,70.9333333332,411.333333333,47.6666666667,125.666666667,73.3333333332,211.666666667
193.61,80.0,173.684266667,208.596433333,37.2982733335,236.140333333,21.9299000001,68.7720000001,49.8244,115.438633333
193.99,45.4901666667,156.470466667,199.803933333,31.0981000001,219.6078,-25.8824000001,18.4312666666,30.5883333331,93.7255333334
194.37,45.0617666666,131.851866667,148.395066667,45.1852799999,155.308733333,14.0739999999,37.0370333334,35.8024666667,89.0124000001
194.75,74.3677666667,165.2874,181.034433333,74.5057266665,180.919666667,66.5519000001,57.3563333333,70.8046666667,117.931
195.13,70.9930333333,132.9078,130.780266667,71.68794,143.2624,69.3616,53.5460666667,63.6879333333,96.6667
195.51,51.9607666666,116.732066667,106.274433333,61.50336,120.261466667,56.0131000001,44.3135333334,49.0196666667,76.0132000001
195.89,40.3947666666,82.9824,80.5265333334,50.0438,82.8069999999,41.0088333333,37.7192666667,40.8773333333,57.6753333333
196.27,44.6930666667,90.1755999999,82.6754000001,54.0965533333,89.2106666667,44.0789666667,43.5526666667,53.158,64.5177
196.65,54.6892666666,121.808,108.0228,72.2937066667,111.5254,58.0792666666,61.6948999999,72.2035333333,85.8193666666
197.03,45.5293666667,93.9608666667,89.4118,59.3333733333,84.9412,53.3333333333,52.7057666667,60.2352666667,73.0979666666
197.40,42.743,90.2083333331,81.6319666666,56.2083,74.2360666667,46.3889333333,51.5625666667,57.5,67.2569
197.78,42.2,88.7333333333,73.6,57.6133333334,71.2666666667,48.8666666667,50.3,55.6,64.5
198.16,45.0599333333,77.5539333333,61.4628333333,51.4147533333,62.3981333333,50.6474666667,51.6068666667,56.067,58.3453333333
198.54,37.5757666667,69.0404,51.0101,42.59592,53.1818666667,43.6364333333,41.6415666667,47.3737333333,48.3082
198.92,39.3701,69.8687333333,49.7898666667,43.1234,54.7508,38.399,40.1838,49.8688,50.7612666667
199.30,24.5835,58.0952,37.9462333333,28.8452133333,38.7500666667,21.0715,28.4524666667,36.1310666667,37.9167333333
199.68,22.9794666667,56.1652,37.0797666667,28.0236533333,37.4040666667,16.1947666667,24.2183666667,35.5160666667,38.1711333333
200.06,18.9117333333,60.9523333333,32.619,24.2653933333,36.8706666667,14.5918333333,22.7551,35.7824,34.3197
200.44,-1.0144,39.9999333333,11.3042,4.43471333331,16.3767333333,-5.03626666667,0.362266666674,12.6088,11.6666666667
200.82,-1.49203333335,34.9205333333,8.0317,4.90160666666,16.8254,-1.68256666668,-2.76186666665,11.2380666667,7.42860000002
201.19,-15.4852666667,30.2109333333,-3.3754,-13.67936,8.18553333331,-22.4050666667,-23.4177333334,-5.4008,-8.98743333333
201.57,-26.4215666667,26.3724666667,-12.0097,-26.4509266667,4.50966666667,-31.0784333333,-33.4803,-16.1764666666,-13.9706333333
201.95,-32.389,28.3333333333,-13.3887666667,-31.7999999999,3.111,-37.7779,-38.3888333333,-16.1111999999,-19.5555666667
202.33,-44.0,20.9697333334,-14.9091666667,-38.7151000001,-3.87879999999,-45.6969,-49.5756999999,-28.7272000001,-20.4848333333
202.71,-22.3809,42.8572,3.5118,-16.4167133333,13.0952,-20.5357,-19.7618333333,-1.9048,4.70250000001
203.09,-9.2381,42.6667333333,7.14286666666,1.65711999998,14.9523333333,-6.04769999998,0.333266666674,3.80953333332,9.71433333335
203.47,14.2380666667,63.5238666667,19.9526333333,19.23812,37.3333333333,18.1905666667,17.4762333333,21.5238,26.1904
203.85,20.4848666667,76.9697999999,17.0909333333,15.8787133333,41.5757333333,26.9696666667,22.9091666667,21.8182000001,23.9392666667
204.22,25.3989666667,61.5962666667,22.9577,21.98118,38.0282,29.1080333333,23.8967,21.4083333333,28.6853333333
204.60,31.4394333334,64.1666666667,29.3560333333,29.9619933333,40.0,37.4240666667,32.8788,28.6363333333,33.5984333333
204.98,32.1796333333,59.1026,27.0513,28.03214,36.4102666667,34.6154333333,31.8910666667,27.4998666667,33.5256
205.36,37.7585666667,61.3792666667,28.5920333333,34.7068466667,40.0000666667,38.9655666667,39.3965,37.5860666667,42.701
205.74,31.5073666666,54.6665333333,20.8115333333,29.9188,33.2752666667,33.6232,28.4058666667,32.8116666667,33.5072333333
206.12,29.5420333333,48.346,19.4910333333,27.2469066667,29.9235333333,31.5267666667,27.7100333333,28.855,32.8752666667
206.50,24.9744,45.0256666667,14.4870666667,24.54354,23.8975333333,26.1283333333,24.2564,23.3846666666,24.6922333334
206.87,11.0949666667,30.2678,0.90043333334,13.6205,11.9220666667,11.5815333333,10.9002333333,9.78106666667,9.73243333333
207.25,10.9977,30.7482666667,3.83233333333,11.0431733333,11.7912666667,11.4286,10.4309666667,10.2041333333,9.72789999999
207.63,5.6476,24.2039333333,2.25056666667,8.26752000002,6.87913333335,3.31203333334,8.30150000001,8.19513333333,5.9663
208.01,0.22486666666,17.7913333333,-3.76270000001,5.42317333336,1.34966666667,-1.7589,3.06746666667,4.21266666665,2.31090000001
208.39,-1.06926666665,17.3166,-6.0167,4.03360666664,0.670800000007,-3.79453333333,3.27039999999,4.98960000001,2.80916666666
208.77,-7.4537666667,8.19446666667,-14.0743333333,-1.86111333331,-7.91666666667,-13.5648,-5.25463333334,-1.20360000001,-3.03223333332
209.14,-22.88,-4.10666666665,-26.1066666667,-13.0026666667,-22.24,-27.84,-16.16,-12.3733333333,-17.2533333333
209.52,-24.7135333333,-3.33326666667,-25.7292666667,-11.2759333333,-23.6979333333,-27.1615666667,-17.5781,-13.9063333333,-20.4167666667
209.90,-13.8404666667,3.6716,-13.6716333333,-0.60382666668,-13.0435333333,-17.1739333333,-4.8067,-1.25613333335,-9.03379999998
210.28,-15.6411,4.61553333332,-18.5641,-1.15894,-15.7436666667,-18.6410333333,-6.25639999998,-1.33326666666,-13.2051
210.66,-11.0218333333,3.99033333333,-20.1944666667,-0.41353333334,-12.3115333333,-14.9634,-2.87083333333,2.43313333333,-8.44273333332
211.03,-1.76929999999,11.6924666667,-14.7434,7.23588666666,-5.17946666666,-7.84626666667,6.23073333333,11.4357333333,-0.769366666674
211.41,-8.68516666667,7.15593333334,-25.1071,4.39770666666,-11.2538,-12.4160666667,1.43729999999,9.72479999999,-7.43123333334
211.79,-20.0,2.0,-45.9166666667,-7.05000000001,-24.25,-22.5833333333,-12.2916666667,6.75,-20.1666666667
212.17,-3.91906666667,15.0449333333,-35.0901333333,3.46844666666,-11.0810666667,-13.4234666667,3.60363333333,19.8198,-5.58563333334
212.55,14.4725,30.3797333333,-18.3965333333,17.13924,-2.61600000001,-2.53166666666,18.2278,28.5232666667,3.50206666666
212.92,30.3293000001,40.9053333333,-7.53090000001,29.9506133333,10.7817333333,12.0989,31.4402666667,40.6583333333,12.4691333333
213.30,40.2221333334,47.9111333333,-9.11106666667,37.1465533333,14.4000666667,17.2001,37.7777666667,50.0444,15.8666
213.68,49.1427666667,60.0952666668,-7.52396666667,40.7142266667,18.1906,18.7142666667,49.7619333333,57.2381333333,18.1427333333
214.06,53.3817,66.4734000001,-9.1787,43.7972066667,22.3188,27.1497333333,49.4686333333,64.5410666667,23.6231
214.44,43.6035666667,53.1531333334,-9.3245,38.0721133333,13.2432666667,20.5406,38.5585666667,54.6846666667,17.027
214.81,33.4972333333,54.3170000001,-16.0656666667,31.5955866667,0.874333333334,0.3279,28.6338666667,48.6337333333,10.6009666667
215.19,23.3802999999,39.9060666666,-12.9577666667,24.0281,-6.85453333333,-4.8357,15.7746666667,35.4929333333,1.36133333334
215.57,21.8253666666,32.0636,-7.619,21.6428466667,-3.25406666666,-5.00006666667,13.7302333333,27.8572666667,2.6587
215.95,23.6825333333,28.1904666667,3.6823,28.97128,1.20640000001,2.09516666666,19.3651,26.2222,8.12703333332
216.32,14.0649333334,18.103,-0.02696666666,22.51496,-1.626,-0.75886666666,9.8646,16.6936666666,1.84273333334
216.70,-0.86026666668,3.27940000001,-12.5538666667,12.9891533333,-11.7203333333,-9.11299999999,-7.01606666668,6.18286666666,-10.2151
217.08,-2.73706666665,6.99179999999,-6.80203333332,16.4824266667,-11.1110666667,-7.58806666666,-6.20596666668,6.93746666666,-9.32246666666
217.46,-0.20826666668,8.38546666667,-1.09366666666,17.7812866667,-8.22919999999,-8.59363333335,-5.07803333334,2.34373333336,-4.6092
217.83,-6.44760000001,-2.04373333333,-3.35776666668,13.2214866667,-12.3601333333,-8.78343333333,-9.29436666666,-4.72026666667,-8.5645
218.21,-9.99999999999,-5.19060000001,-9.28576666668,8.86197333335,-15.5238,-14.4763,-12.3095333333,-11.0474666667,-12.7143
218.59,-16.2365333333,-14.1934666667,-18.4946666667,0.075279999988,-22.8494666667,-27.4196,-20.6181666667,-19.5698666667,-21.8549
218.97,-23.1151333333,-23.2399333333,-27.6948,-5.04062,-32.5232666666,-34.3614333333,-30.3114333333,-28.4111999999,-31.4639666667
219.34,-32.0634,-27.9365333333,-36.7856666667,-9.20631333336,-40.3174,-47.5794,-37.6983666667,-35.3174666667,-37.3413333333
219.72,-29.8083666667,-21.6092,-32.2219666667,-6.59774666666,-39.1571333333,-41.9921666667,-33.9463666667,-31.8006666667,-35.0574666667
220.10,-19.5958666667,-13.6026,-28.1144333333,-4.505,-30.7743333333,-32.5588333333,-25.5555,-22.6936666667,-25.2524666667
220.47,-32.5515,-23.4569333334,-46.3785666666,-19.7449,-52.6748666667,-48.0657,-38.0659,-32.0165999999,-42.4691
220.85,-13.0487666666,-3.57713333334,-27.3578,-5.40661999999,-35.5284,-30.4878666667,-17.2765,-14.8780666667,-25.7317333333
221.23,6.14866666668,12.945,-10.1941666667,7.97400666667,-11.0680666667,-10.9707666667,2.88026666668,4.013,-1.74766666667
221.61,8.44826666667,10.6321333333,-10.2874666667,11.6954333333,-4.99993333332,-5.28723333334,6.32193333334,12.1264,4.08040000001
221.98,19.4078666667,17.7568666667,-2.92813333334,21.3581533333,2.67906666666,-0.685366666667,11.2151,21.0590666667,12.8971333333
222.36,19.2425,18.303,2.51506666666,19.8363333333,-0.66673333332,0.181966666674,10.7272333333,20.5454666667,11.9090333333
222.74,21.0713,20.0,7.58916666667,23.9285533333,0.35726666668,3.60116666666,10.3869333333,21.8453333334,13.5119333333
223.11,27.6309333333,24.1873333333,12.7548666667,30.9862866667,6.11566666667,10.4409,17.7410333333,27.7687333333,19.4215
223.49,28.3969333334,25.0381333333,15.6997666667,31.8270266667,7.93899999999,12.7481333333,18.6514666667,28.0408666667,21.5522333334
223.87,37.4011333333,27.9660666667,22.2033333333,35.8756933333,12.4292666667,15.1412333333,22.7966666667,35.3672,27.9945
224.24,39.7305,27.9460666667,24.2089,40.2759533333,14.0740666667,11.7844333333,22.6599333333,37.8451333334,29.6969333333
224.62,45.8666666667,30.8666666667,31.4,44.56,20.4,17.0666666667,24.8,39.8666666667,36.1
225.00,50.2836,31.844,33.6879333333,48.3333933333,21.3476,17.5531666667,27.9433333333,42.2696000001,42.4113
225.38,51.724,19.3103333333,28.6782333333,48.0574666667,4.59773333333,2.06900000001,17.1263333333,36.4368666667,37.0689666667
225.75,59.1112,38.3704000001,35.4071666667,45.9851066667,-1.18513333332,-4.81476666666,26.4444333333,38.6667999999,32.2965000001
226.13,46.2265,41.5094000001,32.0753333333,34.8302333333,-1.25793333335,-5.59749999999,24.0253,32.0754000001,24.3396
226.51,48.0851666667,35.4610666667,27.5886666667,36.9787866667,-6.38293333331,-8.93630000001,22.7659,18.7234000001,25.0355
226.88,57.7295333333,48.0193333334,38.5508333333,45.5265733333,20.4831333334,14.4444333333,39.5170333333,30.8212666667,41.9808
227.26,46.7231666667,38.0791333333,26.7232666667,30.7683733333,8.3616,-4.23736666665,12.9945666667,11.4124,21.6949
227.64,43.4328,33.1342666667,19.1045333333,22.4875133333,8.55726666667,-1.6417,4.57726666667,8.45773333333,12.9851666667
228.01,27.7644,21.3822,10.6910666667,17.0568933333,0.731733333334,-3.5366,-0.975666666668,0.406533333334,5.16273333332
228.39,30.2666666667,25.4666666667,16.1,18.9266666667,4.26666666665,6.89999999999,8.93333333334,6.33333333332,13.6333333333
228.76,22.7184333333,20.5824666667,10.5177333333,15.7411133333,-1.61813333333,0.25883333334,7.50806666666,-0.388599999994,9.74096666665
229.14,9.87980000002,8.22833333333,4.50436666668,2.20415333332,-10.9909333333,-15.2853666667,-5.7958,-9.90973333335,-0.090066666654
229.52,7.71783333333,5.38453333333,0.46136666668,-0.112919999994,-11.2307333333,-16.5640666667,-10.5383333333,-11.3846666667,0.358966666667
229.89,14.3624333333,9.48546666667,6.1968,8.21475333333,-3.62413333333,-5.52576666666,-5.8836,-1.02906666666,9.53023333333
230.27,15.8333333333,9.37499999999,4.45833333333,10.3791666667,-2.83333333333,-4.16666666667,-4.52083333333,2.50000000001,11.4375
230.65,15.6107,9.10973333333,3.1471,8.79094666667,-2.11179999999,-3.99586666667,-3.64393333333,4.72046666667,10.3518333333
231.02,6.64339999997,4.75513333334,-3.72963333333,4.01865333334,-10.2098,-7.66903333333,-10.233,-1.63179999999,3.42663333332
231.40,18.6418666667,18.4773333333,13.0658,16.7531733333,5.47326666667,9.87649999999,8.74489999999,13.9916666667,17.3663333333
231.78,20.3797,18.7341333333,15.8647333333,19.4557333333,7.72139999999,10.4429333333,12.152,14.6414,24.8312333333
232.15,18.3556,18.4444,11.3555,15.78664,6.79993333333,8.0223,7.42226666667,11.4220666667,26.7779
232.53,9.61349999998,10.4348,6.64253333333,8.19319333333,1.01446666666,0.265799999999,-1.88406666667,2.94699999999,20.4588333334
232.90,17.9825333333,21.1402666666,16.8642666667,15.9429,12.4122666667,12.5659666667,7.23686666667,13.7719333333,28.1358
233.28,20.1535666667,25.4824,15.4825333333,17.7851666667,15.9210666667,19.6270666667,12.1053,14.7806666667,29.4078666667
233.66,13.9294333333,21.0154,11.2141,10.3266733333,9.71306666666,17.3069333333,9.20546666668,10.5517333333,24.9228
234.03,2.60046666667,11.7732,5.57926666666,0.709386666652,1.93846666666,9.43263333334,-0.449099999996,-0.47286666668,16.8794
234.41,-4.87553333335,5.52233333335,-0.696533333332,-9.75126666666,-2.83593333333,3.58220000001,-7.11443333334,-9.80093333334,13.3083
234.78,-2.00949999999,8.22693333333,7.30493333333,-4.34037999999,1.13473333333,6.99766666666,-4.79903333334,-7.99059999999,17.8249666667
235.16,0.022333333334,7.20366666669,10.7382,-5.35134000001,2.4162,4.7203,-4.67556666667,-8.94853333333,17.8970666667
235.54,-0.17413333332,4.70586666668,5.7517,-7.01523333334,-0.435866666666,2.06966666665,-5.88226666667,-10.5012,18.3876666667
235.91,0.277833333346,4.04760000001,6.30956666667,-8.23405999998,-1.15073333333,5.11916666667,-5.47623333334,-10.3572,14.0277
236.29,9.96413333333,12.0071333333,16.8100333333,0.655999999986,6.7024,15.6271,6.03946666667,0.286666666666,18.9964333333
236.66,9.12739999999,8.93533333335,14.2058333333,-1.31237333335,3.10653333333,14.3281,3.12386666667,-0.8726,16.5794333333
237.04,0.187266666688,0.786533333332,9.08236666667,-9.42331333333,-3.97013333335,6.8164,-6.40449999999,-10.5991333333,9.11979999999
237.41,-8.49013333333,-8.00006666666,3.80376666667,-16.8900466667,-12.0393333333,-0.235266666666,-16.3528,-19.1764666667,2.80396666668
237.79,-2.82340000001,-3.35153333334,8.26963333333,-10.44446,-6.73953333332,4.71766666667,-12.9690333333,-14.4264,5.17319999999
238.17,2.06836666666,-1.47006666666,6.8547,-8.36243999999,-5.36746666666,4.94013333333,-12.4957666667,-13.6410666667,5.09393333335
238.54,-1.45306666667,-5.02566666667,2.2052,-10.93006,-10.3932666667,1.94860000001,-16.7863333333,-16.9914666667,0.649433333326
238.92,-4.19876666667,-6.6666,-3.22103333333,-14.3750333333,-12.9165333333,-1.4584,-19.0385,-19.3268,-1.82676666667
239.29,-2.24133333333,-3.10346666667,-2.18376666667,-10.8333466667,-8.9368,2.65793333334,-14.9425,-15.2873333333,1.56596666667
239.67,-6.02279999999,-5.10093333333,-4.06566666666,-14.68424,-11.5403333333,-1.32566666667,-17.6264333333,-18.7878,-1.03523333334
240.04,-7.57276666666,-5.43613333333,-7.27053333333,-14.12092,-12.7740666667,-2.99773333333,-18.2663,-18.6577333333,-0.42513333332
240.42,-10.6280666667,-8.71500000001,-12.6859333333,-16.06008,-15.7487333333,-8.25140000001,-21.1207666667,-20.7535333333,-2.48316666666
240.79,-7.03603333333,-4.023,-8.98203333333,-11.1691866667,-11.0673333333,-4.19536666667,-15.9277,-16.5517333333,0.5747
241.17,-3.3333,-1.532,-6.71506666667,-7.63836666665,-7.90886666666,-1.3872,-11.8633666667,-12.2015333333,3.78890000001
241.54,1.81403333333,2.44893333333,-0.9806,-2.14609333333,-2.9364,3.26513333333,-6.0259,-5.89553333333,7.51706666665
241.92,2.33796666667,3.0424,-0.1938,-1.44872666666,-1.97053333333,4.0071,-4.65553333333,-4.3084,8.49923333333
242.29,0.8843,2.23166666667,-1.09693333333,-2.30257333333,-2.68553333334,3.30966666667,-4.46816666667,-4.60526666667,8.08976666666
242.67,-0.301866666666,0.923533333334,-2.17656666667,-3.63960666667,-3.63966666666,1.76496666667,-5.75676666667,-6.30986666667,7.39813333333
243.05,0.393900000002,1.24673333333,-1.33766666667,-2.20514666666,-2.75326666667,2.30303333333,-4.27703333333,-5.15146666666,8.23793333333
243.42,0.824766666668,1.19886666667,-1.0459,-1.95578,-2.53413333333,2.45743333333,-3.9796,-4.48993333333,8.84786666669
243.80,2.25256666667,1.81366666667,-0.5299,-0.497826666665,-1.20073333333,3.9339,-2.33943333333,-2.94006666667,9.68533333333
244.17,1.1386,0.503266666666,-1.3737,-1.47192,-2.335,2.7477,-3.44053333333,-3.75413333333,8.23436666665
244.55,1.3182,0.5734,-0.517533333333,-1.52681333333,-1.86373333333,3.7753,-2.42916666667,-3.48073333333,8.156
244.92,2.4149,1.2296,0.192700000001,-0.862166666664,-0.992666666667,4.22976666667,-1.2407,-2.35546666667,8.56676666667
245.30,3.19263333333,1.90293333333,0.693466666667,-0.183680000001,-0.3552,4.85766666667,-0.0435000000006,-1.5144,8.99146666666
245.67,3.03813333334,1.9188,0.00613333333266,-0.348199999999,-0.510466666665,5.07986666667,0.519599999998,-1.60526666667,9.04370000001
246.05,2.79103333333,1.624,-0.542433333333,-0.306633333331,-0.589133333334,4.58846666667,0.792699999998,-1.77813333334,8.87403333335
246.42,4.12836666667,2.5384,1.05436666667,1.07705333333,0.6864,5.95066666667,1.963,-0.251866666667,9.92336666667
246.79,5.52466666667,3.74786666667,2.50426666667,2.59967333333,2.05906666667,7.65666666667,3.66196666667,1.5566,10.8002333333
247.17,4.99693333333,3.5614,2.25106666667,1.95729333333,1.64293333333,7.4102,3.23693333333,1.146,10.3594
247.54,4.37843333333,2.83113333333,1.45483333333,1.38432,0.980466666664,6.8589,2.60596666667,0.6824,9.75686666667
247.92,3.97646666667,2.48893333334,1.47026666667,1.39068,0.572999999999,6.49393333333,2.3847,0.265600000001,9.57506666667
248.29,4.9319,3.59826666667,2.4025,2.46722666667,1.7402,7.2553,3.6056,1.0044,10.4819666667
248.67,4.51926666667,3.4244,1.7941,1.9932,1.27526666667,6.5941,3.10656666666,0.695399999999,10.3830666667
249.04,4.3886,3.245,1.65513333333,1.73627333333,1.18406666667,6.6513,2.9853,0.668933333334,10.6729
249.42,3.78256666667,2.43673333333,0.635466666667,1.15718,0.6962,5.95433333333,2.2971,0.0608000000014,10.1618333333
249.79,3.4474,2.24373333333,0.342433333333,0.872519999999,0.534133333333,5.26276666667,1.84966666667,-0.435000000001,9.86656666666
250.17,3.66686666667,2.37206666667,0.928833333333,1.00729333333,0.495733333332,5.39723333333,2.05006666666,-0.384466666666,10.1389
250.54,2.83193333333,1.87146666667,-0.126499999999,0.372266666667,-0.138933333333,4.5295,1.45703333333,-1.29073333333,9.57056666667
250.92,2.93546666667,1.7264,-0.247,0.302186666666,0.026,4.1626,1.4222,-1.2792,9.72166666667
251.29,3.4532,1.76473333333,-0.699966666666,0.513073333333,0.179800000001,3.94863333333,1.6421,-0.7624,9.823
251.66,4.46556666667,2.76313333333,0.655266666667,1.57177333333,1.1348,4.86026666667,2.94133333333,0.290666666666,10.6962666667
252.04,4.3658,2.7866,0.338666666667,1.40326666667,1.521,4.51586666667,2.77553333333,0.671800000002,10.6939666667
252.41,3.58353333333,1.4948,-0.775833333334,0.467653333334,0.454666666665,3.74246666667,1.671,0.011333333332,9.97160000001
252.79,3.9123,1.43293333333,-0.412766666667,1.33849333333,1.1178,4.08433333333,2.26436666667,0.315333333332,10.2264333333
253.16,4.66826666667,2.43573333333,-0.0687,2.50084,1.84673333333,4.5569,3.12743333333,0.714666666666,10.5544666667
253.54,5.6251,3.42026666667,1.39746666667,3.41155333333,2.50586666667,5.5729,4.12326666667,1.49306666667,11.3368
253.91,5.06433333333,2.69646666667,0.346833333332,2.83406666667,1.83566666667,4.8879,3.5605,1.23166666667,10.5681333333
254.28,4.7981,2.49153333333,-0.311466666666,2.83750666667,1.918,4.77343333333,3.32716666667,1.1964,10.2282333333
254.66,5.32753333333,2.6338,0.171,2.86928,2.34886666667,5.0745,3.8272,1.6526,10.6932666667
255.03,4.36476666667,2.0764,-0.498633333334,2.32985333333,1.33873333333,4.1359,3.31283333333,0.805866666666,10.3484
255.41,4.01226666667,1.96846666667,-0.5677,2.49369333333,1.2284,4.07686666667,3.29376666667,0.553,10.3878666667
255.78,3.9581,2.06566666667,-1.1846,2.70928,0.975266666666,3.5934,3.31893333333,0.397266666669,10.0109333333
256.15,4.3129,2.64806666667,-1.06573333333,3.21196666667,0.889733333335,4.1693,3.8608,0.932933333333,10.3266333333
256.53,3.60996666667,2.52106666667,-1.05746666667,2.38086,0.679266666666,3.66936666667,3.69393333333,0.777266666667,9.78996666667
256.90,4.0886,3.05333333333,-0.367833333334,2.5527,0.761800000001,4.23183333333,3.90296666667,1.58846666667,9.99026666668
257.28,3.4928,2.22813333333,-0.330933333333,1.82215333333,0.348800000001,3.96866666667,3.23586666667,1.67846666667,9.76356666665
257.65,2.30436666667,1.32813333333,-1.18253333333,1.0037,-0.645399999999,3.008,2.4206,0.809333333333,8.81746666666
258.02,3.6217,2.21153333333,0.304133333333,2.0814,0.672000000001,4.26653333333,3.46953333333,1.83013333333,10.0203
258.40,3.88843333333,2.32266666667,0.8016,2.05818666667,0.914933333334,4.57476666667,3.7125,1.89633333333,10.256
258.77,3.94566666667,2.52106666667,1.02593333333,2.32215333334,0.955266666668,4.79213333333,3.7421,1.87613333333,10.2949666667
259.15,4.71286666667,2.98773333333,1.72363333333,3.04792,1.7938,5.70266666667,4.23486666667,2.7226,10.8329
259.52,4.8442,3.06613333333,2.00903333333,3.12313333333,1.91306666667,5.8395,4.18416666667,2.81533333333,10.7840333333
259.89,4.39506666667,2.504,1.68273333333,2.56689333333,1.54766666667,5.42126666667,3.5422,2.3506,10.2853333333
260.27,4.16823333333,2.0434,1.5598,2.10331333333,1.23946666667,5.35963333333,3.2699,2.01233333333,9.95056666667
260.64,4.5391,2.16573333333,1.73576666667,2.46386,1.4428,5.7234,3.40816666666,2.1834,10.1635333333
261.01,4.5632,2.0998,1.51483333333,2.41902,1.4616,5.71306666667,3.3409,1.98586666667,10.1343333333
261.39,3.9701,1.53473333333,0.999066666667,1.99737333333,1.01713333333,5.27553333333,2.91796666666,1.36133333333,9.51073333333
261.76,4.48886666667,1.845,1.5417,2.47432,1.48813333333,5.80263333333,3.39726666667,1.88493333333,9.96930000001
262.13,4.63873333333,2.12086666667,1.7886,2.62869333333,1.66453333333,6.10343333333,3.66413333333,2.0616,10.0914666667
262.51,4.94253333333,2.18453333333,1.6568,2.82678666667,1.89286666667,6.36603333333,3.81813333333,2.30406666667,10.3574333333
262.88,4.6701,1.76086666667,1.1264,2.54358666667,1.72353333333,6.27643333333,3.4673,1.954,9.99326666666
263.25,4.5289,1.7972,0.902333333334,2.23204,1.32053333333,6.16723333333,3.35593333333,1.642,9.75016666667
263.63,4.72286666667,1.78253333333,1.0503,2.41812666667,1.40613333333,6.3379,3.62696666667,1.64993333333,10.06
264.00,4.67103333333,1.84433333333,1.1911,2.51636,1.28,6.57553333333,3.89773333333,1.73793333333,10.1689
264.37,5.0114,2.2992,1.37303333333,3.20929333333,1.89253333333,6.61476666667,4.44226666667,2.1364,10.4676
264.75,5.0994,2.50413333334,1.71143333333,3.29729333333,2.03793333333,6.67583333333,4.9327,2.56793333333,10.6489
265.12,5.4125,2.94893333333,2.72886666667,3.99147333333,2.7062,7.4669,5.65983333333,3.46606666667,10.9913
265.49,6.3696,3.92926666667,3.66063333333,4.83206666667,3.57566666667,8.39140000001,6.55306666667,4.4532,11.9951333333
265.87,6.8159,4.56206666667,4.1546,5.34294,4.04113333333,8.82993333333,6.89766666666,4.91466666667,12.1864666667
266.24,5.2617,3.15346666667,3.0716,4.10831333333,2.76073333333,7.62383333333,5.62986666667,3.5418,10.9080666667
266.61,5.09893333333,3.24913333333,3.41563333333,4.27752666667,2.59446666667,7.80916666667,5.65156666667,3.72326666667,10.6624
266.98,5.1441,3.35226666667,3.78076666667,4.41932,2.4992,7.78156666667,5.67316666667,3.74286666667,10.7736
267.36,4.30466666667,2.39526666666,3.0632,3.59750666667,1.74033333333,6.88933333333,4.73703333333,2.87733333333,10.0018
267.73,4.38936666667,2.42093333333,3.2633,3.50453333333,1.92873333333,7.3025,4.8654,3.14293333333,9.85986666666
268.10,5.05703333333,2.8436,3.6809,4.25632,2.5382,7.86026666666,5.3467,3.73533333333,10.4987
