wavelength,Back_SpoHyxm,Belly_SpoHyxm,Breast_SpoHyxm,Crissum_SpoHyxm,Crown_SpoHyxm,DorTail_SpoHyxm,Patch10_SpoHyxm,Rump_SpoHyxm,Throat_SpoHyxm,WingTip_SpoHyxm
735.79,21.3176,50.0342333333,47.0593333333,47.6495333333,28.6831166667,15.3319666667,43.1411333333,45.2543333333,48.398,20.9224444444
736.11,21.2045333333,49.9906333333,46.8028666667,47.5266,28.6277333333,15.2657333333,43.0609333334,45.064,48.2372666667,20.4726666667
736.43,21.0652666667,49.9432333333,46.8286,47.3812666667,28.6798833333,15.2144666667,43.1930666667,44.9649333333,48.1998666667,20.3253333334
736.74,21.3528666667,50.2866,46.8406,47.6174666667,28.8482166667,15.3015,43.5833333333,45.2132,48.2655,20.5514444444
737.06,21.0828666667,50.0299,46.5742,47.3604666667,28.6590666667,15.0163333333,43.2950666667,44.9577333333,47.8978333333,20.4172222222
737.38,21.1378,50.452,46.7407333333,47.5102666667,28.64185,14.9726,43.2096,45.3669333333,48.0351,20.372
737.69,21.1458,50.592,46.8504,47.6864666667,28.64785,15.0506666667,43.3306,45.4441333334,48.0675,20.5088888889
738.01,21.1842666667,50.5606333333,46.8944666667,47.6449333333,28.6307833333,14.8474666667,43.325,45.4327333333,47.8113,20.4588888889
738.33,21.2774666667,50.2412333333,46.7847333333,47.5274666667,28.4345833333,14.8136666667,42.9605333333,45.4934666667,47.829,20.4496666667
738.64,21.4594,50.1433333333,46.8385333333,47.6423333333,28.4478833333,15.0839,42.9516,45.6468666667,47.8637333333,20.6594444445
738.96,21.5554,50.0121666667,46.8716,47.4888666667,28.5410166667,15.2904333333,42.7362,45.6072,47.6803333333,20.8204444445
739.28,21.519,49.9106666667,46.8049333333,47.4925333333,28.58585,15.2368666667,42.7484,45.5834666667,47.4288333333,20.5478888889
739.59,21.3372666667,49.8675666667,46.9066666667,47.5344666667,28.4043333333,15.2217666667,42.5869333333,45.5232666667,47.4336333333,20.7122222222
739.91,21.3050666667,49.7617666667,46.9640666667,47.6801333334,28.20745,15.0571333333,42.3958666667,45.5900666666,47.3372,20.5791111111
740.23,21.4362,49.8225,47.2171333333,48.0052,28.3375666666,15.2123333333,42.5678666667,45.739,47.5438666667,20.774
740.54,21.1904,49.8296666667,47.0662666667,47.8400666667,28.1223333333,15.0133,42.4398666667,45.3835333333,47.3054666667,20.4916666667
740.86,21.0592,49.2750333333,46.6723333333,47.6182666667,27.9162666667,14.8627666667,42.2316666666,45.0494666667,46.9641333333,20.0982222222
741.18,20.9145333333,49.0033666667,46.1950666667,47.6014666667,27.8034,14.741,42.1196666667,45.036,46.9314,20.0171111111
741.49,21.1111333333,48.9353,46.1937333333,47.4818666666,27.8270666667,14.9855333333,42.0859333333,44.9463333333,47.0409333333,20.0126666667
741.81,20.6724,48.9103666667,46.1682666667,47.2623333333,27.7376333333,14.6779,42.0669333333,44.8002666667,46.708,19.5782222222
742.12,20.9322,49.0812,46.7147333333,47.4911333333,28.0275,14.9819666667,42.377,45.2249333333,46.9604333333,19.5943333333
742.44,20.4831333333,49.0657333333,46.2571333333,47.3222,27.7038333333,14.4921333333,42.1759333333,45.0661333333,46.6542333333,19.1238888889
742.76,20.4113333333,49.3764666667,46.4780666667,47.5240666667,27.4831333333,14.4639,42.2169333333,45.3226,46.7829333334,19.2545555555
743.07,20.0732,49.2808,46.2148,47.5132,27.0454166667,14.0636666667,41.9094,45.2092,46.4536,18.8332222222
743.39,20.3998666667,49.7425666667,46.2827333333,47.7894666666,27.36155,14.6192,42.1144,45.3262666667,46.6426333333,19.0553333333
743.70,20.491,49.8186666667,46.3456,47.8253333333,27.4403,14.561,42.157,45.2896666667,46.5062,18.9747777778
744.02,21.1938666667,50.0941333333,46.9878666667,48.2824,27.9025,15.2749333333,42.5175333333,46.0469333333,46.9668,19.4701111111
744.34,21.386,50.6667,47.4764,48.7243333333,28.2512166667,15.3480666667,42.9038,46.3998666667,47.3383333333,20.0218888889
744.65,21.4764,50.5767333333,47.3983333333,48.5582,28.1331333333,15.4867666667,42.6494666667,46.2250666667,47.1905333333,19.8935555555
744.97,21.3012666667,50.9617333333,47.9344666667,48.9882,28.3400666667,15.3654333333,42.7930666667,46.4526,47.4928666667,19.9531111111
745.28,21.5316,51.2728,48.0596666667,49.4084,28.3274833333,15.5646333333,43.0086666667,46.5853333333,47.8111666667,20.0415555556
745.60,20.9922,50.8595666667,47.3088,48.9569333333,27.69715,14.8708666667,42.4602666666,46.0755333333,47.3462333333,19.4867777778
745.91,21.5069333333,51.3570666667,48.0748666667,49.4557333333,28.2117666667,15.4014,42.8232,46.4252,48.1207,20.1418888889
746.23,21.2848666667,50.7568,47.6756,48.9572666667,27.9179666667,15.3986,42.3411333333,45.7921333333,47.8002666667,20.1088888889
746.55,21.5375333333,51.0896,48.2312,49.0927333333,28.3155166667,15.7256666667,42.5747333333,46.2071333333,48.1771333333,20.4822222222
746.86,21.3822666667,50.9452333333,48.0488666667,48.6957333333,28.1545833333,15.2896666667,42.2730666667,46.1212666667,48.3604666667,20.376
747.18,21.0219333333,50.6969333333,47.6953333333,48.3519333333,27.851,15.0507666667,41.9729333333,46.0574666667,48.3401666667,20.1184444444
747.49,20.961,50.7300333333,47.8673333333,48.4304,27.7963166667,14.9150333334,42.0873333333,46.2317333333,48.5382333333,20.0472222222
747.81,21.0753333333,50.841,47.8325333333,48.4052666667,27.7101333333,15.0955,42.1907333333,46.2243333333,48.5612333333,20.2904444444
748.12,21.5014666667,51.3637,48.1514666667,48.6662,28.1770833333,15.4557,42.6806,46.5404666667,48.9453333333,20.7993333334
748.44,21.4851333333,51.2075,47.4684666667,48.3390666667,27.9070166667,15.3096666667,42.5235333333,46.3742,48.6444666667,20.634
748.75,21.0558666667,50.9914666667,47.081,48.1336,27.6855833333,14.9236666667,42.3584,46.3476666667,48.5100666667,20.501
749.07,21.2790666667,51.5105,47.5392,48.5936,28.1194,15.1397,42.8657333333,46.6931333333,49.0051,20.7953333333
749.38,20.8547333333,50.9402,47.0444666667,48.2117333334,27.60515,14.8142,42.6100666667,46.4333333333,48.4238666667,20.1237777778
749.70,21.3036,51.5001333333,47.4290666667,48.7293333333,28.2268666667,15.056,43.1452,46.8448,48.8778666667,20.4068888889
750.01,21.3583333333,51.5425333333,47.4264666667,48.7058666667,28.1632333333,15.0995,43.3908666667,46.7456,48.9344666667,20.5503333333
750.33,21.1498666667,51.3336,47.5214666667,48.9332,28.0683,15.0249,43.4957333333,46.607,48.7060333333,20.5156666667
750.64,21.095,50.9292666667,47.5493333333,48.7872666667,27.9367833333,14.9062666667,43.295,46.3514,48.5218,20.386
750.96,20.6658,50.8171333333,46.8563333333,48.5571333333,27.5677666667,14.5581666667,42.8690666666,45.9610666667,48.1127666667,20.2028888889
751.27,20.8678,50.5571666667,46.6995333333,48.5372,27.90755,14.9965666667,42.7448666667,46.0584666667,48.0967333334,20.3594444444
751.59,20.9936666667,50.6198333333,47.1289333333,48.6081333333,28.1317,15.306,42.8168666667,46.0992666667,47.9128666667,20.4624444444
751.90,20.6285333334,50.2319666667,47.1536,48.4072666667,27.7887,15.2731,42.5271333333,45.8669333334,47.6736,20.3302222222
752.22,20.7762,50.1678666667,47.5832666667,48.1834,27.7397333333,15.3309666667,42.3092666667,45.4728666667,47.3875,20.0477777778
752.53,20.9473333333,50.2864,47.9884,48.5709333333,27.8792166666,15.5599666667,42.5912,45.7846,47.5568333333,20.41
752.85,21.0972666667,50.4914666667,48.2096,48.8255333333,28.1015333333,15.507,42.8566,45.9002,47.7690666667,20.6332222222
753.16,20.9796666667,50.4717333333,48.3885333333,48.8074,27.8764333333,15.3934666667,42.8271333333,46.1256666667,47.9102333333,20.5123333333
753.47,20.6280666667,49.9851,48.2318666667,48.5045333333,27.5864333333,14.8406333333,42.2931333333,45.6796,47.7285,19.929
753.79,20.7437333333,50.2018333333,48.5241333333,48.3407333333,27.3695833333,14.8673333333,42.1711333334,46.0530666667,47.482,20.0044444444
754.10,21.0826,50.6533333333,49.0126,48.7251333333,27.66985,15.0476,42.4427333333,46.4294666667,47.8246,20.2895555556
754.42,21.3009333333,50.8008666667,49.6572,49.0184666667,27.91695,15.0550333333,42.7268,46.5416666667,48.0502666667,20.4594444444
754.73,20.9642666667,50.6559666667,49.7659333333,48.9324,27.6386166667,14.4887,42.6274,46.3532,47.9305,20.0182222222
755.05,20.5174,50.4858666667,49.6417333333,48.6348666667,27.2452833334,14.1042,42.3597333333,46.2646,48.0667666667,19.7924444445
755.36,20.4301333333,50.4267,49.5045333333,48.6972666667,27.2228333333,13.9502333333,42.3478666667,46.2717333333,47.8812333333,19.6721111111
755.67,20.5439333333,50.1636333333,49.2016,48.8748,27.5058166667,14.0977333333,42.4355333333,46.5066666667,48.1031666667,20.1362222222
755.99,20.6326,50.05,48.8077333333,48.3394666667,27.4378333333,14.0857666667,42.0303333333,46.2092,48.0376,19.7676666667
756.30,20.8819333333,50.6154,49.1503333333,48.6718666667,27.7440166667,14.5301666667,42.1418666667,46.6053333333,48.4233,20.3562222222
756.62,21.2526,51.0006,49.4959333333,49.1974,28.3821166667,14.9153666667,42.5270666667,46.8501333333,48.6122333333,20.7222222222
756.93,21.5896,51.5911333333,49.4582,49.5694,28.8491333334,15.4430666667,42.9817333333,47.4022,48.5865,21.2235555556
757.24,21.5665333333,51.9088666667,49.5408,49.8216666667,29.1906333333,15.3611333333,43.1082,47.3220666667,48.9878666667,20.9616666667
757.56,21.6262666667,52.2096666667,49.399,49.7504,29.46855,15.7960333333,43.1304666667,47.1800666667,48.9446,20.9717777778
757.87,21.5896666667,51.7684,49.0566,49.2016,29.30785,16.1054333333,42.7333333334,47.1270666667,48.8263,20.8945555556
758.18,21.4479333333,51.8216666667,48.7768,49.0989333333,29.0635,15.8896,42.666,47.2438,48.7979,20.6763333333
758.50,21.6578,52.1413666667,48.537,49.5110666667,29.2915833333,15.9793666667,42.9258666667,47.4388666667,48.9674666667,20.7757777778
758.81,22.4519333333,52.784,49.295,50.3939333333,30.2270333333,16.8804666667,43.6707333333,48.2566666667,49.8322666667,21.3625555555
759.13,22.501,52.8081666667,49.3749333333,50.2776,30.0509333333,17.053,43.6882,48.286,49.8279333333,21.2973333333
759.44,22.0814,52.4970333333,49.1250666667,50.1169333333,29.74945,16.7644333333,43.4956,47.9763333333,49.4657333333,21.2327777778
759.75,22.4501333333,52.3625,49.0619333333,50.1718,29.95105,17.2130666667,43.6701333333,48.0172,49.5875,21.6266666667
760.07,21.989,52.0713666667,48.6179333333,49.7530666667,29.3741166667,16.7626333333,43.275,47.6405333333,49.1906333333,21.0616666667
760.38,22.0426,52.0887,48.6104666667,49.7628666667,29.4534166667,17.0127666667,43.4032666667,47.8022,49.4322,21.0743333333
760.69,21.8564,51.9833333333,48.5128666667,49.6849333333,29.2157,16.8919333333,43.2792,47.8522666667,49.4324666667,20.9801111111
761.01,21.7543333333,51.6585333333,48.3118,49.4936666667,28.9242833333,16.4681,43.0983333333,47.8286666666,49.2171333333,21.0582222222
761.32,22.0408,52.4214,48.9504666667,50.3886666666,29.4307333333,16.461,43.8872,48.1955333333,49.7909666667,21.4988888889
761.63,22.5066666667,53.0407333333,49.2668,50.8360666667,29.8854333333,17.0417333333,44.2222666667,48.6533333333,50.1728333333,22.352
761.94,22.1973333333,52.6912,49.2800666667,50.3906666667,29.3773833334,16.4720333333,43.8167333333,48.3190666667,49.7411,21.9027777778
762.26,21.9777333334,52.5437,49.0801333333,50.0028,28.97685,16.1420666667,43.3791333333,47.9593333333,49.3495666667,21.902
762.57,22.0798,52.8893333333,49.3294666667,50.3206666667,29.1856666667,16.1641666667,43.6345333333,48.2049333333,49.5072333333,22.1851111111
762.88,22.5368,53.2768666667,49.7533333333,50.7777333334,29.59825,16.4793333333,44.0650666667,48.6023333333,50.0916,22.4198888889
763.20,22.387,53.6794,50.2192,51.136,29.5635833333,16.2108666667,44.3197333333,48.864,50.2166666667,22.1331111111
763.51,22.6080666667,53.6744,50.1266666667,51.1302666667,29.7151666667,16.2957,44.3302,48.8932,50.1971666667,22.4313333333
763.82,22.7452666666,53.6215333333,50.185,51.1465333333,29.6303,16.2117666667,44.1617333333,48.8122,50.2714666667,22.7348888889
764.14,22.8788,53.2999666667,50.0924666667,50.863,29.6912833333,16.4318,44.0961333333,48.6132666666,50.0000333333,22.8984444444
764.45,22.8860666667,53.3476333333,50.1028666667,50.9268666667,29.6792333333,16.6706333333,44.161,48.6818666667,50.0963666667,23.0392222222
764.76,23.0700666667,53.4135,50.0332,50.6720666667,29.6793333333,16.8977666667,43.9892666666,48.6064666667,49.8797666667,22.8676666666
765.07,23.0675333334,53.2198666667,50.2934,50.6367333333,29.6852,16.8506333333,44.0503333333,48.4358,49.7341666667,22.5774444444
765.39,23.358,53.3536,50.5058,50.9901333333,30.0641333333,17.2604,44.3119333333,48.742,50.1628,23.0725555556
765.70,23.7220666667,53.9898333333,50.9274,51.402,30.41855,17.4442333333,44.7443333334,49.3968666667,51.0730666667,23.2782222222
766.01,23.5724666667,54.0543333333,50.8568666667,51.4096,30.3524166667,17.3520666667,44.6428,49.4376,51.1379666667,23.0735555555
766.32,23.4620666667,53.8702,50.5622,51.0873333333,30.2278166667,17.4119666667,44.2750666667,49.4478,50.5792666667,23.1142222222
766.64,23.303,53.4332333333,50.2837333333,50.8790666667,30.0240833333,17.2089,44.0556,49.4667333333,50.3834333333,22.8642222222
766.95,23.3257333333,53.3668333333,50.2839333333,50.7138666667,29.8131166667,17.2738666667,44.0170666667,49.5552,50.5045,22.5273333333
767.26,23.3314,53.4174666667,50.3306666667,50.7144666667,29.7630666667,17.1481666667,44.0829333333,49.5556,50.3601,22.1503333333
767.57,24.0422666667,54.2047666667,51.1599333333,51.5782666667,30.4977,17.6658666667,44.9686666667,50.2986666667,50.9751,22.913
767.88,24.8300666667,55.2691333333,52.0202,52.966,31.5484333333,18.2331666667,45.9447333333,51.3026,52.0498666667,23.5946666667
768.20,23.9894,54.4168333333,51.2274666667,52.8580666667,30.9134833333,17.4406666667,45.4329333333,51.0878666667,51.7484666667,23.1378888889
768.51,23.5828,54.3314,50.7664,52.74,30.4899333333,17.2669,44.9988,50.9957333333,51.5239666667,22.934
768.82,22.8652,53.8641333333,49.9858666667,52.2020666667,29.7403,16.5508,44.3718666667,50.547,50.5007666667,21.9673333333
769.13,21.9290666666,52.8700333333,49.1346,51.4705333333,28.8805666667,15.728,43.8344666667,49.4704,48.9881666667,21.0796666667
769.44,22.6859333333,53.7271333333,49.8888,52.029,29.4444,16.1932,44.4444666667,49.884,49.4854,21.5218888889
769.76,22.5980666667,53.8151333333,50.4173333333,52.5384,29.51185,16.1277666667,44.8633333333,49.8014,50.0495666667,21.3777777778
770.07,22.7486,53.8432333333,50.3299333333,51.989,29.6701333333,16.0843,44.7026,49.2504,49.9075333333,21.7807777778
770.38,22.6055333334,53.9362,50.5032,52.0868,29.7585666667,15.8722666667,44.6078,48.9142666667,49.668,22.1031111111
770.69,22.3716666667,53.5652333333,50.4352,51.8372666667,29.8071166667,15.7207,44.4358666667,48.4858,49.5465,21.9701111111
771.00,21.6838,53.4201,49.6447333333,51.3129333333,29.2541,15.1406333333,43.6938,47.5348666667,49.2766666667,21.4067777778
771.32,21.0064666667,52.657,49.164,50.0851333333,28.6168,14.534,43.0031333333,46.7785333333,48.1308333333,20.3762222222
771.63,21.7666,53.1631333333,50.1135333333,50.4429333333,29.1018333333,15.1944333333,43.5926,47.2016,48.5277666667,21.1416666667
771.94,21.8106,52.8560333333,50.0740666667,50.2278,28.8601,14.8120666667,43.413,46.8696,48.6008,20.9327777778
772.25,22.8162666667,54.1483,51.6525333333,51.6018666667,30.1940833333,16.0988666667,44.6656666666,47.8639333333,50.1236333333,22.016
772.56,23.5551333333,54.1702333333,52.0022,51.8336666667,30.8664,17.1861666667,44.8974,48.2394,50.6514666667,22.8961111111
772.87,22.5080666667,52.5731333333,50.7062,50.9390666667,29.7843833333,16.4340333333,43.6766,47.2285333333,49.5431333333,22.3547777778
773.18,22.4206666667,52.0691333333,50.4024666667,50.0622,29.4826166667,16.0118666667,42.9874,46.7857333333,48.6707,21.9957777778
773.50,22.8628,52.2612666667,50.7785333333,50.2938,29.6122666667,16.7265666667,43.2107333333,47.448,49.0848333333,22.0225555555
773.81,23.3788666667,52.5029,51.1433333333,50.3469333333,29.8520666667,17.4572333333,43.5720666667,47.6734,49.5734,22.4595555555
774.12,24.6988,53.7489333333,52.4624666667,51.5069333333,31.1478666667,19.0897666667,45.0325333333,49.2846,50.8340666667,23.7017777778
774.43,24.5980666666,53.5291666667,52.6016666667,51.4664,30.9606666667,18.9744333333,44.9032666667,49.7551333333,50.8382333333,23.9606666666
774.74,24.5729333333,53.1579333333,52.1485333333,51.4122,30.5796333333,18.8755333333,44.4290666666,49.4276666667,51.0439666667,24.3121111111
775.05,24.2342,52.6683,51.3328666667,50.918,30.5983666667,19.0368,44.0978,48.9628666667,50.4519666667,24.4858888889
775.36,24.1681333333,52.7938,51.3117333333,50.9256666667,30.6374166667,19.1737666667,44.0205333333,48.8076,50.1477,24.6354444445
775.67,23.6809333333,52.3475333333,50.5926,50.4159333333,29.8234333333,18.2648333333,43.2935333333,48.3704666667,49.0512333333,23.9221111111
775.98,23.374,52.3693666667,50.633,50.3426666667,29.5137333333,17.6509333333,43.0487333333,48.2926666667,49.0853666667,23.5383333333
776.30,23.9228666667,53.1408333333,51.2259333333,50.9224,30.2437666667,18.1085666667,43.8644666667,48.7858,49.7519333333,23.2631111111
776.61,24.3333333333,54.2410333333,51.5832,51.9940666667,30.7812833333,18.4225666667,44.8691333333,49.3393333333,50.4642666667,24.0873333333
776.92,24.1986666667,53.7941666667,51.0081333333,51.8644,30.5665333333,18.1710666667,44.1807333333,48.5637333333,50.0237333333,24.5515555555
777.23,23.5548666667,53.8397666667,50.9068666667,52.0716,30.3078166667,17.4703,43.7913333333,48.6017333333,49.8484333333,23.8903333333
777.54,22.2568,53.091,49.6534666667,51.1745333333,29.043,15.9918,42.3978666667,47.4884,48.6384,22.907
777.85,22.1337333333,52.7011666667,49.3986666667,51.1624,28.82665,15.9666666667,42.1214,47.2092666667,48.3566,22.541
778.16,22.385,53.5243666667,49.9906666667,51.6996,29.1127,16.2032333333,42.6978,47.28,48.4757,22.7126666667
778.47,23.4563333333,54.4371666667,51.2645333333,52.4566666667,29.8170666667,16.8621666667,43.4246666667,48.275,49.7918,23.1157777778
778.78,23.2376666667,54.3690333333,50.8478,52.2880666667,29.482,16.1665,43.3587333333,48.3684,49.7387,22.711
779.09,24.3024,54.1424333333,50.9565333333,52.1417333333,30.0408166667,17.1653,43.8382666667,48.8743333334,50.5299333333,23.6543333333
779.40,24.9237333333,54.594,51.4162,52.4368666667,30.4871333333,18.1139666667,44.3386,49.4554666667,50.6846666667,24.2036666666
779.71,24.6042,54.1502,51.7630666667,51.8196666667,30.0284166667,17.6032666667,43.9230666667,49.3534666667,50.2617,24.619
780.02,24.6520666667,53.9188666667,51.8664666667,52.0239333333,30.2690833333,18.2057333333,43.9092,49.6065333333,50.7239666667,25.0446666667
780.33,24.8411333334,54.7838,52.1056666667,52.2835333333,30.3626166667,18.5430666667,44.2876,50.2228,50.9321,25.0954444445
780.64,24.8802666667,54.5008333333,52.0637333333,52.2424666667,30.3491333333,18.9569666667,44.4528,50.2712,51.1770666667,25.2313333333
780.95,25.6573333333,54.8375,52.6325333333,53.0054,31.0013,19.7171666667,45.2844666667,50.7166666667,51.6392666667,25.8437777778
781.26,25.7884,54.6955666667,52.7500666667,52.9936,31.0144666667,20.5129,45.5385333333,50.7565333333,51.6825666667,25.5982222222
781.57,26.1790666667,55.3953,53.4782666667,53.2080666667,31.418,20.9091,46.1858666667,51.6667333333,52.3024333333,25.6587777778
781.88,25.2728666666,54.7338666667,52.9156666667,52.3233333333,30.3856333333,19.7846666666,45.4814,50.9965333333,51.3804333333,25.1177777778
782.19,25.3608666667,54.9966333333,53.7456666667,52.4536,30.9812166667,20.5429,45.7665333333,51.3539333333,51.7490666667,25.5212222222
782.50,24.2188,55.2486,54.3352,52.8182666667,30.7830333333,19.8517666667,45.7988666667,51.1252,51.4354333333,24.5975555556
782.81,22.5152,54.5477,53.0738666667,51.7406,29.4288333334,17.6757,44.4036666667,49.6505333333,50.1117333333,23.1711111111
783.12,22.8686666667,55.7044,53.2301333333,52.8172,29.9429166666,18.2411666667,45.0002666666,50.3318666667,51.2131,23.5867777778
783.43,22.7288,56.3112666667,53.2199333333,52.3810666667,29.6467,18.2389,45.0266666667,50.4082,50.9373,23.0537777778
783.74,21.7379333333,55.5620333333,52.7849333333,51.8733333333,29.3374833333,17.1725666667,45.0676666667,49.7722,50.2665666667,21.7072222222
784.05,22.2528,55.3066,52.3601333333,51.7470666667,29.6666666667,17.6628,45.272,49.6476,49.9539,22.018
784.36,21.8948666666,54.6184333333,51.7454,50.794,29.2346666667,17.4647333333,44.3496666667,49.2598,49.3862,21.4934444445
784.67,22.2196666667,55.2347666667,51.7036666667,51.1058,29.8390166667,16.4299333333,44.7418,49.4916,49.3558333333,21.5754444445
784.98,21.2788,54.2338666667,50.5185333333,50.581,28.9571166667,15.3646333333,43.6726,48.8576666667,48.8187333333,20.5586666667
785.29,20.7079333333,54.6262,50.3181333333,50.9625333333,28.8365166667,14.7731333333,43.5959333333,49.0692666667,48.5480333333,19.4111111111
785.60,20.7613333333,54.4754333333,49.6968666667,50.7458666667,28.6052833333,14.3242333333,43.24,48.7102,48.1119666667,19.438
785.91,20.5581333333,54.4496,48.6925333333,50.0382,28.0121666667,14.2354666667,42.8211333333,48.364,47.6910666667,19.6228888889
786.22,21.418,55.3486666667,49.6955333333,51.2062,28.9268,15.5337333333,44.3930666667,49.9345333333,49.1136333333,20.4497777778
786.53,20.5518,54.6637,49.1459333333,50.1890666667,28.0838666667,14.7884666667,43.6205333333,49.2064,47.4566333333,19.3372222222
786.84,19.5674666666,53.5011,48.6502,49.4035333333,26.8438333333,13.326,42.2594,48.7918666667,46.7113333333,18.5311111111
787.14,19.3541333333,53.8678,49.139,49.7922,26.3307833333,12.9324333333,41.6258666667,49.0720666667,47.3942666667,17.9163333333
787.45,19.3408666667,54.4223,49.3928,50.2592666667,26.3129,12.8296666667,41.5702666667,49.0962666667,47.011,18.1851111111
787.76,19.0865333333,54.7847,49.6353333333,50.7549333333,26.1455333333,12.5709666667,41.8930666667,49.0092,47.0570666667,18.0603333334
788.07,19.1583333333,55.0019,50.0037333333,50.9561333333,26.0686,12.8312666667,41.9786,49.3393333333,47.5415666667,18.6045555556
788.38,19.9274666667,55.2464,50.7246666667,51.5434666667,26.9004333333,13.8479333333,42.6304,50.0216,48.0724666667,19.6862222222
788.69,20.7611333334,55.1974666667,50.8596666667,51.7055333333,27.4330333333,14.7709666667,42.988,49.6969333333,48.1712666667,21.2945555556
789.00,20.9191333333,55.0265666667,51.1842,51.7992666667,27.33995,14.9310333333,43.0682,49.7490666667,48.0629333333,21.2795555555
789.31,22.1022666667,55.3638,52.6348666667,53.1172666666,28.68435,15.9900333333,44.0893333333,50.2374666667,49.5103666667,22.4741111111
789.62,22.9198,55.4471,52.7888666667,53.0504666667,29.22585,16.6348333333,43.966,49.7207333333,49.1623333333,23.1411111111
789.92,24.4139333333,55.9991666667,53.7712666667,54.1030666667,30.9800166667,18.0509666667,45.2189333333,50.6215333333,50.9004666667,24.7173333333
790.23,25.8458,57.0128666667,54.3326666667,55.2462,32.7872666667,19.4184,46.9806666667,51.2562,51.6952,25.839
790.54,27.0897333333,58.0160666667,55.2954,55.857,33.9386333333,20.5581,48.1107333333,51.8962666666,52.3559,27.3158888889
790.85,27.2513333333,57.6249333333,55.3978,55.6048,33.9142166667,20.3551,47.858,51.9497333333,52.6969666667,27.1302222222
791.16,28.2517333333,59.177,56.587,56.8828666666,34.8692333333,21.4638333333,48.7372666666,53.0603333333,54.1713333334,28.5172222222
791.47,27.7802666667,59.1860333333,56.2536666667,56.7212666667,34.1743666667,21.0397333333,48.5202666667,52.9517333333,53.9447666667,28.1802222222
791.78,27.9636666667,59.1458666667,55.9429333333,56.8604,33.9798,20.8265,48.7860666667,52.4951333333,53.974,28.1005555556
792.08,27.5496666667,59.2913666667,56.0874666667,56.3224,33.9166,20.7613666667,48.4406666667,52.6203333333,54.4146666667,27.1366666667
792.39,28.4048666667,60.5621,57.0974,57.0318,34.9179833333,21.8776,49.0364666667,53.2679333333,55.5557333333,28.4676666667
792.70,28.0993333333,61.1883666667,56.4804,56.4555333333,33.9524666667,21.2671,48.5716,53.0352,54.8323333333,27.5498888889
793.01,29.0696666667,61.6645,56.9462666667,56.5955333333,34.7058666667,22.182,48.9861333333,53.2498,55.8282333333,28.2157777778
793.32,28.2910666667,60.7488666667,55.8461333333,55.6682666667,33.4622833333,21.1505333333,48.071,52.0558666667,54.7884,27.6225555555
793.62,27.4112,59.9535,55.482,55.1100666667,32.5083833334,20.6641333333,47.4196666666,51.1336666667,54.2047666667,26.7626666667
793.93,26.3288666667,57.9481666667,53.218,54.1738,31.5409666667,19.7939,46.0404,49.4519333333,52.5216666666,25.6147777778
794.24,24.5004,57.1998666667,52.0571333333,53.4678,30.6234666667,18.2199666667,45.5584,48.7406,51.5155,24.1674444444
794.55,23.164,54.9153666667,49.9298,51.8216,29.2214,16.7451666667,44.3619333333,46.9145333333,49.8430333333,22.7591111111
794.86,22.6748666666,53.9151333333,49.3577333333,51.4666666667,28.8525333333,16.4403,43.6201333333,46.1012,49.3131,22.2893333333
795.16,21.0747333333,52.9209666667,48.7758,50.109,27.8747333333,14.9818,42.2787333333,45.3575333333,48.0200333333,20.9428888889
795.47,20.9223333333,53.3091,48.7460666667,51.0435333333,27.9590833333,14.9758,42.9126666667,45.8979333333,48.4505666667,21.0626666666
795.78,19.5306666667,51.3672666667,46.8849333333,49.9757333333,26.4825666667,13.2847,42.0712,44.4174666667,47.3583,19.3768888889
796.09,18.5685333333,50.1608,46.3530666667,49.3124,25.7921666666,12.2435,41.1901333333,43.8922666667,46.7150333333,18.7507777778
796.40,16.6748,48.9817333333,45.3858666667,48.6289333333,23.9327,10.0944,40.3036,43.6124,45.7225333333,17.0362222222
796.70,16.3152666667,48.7335333333,45.0409333333,48.3334,23.3394166667,9.81203333333,39.9918,43.3497333333,45.5432,16.5032222222
797.01,15.9684,48.7116666667,44.6217333333,47.9219333333,22.3398833334,9.16873333334,39.1604,43.2418666667,45.2659666667,16.4866666667
797.32,16.6002,48.3292666667,45.4032666667,48.1462666667,22.7805666667,9.8919,39.5762,44.2061333333,45.9269333333,17.5255555555
797.63,18.1826,49.2853666667,46.8485333333,49.1118666667,23.4964666667,11.2886666667,40.3138666667,45.1300666667,46.7904666667,18.6837777778
797.93,19.3733333333,50.7685,48.5964,50.2338,24.4195,12.3600666667,41.3784666667,46.8420666666,47.8696666667,19.911
798.24,19.849,51.6059333333,49.6016666667,50.2724666667,24.9139166667,13.2411,41.8363333333,47.4298,48.264,20.0417777778
798.55,21.4964666667,52.9508333333,50.6516,51.2988666667,25.9731666667,15.2501666667,43.119,48.8357333333,49.7647,22.11
798.85,21.6147333334,52.0765666667,50.0789333333,50.1956,25.9342333333,15.3974,42.5551333333,48.4394,49.0097,22.5136666667
799.16,22.8358,52.2345,51.0862666667,50.6468,26.9713166667,16.7536333333,43.2587333333,49.4610666667,49.5688333333,23.7284444445
799.47,22.7998,52.6505,51.7027333333,51.2504666667,27.37945,17.0423666667,43.7472,50.2175333333,50.1921666667,24.086
799.78,23.2569333333,53.0109,52.1882,51.9422666667,28.3374666667,17.8668333333,44.2324,50.1272666667,50.3138,24.0176666667
