wavelength,Back_DigHumm,Belly_DigHumm,Breast_DigHumm,Crissum_DigHumm,Crown_DigHumm,DorTail_DigHumm,Rump_DigHumm,Throat_DigHumm,WingTip_DigHumm
263.63,1.0888,0.153333333333,-0.573800000002,1.8848,0.235866666667,6.3286,2.23653333333,-0.774466666667,3.65966666667
264.00,1.15686666667,0.291466666667,-0.498266666667,2.15753333333,0.312466666666,6.56946666667,2.44466666666,-0.460333333335,3.859
264.37,1.658,0.8138,-0.0130666666686,2.59576666667,0.887866666668,7.07573333333,3.07213333333,-0.0174000000006,4.25146666667
264.75,2.2018,1.15326666667,0.284066666669,3.00796666667,1.446,7.36126666667,3.5954,0.375866666668,4.84053333333
265.12,2.40146666667,0.959733333333,0.3228,2.7329,1.5538,7.35093333333,3.66686666667,0.490466666668,4.98826666667
265.49,1.64953333333,0.524400000001,0.106600000001,2.2676,1.04853333333,7.00753333334,3.19266666667,0.123533333334,4.1816
265.87,1.51026666667,0.516066666666,0.234866666666,2.04113333333,0.809799999999,6.96453333333,3.10453333333,0.0882666666674,4.06133333333
266.24,1.28866666667,0.332266666667,0.0811333333354,1.67183333333,0.437600000001,6.926,2.8004,0.0122000000014,3.8136
266.61,1.51733333333,0.604666666667,0.0583999999994,1.72423333334,0.822999999999,7.09966666667,2.9958,0.444733333333,3.99846666667
266.98,1.89893333333,1.10793333333,0.578199999999,1.94936666667,1.29073333333,7.08453333333,3.2532,0.951266666665,4.26046666667
267.36,2.41,1.66473333333,1.18506666667,2.33196666667,1.78473333333,7.60806666667,3.57686666667,1.51933333333,4.7292
267.73,2.90013333333,2.175,1.75766666667,2.7304,2.419,8.28286666668,4.20886666667,2.1114,5.4642
268.10,2.98186666667,2.213,1.67273333333,2.67703333333,2.29613333333,8.33593333333,4.2944,2.2962,5.59666666667
268.48,2.89386666667,2.08313333333,1.63193333333,2.53606666667,2.32393333333,8.16633333334,4.1086,2.29006666667,5.60146666667
268.85,3.00753333333,2.1052,1.68753333333,2.4479,2.5396,8.27399999999,4.05686666667,2.30573333333,5.4772
269.22,3.3036,2.43446666667,2.00993333333,2.8177,2.7562,8.58046666666,4.2654,2.50086666667,5.73446666666
269.59,4.1098,3.0862,2.4382,3.46326666667,3.375,8.96999999999,4.91173333333,3.09266666666,6.40026666667
269.97,4.44333333334,3.48086666666,2.6642,3.7976,3.62366666667,9.16639999999,5.17306666667,3.49333333333,6.58893333333
270.34,4.83266666667,3.84633333333,3.10906666667,4.34256666667,4.07993333333,9.361,5.493,3.97846666667,6.97713333333
270.71,5.0894,4.02373333333,3.38093333333,4.48066666667,4.0954,9.33919999999,5.52673333333,4.015,7.1428
271.09,5.28713333333,4.04313333333,3.40946666667,4.50826666667,4.01153333334,9.23533333333,5.509,3.97686666667,7.21673333333
271.46,5.64526666667,4.4142,3.71026666666,4.8944,4.2016,9.372,5.98486666667,4.18493333333,7.48933333333
271.83,5.46106666667,4.3034,3.755,4.79453333333,3.94673333333,9.07239999999,5.6448,4.0108,7.17486666667
272.20,5.2364,4.07193333333,3.64193333333,4.58893333333,3.64726666667,8.7614,5.304,3.6186,6.78906666666
272.58,4.87853333334,3.7312,3.39026666667,4.37726666667,3.212,8.44973333333,5.0052,3.3516,6.3954
272.95,4.89666666667,3.80013333333,3.36646666667,4.5256,3.13953333333,8.2554,4.991,3.41246666667,6.59033333334
273.32,4.62366666667,3.54273333333,3.08086666667,4.30523333333,2.8194,7.91793333333,4.72273333334,3.19,6.4256
273.69,4.6168,3.31033333333,2.9244,4.0817,2.63633333333,7.81893333333,4.60906666667,3.08386666667,6.31693333333
274.06,4.58973333333,3.345,2.9406,4.01176666667,2.67973333333,8.00793333333,4.58966666667,3.09986666667,6.4136
274.44,4.7426,3.47053333333,3.1354,4.16213333333,2.7818,8.20806666667,4.75586666667,3.16453333333,6.69026666667
274.81,5.20233333333,4.08406666667,3.78073333334,4.7472,3.44246666667,8.71926666667,5.36486666667,3.70606666667,7.3562
275.18,5.51466666667,4.3164,4.0604,5.06126666667,3.77726666667,8.94893333334,5.72973333333,3.9814,7.6496
275.55,5.81873333333,4.4788,4.45926666667,5.19736666667,4.1534,9.11580000001,5.7464,4.2424,7.94279999999
275.93,6.2462,4.9162,4.8964,5.64356666667,4.78253333333,9.58806666666,6.2546,4.88493333333,8.55066666666
276.30,6.64946666667,5.443,5.27353333333,5.87683333333,5.37986666667,9.84926666666,6.86486666667,5.35966666667,9.06226666667
276.67,7.31553333333,6.1016,5.82186666667,6.36103333333,6.0524,10.4410666667,7.49993333333,5.86506666666,9.65686666667
277.04,7.5846,6.25886666667,6.2032,6.50813333333,6.40266666667,10.8314,7.74306666667,6.17973333333,9.85486666668
277.41,7.9508,6.62553333333,6.5406,6.79843333333,6.8718,11.1318,8.14713333334,6.66953333333,10.1816666667
277.79,8.26313333333,7.07893333333,7.10226666667,7.29973333333,7.34793333333,11.3655333333,8.5,7.02626666667,10.6256666666
278.16,8.5386,7.1646,7.33913333333,7.49923333333,7.47606666667,11.1934666667,8.62893333333,7.2082,10.8442666667
278.53,7.9804,6.55373333333,6.684,6.76643333333,6.9588,10.4283333333,8.00919999999,6.54786666667,10.2402666667
278.90,7.28353333333,5.75733333333,5.91806666667,6.03223333333,6.26306666667,9.57313333334,7.20766666667,5.959,9.37420000001
279.27,7.3584,5.99546666667,6.03893333333,6.2323,6.37893333333,9.70066666667,7.245,6.01573333333,9.49433333333
279.64,7.12726666667,5.82253333333,5.5422,6.0802,6.0458,9.49366666666,7.16726666667,5.8368,9.13579999999
280.02,7.00193333333,5.70066666667,5.278,5.8937,5.82733333333,9.2634,6.9962,5.5232,9.10846666666
280.39,6.8984,5.39853333333,5.19446666667,5.969,5.674,9.20606666667,6.6916,5.43146666667,9.02406666666
280.76,6.9284,5.4638,5.2482,6.04486666667,5.73093333333,9.16393333334,6.76113333333,5.53933333334,9.09913333333
281.13,6.9828,5.57733333333,5.36573333333,6.15466666667,5.71573333333,9.21900000001,6.94093333333,5.5982,9.16659999999
281.50,6.6332,5.32566666667,5.1484,5.76373333333,5.51066666667,8.86059999999,6.546,5.23053333333,8.82213333334
281.87,6.25673333333,5.08673333333,4.80253333333,5.37216666667,5.14466666667,8.58366666666,6.15353333333,4.75706666667,8.5182
282.25,6.2706,5.09953333333,4.77493333333,5.262,5.09473333333,8.61993333334,6.1526,4.77233333333,8.5536
282.62,6.68113333333,5.65793333333,5.2922,5.82056666667,5.57906666667,9.05713333333,6.6188,5.26826666667,8.947
282.99,6.84133333333,5.9934,5.36693333333,5.95733333333,5.7536,9.24526666667,6.8834,5.43673333333,9.33606666667
283.36,6.8682,5.95426666667,5.39353333333,5.88426666667,5.8322,9.38266666667,6.95626666667,5.40473333334,9.50473333332
283.73,6.996,6.0348,5.58833333333,5.9442,6.00153333333,9.46860000002,6.95846666667,5.43133333333,9.74700000001
284.10,6.98773333333,5.9174,5.594,5.957,5.87453333333,9.40913333333,6.84226666667,5.26646666666,9.62546666667
284.47,7.10546666667,6.12233333333,5.82213333333,6.05926666667,6.00853333333,9.51679999999,6.92953333333,5.38546666667,9.83953333334
284.85,7.1586,6.02413333333,5.91386666667,6.0372,5.95173333333,9.478,6.8434,5.44593333333,9.85146666667
285.22,6.9102,5.859,5.71186666667,5.7176,5.64113333333,9.1404,6.541,5.2166,9.66506666665
285.59,6.9994,5.80466666667,5.74126666667,5.79416666667,5.52766666667,9.1948,6.53386666667,5.21973333333,9.72779999999
285.96,7.05673333333,5.74746666667,5.8196,5.84833333333,5.5096,9.27973333333,6.52773333333,5.34786666667,9.74206666668
286.33,7.03073333333,5.63333333334,5.86846666666,5.86273333333,5.5044,9.27193333334,6.43353333333,5.18766666667,9.64740000001
286.70,7.12046666667,5.6414,5.9758,5.9472,5.5998,9.42299999999,6.4996,5.21826666667,9.67539999999
287.07,7.60446666667,5.8562,6.5092,6.32036666667,5.9624,9.88233333333,6.80913333333,5.58473333333,9.98486666668
287.44,7.75993333333,6.04373333333,6.61886666667,6.44306666667,6.0226,9.96373333333,6.8844,5.70526666667,10.0038
287.82,7.68186666667,6.106,6.6108,6.5376,5.96173333333,9.92013333333,6.85926666667,5.69973333333,9.94886666665
288.19,7.91666666667,6.39153333333,6.91453333333,6.72766666667,6.15306666667,10.0503333333,7.18226666667,5.94773333333,10.1064666667
288.56,7.94573333333,6.38726666667,6.91453333333,6.76106666667,6.096,10.0118,7.196,5.974,9.92126666667
288.93,7.81673333333,6.31126666666,6.7486,6.61966666667,5.93993333333,9.80940000001,7.046,5.80413333333,9.72153333333
289.30,8.04173333333,6.3974,6.83466666667,6.86716666667,6.10973333333,9.95133333332,7.21346666667,5.89713333333,9.755
289.67,8.29546666667,6.7178,7.0046,7.0438,6.32446666667,10.0943333333,7.49626666667,6.09093333333,10.0204666667
290.04,8.4542,6.92666666667,7.0946,7.10696666667,6.49466666667,9.97753333334,7.6126,6.20393333333,10.2026
290.41,8.5306,7.05906666666,7.06946666667,7.16186666667,6.66866666667,9.95880000001,7.74346666667,6.22073333333,10.2649333333
290.78,8.17033333333,6.75986666667,6.6998,6.68633333333,6.26226666667,9.52293333334,7.4424,5.96353333334,10.0104
291.15,7.81193333333,6.61666666667,6.38726666667,6.4863,5.96586666667,9.17399999999,7.34053333333,5.6924,9.7204
291.52,7.77453333333,6.5784,6.4296,6.52916666667,5.93213333333,9.07759999999,7.36546666667,5.7308,9.73873333333
291.89,7.90833333333,6.49473333333,6.53713333333,6.48403333333,5.90673333333,9.13513333333,7.48606666667,5.79853333333,9.76966666667
292.26,8.035,6.63873333333,6.67306666667,6.6926,6.04933333333,9.3536,7.50413333333,5.95453333333,10.0118666667
292.64,8.10326666667,6.62286666667,6.649,6.6294,6.0424,9.37806666667,7.58653333333,5.84113333333,10.1598
293.01,8.46013333334,7.01706666667,7.0456,7.03786666667,6.495,9.86573333333,7.94886666667,6.2348,10.6147333333
293.38,8.44553333333,7.08646666667,6.95833333333,6.98936666666,6.49653333333,10.0034,7.9504,6.20486666667,10.6794
293.75,8.7536,7.45253333333,7.22766666667,7.47543333333,6.89146666667,10.2684666667,8.25586666667,6.46146666667,10.9255333333
294.12,8.85693333334,7.5354,7.26766666667,7.58986666667,6.928,10.4463333333,8.36053333333,6.51213333334,10.9623333333
294.49,8.82766666667,7.52166666667,7.30153333333,7.603,6.73073333333,10.4308666667,8.33166666667,6.41873333333,10.8580666667
294.86,8.88540000001,7.5744,7.40973333333,7.82553333333,6.83946666667,10.4763333333,8.32553333333,6.40726666667,10.8304
295.23,8.80386666667,7.281,7.23753333333,7.76306666667,6.71406666667,10.2340666667,8.16193333333,6.19466666667,10.6547333333
295.60,8.62686666667,7.103,7.01986666667,7.62223333333,6.59106666667,10.0605333333,7.96413333333,5.93766666667,10.4438
295.97,8.193,6.79206666666,6.61033333333,7.3217,6.27046666667,9.74286666668,7.48606666667,5.46753333333,10.1062666667
296.34,7.72813333334,6.32453333333,6.13773333334,6.91456666667,5.8236,9.38466666667,7.145,4.97166666667,9.59066666667
296.71,7.5096,6.21973333333,6.07526666667,6.7857,5.70313333333,9.25146666667,7.00486666667,4.7888,9.4044
297.08,7.35426666667,6.11586666667,5.84033333333,6.5673,5.5032,9.10186666666,6.88526666667,4.55366666667,9.18386666667
297.45,7.33013333333,6.14186666667,5.97026666667,6.62953333333,5.56446666667,9.0198,6.911,4.6156,9.22446666667
297.82,7.12813333333,5.8644,5.76506666666,6.31933333333,5.27213333333,8.78420000001,6.62873333333,4.40366666667,9.04733333333
298.19,6.97226666667,5.76986666667,5.6618,6.19746666667,5.137,8.71793333333,6.53713333333,4.28006666667,8.92373333333
298.56,6.97973333333,5.8984,5.80793333333,6.3159,5.1888,8.82753333334,6.54446666667,4.3954,9.04499999999
298.93,7.24706666667,6.211,6.0556,6.41923333333,5.39846666667,9.1894,6.793,4.639,9.37540000001
299.30,7.28146666667,6.36886666667,6.0852,6.2689,5.44586666667,9.32566666666,6.78226666667,4.696,9.41326666667
299.67,7.22846666667,6.3396,6.04126666667,6.15856666667,5.31766666667,9.36093333333,6.73393333333,4.72866666667,9.39193333333
300.04,7.25493333333,6.4656,6.08393333333,6.13483333333,5.31526666667,9.375,6.78886666667,4.87546666667,9.44846666667
300.41,7.2864,6.649,6.1824,6.15966666667,5.44713333333,9.38053333333,6.74706666667,4.98426666667,9.56673333333
300.78,7.42406666667,6.73506666667,6.21753333333,6.29296666667,5.5448,9.42980000001,6.8258,5.11786666667,9.70186666667
301.15,7.4376,6.62326666667,6.25853333333,6.29553333334,5.43193333333,9.21246666667,6.77586666667,5.00926666667,9.67006666667
301.52,7.50566666667,6.7022,6.22826666667,6.49546666667,5.40166666666,9.34260000001,6.77533333333,5.072,9.69100000001
301.89,7.4502,6.74266666667,6.3394,6.6529,5.53686666667,9.43506666667,6.96026666667,5.0702,9.63793333333
302.26,7.5512,6.93186666667,6.5034,6.88733333333,5.78846666667,9.68286666667,7.08886666667,5.23066666666,9.87806666666
302.63,7.50766666667,6.92373333333,6.33113333333,6.8302,5.89986666667,9.65046666665,7.0894,5.15673333333,9.78020000001
303.00,7.33806666667,6.78606666667,6.17213333333,6.8149,5.82053333333,9.49926666666,6.97566666667,5.04266666667,9.60153333332
303.37,7.31933333333,6.733,6.2366,6.92346666667,5.85793333333,9.53346666667,7.01973333333,4.98486666667,9.69826666667
303.74,7.3026,6.84106666667,6.403,7.0346,6.05426666667,9.57786666667,7.14306666667,4.97606666666,9.86940000001
304.10,7.39826666666,6.85966666667,6.52453333333,7.0769,6.196,9.60146666667,7.25393333333,4.91933333334,9.97453333335
304.47,7.63786666667,7.07713333333,6.7472,7.19243333333,6.32806666667,9.70066666666,7.52773333333,5.099,10.2486
304.84,7.6124,7.1458,6.68573333333,7.15553333333,6.3216,9.72313333334,7.58446666667,5.20353333333,10.2428
305.21,7.65013333333,7.35533333333,6.80786666666,7.30396666667,6.45713333333,9.92073333331,7.6566,5.3838,10.3485333333
305.58,7.79213333333,7.61286666667,7.10946666667,7.32666666667,6.7878,10.1058666667,7.93266666667,5.60153333333,10.5940666667
305.95,7.82813333333,7.87113333334,7.2246,7.3863,6.8908,10.2198666667,7.92273333333,5.80913333333,10.7152
306.32,7.66093333333,7.76433333333,6.99666666667,7.2037,6.72053333333,9.94060000001,7.79906666667,5.70686666667,10.5445333333
306.69,7.8332,7.82026666667,7.2078,7.27676666667,6.88226666666,10.0366,7.8698,5.93566666667,10.7978
307.06,7.96826666667,7.94913333333,7.21813333333,7.41273333333,7.0002,10.0247333333,7.91066666667,6.1472,10.8581333333
307.43,7.77213333333,7.8968,7.06826666667,7.29983333333,6.94986666667,9.86686666666,7.694,6.12986666667,10.6679333333
307.80,7.753,7.91573333333,7.04833333334,7.37773333333,6.8752,9.86773333333,7.62393333333,6.1662,10.5536666667
308.17,7.9016,8.0834,7.1974,7.624,7.0484,10.0613333333,7.85053333333,6.52593333334,10.6674
308.54,7.6578,7.78533333333,6.89793333333,7.45543333333,6.8282,9.8274,7.56406666667,6.3296,10.2881333333
308.90,7.629,7.75053333333,6.92126666667,7.40143333333,6.7284,9.81773333334,7.4708,6.20586666667,10.2208666667
309.27,7.3538,7.54046666667,6.71166666667,7.17633333333,6.6258,9.60313333333,7.29966666666,5.9836,10.0176
309.64,6.759,7.00333333333,6.11993333333,6.6758,6.15073333333,9.07580000001,6.7372,5.425,9.51393333333
310.01,6.50626666667,6.52913333333,5.7478,6.31216666667,5.76733333333,8.75846666667,6.4056,5.08466666667,9.13386666666
310.38,6.65113333333,6.57066666667,5.93306666667,6.39413333333,5.83713333333,8.89126666667,6.5432,5.1328,9.14993333333
310.75,6.581,6.56253333333,5.82673333333,6.3585,5.70753333333,8.81660000001,6.5122,5.091,9.08046666667
311.12,6.3856,6.35733333333,5.67706666667,6.16353333333,5.52393333333,8.70113333333,6.47706666666,4.8004,8.874
311.49,6.32093333333,6.18813333333,5.6264,6.1298,5.46833333333,8.5466,6.45553333333,4.61733333333,8.7226
311.85,6.1032,5.91426666667,5.3324,5.74963333333,5.30053333333,8.30026666667,6.2202,4.3826,8.48766666667
312.22,5.95406666667,5.77573333333,5.20613333333,5.60583333333,5.22146666667,8.20533333333,6.109,4.20133333333,8.42313333333
312.59,5.87613333333,5.6846,5.1188,5.5293,5.12386666667,8.13866666666,6.07653333333,4.13326666666,8.4012
312.96,5.7872,5.5198,4.97453333334,5.4812,5.11506666667,7.9824,5.9858,4.07566666667,8.35533333333
313.33,6.04473333333,5.68533333333,5.21446666667,5.6891,5.28993333333,8.21973333333,6.17226666667,4.33906666667,8.55406666667
313.70,6.35446666667,5.86986666667,5.49526666667,5.89916666667,5.431,8.45693333333,6.3692,4.5792,8.7194
314.07,6.33893333333,5.90593333333,5.43313333333,5.8737,5.52533333333,8.53466666666,6.32193333333,4.58006666666,8.74
314.43,6.01633333333,5.4844,4.95833333333,5.54556666667,5.18526666667,8.12653333333,5.8882,4.18173333333,8.33046666667
314.80,5.95473333334,5.43626666667,4.9318,5.59476666667,5.20686666667,7.9768,5.97466666667,4.16593333333,8.21426666667
315.17,6.22206666667,5.698,5.23906666667,5.83556666667,5.41646666667,8.20633333333,6.09546666667,4.43566666667,8.49586666667
315.54,6.3376,5.90286666667,5.35853333333,6.0178,5.45186666667,8.4694,6.17826666667,4.692,8.66193333333
315.91,6.4776,6.05066666667,5.523,6.2703,5.51453333333,8.65126666666,6.3808,4.91953333333,8.8888
316.28,6.26393333333,5.88206666667,5.4244,6.10463333333,5.3022,8.5184,6.14986666667,4.7706,8.6618
316.64,6.17533333334,5.76546666667,5.30846666667,5.99296666667,5.1906,8.57633333334,5.97786666667,4.6562,8.51393333333
317.01,6.2824,5.90486666667,5.4798,6.0517,5.34146666667,8.76659999999,6.09906666667,4.81713333333,8.50993333333
317.38,6.14653333333,5.68933333333,5.2456,5.89846666667,5.167,8.63199999999,5.9854,4.59466666667,8.29246666667
317.75,6.2682,5.82786666667,5.335,6.03806666667,5.3154,8.6662,6.13886666667,4.6232,8.29413333333
318.12,6.3394,5.8518,5.51126666667,6.0363,5.3224,8.70279999999,6.25153333333,4.69846666667,8.24813333333
318.49,6.64033333333,6.14093333333,5.92386666667,6.2898,5.59973333333,9.04593333334,6.57466666666,5.1462,8.57040000001
318.85,6.39506666667,5.81173333334,5.7454,5.9078,5.28373333333,8.9244,6.15853333333,4.8818,8.31013333333
319.22,6.0382,5.3564,5.30313333333,5.49426666667,4.9146,8.38120000001,5.634,4.59466666667,7.85266666667
319.59,5.7576,5.14773333333,5.1208,5.15913333333,4.60113333333,8.01646666667,5.31673333333,4.331,7.59826666667
319.96,5.66453333333,5.06726666667,5.08526666667,5.02656666667,4.61706666667,7.89506666667,5.22093333333,4.40906666667,7.45153333333
320.32,5.6208,4.82133333333,4.82573333333,4.81233333333,4.51286666667,7.5482,5.07706666667,4.24353333333,7.18726666667
320.69,5.85053333333,5.048,5.24253333333,5.11346666667,4.8604,7.60026666667,5.41433333333,4.54606666667,7.39693333333
321.06,5.81706666667,5.013,5.1356,5.1005,4.8268,7.5956,5.37866666667,4.4452,7.3594
321.43,5.73513333333,4.98406666667,5.05873333333,5.03276666667,4.86213333333,7.46486666667,5.3076,4.45506666667,7.3858
321.80,5.66313333333,4.86566666667,4.9664,4.9923,4.70206666667,7.285,5.19946666667,4.53406666667,7.2692
322.16,5.3838,4.46753333333,4.58146666666,4.67986666667,4.25966666666,6.84326666667,4.83186666667,4.17033333333,6.91926666667
322.53,5.14406666667,4.31293333333,4.42833333333,4.622,4.07573333333,6.55353333333,4.65433333333,3.914,6.7398
