wavelength,Back_TiaCanf,Belly_TiaCanf,Breast_TiaCanf,Crissum_TiaCanf,Crown_TiaCanf,DorTail_TiaCanf,Patch10_TiaCanf,Rump_TiaCanf,Throat_TiaCanf,WingTip_TiaCanf
713.80,19.6646666667,45.5983333333,31.922,50.955,18.916,19.485,29.4966666667,23.2903333333,21.5983333333,19.345
714.12,19.3956666667,45.706,31.5346666667,50.6656666667,18.5626666667,19.3026666667,29.0666666667,23.219,21.4203333333,19.1543333333
714.44,19.324,45.599,31.5976666667,50.5873333333,18.5696666667,19.1686666667,29.0993333333,23.1846666667,21.2626666667,19.309
714.76,19.1256666667,45.6783333333,31.5486666667,50.557,18.5023333333,19.0946666667,28.9063333333,23.108,21.3156666667,19.2423333333
715.08,19.3446666667,45.5706666667,31.6676666667,50.708,18.893,19.477,29.0286666667,23.299,21.524,19.477
715.40,19.617,46.0373333333,32.3133333333,51.224,19.2953333333,19.782,29.316,23.266,21.7276666667,19.79
715.72,19.372,45.8906666667,32.166,50.82,19.0643333333,19.4983333333,29.019,22.9456666667,21.3753333333,19.6166666667
716.04,19.6916666667,45.8943333333,32.4906666667,51.0453333333,19.2386666667,19.6436666667,29.1756666667,23.1736666667,21.2816666667,19.7633333333
716.36,19.7193333333,46.096,32.7573333333,51.107,19.387,19.7923333333,29.2303333333,23.279,21.2923333333,19.9303333333
716.68,19.6193333333,45.9876666667,32.977,51.023,19.379,19.8593333333,29.3826666667,23.3703333333,21.259,19.8426666667
717.00,19.7136666667,45.689,33.0383333333,51.024,19.5283333333,20.0083333333,29.3043333333,23.363,21.298,19.8736666667
717.32,19.7246666667,45.826,32.866,51.034,19.431,19.82,29.0253333333,23.3586666667,21.0486666667,19.7593333333
717.64,19.8213333333,45.7483333333,32.882,51.0926666667,19.7063333333,20.0336666667,29.422,23.582,21.025,19.9983333333
717.96,19.6713333333,45.9543333333,32.9496666667,51.315,19.8173333333,19.936,29.607,23.6803333333,20.9316666667,20.0366666667
718.28,19.4283333333,45.3386666667,32.2253333333,50.247,19.251,19.4653333333,29.3376666667,23.619,20.3503333333,19.5863333333
718.60,19.8703333333,45.6346666667,32.7333333333,50.6616666667,19.6896666667,20.099,29.8673333333,24.117,20.88,20.0893333333
718.92,20.2543333333,46.1096666667,32.913,50.9386666667,19.9903333333,20.4886666667,30.381,24.3793333333,21.261,20.5573333333
719.24,20.612,46.124,32.4886666667,50.8943333333,20.036,20.314,30.471,24.3593333333,21.1786666667,20.523
719.56,20.4696666667,46.076,32.1296666667,50.8496666667,19.9536666667,20.085,30.3906666667,24.3933333333,21.0356666667,20.4286666667
719.88,20.4496666667,46.476,32.2553333333,51.192,19.89,19.9213333333,30.6693333333,24.3156666667,21.0716666667,20.5116666667
720.20,20.623,46.6856666667,32.4286666667,51.1573333333,19.8866666667,20.16,30.8606666667,24.4213333333,21.4016666667,20.844
720.52,20.7323333333,46.6793333333,32.45,50.8833333333,19.6996666667,19.966,30.46,24.404,21.5623333333,20.6363333333
720.84,21.0846666667,46.731,32.6353333333,50.7033333333,19.6456666667,20.247,30.3703333333,24.4873333333,21.546,20.6333333333
721.16,21.313,46.7993333333,32.8443333333,51.4833333333,19.8456666667,20.4653333333,30.5833333333,24.4323333333,21.9543333333,20.8126666667
721.48,21.0186666667,46.603,32.708,51.2676666667,19.5256666667,19.965,30.227,23.982,21.765,20.393
721.79,20.6803333333,45.865,32.2543333333,50.6993333333,18.9296666667,19.4473333333,29.512,23.3786666667,21.5396666667,19.8326666667
722.11,20.0486666667,45.7483333333,32.1966666667,50.6743333333,18.3883333333,19.258,29.3883333333,22.902,21.3193333333,19.369
722.43,19.7873333333,45.636,32.2126666667,50.566,18.1846666667,19.1933333333,29.557,22.633,21.2213333333,19.0586666667
722.75,19.638,45.4423333333,31.9816666667,50.19,18.219,19.169,29.1446666667,22.643,21.0453333333,18.979
723.07,19.7703333333,45.336,32.1076666667,50.3843333333,18.5556666667,19.5033333333,29.4103333333,22.9356666667,21.2526666667,19.18
723.39,19.61,45.6103333333,32.1,50.544,18.5893333333,19.4863333333,29.2633333333,22.8053333333,21.112,19.5873333333
723.71,19.6176666667,45.674,31.8353333333,50.6593333333,18.5333333333,19.394,29.3426666667,22.826,21.1716666667,19.8523333333
724.03,19.317,45.698,31.548,50.5523333333,18.1453333333,19.0603333333,28.9253333333,22.62,20.9796666667,19.8753333333
724.35,19.5326666667,46.177,31.6863333333,50.807,18.4863333333,19.7663333333,29.0263333333,23.094,21.1463333333,20.089
724.67,19.401,46.345,32.0686666667,51.0146666667,18.9906666667,20.0443333333,29.1403333333,23.5496666667,21.442,20.377
724.98,19.8723333333,46.4646666667,32.4646666667,51.193,19.7626666667,20.653,29.5063333333,24.0733333333,21.852,20.884
725.30,19.9366666667,46.2713333333,32.2196666667,50.835,19.784,20.6573333333,29.2386666667,23.9653333333,21.5636666667,20.6026666667
725.62,20.159,46.2896666667,32.3306666667,50.91,19.7013333333,20.693,29.683,23.9183333333,21.641,20.7256666667
725.94,20.1373333333,46.2133333333,32.3633333333,50.986,19.7776666667,20.388,29.879,23.755,21.434,20.486
726.26,19.9956666667,45.9433333333,32.193,51.1133333333,19.6696666667,20.191,30.021,23.982,21.386,19.8653333333
726.58,19.9156666667,46.113,32.4683333333,51.4326666667,19.5263333333,20.305,30.0573333333,23.9486666667,21.332,19.5913333333
726.90,20.463,46.516,32.9886666667,51.718,20.0646666667,20.743,30.533,24.5233333333,21.7126666667,19.8706666667
727.21,20.516,46.3106666667,32.8536666667,51.493,20.1216666667,20.7186666667,30.6033333333,24.5043333333,21.8383333333,19.983
727.53,20.6456666667,46.254,32.5503333333,51.513,20.349,20.6773333333,30.868,24.4126666667,21.6506666667,20.053
727.85,20.528,46.327,32.684,51.4406666667,20.2243333333,20.591,30.9123333333,24.5836666667,21.4293333333,20.172
728.17,20.601,46.5663333333,32.947,51.7743333333,20.57,20.6533333333,31.319,24.9113333333,21.864,20.6116666667
728.49,20.611,46.6376666667,32.98,52.084,20.7356666667,20.632,31.473,25.195,22.056,20.715
728.80,20.6326666667,46.6916666667,33.0043333333,51.7983333333,20.6226666667,20.6433333333,31.237,25.329,22.02,20.8486666667
729.12,20.5206666667,46.319,33.12,51.576,20.6526666667,20.8766666667,31.3403333333,25.3303333333,21.985,21.0493333333
729.44,20.2736666667,45.9646666667,33.1186666667,51.413,20.8346666667,20.753,31.2113333333,25.14,21.9263333333,20.845
729.76,19.9756666667,45.7516666667,33.1186666667,51.1233333333,20.537,20.578,31.25,24.898,21.7726666667,20.4553333333
730.08,19.8386666667,45.582,33.0986666667,51.0573333333,20.278,20.288,31.1166666667,24.8236666667,21.5243333333,20.3186666667
730.39,19.7026666667,45.265,32.7126666667,50.819,19.6116666667,19.947,30.9326666667,24.6056666667,21.361,20.0486666667
730.71,19.6893333333,45.1493333333,32.3936666667,50.674,19.281,19.516,30.443,24.6016666667,21.2523333333,19.996
731.03,19.6416666667,45.3456666667,32.34,50.804,18.9346666667,19.498,30.2206666667,24.6696666667,21.1983333333,20.1636666667
731.35,19.644,45.3843333333,32.2236666667,50.911,18.921,19.8986666667,29.8116666667,24.397,21.15,20.1323333333
731.67,19.7553333333,45.3616666667,32.365,51.5596666667,18.9706666667,20.1633333333,30.0003333333,24.2,21.366,20.102
731.98,20.206,45.8996666667,32.4463333333,51.7543333333,19.0226666667,20.2876666667,30.3446666667,24.164,21.5623333333,20.4403333333
732.30,20.4886666667,46.2086666667,32.3803333333,51.8653333333,19.0996666667,20.357,30.6466666667,24.473,21.695,20.864
732.62,20.5073333333,46.2813333333,32.2576666667,52.1563333333,19.2493333333,20.426,30.6036666667,24.6776666667,21.908,21.1063333333
732.94,20.5613333333,46.3916666667,32.1853333333,52.7263333333,19.4443333333,20.4283333333,30.689,24.795,22.1296666667,21.0846666667
733.25,21.0306666667,47.1423333333,32.9073333333,53.377,20.2203333333,21.0723333333,31.0163333333,25.5193333333,22.8283333333,21.4463333333
733.57,21.196,47.3073333333,32.9783333333,53.4123333333,20.434,21.311,31.486,25.527,23.0013333333,21.342
733.89,21.5516666667,47.6026666667,33.3863333333,53.4986666667,20.8636666667,21.3296666667,31.9466666667,25.786,23.2666666667,21.287
734.21,21.5323333333,47.952,33.5173333333,53.576,21.0663333333,21.283,32.2173333333,26.0403333333,23.3526666667,21.3263333333
734.52,21.3933333333,47.8376666667,33.1463333333,52.7896666667,21.25,21.195,31.914,26.0593333333,23.341,21.1733333333
734.84,21.42,47.9116666667,33.4563333333,52.8273333333,21.6216666667,21.3413333333,32.0793333333,26.246,23.413,21.3303333333
735.16,21.6353333333,47.7073333333,33.6416666667,52.4986666667,21.864,21.3263333333,31.7096666667,26.3463333333,23.385,21.166
735.48,21.8526666667,47.9986666667,34.057,52.783,22.2026666667,21.5493333333,31.9216666667,26.566,23.4976666667,21.1293333333
735.79,21.9626666667,48.254,34.454,52.7013333333,22.4933333333,21.7623333333,32.1653333333,26.7986666667,23.7083333333,21.491
736.11,21.4596666667,48.167,33.9203333333,52.456,22.0346666667,21.4113333333,31.788,26.2043333333,23.185,21.148
736.43,21.3876666667,48.3936666667,34.164,52.6933333333,22.267,21.62,31.9893333333,26.2123333333,23.3786666667,21.3873333333
736.74,21.5943333333,47.916,34.1476666667,52.2906666667,22.117,21.959,31.7536666667,25.9933333333,23.5263333333,21.315
737.06,21.5686666667,47.278,34.332,52.04,21.995,21.812,31.8476666667,25.868,23.2493333333,21.1056666667
737.38,21.6906666667,47.6013333333,34.5726666667,52.4476666667,21.838,21.8746666667,32.315,26.2296666667,23.2243333333,21.3593333333
737.69,21.8163333333,47.6803333333,34.367,52.4056666667,21.6316666667,21.5826666667,31.8443333333,26.2456666667,23.1943333333,21.1393333333
738.01,21.537,48.2436666667,34.1676666667,52.7526666667,21.375,21.7986666667,32.1246666667,26.3453333333,23.0566666667,20.9766666667
738.33,21.2676666667,48.0033333333,33.817,52.1453333333,20.9823333333,21.7013333333,32.5023333333,26.0046666667,22.582,21.0563333333
738.64,21.534,47.793,33.8183333333,52.2193333333,21.1486666667,21.982,33.2586666667,26.2463333333,22.8026666667,21.273
738.96,21.4796666667,47.5006666667,33.816,51.6703333333,21.084,21.9503333333,33.7786666667,26.0826666667,22.7916666667,21.554
739.28,22.057,47.568,33.9646666667,51.8503333333,21.3766666667,22.1933333333,33.742,26.2903333333,22.9856666667,21.9706666667
739.59,22.0796666667,47.8523333333,33.6726666667,51.9593333333,21.565,21.992,33.7226666667,26.3626666667,22.6073333333,22.2056666667
739.91,22.5196666667,48.1706666667,33.2576666667,52.0683333333,21.6023333333,21.9413333333,33.7736666667,26.5056666667,22.721,22.3436666667
740.23,22.578,48.3046666667,33.6253333333,52.1776666667,21.7143333333,21.8666666667,33.638,26.2726666667,22.8826666667,22.4253333333
740.54,22.0896666667,47.5806666667,33.372,51.6746666667,21.14,21.525,33.693,25.722,22.3463333333,22.0893333333
740.86,22.063,47.2016666667,33.424,51.519,21.0546666667,21.2356666667,33.8373333333,25.139,22.3473333333,22.192
741.18,22.1696666667,47.2416666667,33.5303333333,51.852,21.4736666667,21.2106666667,33.5563333333,25.3083333333,22.2746666667,22.288
741.49,21.9956666667,47.2553333333,33.3333333333,51.532,21.3433333333,20.7166666667,33.0803333333,24.7933333333,22.009,22.0356666667
741.81,21.9946666667,47.346,33.156,51.6166666667,21.3673333333,20.3713333333,32.569,24.751,21.9673333333,21.7083333333
742.12,21.198,47.0186666667,32.7046666667,50.747,20.6396666667,19.9133333333,32.0486666667,23.7396666667,21.589,20.863
742.44,21.473,47.13,33.1073333333,50.9756666667,20.554,20.201,32.4143333333,23.749,22.0666666667,21.1053333333
742.76,21.1436666667,46.924,33.2756666667,50.6066666667,20.436,20.0173333333,32.6686666667,23.036,21.9813333333,20.855
743.07,21.3436666667,46.8306666667,33.436,50.842,20.3776666667,20.1433333333,33.3773333333,23.4663333333,21.783,20.802
743.39,21.4093333333,47.175,33.497,51.1446666667,20.636,20.4726666667,33.3926666667,23.7286666667,22.3906666667,20.3393333333
743.70,21.745,46.9503333333,33.1543333333,50.992,20.7456666667,20.5966666667,32.8856666667,23.6986666667,22.1176666667,20.0743333333
744.02,21.8033333333,46.807,32.8546666667,50.6206666667,20.5623333333,20.5473333333,32.421,23.8526666667,22.536,19.979
744.34,21.8226666667,47.046,32.9536666667,50.6303333333,20.0153333333,20.3493333333,31.7996666667,23.766,22.111,19.6963333333
744.65,22.2976666667,47.294,33.606,50.9776666667,20.1606666667,20.934,31.878,23.9196666667,22.1313333333,19.706
744.97,22.913,48.1246666667,34.226,51.951,21.0376666667,21.612,32.9096666667,24.9696666667,22.338,20.1753333333
745.28,22.4846666667,48.015,33.8333333333,51.6663333333,21.227,21.6366666667,33.1213333333,25.303,21.924,20.0756666667
745.60,22.323,48.316,33.9826666667,51.7743333333,21.613,21.764,33.0766666667,26.1893333333,22.323,20.3896666667
745.91,22.1666666667,48.663,33.622,52.127,21.9996666667,21.8323333333,33.1053333333,26.4813333333,22.668,20.3433333333
746.23,22.2676666667,49.2996666667,33.4096666667,52.3896666667,22.5116666667,22.1916666667,33.3793333333,26.6666666667,22.4506666667,21.187
746.55,21.789,49.373,33.425,52.3856666667,22.2476666667,22.1713333333,33.7003333333,27.1556666667,22.6606666667,21.208
746.86,22.0443333333,49.406,33.5313333333,52.7876666667,22.4863333333,22.395,34.2776666667,27.1026666667,22.6843333333,21.313
747.18,22.0356666667,49.4486666667,33.439,52.7716666667,22.7456666667,22.6853333333,34.768,27.5183333333,22.9723333333,21.3563333333
747.49,22.021,49.261,33.3783333333,52.6546666667,22.745,22.4583333333,35.0983333333,27.783,23.122,21.1763333333
747.81,21.6426666667,48.5013333333,33.0036666667,52.428,22.3023333333,22.0473333333,34.5923333333,27.7126666667,23.2013333333,20.9083333333
748.12,21.8676666667,48.531,33.1833333333,52.9676666667,22.1523333333,21.8676666667,34.2926666667,27.4433333333,23.1563333333,20.7883333333
748.44,22.2423333333,48.396,33.1683333333,53.2376666667,21.9123333333,22.0926666667,33.8276666667,27.2783333333,22.797,20.7433333333
748.75,22.381,48.1993333333,33.0503333333,52.9166666667,21.5773333333,22.0836666667,33.1993333333,26.89,22.2323333333,20.8336666667
749.07,22.4896666667,48.0393333333,33.363,53.0006666667,21.331,21.9253333333,33.2146666667,27.0203333333,22.118,20.9296666667
749.38,23.011,48.4766666667,33.9693333333,53.298,21.8723333333,21.9903333333,33.274,27.048,22.656,21.6356666667
749.70,23.0676666667,49.233,34.484,53.3186666667,22.2126666667,22.3153333333,33.4366666667,27.4043333333,23.245,22.3006666667
750.01,23.0293333333,49.3946666667,34.3816666667,53.248,22.557,22.4533333333,33.363,27.1333333333,23.3393333333,22.483
750.33,23.062,49.4143333333,34.534,53.935,22.7363333333,22.6616666667,33.3036666667,27.197,23.7586666667,23.5363333333
750.64,22.848,49.4936666667,34.3163333333,53.8723333333,22.1926666667,22.535,33.065,26.81,23.5176666667,23.4283333333
750.96,22.9026666667,49.486,34.0486666667,53.703,22.1576666667,22.6046666667,32.6776666667,26.8813333333,23.8863333333,23.29
751.27,22.634,49.2856666667,34.0773333333,53.2736666667,22.128,22.4403333333,32.6936666667,26.5026666667,23.78,23.11
751.59,22.4243333333,48.8543333333,33.836,52.9343333333,21.8033333333,22.5576666667,32.121,26.2526666667,24.0503333333,22.9713333333
751.90,22.9813333333,49.0386666667,33.9096666667,53.017,22.153,22.7446666667,32.017,26.5896666667,24.2236666667,22.7296666667
752.22,22.9903333333,49.1433333333,33.954,53.339,22.488,23.1233333333,32.299,26.8616666667,24.409,22.695
752.53,22.8843333333,48.5253333333,33.7633333333,53.5346666667,22.469,22.7953333333,32.3256666667,26.545,24.0106666667,22.4986666667
752.85,22.9093333333,48.3393333333,33.9856666667,53.8106666667,22.153,22.924,32.7553333333,26.7796666667,24.0956666667,22.6423333333
753.16,22.6713333333,48.023,33.437,52.969,21.8273333333,23.086,32.6963333333,26.2106666667,23.6043333333,21.916
753.47,22.8553333333,47.67,33.467,53.0423333333,22.4546666667,23.0486666667,32.9476666667,26.254,23.6123333333,21.9646666667
753.79,22.5956666667,47.551,33.677,53.0466666667,22.3713333333,23.1483333333,33.2136666667,25.9856666667,23.2226666667,22.073
754.10,23.063,48.0703333333,34.017,53.707,22.759,23.5946666667,33.546,26.7093333333,23.8683333333,22.288
754.42,23.3116666667,48.4583333333,34.4743333333,54.0856666667,23.219,23.4503333333,34.4276666667,27.2123333333,24.2213333333,22.2173333333
754.73,22.8863333333,47.953,34.205,54.0713333333,22.9333333333,23.1666666667,34.6253333333,26.8256666667,24.163,22.3573333333
755.05,22.495,47.538,33.884,53.5156666667,22.416,22.778,34.592,26.4746666667,23.706,21.8813333333
755.36,22.2116666667,47.5023333333,33.6686666667,53.279,21.6533333333,22.6583333333,34.3386666667,26.376,23.3443333333,21.1903333333
755.67,22.481,47.6306666667,33.8833333333,53.534,21.64,22.8853333333,34.0613333333,26.5243333333,23.4513333333,21.2356666667
755.99,22.2713333333,47.6846666667,34.3316666667,54.001,21.764,22.4023333333,34.217,27.0166666667,23.6296666667,21.175
756.30,21.895,47.3406666667,33.7753333333,53.199,21.044,22.0093333333,33.2843333333,26.7876666667,23.4003333333,20.4383333333
756.62,21.7453333333,46.985,33.4956666667,52.7873333333,21.0953333333,21.6643333333,32.9756666667,26.8973333333,23.4193333333,20.5916666667
756.93,21.9973333333,46.4676666667,33.3976666667,52.601,21.05,21.612,33.3493333333,26.8946666667,23.1053333333,21.1303333333
757.24,22.083,46.6763333333,33.5263333333,52.6153333333,20.9076666667,21.6,33.124,26.654,22.839,21.3583333333
757.56,22.3393333333,47.1036666667,33.5563333333,52.4973333333,20.9033333333,21.5893333333,32.711,26.7433333333,22.9936666667,21.366
757.87,22.3866666667,46.6186666667,33.397,52.1716666667,20.6363333333,21.384,32.442,26.5713333333,22.53,21.2886666667
758.18,22.2646666667,45.938,32.9216666667,51.845,20.887,21.362,31.8446666667,26.1916666667,22.407,21.2033333333
758.50,22.1486666667,45.9943333333,32.9406666667,51.728,21.0966666667,20.9863333333,32.014,25.8876666667,21.8976666667,21.0653333333
758.81,22.4663333333,46.461,32.8656666667,51.902,21.4373333333,21.2036666667,32.055,25.865,21.6403333333,21.3906666667
759.13,23.0133333333,47.2443333333,33.4736666667,52.584,21.8733333333,21.7016666667,32.6153333333,26.198,21.6083333333,22.233
759.44,23.2043333333,47.7,33.7743333333,52.7726666667,21.4713333333,21.708,33.2233333333,26.3233333333,21.3293333333,21.9596666667
759.75,23.0206666667,48.4213333333,33.841,52.8633333333,21.2756666667,21.5773333333,33.1906666667,26.3526666667,21.4026666667,21.704
760.07,22.655,48.0976666667,33.3956666667,52.779,21.4813333333,21.6693333333,33.349,26.3033333333,21.669,21.544
760.38,22.2273333333,47.9936666667,33.2856666667,52.9226666667,21.232,21.943,33.4753333333,26.066,21.422,21.39
760.69,22.0553333333,48.4536666667,33.1456666667,53.0926666667,21.087,21.962,33.2396666667,26.023,21.6183333333,21.4463333333
761.01,21.8196666667,48.6543333333,33.4556666667,52.6606666667,21.0246666667,21.636,33.257,25.9173333333,21.5903333333,21.3456666667
761.32,21.946,48.5266666667,33.3923333333,52.88,20.9536666667,21.6496666667,32.9926666667,25.8553333333,21.9163333333,21.2203333333
761.63,21.803,48.6353333333,33.462,52.8363333333,20.8313333333,21.6603333333,33.1046666667,25.8183333333,21.9746666667,21.089
761.94,22.003,48.659,33.6343333333,53.2566666667,21.1956666667,21.6476666667,33.1966666667,25.8893333333,22.113,21.1413333333
762.26,21.5556666667,48.6273333333,33.503,53.3333333333,21.621,21.7513333333,32.6403333333,25.464,22.157,21.059
762.57,21.0723333333,48.25,33.296,53.115,21.7173333333,21.5683333333,32.6013333333,25.1176666667,22.065,20.8366666667
762.88,21.059,48.4113333333,33.3213333333,52.864,21.6486666667,21.384,32.3706666667,25.2103333333,21.5883333333,20.7823333333
763.20,21.3313333333,48.635,33.74,53.375,22.0753333333,21.2966666667,32.8453333333,25.433,22.0286666667,21.3663333333
763.51,21.4976666667,48.7766666667,33.504,53.397,22.135,21.452,32.9576666667,25.4806666667,22.078,21.3726666667
763.82,21.796,48.868,33.4466666667,53.7703333333,22.1923333333,21.6486666667,33.0393333333,25.6566666667,21.9996666667,21.705
764.14,21.463,48.5623333333,33.069,53.071,21.9576666667,21.4973333333,32.528,25.4656666667,21.4403333333,21.6356666667
764.45,21.4043333333,48.2243333333,33.1326666667,52.9556666667,22.065,21.5456666667,32.4956666667,25.6283333333,21.3333333333,21.6283333333
764.76,21.1863333333,48.0103333333,33.0016666667,52.5913333333,21.776,21.506,32.4863333333,25.657,21.567,21.5303333333
765.07,21.5736666667,47.9776666667,33.4876666667,52.5503333333,21.8443333333,21.6383333333,32.8823333333,26.0816666667,21.9733333333,21.7156666667
765.39,21.995,47.9516666667,33.6873333333,52.4296666667,22.1723333333,21.9816666667,32.8703333333,26.4733333333,21.9133333333,21.9136666667
765.70,22.4723333333,48.1753333333,34.011,52.892,22.227,22.097,33.0306666667,26.7993333333,22.1693333333,22.083
766.01,22.4,48.1243333333,33.989,51.967,22.0343333333,21.958,32.4183333333,26.99,21.79,21.3326666667
766.32,22.5016666667,47.8403333333,34.639,51.7733333333,22.276,21.9536666667,32.6883333333,27.2083333333,21.873,21.3733333333
766.64,22.762,48.116,35.0896666667,51.918,22.6596666667,22.2163333333,32.8046666667,27.6216666667,22.1313333333,21.3473333333
766.95,23.0593333333,48.4173333333,35.6323333333,52.396,22.67,22.405,33.4393333333,27.9223333333,22.458,21.468
767.26,23.6006666667,48.9573333333,35.73,52.104,22.521,22.2466666667,33.7903333333,27.808,22.4476666667,21.661
767.57,23.369,48.856,35.791,51.4083333333,22.2726666667,21.781,33.2953333333,27.548,21.4593333333,21.6863333333
767.88,23.4073333333,48.0573333333,35.14,51.0876666667,21.6976666667,20.9593333333,32.7313333333,27.1366666667,20.4933333333,21.5616666667
768.20,23.0176666667,47.6943333333,34.486,50.991,20.8736666667,20.0846666667,32.221,26.133,19.9633333333,21.1976666667
768.51,22.762,47.2273333333,33.4993333333,49.8026666667,20.2286666667,19.9583333333,32.482,25.4416666667,19.7923333333,21.2253333333
768.82,22.7126666667,47.196,33.056,50.0533333333,20.303,20.8573333333,32.8856666667,25.208,20.047,21.625
769.13,22.2953333333,47.5133333333,32.788,50.2183333333,20.3313333333,20.8553333333,32.286,24.7163333333,19.8076666667,21.7063333333
769.44,22.2813333333,47.8163333333,32.5313333333,49.9553333333,19.987,20.7216666667,32.843,24.4876666667,20.0756666667,21.368
769.76,22.131,47.958,32.2153333333,50.6273333333,20.7163333333,20.3516666667,32.7403333333,24.07,19.9176666667,21.127
770.07,22.4,48.2126666667,32.5906666667,50.743,21.3556666667,20.4966666667,32.637,24.5126666667,20.7753333333,21.4016666667
770.38,23.0246666667,48.4106666667,32.6553333333,51.7533333333,22.1833333333,21.4823333333,34.0113333333,25.2456666667,22.2066666667,21.739
770.69,22.7003333333,48.8356666667,32.0396666667,51.776,22.1123333333,21.8773333333,34.439,25.406,23.171,21.242
771.00,22.871,49.3236666667,32.788,52.2893333333,21.898,22.4676666667,34.8516666667,26.0736666667,24.4126666667,21.8503333333
771.32,22.1503333333,49.138,33.7403333333,52.73,22.438,22.6293333333,34.1713333333,26.1253333333,24.593,21.6713333333
771.63,21.6313333333,48.8226666667,33.989,52.3426666667,22.0683333333,21.68,33.8673333333,25.9043333333,24.4963333333,21.583
771.94,21.9086666667,48.897,34.424,52.714,21.933,21.4123333333,34.771,26.3446666667,24.6346666667,21.462
772.25,21.2073333333,48.528,34.2813333333,52.8193333333,22.056,20.8833333333,33.6826666667,26.5966666667,24.0016666667,21.6066666667
772.56,20.792,48.21,34.3996666667,52.348,21.5536666667,20.538,33.8916666667,26.9863333333,23.7623333333,21.5536666667
772.87,20.0413333333,47.4753333333,33.694,52.7563333333,20.943,20.5563333333,33.6426666667,26.5843333333,23.2356666667,20.9173333333
773.18,19.029,47.429,33.49,51.997,20.595,20.1256666667,32.263,26.2333333333,22.1353333333,20.6733333333
773.50,18.657,47.426,33.3596666667,51.2473333333,20.223,19.745,31.953,26.221,21.2846666667,20.568
773.81,19.067,47.278,33.2796666667,50.4693333333,20.7293333333,19.3883333333,32.556,26.495,20.4343333333,20.3003333333
774.12,19.962,47.3013333333,33.0076666667,51.0986666667,20.83,19.2026666667,33.659,26.363,20.0973333333,20.125
774.43,20.1366666667,46.7756666667,33.0873333333,51.3933333333,21.3113333333,18.825,34.5903333333,26.4206666667,19.18,20.355
774.74,21.1293333333,47.3006666667,33.9946666667,52.314,22.8096666667,20.0,35.344,27.6033333333,20.1656666667,21.515
775.05,22.5906666667,47.8596666667,34.3553333333,51.588,23.336,20.8783333333,36.178,28.031,20.7676666667,21.7616666667
775.36,24.0376666667,48.4596666667,34.5986666667,51.0453333333,23.7623333333,22.0023333333,36.3313333333,28.52,22.2223333333,22.1396666667
775.67,24.7773333333,48.941,34.643,50.9756666667,23.4393333333,21.6276666667,36.2876666667,28.651,22.798,22.1013333333
775.98,26.288,50.153,35.088,51.6293333333,24.0043333333,21.3586666667,36.9256666667,29.1283333333,23.782,22.417
776.30,26.7613333333,50.376,35.561,51.9076666667,24.7563333333,21.86,36.8143333333,29.2953333333,23.726,22.7513333333
776.61,25.4816666667,49.958,34.814,51.5786666667,23.582,20.8996666667,35.2053333333,28.1923333333,23.219,21.9336666667
776.92,25.1243333333,49.8616666667,34.6603333333,51.1883333333,23.77,21.0336666667,33.9136666667,28.22,23.6593333333,22.084
777.23,25.7703333333,50.11,34.021,51.4303333333,24.3126666667,21.7546666667,32.756,28.2726666667,24.5323333333,21.8643333333
777.54,24.979,49.571,32.9183333333,50.4563333333,22.8216666667,20.9406666667,31.2863333333,26.8326666667,23.9556666667,20.9406666667
777.85,24.023,48.573,31.948,50.7063333333,21.5016666667,20.2276666667,30.6456666667,25.8246666667,23.497,20.061
778.16,22.4776666667,47.4486666667,30.6406666667,50.2833333333,19.7,18.481,29.904,24.8016666667,21.9956666667,18.7923333333
778.47,21.819,46.34,30.0676666667,49.5496666667,18.891,18.6936666667,29.8423333333,24.0146666667,20.9176666667,18.8346666667
778.78,20.941,45.1233333333,29.7186666667,49.111,18.1583333333,18.7606666667,30.4073333333,23.2643333333,20.7113333333,18.646
779.09,21.1566666667,45.7716666667,30.5143333333,50.4796666667,19.0933333333,19.2966666667,31.4156666667,23.4233333333,21.738,19.5
779.40,21.3056666667,45.6833333333,30.641,51.2436666667,19.3736666667,20.3103333333,31.6653333333,23.559,22.3,19.7836666667
779.71,20.6246666667,45.4463333333,30.9823333333,51.0416666667,18.7203333333,20.2676666667,31.9643333333,23.7496666667,22.4403333333,19.7023333333
780.02,20.4506666667,45.0146666667,31.5316666667,50.4806666667,18.138,19.6996666667,32.4623333333,23.7536666667,22.3723333333,19.7896666667
780.33,20.811,45.14,31.5743333333,50.5663333333,18.9326666667,20.2146666667,33.4826666667,24.7166666667,22.749,20.3936666667
780.64,20.92,45.326,32.3116666667,50.917,20.1383333333,20.6493333333,33.8746666667,25.248,23.174,21.16
780.95,21.5986666667,46.4253333333,33.605,51.795,21.4476666667,22.0813333333,34.51,25.4296666667,24.4643333333,22.1113333333
781.26,21.485,47.0603333333,34.2423333333,52.212,22.3333333333,22.697,33.6666666667,26.091,25.2123333333,22.5756666667
781.57,21.1173333333,46.6236666667,33.8246666667,51.7496666667,21.7923333333,22.2833333333,32.566,26.059,24.5856666667,22.4063333333
781.88,20.7373333333,45.7143333333,33.3636666667,50.6603333333,21.321,22.3653333333,31.7663333333,26.267,23.994,21.9356666667
782.19,21.9766666667,46.6236666667,34.2233333333,50.9516666667,22.8666666667,23.0816666667,33.364,27.379,24.5856666667,22.9896666667
