wavelength,Back_SicOlif,Belly_SicOlif,Breast_SicOlif,Crissum_SicOlif,Crown_SicOlif,DorTail_SicOlif,Rump_SicOlif,Throat_SicOlif,WingTip_SicOlif
745.28,20.912,41.7871333333,35.1400666667,34.2453333333,16.8091333333,18.2792666667,22.834562963,29.6067333333,18.9392333333
745.60,20.8346,41.9812666667,34.9873333333,34.1555333333,16.7260666667,18.0758666667,22.658562963,29.3981333333,18.8002
745.91,20.3328,41.5610666667,34.4883333333,33.6586666667,16.4058,17.4294,22.1381851852,28.8226,18.3557666667
746.23,20.0073333333,41.4008666667,34.3740666667,33.2688,16.078,17.1857333333,21.878637037,28.5544,18.1967333333
746.55,19.7355333333,41.4084666667,34.3363333333,33.0664666667,15.8183333333,16.9759333333,21.6550518519,28.3982,17.8867
746.86,19.8193333333,41.3902666667,34.1397333333,33.0389333333,15.9158666666,17.0834666667,21.7216666667,28.3734,17.9985666667
747.18,19.3939333334,40.9078333333,33.8309333333,32.6312,15.5284666667,16.6666,21.3084666667,28.0093333333,17.5854333333
747.49,19.3068,40.7857333333,33.6195333333,32.6277333333,15.4378,16.4619333333,21.0735333333,27.8089333333,17.4464
747.81,19.4297333333,41.0124,33.8716666667,32.6987333333,15.3827333333,16.5506,21.0100296296,27.8322,17.4962666667
748.12,19.5490666667,41.3290666667,34.1954,32.9522,15.2590666667,16.6292666667,21.0183481482,27.9323333333,17.7266
748.44,19.4940666667,41.3665666666,34.0327333333,32.7802666667,15.1016,16.7212666667,20.9368814815,28.1274,17.6277333333
748.75,19.3822,41.1459666667,33.9094,32.516,14.8548666667,16.5163333333,20.8339703704,27.9270666667,17.4692333333
749.07,19.2040666667,41.0502333333,33.8565333333,32.6454666667,14.8587333334,16.6126666667,20.9944962963,28.1576,17.4822666667
749.38,19.3958666667,41.4131666667,34.2975333333,32.9979333333,14.9438666667,16.9218,21.1408148148,28.5115333333,17.7012666667
749.70,19.5103333333,41.4589666667,34.2556666667,33.227,15.0888666667,17.0376,21.2478222222,28.5361333333,17.7979666667
750.01,19.2223333333,41.0969333334,33.9519333333,33.1146666667,14.7870666667,16.6803333333,20.9912074074,28.1375333333,17.5824333333
750.33,18.9364,41.0811333333,33.9539333333,33.0080666667,14.5370666667,16.504,20.7866666667,28.0731333333,17.3675333333
750.64,19.0964,41.2705666667,34.0517333333,33.103,14.5751333333,16.5653333333,20.8728,27.9734,17.5265
750.96,18.641,41.1049333333,33.8492666667,32.8627333333,14.2344,16.3434666667,20.5698,27.7614,17.2090666667
751.27,18.1569333333,40.6239333333,33.5065333333,32.5197333333,13.9183333333,15.9698666666,20.3406888889,27.4024,16.8877333333
751.59,18.2118666667,40.7706333333,33.4794666667,32.5123333333,14.0359333333,16.0104,20.4096,27.5330666667,16.9425333333
751.90,18.366,40.7501666667,33.6938666667,32.6198,14.2159333333,16.1221333333,20.527562963,27.5595333333,16.992
752.22,18.308,40.6028333333,33.6374,32.51,14.2275333333,16.1474,20.497837037,27.7054,16.9428
752.53,18.0479333333,40.1037333333,33.4144666667,31.9888,13.9739333333,15.7743333333,20.0347851852,27.2211333333,16.7084333333
752.85,18.1762666667,40.0226,33.5320666667,32.0025333333,14.1256666667,15.9096,20.1811407407,27.3812,16.927
753.16,18.1599333333,40.0074,33.6511333333,32.0766,14.222,16.0445333333,20.2414148148,27.5553333333,17.1247666667
753.47,18.6731333333,40.6008333333,34.0304,32.5086666667,14.7976666667,16.5767333333,20.7862592593,28.1432666667,17.6136666667
753.79,19.1461333333,41.1408333333,34.4515333334,32.9832,15.2852666666,16.8819333333,21.2924074074,28.4649333333,18.1715333333
754.10,19.1662666667,41.2008333333,34.5127333333,33.0613333333,15.2675333333,17.1382,21.4586888889,28.7887333333,18.1356333333
754.42,19.2891333333,40.9025333333,34.3740666667,32.9955333333,15.3669333334,17.0424,21.4493851852,28.8475333333,18.2421666667
754.73,19.6816666667,41.3188333333,34.714,33.3462,15.689,17.3647333333,21.7443851852,29.2686666667,18.5514
755.05,19.9206,41.4025666667,35.1921333333,33.6794,16.1077333333,17.6514,22.0310666667,29.7282,18.8217333333
755.36,19.5092,41.1378333333,34.8522666667,33.4444,15.8518,17.3706,21.8011703704,29.4742666667,18.5857333333
755.67,19.5253333333,41.1555666667,34.9157333333,33.5927333333,15.9972666667,17.4267333333,21.8518444444,29.4890666667,18.6549333333
755.99,20.0678,41.7420666667,35.4184,34.2198,16.5784666667,18.0163333333,22.4580740741,30.1532,19.2449
756.30,20.1961333333,41.7288666667,35.4124666667,34.343,16.6784,18.0881333333,22.4800518519,30.2054,19.3538333333
756.62,20.4026,41.8520333333,35.5328,34.533,16.8218,18.1558,22.5110888889,30.213,19.4303666667
756.93,20.1842666667,41.5429333333,35.4266,34.3523333333,16.5612666667,17.9437333333,22.1745925926,30.0948,19.3443
757.24,19.7702666667,40.9996333333,34.8995333333,34.028,16.0881333333,17.6571333333,21.6153259259,29.9393333333,18.8403666667
757.56,19.6478666667,40.9411333333,34.7286,34.1277333333,16.1080666667,17.5456666666,21.4255037037,29.8782,18.8337
757.87,19.9574666667,41.4896333333,35.1598,34.7038666666,16.3763333333,18.0014,21.6382148148,30.3326,19.1849333333
758.18,19.5794,41.2269,34.8881333333,34.5364,16.0888666667,17.723,21.3879851852,30.1042666667,18.9182333333
758.50,19.1050666667,41.0338666667,34.4561333333,34.1356,15.5732,17.31,20.6910962963,29.5976,18.4061
758.81,19.1667333333,41.1385666667,34.594,34.1986,15.5573333333,17.2586666667,20.6189333333,29.4534666667,18.4155333333
759.13,18.7226666667,40.9217,34.3648666667,33.9427333333,15.0648666667,16.8710666667,20.1306888889,29.0287333333,17.9840666667
759.44,18.4201333333,40.798,34.2889333333,34.0034666667,14.7356,16.4771333333,19.8299259259,28.8065333333,17.6624666667
759.75,18.0002666667,40.7604,34.1002666667,33.7827333333,14.593,16.2347333333,19.6253925926,28.4080666667,17.3232666667
760.07,17.8020666667,40.7488,33.9959333333,33.4438,14.4378666667,16.0,19.5300592593,28.3367333334,17.1987333333
760.38,17.5198666667,40.5539333333,33.8670666667,33.0610666666,14.177,15.7513333333,19.2843777778,28.0578,16.9121666667
760.69,17.5822666667,40.3222,33.8008,32.7916666667,14.1842,15.6111333333,19.2710222222,27.8081333333,16.7882
761.01,17.5677333333,40.1478,33.7345333333,32.5286666667,14.115,15.295,19.1618592593,27.5408666667,16.5984333333
761.32,17.6952666667,40.2665666667,33.8463333333,32.4826,14.2516,15.3002,19.2501925926,27.5000666667,16.5127333333
761.63,17.9425333333,40.5029333333,34.0822,32.6839333333,14.4990666667,15.4368666667,19.3409037037,27.6505333333,16.7065666667
761.94,18.3957333333,40.7742,34.4526666667,33.1188666667,14.9586,15.8260666667,19.8311777778,27.9419333333,17.0292
762.26,18.8030666667,40.9861666667,34.7472666667,33.6014666666,15.5030666667,16.3962,20.3123407407,28.4819333333,17.4689
762.57,19.1794666667,41.3181,35.017,33.8392,15.9842,16.7283333333,20.6671407408,28.8222666667,17.9635
762.88,19.2282,41.4027333333,34.9964,33.8171333333,16.0935333333,16.9558666667,20.6256592592,28.8237333334,17.9891333333
763.20,19.7255333333,41.804,35.312,34.3024666667,16.5092,17.353,20.9218148148,29.2913333333,18.4456
763.51,19.9007333333,41.8478,35.4801333333,34.505,16.6794666667,17.5275333333,21.1202962963,29.3100666667,18.6555666667
763.82,19.8762666667,41.7915666667,35.3164,34.5558666667,16.7572,17.5964,21.1870518518,29.2846666667,18.6763
764.14,20.0572666667,42.0481666667,35.5010666667,34.8394666667,16.9894,17.8521333333,21.4803851852,29.4956,18.9783666667
764.45,20.1726666667,42.1997333333,35.7491333333,35.0416666667,17.1922,18.1750666667,21.5780074074,29.7114666667,19.1757666667
764.76,20.2426666667,42.2849666666,35.9359333333,35.1752,17.3378666667,18.3163333334,21.757237037,29.9126,19.3864666667
765.07,20.5117333333,42.4476666667,36.1349333333,35.2955333333,17.7777333333,18.5896,22.032437037,30.1194666667,19.6237666667
765.39,20.2999333333,42.1913666666,35.8444,35.097,17.5991333333,18.4524666667,21.9858148148,30.0044666667,19.4776333333
765.70,20.1067333333,41.9978,35.5726666667,34.6861333333,17.4359333333,18.1320666667,21.7229703704,29.6345333333,19.2795666667
766.01,20.0172,41.5698666667,35.1454,34.4756666667,17.1404,17.9514666667,21.5922222222,29.4676666667,19.083
766.32,20.113,41.4677666667,35.127,34.4008666667,17.0721333333,17.9112,21.7094814815,29.5072666667,19.1622333333
766.64,19.8422666667,40.8675,34.9078,33.8759333333,16.6799333333,17.5675333333,21.5940296296,29.1204666667,18.9026666667
766.95,19.2154,40.3881,34.3224666667,33.3052666666,16.0908,16.8893333333,21.0512444444,28.5302666667,18.1673666667
767.26,19.1963333333,40.3577333333,34.3187333333,33.1162,15.8350666667,16.6709333333,20.9467037037,28.4208,18.0071
767.57,19.0454,40.2401,34.0993333333,33.008,15.665,16.5526,20.638037037,28.2473333333,17.6135333333
767.88,19.1573333333,40.3028,34.0512,33.0150666667,15.8114666667,16.7634,20.9137925926,28.2336,17.7871
768.20,18.9217333333,39.8483666667,33.7142666667,32.7231333333,15.4802666667,16.5358666667,20.7084148148,27.7934,17.5658666667
768.51,17.9833333333,39.0916666667,32.92,31.9633333333,14.42,15.86,20.0748148148,27.1566666667,16.785
768.82,17.8132666667,38.8568666667,32.8176666667,31.5351333333,14.131,15.6334666667,19.9392222222,26.9003333333,16.6203333333
769.13,18.0161333333,38.9956333333,33.1218,31.7408,14.3974,15.9301333333,20.5031037037,27.1811333333,16.9151333333
769.44,17.7201333333,38.9774333333,33.2321333333,31.6242,14.4029333333,15.7219333333,20.544,27.1038,16.7388666667
769.76,17.45,38.8027333333,33.1781333333,31.3931333333,14.4790666667,15.5284,20.6008222222,26.9326666667,16.4818666667
770.07,17.4604666667,38.9738333333,33.1467333333,31.2736,14.4031333333,15.4462666667,20.5619555556,26.9408,16.3506333333
770.38,17.4415333333,38.7803333333,32.9919333333,31.0279333333,14.392,15.6962666667,20.694237037,27.1346666667,16.4269666667
770.69,17.6838,38.9288333333,32.9704,31.3645333333,14.6536,16.1474,20.8985185185,27.2264,16.5818
771.00,17.1826666667,38.2696333333,32.7095333333,30.9594,14.2358666666,15.8328,20.8139037037,26.6313333333,16.2074666667
771.32,16.6282666667,37.9229333333,32.0628,30.3811333333,13.539,15.0635333333,20.3172888889,26.1827333333,15.6461666667
771.63,16.3076,37.6521333333,31.7503333333,30.0000666667,13.3170666667,14.9204666667,20.0601407407,25.9322666667,15.2835
771.94,17.1469333333,38.0334666667,32.0634666667,30.3772,13.9065333333,15.473,20.6491481481,26.0358,15.9122333333
772.25,17.8586,38.3067,32.3675333333,30.9208,14.7636,16.0254666666,20.9933555555,26.5473333333,16.7407333333
772.56,17.4298,37.6794,31.6863333333,30.4802666667,13.9571333333,15.3254,20.0531481481,25.8181333333,16.1635333333
772.87,17.5676,37.8150666667,31.3959333333,30.5668,14.0398666667,15.3045333333,19.7988074074,25.5287333333,16.3641
773.18,17.4697333333,37.2652,30.9052,30.3258,13.8060666667,15.0203333334,19.2890962963,25.1458666667,16.0660666667
773.50,17.5171333333,37.2542666667,30.9487333333,30.3846666667,13.8932,15.0897333333,19.3818592593,25.1110666667,16.126
773.81,18.3008666667,37.6006,31.5391333333,31.0246666667,14.4184666667,15.7457333333,19.985637037,25.4863333333,16.7726333333
774.12,17.6289333333,37.1177333333,31.325,30.5862,13.8904666667,15.1294,19.4682296296,25.1316666667,16.3414
774.43,18.4423333333,37.8475,32.2378,31.2952,14.5634666667,15.6498666667,19.9980444444,26.0156666667,17.3580666667
774.74,18.3547333333,37.7484,32.4454,31.35,14.5096,15.5105333333,19.9579407408,25.7425333333,17.1602333333
775.05,18.0357333333,37.5606,32.1248666667,31.1246666667,14.4965333333,15.3112,19.8381111111,25.594,16.8997
775.36,18.0756,37.8143333333,32.2016666667,31.5508666667,14.6071333333,15.574,19.8370296296,26.0846666667,16.9942
775.67,17.77,37.4814,31.9437333333,31.1588,14.0258666667,15.2170666667,19.3690222222,25.9603333334,16.4589666667
775.98,17.6412,37.5879,32.0586666667,31.1422,14.1334,15.1803333333,19.5186740741,26.3363333333,16.5758333333
776.30,17.7591333333,37.4620666667,32.5988666667,31.1627333333,14.2082666667,15.5229333333,19.7863185185,26.6712666667,16.4022666667
776.61,17.4976,37.453,32.5494,31.0422666666,13.8498,15.5164,19.7596740741,26.4507333333,16.5164666667
776.92,17.039,37.0038333333,32.1027333333,30.5327333333,13.4984666666,15.2804666667,19.2764666667,25.9688,16.3130333333
777.23,17.0590666667,37.4994,32.4139333333,30.8688,13.5642666667,14.8593333333,19.0153851852,26.4115333333,16.1541
777.54,17.5446,37.9572,32.5807333333,31.5002666667,13.9845333333,15.1856666667,19.3701407407,26.7583333333,16.5653333333
777.85,17.1689333333,37.4476333333,31.8674,30.8916,13.3718666667,14.7079333333,18.8063851852,26.3109333333,16.0466666667
778.16,17.948,37.7831666667,32.3740666667,31.5296,14.2448666667,15.5333333333,19.3822444445,27.144,16.9862
778.47,18.3876,38.2692,32.7540666667,31.9961333333,14.4918666667,15.8098,19.5075111111,27.6806,17.5717333333
778.78,18.4264666667,37.9245,32.4868,31.6021333333,14.4714666667,15.4471333333,19.4664962963,27.4224666667,17.4318333333
779.09,18.2281333333,38.2573333333,32.7803333333,32.0215333333,14.5766,15.4234666667,19.7070740741,27.2882666667,17.5894333333
779.40,18.2937333333,38.4225333333,32.9116666667,32.2024,14.6378666667,15.5307333333,19.7102148148,27.1527333334,17.5645666667
779.71,17.6197333333,37.9516666667,32.3652666667,31.8164,14.0568666667,14.9201333333,19.2370592593,26.582,16.9509666667
780.02,17.81,38.2521666666,32.556,32.1544666667,14.0802,14.7816,19.5517185185,27.1087333333,16.8089333333
780.33,17.7862666667,38.3833333333,32.2726,32.5032666667,14.1325333333,14.9115333333,19.5592074074,27.3431333334,16.1054
780.64,18.0082,38.6021333333,32.4476666667,32.7649333334,14.5058666667,15.6324,20.0290222222,27.3476,16.5874333333
780.95,18.6626,38.836,33.0678666667,32.976,15.3138666667,16.3552,20.847962963,28.0450666667,17.0674
781.26,18.3074,38.648,32.8225333333,32.7708666667,15.2888666667,16.1350666666,20.752237037,27.9051333333,16.5246333333
781.57,17.9582,38.4329,32.6544666667,32.4636,14.6857333333,15.6616,20.4396814815,27.7167333334,15.7199333333
781.88,18.3266,38.3214,33.0262,32.5442666667,14.959,16.071,20.4452592592,27.5722,15.7215
782.19,17.7596666667,38.067,32.7460666667,32.5394666667,14.6056666667,15.7040666667,20.0264666667,27.216,15.2039
782.50,18.2993333333,38.3238,32.5291333333,32.703,14.9413333333,16.1312666667,20.3608666667,27.4163333333,15.5608
782.81,18.2255333333,38.3702333333,32.1048666666,32.8747333333,15.0531333333,16.3473333333,20.4939185185,27.6440666667,15.5528
783.12,19.3421333333,39.3393,32.8894,33.7665333333,16.0032666667,17.6864,21.473037037,28.8324,16.8805
783.43,19.3766,39.1467666667,32.9668666667,33.7435333333,16.2428,17.9492,21.3070962963,28.6958666667,17.1889666667
783.74,19.8829333334,39.3817333334,33.5060666667,34.1521333334,16.3576666666,18.1565333333,21.3410074074,28.9892666667,17.9588666667
784.05,19.9324,39.4014333333,33.547,34.4238,16.3632,18.0382,21.1986222222,29.4267333333,17.8499333333
784.36,19.3396,38.961,33.151,34.0848666667,15.6391333333,17.4494666667,20.5206,28.8984,17.4153333333
784.67,19.8924,39.4541,33.6728,34.6576666667,16.2873333333,18.0872,21.1520074074,29.4058,18.3306333333
784.98,20.0614,39.7623333333,33.9822,34.6644,16.7728,18.4284,21.2689185185,29.6644,18.7470666667
785.29,19.678,39.3220666667,33.0451333333,33.983,16.0339333333,17.6949333333,20.6968222222,29.1808,18.1017333333
785.60,19.6750666667,39.2016666667,33.07,33.7421333333,15.7030666666,17.5741333333,20.2813037037,29.1371333333,18.0504666667
785.91,18.6866,38.5415333333,32.6178666667,33.0595333333,14.9595333333,16.8090666667,19.3406074074,28.3934666667,17.0634
786.22,18.0108,37.912,32.4316666667,32.2627333333,14.0716,15.9876666667,18.5617703704,27.6923333333,16.2016
786.53,17.8878666667,38.0364333333,32.2856,32.3473333333,13.7872,15.6526666667,18.6646888889,27.7086666667,16.0588666667
786.84,18.1023333333,38.5339,32.5368,32.7579333333,14.2073333333,16.0388,19.1442296296,28.3816666667,16.3817666667
787.14,17.7078666667,38.3482666667,32.5208666667,32.4400666667,14.1780666667,15.9482666667,19.2969333333,28.3455333333,16.3894333333
787.45,17.4426,37.8795333333,32.0914666667,31.7705333333,13.9857333333,15.8432,19.0031851852,27.7453333333,16.2852
787.76,17.5243333333,38.2822,32.4626,31.7545333333,14.0152,16.1394666667,19.0687407407,27.9726666667,16.3099333333
788.07,17.6369333333,38.5838333333,32.7334666667,31.5752666667,13.9540666667,16.286,18.8987555555,28.242,16.0510333333
788.38,17.7794666667,38.4544,32.614,31.7801333333,13.8492666667,16.3774666667,19.1202444444,28.1262,16.1819333333
788.69,18.549,39.2434333333,33.8704,32.7758,14.8308666667,17.4026,20.2852148148,29.1814666667,17.3406666667
789.00,19.0751333333,40.0913666667,34.9425333333,33.3855333334,15.5486666667,18.1764666667,21.0269185185,30.073,18.0642
789.31,19.7054666667,40.2496333334,35.5732,33.5383333333,15.9514666667,18.6646,21.4902444444,30.7150666666,18.499
789.62,20.7271333333,40.9064333333,36.5744,34.1449333333,17.0276666667,19.5786,22.2093037037,31.5468,19.5150333333
789.92,19.9411333333,40.1498,36.2976,33.3012,16.5114666666,18.9995333333,20.9779481481,30.5832666667,18.6596666667
790.23,19.7261333333,39.7479333333,36.0174,32.8787333333,16.149,18.6195333333,20.5902962963,30.1397333333,18.2660666667
790.54,19.7086,39.8487,36.1682,32.9524666666,16.3920666667,18.7563333333,20.8322814815,30.2464666667,18.2603666667
790.85,18.9891333333,39.2635,35.6673333333,32.2529333333,15.6730666667,18.2206666667,20.3390074074,29.8208666667,17.4003333333
791.16,19.4894,39.0164666667,35.3234,32.4456,16.0138666667,18.5088666666,20.4867037037,30.0843333333,17.5978666667
791.47,19.6479333333,38.6004333333,35.1291333333,32.3708666667,15.9976,18.6384,20.5081703704,29.4484,17.8287333333
791.78,19.3864666667,38.1444,35.1621333333,31.8466,15.9234,18.5606,20.1481777778,29.5162666667,17.3953
792.08,19.2538,38.0276,35.1179333333,31.6026666667,15.7206,18.4303333333,20.0682666667,29.3823333333,16.9889666667
792.39,18.726,37.4274666667,34.5048666667,31.0446666667,15.2112666667,17.8078666667,19.9518074074,28.8527333333,16.4885333333
792.70,18.7879333334,37.7303333333,34.6605333333,31.394,15.3213333333,18.4122,20.4343555556,29.1272666667,16.7969666667
793.01,19.2718,38.3092333333,34.7233333333,31.9194666667,15.4572,18.9048666667,20.8478296296,29.4524,17.3045666667
793.32,20.3354666667,38.9547,35.4776666667,32.6984,16.2144666667,19.9282,22.1736296296,30.3864,18.3229333333
793.62,20.8711333333,39.6800666667,36.1066666667,33.2384666667,16.8,20.7466666667,22.7239555555,30.6606666667,19.037
793.93,21.6140666667,40.0438333333,36.7837333333,33.8714666667,17.4970666667,21.3919333333,23.0349185185,30.8538666667,19.6726
794.24,22.026,40.2020666667,36.9409333333,34.5280666667,17.772,21.7143333333,23.4406888889,30.8918,19.8007333333
794.55,21.4029333333,40.4608666667,36.8290666667,34.3768,17.2753333333,21.229,23.0215259259,30.3711333333,19.571
794.86,20.9898666667,40.7045,36.85,34.5850666667,17.1004666667,21.019,22.9143481482,30.4687333333,19.6507
795.16,21.1034,40.7763666667,36.2058,34.4595333333,17.025,21.1034666667,23.0490074074,29.9432,20.0482333333
795.47,20.1654,40.3908333333,35.3424666667,34.2694666667,16.3014,20.3710666667,22.3098,29.1324,19.5092333333
795.78,20.2416666667,40.7251333333,35.3064,34.5643333333,16.5486,20.7869333333,22.3222074074,29.2412,19.896
796.09,19.8650666667,40.5452,34.8171333333,34.0977333333,16.0316,19.9830666667,21.7725481481,28.6732666667,19.4857666667
796.40,19.0144666667,39.7252666667,34.3131333333,33.3616,15.3496666666,19.3485333333,21.0189111111,28.0034,18.8162
796.70,18.777,39.9627333333,33.9249333333,33.2185333333,15.1191333333,18.8802666667,20.8593111111,27.8436666667,18.5070666667
797.01,18.9493333333,39.8967666667,33.6146,32.8968666667,15.165,18.6562666667,20.6915925926,27.9242666667,18.4181
797.32,18.3772,39.6719,33.0580666667,32.2436,14.5342666667,17.9848,20.2590518519,27.4400666666,17.8032
797.63,18.6343333333,40.1288666667,33.4890666666,32.2851333333,14.5373333333,17.7836666667,20.2654888889,27.7088666667,18.221
797.93,18.7796666667,40.1580333333,33.8311333333,32.5076,15.0335333333,17.802,20.5370148148,28.0570666667,18.2939666667
798.24,18.8374,40.3154,33.8094666667,32.517,15.1390666667,17.9159333333,20.7847925926,28.2126666667,18.3271666667
798.55,18.9875333333,40.6018333333,34.4030666667,33.0596,15.1418,17.7332666667,21.168037037,28.7998,18.4305333333
798.85,20.0577333334,40.9232,34.9935333333,33.6026,15.9872,18.4037333333,21.9274666666,29.6282,19.2820333333
799.16,19.8121333333,40.0940333333,34.8234666667,33.139,15.8471333333,17.7778666667,21.8471333333,29.0250666667,19.1027333333
799.47,20.4836,40.4215666667,35.3726666667,33.7777333333,16.6667333333,18.2745333333,22.3544296296,29.5817333333,19.3953333333
799.78,20.6290666667,40.1687,35.0325333333,33.9169333333,16.777,18.0286,22.6884740741,29.8185333333,19.3027666667
800.08,21.506,40.7108333333,35.9234,34.6964,17.7476666667,18.9614,23.2925925926,30.4900666667,20.3213
800.39,21.8934666667,41.1736,36.6142,35.5620666667,18.0539333333,19.6516666667,23.6964518519,30.9532,20.6377666667
800.70,21.7408,40.8342,36.1095333333,35.4104666667,17.6196,19.2879333333,23.459637037,30.8936,20.5209666667
801.00,21.9453333333,40.8276333333,36.1028666667,35.5754666667,18.0019333333,19.5384,23.7974814815,31.1902666666,20.9099
801.31,21.8024666667,40.6062666667,35.8716666667,35.1226,17.7864666667,19.3704666667,23.4945777778,30.7025333333,20.8448
801.62,22.7783333334,41.1461333333,36.9392,36.0527333333,18.7586,20.2692,24.3057037037,31.1330666667,21.8457333333
801.92,22.8028,41.4581333333,37.0104,36.3363333334,18.7988,20.7208,24.2317037037,31.1578666667,22.0821
802.23,22.3608666667,41.3816666667,36.8008,35.8148,18.5379333333,20.4358666667,23.9556814815,30.8853333333,21.5224666667
802.54,23.4995333333,42.1655666667,37.1922666667,36.5537333333,19.1019333333,21.3239333333,24.5051703704,31.9027333333,22.2155333333
802.84,22.7659333333,41.8797333333,36.7237333333,36.1933333334,18.3081333333,20.9734666667,23.9641185185,31.4334,21.9233666667
803.15,22.3358,42.7737,37.0803333333,36.4269333333,18.13,21.0636666667,23.4952518519,31.3312666667,21.9743
803.46,20.9583333333,41.7969,35.5814,35.2149333333,16.8146,19.8168666667,22.1987333333,29.9506666667,20.9479
803.76,20.4368,41.5717666667,35.1951333333,34.7798666667,16.219,19.5059333333,22.0869407407,29.753,20.7376666667
804.07,19.8375333334,41.6979666667,34.9795333333,34.6032,15.5702666667,19.0697333334,21.7522740741,29.3908666667,20.0147666667
804.38,18.6503333333,41.2565666667,34.4368,33.9374,14.4594666667,18.6577333333,20.7697111111,28.4938666667,18.8329
804.68,17.8747333333,40.2834666667,33.8254,33.4899333333,13.6838666667,18.1655333333,20.2039111111,28.1432666667,18.3184333333
804.99,18.0073333333,40.4887333333,33.4295333333,33.0815333333,14.1926,18.3777333333,20.4864074074,28.8296666667,18.3369666667
805.30,17.3184666667,40.4916333333,33.4896666667,32.7299333333,14.1451333333,17.9962666667,20.0512888889,28.6852,17.8996333333
805.60,17.9128666667,40.841,33.9939333333,33.1005333333,14.3694,18.2658666667,20.1926148148,28.7313333333,18.3558666667
805.91,17.7271333333,40.8629,34.2758666666,32.976,14.3823333333,18.5329333333,20.1740814815,28.4529333334,18.2365
806.21,17.5296666667,40.2432666667,33.7971333333,32.6036666667,14.1923333333,17.9018,19.6520740741,27.6321333334,18.0046333333
806.52,17.8978666667,39.0916,33.8288,32.2072666667,13.8813333333,17.9504666667,20.0025555556,26.7642666667,17.8191333333
806.83,18.7911333333,40.0001,34.79,33.0856666667,14.9400666667,18.8662666667,20.9024814815,28.0479333333,18.2805666667
807.13,19.7866666667,40.1766666667,35.2022666667,33.4804,15.8425333333,19.2054,21.5330074074,28.3442666667,19.1171
807.44,19.9182666667,40.1188666667,35.1318666667,33.1848,15.8825333333,19.3164,21.3914962963,28.3761333334,19.1600666667
807.74,21.4783333333,41.3214,36.2746666667,34.3112666667,17.6484666667,20.5376,22.9200148148,29.5258666666,21.0004
808.05,22.9372,42.373,37.115,35.5906,18.9536666667,21.5396,24.6378888889,30.5156,21.9507
808.35,21.3014,40.3463333333,35.1066,34.0334666667,16.6134,19.4368,22.4182814815,28.4171333333,19.8972666667
808.66,22.2425333333,40.2756,34.9792,33.8693333333,17.1538666667,19.6454,22.695362963,28.6221333333,20.2415333333
808.97,20.5908,38.9067666667,33.4715333333,32.8653333333,15.8651333333,18.0512666667,21.1627185185,27.6334,18.7841333333
809.27,20.4254666667,38.7863333333,33.1205333333,33.1284666666,15.3744,17.5492,20.7697555555,27.5965333333,18.3177
809.58,21.6048,39.9083333333,33.8603333333,33.9720666667,16.4871333333,18.5389333333,21.8097703704,28.8702,18.9980333333
809.88,21.5105333333,40.6239,33.3251333333,34.2282666667,17.2660666667,18.4237333333,21.7515407407,29.5729333333,18.6821666667
810.19,20.5703333333,39.4760666666,32.6121333333,33.2747333333,16.4780666666,17.3500666667,20.6325925926,28.545,17.5179333333
810.49,19.5520666667,39.0526333333,32.2825333333,32.5323333333,16.2962,16.7958,19.7748814815,28.1309333333,16.5029666667
810.80,19.8982666667,39.1082333333,32.9087333333,33.2654666667,17.2992666667,17.5795333333,20.3671037037,28.8918,17.3885
811.10,18.5604,37.3908333333,31.7652,32.2279333333,15.6042,16.5552666667,19.1697555556,27.9091333333,16.0453333333
811.41,17.4634,37.0628,31.393,31.4374,14.2233333333,15.3360666667,17.3566,26.9958,15.2648333333
811.71,17.6884,37.7115666667,32.5198,31.9833333333,14.2764,15.3213333333,17.5526518519,27.7206,14.8821
812.02,17.3526,37.6211666667,32.5084,32.3836666667,13.7169333333,14.9544666667,17.2481259259,27.4822,14.4941
812.32,18.596,38.7248,33.5242666667,33.381,14.9952,16.5998,18.9197111111,29.0067333333,15.8596
812.63,17.2456666667,37.5232,32.6423333333,31.9611333333,13.7811333333,15.0364666667,17.5453037037,28.2043333333,14.4720666667
812.93,15.5284666667,36.3110333333,32.0732,30.559,12.3578,13.1606,16.287237037,27.0022,13.0742
813.24,16.8219333333,37.8001333333,34.1097333333,32.2464,13.2919333333,14.4826,17.4028888889,28.6541333333,14.7721666667
813.54,17.8666666667,38.6307666667,34.4716666666,33.5281333333,14.1435333333,15.2616,18.3247777778,28.9026,15.8256333333
813.85,18.4413333334,39.6208666667,35.0289333333,34.1231333333,13.6704,15.7240666667,18.4952296296,29.0785333333,16.5982333333
814.15,20.0750666667,41.4308666667,36.2807333333,35.5306,14.641,16.9024,19.9094740741,30.3322,17.5723666667
814.46,19.1213333333,41.5485666667,35.8704666667,34.5524666667,13.5530666667,15.2773333333,18.8541703704,29.2477333333,16.4855
814.76,20.398,42.1451,36.6666,35.2580666666,15.2474,16.6345333333,20.5232296296,30.0107333333,18.0162333333
815.07,20.3676,42.2362333333,36.6613333333,35.1286,16.0944,17.1863333333,21.0942592592,29.6692666667,19.1391
815.37,19.2,42.0106666667,35.968,34.3146666667,15.264,16.7786666667,20.4693333333,29.1306666667,18.0906666667
815.68,18.8925333333,41.8010333333,35.9140666667,33.9785333333,14.5376666667,16.2366,20.0478518518,28.0428666667,18.0215666667
