wavelength,Back_SpoBoof,Belly_SpoBoof,Breast_SpoBoof,Crissum_SpoBoof,Crown_SpoBoof,DorTail_SpoBoof,Patch10_SpoBoof,Patch11_SpoBoof,Rump_SpoBoof,Throat_SpoBoof,WingTip_SpoBoof
445.37,7.35133333333,34.8515,20.8573333333,23.8186666666,5.94516666667,7.7625,5.83591666666,7.05816666667,7.19633333333,11.4226666667,8.26366666667
445.72,7.37116666667,34.7953333334,20.8475,23.8276666666,5.944,7.78016666667,5.85441666666,7.062,7.20783333333,11.4386666667,8.28733333333
446.08,7.34616666667,34.7491666666,20.8118333334,23.8175,5.92566666667,7.76566666667,5.844,7.03933333333,7.19066666666,11.402,8.288
446.43,7.34966666667,34.7228333334,20.7945,23.7878333334,5.92866666667,7.768,5.84933333334,7.02033333333,7.19783333333,11.3868333333,8.29416666667
446.79,7.3405,34.6785,20.7646666667,23.8046666667,5.91866666666,7.7815,5.8375,7.0065,7.19466666667,11.3973333333,8.2945
447.14,7.36516666667,34.664,20.7558333334,23.8258333333,5.93366666667,7.79483333333,5.85441666667,7.01183333333,7.21766666667,11.3948333334,8.305
447.50,7.36116666666,34.5886666667,20.7118333333,23.8011666666,5.92766666666,7.78166666667,5.86291666666,7.00416666667,7.20483333334,11.3823333333,8.3185
447.85,7.37266666667,34.5548333333,20.707,23.8061666667,5.91666666666,7.791,5.87833333334,7.0175,7.22566666667,11.3851666667,8.335
448.21,7.36233333333,34.534,20.706,23.7848333334,5.91883333333,7.769,5.87983333334,6.997,7.217,11.397,8.3535
448.56,7.38316666666,34.4848333333,20.7111666667,23.7576666666,5.92433333333,7.75816666666,5.89758333333,7.00466666666,7.23966666667,11.4021666667,8.37066666667
448.92,7.39233333333,34.4103333333,20.6855,23.7276666667,5.93566666666,7.74383333334,5.89991666666,7.0085,7.23883333334,11.3805,8.37083333333
449.27,7.41383333333,34.402,20.6916666667,23.732,5.93283333333,7.75933333333,5.89891666667,7.007,7.2545,11.3991666667,8.3775
449.62,7.41816666666,34.3905,20.6981666667,23.7108333333,5.95716666666,7.7805,5.909,7.01816666666,7.27033333333,11.3963333334,8.3885
449.98,7.4485,34.4146666666,20.7398333333,23.743,5.99483333333,7.79566666666,5.94133333334,7.0445,7.3175,11.4286666666,8.4165
450.33,7.43233333333,34.4266666667,20.7828333333,23.7951666666,5.98366666667,7.789,5.95341666666,7.04666666667,7.30316666667,11.4228333333,8.42066666666
450.69,7.43866666667,34.4321666667,20.8023333333,23.7921666666,5.99516666666,7.801,5.97208333334,7.07716666667,7.30766666667,11.4353333334,8.43783333333
451.04,7.4415,34.4355,20.8086666666,23.8196666667,5.98933333334,7.8125,5.96966666666,7.08666666666,7.29816666667,11.452,8.43216666667
451.40,7.39666666667,34.4635,20.8201666667,23.8551666666,5.97883333334,7.78933333333,5.92041666666,7.07383333334,7.279,11.4643333333,8.39816666667
451.75,7.40616666666,34.5128333333,20.8585,23.8871666666,5.98666666667,7.82016666667,5.955,7.08383333333,7.26333333333,11.4908333334,8.4045
452.10,7.41166666667,34.5783333334,20.8916666667,23.9581666667,5.99266666667,7.8525,5.96925,7.11916666666,7.2845,11.5135,8.42416666667
452.46,7.39233333333,34.6533333333,20.9241666667,24.0433333333,5.99683333334,7.87883333333,5.96675,7.11233333334,7.27783333333,11.5433333333,8.42833333334
452.81,7.401,34.6988333334,20.9658333333,24.0876666667,5.99783333334,7.90016666667,5.98425,7.127,7.29983333334,11.5848333334,8.45533333334
453.17,7.43483333333,34.7788333333,21.0038333333,24.1525,6.0405,7.92533333333,6.045,7.164,7.336,11.619,8.5
453.52,7.47266666667,34.8431666666,21.0805,24.26,6.07066666666,7.94666666666,6.0655,7.19866666666,7.356,11.6758333333,8.54233333333
453.87,7.47916666666,34.8456666667,21.0903333334,24.2703333334,6.056,7.9415,6.06008333334,7.207,7.343,11.6888333334,8.53383333334
454.23,7.48333333334,34.8845,21.096,24.3295,6.05266666667,7.93483333333,6.05116666666,7.2135,7.35416666667,11.7113333333,8.5265
454.58,7.491,34.9161666666,21.119,24.3721666667,6.04783333333,7.93216666666,6.04416666666,7.2045,7.37683333334,11.734,8.52233333334
454.93,7.502,34.9881666667,21.195,24.4718333333,6.0835,7.951,6.05916666666,7.23383333333,7.42016666667,11.8026666666,8.58816666666
455.29,7.539,35.0651666667,21.2435,24.5235,6.10266666667,7.98683333333,6.0925,7.27,7.45666666667,11.8323333334,8.62783333334
455.64,7.53983333333,35.1178333333,21.2716666666,24.5915,6.08166666667,7.95833333334,6.06333333334,7.2535,7.46966666667,11.8483333334,8.6195
456.00,7.5425,35.1578333333,21.2901666667,24.6003333334,6.07533333334,7.92616666666,6.01916666666,7.237,7.454,11.8651666667,8.58166666667
456.35,7.56766666666,35.2006666667,21.3411666667,24.6205,6.07566666667,7.92883333333,6.04383333333,7.26883333334,7.45466666667,11.8858333333,8.59616666666
456.70,7.57183333333,35.3108333334,21.4083333333,24.6693333334,6.09916666666,7.9395,6.06825,7.29466666667,7.4715,11.9341666667,8.5995
457.06,7.564,35.37,21.4508333334,24.6885,6.105,7.9455,6.04316666666,7.3035,7.46633333334,11.9673333333,8.58583333333
457.41,7.55933333334,35.4701666667,21.4946666667,24.7288333333,6.1075,7.94733333333,6.05508333334,7.3065,7.47466666666,12.0073333334,8.57333333333
457.76,7.59733333333,35.5995,21.5705,24.7985,6.161,7.991,6.09725,7.35,7.51466666667,12.0513333333,8.61083333334
458.12,7.60866666667,35.7181666666,21.663,24.826,6.19116666667,8.03033333333,6.11458333334,7.39116666666,7.56883333334,12.1145,8.64116666667
458.47,7.63683333333,35.8178333334,21.76,24.9053333334,6.22433333334,8.044,6.13266666667,7.416,7.58016666666,12.1663333333,8.6475
458.82,7.64466666667,35.8893333334,21.7953333333,24.9213333333,6.228,8.046,6.13733333334,7.4175,7.56916666666,12.1908333333,8.61366666667
459.18,7.66816666666,35.9386666667,21.8441666667,24.9283333334,6.236,8.045,6.16391666667,7.42883333333,7.58033333334,12.2395,8.6125
459.53,7.68533333333,36.0008333333,21.9148333333,24.9728333333,6.27083333333,8.075,6.19516666667,7.45983333333,7.59316666666,12.3136666667,8.6475
459.88,7.69716666667,36.0475,21.9605,25.0318333334,6.299,8.08916666666,6.23041666667,7.48666666667,7.61066666667,12.3566666666,8.674
460.24,7.697,36.108,21.985,25.0836666667,6.31133333333,8.08183333333,6.21433333334,7.4825,7.61666666666,12.398,8.64966666667
460.59,7.69116666666,36.1498333334,22.0298333333,25.1216666667,6.31783333333,8.07433333333,6.20925,7.48883333334,7.6075,12.425,8.65066666666
460.94,7.70433333333,36.224,22.0923333333,25.1613333334,6.33633333334,8.05666666667,6.22625,7.52133333333,7.61933333333,12.4706666667,8.657
461.29,7.73733333334,36.3268333333,22.1633333333,25.2083333333,6.36916666667,8.074,6.24558333334,7.56666666667,7.64083333333,12.5231666666,8.67516666667
461.65,7.73483333334,36.4148333333,22.2535,25.2873333333,6.37083333333,8.05833333333,6.2495,7.59733333333,7.6525,12.6156666667,8.681
462.00,7.7375,36.4686666667,22.2936666667,25.3405,6.38466666667,8.03583333334,6.249,7.61183333334,7.633,12.658,8.659
462.35,7.7185,36.5343333333,22.3031666667,25.3723333333,6.36633333333,8.00366666667,6.24241666666,7.62016666667,7.61666666667,12.6851666666,8.64016666666
462.71,7.74516666667,36.6885,22.4015,25.4493333334,6.38316666666,8.01366666666,6.25841666667,7.67683333333,7.63383333333,12.7681666666,8.6485
463.06,7.7685,36.8433333334,22.5243333334,25.6038333333,6.417,8.0245,6.26158333334,7.72183333333,7.6445,12.8598333334,8.67016666667
463.41,7.78983333333,36.9803333334,22.5938333333,25.6903333333,6.446,8.01766666667,6.26841666666,7.764,7.67383333333,12.9153333334,8.66583333333
463.76,7.8195,37.2055,22.7236666667,25.7826666667,6.461,8.03833333334,6.25966666666,7.81183333333,7.70033333333,12.9996666667,8.677
464.12,7.84933333333,37.3748333333,22.8271666667,25.8735,6.50716666667,8.07133333333,6.30508333334,7.89183333334,7.73883333333,13.0953333334,8.73583333334
464.47,7.90233333333,37.5763333333,22.9133333333,26.0108333333,6.5325,8.0955,6.34083333334,7.948,7.77983333333,13.1973333333,8.76783333333
464.82,7.9265,37.7428333333,22.9866666667,26.1168333334,6.54583333334,8.121,6.35491666666,7.97433333334,7.809,13.2713333334,8.77433333333
465.17,7.94433333333,37.887,23.0646666666,26.2385,6.572,8.1265,6.38166666666,8.00683333333,7.83983333333,13.3258333334,8.78133333333
465.53,7.99866666667,38.0668333333,23.1503333333,26.3368333334,6.63333333333,8.1795,6.40766666666,8.06966666667,7.89066666667,13.4171666667,8.79533333333
465.88,8.05833333333,38.2303333334,23.2616666667,26.4375,6.68,8.22533333334,6.4645,8.11216666667,7.91933333334,13.5153333333,8.80683333333
466.23,8.10833333334,38.4001666667,23.3933333333,26.5346666666,6.7405,8.27366666667,6.5035,8.184,7.97516666667,13.6178333333,8.82833333333
466.58,8.10383333334,38.4676666667,23.4458333333,26.6001666667,6.758,8.24666666667,6.513,8.18916666667,7.97133333334,13.6385,8.8165
466.94,8.12666666666,38.6508333334,23.5321666666,26.7066666667,6.8235,8.27133333333,6.54925,8.25683333333,8.008,13.7018333334,8.819
467.29,8.16,38.7568333333,23.6201666667,26.7755,6.85666666666,8.27116666667,6.56433333334,8.30016666666,8.03966666666,13.7653333333,8.839
467.64,8.17733333333,38.8476666666,23.6708333333,26.8378333333,6.895,8.25166666667,6.57716666666,8.33883333333,8.049,13.8188333333,8.83816666666
467.99,8.18666666667,38.9733333333,23.7758333334,26.885,6.90483333334,8.25216666666,6.58333333334,8.37233333333,8.05016666666,13.8823333333,8.8315
468.35,8.21933333333,39.0893333333,23.8793333333,26.9165,6.94916666667,8.27833333333,6.62975,8.41866666667,8.093,13.9445,8.85333333334
468.70,8.2525,39.1711666666,23.9663333333,26.9713333333,6.98333333334,8.293,6.65083333334,8.46483333333,8.126,14.0241666667,8.8815
469.05,8.27783333333,39.306,24.0616666667,27.0395,7.023,8.28633333333,6.66241666666,8.51333333333,8.15116666667,14.1176666666,8.8995
469.40,8.28283333333,39.3931666667,24.1146666667,27.0811666666,7.01533333334,8.26883333333,6.64708333333,8.5195,8.1345,14.1463333334,8.88616666666
469.75,8.285,39.5185,24.1818333333,27.1363333334,7.03866666667,8.2495,6.66333333334,8.56216666667,8.16816666666,14.2103333333,8.90566666666
470.11,8.29666666667,39.6098333333,24.2255,27.172,7.05,8.2425,6.67791666667,8.58416666667,8.18333333333,14.2643333333,8.91816666666
470.46,8.34066666667,39.7515,24.3023333333,27.2505,7.10483333333,8.28333333333,6.69175,8.638,8.22916666667,14.3671666667,8.9575
470.81,8.34516666666,39.7941666667,24.3408333333,27.2243333333,7.09066666667,8.28633333333,6.70766666667,8.64283333334,8.2385,14.4085,8.96316666666
471.16,8.374,39.8965,24.3826666667,27.3248333333,7.14333333334,8.32016666667,6.73666666667,8.67433333333,8.2715,14.478,8.97616666667
471.51,8.41066666667,39.9446666667,24.4476666667,27.3453333333,7.16433333333,8.359,6.78066666666,8.70466666667,8.3165,14.5376666667,9.00033333333
471.87,8.41033333334,40.0158333334,24.4558333334,27.4068333334,7.15183333333,8.346,6.76058333334,8.676,8.315,14.5441666667,8.9935
472.22,8.41283333333,40.067,24.474,27.4695,7.17733333333,8.35916666667,6.749,8.6955,8.326,14.599,8.986
472.57,8.42133333333,40.148,24.5388333333,27.5313333333,7.20633333333,8.3675,6.76733333334,8.7225,8.32633333334,14.6451666667,9.01433333333
472.92,8.41933333334,40.0766666667,24.477,27.4956666666,7.18483333333,8.3925,6.75883333333,8.70933333333,8.32166666666,14.6323333334,9.0105
473.27,8.42583333333,40.108,24.4978333334,27.5463333333,7.18883333333,8.402,6.78891666667,8.72633333333,8.35466666667,14.6525,9.0215
473.62,8.418,40.0511666667,24.4593333333,27.5561666667,7.16933333334,8.396,6.76375,8.70016666667,8.3395,14.6251666666,9.0175
473.98,8.42816666667,40.071,24.4825,27.623,7.19333333333,8.40683333333,6.78483333333,8.71716666667,8.34583333334,14.6448333334,9.03333333333
474.33,8.43,40.0608333334,24.5048333333,27.6461666667,7.19116666667,8.4125,6.80158333334,8.71866666667,8.34733333334,14.6463333333,9.0465
474.68,8.42716666667,40.0395,24.493,27.6901666667,7.19283333333,8.41683333333,6.78708333334,8.71833333333,8.3595,14.6383333333,9.05883333334
475.03,8.40766666666,39.997,24.4936666667,27.6455,7.151,8.39966666667,6.75766666666,8.69916666667,8.3195,14.5996666667,9.0725
475.38,8.3985,39.9286666667,24.4556666666,27.6441666667,7.1445,8.40583333333,6.75808333333,8.67966666666,8.321,14.5866666667,9.07766666666
475.73,8.41283333333,39.8261666666,24.4093333333,27.616,7.15666666667,8.42416666667,6.76391666667,8.68933333334,8.32616666667,14.5615,9.09083333333
476.08,8.39433333334,39.7878333333,24.3636666667,27.5881666667,7.11983333333,8.39416666667,6.69875,8.63283333333,8.29216666667,14.5235,9.082
476.44,8.35916666667,39.6295,24.26,27.5048333333,7.07516666667,8.38933333333,6.68425,8.578,8.2665,14.4541666666,9.02533333333
476.79,8.34333333333,39.6185,24.2508333334,27.4796666666,7.07283333333,8.38133333334,6.68591666666,8.55433333333,8.25983333333,14.4248333334,9.00966666666
477.14,8.35483333333,39.5255,24.221,27.4856666667,7.0935,8.42283333333,6.70008333333,8.53666666666,8.266,14.412,9.03783333334
477.49,8.3985,39.5161666667,24.2675,27.5263333334,7.13116666666,8.47766666666,6.72341666666,8.5695,8.29866666666,14.4513333334,9.08916666667
477.84,8.4205,39.437,24.2703333333,27.5053333334,7.12666666666,8.51283333333,6.74141666666,8.58433333333,8.32433333333,14.4718333334,9.12266666667
478.19,8.429,39.3586666666,24.2268333334,27.515,7.1115,8.534,6.76566666667,8.56866666667,8.32666666666,14.4506666667,9.1385
478.54,8.42316666667,39.3593333334,24.2053333333,27.5106666666,7.10366666667,8.54816666667,6.79108333334,8.56783333334,8.32716666667,14.4598333333,9.15966666667
478.89,8.4095,39.2555,24.1335,27.4578333333,7.07783333334,8.54066666667,6.7935,8.5445,8.33483333333,14.427,9.11883333334
479.24,8.38316666667,39.2033333333,24.1148333333,27.4533333334,7.05483333333,8.534,6.77191666666,8.50533333333,8.30983333333,14.3913333333,9.11733333334
479.60,8.37766666667,39.16,24.095,27.4201666666,7.05583333334,8.54816666667,6.779,8.49016666667,8.3135,14.3748333334,9.10833333333
479.95,8.38533333333,39.0021666666,24.0243333334,27.3623333334,7.04383333333,8.56166666666,6.81175,8.47033333334,8.31583333333,14.3265,9.09966666666
480.30,8.39233333333,38.937,23.9788333333,27.3426666666,7.03716666666,8.546,6.79816666666,8.452,8.31583333334,14.2825,9.11033333333
480.65,8.357,38.8026666666,23.9293333333,27.3168333333,6.9955,8.532,6.77425,8.40233333333,8.27716666667,14.2283333334,9.1
481.00,8.32166666666,38.7625,23.9146666666,27.2611666666,6.97233333333,8.51016666667,6.7405,8.36,8.24966666667,14.193,9.08666666667
481.35,8.2865,38.7095,23.8796666666,27.2336666667,6.92916666666,8.52166666666,6.72575,8.32166666667,8.219,14.1708333334,9.07
481.70,8.28583333334,38.7478333334,23.8956666667,27.2733333333,6.92616666666,8.539,6.73216666666,8.30016666666,8.22133333334,14.1611666667,9.08283333333
482.05,8.26916666667,38.7798333333,23.9313333334,27.29,6.92383333334,8.54583333333,6.73341666666,8.305,8.23916666667,14.164,9.08116666667
482.40,8.28,38.7851666667,23.9756666666,27.3348333333,6.92683333333,8.5645,6.72908333333,8.29866666667,8.24916666667,14.1775,9.09116666666
482.75,8.28016666667,38.8313333334,24.013,27.39,6.94066666667,8.59233333333,6.73633333333,8.30866666667,8.26216666666,14.2068333333,9.11166666667
483.10,8.27983333333,38.8426666667,24.0293333333,27.3968333334,6.93683333334,8.59483333333,6.73991666666,8.31033333333,8.26183333333,14.2148333334,9.1115
483.45,8.27866666666,38.8288333334,24.0325,27.4293333334,6.93816666666,8.591,6.75166666666,8.31033333334,8.25966666666,14.217,9.12283333333
483.80,8.27866666667,38.8603333333,24.0583333333,27.467,6.95316666667,8.598,6.75775,8.322,8.27166666667,14.2403333333,9.13883333333
484.15,8.28166666667,38.8728333334,24.0755,27.5026666667,6.96066666667,8.6085,6.77225,8.33333333333,8.28216666667,14.2708333333,9.154
484.50,8.28683333334,38.9136666667,24.1135,27.5386666667,6.97866666667,8.62483333334,6.78108333333,8.35383333334,8.295,14.3185,9.17033333333
484.85,8.294,38.9393333333,24.1333333333,27.5665,6.98066666666,8.62933333333,6.79725,8.36583333334,8.30166666666,14.3495,9.18166666666
485.20,8.29116666667,38.9685,24.1553333334,27.5925,6.9915,8.61116666667,6.79816666666,8.3725,8.3055,14.3571666667,9.186
485.55,8.29183333334,38.9763333333,24.184,27.6231666667,6.9965,8.60666666666,6.79041666667,8.38066666667,8.3085,14.3796666666,9.18933333334
485.90,8.30033333334,39.0066666666,24.2118333333,27.663,7.01366666667,8.611,6.80025,8.393,8.311,14.4198333333,9.20266666666
486.25,8.31016666667,39.0171666666,24.2231666667,27.687,7.03916666667,8.62083333333,6.81858333333,8.423,8.32266666667,14.4563333333,9.2155
486.60,8.33,39.0571666667,24.26,27.7306666667,7.06366666667,8.627,6.84125,8.44633333333,8.333,14.5036666667,9.23433333333
486.95,8.354,39.099,24.311,27.7981666667,7.09133333333,8.64366666667,6.87208333334,8.4825,8.366,14.5555,9.25633333334
487.30,8.3655,39.1448333334,24.3476666667,27.8176666666,7.105,8.65966666667,6.87975,8.50533333333,8.3815,14.6041666667,9.264
487.65,8.37233333333,39.1618333334,24.3878333333,27.8395,7.1105,8.66433333333,6.88933333334,8.52916666667,8.38683333333,14.6398333333,9.26616666667
488.00,8.39083333333,39.2496666667,24.4473333334,27.8868333333,7.13566666667,8.68416666667,6.90958333334,8.55783333334,8.40866666666,14.6856666667,9.27783333333
488.35,8.424,39.3173333333,24.5001666667,27.9426666666,7.15433333333,8.69,6.93525,8.57983333333,8.42733333333,14.7286666667,9.289
488.70,8.44866666666,39.3916666666,24.5683333334,28.0246666666,7.1905,8.70866666667,6.95366666666,8.63083333333,8.46833333333,14.8008333333,9.301
489.05,8.49033333334,39.5101666667,24.67,28.1266666666,7.23216666666,8.74083333333,6.99408333334,8.68233333334,8.5225,14.9036666667,9.33433333333
489.40,8.5285,39.645,24.7553333333,28.2078333333,7.27183333333,8.76033333333,7.02391666667,8.74066666666,8.55983333333,15.0025,9.3495
489.75,8.5655,39.7711666667,24.8438333333,28.2855,7.30316666667,8.76616666667,7.04725,8.78683333333,8.602,15.0833333333,9.361
490.10,8.58633333334,39.9235,24.9596666667,28.38,7.325,8.7685,7.063,8.819,8.6215,15.1781666667,9.3655
490.45,8.622,40.0683333333,25.0645,28.4816666666,7.348,8.77516666667,7.08025,8.85983333333,8.6485,15.2655,9.36483333333
490.80,8.64816666667,40.2083333333,25.1348333333,28.5516666667,7.36766666667,8.77516666667,7.08458333333,8.90016666667,8.654,15.3406666667,9.36533333333
491.15,8.66716666667,40.362,25.2433333334,28.6441666667,7.38033333333,8.75333333334,7.08358333333,8.93383333333,8.66816666667,15.4295,9.36816666667
491.50,8.69983333334,40.5293333333,25.3461666666,28.744,7.39783333333,8.75233333334,7.09241666666,8.96916666667,8.686,15.5151666666,9.38016666667
491.85,8.71566666667,40.6725,25.4463333333,28.8431666666,7.41366666666,8.743,7.09908333334,9.00983333333,8.694,15.6035,9.383
492.20,8.72933333333,40.8353333333,25.5366666666,28.9223333334,7.44166666667,8.73266666667,7.103,9.05149999998,8.707,15.6823333333,9.38416666667
492.55,8.76566666667,41.0116666667,25.6608333333,29.0233333333,7.47066666667,8.73416666667,7.13358333333,9.09000000001,8.72416666666,15.7698333334,9.406
492.90,8.801,41.1915,25.7563333333,29.1083333333,7.50583333333,8.74383333333,7.15066666666,9.15199999999,8.7435,15.8666666667,9.4085
493.25,8.82333333333,41.3561666666,25.8765,29.2251666666,7.54083333333,8.7495,7.18166666667,9.20383333333,8.762,15.9515,9.4275
493.60,8.876,41.5515,26.0193333333,29.3726666666,7.59116666666,8.7655,7.21116666667,9.27833333334,8.785,16.094,9.4525
493.95,8.92666666667,41.7778333333,26.151,29.4938333334,7.64866666667,8.76616666667,7.23991666667,9.37216666666,8.82633333334,16.2305,9.47383333331
494.30,8.9655,41.9991666666,26.3011666667,29.5923333333,7.709,8.77783333333,7.26716666667,9.47483333332,8.866,16.3623333334,9.52350000001
494.65,9.01083333332,42.283,26.517,29.7561666667,7.7695,8.79833333333,7.31216666667,9.56050000002,8.91716666667,16.5605,9.53516666665
