wavelength,Back_LanFulm,Belly_LanFulm,Breast_LanFulm,Crissum_LanFulm,Crown_LanFulm,DorTail_LanFulm,Patch10_LanFulm,Rump_LanFulm,Throat_LanFulm,WingTip_LanFulm
589.08,26.5804666667,20.8122,11.363,17.5917333333,3.09546666667,6.14093333333,36.1212666666,15.6385333333,3.45513333333,5.8746
589.42,26.6076666667,20.8325333333,11.3976666667,17.6206666667,3.09193333334,6.15913333333,36.1093333333,15.6806666667,3.451,5.88893333333
589.76,26.6570666667,20.8648666667,11.4357333333,17.6695333333,3.071,6.1576,36.1350666667,15.7025333333,3.4368,5.8824
590.09,26.7645333333,20.9631333333,11.5459333333,17.7692666667,3.12626666667,6.21266666667,36.1733333333,15.7954,3.48686666667,5.93333333333
590.43,26.7732666667,20.9333333333,11.5239333333,17.7394,3.13646666667,6.16866666667,36.0869333333,15.7672,3.48346666667,5.91786666667
590.77,26.8346666667,21.002,11.6182666667,17.8433333333,3.17146666667,6.21873333333,36.0570666667,15.8494666667,3.50513333333,5.97233333333
591.11,26.967,21.1109333333,11.7182,17.9479333333,3.19106666667,6.2476,36.1601333333,15.9585333333,3.53073333333,6.00493333333
591.44,26.9907333333,21.1307333333,11.7216666667,17.9425333333,3.15126666667,6.2042,36.1085333333,15.9508666667,3.49713333333,5.98633333333
591.78,26.9970666667,21.1611333333,11.7178,17.9482666667,3.08926666667,6.14766666667,36.1006666667,15.9554666667,3.44593333333,5.93846666667
592.12,27.0723333333,21.2232,11.756,18.0218,3.11793333333,6.1872,36.0906666667,16.0264,3.47426666667,5.96793333334
592.46,27.1569333333,21.3204666667,11.8514666667,18.1061333333,3.1694,6.24093333333,36.1419333333,16.12,3.5078,5.98733333333
592.79,27.2321333333,21.4123333333,11.9168666667,18.1666,3.199,6.24926666667,36.1804666667,16.1852666667,3.52733333333,6.00426666666
593.13,27.3245333333,21.4774,11.9702,18.2359333333,3.2276,6.2448,36.1882666667,16.2203333333,3.5228,6.02546666667
593.47,27.3896666667,21.5237333333,12.0076,18.2731333333,3.23333333333,6.2452,36.1752666667,16.2534,3.518,6.0364
593.80,27.3929333333,21.5304666667,11.9839333333,18.2664666667,3.19066666667,6.207,36.1512666667,16.2525333333,3.4662,5.99566666667
594.14,27.4276666667,21.5973333333,12.0494,18.3318,3.16406666667,6.2138,36.2056666667,16.3158,3.4448,5.9792
594.48,27.4888,21.6415333333,12.0442,18.3581333333,3.11893333333,6.18593333333,36.2298666667,16.3432666666,3.42026666667,5.9314
594.81,27.4728666667,21.6412,12.0435333334,18.3548,3.09113333333,6.14973333333,36.1413333333,16.3507333334,3.3924,5.89546666667
595.15,27.515,21.6788,12.0701333333,18.404,3.09946666667,6.16573333333,36.1412,16.396,3.40893333333,5.89366666667
595.49,27.5886666667,21.7306666667,12.1223333333,18.4708,3.12366666667,6.1878,36.1516666667,16.4448666667,3.43353333333,5.90906666667
595.82,27.6198666667,21.7563333333,12.1528666667,18.5077333333,3.1258,6.1922,36.1300666667,16.4757333333,3.4242,5.91046666667
596.16,27.6428666667,21.756,12.167,18.5228,3.10346666667,6.17766666667,36.0883333333,16.4978666667,3.4106,5.90806666667
596.50,27.6508,21.7521333333,12.1487333333,18.5196666667,3.06226666667,6.1448,36.0437333333,16.4906666667,3.37786666667,5.8742
596.83,27.6479333333,21.7658666667,12.1688666667,18.5171333333,3.0354,6.13033333333,36.0136666667,16.4932,3.37553333333,5.85153333333
597.17,27.674,21.7992666667,12.2174666667,18.551,3.04446666667,6.14613333333,36.0191333333,16.5327333333,3.39113333333,5.8554
597.51,27.6928,21.8342666667,12.2448,18.5808666666,3.0514,6.15226666667,35.9974,16.5703333333,3.41073333334,5.87073333333
597.84,27.7349333333,21.8588666667,12.2551333333,18.6138666667,3.062,6.14653333333,35.9856,16.5878,3.4058,5.8788
598.18,27.7624666667,21.8824666667,12.2766,18.6272666667,3.0488,6.122,35.9626666666,16.5972,3.37166666667,5.87253333334
598.52,27.7950666667,21.9080666667,12.306,18.6664666667,3.02953333333,6.11846666667,35.9693333334,16.5984,3.35913333333,5.87206666667
598.85,27.8776,21.9562666667,12.3773333333,18.7281333333,3.047,6.1348,35.9968666667,16.6329333333,3.3556,5.89446666667
599.19,27.932,22.0034666667,12.4280666667,18.7765333333,3.0214,6.1262,36.0252,16.6879333334,3.3306,5.8942
599.53,27.9700666667,22.0476,12.4611333333,18.7988666667,3.013,6.11046666667,36.0006666667,16.7196,3.32946666667,5.88453333334
599.86,27.9314666667,22.0266,12.4267333333,18.8056666667,2.93933333333,6.03693333333,35.9290666667,16.6874,3.27086666667,5.8188
600.20,28.0020666667,22.0816666667,12.4844666667,18.8676,2.94533333333,6.04633333333,35.9297333333,16.7489333333,3.28,5.83646666667
600.53,28.0856,22.1315333333,12.5216666667,18.9436666667,2.93893333333,6.05146666667,35.9546,16.8006666667,3.25533333333,5.84813333333
600.87,28.1591333333,22.1909333333,12.5687333333,19.0147333333,2.9376,6.03506666667,35.9946,16.8613333333,3.2652,5.85326666667
601.21,28.234,22.2448666667,12.6375333333,19.0982666667,2.9362,6.04826666667,36.0224,16.8939333333,3.26826666667,5.83853333333
601.54,28.3527333333,22.3565333333,12.7210666667,19.1618,2.9458,6.06953333333,36.0702,16.9693333333,3.30053333333,5.87406666667
601.88,28.4284666667,22.4448666667,12.8133333334,19.2645333333,2.99413333333,6.10546666667,36.1103333333,17.0632666667,3.35353333333,5.92753333334
602.21,28.4524666667,22.4759333333,12.8570666667,19.3040666667,2.9978,6.1084,36.077,17.1014666667,3.3694,5.94273333333
602.55,28.4362,22.5016666667,12.8934,19.3310666667,2.98613333333,6.1164,36.0281333333,17.1492666667,3.3858,5.963
602.88,28.4571333333,22.5227333333,12.9338666667,19.3666,2.9938,6.12926666667,36.0030666667,17.1778666667,3.3942,5.9728
603.22,28.5096666667,22.5744666667,12.9667333333,19.4044,2.976,6.11293333333,36.0374,17.1981333333,3.3718,5.95093333333
603.56,28.6502,22.7068,13.0882666667,19.4879333333,3.04473333333,6.18626666667,36.1510666667,17.2936666667,3.41526666667,6.0076
603.89,28.6565333333,22.7121333333,13.1094666667,19.4922666667,3.04566666667,6.19193333333,36.1311333333,17.3013333333,3.4202,6.00746666666
604.23,28.6739333333,22.7422666667,13.1408666667,19.5166,3.04606666667,6.182,36.1306,17.3448666667,3.4268,5.99913333333
604.56,28.6958666667,22.7821333333,13.1788,19.5471333333,3.06073333333,6.19986666667,36.1260666667,17.3666666667,3.42653333333,6.01106666667
604.90,28.7469333333,22.8218,13.2051333333,19.5730666667,3.08646666667,6.2018,36.11,17.3990666667,3.44,6.0352
605.23,28.7256,22.7833333333,13.1920666667,19.5818666667,3.0612,6.1668,36.0537333333,17.4030666667,3.41786666667,5.98886666667
605.57,28.7599333333,22.7939333334,13.2096,19.5978,3.0356,6.17753333333,36.0404666667,17.4006,3.39986666667,5.9642
605.90,28.8541333334,22.8819333333,13.2544666667,19.669,3.05353333333,6.1844,36.0989333333,17.4408,3.40793333333,5.96873333333
606.24,28.9661333333,22.9596,13.2980666667,19.7476,3.06253333333,6.1834,36.1462,17.4807333333,3.4054,5.95846666666
606.58,29.0770666667,23.0557333333,13.3822,19.8076666667,3.1172,6.23693333333,36.1730666667,17.5554,3.45573333333,5.9998
606.91,29.1688666667,23.1427333333,13.4954,19.9084666666,3.16873333333,6.30726666667,36.2227333333,17.6682,3.519,6.067
607.25,29.1976666666,23.1639333333,13.5362666667,19.9766,3.18066666667,6.3122,36.2028666667,17.7283333333,3.54746666667,6.0838
607.58,29.2866,23.2502666667,13.5966666667,20.0645333333,3.19173333333,6.31173333333,36.2415333333,17.8080666667,3.55213333333,6.09553333333
607.92,29.3510666667,23.3162666667,13.6458666667,20.109,3.18886666667,6.32513333333,36.2652666667,17.8447333333,3.55306666667,6.0918
608.25,29.4204666667,23.3698,13.6766,20.1730666667,3.1572,6.31706666667,36.2844666667,17.8781333333,3.54133333333,6.0894
608.59,29.4449333333,23.3920666667,13.7029333333,20.1804666666,3.1084,6.28846666667,36.2872,17.907,3.50266666667,6.07113333333
608.92,29.5184,23.4784666667,13.757,20.2376,3.11306666667,6.3096,36.3102,17.9639333333,3.50113333333,6.10673333333
609.26,29.5624666667,23.5580666667,13.8184666667,20.2744666667,3.1462,6.33953333333,36.3218666667,18.0325333333,3.52433333333,6.13046666667
609.59,29.575,23.5954,13.8588,20.293,3.17686666667,6.35246666667,36.3231333334,18.1016666666,3.5372,6.1432
609.93,29.6052,23.6543333333,13.9158666667,20.3339333333,3.19746666667,6.3814,36.3389333334,18.1552,3.56013333334,6.1682
610.26,29.6087333333,23.6852,13.9290666667,20.3606666667,3.18766666667,6.3684,36.3314,18.1635333333,3.564,6.16033333333
610.60,29.6680666667,23.7503333333,13.9508,20.4141333333,3.21726666667,6.36913333334,36.3636,18.1917333333,3.5776,6.18626666667
610.93,29.7027333333,23.8177333333,13.9813333333,20.4166,3.20366666667,6.34366666667,36.3776,18.2059333333,3.56426666667,6.1854
611.27,29.7348,23.8654666667,14.0250666667,20.4542,3.1924,6.35393333333,36.3839333334,18.2226,3.56746666666,6.18813333334
611.60,29.7595333333,23.9046,14.0595333333,20.5091333333,3.2242,6.3922,36.3381333333,18.2578,3.61446666667,6.245
611.93,29.815,23.9621333333,14.1348666667,20.5511333333,3.269,6.424,36.3074666667,18.3270666667,3.65866666667,6.2708
612.27,29.8735333333,24.0372,14.1843333333,20.6265333333,3.31806666667,6.46306666667,36.3104,18.3622,3.68733333333,6.29633333333
612.60,29.9505333333,24.1074666667,14.2788,20.7173333333,3.37833333333,6.51966666667,36.3167333333,18.4125333333,3.73093333333,6.34313333333
612.94,29.9856666666,24.1116666667,14.2914,20.764,3.34473333334,6.47126666667,36.3025333333,18.4236666667,3.72473333333,6.31313333333
613.27,30.0322666667,24.1102666667,14.3336,20.7967333333,3.32433333333,6.46746666667,36.2392666667,18.4166666666,3.7196,6.2968
613.61,30.0263333333,24.1055333333,14.3564,20.7906,3.31893333333,6.45546666667,36.1656666667,18.4145333333,3.71473333333,6.27453333333
613.94,30.0746,24.1468,14.3851333333,20.8166,3.2984,6.43553333333,36.1698,18.4514666667,3.68366666667,6.2706
614.28,30.0408,24.106,14.3554,20.7656,3.19913333333,6.3582,36.0555333333,18.4058,3.57773333333,6.1672
614.61,30.1438,24.1869333333,14.4293333333,20.8678,3.20826666667,6.38646666667,36.0624,18.4515333333,3.57913333333,6.18453333333
614.94,30.2135333333,24.2241333333,14.4733333333,20.9345333333,3.2518,6.41933333333,36.0768,18.5148666667,3.60893333333,6.22086666667
615.28,30.3014666667,24.3336,14.5952,21.0199333333,3.28153333334,6.45113333333,36.1380666667,18.6067333333,3.61886666667,6.24733333333
615.61,30.3252666667,24.3266,14.6200666667,21.0302,3.25126666667,6.4104,36.1419333333,18.5916666667,3.57853333333,6.22806666667
615.95,30.3451333333,24.3435333334,14.657,21.0400666667,3.23426666667,6.39013333333,36.1602666667,18.6272,3.56093333333,6.2112
616.28,30.3444666667,24.3492666667,14.6371333333,21.049,3.17873333333,6.32366666667,36.1433333333,18.6284,3.513,6.14426666667
616.61,30.3949333333,24.3993333333,14.7029333333,21.0800666667,3.2158,6.35853333333,36.1658666667,18.6528666667,3.5274,6.1806
616.95,30.4864,24.4964,14.7407333333,21.1544666667,3.17906666666,6.339,36.2647333333,18.7328666667,3.4954,6.19033333333
617.28,30.5772666667,24.5442666667,14.7957333334,21.1989333333,3.1648,6.32553333333,36.301,18.7850666667,3.46306666667,6.20906666667
617.62,30.6612666667,24.6013333333,14.8458666667,21.2734666667,3.15113333333,6.3238,36.3353333333,18.8326,3.4624,6.2228
617.95,30.7767333333,24.6918666667,14.9298,21.3709333333,3.209,6.3948,36.3932666667,18.942,3.5486,6.3076
618.28,30.7692666667,24.7142666667,14.9454,21.3719333333,3.2128,6.41246666667,36.3726,18.9739333334,3.55653333333,6.30653333333
618.62,30.8628666667,24.7988,15.0393333333,21.4571333333,3.20666666667,6.4172,36.3995333333,19.0330666667,3.53893333333,6.30913333333
618.95,30.9344666667,24.7982666667,15.0783333333,21.4672,3.17373333333,6.38853333333,36.3924666667,19.0481333333,3.52006666667,6.29733333333
619.28,30.9896,24.8632666667,15.1067333333,21.5216,3.1746,6.43113333333,36.4096666667,19.0984666667,3.52686666667,6.3056
619.62,31.0298666667,24.9132666667,15.1776666667,21.5920666667,3.17273333333,6.46273333333,36.4032666666,19.1608,3.5566,6.3394
619.95,31.1177333333,24.9940666667,15.2762,21.6339333333,3.21913333333,6.51546666667,36.4695333334,19.2512666667,3.5938,6.3928
620.28,31.1828666667,25.0686666666,15.3637333333,21.7129333333,3.24853333333,6.542,36.4924666667,19.3428,3.62653333333,6.44013333333
620.62,31.2148666667,25.1104666666,15.4577333333,21.7731333333,3.29473333333,6.6016,36.4829333333,19.3799333333,3.6718,6.4946
620.95,31.2985333333,25.2049333333,15.4914666667,21.8450666667,3.31813333333,6.6332,36.5585333333,19.4429333333,3.70846666667,6.52106666667
621.28,31.3192666667,25.2151333333,15.5134,21.8763333333,3.33566666667,6.65673333333,36.5226,19.4436,3.69806666667,6.50746666667
621.62,31.3006,25.2096666667,15.5136666667,21.8724,3.30773333333,6.61833333333,36.5016,19.4300666667,3.66953333333,6.47526666667
621.95,31.3472666667,25.2458666667,15.6048,21.9303333333,3.32826666667,6.65593333333,36.4956,19.4896666667,3.72233333333,6.52486666667
622.28,31.3005333333,25.2360666667,15.5728,21.89,3.32446666667,6.636,36.4388,19.4892666667,3.72213333333,6.52566666667
622.62,31.3078666667,25.2802,15.5670666667,21.9238666667,3.31186666667,6.6114,36.4616,19.4967333333,3.69346666667,6.502
622.95,31.3094,25.2854666667,15.5748666667,21.9362,3.30826666667,6.5654,36.3784666667,19.5282666667,3.66586666667,6.48293333333
623.28,31.3949333333,25.3256,15.6245333333,21.9687333333,3.31273333333,6.56873333333,36.3885333333,19.559,3.66726666667,6.48053333333
623.62,31.3892666667,25.3221333333,15.667,22.0019333333,3.31066666667,6.56013333333,36.3483333333,19.5618,3.66393333333,6.49373333333
623.95,31.4804666667,25.4069333333,15.7603333333,22.0672666667,3.33066666667,6.5998,36.3689333333,19.6473333333,3.68746666667,6.5314
624.28,31.5822666667,25.4848666667,15.8444,22.1323333333,3.38153333333,6.64393333334,36.3976,19.7644666667,3.75006666667,6.5636
624.62,31.5892666667,25.5138666667,15.9066,22.178,3.38286666667,6.64586666667,36.398,19.8052,3.7586,6.57453333333
624.95,31.6876666667,25.6041333333,15.9962666667,22.2474666667,3.4288,6.69306666667,36.4348666667,19.9002666667,3.82073333333,6.63906666667
625.28,31.7286,25.6642666667,16.1126,22.3159333333,3.48793333333,6.73506666667,36.4495333333,19.9626,3.8644,6.66966666667
625.61,31.7874666667,25.7171333333,16.1322,22.3468666667,3.5038,6.72513333333,36.4815333334,19.9972666667,3.8514,6.64353333333
625.95,31.8317333333,25.7085333333,16.1942666667,22.3646,3.488,6.70633333333,36.4671333333,20.0126,3.83373333333,6.61973333333
626.28,31.8742666667,25.7525333333,16.2494666667,22.4106,3.51486666667,6.7246,36.4626666667,20.0727333333,3.85313333333,6.6204
626.61,31.9395333333,25.8178666667,16.3261333333,22.4488,3.52526666666,6.74986666666,36.5164,20.1268666667,3.8824,6.64133333333
626.94,31.9557333333,25.8339333333,16.3502666667,22.4876666667,3.52586666666,6.74313333333,36.5082666667,20.1376,3.86926666666,6.64393333333
627.28,32.0288,25.8970666667,16.3762,22.5252,3.51253333334,6.7276,36.5468,20.1714,3.8588,6.62533333333
627.61,32.0404,25.8956666666,16.3470666667,22.5458,3.46886666667,6.684,36.5514,20.1347333333,3.82453333333,6.5648
627.94,32.0336,25.8837333333,16.3210666667,22.543,3.42486666667,6.6526,36.5146,20.0963333333,3.76926666667,6.50193333333
628.27,32.0858666667,25.9117333333,16.3672666667,22.5760666667,3.4464,6.68473333333,36.4936666667,20.1286666667,3.78866666667,6.52266666667
628.61,32.0788,25.9192666667,16.3698,22.5850666667,3.42006666667,6.65713333333,36.4988666667,20.135,3.73966666667,6.47713333333
628.94,32.2156666667,26.0347333333,16.4572,22.66,3.4268,6.705,36.5683333333,20.1928666667,3.7518,6.50586666667
629.27,32.2328666667,26.0367333333,16.4670666667,22.6976,3.39946666667,6.7038,36.5647333334,20.2043333333,3.73853333333,6.5012
629.60,32.3202666667,26.1636666667,16.5411333333,22.8194666667,3.45386666667,6.78593333333,36.617,20.3028,3.7992,6.56766666667
629.94,32.4520666667,26.2633333333,16.6386666667,22.891,3.48993333333,6.8416,36.6920666667,20.3904,3.838,6.63126666666
630.27,32.6107333333,26.3625333333,16.7287333333,23.0303333334,3.5318,6.90373333333,36.7838,20.4758666667,3.8878,6.68686666667
630.60,32.7145333333,26.4720666667,16.8214666667,23.1032,3.59326666667,6.97046666667,36.8613333333,20.6056666667,3.93613333333,6.7538
630.93,32.7424,26.5042666667,16.8538666667,23.1652666667,3.59346666667,7.01,36.8423333333,20.6392666667,3.95973333333,6.764
631.26,32.7612,26.5258666667,16.9142666667,23.1708666667,3.6118,7.00813333333,36.8235333333,20.6854666667,3.95326666667,6.78413333333
631.60,32.8054666667,26.6026,16.9687333333,23.2138,3.63646666667,7.0096,36.8588,20.7356,3.968,6.82033333333
631.93,32.9012666667,26.7248666667,17.0481333333,23.3159333333,3.63886666667,7.03073333333,36.9094666667,20.8352,3.95493333333,6.83153333333
632.26,32.9456,26.7566666667,17.1366666667,23.4010666667,3.64833333333,7.04266666667,36.9144,20.8758,3.98233333333,6.85153333333
632.59,32.9229333333,26.7666,17.1334,23.4268,3.6524,7.02933333333,36.8564,20.9078,3.9824,6.8618
632.92,32.9898,26.8404666667,17.2354,23.5057333333,3.71013333333,7.0808,36.8475333333,20.9901333333,4.01373333333,6.9292
633.26,33.0325333333,26.8776,17.2631333333,23.506,3.68146666667,7.03953333333,36.8306666667,20.9655333333,4.00266666667,6.90286666667
633.59,32.9885333333,26.8549333333,17.2562666667,23.5066,3.6382,6.99966666667,36.7719333333,20.9579333333,3.9746,6.85593333333
633.92,32.9242,26.8273333333,17.2754,23.4853333333,3.61186666667,6.97093333333,36.7129333333,20.9446666667,3.94706666667,6.8134
634.25,32.9176666667,26.817,17.2816,23.5116,3.5906,6.9402,36.638,20.9266,3.9278,6.77986666667
634.58,33.0079333333,26.8754666667,17.3779333333,23.5412666667,3.65106666667,6.97693333333,36.6714666667,20.9992666667,3.96646666667,6.8296
634.91,33.0755333333,26.9160666667,17.4211333333,23.5987333333,3.6614,7.01173333333,36.6764,21.0666666667,3.97846666667,6.85486666667
635.25,33.109,26.9235333334,17.4638,23.6379333333,3.641,7.00386666667,36.6348666667,21.0766666667,3.96713333333,6.84933333333
635.58,33.0623333333,26.8544,17.4526,23.5934,3.61826666667,6.93613333333,36.5100666667,21.0208,3.96053333334,6.7974
635.91,33.1424666667,26.9509333333,17.4694666667,23.6346,3.6258,6.9466,36.5166,21.0899333333,3.9696,6.80986666667
636.24,33.1891333333,26.93,17.4742,23.6362666667,3.56513333333,6.89366666666,36.5042,21.0938,3.9134,6.75773333333
636.57,33.3403333333,27.0352666667,17.5695333333,23.7361333334,3.56846666667,6.92,36.6207333333,21.1862,3.94033333333,6.78446666667
636.90,33.3807333333,27.0536666667,17.6116,23.7672666667,3.58566666667,6.92886666667,36.6583333333,21.2716666667,3.91586666667,6.79773333333
637.23,33.4449333333,27.0785333333,17.6727333334,23.8289333333,3.61686666667,6.96286666667,36.6464666667,21.2908666667,3.9532,6.8348
637.56,33.5156,27.1557333333,17.7364,23.8814666667,3.61246666667,6.98453333334,36.6618666667,21.3536,3.94666666666,6.86306666667
637.90,33.5620666667,27.1944666667,17.7826,23.9127333333,3.59513333333,6.9952,36.6562,21.3958666667,3.94326666667,6.86946666667
638.23,33.5636,27.2017333333,17.8135333333,23.9942,3.56526666667,6.984,36.6564666667,21.4049333333,3.9238,6.85113333333
638.56,33.644,27.3005333333,17.9286,24.1083333333,3.64486666667,7.05926666667,36.7140666667,21.4849333333,4.02706666667,6.93113333333
638.89,33.6336666667,27.3174,17.9644,24.1145333333,3.66746666667,7.0726,36.6906,21.5296666667,4.0572,6.96146666667
639.22,33.7122,27.4013333333,18.0282,24.2114,3.68653333333,7.12046666667,36.8012666666,21.5925333333,4.06206666667,6.9936
639.55,33.7372666667,27.4202,18.1123333333,24.2381333333,3.702,7.12786666666,36.8250666667,21.6457333333,4.07066666667,7.04546666667
